,SC,DKS,DISH,ORI,SLG,UHS,JEF,UGI,UTHR,FAF,KIM,SEB,FNF,QRTEA,NXST,VST,CACI,BWA,EVRG,IVZ,PNW,PHM,ARW,INGR,TPR,MHK,TOL,MTG,NWSA,CACC,ATO,KNX,MRO,MDU,UNM,BKH,BG,POR,VER,XRX,MOS,AMKR,ESGR,AFG,RDN,ESNT,LKQ,STLD,KMPR,SLM,EQT,OMF,MTZ,SIGI,FL,WPC,EVR,KBH,CLR,CUZ,JLL,BERY,AL,LNT,BPOP,PINC,THG,AYI,LPX,SF,SNX,WLK,WHR,FHN,SWI,HII,GL,IDA,RS,SLGN,UHAL,OGS,TKR,VLY,ZION,PB,PAG,BOKF,EQH,CBOE,CSL,NYCB,AIZ,CF,CLH,HSIC,JBL,NRG,THO,VNT,JNPR,HIW,AN,CIEN,KRC,LAZ,DOC,SAIC,BC,CW,HR,SEIC,REYN,PWR,CNA,MSM,ACI,RE,OZK,MMS,SNA,ALSN,GPK,ASGN,HE,WU,UBSI,SNV,PPC,COG,RBC,RGA,CASY,ESI,LOPE,NEU,TXT,CC,SRC,WCC,PRGO,AAP,JAZZ,LEG,ACC,BRX,AMG,ACHC,G,NNN,SCI,STOR,SON,STWD,HRC,CCK,NI,BXMT,CR,CFR,FLO,LNC,OHI,OSK,PRI,WWD,PSN,WRK,PNFP,LPLA,CMA,FCN,EWBC,FCNCA,GNTX,LEA,AGCO,CDK,HUN,KSS,CRI,REG,IPG,RHI,ALLE,NDSN,LECO,DCI,RXN,TAP,EME,FLS,NVST,LW,DEI,CFX,AXTA,NLY,Y,AOS,BLDR,AGNC,OC,CNP,VOYA,OGE,POST,DXC,ASH,NWL,WRB,TRGP,NFG,M,SSB,CHRW,Axis Capital Holdings Limited,WBS,HFC,ROLL,PII,PSB,PVH,WEA.,VMI,AXS,WAL,EHC,COLM,HTA,AWI,HUBB,LSTR,NABL WI,LFUS,US Dollar,IFF,018000.KQ,n/a,688101.SS,IAC,UFPI,FYBR,DISCA,PFSI,LGIH,X,L,GT,GPS,LUMN,LAD,HRB,LITE,SJM,OGN,NRZ,RNR,UMBF,UMPQ,PACW,GTES,ADS,CPB,HOG,MPW,REZI,BWXT,FBHS,SSD,AVNT,PKG,OLLI,HELE,ENS,SMG,SKX,ADT,AMED,ERIE,MAN,WSO,ATR,BLD,CTRA,RRX,RPM,BJ,HHC,HAS,BAH,IPGP,FMC,CHE,NRA.,RL,MPLN,CHX,ALK,CBSH,LANC,EXEL,SUM
09/10/2021,0.83,1.02,0.79,0.73,0.51,0.77,0.78,0.72,0.68,0.79,0.76,0.78,0.79,0.59,0.71,0.0,0.58,0.52,0.65,0.54,0.54,0.7,0.74,0.0,0.0,0.73,0.64,0.81,0.38,0.83,0.58,0.84,0.37,0.59,0.67,0.62,0.72,0.64,0.0,0.67,0.73,0.87,0.68,0.81,0.74,0.75,0.45,0.65,0.67,0.5,0.4,0.68,0.38,0.59,0.63,0.31,0.57,0.77,0.29,0.46,0.72,0.59,0.69,0.47,0.57,0.63,0.74,0.27,0.76,0.46,0.61,0.56,0.58,0.53,0.38,0.55,0.57,0.47,0.72,0.44,0.65,0.55,0.38,0.41,0.63,0.56,0.83,0.57,0.0,0.3,0.15,0.66,0.31,0.39,0.31,0.31,0.47,0.16,0.73,0.33,0.15,0.0,0.79,0.43,0.69,0.31,0.44,0.42,0.42,0.43,0.44,0.28,0.41,0.37,0.56,0.27,0.5,0.58,0.58,0.43,0.43,0.41,0.49,0.34,0.43,0.41,0.42,0.42,0.55,0.59,0.49,0.59,0.45,0.27,0.58,0.47,0.15,0.0,0.16,0.32,0.0,0.28,0.33,0.26,0.0,0.0,0.46,0.15,0.16,0.43,0.34,0.0,0.28,0.28,0.39,0.31,0.29,0.3,0.3,0.29,0.43,0.31,0.27,0.26,0.28,0.0,0.0,0.0,0.31,0.16,0.59,0.29,0.3,0.31,0.41,0.26,0.45,0.48,0.73,0.73,0.42,0.0,0.0,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.7,0.56,0.0,0.93,0.69,0.69,0.61,0.6,0.61,0.43,0.4,0.46,0.41,0.29,0.29,0.29,0.34,0.24,0.28,0.0,0.27,0.27,0.17,0.0,0.16,0.15,0.0,0.15,0.28,0.15,0.0,0.0,0.17,0.0,0.15,0.15,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.39
09/13/2021,0.83,0.97,0.77,0.75,0.51,0.75,0.79,0.72,0.69,0.79,0.75,0.77,0.79,0.59,0.71,0.0,0.59,0.51,0.66,0.54,0.54,0.65,0.74,0.0,0.0,0.73,0.62,0.82,0.38,0.79,0.59,0.83,0.37,0.58,0.68,0.62,0.71,0.65,0.0,0.66,0.72,0.86,0.72,0.8,0.75,0.75,0.45,0.65,0.65,0.5,0.39,0.69,0.37,0.59,0.64,0.3,0.58,0.75,0.29,0.45,0.72,0.58,0.69,0.48,0.58,0.65,0.74,0.27,0.76,0.46,0.59,0.55,0.58,0.52,0.38,0.55,0.57,0.48,0.72,0.44,0.65,0.56,0.39,0.41,0.64,0.55,0.87,0.57,0.0,0.31,0.15,0.66,0.32,0.39,0.32,0.31,0.47,0.16,0.73,0.33,0.15,0.0,0.81,0.43,0.69,0.31,0.44,0.43,0.43,0.43,0.44,0.28,0.4,0.37,0.55,0.27,0.48,0.6,0.57,0.42,0.43,0.4,0.49,0.34,0.44,0.41,0.41,0.41,0.56,0.62,0.49,0.6,0.44,0.27,0.58,0.47,0.15,0.0,0.15,0.32,0.0,0.29,0.33,0.27,0.0,0.0,0.46,0.15,0.16,0.43,0.34,0.0,0.28,0.28,0.39,0.3,0.3,0.3,0.3,0.29,0.43,0.31,0.27,0.26,0.28,0.0,0.0,0.0,0.32,0.16,0.6,0.29,0.3,0.31,0.41,0.26,0.44,0.5,0.75,0.72,0.43,0.0,0.0,0.17,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.7,0.57,0.0,0.93,0.69,0.7,0.63,0.61,0.62,0.44,0.4,0.47,0.41,0.29,0.29,0.29,0.33,0.24,0.27,0.0,0.27,0.27,0.16,0.0,0.16,0.15,0.0,0.0,0.29,0.15,0.15,0.0,0.17,0.0,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.42
09/14/2021,0.84,0.97,0.76,0.74,0.5,0.74,0.79,0.72,0.69,0.8,0.75,0.77,0.79,0.59,0.71,0.15,0.59,0.52,0.65,0.54,0.54,0.65,0.74,0.0,0.0,0.72,0.63,0.82,0.38,0.78,0.57,0.84,0.37,0.58,0.67,0.61,0.72,0.65,0.0,0.65,0.74,0.87,0.72,0.79,0.74,0.74,0.46,0.65,0.65,0.51,0.39,0.69,0.37,0.59,0.63,0.3,0.58,0.75,0.3,0.45,0.71,0.58,0.68,0.48,0.58,0.66,0.74,0.27,0.77,0.46,0.57,0.57,0.59,0.52,0.37,0.56,0.57,0.48,0.73,0.44,0.66,0.55,0.39,0.4,0.64,0.55,0.88,0.57,0.0,0.31,0.0,0.66,0.32,0.39,0.32,0.31,0.48,0.16,0.74,0.33,0.0,0.0,0.81,0.42,0.67,0.31,0.44,0.43,0.43,0.42,0.44,0.28,0.41,0.38,0.55,0.26,0.45,0.6,0.57,0.42,0.43,0.4,0.49,0.34,0.44,0.41,0.41,0.41,0.56,0.62,0.5,0.6,0.43,0.27,0.57,0.46,0.15,0.0,0.15,0.32,0.0,0.29,0.34,0.27,0.0,0.0,0.46,0.0,0.16,0.43,0.34,0.15,0.28,0.28,0.39,0.31,0.3,0.29,0.3,0.29,0.43,0.31,0.27,0.26,0.28,0.15,0.0,0.0,0.32,0.16,0.6,0.29,0.3,0.31,0.42,0.26,0.44,0.5,0.76,0.69,0.44,0.0,0.0,0.17,0.0,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.71,0.56,0.0,0.93,0.7,0.71,0.63,0.61,0.62,0.44,0.39,0.47,0.4,0.28,0.29,0.29,0.32,0.24,0.28,0.0,0.27,0.27,0.16,0.0,0.15,0.15,0.0,0.15,0.28,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.39
09/15/2021,0.84,0.97,0.76,0.74,0.5,0.74,0.79,0.72,0.69,0.8,0.75,0.77,0.79,0.59,0.71,0.15,0.59,0.52,0.65,0.54,0.54,0.65,0.74,0.0,0.0,0.72,0.63,0.82,0.38,0.78,0.57,0.84,0.37,0.58,0.67,0.61,0.72,0.65,0.0,0.65,0.74,0.87,0.72,0.79,0.74,0.74,0.46,0.65,0.65,0.51,0.39,0.69,0.37,0.59,0.63,0.3,0.58,0.75,0.3,0.45,0.71,0.58,0.68,0.48,0.58,0.66,0.74,0.27,0.77,0.46,0.57,0.57,0.59,0.52,0.37,0.56,0.57,0.48,0.73,0.44,0.66,0.55,0.39,0.4,0.64,0.55,0.88,0.57,0.0,0.31,0.0,0.66,0.32,0.39,0.32,0.31,0.48,0.16,0.74,0.33,0.0,0.0,0.81,0.42,0.67,0.31,0.44,0.43,0.43,0.42,0.44,0.28,0.41,0.38,0.55,0.26,0.45,0.6,0.57,0.42,0.43,0.4,0.49,0.34,0.44,0.41,0.41,0.41,0.56,0.62,0.5,0.6,0.43,0.27,0.57,0.46,0.15,0.0,0.15,0.32,0.0,0.29,0.34,0.27,0.0,0.0,0.46,0.0,0.16,0.43,0.34,0.15,0.28,0.28,0.39,0.31,0.3,0.29,0.3,0.29,0.43,0.31,0.27,0.26,0.28,0.15,0.0,0.0,0.32,0.16,0.6,0.29,0.3,0.31,0.42,0.26,0.44,0.5,0.76,0.69,0.44,0.0,0.0,0.17,0.0,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.71,0.56,0.0,0.93,0.7,0.71,0.63,0.61,0.62,0.44,0.39,0.47,0.4,0.28,0.29,0.29,0.32,0.24,0.28,0.0,0.27,0.27,0.16,0.0,0.15,0.15,0.0,0.15,0.28,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.39
09/16/2021,0.84,0.95,0.78,0.74,0.5,0.75,0.79,0.71,0.69,0.81,0.77,0.77,0.79,0.58,0.72,0.0,0.59,0.53,0.65,0.55,0.54,0.65,0.74,0.0,0.0,0.73,0.62,0.82,0.37,0.79,0.56,0.84,0.39,0.58,0.68,0.6,0.72,0.64,0.0,0.65,0.74,0.9,0.74,0.79,0.74,0.75,0.46,0.63,0.66,0.51,0.39,0.69,0.38,0.58,0.6,0.3,0.58,0.75,0.31,0.45,0.72,0.57,0.69,0.47,0.58,0.65,0.73,0.27,0.75,0.46,0.57,0.57,0.59,0.53,0.38,0.56,0.57,0.47,0.73,0.43,0.66,0.54,0.39,0.4,0.65,0.55,0.87,0.58,0.0,0.31,0.15,0.68,0.31,0.4,0.32,0.31,0.48,0.16,0.74,0.33,0.15,0.0,0.82,0.42,0.68,0.31,0.43,0.43,0.43,0.43,0.44,0.28,0.41,0.37,0.56,0.26,0.45,0.6,0.58,0.42,0.43,0.41,0.48,0.34,0.43,0.42,0.41,0.41,0.56,0.64,0.5,0.59,0.44,0.27,0.57,0.45,0.15,0.0,0.15,0.32,0.0,0.28,0.33,0.27,0.0,0.0,0.46,0.15,0.16,0.43,0.34,0.0,0.27,0.28,0.39,0.3,0.3,0.29,0.3,0.29,0.43,0.31,0.27,0.25,0.29,0.0,0.0,0.0,0.31,0.16,0.61,0.29,0.3,0.3,0.42,0.26,0.43,0.51,0.76,0.69,0.43,0.0,0.0,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.71,0.56,0.0,0.92,0.7,0.72,0.63,0.61,0.61,0.44,0.41,0.47,0.4,0.29,0.3,0.29,0.33,0.24,0.28,0.0,0.27,0.27,0.16,0.0,0.15,0.15,0.0,0.15,0.28,0.16,0.0,0.15,0.17,0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.4
09/17/2021,0.85,0.97,0.75,0.69,0.51,0.75,0.8,0.7,0.69,0.81,0.77,0.78,0.79,0.58,0.72,0.0,0.59,0.53,0.65,0.56,0.54,0.64,0.73,0.0,0.0,0.72,0.61,0.81,0.38,0.79,0.56,0.85,0.38,0.59,0.68,0.61,0.73,0.65,0.0,0.65,0.75,0.9,0.74,0.78,0.73,0.74,0.46,0.62,0.67,0.49,0.39,0.68,0.38,0.58,0.6,0.3,0.58,0.75,0.31,0.45,0.72,0.58,0.69,0.47,0.57,0.68,0.73,0.27,0.74,0.45,0.57,0.57,0.59,0.52,0.38,0.56,0.58,0.48,0.72,0.43,0.67,0.54,0.38,0.39,0.64,0.54,0.89,0.57,0.0,0.31,0.15,0.68,0.32,0.4,0.32,0.31,0.48,0.16,0.72,0.33,0.15,0.0,0.84,0.42,0.7,0.31,0.44,0.43,0.43,0.43,0.45,0.28,0.41,0.38,0.56,0.26,0.45,0.6,0.58,0.42,0.43,0.41,0.48,0.34,0.44,0.41,0.4,0.4,0.56,0.64,0.49,0.59,0.44,0.27,0.58,0.45,0.15,0.0,0.15,0.32,0.0,0.29,0.34,0.27,0.0,0.15,0.46,0.0,0.16,0.43,0.34,0.0,0.28,0.28,0.4,0.31,0.3,0.29,0.31,0.29,0.43,0.31,0.27,0.25,0.29,0.0,0.0,0.0,0.3,0.16,0.6,0.29,0.3,0.3,0.43,0.27,0.44,0.51,0.75,0.7,0.43,0.0,0.0,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.72,0.55,0.0,0.91,0.7,0.71,0.62,0.61,0.61,0.44,0.41,0.47,0.4,0.29,0.3,0.29,0.33,0.24,0.29,0.0,0.27,0.27,0.16,0.0,0.16,0.15,0.0,0.16,0.29,0.16,0.0,0.16,0.17,0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.45
09/20/2021,0.84,0.98,0.76,0.69,0.5,0.73,0.79,0.69,0.67,0.8,0.77,0.76,0.79,0.59,0.74,0.0,0.58,0.53,0.63,0.56,0.53,0.64,0.74,0.0,0.0,0.72,0.62,0.81,0.38,0.78,0.55,0.85,0.41,0.58,0.67,0.61,0.76,0.64,0.0,0.66,0.77,0.9,0.73,0.79,0.73,0.73,0.47,0.64,0.66,0.5,0.41,0.69,0.38,0.57,0.59,0.3,0.58,0.74,0.33,0.45,0.72,0.57,0.69,0.47,0.58,0.67,0.72,0.27,0.74,0.45,0.57,0.58,0.59,0.53,0.38,0.56,0.57,0.47,0.73,0.43,0.66,0.52,0.39,0.39,0.64,0.54,0.89,0.58,0.0,0.31,0.15,0.69,0.31,0.42,0.32,0.31,0.48,0.16,0.72,0.33,0.15,0.0,0.86,0.41,0.69,0.31,0.44,0.43,0.43,0.43,0.45,0.28,0.4,0.38,0.56,0.26,0.46,0.59,0.58,0.42,0.44,0.41,0.48,0.34,0.44,0.41,0.4,0.4,0.56,0.67,0.49,0.58,0.44,0.27,0.57,0.45,0.15,0.0,0.15,0.33,0.0,0.3,0.33,0.27,0.0,0.15,0.46,0.0,0.16,0.43,0.34,0.0,0.27,0.28,0.39,0.31,0.29,0.29,0.3,0.3,0.42,0.31,0.26,0.26,0.29,0.0,0.0,0.0,0.31,0.16,0.6,0.29,0.3,0.29,0.43,0.27,0.44,0.5,0.76,0.7,0.42,0.0,0.0,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.72,0.55,0.0,0.91,0.69,0.71,0.6,0.6,0.61,0.44,0.4,0.47,0.41,0.28,0.31,0.3,0.33,0.24,0.28,0.0,0.27,0.28,0.16,0.0,0.16,0.15,0.0,0.16,0.28,0.16,0.0,0.15,0.17,0.0,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.38
09/21/2021,0.84,0.98,0.75,0.69,0.51,0.74,0.79,0.69,0.67,0.81,0.78,0.76,0.79,0.59,0.75,0.0,0.58,0.53,0.63,0.55,0.53,0.65,0.75,0.0,0.0,0.71,0.63,0.81,0.39,0.78,0.55,0.85,0.4,0.57,0.67,0.6,0.77,0.63,0.0,0.66,0.78,0.91,0.73,0.8,0.73,0.73,0.47,0.63,0.65,0.5,0.38,0.68,0.38,0.57,0.59,0.3,0.58,0.76,0.34,0.45,0.73,0.57,0.68,0.47,0.58,0.67,0.71,0.27,0.75,0.45,0.58,0.57,0.58,0.52,0.39,0.55,0.57,0.47,0.72,0.43,0.66,0.52,0.37,0.39,0.64,0.54,0.93,0.57,0.0,0.31,0.15,0.68,0.31,0.42,0.32,0.31,0.48,0.16,0.72,0.33,0.15,0.0,0.91,0.42,0.7,0.31,0.44,0.43,0.43,0.45,0.45,0.28,0.4,0.38,0.56,0.26,0.45,0.59,0.57,0.42,0.43,0.4,0.48,0.34,0.43,0.41,0.4,0.41,0.56,0.65,0.49,0.59,0.44,0.27,0.57,0.45,0.0,0.0,0.16,0.33,0.0,0.3,0.33,0.27,0.0,0.15,0.46,0.0,0.16,0.43,0.34,0.0,0.27,0.28,0.39,0.31,0.29,0.29,0.3,0.29,0.42,0.31,0.26,0.26,0.29,0.0,0.0,0.0,0.3,0.16,0.61,0.3,0.3,0.29,0.43,0.26,0.44,0.51,0.76,0.71,0.42,0.0,0.0,0.17,0.0,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.72,0.55,0.0,0.91,0.7,0.71,0.59,0.6,0.6,0.44,0.41,0.47,0.4,0.29,0.31,0.29,0.34,0.23,0.28,0.0,0.27,0.28,0.16,0.0,0.16,0.15,0.0,0.15,0.28,0.16,0.0,0.15,0.17,0.0,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.42
09/22/2021,0.85,0.99,0.75,0.69,0.51,0.74,0.79,0.69,0.66,0.8,0.77,0.79,0.79,0.59,0.75,0.0,0.59,0.53,0.63,0.58,0.54,0.66,0.74,0.0,0.0,0.7,0.65,0.81,0.39,0.78,0.55,0.85,0.39,0.57,0.63,0.59,0.77,0.63,0.0,0.66,0.78,0.86,0.73,0.8,0.73,0.73,0.46,0.62,0.65,0.51,0.38,0.69,0.38,0.57,0.6,0.3,0.58,0.78,0.33,0.45,0.73,0.56,0.67,0.46,0.58,0.67,0.72,0.27,0.75,0.46,0.56,0.57,0.57,0.52,0.4,0.55,0.56,0.47,0.71,0.42,0.66,0.52,0.37,0.4,0.64,0.55,0.95,0.58,0.0,0.31,0.16,0.69,0.31,0.43,0.32,0.31,0.47,0.16,0.72,0.32,0.15,0.0,0.94,0.42,0.7,0.31,0.44,0.43,0.44,0.46,0.45,0.29,0.41,0.39,0.56,0.26,0.45,0.6,0.57,0.42,0.43,0.4,0.47,0.34,0.43,0.4,0.4,0.41,0.57,0.66,0.48,0.58,0.44,0.27,0.58,0.45,0.15,0.0,0.15,0.33,0.0,0.3,0.33,0.26,0.0,0.15,0.46,0.0,0.16,0.42,0.34,0.0,0.27,0.28,0.39,0.31,0.29,0.29,0.3,0.3,0.43,0.32,0.26,0.26,0.29,0.0,0.0,0.0,0.3,0.16,0.62,0.3,0.3,0.29,0.43,0.26,0.43,0.51,0.75,0.72,0.42,0.0,0.0,0.17,0.0,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.55,0.0,0.92,0.7,0.7,0.59,0.6,0.6,0.44,0.41,0.46,0.4,0.29,0.3,0.29,0.34,0.24,0.28,0.0,0.27,0.28,0.16,0.0,0.15,0.15,0.0,0.15,0.28,0.16,0.0,0.15,0.17,0.0,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.47
09/23/2021,0.86,0.99,0.76,0.68,0.51,0.74,0.79,0.69,0.67,0.8,0.77,0.79,0.78,0.59,0.74,0.0,0.59,0.51,0.64,0.54,0.54,0.65,0.73,0.0,0.0,0.71,0.63,0.82,0.38,0.79,0.56,0.86,0.38,0.57,0.63,0.59,0.74,0.63,0.0,0.67,0.76,0.82,0.73,0.8,0.75,0.73,0.46,0.59,0.67,0.5,0.38,0.69,0.37,0.56,0.61,0.31,0.57,0.76,0.32,0.45,0.73,0.56,0.68,0.47,0.58,0.67,0.71,0.27,0.74,0.45,0.56,0.55,0.58,0.52,0.38,0.55,0.56,0.48,0.7,0.43,0.66,0.52,0.37,0.4,0.63,0.55,0.95,0.59,0.0,0.31,0.16,0.68,0.31,0.42,0.31,0.31,0.46,0.15,0.71,0.31,0.0,0.15,0.94,0.41,0.7,0.31,0.45,0.43,0.43,0.46,0.46,0.28,0.41,0.39,0.56,0.27,0.46,0.61,0.57,0.42,0.43,0.4,0.48,0.35,0.44,0.4,0.4,0.4,0.58,0.67,0.48,0.58,0.43,0.27,0.57,0.45,0.15,0.0,0.15,0.33,0.0,0.3,0.33,0.27,0.0,0.0,0.44,0.0,0.16,0.43,0.34,0.15,0.27,0.28,0.4,0.31,0.29,0.29,0.3,0.29,0.43,0.31,0.27,0.26,0.28,0.0,0.0,0.0,0.3,0.16,0.61,0.3,0.29,0.29,0.43,0.25,0.42,0.51,0.73,0.72,0.42,0.0,0.0,0.17,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.57,0.0,0.92,0.71,0.69,0.61,0.59,0.6,0.44,0.41,0.46,0.39,0.29,0.3,0.29,0.34,0.23,0.28,0.0,0.27,0.27,0.16,0.0,0.16,0.15,0.0,0.15,0.28,0.16,0.0,0.0,0.17,0.0,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.37
