,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,MA,PG,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,TMO,NKE,ABBV,T,PEP,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,BMY,UNP,UPS,LIN,ORCL,HON,NEE,C,AMGN,LOW,INTU,SBUX,MS,RTX,BA,AMT,IBM,AMAT,BLK,GS,TGT,CAT,AMD,MMM,GE,ISRG,AXP,NOW,DE,CVS,SCHW,CHTR,SPGI,SQ,ANTM,LMT,ZTS,BKNG,MU,PLD,FIS,LRCX,MDLZ,SYK,MO,CCI,GILD,TMUS,TJX,ADP,ZM,COP,CI,PNC,XTSLA,EL,GM,CSX,CME,UBER,USB,DUK,FDX,ILMN,CL,COF,MRNA,EQIX,MMC,CB,BDX,ATVI,TFC,NSC,BX,EW,ICE,SHW,SO,BSX,APD,REGN,ADI,D,TWLO,FISV,SNAP,ADSK,ITW,MCO,ETN,HUM,PGR,EMR,GPN,F,NOC,FCX,CRWD,AON,HCA,WM,NXPI,DOCU,TWTR,IDXX,ROKU,JCI,ROP,EOG,NEM,VRTX,BIIB,ECL,DG,LHX,LULU,TT,CMG,VEEV,EBAY,ROST,WDAY,TEL,MSCI,KMB,DOW,TROW,PSA,MRVL,IQV,KLAC,A,BAX,SPG,APH,DD,EA,PPG,ORLY,ALXN,AEP,MCHP,BK,SRE,AIG,DXCM,SLB,SNPS,PINS,MET,EXC,ALGN,APTV,PH,INFO,GD,MTCH,CARR,DLR,CNC,CDNS,GE.,FTNT,PRU,DFS,CTSH,RMD,TRV,MSI,ALL,USD,PANW,SNOW,ABNB,PLTR,SBAC,MAR,SYY,BISXX,NET,PXD,SIVB,KKR,XLNX,DDOG,TTD,HPQ,AZO,SUM
11/11/2021,5.13,5.5,3.3,1.75,1.95,1.83,1.16,1.67,2.05,1.1,0.93,0.81,0.95,0.59,0.85,0.66,0.76,0.7,0.76,0.69,0.53,0.6,0.63,0.47,0.65,0.45,0.52,0.59,0.49,0.48,0.53,0.48,0.45,0.39,0.49,0.48,0.45,0.51,0.5,0.46,0.45,0.45,0.42,0.39,0.48,0.41,0.36,0.41,0.31,0.29,0.34,0.33,0.38,0.34,0.34,0.36,0.3,0.26,0.36,0.37,0.29,0.32,0.3,0.27,0.28,0.24,0.3,0.3,0.3,0.27,0.25,0.4,0.23,0.26,0.28,0.25,0.3,0.22,0.27,0.27,0.19,0.24,0.2,0.23,0.18,0.22,0.23,0.18,0.24,0.15,0.19,0.19,0.2,0.18,0.17,0.18,0.15,0.18,0.21,0.12,0.22,0.16,0.19,0.18,0.18,0.19,0.17,0.17,0.16,0.18,0.17,0.13,0.13,0.14,0.15,0.19,0.15,0.18,0.18,0.15,0.11,0.19,0.15,0.21,0.16,0.17,0.17,0.14,0.13,0.15,0.14,0.22,0.13,0.11,0.13,0.12,0.16,0.14,0.14,0.15,0.13,0.12,0.13,0.0,0.17,0.12,0.13,0.12,0.14,0.13,0.13,0.13,0.12,0.0,0.12,0.0,0.12,0.11,0.12,0.1,0.11,0.0,0.13,0.11,0.1,0.12,0.1,0.11,0.0,0.1,0.0,0.12,0.11,0.12,0.1,0.0,0.11,0.11,0.13,0.1,0.14,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.11,0.13,0.1,0.11,0.0,0.1,0.11,0.11,0.1,0.0,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.18,0.15,0.0,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.1,0.11,0.1,0.0,0.0,0.0,73.42
11/12/2021,5.16,5.5,3.39,1.74,1.95,1.83,1.16,1.66,1.81,1.09,0.93,0.78,0.95,0.53,0.86,0.65,0.77,0.69,0.76,0.69,0.54,0.61,0.63,0.47,0.66,0.45,0.53,0.58,0.49,0.48,0.53,0.48,0.45,0.38,0.49,0.49,0.46,0.51,0.5,0.47,0.45,0.45,0.41,0.38,0.49,0.41,0.36,0.41,0.32,0.29,0.34,0.33,0.38,0.34,0.34,0.36,0.3,0.26,0.36,0.36,0.29,0.32,0.3,0.26,0.28,0.24,0.31,0.3,0.3,0.27,0.25,0.39,0.23,0.27,0.28,0.25,0.3,0.22,0.27,0.26,0.19,0.24,0.2,0.23,0.18,0.23,0.24,0.18,0.24,0.15,0.19,0.19,0.2,0.18,0.17,0.18,0.15,0.18,0.21,0.12,0.22,0.16,0.19,0.18,0.17,0.18,0.17,0.17,0.16,0.18,0.17,0.13,0.13,0.14,0.15,0.18,0.16,0.18,0.18,0.15,0.11,0.19,0.15,0.22,0.16,0.17,0.17,0.15,0.13,0.15,0.14,0.22,0.13,0.11,0.13,0.12,0.16,0.15,0.14,0.15,0.13,0.12,0.13,0.0,0.17,0.12,0.13,0.13,0.15,0.13,0.13,0.13,0.12,0.0,0.12,0.0,0.12,0.11,0.12,0.1,0.11,0.0,0.13,0.11,0.1,0.12,0.1,0.11,0.0,0.11,0.0,0.12,0.12,0.12,0.1,0.0,0.11,0.11,0.13,0.11,0.14,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.11,0.13,0.1,0.12,0.0,0.1,0.12,0.11,0.1,0.0,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.19,0.14,0.0,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.1,0.11,0.1,0.0,0.0,0.0,73.31
11/15/2021,5.11,5.49,3.33,1.72,1.93,1.82,1.16,1.67,1.9,1.1,0.94,0.78,0.95,0.52,0.86,0.68,0.78,0.65,0.77,0.67,0.54,0.6,0.64,0.48,0.65,0.45,0.53,0.62,0.5,0.49,0.55,0.47,0.45,0.39,0.49,0.48,0.47,0.51,0.5,0.47,0.46,0.46,0.43,0.38,0.5,0.41,0.35,0.41,0.33,0.29,0.35,0.34,0.38,0.34,0.34,0.37,0.31,0.26,0.36,0.36,0.29,0.32,0.29,0.27,0.27,0.24,0.31,0.3,0.3,0.28,0.25,0.39,0.23,0.26,0.28,0.26,0.3,0.22,0.27,0.27,0.19,0.24,0.2,0.23,0.18,0.23,0.22,0.18,0.24,0.16,0.19,0.19,0.19,0.18,0.17,0.19,0.15,0.18,0.21,0.12,0.21,0.16,0.19,0.18,0.17,0.2,0.17,0.18,0.15,0.18,0.17,0.14,0.12,0.14,0.15,0.17,0.15,0.18,0.19,0.15,0.12,0.19,0.15,0.21,0.16,0.17,0.17,0.15,0.13,0.15,0.15,0.22,0.13,0.11,0.13,0.12,0.16,0.15,0.14,0.15,0.13,0.12,0.13,0.0,0.17,0.12,0.13,0.12,0.15,0.13,0.14,0.13,0.11,0.0,0.12,0.0,0.12,0.11,0.12,0.1,0.11,0.0,0.13,0.12,0.0,0.12,0.1,0.11,0.0,0.1,0.0,0.12,0.12,0.12,0.1,0.1,0.11,0.11,0.13,0.11,0.14,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.11,0.14,0.1,0.11,0.0,0.1,0.12,0.11,0.1,0.0,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.19,0.14,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.1,0.0,0.0,0.0,73.4
11/16/2021,5.11,5.49,3.33,1.72,1.93,1.82,1.16,1.67,1.9,1.1,0.94,0.78,0.95,0.52,0.86,0.68,0.78,0.65,0.77,0.67,0.54,0.6,0.64,0.48,0.65,0.45,0.53,0.62,0.5,0.49,0.55,0.47,0.45,0.39,0.49,0.48,0.47,0.51,0.5,0.47,0.46,0.46,0.43,0.38,0.5,0.41,0.35,0.41,0.33,0.29,0.35,0.34,0.38,0.34,0.34,0.37,0.31,0.26,0.36,0.36,0.29,0.32,0.29,0.27,0.27,0.24,0.31,0.3,0.3,0.28,0.25,0.39,0.23,0.26,0.28,0.26,0.3,0.22,0.27,0.27,0.19,0.24,0.2,0.23,0.18,0.23,0.22,0.18,0.24,0.16,0.19,0.19,0.19,0.18,0.17,0.19,0.15,0.18,0.21,0.12,0.21,0.16,0.19,0.18,0.17,0.2,0.17,0.18,0.15,0.18,0.17,0.14,0.12,0.14,0.15,0.17,0.15,0.18,0.19,0.15,0.12,0.19,0.15,0.21,0.16,0.17,0.17,0.15,0.13,0.15,0.15,0.22,0.13,0.11,0.13,0.12,0.16,0.15,0.14,0.15,0.13,0.12,0.13,0.0,0.17,0.12,0.13,0.12,0.15,0.13,0.14,0.13,0.11,0.0,0.12,0.0,0.12,0.11,0.12,0.1,0.11,0.0,0.13,0.12,0.0,0.12,0.1,0.11,0.0,0.1,0.0,0.12,0.12,0.12,0.1,0.1,0.11,0.11,0.13,0.11,0.14,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.11,0.14,0.1,0.11,0.0,0.1,0.12,0.11,0.1,0.0,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.19,0.14,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.1,0.0,0.0,0.0,73.4
11/17/2021,5.14,5.52,3.35,1.77,1.95,1.84,1.16,1.65,1.83,1.09,0.95,0.78,0.94,0.53,0.86,0.69,0.78,0.63,0.76,0.68,0.54,0.59,0.66,0.47,0.65,0.44,0.52,0.61,0.5,0.48,0.55,0.47,0.45,0.39,0.49,0.48,0.46,0.51,0.5,0.46,0.45,0.46,0.42,0.38,0.5,0.41,0.35,0.41,0.32,0.29,0.35,0.34,0.38,0.34,0.33,0.37,0.31,0.26,0.36,0.37,0.29,0.32,0.29,0.27,0.27,0.23,0.31,0.3,0.3,0.28,0.25,0.39,0.23,0.26,0.28,0.26,0.3,0.22,0.27,0.27,0.19,0.24,0.2,0.23,0.18,0.22,0.22,0.19,0.24,0.16,0.19,0.19,0.19,0.18,0.17,0.18,0.15,0.18,0.21,0.12,0.21,0.16,0.19,0.18,0.17,0.2,0.17,0.18,0.16,0.18,0.17,0.14,0.12,0.14,0.15,0.18,0.15,0.18,0.18,0.15,0.12,0.18,0.15,0.21,0.16,0.17,0.17,0.14,0.13,0.15,0.15,0.22,0.13,0.11,0.13,0.12,0.16,0.15,0.14,0.15,0.13,0.12,0.13,0.0,0.17,0.12,0.13,0.12,0.15,0.13,0.14,0.13,0.11,0.0,0.12,0.0,0.12,0.11,0.12,0.1,0.11,0.0,0.13,0.12,0.0,0.12,0.1,0.11,0.0,0.11,0.0,0.12,0.12,0.12,0.1,0.1,0.11,0.11,0.13,0.11,0.14,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.11,0.14,0.1,0.12,0.0,0.1,0.12,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.19,0.15,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.12,0.1,0.0,0.0,0.0,73.41
11/18/2021,5.14,5.51,3.37,1.81,1.95,1.84,1.15,1.63,1.79,1.09,0.94,0.78,0.93,0.54,0.86,0.69,0.78,0.63,0.76,0.69,0.53,0.6,0.66,0.47,0.65,0.45,0.53,0.61,0.5,0.48,0.54,0.47,0.45,0.39,0.49,0.49,0.46,0.51,0.51,0.46,0.45,0.46,0.42,0.38,0.5,0.41,0.34,0.41,0.32,0.29,0.34,0.34,0.38,0.34,0.33,0.37,0.3,0.26,0.36,0.37,0.29,0.32,0.29,0.28,0.26,0.23,0.31,0.3,0.3,0.28,0.25,0.39,0.23,0.26,0.28,0.26,0.29,0.22,0.27,0.27,0.19,0.24,0.2,0.23,0.18,0.22,0.22,0.19,0.24,0.16,0.2,0.19,0.19,0.18,0.17,0.18,0.15,0.18,0.22,0.12,0.21,0.16,0.19,0.19,0.18,0.2,0.17,0.18,0.15,0.18,0.17,0.14,0.12,0.14,0.15,0.18,0.16,0.18,0.18,0.15,0.12,0.18,0.15,0.21,0.16,0.17,0.18,0.14,0.13,0.15,0.15,0.22,0.13,0.11,0.13,0.13,0.16,0.15,0.14,0.15,0.12,0.12,0.13,0.0,0.17,0.12,0.13,0.11,0.15,0.13,0.14,0.12,0.11,0.0,0.12,0.0,0.12,0.11,0.12,0.1,0.11,0.0,0.13,0.12,0.0,0.12,0.1,0.11,0.0,0.11,0.0,0.12,0.12,0.12,0.1,0.0,0.11,0.11,0.13,0.11,0.14,0.1,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.11,0.14,0.1,0.12,0.0,0.1,0.12,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.12,0.1,0.1,0.0,0.0,73.41000000000001
11/19/2021,5.15,5.55,3.35,1.78,1.94,1.83,1.14,1.64,1.86,1.07,0.93,0.79,0.92,0.55,0.91,0.7,0.78,0.63,0.76,0.7,0.53,0.6,0.66,0.47,0.65,0.45,0.52,0.6,0.5,0.48,0.55,0.48,0.45,0.38,0.49,0.49,0.46,0.51,0.51,0.45,0.45,0.45,0.42,0.38,0.51,0.41,0.34,0.45,0.31,0.29,0.34,0.33,0.37,0.34,0.33,0.37,0.3,0.25,0.38,0.38,0.29,0.32,0.29,0.27,0.26,0.23,0.31,0.29,0.29,0.29,0.24,0.4,0.23,0.25,0.28,0.25,0.3,0.22,0.27,0.27,0.19,0.25,0.21,0.23,0.18,0.23,0.21,0.19,0.24,0.15,0.2,0.19,0.19,0.18,0.17,0.18,0.15,0.18,0.22,0.12,0.21,0.16,0.19,0.1,0.18,0.2,0.17,0.18,0.16,0.18,0.17,0.14,0.12,0.14,0.15,0.18,0.15,0.18,0.18,0.15,0.11,0.18,0.15,0.22,0.16,0.17,0.18,0.14,0.13,0.15,0.15,0.22,0.13,0.11,0.13,0.13,0.16,0.15,0.14,0.15,0.12,0.12,0.12,0.0,0.17,0.12,0.13,0.11,0.15,0.13,0.14,0.13,0.11,0.0,0.12,0.0,0.12,0.11,0.12,0.1,0.11,0.0,0.13,0.12,0.0,0.12,0.1,0.11,0.0,0.11,0.0,0.12,0.12,0.12,0.1,0.0,0.11,0.11,0.13,0.11,0.14,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.11,0.14,0.1,0.12,0.0,0.1,0.12,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.12,0.1,0.11,0.0,0.0,73.43
11/22/2021,5.26,5.56,3.37,1.77,1.94,1.83,1.14,1.59,1.93,1.07,0.94,0.75,0.92,0.53,0.92,0.68,0.78,0.62,0.75,0.7,0.54,0.59,0.67,0.47,0.65,0.44,0.52,0.62,0.5,0.47,0.55,0.48,0.45,0.38,0.49,0.49,0.46,0.51,0.51,0.44,0.45,0.45,0.43,0.38,0.51,0.41,0.34,0.45,0.32,0.29,0.34,0.33,0.37,0.34,0.33,0.38,0.3,0.25,0.38,0.38,0.29,0.31,0.29,0.27,0.26,0.23,0.31,0.29,0.29,0.27,0.24,0.4,0.23,0.24,0.28,0.25,0.3,0.22,0.27,0.27,0.19,0.24,0.2,0.23,0.18,0.23,0.21,0.18,0.24,0.15,0.2,0.19,0.19,0.18,0.17,0.18,0.15,0.19,0.22,0.12,0.21,0.16,0.19,0.11,0.18,0.2,0.17,0.18,0.16,0.17,0.17,0.13,0.12,0.14,0.15,0.19,0.16,0.18,0.18,0.16,0.11,0.18,0.15,0.22,0.16,0.17,0.18,0.14,0.13,0.14,0.15,0.22,0.13,0.11,0.13,0.12,0.16,0.15,0.14,0.15,0.12,0.12,0.12,0.0,0.17,0.12,0.12,0.12,0.15,0.13,0.14,0.13,0.11,0.0,0.12,0.0,0.12,0.11,0.11,0.1,0.11,0.0,0.13,0.12,0.0,0.12,0.1,0.11,0.0,0.1,0.0,0.12,0.12,0.12,0.1,0.0,0.1,0.11,0.13,0.11,0.14,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.11,0.14,0.1,0.12,0.0,0.1,0.11,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.12,0.1,0.1,0.0,0.0,73.42
11/23/2021,5.26,5.56,3.37,1.77,1.94,1.83,1.14,1.59,1.93,1.07,0.94,0.75,0.92,0.53,0.92,0.68,0.78,0.62,0.75,0.7,0.54,0.59,0.67,0.47,0.65,0.44,0.52,0.62,0.5,0.47,0.55,0.48,0.45,0.38,0.49,0.49,0.46,0.51,0.51,0.44,0.45,0.45,0.43,0.38,0.51,0.41,0.34,0.45,0.32,0.29,0.34,0.33,0.37,0.34,0.33,0.38,0.3,0.25,0.38,0.38,0.29,0.31,0.29,0.27,0.26,0.23,0.31,0.29,0.29,0.27,0.24,0.4,0.23,0.24,0.28,0.25,0.3,0.22,0.27,0.27,0.19,0.24,0.2,0.23,0.18,0.23,0.21,0.18,0.24,0.15,0.2,0.19,0.19,0.18,0.17,0.18,0.15,0.19,0.22,0.12,0.21,0.16,0.19,0.11,0.18,0.2,0.17,0.18,0.16,0.17,0.17,0.13,0.12,0.14,0.15,0.19,0.16,0.18,0.18,0.16,0.11,0.18,0.15,0.22,0.16,0.17,0.18,0.14,0.13,0.14,0.15,0.22,0.13,0.11,0.13,0.12,0.16,0.15,0.14,0.15,0.12,0.12,0.12,0.0,0.17,0.12,0.12,0.12,0.15,0.13,0.14,0.13,0.11,0.0,0.12,0.0,0.12,0.11,0.11,0.1,0.11,0.0,0.13,0.12,0.0,0.12,0.1,0.11,0.0,0.1,0.0,0.12,0.12,0.12,0.1,0.0,0.1,0.11,0.13,0.11,0.14,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.11,0.14,0.1,0.12,0.0,0.1,0.11,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.12,0.1,0.1,0.0,0.0,73.42
11/24/2021,5.5,5.62,3.49,1.8,1.96,1.84,1.13,1.79,2.01,1.05,0.94,0.74,0.9,0.5,0.95,0.65,0.78,0.61,0.73,0.72,0.52,0.56,0.66,0.46,0.64,0.44,0.49,0.62,0.49,0.47,0.55,0.49,0.45,0.38,0.49,0.47,0.45,0.51,0.51,0.44,0.45,0.44,0.43,0.39,0.51,0.41,0.34,0.45,0.31,0.28,0.34,0.33,0.37,0.34,0.33,0.38,0.29,0.25,0.38,0.41,0.28,0.31,0.28,0.26,0.26,0.23,0.3,0.28,0.28,0.27,0.24,0.41,0.23,0.24,0.27,0.24,0.29,0.21,0.27,0.26,0.19,0.24,0.19,0.22,0.18,0.23,0.21,0.2,0.24,0.15,0.2,0.18,0.19,0.17,0.17,0.19,0.15,0.19,0.22,0.12,0.2,0.16,0.19,0.11,0.18,0.2,0.18,0.18,0.16,0.17,0.16,0.13,0.12,0.14,0.15,0.2,0.15,0.19,0.18,0.16,0.11,0.18,0.15,0.22,0.16,0.16,0.17,0.14,0.13,0.14,0.15,0.22,0.13,0.1,0.13,0.12,0.15,0.15,0.14,0.15,0.12,0.11,0.12,0.0,0.17,0.12,0.12,0.11,0.15,0.13,0.14,0.13,0.11,0.0,0.12,0.0,0.13,0.11,0.11,0.1,0.1,0.0,0.13,0.12,0.1,0.12,0.1,0.11,0.0,0.11,0.0,0.12,0.12,0.12,0.1,0.0,0.1,0.11,0.13,0.11,0.14,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.14,0.0,0.12,0.0,0.1,0.11,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.2,0.14,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.12,0.1,0.1,0.0,0.0,73.76
11/25/2021,5.54,5.6,3.41,1.78,1.93,1.82,1.16,1.75,2.06,1.08,0.92,0.72,0.9,0.49,0.95,0.61,0.79,0.61,0.75,0.7,0.52,0.57,0.64,0.47,0.63,0.44,0.5,0.63,0.49,0.47,0.55,0.49,0.45,0.39,0.5,0.48,0.45,0.5,0.5,0.45,0.45,0.45,0.44,0.39,0.52,0.41,0.34,0.45,0.31,0.28,0.35,0.34,0.37,0.34,0.33,0.38,0.3,0.25,0.39,0.4,0.29,0.32,0.29,0.25,0.26,0.23,0.3,0.29,0.29,0.26,0.24,0.41,0.23,0.24,0.27,0.24,0.28,0.22,0.27,0.27,0.19,0.24,0.18,0.22,0.19,0.23,0.21,0.21,0.24,0.15,0.2,0.19,0.19,0.18,0.17,0.19,0.15,0.19,0.22,0.11,0.21,0.16,0.19,0.11,0.18,0.2,0.18,0.18,0.15,0.17,0.17,0.13,0.12,0.14,0.15,0.22,0.15,0.19,0.18,0.15,0.11,0.18,0.15,0.22,0.16,0.16,0.17,0.15,0.13,0.14,0.15,0.22,0.13,0.1,0.12,0.11,0.15,0.15,0.14,0.15,0.12,0.12,0.12,0.0,0.18,0.12,0.12,0.1,0.15,0.13,0.14,0.13,0.11,0.0,0.12,0.0,0.12,0.11,0.11,0.1,0.1,0.0,0.13,0.12,0.1,0.12,0.1,0.11,0.0,0.11,0.0,0.11,0.12,0.12,0.1,0.0,0.1,0.11,0.13,0.11,0.14,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.11,0.13,0.0,0.12,0.0,0.1,0.12,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.18,0.13,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.12,0.0,0.1,0.0,0.0,73.75
11/26/2021,5.55,5.56,3.42,1.76,1.92,1.81,1.17,1.73,1.97,1.1,0.93,0.73,0.92,0.48,0.95,0.63,0.79,0.6,0.77,0.69,0.52,0.59,0.63,0.47,0.62,0.44,0.51,0.63,0.48,0.48,0.55,0.48,0.46,0.39,0.5,0.49,0.46,0.5,0.5,0.46,0.46,0.46,0.44,0.39,0.53,0.42,0.33,0.45,0.31,0.28,0.35,0.34,0.37,0.34,0.33,0.37,0.3,0.25,0.39,0.4,0.29,0.33,0.29,0.25,0.26,0.23,0.3,0.29,0.3,0.27,0.25,0.4,0.23,0.25,0.26,0.24,0.28,0.22,0.27,0.27,0.19,0.24,0.18,0.23,0.19,0.23,0.21,0.21,0.25,0.15,0.21,0.19,0.19,0.18,0.17,0.19,0.15,0.19,0.22,0.1,0.22,0.16,0.2,0.0,0.18,0.2,0.18,0.18,0.15,0.18,0.17,0.13,0.12,0.14,0.15,0.21,0.15,0.19,0.18,0.15,0.11,0.18,0.15,0.22,0.15,0.16,0.17,0.15,0.13,0.15,0.15,0.22,0.13,0.1,0.12,0.12,0.15,0.15,0.14,0.15,0.12,0.12,0.12,0.0,0.17,0.12,0.12,0.1,0.15,0.13,0.14,0.13,0.1,0.0,0.12,0.0,0.12,0.11,0.12,0.1,0.11,0.0,0.13,0.12,0.1,0.12,0.1,0.11,0.0,0.1,0.0,0.11,0.12,0.11,0.1,0.0,0.1,0.11,0.13,0.11,0.14,0.1,0.0,0.12,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.11,0.13,0.0,0.12,0.0,0.1,0.12,0.11,0.1,0.0,0.11,0.1,0.0,0.1,0.1,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.17,0.13,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.12,0.0,0.1,0.0,0.0,73.73
11/29/2021,5.55,5.55,3.41,1.78,1.92,1.81,1.16,1.78,1.98,1.09,0.92,0.75,0.93,0.48,0.96,0.65,0.79,0.6,0.77,0.7,0.52,0.59,0.64,0.47,0.61,0.44,0.51,0.62,0.48,0.47,0.54,0.48,0.46,0.38,0.49,0.49,0.46,0.5,0.5,0.46,0.45,0.46,0.44,0.39,0.53,0.42,0.34,0.44,0.31,0.28,0.35,0.33,0.37,0.34,0.32,0.37,0.3,0.25,0.39,0.41,0.29,0.32,0.29,0.25,0.26,0.23,0.3,0.29,0.29,0.27,0.25,0.42,0.22,0.25,0.26,0.24,0.28,0.23,0.27,0.27,0.19,0.24,0.19,0.23,0.18,0.23,0.21,0.21,0.25,0.15,0.21,0.19,0.19,0.18,0.18,0.19,0.15,0.19,0.22,0.1,0.22,0.16,0.19,0.0,0.18,0.2,0.18,0.18,0.15,0.18,0.17,0.13,0.12,0.14,0.15,0.21,0.16,0.19,0.18,0.15,0.1,0.18,0.15,0.22,0.16,0.16,0.17,0.15,0.13,0.14,0.15,0.21,0.13,0.1,0.13,0.11,0.12,0.15,0.14,0.15,0.12,0.12,0.12,0.0,0.17,0.12,0.12,0.1,0.15,0.13,0.14,0.13,0.1,0.0,0.12,0.0,0.12,0.11,0.12,0.1,0.11,0.0,0.13,0.12,0.0,0.12,0.1,0.11,0.0,0.1,0.0,0.11,0.12,0.12,0.1,0.0,0.1,0.11,0.13,0.11,0.14,0.1,0.0,0.12,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.11,0.13,0.0,0.12,0.0,0.1,0.12,0.1,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.1,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.12,0.18,0.13,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.12,0.0,0.1,0.0,0.0,73.75
