,STLD,OC,EWBC,JLL,UGI,RS,LEA,Y,FHN,ACM,SBNY,OHI,OSK,NNN,CPRI,KSS,AFG,ARW,AIRC,TRGP,RGA,JBL,KRC,MPW,THC,ORI,CPT,HOG,NVST,AMG,OGE,FAF,MOH,BRX,XPO,VAC,SON,JHG,JEF,SKX,PNFP,EME,PB,DKS,POST,BJ,OLN,SNV,MDU,MAN,FL,INGR,CFR,THO,AYI,NCR,X,MTZ,CIEN,AEO,DEI,SLG,CUZ,SRC,STOR,VNT,CFX,VLY,KBR,WTRG,CDAY,JBLU,AN,HXL,NYCB,FLS,NVT,ADS,OZK,IDA,CIT,LII,THG,SNX,UTHR,NFG,HIW,GT,UBSI,SIGI,WBS,MTG,HFC,CR,HE,AGCO,PK,LAMR,STL,HRC,CRI,BLDR,NDSN,CASY,ITT,RPM,KMPR,AVNT,COHR,HPP,HRB,DTM WI,WTFC,BKH,CSL,ACC,LSI,UNVR,CBSH,HUBB,DOC,DCI,PII,ADNT,CAR,JWN,LIVN,OGS,SRCL,EPR,R,SBRA,AVT,SF,UMBF,SWX,FNB,XEC,MIDD,WRI,NJR,XRX,SR,SAFM,HWC,WEX,HOMB,CMC,TOL,ALE,KBH,EHC,SCI,ATR,WSO,KEX,EQT,JBGS,SEIC,NUVA,CNXC,WWD,CBRL,ACHC,CACI,BC,FR,TDC,PACW,TMHC,MUR,BOH,GNTX,NAVI,DAN,MUSA,VSAT,CBT,OFC,RGLD,TCBI,FCFS,REXR,CC,G,AZPN,SAIC,CW,NATI,RNR,WH,GATX,RYN,TNL,NWE,ASB,ASH,CNO,PEB,CDK,SFM,KMT,FLO,MLHR,EGP,VMI,GXO WI,GME,CLH,VSH,SYNA,RBC,DTM,GXO,GVMXX,PFGC,CATY,PRGO,NOV,UNM,MAC,BXS,SGMS,GBCI,COG,TNDM,RRX,CHX,KRG,SLAB,CADE,KD WI,FLR,KD,COTY,BRKR,SUM
11/11/2021,0.95,0.73,0.87,1.0,0.68,0.77,0.78,0.69,0.7,0.75,0.93,0.51,0.59,0.59,0.72,0.67,0.7,0.64,0.61,0.75,0.57,0.69,0.55,0.56,0.59,0.53,0.63,0.43,0.51,0.56,0.5,0.6,0.6,0.54,0.27,0.53,0.44,0.61,0.63,0.47,0.55,0.51,0.53,0.63,0.45,0.62,0.64,0.53,0.43,0.41,0.35,0.49,0.56,0.44,0.57,0.42,0.53,0.42,0.43,0.29,0.46,0.38,0.44,0.43,0.39,0.41,0.5,0.43,0.45,0.39,0.0,0.37,0.39,0.38,0.43,0.33,0.46,0.27,0.42,0.38,0.37,0.31,0.33,0.34,0.39,0.4,0.36,0.47,0.36,0.35,0.39,0.39,0.37,0.39,0.32,0.33,0.36,0.38,0.38,0.43,0.34,0.52,0.38,0.34,0.36,0.32,0.27,0.39,0.31,0.3,0.32,0.0,0.38,0.3,0.38,0.34,0.36,0.36,0.3,0.33,0.3,0.28,0.27,0.31,1.01,0.27,0.35,0.27,0.25,0.29,0.34,0.24,0.29,0.34,0.33,0.3,0.29,0.0,0.3,0.0,0.27,0.0,0.0,0.29,0.33,0.0,0.29,0.31,0.3,0.25,0.28,0.0,0.32,0.25,0.27,0.25,0.29,0.26,0.25,0.0,0.29,0.27,0.26,0.26,0.28,0.26,0.28,0.25,0.31,0.29,0.32,0.26,0.27,0.25,0.25,0.31,0.3,0.25,0.0,0.0,0.0,0.25,0.28,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.27,0.27,0.25,0.0,0.0,0.26,0.26,0.0,0.25,0.0,0.0,0.24,0.0,0.0,0.25,0.0,0.0,0.53,0.24,0.0,0.34,0.0,0.35,0.33,0.0,0.53,0.26,0.47,0.43,0.39,0.34,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.34,0.25,0.45,0.0,0.24,0.31,0.26,0.0,81.97
11/12/2021,0.94,0.74,0.87,1.01,0.69,0.78,0.79,0.71,0.7,0.76,0.93,0.5,0.58,0.59,0.72,0.68,0.7,0.63,0.62,0.74,0.56,0.68,0.55,0.57,0.63,0.53,0.64,0.43,0.52,0.56,0.5,0.61,0.6,0.54,0.27,0.53,0.44,0.61,0.62,0.47,0.55,0.52,0.53,0.65,0.46,0.63,0.66,0.53,0.42,0.41,0.36,0.49,0.57,0.44,0.59,0.43,0.52,0.4,0.43,0.3,0.46,0.38,0.43,0.43,0.39,0.42,0.49,0.43,0.46,0.39,0.0,0.37,0.4,0.38,0.43,0.32,0.45,0.28,0.42,0.38,0.37,0.32,0.33,0.34,0.38,0.4,0.36,0.48,0.36,0.35,0.39,0.38,0.37,0.4,0.32,0.32,0.36,0.39,0.38,0.43,0.34,0.53,0.39,0.34,0.36,0.33,0.27,0.4,0.31,0.3,0.32,0.0,0.38,0.3,0.38,0.34,0.36,0.36,0.3,0.33,0.3,0.28,0.27,0.31,0.87,0.28,0.36,0.27,0.25,0.29,0.34,0.0,0.28,0.34,0.33,0.3,0.29,0.0,0.3,0.0,0.27,0.0,0.0,0.29,0.33,0.0,0.29,0.3,0.31,0.25,0.28,0.0,0.32,0.25,0.27,0.25,0.28,0.26,0.25,0.0,0.3,0.27,0.26,0.26,0.28,0.25,0.28,0.25,0.31,0.3,0.33,0.26,0.27,0.25,0.25,0.31,0.29,0.24,0.0,0.0,0.0,0.25,0.29,0.0,0.25,0.24,0.0,0.26,0.0,0.0,0.27,0.27,0.25,0.0,0.0,0.26,0.26,0.0,0.24,0.0,0.0,0.24,0.0,0.0,0.25,0.24,0.0,0.5,0.24,0.0,0.34,0.0,0.35,0.33,0.0,0.52,0.26,0.47,0.43,0.39,0.33,0.0,0.0,0.0,0.0,0.0,0.41,0.24,0.34,0.24,0.46,0.27,0.0,0.0,0.27,0.0,81.99000000000001
11/15/2021,0.95,0.71,0.87,1.0,0.7,0.78,0.78,0.71,0.7,0.75,0.91,0.51,0.58,0.6,0.72,0.67,0.71,0.65,0.61,0.72,0.56,0.69,0.55,0.57,0.63,0.54,0.65,0.43,0.51,0.55,0.51,0.61,0.62,0.54,0.27,0.53,0.44,0.61,0.63,0.47,0.56,0.51,0.53,0.63,0.46,0.62,0.66,0.53,0.43,0.41,0.36,0.49,0.56,0.46,0.58,0.42,0.53,0.4,0.44,0.3,0.47,0.38,0.44,0.43,0.39,0.41,0.49,0.44,0.46,0.39,0.0,0.36,0.4,0.38,0.43,0.32,0.46,0.29,0.43,0.38,0.37,0.32,0.33,0.35,0.39,0.4,0.36,0.48,0.37,0.35,0.39,0.38,0.37,0.39,0.32,0.33,0.34,0.38,0.38,0.43,0.35,0.52,0.39,0.34,0.36,0.33,0.27,0.4,0.31,0.3,0.32,0.0,0.39,0.31,0.38,0.34,0.37,0.36,0.3,0.33,0.3,0.29,0.26,0.31,0.94,0.28,0.35,0.27,0.26,0.28,0.34,0.24,0.29,0.34,0.33,0.31,0.3,0.0,0.29,0.0,0.28,0.0,0.24,0.29,0.34,0.0,0.29,0.31,0.3,0.25,0.28,0.0,0.33,0.25,0.27,0.26,0.29,0.26,0.25,0.0,0.3,0.26,0.26,0.26,0.28,0.26,0.28,0.25,0.31,0.29,0.31,0.26,0.27,0.25,0.25,0.32,0.29,0.24,0.0,0.0,0.24,0.26,0.29,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.27,0.27,0.24,0.0,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.25,0.0,0.0,0.49,0.24,0.0,0.33,0.0,0.35,0.33,0.0,0.54,0.26,0.43,0.4,0.39,0.33,0.0,0.0,0.24,0.0,0.0,0.41,0.0,0.35,0.25,0.45,0.28,0.0,0.0,0.27,0.0,82.12
11/16/2021,0.95,0.71,0.87,1.0,0.7,0.78,0.78,0.71,0.7,0.75,0.91,0.51,0.58,0.6,0.72,0.67,0.71,0.65,0.61,0.72,0.56,0.69,0.55,0.57,0.63,0.54,0.65,0.43,0.51,0.55,0.51,0.61,0.62,0.54,0.27,0.53,0.44,0.61,0.63,0.47,0.56,0.51,0.53,0.63,0.46,0.62,0.66,0.53,0.43,0.41,0.36,0.49,0.56,0.46,0.58,0.42,0.53,0.4,0.44,0.3,0.47,0.38,0.44,0.43,0.39,0.41,0.49,0.44,0.46,0.39,0.0,0.36,0.4,0.38,0.43,0.32,0.46,0.29,0.43,0.38,0.37,0.32,0.33,0.35,0.39,0.4,0.36,0.48,0.37,0.35,0.39,0.38,0.37,0.39,0.32,0.33,0.34,0.38,0.38,0.43,0.35,0.52,0.39,0.34,0.36,0.33,0.27,0.4,0.31,0.3,0.32,0.0,0.39,0.31,0.38,0.34,0.37,0.36,0.3,0.33,0.3,0.29,0.26,0.31,0.94,0.28,0.35,0.27,0.26,0.28,0.34,0.24,0.29,0.34,0.33,0.31,0.3,0.0,0.29,0.0,0.28,0.0,0.24,0.29,0.34,0.0,0.29,0.31,0.3,0.25,0.28,0.0,0.33,0.25,0.27,0.26,0.29,0.26,0.25,0.0,0.3,0.26,0.26,0.26,0.28,0.26,0.28,0.25,0.31,0.29,0.31,0.26,0.27,0.25,0.25,0.32,0.29,0.24,0.0,0.0,0.24,0.26,0.29,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.27,0.27,0.24,0.0,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.25,0.0,0.0,0.49,0.24,0.0,0.33,0.0,0.35,0.33,0.0,0.54,0.26,0.43,0.4,0.39,0.33,0.0,0.0,0.24,0.0,0.0,0.41,0.0,0.35,0.25,0.45,0.28,0.0,0.0,0.27,0.0,82.12
11/17/2021,0.94,0.72,0.87,0.99,0.69,0.78,0.81,0.71,0.69,0.75,0.91,0.51,0.59,0.6,0.71,0.66,0.68,0.66,0.62,0.7,0.56,0.69,0.55,0.57,0.62,0.54,0.65,0.43,0.51,0.56,0.51,0.61,0.62,0.53,0.28,0.53,0.45,0.6,0.63,0.47,0.57,0.51,0.52,0.63,0.46,0.63,0.68,0.53,0.43,0.41,0.36,0.49,0.55,0.46,0.58,0.42,0.52,0.4,0.44,0.3,0.47,0.37,0.44,0.42,0.39,0.42,0.49,0.43,0.46,0.39,0.0,0.36,0.41,0.38,0.42,0.32,0.46,0.29,0.42,0.38,0.36,0.33,0.33,0.34,0.39,0.4,0.36,0.48,0.36,0.35,0.39,0.38,0.38,0.39,0.32,0.34,0.34,0.37,0.38,0.43,0.35,0.53,0.39,0.33,0.36,0.34,0.27,0.4,0.31,0.3,0.32,0.0,0.39,0.3,0.39,0.33,0.37,0.36,0.3,0.33,0.29,0.29,0.27,0.33,0.93,0.27,0.35,0.26,0.25,0.28,0.35,0.24,0.29,0.34,0.33,0.3,0.29,0.0,0.3,0.0,0.28,0.0,0.0,0.29,0.34,0.0,0.29,0.3,0.31,0.25,0.28,0.0,0.33,0.25,0.28,0.26,0.29,0.26,0.25,0.0,0.3,0.26,0.25,0.27,0.28,0.26,0.28,0.25,0.3,0.3,0.3,0.26,0.28,0.25,0.26,0.32,0.29,0.24,0.0,0.0,0.24,0.0,0.29,0.0,0.25,0.0,0.0,0.25,0.24,0.0,0.27,0.27,0.24,0.0,0.0,0.27,0.28,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.25,0.0,0.0,0.49,0.24,0.0,0.34,0.0,0.35,0.34,0.0,0.53,0.26,0.42,0.39,0.4,0.33,0.0,0.0,0.24,0.0,0.24,0.42,0.0,0.35,0.25,0.45,0.27,0.0,0.0,0.27,0.0,82.03999999999999
11/18/2021,0.93,0.71,0.87,0.99,0.7,0.77,0.82,0.71,0.69,0.77,0.93,0.5,0.58,0.59,0.71,0.67,0.68,0.66,0.62,0.71,0.56,0.68,0.56,0.58,0.63,0.54,0.66,0.43,0.5,0.55,0.51,0.61,0.61,0.54,0.27,0.53,0.44,0.6,0.62,0.46,0.58,0.51,0.52,0.65,0.46,0.63,0.67,0.53,0.43,0.41,0.36,0.49,0.55,0.46,0.58,0.41,0.51,0.39,0.44,0.3,0.47,0.38,0.44,0.42,0.39,0.41,0.49,0.43,0.46,0.39,0.0,0.36,0.41,0.39,0.43,0.32,0.46,0.29,0.42,0.39,0.37,0.32,0.33,0.34,0.39,0.4,0.36,0.47,0.36,0.35,0.39,0.38,0.38,0.39,0.32,0.33,0.34,0.37,0.38,0.43,0.35,0.52,0.39,0.33,0.36,0.34,0.26,0.4,0.31,0.31,0.32,0.0,0.39,0.31,0.38,0.34,0.37,0.36,0.3,0.33,0.29,0.29,0.28,0.32,0.95,0.27,0.33,0.27,0.25,0.28,0.34,0.0,0.29,0.34,0.33,0.31,0.3,0.0,0.3,0.0,0.28,0.0,0.24,0.29,0.34,0.0,0.29,0.3,0.3,0.25,0.28,0.0,0.33,0.25,0.28,0.26,0.3,0.26,0.25,0.0,0.3,0.26,0.25,0.27,0.28,0.26,0.28,0.25,0.3,0.3,0.3,0.26,0.28,0.25,0.25,0.31,0.29,0.24,0.0,0.0,0.0,0.0,0.29,0.0,0.25,0.0,0.0,0.25,0.24,0.0,0.27,0.27,0.24,0.0,0.0,0.27,0.28,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.26,0.0,0.0,0.5,0.24,0.0,0.35,0.0,0.35,0.34,0.0,0.53,0.26,0.42,0.38,0.4,0.33,0.0,0.0,0.0,0.0,0.24,0.42,0.0,0.35,0.25,0.45,0.27,0.24,0.0,0.27,0.0,82.05000000000001
11/19/2021,0.93,0.7,0.87,0.99,0.69,0.77,0.82,0.7,0.7,0.77,0.93,0.51,0.58,0.59,0.73,0.67,0.68,0.67,0.62,0.71,0.56,0.69,0.54,0.57,0.63,0.54,0.65,0.44,0.5,0.54,0.51,0.61,0.61,0.53,0.27,0.53,0.44,0.58,0.6,0.47,0.59,0.51,0.52,0.66,0.46,0.62,0.67,0.53,0.43,0.41,0.37,0.49,0.56,0.46,0.57,0.41,0.5,0.4,0.44,0.31,0.46,0.37,0.43,0.42,0.38,0.41,0.49,0.44,0.47,0.39,0.0,0.35,0.42,0.38,0.42,0.32,0.47,0.28,0.42,0.4,0.37,0.33,0.34,0.34,0.39,0.4,0.36,0.47,0.36,0.35,0.39,0.38,0.38,0.39,0.32,0.33,0.34,0.37,0.38,0.43,0.35,0.54,0.39,0.33,0.36,0.34,0.26,0.41,0.31,0.31,0.32,0.0,0.39,0.3,0.38,0.33,0.37,0.37,0.3,0.33,0.29,0.29,0.28,0.33,0.97,0.27,0.34,0.27,0.26,0.28,0.34,0.0,0.29,0.34,0.33,0.3,0.29,0.0,0.3,0.0,0.27,0.0,0.0,0.29,0.34,0.0,0.29,0.3,0.31,0.24,0.29,0.0,0.33,0.25,0.28,0.25,0.3,0.26,0.25,0.0,0.31,0.26,0.25,0.27,0.27,0.26,0.28,0.24,0.3,0.3,0.3,0.26,0.28,0.24,0.25,0.31,0.28,0.24,0.0,0.0,0.0,0.0,0.29,0.0,0.25,0.0,0.0,0.24,0.24,0.0,0.27,0.26,0.25,0.0,0.0,0.26,0.28,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.26,0.0,0.0,0.5,0.24,0.0,0.35,0.0,0.34,0.35,0.0,0.52,0.26,0.42,0.39,0.39,0.33,0.0,0.0,0.24,0.0,0.25,0.43,0.0,0.35,0.26,0.45,0.26,0.24,0.0,0.26,0.0,82.01
11/22/2021,0.9,0.7,0.87,0.98,0.7,0.75,0.8,0.71,0.7,0.77,0.94,0.52,0.57,0.6,0.71,0.65,0.69,0.66,0.62,0.71,0.56,0.69,0.54,0.58,0.62,0.54,0.66,0.43,0.51,0.54,0.51,0.62,0.61,0.54,0.27,0.53,0.45,0.58,0.59,0.47,0.58,0.51,0.52,0.65,0.46,0.61,0.67,0.53,0.43,0.39,0.37,0.49,0.56,0.45,0.58,0.4,0.49,0.4,0.44,0.3,0.47,0.37,0.43,0.42,0.38,0.42,0.49,0.44,0.47,0.39,0.0,0.35,0.38,0.38,0.43,0.31,0.47,0.28,0.42,0.4,0.36,0.33,0.33,0.35,0.38,0.41,0.36,0.47,0.36,0.35,0.39,0.37,0.36,0.39,0.32,0.32,0.34,0.37,0.38,0.44,0.35,0.54,0.4,0.33,0.36,0.35,0.26,0.41,0.31,0.31,0.32,0.0,0.39,0.3,0.39,0.33,0.37,0.37,0.3,0.34,0.3,0.29,0.27,0.32,0.96,0.27,0.34,0.27,0.26,0.28,0.33,0.0,0.29,0.34,0.34,0.3,0.29,0.0,0.31,0.0,0.27,0.0,0.0,0.29,0.33,0.0,0.29,0.3,0.31,0.24,0.29,0.0,0.34,0.26,0.28,0.25,0.3,0.26,0.25,0.0,0.31,0.26,0.25,0.27,0.28,0.26,0.29,0.24,0.3,0.31,0.29,0.26,0.28,0.25,0.25,0.31,0.29,0.24,0.0,0.0,0.0,0.0,0.29,0.0,0.25,0.0,0.0,0.25,0.24,0.24,0.27,0.27,0.26,0.0,0.0,0.26,0.28,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.26,0.0,0.0,0.51,0.24,0.0,0.36,0.0,0.34,0.36,0.0,0.51,0.26,0.42,0.37,0.4,0.33,0.0,0.0,0.0,0.0,0.25,0.43,0.0,0.35,0.25,0.46,0.25,0.24,0.0,0.27,0.0,81.94
11/23/2021,0.9,0.7,0.87,0.98,0.7,0.75,0.8,0.71,0.7,0.77,0.94,0.52,0.57,0.6,0.71,0.65,0.69,0.66,0.62,0.71,0.56,0.69,0.54,0.58,0.62,0.54,0.66,0.43,0.51,0.54,0.51,0.62,0.61,0.54,0.27,0.53,0.45,0.58,0.59,0.47,0.58,0.51,0.52,0.65,0.46,0.61,0.67,0.53,0.43,0.39,0.37,0.49,0.56,0.45,0.58,0.4,0.49,0.4,0.44,0.3,0.47,0.37,0.43,0.42,0.38,0.42,0.49,0.44,0.47,0.39,0.0,0.35,0.38,0.38,0.43,0.31,0.47,0.28,0.42,0.4,0.36,0.33,0.33,0.35,0.38,0.41,0.36,0.47,0.36,0.35,0.39,0.37,0.36,0.39,0.32,0.32,0.34,0.37,0.38,0.44,0.35,0.54,0.4,0.33,0.36,0.35,0.26,0.41,0.31,0.31,0.32,0.0,0.39,0.3,0.39,0.33,0.37,0.37,0.3,0.34,0.3,0.29,0.27,0.32,0.96,0.27,0.34,0.27,0.26,0.28,0.33,0.0,0.29,0.34,0.34,0.3,0.29,0.0,0.31,0.0,0.27,0.0,0.0,0.29,0.33,0.0,0.29,0.3,0.31,0.24,0.29,0.0,0.34,0.26,0.28,0.25,0.3,0.26,0.25,0.0,0.31,0.26,0.25,0.27,0.28,0.26,0.29,0.24,0.3,0.31,0.29,0.26,0.28,0.25,0.25,0.31,0.29,0.24,0.0,0.0,0.0,0.0,0.29,0.0,0.25,0.0,0.0,0.25,0.24,0.24,0.27,0.27,0.26,0.0,0.0,0.26,0.28,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.26,0.0,0.0,0.51,0.24,0.0,0.36,0.0,0.34,0.36,0.0,0.51,0.26,0.42,0.37,0.4,0.33,0.0,0.0,0.0,0.0,0.25,0.43,0.0,0.35,0.25,0.46,0.25,0.24,0.0,0.27,0.0,81.94
11/24/2021,0.91,0.69,0.86,0.98,0.68,0.77,0.79,0.7,0.69,0.78,0.97,0.52,0.58,0.61,0.71,0.66,0.69,0.67,0.61,0.7,0.54,0.68,0.54,0.59,0.62,0.54,0.66,0.43,0.51,0.53,0.52,0.64,0.6,0.54,0.28,0.53,0.45,0.59,0.58,0.48,0.58,0.52,0.52,0.68,0.44,0.71,0.65,0.53,0.43,0.4,0.34,0.48,0.56,0.45,0.57,0.4,0.49,0.43,0.44,0.3,0.46,0.37,0.43,0.42,0.39,0.43,0.49,0.44,0.48,0.41,0.0,0.34,0.38,0.37,0.43,0.31,0.46,0.27,0.42,0.41,0.36,0.34,0.33,0.35,0.39,0.4,0.35,0.46,0.37,0.35,0.38,0.38,0.35,0.39,0.32,0.32,0.33,0.37,0.38,0.44,0.35,0.55,0.4,0.33,0.37,0.35,0.26,0.41,0.31,0.31,0.32,0.0,0.39,0.31,0.39,0.34,0.38,0.36,0.3,0.34,0.3,0.28,0.27,0.32,1.01,0.27,0.34,0.27,0.25,0.27,0.34,0.0,0.29,0.34,0.34,0.31,0.29,0.0,0.3,0.0,0.28,0.0,0.0,0.29,0.33,0.0,0.28,0.31,0.32,0.24,0.29,0.0,0.34,0.25,0.28,0.24,0.29,0.26,0.25,0.0,0.31,0.26,0.25,0.26,0.27,0.26,0.29,0.0,0.3,0.31,0.28,0.26,0.27,0.25,0.26,0.31,0.27,0.25,0.0,0.0,0.0,0.0,0.3,0.0,0.25,0.24,0.0,0.25,0.25,0.25,0.28,0.27,0.25,0.0,0.0,0.27,0.29,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.26,0.24,0.0,0.56,0.25,0.0,0.38,0.0,0.34,0.35,0.0,0.5,0.26,0.41,0.35,0.38,0.33,0.0,0.0,0.0,0.0,0.25,0.43,0.0,0.35,0.25,0.45,0.24,0.0,0.0,0.26,0.0,82.1
11/25/2021,0.91,0.69,0.86,0.98,0.68,0.77,0.79,0.7,0.69,0.78,0.97,0.52,0.58,0.61,0.71,0.66,0.69,0.67,0.61,0.7,0.54,0.68,0.54,0.59,0.62,0.54,0.66,0.43,0.51,0.53,0.52,0.64,0.6,0.54,0.28,0.53,0.45,0.59,0.58,0.48,0.58,0.52,0.52,0.68,0.44,0.71,0.65,0.53,0.43,0.4,0.34,0.48,0.56,0.45,0.57,0.4,0.49,0.43,0.44,0.3,0.46,0.37,0.43,0.42,0.39,0.43,0.49,0.44,0.48,0.41,0.0,0.34,0.38,0.37,0.43,0.31,0.46,0.27,0.42,0.41,0.36,0.34,0.33,0.35,0.39,0.4,0.35,0.46,0.37,0.35,0.38,0.38,0.35,0.39,0.32,0.32,0.33,0.37,0.38,0.44,0.35,0.55,0.4,0.33,0.37,0.35,0.26,0.41,0.31,0.31,0.32,0.0,0.39,0.31,0.39,0.34,0.38,0.36,0.3,0.34,0.3,0.28,0.27,0.32,1.01,0.27,0.34,0.27,0.25,0.27,0.34,0.0,0.29,0.34,0.34,0.31,0.29,0.0,0.3,0.0,0.28,0.0,0.0,0.29,0.33,0.0,0.28,0.31,0.32,0.24,0.29,0.0,0.34,0.25,0.28,0.24,0.29,0.26,0.25,0.0,0.31,0.26,0.25,0.26,0.27,0.26,0.29,0.0,0.3,0.31,0.28,0.26,0.27,0.25,0.26,0.31,0.27,0.25,0.0,0.0,0.0,0.0,0.3,0.0,0.25,0.24,0.0,0.25,0.25,0.25,0.28,0.27,0.25,0.0,0.0,0.27,0.29,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.26,0.24,0.0,0.56,0.25,0.0,0.38,0.0,0.34,0.35,0.0,0.5,0.26,0.41,0.35,0.38,0.33,0.0,0.0,0.0,0.0,0.25,0.43,0.0,0.35,0.25,0.45,0.24,0.0,0.0,0.26,0.0,82.1
11/26/2021,0.96,0.7,0.87,0.97,0.69,0.77,0.79,0.72,0.69,0.78,0.97,0.51,0.58,0.6,0.72,0.67,0.69,0.68,0.6,0.7,0.54,0.67,0.54,0.57,0.62,0.54,0.66,0.45,0.5,0.53,0.52,0.63,0.6,0.55,0.27,0.52,0.45,0.59,0.59,0.49,0.58,0.52,0.52,0.68,0.45,0.71,0.64,0.53,0.43,0.4,0.34,0.48,0.56,0.46,0.57,0.4,0.51,0.41,0.43,0.31,0.46,0.37,0.43,0.41,0.39,0.42,0.49,0.44,0.48,0.4,0.0,0.34,0.41,0.36,0.43,0.31,0.46,0.27,0.42,0.41,0.38,0.33,0.34,0.34,0.38,0.4,0.35,0.46,0.37,0.36,0.39,0.38,0.35,0.39,0.32,0.32,0.33,0.37,0.38,0.44,0.34,0.56,0.39,0.34,0.36,0.34,0.26,0.4,0.31,0.3,0.33,0.0,0.4,0.31,0.39,0.33,0.37,0.36,0.3,0.33,0.29,0.28,0.27,0.33,1.05,0.26,0.34,0.27,0.25,0.27,0.34,0.0,0.29,0.34,0.34,0.3,0.3,0.0,0.3,0.0,0.28,0.0,0.24,0.29,0.33,0.0,0.29,0.32,0.31,0.24,0.28,0.0,0.33,0.24,0.28,0.25,0.29,0.26,0.24,0.0,0.3,0.26,0.25,0.25,0.27,0.26,0.28,0.0,0.3,0.31,0.29,0.26,0.27,0.25,0.26,0.32,0.26,0.25,0.0,0.0,0.0,0.0,0.29,0.0,0.25,0.24,0.0,0.25,0.24,0.25,0.27,0.27,0.25,0.0,0.0,0.27,0.28,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.26,0.0,0.0,0.6,0.25,0.0,0.37,0.0,0.33,0.36,0.0,0.52,0.26,0.39,0.35,0.38,0.34,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.35,0.24,0.46,0.24,0.24,0.0,0.25,0.0,82.11000000000001
11/29/2021,0.93,0.69,0.87,0.99,0.69,0.76,0.79,0.72,0.7,0.8,0.99,0.52,0.59,0.61,0.72,0.64,0.69,0.68,0.62,0.74,0.54,0.67,0.54,0.59,0.62,0.54,0.67,0.44,0.49,0.54,0.52,0.62,0.61,0.55,0.28,0.52,0.45,0.59,0.58,0.48,0.58,0.51,0.52,0.62,0.45,0.69,0.64,0.54,0.44,0.4,0.33,0.48,0.57,0.44,0.57,0.42,0.5,0.43,0.44,0.32,0.46,0.37,0.44,0.42,0.39,0.41,0.48,0.44,0.49,0.4,0.0,0.34,0.41,0.37,0.44,0.31,0.46,0.28,0.43,0.4,0.39,0.33,0.34,0.35,0.39,0.42,0.36,0.46,0.37,0.36,0.4,0.38,0.37,0.39,0.32,0.33,0.34,0.37,0.39,0.44,0.34,0.58,0.4,0.34,0.36,0.34,0.26,0.4,0.31,0.3,0.34,0.0,0.41,0.31,0.38,0.34,0.38,0.36,0.3,0.33,0.3,0.28,0.27,0.33,1.09,0.0,0.34,0.27,0.25,0.28,0.34,0.0,0.28,0.34,0.34,0.31,0.3,0.0,0.29,0.0,0.28,0.0,0.24,0.29,0.34,0.0,0.29,0.3,0.31,0.24,0.29,0.0,0.34,0.24,0.29,0.26,0.3,0.25,0.25,0.0,0.29,0.26,0.23,0.25,0.27,0.26,0.29,0.0,0.31,0.31,0.31,0.26,0.27,0.26,0.26,0.33,0.26,0.24,0.0,0.0,0.0,0.0,0.3,0.0,0.25,0.0,0.0,0.26,0.24,0.24,0.27,0.27,0.25,0.0,0.0,0.27,0.28,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.26,0.23,0.0,0.52,0.25,0.0,0.38,0.0,0.34,0.35,0.0,0.5,0.26,0.38,0.37,0.38,0.33,0.0,0.0,0.24,0.0,0.24,0.42,0.0,0.36,0.24,0.45,0.0,0.24,0.0,0.25,0.0,82.37
