,TECH,FICO,CGNX,MOH,SEDG,XPO,SBNY,CPT,MASI,CDAY,FDS,GGG,BRO,WSM,TTC,NDSN,MPW,STLD,RPM,AXON,RH,CREE,JAZZ,DECK,DAR,CABO,OC,LAD,HUBB,EWBC,CSL,JLL,MIDD,CLF,MANH,LEA,OLED,PEN,FHN,SCI,ACM,NBIX,Y,ATR,SYNH,CIEN,AMED,CONE,WEX,STOR,SAM,LSI,ARW,OSK,NNN,KSS,UTHR,CPRI,GNTX,DCI,ITT,EHC,LECO,AGCO,JBL,HRC,RGA,REXR,FSLR,CBSH,BC,PII,SMG,TPX,KRC,XEC,RNR,PCTY,WWD,THC,SEIC,HOG,AMG,TTEK,MAT,FAF,BRX,ACC,SON,WH,EME,JHG,PB,SLAB,SLM,TOL,SRCL,LHCG,PNFP,SNV,FL,NYT,OLN,BJ,TXRH,DKS,COHR,MAN,INGR,LFUS,X,AYI,THO,MSA,EQT,VVV,COR,PRI,EXEL,EXP,NATI,MTZ,SRC,EVR,ACHC,HELE,SLG,CC,RBC,AEO,DEI,CUZ,MMS,SYNA,AN,IBKR,TDC,TKR,ADS,KBR,CFX,TNL,RYN,NYCB,HXL,OZK,SAIC,QDEL,FLS,ESNT,CIT,CW,THG,NFG,FLO,ASH,IART,IRDM,MTG,CLH,SNX,SIGI,PK,GT,HIW,FCN,HE,WBS,WING,CR,PACW,ACIW,STL,CRI,KMPR,HRB,SMTC,WTFC,HR,ICUI,AVNT,LOPE,HPP,CCMP,RLI,WEN,ENS,UNVR,TGNA,CAR,UMPQ,LIVN,XRX,JWN,R,TRIP,SR,AVT,UMBF,FNB,SWX,BCO,MRCY,NJR,PZZA,CVLT,KBH,CMC,NSP,NAVI,SAFM,HWC,MUSA,QLYS,ETRN,VSAT,MAC,MUR,COG,WOLF,n/a,RRX,PCH,BXS,HAIN,CADE,SUM
11/19/2021,0.0,0.59,0.84,1.07,1.1,0.44,1.13,0.97,0.88,0.0,1.02,0.77,0.0,0.97,0.65,0.85,0.74,0.74,0.73,0.68,0.65,0.0,0.51,0.69,0.74,0.54,0.56,0.59,0.67,0.69,0.73,0.79,0.62,0.57,0.67,0.66,0.43,0.53,0.55,0.67,0.61,0.54,0.56,0.52,0.61,0.56,0.27,0.64,0.38,0.48,0.0,0.6,0.54,0.45,0.47,0.4,0.58,0.6,0.52,0.45,0.52,0.36,0.51,0.45,0.55,0.6,0.44,0.56,0.6,0.46,0.46,0.42,0.3,0.53,0.43,0.0,0.44,0.61,0.42,0.54,0.41,0.39,0.44,0.58,0.49,0.48,0.43,0.43,0.35,0.47,0.4,0.47,0.41,0.51,0.37,0.44,0.33,0.0,0.46,0.42,0.29,0.47,0.53,0.51,0.37,0.54,0.37,0.32,0.4,0.47,0.4,0.45,0.29,0.33,0.38,0.38,0.45,0.37,0.35,0.4,0.36,0.32,0.33,0.35,0.38,0.35,0.3,0.32,0.0,0.25,0.37,0.35,0.31,0.53,0.33,0.38,0.3,0.31,0.0,0.38,0.39,0.29,0.33,0.34,0.3,0.34,0.29,0.37,0.26,0.31,0.29,0.31,0.27,0.33,0.31,0.39,0.29,0.32,0.31,0.31,0.27,0.28,0.27,0.38,0.28,0.29,0.25,0.31,0.29,0.32,0.34,0.23,0.3,0.28,0.0,0.26,0.34,0.3,0.27,0.32,0.34,0.0,0.24,0.24,0.26,0.0,0.0,0.29,0.27,0.79,0.27,0.27,0.0,0.27,0.27,0.0,0.0,0.23,0.27,0.24,0.24,0.0,0.0,0.0,0.25,0.0,0.24,0.23,0.26,0.0,0.23,0.26,0.25,0.27,0.25,0.0,0.26,0.24,0.0,0.96,0.0,0.67,0.0,0.0,0.23,0.35,88.95
11/22/2021,0.0,0.59,0.84,1.07,1.1,0.44,1.13,0.97,0.88,0.0,1.02,0.77,0.0,0.97,0.65,0.85,0.74,0.74,0.73,0.68,0.65,0.0,0.51,0.69,0.74,0.54,0.56,0.59,0.67,0.69,0.73,0.79,0.62,0.57,0.67,0.66,0.43,0.53,0.55,0.67,0.61,0.54,0.56,0.52,0.61,0.56,0.27,0.64,0.38,0.48,0.0,0.6,0.54,0.45,0.47,0.4,0.58,0.6,0.52,0.45,0.52,0.36,0.51,0.45,0.55,0.6,0.44,0.56,0.6,0.46,0.46,0.42,0.3,0.53,0.43,0.0,0.44,0.61,0.42,0.54,0.41,0.39,0.44,0.58,0.49,0.48,0.43,0.43,0.35,0.47,0.4,0.47,0.41,0.51,0.37,0.44,0.33,0.0,0.46,0.42,0.29,0.47,0.53,0.51,0.37,0.54,0.37,0.32,0.4,0.47,0.4,0.45,0.29,0.33,0.38,0.38,0.45,0.37,0.35,0.4,0.36,0.32,0.33,0.35,0.38,0.35,0.3,0.32,0.0,0.25,0.37,0.35,0.31,0.53,0.33,0.38,0.3,0.31,0.0,0.38,0.39,0.29,0.33,0.34,0.3,0.34,0.29,0.37,0.26,0.31,0.29,0.31,0.27,0.33,0.31,0.39,0.29,0.32,0.31,0.31,0.27,0.28,0.27,0.38,0.28,0.29,0.25,0.31,0.29,0.32,0.34,0.23,0.3,0.28,0.0,0.26,0.34,0.3,0.27,0.32,0.34,0.0,0.24,0.24,0.26,0.0,0.0,0.29,0.27,0.79,0.27,0.27,0.0,0.27,0.27,0.0,0.0,0.23,0.27,0.24,0.24,0.0,0.0,0.0,0.25,0.0,0.24,0.23,0.26,0.0,0.23,0.26,0.25,0.27,0.25,0.0,0.26,0.24,0.0,0.96,0.0,0.67,0.0,0.0,0.23,0.35,88.95
11/23/2021,0.0,0.59,0.84,1.07,1.1,0.44,1.13,0.97,0.88,0.0,1.02,0.77,0.0,0.97,0.65,0.85,0.74,0.74,0.73,0.68,0.65,0.0,0.51,0.69,0.74,0.54,0.56,0.59,0.67,0.69,0.73,0.79,0.62,0.57,0.67,0.66,0.43,0.53,0.55,0.67,0.61,0.54,0.56,0.52,0.61,0.56,0.27,0.64,0.38,0.48,0.0,0.6,0.54,0.45,0.47,0.4,0.58,0.6,0.52,0.45,0.52,0.36,0.51,0.45,0.55,0.6,0.44,0.56,0.6,0.46,0.46,0.42,0.3,0.53,0.43,0.0,0.44,0.61,0.42,0.54,0.41,0.39,0.44,0.58,0.49,0.48,0.43,0.43,0.35,0.47,0.4,0.47,0.41,0.51,0.37,0.44,0.33,0.0,0.46,0.42,0.29,0.47,0.53,0.51,0.37,0.54,0.37,0.32,0.4,0.47,0.4,0.45,0.29,0.33,0.38,0.38,0.45,0.37,0.35,0.4,0.36,0.32,0.33,0.35,0.38,0.35,0.3,0.32,0.0,0.25,0.37,0.35,0.31,0.53,0.33,0.38,0.3,0.31,0.0,0.38,0.39,0.29,0.33,0.34,0.3,0.34,0.29,0.37,0.26,0.31,0.29,0.31,0.27,0.33,0.31,0.39,0.29,0.32,0.31,0.31,0.27,0.28,0.27,0.38,0.28,0.29,0.25,0.31,0.29,0.32,0.34,0.23,0.3,0.28,0.0,0.26,0.34,0.3,0.27,0.32,0.34,0.0,0.24,0.24,0.26,0.0,0.0,0.29,0.27,0.79,0.27,0.27,0.0,0.27,0.27,0.0,0.0,0.23,0.27,0.24,0.24,0.0,0.0,0.0,0.25,0.0,0.24,0.23,0.26,0.0,0.23,0.26,0.25,0.27,0.25,0.0,0.26,0.24,0.0,0.96,0.0,0.67,0.0,0.0,0.23,0.35,88.95
11/24/2021,0.0,0.56,0.82,1.08,1.09,0.44,1.16,0.98,0.89,0.0,1.03,0.77,0.0,0.96,0.66,0.86,0.76,0.73,0.72,0.67,0.65,0.0,0.49,0.71,0.72,0.54,0.55,0.54,0.67,0.69,0.74,0.78,0.62,0.57,0.65,0.65,0.41,0.53,0.55,0.67,0.61,0.54,0.56,0.51,0.62,0.56,0.26,0.65,0.37,0.49,0.0,0.61,0.54,0.45,0.48,0.44,0.58,0.6,0.52,0.45,0.53,0.36,0.51,0.44,0.55,0.6,0.44,0.57,0.6,0.46,0.46,0.41,0.29,0.51,0.44,0.0,0.45,0.61,0.43,0.54,0.41,0.39,0.43,0.6,0.49,0.49,0.43,0.44,0.35,0.49,0.4,0.47,0.41,0.5,0.37,0.45,0.32,0.0,0.46,0.42,0.3,0.46,0.54,0.6,0.37,0.55,0.37,0.31,0.39,0.48,0.38,0.45,0.28,0.33,0.37,0.39,0.45,0.38,0.34,0.4,0.36,0.33,0.33,0.35,0.38,0.35,0.3,0.31,0.0,0.25,0.37,0.35,0.29,0.56,0.31,0.38,0.29,0.3,0.0,0.38,0.39,0.29,0.34,0.34,0.31,0.34,0.29,0.36,0.25,0.3,0.29,0.32,0.27,0.32,0.31,0.39,0.29,0.31,0.3,0.31,0.28,0.28,0.27,0.37,0.28,0.3,0.25,0.31,0.3,0.31,0.34,0.0,0.3,0.27,0.0,0.26,0.34,0.31,0.28,0.33,0.34,0.0,0.24,0.24,0.26,0.23,0.0,0.29,0.27,0.79,0.26,0.26,0.0,0.29,0.27,0.0,0.0,0.23,0.27,0.24,0.24,0.0,0.0,0.0,0.26,0.0,0.25,0.24,0.25,0.0,0.23,0.26,0.26,0.27,0.25,0.0,0.27,0.24,0.0,0.88,0.0,0.68,0.0,0.0,0.24,0.35,88.95000000000002
11/25/2021,0.0,0.56,0.81,1.07,1.09,0.46,1.18,0.99,0.89,0.0,1.02,0.78,0.0,0.96,0.66,0.85,0.75,0.77,0.73,0.7,0.63,0.0,0.48,0.7,0.72,0.55,0.56,0.53,0.67,0.69,0.74,0.78,0.61,0.6,0.64,0.64,0.39,0.53,0.55,0.67,0.62,0.53,0.57,0.5,0.62,0.55,0.25,0.65,0.35,0.49,0.0,0.61,0.54,0.45,0.48,0.4,0.57,0.6,0.51,0.45,0.52,0.37,0.51,0.44,0.54,0.61,0.42,0.57,0.63,0.47,0.46,0.42,0.29,0.51,0.43,0.0,0.46,0.61,0.43,0.54,0.4,0.4,0.43,0.61,0.48,0.5,0.44,0.43,0.36,0.48,0.41,0.47,0.41,0.49,0.37,0.45,0.32,0.0,0.46,0.42,0.28,0.46,0.51,0.58,0.37,0.55,0.37,0.32,0.39,0.46,0.4,0.45,0.29,0.33,0.37,0.39,0.45,0.37,0.34,0.4,0.36,0.33,0.33,0.35,0.36,0.36,0.3,0.32,0.0,0.25,0.37,0.35,0.3,0.56,0.32,0.39,0.28,0.3,0.0,0.39,0.39,0.28,0.34,0.34,0.29,0.34,0.3,0.36,0.25,0.3,0.31,0.32,0.27,0.33,0.31,0.39,0.29,0.3,0.31,0.32,0.27,0.29,0.27,0.38,0.28,0.31,0.26,0.31,0.3,0.31,0.34,0.0,0.3,0.27,0.0,0.27,0.34,0.31,0.28,0.33,0.34,0.0,0.24,0.24,0.27,0.23,0.0,0.29,0.27,0.86,0.26,0.27,0.0,0.27,0.28,0.0,0.0,0.23,0.27,0.24,0.24,0.0,0.0,0.0,0.25,0.0,0.24,0.25,0.26,0.0,0.24,0.26,0.26,0.26,0.24,0.0,0.27,0.24,0.0,0.87,0.0,0.68,0.0,0.0,0.23,0.36,89.02000000000001
11/26/2021,0.0,0.56,0.82,1.08,1.08,0.45,1.2,0.99,0.86,0.0,1.04,0.78,0.0,0.93,0.66,0.85,0.75,0.78,0.73,0.67,0.61,0.0,0.48,0.69,0.73,0.55,0.56,0.52,0.67,0.71,0.74,0.78,0.61,0.61,0.62,0.65,0.38,0.52,0.56,0.68,0.63,0.53,0.57,0.51,0.61,0.55,0.24,0.65,0.36,0.48,0.0,0.61,0.55,0.46,0.48,0.39,0.58,0.59,0.51,0.45,0.52,0.37,0.51,0.44,0.53,0.61,0.43,0.58,0.62,0.47,0.45,0.41,0.29,0.51,0.43,0.0,0.46,0.59,0.43,0.54,0.4,0.4,0.44,0.61,0.48,0.5,0.44,0.44,0.36,0.48,0.41,0.47,0.42,0.48,0.37,0.45,0.32,0.0,0.47,0.43,0.27,0.45,0.51,0.58,0.37,0.53,0.37,0.31,0.4,0.46,0.4,0.45,0.28,0.33,0.37,0.39,0.45,0.37,0.34,0.41,0.36,0.34,0.33,0.35,0.36,0.36,0.3,0.33,0.0,0.26,0.36,0.35,0.3,0.56,0.33,0.39,0.28,0.3,0.0,0.39,0.39,0.29,0.33,0.35,0.29,0.35,0.3,0.34,0.25,0.31,0.31,0.32,0.27,0.34,0.32,0.39,0.29,0.3,0.3,0.32,0.27,0.29,0.27,0.37,0.28,0.31,0.26,0.32,0.29,0.31,0.35,0.0,0.31,0.27,0.0,0.27,0.34,0.32,0.28,0.32,0.34,0.0,0.24,0.23,0.27,0.0,0.0,0.29,0.27,0.87,0.26,0.27,0.0,0.26,0.28,0.0,0.0,0.23,0.28,0.24,0.24,0.0,0.0,0.0,0.25,0.0,0.25,0.24,0.27,0.23,0.23,0.27,0.26,0.25,0.25,0.0,0.27,0.26,0.0,0.85,0.0,0.68,0.0,0.0,0.23,0.36,89.01
11/29/2021,0.0,0.56,0.82,1.08,1.07,0.45,1.21,1.01,0.86,0.0,1.05,0.78,0.0,0.93,0.67,0.86,0.77,0.75,0.72,0.7,0.61,0.0,0.48,0.69,0.72,0.54,0.56,0.51,0.67,0.7,0.73,0.8,0.61,0.61,0.62,0.64,0.38,0.53,0.56,0.68,0.63,0.54,0.57,0.5,0.61,0.56,0.24,0.65,0.36,0.49,0.0,0.62,0.55,0.46,0.48,0.39,0.58,0.59,0.5,0.45,0.52,0.36,0.51,0.46,0.53,0.61,0.43,0.58,0.63,0.47,0.46,0.41,0.29,0.51,0.43,0.0,0.45,0.61,0.43,0.54,0.4,0.4,0.43,0.61,0.48,0.5,0.44,0.44,0.36,0.48,0.4,0.47,0.42,0.48,0.37,0.45,0.33,0.0,0.47,0.43,0.26,0.45,0.51,0.56,0.37,0.5,0.38,0.31,0.39,0.46,0.4,0.45,0.27,0.33,0.38,0.39,0.45,0.36,0.34,0.41,0.35,0.34,0.33,0.35,0.36,0.36,0.3,0.32,0.0,0.25,0.37,0.35,0.3,0.57,0.33,0.4,0.29,0.3,0.0,0.39,0.38,0.29,0.33,0.35,0.29,0.35,0.3,0.33,0.25,0.31,0.31,0.32,0.27,0.34,0.32,0.39,0.29,0.31,0.31,0.33,0.28,0.29,0.27,0.37,0.28,0.3,0.26,0.32,0.29,0.31,0.35,0.0,0.31,0.27,0.0,0.27,0.34,0.32,0.28,0.32,0.34,0.0,0.24,0.23,0.27,0.23,0.0,0.29,0.27,0.89,0.26,0.27,0.0,0.0,0.28,0.0,0.0,0.23,0.27,0.24,0.25,0.0,0.0,0.0,0.26,0.0,0.25,0.23,0.27,0.23,0.23,0.27,0.26,0.26,0.26,0.0,0.26,0.25,0.0,0.87,0.0,0.67,0.0,0.0,0.24,0.35,89.03999999999999
11/30/2021,0.0,0.57,0.82,1.07,1.09,0.45,1.2,1.02,0.88,0.0,1.06,0.78,0.0,0.94,0.68,0.85,0.78,0.75,0.73,0.71,0.62,0.0,0.48,0.7,0.72,0.57,0.55,0.53,0.68,0.68,0.74,0.77,0.62,0.6,0.63,0.63,0.38,0.52,0.55,0.69,0.63,0.55,0.57,0.51,0.62,0.58,0.23,0.67,0.36,0.49,0.0,0.63,0.54,0.46,0.49,0.39,0.58,0.59,0.51,0.45,0.51,0.37,0.51,0.44,0.53,0.63,0.4,0.59,0.64,0.46,0.47,0.42,0.29,0.51,0.43,0.0,0.45,0.61,0.42,0.54,0.4,0.4,0.43,0.61,0.49,0.51,0.43,0.44,0.36,0.47,0.4,0.47,0.41,0.49,0.37,0.46,0.33,0.0,0.45,0.41,0.27,0.48,0.52,0.57,0.36,0.52,0.38,0.31,0.4,0.46,0.4,0.45,0.29,0.34,0.38,0.39,0.46,0.36,0.34,0.41,0.35,0.34,0.33,0.34,0.35,0.36,0.29,0.32,0.0,0.25,0.36,0.35,0.29,0.58,0.34,0.4,0.29,0.3,0.0,0.39,0.38,0.27,0.33,0.35,0.27,0.34,0.31,0.38,0.25,0.3,0.31,0.32,0.27,0.34,0.32,0.4,0.29,0.31,0.3,0.33,0.27,0.29,0.26,0.36,0.28,0.3,0.26,0.31,0.3,0.31,0.34,0.0,0.3,0.27,0.0,0.27,0.34,0.31,0.28,0.32,0.34,0.0,0.23,0.23,0.26,0.23,0.0,0.28,0.28,0.85,0.26,0.27,0.0,0.0,0.28,0.0,0.0,0.22,0.27,0.24,0.25,0.0,0.0,0.0,0.26,0.0,0.25,0.23,0.26,0.23,0.24,0.26,0.26,0.27,0.25,0.0,0.26,0.23,0.0,0.88,0.0,0.67,0.0,0.0,0.24,0.35,89.13
12/01/2021,0.0,0.57,0.82,1.07,1.09,0.45,1.2,1.02,0.88,0.0,1.06,0.78,0.0,0.94,0.68,0.85,0.78,0.75,0.73,0.71,0.62,0.0,0.48,0.7,0.72,0.57,0.55,0.53,0.68,0.68,0.74,0.77,0.62,0.6,0.63,0.63,0.38,0.52,0.55,0.69,0.63,0.55,0.57,0.51,0.62,0.58,0.23,0.67,0.36,0.49,0.0,0.63,0.54,0.46,0.49,0.39,0.58,0.59,0.51,0.45,0.51,0.37,0.51,0.44,0.53,0.63,0.4,0.59,0.64,0.46,0.47,0.42,0.29,0.51,0.43,0.0,0.45,0.61,0.42,0.54,0.4,0.4,0.43,0.61,0.49,0.51,0.43,0.44,0.36,0.47,0.4,0.47,0.41,0.49,0.37,0.46,0.33,0.0,0.45,0.41,0.27,0.48,0.52,0.57,0.36,0.52,0.38,0.31,0.4,0.46,0.4,0.45,0.29,0.34,0.38,0.39,0.46,0.36,0.34,0.41,0.35,0.34,0.33,0.34,0.35,0.36,0.29,0.32,0.0,0.25,0.36,0.35,0.29,0.58,0.34,0.4,0.29,0.3,0.0,0.39,0.38,0.27,0.33,0.35,0.27,0.34,0.31,0.38,0.25,0.3,0.31,0.32,0.27,0.34,0.32,0.4,0.29,0.31,0.3,0.33,0.27,0.29,0.26,0.36,0.28,0.3,0.26,0.31,0.3,0.31,0.34,0.0,0.3,0.27,0.0,0.27,0.34,0.31,0.28,0.32,0.34,0.0,0.23,0.23,0.26,0.23,0.0,0.28,0.28,0.85,0.26,0.27,0.0,0.0,0.28,0.0,0.0,0.22,0.27,0.24,0.25,0.0,0.0,0.0,0.26,0.0,0.25,0.23,0.26,0.23,0.24,0.26,0.26,0.27,0.25,0.0,0.26,0.23,0.0,0.88,0.0,0.67,0.0,0.0,0.24,0.35,89.13
12/02/2021,0.0,0.57,0.82,1.07,1.09,0.45,1.2,1.02,0.88,0.0,1.06,0.78,0.0,0.94,0.68,0.85,0.78,0.75,0.73,0.71,0.62,0.0,0.48,0.7,0.72,0.57,0.55,0.53,0.68,0.68,0.74,0.77,0.62,0.6,0.63,0.63,0.38,0.52,0.55,0.69,0.63,0.55,0.57,0.51,0.62,0.58,0.23,0.67,0.36,0.49,0.0,0.63,0.54,0.46,0.49,0.39,0.58,0.59,0.51,0.45,0.51,0.37,0.51,0.44,0.53,0.63,0.4,0.59,0.64,0.46,0.47,0.42,0.29,0.51,0.43,0.0,0.45,0.61,0.42,0.54,0.4,0.4,0.43,0.61,0.49,0.51,0.43,0.44,0.36,0.47,0.4,0.47,0.41,0.49,0.37,0.46,0.33,0.0,0.45,0.41,0.27,0.48,0.52,0.57,0.36,0.52,0.38,0.31,0.4,0.46,0.4,0.45,0.29,0.34,0.38,0.39,0.46,0.36,0.34,0.41,0.35,0.34,0.33,0.34,0.35,0.36,0.29,0.32,0.0,0.25,0.36,0.35,0.29,0.58,0.34,0.4,0.29,0.3,0.0,0.39,0.38,0.27,0.33,0.35,0.27,0.34,0.31,0.38,0.25,0.3,0.31,0.32,0.27,0.34,0.32,0.4,0.29,0.31,0.3,0.33,0.27,0.29,0.26,0.36,0.28,0.3,0.26,0.31,0.3,0.31,0.34,0.0,0.3,0.27,0.0,0.27,0.34,0.31,0.28,0.32,0.34,0.0,0.23,0.23,0.26,0.23,0.0,0.28,0.28,0.85,0.26,0.27,0.0,0.0,0.28,0.0,0.0,0.22,0.27,0.24,0.25,0.0,0.0,0.0,0.26,0.0,0.25,0.23,0.26,0.23,0.24,0.26,0.26,0.27,0.25,0.0,0.26,0.23,0.0,0.88,0.0,0.67,0.0,0.0,0.24,0.35,89.13
12/06/2021,0.0,0.64,0.83,1.07,1.03,0.45,1.2,1.05,0.89,0.0,1.1,0.8,0.0,0.86,0.68,0.88,0.78,0.72,0.76,0.65,0.59,0.0,0.48,0.69,0.69,0.58,0.57,0.54,0.69,0.69,0.76,0.76,0.61,0.57,0.63,0.66,0.39,0.53,0.56,0.7,0.62,0.47,0.56,0.49,0.63,0.6,0.26,0.68,0.36,0.5,0.0,0.66,0.55,0.46,0.48,0.45,0.52,0.62,0.51,0.44,0.51,0.36,0.5,0.44,0.54,0.64,0.42,0.61,0.62,0.47,0.46,0.4,0.31,0.55,0.43,0.0,0.47,0.63,0.42,0.53,0.4,0.35,0.44,0.64,0.49,0.52,0.44,0.45,0.36,0.47,0.41,0.45,0.42,0.51,0.39,0.49,0.33,0.0,0.46,0.41,0.25,0.49,0.47,0.56,0.36,0.47,0.39,0.31,0.4,0.47,0.37,0.44,0.35,0.33,0.35,0.39,0.47,0.37,0.34,0.41,0.35,0.33,0.34,0.34,0.36,0.36,0.3,0.31,0.0,0.25,0.36,0.36,0.3,0.62,0.34,0.41,0.29,0.29,0.0,0.38,0.37,0.28,0.33,0.35,0.27,0.35,0.3,0.39,0.25,0.31,0.3,0.32,0.28,0.35,0.31,0.4,0.29,0.32,0.3,0.32,0.27,0.29,0.25,0.37,0.28,0.31,0.26,0.31,0.29,0.31,0.33,0.0,0.3,0.27,0.0,0.26,0.36,0.31,0.28,0.28,0.34,0.0,0.23,0.24,0.26,0.23,0.0,0.29,0.27,0.8,0.26,0.27,0.0,0.0,0.27,0.0,0.0,0.0,0.28,0.24,0.24,0.0,0.0,0.0,0.26,0.0,0.25,0.23,0.27,0.24,0.25,0.26,0.27,0.27,0.24,0.0,0.24,0.25,0.0,0.86,0.0,0.67,0.23,0.0,0.23,0.35,89.27000000000001
12/07/2021,0.0,0.64,0.83,1.07,1.03,0.45,1.2,1.05,0.89,0.0,1.1,0.8,0.0,0.86,0.68,0.88,0.78,0.72,0.76,0.65,0.59,0.0,0.48,0.69,0.69,0.58,0.57,0.54,0.69,0.69,0.76,0.76,0.61,0.57,0.63,0.66,0.39,0.53,0.56,0.7,0.62,0.47,0.56,0.49,0.63,0.6,0.26,0.68,0.36,0.5,0.0,0.66,0.55,0.46,0.48,0.45,0.52,0.62,0.51,0.44,0.51,0.36,0.5,0.44,0.54,0.64,0.42,0.61,0.62,0.47,0.46,0.4,0.31,0.55,0.43,0.0,0.47,0.63,0.42,0.53,0.4,0.35,0.44,0.64,0.49,0.52,0.44,0.45,0.36,0.47,0.41,0.45,0.42,0.51,0.39,0.49,0.33,0.0,0.46,0.41,0.25,0.49,0.47,0.56,0.36,0.47,0.39,0.31,0.4,0.47,0.37,0.44,0.35,0.33,0.35,0.39,0.47,0.37,0.34,0.41,0.35,0.33,0.34,0.34,0.36,0.36,0.3,0.31,0.0,0.25,0.36,0.36,0.3,0.62,0.34,0.41,0.29,0.29,0.0,0.38,0.37,0.28,0.33,0.35,0.27,0.35,0.3,0.39,0.25,0.31,0.3,0.32,0.28,0.35,0.31,0.4,0.29,0.32,0.3,0.32,0.27,0.29,0.25,0.37,0.28,0.31,0.26,0.31,0.29,0.31,0.33,0.0,0.3,0.27,0.0,0.26,0.36,0.31,0.28,0.28,0.34,0.0,0.23,0.24,0.26,0.23,0.0,0.29,0.27,0.8,0.26,0.27,0.0,0.0,0.27,0.0,0.0,0.0,0.28,0.24,0.24,0.0,0.0,0.0,0.26,0.0,0.25,0.23,0.27,0.24,0.25,0.26,0.27,0.27,0.24,0.0,0.24,0.25,0.0,0.86,0.0,0.67,0.23,0.0,0.23,0.35,89.27000000000001
12/08/2021,0.0,0.64,0.83,1.07,1.03,0.45,1.2,1.05,0.89,0.0,1.1,0.8,0.0,0.86,0.68,0.88,0.78,0.72,0.76,0.65,0.59,0.0,0.48,0.69,0.69,0.58,0.57,0.54,0.69,0.69,0.76,0.76,0.61,0.57,0.63,0.66,0.39,0.53,0.56,0.7,0.62,0.47,0.56,0.49,0.63,0.6,0.26,0.68,0.36,0.5,0.0,0.66,0.55,0.46,0.48,0.45,0.52,0.62,0.51,0.44,0.51,0.36,0.5,0.44,0.54,0.64,0.42,0.61,0.62,0.47,0.46,0.4,0.31,0.55,0.43,0.0,0.47,0.63,0.42,0.53,0.4,0.35,0.44,0.64,0.49,0.52,0.44,0.45,0.36,0.47,0.41,0.45,0.42,0.51,0.39,0.49,0.33,0.0,0.46,0.41,0.25,0.49,0.47,0.56,0.36,0.47,0.39,0.31,0.4,0.47,0.37,0.44,0.35,0.33,0.35,0.39,0.47,0.37,0.34,0.41,0.35,0.33,0.34,0.34,0.36,0.36,0.3,0.31,0.0,0.25,0.36,0.36,0.3,0.62,0.34,0.41,0.29,0.29,0.0,0.38,0.37,0.28,0.33,0.35,0.27,0.35,0.3,0.39,0.25,0.31,0.3,0.32,0.28,0.35,0.31,0.4,0.29,0.32,0.3,0.32,0.27,0.29,0.25,0.37,0.28,0.31,0.26,0.31,0.29,0.31,0.33,0.0,0.3,0.27,0.0,0.26,0.36,0.31,0.28,0.28,0.34,0.0,0.23,0.24,0.26,0.23,0.0,0.29,0.27,0.8,0.26,0.27,0.0,0.0,0.27,0.0,0.0,0.0,0.28,0.24,0.24,0.0,0.0,0.0,0.26,0.0,0.25,0.23,0.27,0.24,0.25,0.26,0.27,0.27,0.24,0.0,0.24,0.25,0.0,0.86,0.0,0.67,0.23,0.0,0.23,0.35,89.27000000000001
12/09/2021,0.0,0.64,0.83,1.07,1.03,0.45,1.2,1.05,0.89,0.0,1.1,0.8,0.0,0.86,0.68,0.88,0.78,0.72,0.76,0.65,0.59,0.0,0.48,0.69,0.69,0.58,0.57,0.54,0.69,0.69,0.76,0.76,0.61,0.57,0.63,0.66,0.39,0.53,0.56,0.7,0.62,0.47,0.56,0.49,0.63,0.6,0.26,0.68,0.36,0.5,0.0,0.66,0.55,0.46,0.48,0.45,0.52,0.62,0.51,0.44,0.51,0.36,0.5,0.44,0.54,0.64,0.42,0.61,0.62,0.47,0.46,0.4,0.31,0.55,0.43,0.0,0.47,0.63,0.42,0.53,0.4,0.35,0.44,0.64,0.49,0.52,0.44,0.45,0.36,0.47,0.41,0.45,0.42,0.51,0.39,0.49,0.33,0.0,0.46,0.41,0.25,0.49,0.47,0.56,0.36,0.47,0.39,0.31,0.4,0.47,0.37,0.44,0.35,0.33,0.35,0.39,0.47,0.37,0.34,0.41,0.35,0.33,0.34,0.34,0.36,0.36,0.3,0.31,0.0,0.25,0.36,0.36,0.3,0.62,0.34,0.41,0.29,0.29,0.0,0.38,0.37,0.28,0.33,0.35,0.27,0.35,0.3,0.39,0.25,0.31,0.3,0.32,0.28,0.35,0.31,0.4,0.29,0.32,0.3,0.32,0.27,0.29,0.25,0.37,0.28,0.31,0.26,0.31,0.29,0.31,0.33,0.0,0.3,0.27,0.0,0.26,0.36,0.31,0.28,0.28,0.34,0.0,0.23,0.24,0.26,0.23,0.0,0.29,0.27,0.8,0.26,0.27,0.0,0.0,0.27,0.0,0.0,0.0,0.28,0.24,0.24,0.0,0.0,0.0,0.26,0.0,0.25,0.23,0.27,0.24,0.25,0.26,0.27,0.27,0.24,0.0,0.24,0.25,0.0,0.86,0.0,0.67,0.23,0.0,0.23,0.35,89.27000000000001
