,EBAY,ACN,CCEP,PII,TEL,CRH,BBY,ABBV,CINF,DGX,GPC,TXN,TTC,FAST,AAP,OMF,NFLX,AAPL,ZM,TSLA,SHOP,AMZN,GILD,FB,IRM,MSI,EMN,UPS,Cash&Other,GOOGL,TDOC,BNTX,MRNA,SCI,DASH,ABNB,TWST,AXP,ALLE,CDW,NTAP,ARWR,MMM,n/a,LPX,AGCO,GWW,LEN,SWKS,ORI,WSM,PFE,TT,ABT,A,CSCO,ALL,BLK,MMC,TSCO,HD,GD,TMO,LHX,KLAC,NVDA,AMAT,AFL,USB,TSN,HLI,EOG,SHW,ROST,MSFT,PYPL,EVR,HIG,KMI,TFC,NOC,KEY,ADP,GIS,PAYX,DVN,COP,FANG,COG,ORCL,CTRA,XOM,PXD,SLB,MRO,STLD,CR,DRI,CE,LECO,MTB,F,CRM,XLNX,WDAY,TGT,LRCX,SSD,HPE,TER,DOV,SCHW,SSNC,ANTM,CERN,COST,KO,MO,CHV.,DKS,MS,HPQ,TRV,CVS,LMT,PAG,PNC,DE,MRK,CVX,V,PG,BX,FCX,WFC,SCCO,KR,SUM
10/18/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,4.31,0.0,0.0,4.05,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0.0,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,4.16,0.96,5.49,4.2,0.0,3.02,0.0,4.62,4.18,3.13,3.95,4.15,2.03,4.0,1.24,4.18,1.92,1.96,1.98,0.0,3.99,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10/19/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01,4.31,0.0,0.0,4.07,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,4.14,0.95,5.41,4.24,0.0,3.02,0.0,4.7,4.14,3.13,3.97,4.19,2.01,4.07,1.23,4.17,1.93,1.96,1.96,0.0,3.97,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/20/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01,4.31,0.0,0.0,4.07,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,4.14,0.95,5.41,4.24,0.0,3.02,0.0,4.7,4.14,3.13,3.97,4.19,2.01,4.07,1.23,4.17,1.93,1.96,1.96,0.0,3.97,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/21/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,4.23,0.0,0.0,4.08,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,4.12,0.97,5.38,4.25,0.0,3.05,0.0,4.75,4.11,3.13,4.0,4.17,2.01,4.06,1.21,4.2,1.95,1.97,1.97,0.0,4.01,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
10/22/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,4.23,0.0,0.0,4.12,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31,4.13,0.98,5.4,4.24,0.0,3.04,0.0,4.79,4.12,3.1,4.02,4.2,2.01,4.06,1.21,4.23,1.92,1.98,1.99,0.0,4.01,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10/25/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,4.27,0.0,0.0,4.15,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,4.15,0.95,5.4,4.32,0.0,3.04,0.0,4.85,4.12,2.92,4.05,4.2,2.04,4.04,1.21,4.22,1.88,1.94,1.94,0.0,3.94,1.68,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
10/26/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,4.32,0.0,0.0,4.07,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,0.0,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,4.19,0.95,5.42,4.29,0.0,3.0,0.0,4.76,4.16,2.92,4.08,4.2,2.05,4.06,1.21,4.23,1.9,1.95,1.93,0.0,3.99,1.71,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
10/27/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,4.32,0.0,0.0,4.07,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,0.0,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,4.19,0.95,5.42,4.29,0.0,3.0,0.0,4.76,4.16,2.92,4.08,4.2,2.05,4.06,1.21,4.23,1.9,1.95,1.93,0.0,3.99,1.71,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
10/28/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,4.33,0.0,0.0,4.07,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.2,0.95,5.5,4.3,0.0,2.97,0.0,4.78,0.0,2.93,0.0,4.18,2.04,4.04,1.19,4.19,1.9,1.96,2.9,0.0,3.95,1.8,1.98,2.96,1.98,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
10/29/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,4.33,0.0,0.0,4.02,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.17,0.95,5.57,4.4,0.0,2.99,0.0,4.76,0.0,2.9,0.0,4.09,2.03,4.07,1.19,4.21,1.94,1.97,2.96,0.0,3.93,1.8,2.03,2.96,1.98,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/01/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,4.49,0.0,0.0,3.84,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0,0.0,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,4.13,0.0,5.56,4.52,0.0,3.16,0.0,0.0,0.0,2.84,0.0,0.0,2.01,4.18,1.2,4.22,1.91,1.95,2.92,0.0,3.93,1.77,2.0,2.95,1.95,1.94,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
11/02/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,4.34,0.0,0.0,3.88,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,4.11,0.0,5.51,4.48,0.0,3.25,0.0,0.0,0.0,2.8,0.0,0.0,2.0,4.24,1.21,4.27,1.91,1.95,2.89,0.0,3.95,1.73,2.02,2.93,1.9,1.93,4.38,4.02,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
11/03/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,4.34,0.0,0.0,3.88,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,4.11,0.0,5.51,4.48,0.0,3.25,0.0,0.0,0.0,2.8,0.0,0.0,2.0,4.24,1.21,4.27,1.91,1.95,2.89,0.0,3.95,1.73,2.02,2.93,1.9,1.93,4.38,4.02,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
11/04/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,4.3,0.0,0.0,3.87,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,4.14,0.0,5.56,4.37,0.0,3.22,0.0,0.0,0.0,2.85,0.0,0.0,2.03,4.18,1.21,4.2,1.99,1.94,3.0,0.0,3.87,1.75,2.05,2.96,1.95,2.01,4.24,4.11,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92999999999998
11/05/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.4,0.0,0.0,3.9,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,4.16,0.0,5.5,4.4,0.0,3.25,0.0,0.0,0.0,2.82,0.0,0.0,2.02,4.23,1.22,4.25,1.99,1.9,3.07,0.0,3.92,1.73,2.02,2.95,1.94,1.99,4.13,4.05,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.91
11/08/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,4.43,0.0,0.0,3.94,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,4.15,0.0,5.4,4.49,0.0,3.29,0.0,0.0,0.0,0.0,0.0,0.0,2.02,4.26,1.22,4.27,2.01,1.91,3.03,0.0,3.92,1.76,2.01,2.9,1.94,1.96,4.24,4.02,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
11/09/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.46,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.14,0.0,5.6,4.46,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,2.02,4.29,1.21,4.26,2.05,1.95,3.03,0.0,3.86,1.73,2.01,2.87,1.95,2.0,4.26,4.08,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07
11/10/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.46,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.14,0.0,5.6,4.46,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,2.02,4.29,1.21,4.26,2.05,1.95,3.03,0.0,3.86,1.73,2.01,2.87,1.95,2.0,4.26,4.08,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07
11/11/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,4.39,0.0,0.0,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,4.12,0.0,5.7,4.47,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,2.01,4.23,1.2,4.2,2.07,1.95,3.06,0.0,3.86,1.74,2.03,2.88,1.99,2.01,4.37,4.12,1.52,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/12/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,4.38,0.0,0.0,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,4.13,0.0,5.71,4.52,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,2.01,4.27,1.21,4.19,2.06,1.95,3.0,0.0,3.83,1.71,2.02,2.89,1.98,2.02,4.29,4.13,1.54,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/15/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.36,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,4.23,0.0,5.61,4.58,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,2.07,4.28,1.22,4.24,2.02,1.87,2.91,0.0,3.84,0.0,2.0,2.84,1.91,1.97,4.35,4.11,1.51,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/16/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.33,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,4.13,0.0,5.6,4.64,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,2.05,4.32,1.22,4.27,2.0,1.87,2.94,0.0,3.81,0.0,1.98,2.84,1.91,1.96,4.34,4.12,1.5,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/17/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.33,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,4.13,0.0,5.6,4.64,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,2.05,4.32,1.22,4.27,2.0,1.87,2.94,0.0,3.81,0.0,1.98,2.84,1.91,1.96,4.34,4.12,1.5,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/18/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,4.3,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18,4.27,0.0,5.49,4.65,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,2.04,4.35,1.23,4.26,2.03,1.88,2.96,0.0,3.82,0.0,1.99,2.83,1.9,1.95,4.29,4.15,1.47,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
