,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,T,PEP,ABBV,NKE,TMO,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,UPS,HON,ORCL,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,RTX,BA,BLK,GS,AMAT,AMT,IBM,TGT,CAT,AMD,MMM,GE,ISRG,NOW,AXP,DE,CVS,SCHW,SPGI,CHTR,ANTM,LMT,ZTS,BKNG,MU,PLD,FIS,LRCX,MDLZ,SYK,MO,CCI,TMUS,GILD,ADP,TJX,CI,PNC,DUK,USB,CME,EL,GM,CSX,EQIX,ATVI,TFC,BDX,MMC,CB,FDX,COF,CL,ILMN,NSC,ICE,EW,SHW,SO,ADSK,FISV,ITW,APD,ADI,BSX,REGN,D,ETN,MCO,HUM,EMR,PGR,GPN,F,HCA,IDXX,TWTR,WM,NXPI,NOC,AON,FCX,ECL,BIIB,VRTX,DG,NEM,ROP,JCI,IQV,KLAC,PSA,DOW,TROW,A,KMB,MSCI,ROST,EBAY,LHX,TEL,TT,CMG,MET,SLB,ALGN,EXC,CNC,DLR,APTV,INFO,DXCM,AEP,GD,SNPS,SRE,SPG,APH,EA,ALXN,BAX,DD,ORLY,AIG,PPG,BK,MCHP,PRU,ALL,CARR,PH,STATE STREET INSTITUTIONAL LIQ STATE STR,SYY,MPC,STZ,CDNS,MSI,TRV,MAR,PSX,IFF,DFS,XEL,SSIXX,WELL,RMD,GIS,State Street Instl Liquid Reserves Prem,FTNT,YUM,SBAC,CTSH,HLT,GEN.,GE.,NUE,WBA,XLNX,ROK,n/a,MTD,MRNA,SIVB,AZO,PAYX,O,CTAS,FRC,HPQ,SUM
11/01/2021,6.29,6.39,3.94,1.98,2.3,2.16,1.41,1.63,2.29,1.34,1.12,0.93,1.13,0.73,1.04,0.91,0.76,0.81,0.93,0.8,0.62,0.78,0.57,0.76,0.51,0.62,0.64,0.59,0.57,0.48,0.59,0.51,0.55,0.64,0.57,0.59,0.57,0.56,0.53,0.55,0.51,0.45,0.57,0.48,0.43,0.4,0.39,0.41,0.4,0.42,0.43,0.33,0.41,0.44,0.38,0.31,0.43,0.44,0.35,0.39,0.35,0.3,0.35,0.37,0.33,0.34,0.29,0.34,0.29,0.39,0.27,0.3,0.33,0.36,0.29,0.26,0.31,0.32,0.3,0.24,0.28,0.21,0.26,0.26,0.2,0.28,0.18,0.21,0.22,0.24,0.22,0.21,0.18,0.22,0.25,0.21,0.19,0.24,0.21,0.22,0.21,0.2,0.21,0.21,0.2,0.16,0.23,0.18,0.22,0.23,0.15,0.18,0.17,0.16,0.19,0.2,0.19,0.2,0.17,0.18,0.15,0.17,0.18,0.24,0.16,0.17,0.16,0.17,0.17,0.16,0.15,0.15,0.11,0.17,0.16,0.15,0.11,0.16,0.14,0.14,0.19,0.15,0.14,0.1,0.12,0.14,0.12,0.13,0.14,0.13,0.14,0.13,0.11,0.13,0.12,0.11,0.14,0.11,0.12,0.12,0.13,0.11,0.13,0.12,0.12,0.12,0.13,0.11,0.12,0.12,0.14,0.15,0.11,0.12,0.13,0.11,0.13,0.12,0.1,0.0,0.1,0.0,0.11,0.13,0.0,0.12,0.11,0.11,0.0,0.12,0.0,0.0,0.1,0.11,0.0,0.12,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.32,0.11,0.0,0.1,0.0,0.0,0.0,0.0,84.37
11/02/2021,6.16,6.52,3.85,2.02,2.33,2.19,1.39,1.67,2.37,1.33,1.12,0.94,1.14,0.72,1.03,0.91,0.77,0.8,0.93,0.81,0.62,0.8,0.57,0.76,0.52,0.62,0.64,0.6,0.57,0.47,0.58,0.53,0.56,0.65,0.58,0.6,0.57,0.56,0.53,0.55,0.52,0.45,0.57,0.48,0.42,0.39,0.39,0.4,0.4,0.41,0.43,0.34,0.41,0.44,0.37,0.31,0.43,0.45,0.33,0.39,0.35,0.3,0.35,0.36,0.33,0.34,0.29,0.34,0.29,0.38,0.27,0.3,0.34,0.36,0.29,0.25,0.31,0.32,0.3,0.22,0.28,0.21,0.27,0.26,0.2,0.28,0.18,0.21,0.22,0.23,0.21,0.2,0.18,0.21,0.25,0.21,0.19,0.23,0.21,0.21,0.21,0.2,0.21,0.21,0.2,0.16,0.22,0.18,0.22,0.22,0.15,0.18,0.17,0.16,0.19,0.2,0.19,0.2,0.17,0.18,0.15,0.17,0.17,0.24,0.16,0.17,0.16,0.17,0.17,0.16,0.15,0.14,0.11,0.17,0.16,0.15,0.11,0.16,0.14,0.14,0.19,0.15,0.15,0.1,0.13,0.14,0.11,0.13,0.14,0.13,0.15,0.13,0.11,0.13,0.13,0.11,0.14,0.11,0.13,0.12,0.13,0.11,0.13,0.12,0.12,0.12,0.14,0.11,0.12,0.12,0.14,0.16,0.11,0.12,0.13,0.1,0.13,0.12,0.1,0.0,0.1,0.0,0.11,0.13,0.0,0.12,0.11,0.11,0.0,0.12,0.0,0.0,0.1,0.11,0.0,0.13,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.32,0.11,0.0,0.1,0.0,0.0,0.0,0.0,84.45
11/03/2021,6.16,6.52,3.85,2.02,2.33,2.19,1.39,1.67,2.37,1.33,1.12,0.94,1.14,0.72,1.03,0.91,0.77,0.8,0.93,0.81,0.62,0.8,0.57,0.76,0.52,0.62,0.64,0.6,0.57,0.47,0.58,0.53,0.56,0.65,0.58,0.6,0.57,0.56,0.53,0.55,0.52,0.45,0.57,0.48,0.42,0.39,0.39,0.4,0.4,0.41,0.43,0.34,0.41,0.44,0.37,0.31,0.43,0.45,0.33,0.39,0.35,0.3,0.35,0.36,0.33,0.34,0.29,0.34,0.29,0.38,0.27,0.3,0.34,0.36,0.29,0.25,0.31,0.32,0.3,0.22,0.28,0.21,0.27,0.26,0.2,0.28,0.18,0.21,0.22,0.23,0.21,0.2,0.18,0.21,0.25,0.21,0.19,0.23,0.21,0.21,0.21,0.2,0.21,0.21,0.2,0.16,0.22,0.18,0.22,0.22,0.15,0.18,0.17,0.16,0.19,0.2,0.19,0.2,0.17,0.18,0.15,0.17,0.17,0.24,0.16,0.17,0.16,0.17,0.17,0.16,0.15,0.14,0.11,0.17,0.16,0.15,0.11,0.16,0.14,0.14,0.19,0.15,0.15,0.1,0.13,0.14,0.11,0.13,0.14,0.13,0.15,0.13,0.11,0.13,0.13,0.11,0.14,0.11,0.13,0.12,0.13,0.11,0.13,0.12,0.12,0.12,0.14,0.11,0.12,0.12,0.14,0.16,0.11,0.12,0.13,0.1,0.13,0.12,0.1,0.0,0.1,0.0,0.11,0.13,0.0,0.12,0.11,0.11,0.0,0.12,0.0,0.0,0.1,0.11,0.0,0.13,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.32,0.11,0.0,0.1,0.0,0.0,0.0,0.0,84.45
11/04/2021,6.11,6.47,3.78,2.06,2.26,2.12,1.39,1.68,2.56,1.33,1.12,0.94,1.12,0.71,1.02,0.9,0.76,0.81,0.93,0.8,0.63,0.79,0.57,0.77,0.52,0.62,0.64,0.6,0.57,0.47,0.58,0.53,0.56,0.65,0.58,0.59,0.57,0.56,0.52,0.55,0.51,0.45,0.57,0.49,0.42,0.4,0.38,0.4,0.4,0.41,0.44,0.34,0.41,0.44,0.37,0.31,0.43,0.43,0.34,0.4,0.35,0.31,0.35,0.37,0.33,0.34,0.29,0.33,0.29,0.4,0.27,0.3,0.33,0.35,0.29,0.27,0.31,0.32,0.29,0.22,0.27,0.21,0.26,0.27,0.21,0.28,0.18,0.21,0.22,0.24,0.21,0.2,0.18,0.21,0.25,0.21,0.19,0.23,0.21,0.21,0.2,0.2,0.21,0.21,0.2,0.16,0.23,0.18,0.22,0.22,0.15,0.18,0.17,0.16,0.19,0.2,0.19,0.19,0.17,0.18,0.16,0.17,0.17,0.25,0.16,0.17,0.16,0.17,0.17,0.15,0.15,0.14,0.11,0.18,0.16,0.15,0.11,0.16,0.14,0.14,0.18,0.15,0.15,0.11,0.13,0.14,0.11,0.13,0.14,0.13,0.15,0.13,0.11,0.13,0.12,0.11,0.14,0.11,0.13,0.12,0.13,0.11,0.13,0.12,0.12,0.13,0.14,0.11,0.12,0.13,0.13,0.16,0.11,0.12,0.13,0.11,0.13,0.12,0.11,0.0,0.1,0.0,0.11,0.13,0.0,0.12,0.11,0.11,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.13,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.15,0.0,0.31,0.11,0.1,0.0,0.0,0.0,0.0,0.0,84.4
11/05/2021,6.13,6.52,3.76,2.04,2.28,2.14,1.39,1.71,2.47,1.33,1.13,0.92,1.11,0.7,1.02,0.91,0.74,0.8,0.92,0.79,0.63,0.78,0.57,0.76,0.53,0.63,0.66,0.59,0.57,0.47,0.59,0.54,0.56,0.65,0.59,0.6,0.57,0.56,0.53,0.55,0.52,0.45,0.57,0.48,0.42,0.4,0.38,0.39,0.4,0.41,0.44,0.34,0.41,0.44,0.36,0.32,0.43,0.44,0.34,0.4,0.34,0.3,0.35,0.37,0.34,0.33,0.29,0.34,0.3,0.4,0.27,0.3,0.33,0.35,0.29,0.26,0.31,0.32,0.29,0.23,0.27,0.21,0.26,0.26,0.21,0.28,0.18,0.21,0.22,0.24,0.21,0.21,0.18,0.21,0.25,0.21,0.19,0.23,0.2,0.21,0.21,0.2,0.21,0.21,0.2,0.16,0.22,0.18,0.22,0.22,0.15,0.18,0.17,0.16,0.18,0.2,0.19,0.19,0.17,0.18,0.15,0.17,0.17,0.25,0.16,0.17,0.16,0.18,0.16,0.15,0.16,0.14,0.0,0.18,0.16,0.14,0.11,0.16,0.14,0.14,0.18,0.15,0.15,0.11,0.12,0.14,0.11,0.13,0.14,0.13,0.16,0.13,0.11,0.13,0.12,0.12,0.14,0.11,0.13,0.11,0.13,0.11,0.13,0.12,0.12,0.13,0.14,0.11,0.12,0.12,0.13,0.16,0.11,0.12,0.13,0.1,0.14,0.12,0.1,0.0,0.1,0.11,0.11,0.13,0.0,0.12,0.11,0.11,0.0,0.12,0.0,0.0,0.1,0.11,0.0,0.13,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.12,0.0,0.32,0.11,0.0,0.0,0.1,0.0,0.0,0.0,84.31
11/08/2021,6.1,6.51,3.9,2.06,2.3,2.16,1.37,1.91,2.57,1.29,1.12,0.91,1.11,0.69,1.02,0.91,0.75,0.8,0.9,0.83,0.62,0.76,0.55,0.77,0.52,0.62,0.63,0.59,0.57,0.46,0.58,0.53,0.58,0.65,0.59,0.6,0.58,0.56,0.55,0.54,0.5,0.45,0.59,0.49,0.42,0.45,0.38,0.39,0.4,0.41,0.44,0.34,0.4,0.43,0.35,0.31,0.43,0.44,0.34,0.37,0.34,0.3,0.35,0.35,0.35,0.33,0.28,0.33,0.29,0.43,0.27,0.3,0.33,0.36,0.29,0.26,0.32,0.31,0.29,0.22,0.27,0.21,0.27,0.26,0.21,0.28,0.18,0.22,0.22,0.23,0.21,0.2,0.18,0.21,0.25,0.22,0.19,0.23,0.2,0.21,0.2,0.2,0.22,0.21,0.19,0.14,0.22,0.18,0.21,0.21,0.15,0.18,0.17,0.16,0.18,0.2,0.19,0.2,0.17,0.18,0.16,0.17,0.17,0.25,0.16,0.17,0.16,0.18,0.16,0.15,0.15,0.14,0.1,0.2,0.16,0.14,0.11,0.16,0.15,0.14,0.17,0.14,0.15,0.11,0.13,0.14,0.11,0.13,0.14,0.13,0.16,0.13,0.11,0.13,0.12,0.11,0.14,0.11,0.13,0.11,0.13,0.11,0.13,0.12,0.12,0.13,0.14,0.11,0.11,0.12,0.13,0.16,0.11,0.12,0.13,0.1,0.14,0.12,0.1,0.0,0.0,0.11,0.11,0.13,0.0,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.1,0.1,0.0,0.13,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.26,0.11,0.1,0.0,0.0,0.0,0.0,0.0,84.55
11/09/2021,6.1,6.48,3.93,2.09,2.3,2.16,1.37,1.9,2.55,1.29,1.1,0.94,1.1,0.68,1.0,0.91,0.78,0.82,0.89,0.81,0.63,0.73,0.55,0.77,0.53,0.62,0.7,0.57,0.57,0.46,0.59,0.53,0.58,0.62,0.53,0.6,0.59,0.55,0.54,0.53,0.48,0.46,0.58,0.49,0.42,0.47,0.38,0.39,0.4,0.4,0.44,0.34,0.4,0.43,0.35,0.31,0.43,0.43,0.35,0.37,0.35,0.32,0.35,0.35,0.36,0.32,0.28,0.32,0.29,0.42,0.27,0.31,0.33,0.35,0.29,0.26,0.32,0.31,0.28,0.22,0.26,0.21,0.26,0.27,0.21,0.28,0.18,0.22,0.22,0.24,0.21,0.2,0.18,0.21,0.25,0.22,0.19,0.23,0.2,0.21,0.2,0.21,0.22,0.2,0.18,0.13,0.22,0.18,0.21,0.22,0.15,0.18,0.17,0.15,0.18,0.2,0.19,0.2,0.17,0.18,0.15,0.17,0.18,0.25,0.16,0.16,0.16,0.17,0.16,0.15,0.15,0.14,0.1,0.19,0.16,0.14,0.11,0.16,0.15,0.14,0.17,0.14,0.15,0.11,0.13,0.14,0.12,0.13,0.14,0.12,0.16,0.13,0.11,0.13,0.12,0.11,0.14,0.11,0.13,0.12,0.13,0.11,0.13,0.12,0.12,0.13,0.14,0.11,0.11,0.12,0.13,0.16,0.11,0.12,0.13,0.11,0.14,0.13,0.0,0.0,0.0,0.11,0.11,0.13,0.0,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.11,0.11,0.0,0.13,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.21,0.11,0.1,0.1,0.0,0.0,0.0,0.0,84.42999999999999
11/10/2021,6.1,6.48,3.93,2.09,2.3,2.16,1.37,1.9,2.55,1.29,1.1,0.94,1.1,0.68,1.0,0.91,0.78,0.82,0.89,0.81,0.63,0.73,0.55,0.77,0.53,0.62,0.7,0.57,0.57,0.46,0.59,0.53,0.58,0.62,0.53,0.6,0.59,0.55,0.54,0.53,0.48,0.46,0.58,0.49,0.42,0.47,0.38,0.39,0.4,0.4,0.44,0.34,0.4,0.43,0.35,0.31,0.43,0.43,0.35,0.37,0.35,0.32,0.35,0.35,0.36,0.32,0.28,0.32,0.29,0.42,0.27,0.31,0.33,0.35,0.29,0.26,0.32,0.31,0.28,0.22,0.26,0.21,0.26,0.27,0.21,0.28,0.18,0.22,0.22,0.24,0.21,0.2,0.18,0.21,0.25,0.22,0.19,0.23,0.2,0.21,0.2,0.21,0.22,0.2,0.18,0.13,0.22,0.18,0.21,0.22,0.15,0.18,0.17,0.15,0.18,0.2,0.19,0.2,0.17,0.18,0.15,0.17,0.18,0.25,0.16,0.16,0.16,0.17,0.16,0.15,0.15,0.14,0.1,0.19,0.16,0.14,0.11,0.16,0.15,0.14,0.17,0.14,0.15,0.11,0.13,0.14,0.12,0.13,0.14,0.12,0.16,0.13,0.11,0.13,0.12,0.11,0.14,0.11,0.13,0.12,0.13,0.11,0.13,0.12,0.12,0.13,0.14,0.11,0.11,0.12,0.13,0.16,0.11,0.12,0.13,0.11,0.14,0.13,0.0,0.0,0.0,0.11,0.11,0.13,0.0,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.11,0.11,0.0,0.13,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.21,0.11,0.1,0.1,0.0,0.0,0.0,0.0,84.42999999999999
11/11/2021,6.06,6.5,3.9,2.07,2.3,2.16,1.37,1.97,2.42,1.3,1.1,0.95,1.12,0.69,1.0,0.9,0.78,0.82,0.9,0.81,0.63,0.74,0.56,0.77,0.54,0.62,0.69,0.58,0.56,0.46,0.58,0.53,0.56,0.63,0.54,0.6,0.59,0.55,0.53,0.54,0.49,0.46,0.57,0.48,0.42,0.48,0.37,0.39,0.4,0.4,0.45,0.34,0.4,0.43,0.36,0.31,0.43,0.43,0.35,0.37,0.35,0.31,0.36,0.35,0.36,0.33,0.29,0.32,0.3,0.47,0.27,0.3,0.33,0.35,0.3,0.26,0.32,0.31,0.29,0.23,0.27,0.22,0.26,0.28,0.21,0.28,0.18,0.22,0.22,0.24,0.21,0.2,0.18,0.21,0.25,0.22,0.19,0.23,0.2,0.21,0.2,0.21,0.22,0.2,0.18,0.13,0.22,0.18,0.21,0.22,0.16,0.18,0.17,0.15,0.18,0.2,0.19,0.2,0.17,0.19,0.15,0.17,0.18,0.25,0.16,0.17,0.15,0.18,0.16,0.15,0.15,0.14,0.1,0.2,0.16,0.14,0.11,0.16,0.15,0.14,0.17,0.15,0.15,0.1,0.13,0.13,0.12,0.13,0.14,0.12,0.16,0.13,0.11,0.13,0.13,0.11,0.14,0.11,0.12,0.12,0.13,0.11,0.13,0.12,0.12,0.14,0.13,0.11,0.11,0.12,0.13,0.16,0.11,0.12,0.13,0.1,0.14,0.13,0.0,0.0,0.0,0.11,0.11,0.13,0.0,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.11,0.11,0.0,0.13,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.22,0.11,0.1,0.0,0.1,0.0,0.0,0.0,84.51
11/12/2021,6.1,6.5,4.01,2.06,2.31,2.16,1.37,1.97,2.14,1.29,1.1,0.93,1.13,0.62,1.01,0.91,0.77,0.82,0.89,0.82,0.63,0.75,0.56,0.78,0.53,0.62,0.68,0.58,0.56,0.45,0.58,0.53,0.57,0.63,0.54,0.6,0.59,0.55,0.54,0.53,0.49,0.45,0.58,0.49,0.42,0.48,0.38,0.39,0.4,0.4,0.45,0.34,0.4,0.43,0.35,0.31,0.43,0.43,0.35,0.37,0.35,0.31,0.36,0.35,0.37,0.33,0.28,0.32,0.3,0.46,0.27,0.31,0.33,0.35,0.3,0.26,0.31,0.31,0.29,0.23,0.27,0.21,0.27,0.28,0.22,0.28,0.18,0.23,0.22,0.24,0.21,0.2,0.18,0.21,0.25,0.22,0.19,0.23,0.2,0.21,0.2,0.21,0.22,0.21,0.19,0.13,0.22,0.18,0.22,0.22,0.16,0.18,0.17,0.15,0.18,0.2,0.19,0.2,0.17,0.19,0.15,0.17,0.18,0.26,0.16,0.17,0.15,0.18,0.16,0.15,0.15,0.14,0.0,0.2,0.16,0.14,0.11,0.16,0.15,0.14,0.17,0.15,0.15,0.1,0.13,0.13,0.12,0.13,0.14,0.12,0.17,0.13,0.11,0.13,0.13,0.11,0.14,0.11,0.12,0.12,0.14,0.12,0.13,0.12,0.12,0.14,0.14,0.11,0.11,0.12,0.13,0.16,0.11,0.12,0.14,0.1,0.14,0.13,0.1,0.0,0.0,0.11,0.11,0.13,0.0,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.11,0.11,0.0,0.13,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.21,0.11,0.11,0.1,0.0,0.0,0.0,0.0,84.41
11/15/2021,6.02,6.48,3.92,2.03,2.28,2.14,1.37,1.97,2.24,1.3,1.11,0.92,1.12,0.62,1.01,0.92,0.8,0.76,0.91,0.79,0.64,0.75,0.56,0.76,0.53,0.62,0.73,0.58,0.57,0.46,0.58,0.53,0.55,0.64,0.55,0.6,0.59,0.55,0.54,0.54,0.5,0.45,0.59,0.48,0.42,0.48,0.38,0.4,0.4,0.4,0.45,0.34,0.41,0.43,0.36,0.31,0.43,0.43,0.34,0.37,0.35,0.31,0.36,0.35,0.36,0.32,0.28,0.33,0.3,0.46,0.27,0.3,0.32,0.35,0.3,0.26,0.32,0.32,0.28,0.23,0.27,0.21,0.26,0.26,0.22,0.29,0.19,0.23,0.23,0.23,0.22,0.2,0.18,0.22,0.25,0.21,0.19,0.23,0.2,0.21,0.21,0.21,0.23,0.21,0.18,0.14,0.22,0.18,0.22,0.22,0.16,0.18,0.17,0.15,0.18,0.2,0.18,0.21,0.17,0.19,0.15,0.17,0.18,0.26,0.15,0.17,0.16,0.18,0.16,0.15,0.15,0.14,0.0,0.2,0.16,0.14,0.11,0.16,0.15,0.14,0.18,0.16,0.15,0.1,0.13,0.14,0.12,0.13,0.14,0.13,0.16,0.13,0.12,0.13,0.13,0.12,0.14,0.11,0.12,0.11,0.14,0.12,0.13,0.12,0.12,0.13,0.14,0.11,0.11,0.12,0.13,0.16,0.11,0.12,0.14,0.0,0.14,0.13,0.11,0.0,0.1,0.11,0.12,0.13,0.0,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.1,0.11,0.0,0.13,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.21,0.11,0.11,0.1,0.1,0.0,0.0,0.0,84.33
11/16/2021,6.02,6.48,3.92,2.03,2.28,2.14,1.37,1.97,2.24,1.3,1.11,0.92,1.12,0.62,1.01,0.92,0.8,0.76,0.91,0.79,0.64,0.75,0.56,0.76,0.53,0.62,0.73,0.58,0.57,0.46,0.58,0.53,0.55,0.64,0.55,0.6,0.59,0.55,0.54,0.54,0.5,0.45,0.59,0.48,0.42,0.48,0.38,0.4,0.4,0.4,0.45,0.34,0.41,0.43,0.36,0.31,0.43,0.43,0.34,0.37,0.35,0.31,0.36,0.35,0.36,0.32,0.28,0.33,0.3,0.46,0.27,0.3,0.32,0.35,0.3,0.26,0.32,0.32,0.28,0.23,0.27,0.21,0.26,0.26,0.22,0.29,0.19,0.23,0.23,0.23,0.22,0.2,0.18,0.22,0.25,0.21,0.19,0.23,0.2,0.21,0.21,0.21,0.23,0.21,0.18,0.14,0.22,0.18,0.22,0.22,0.16,0.18,0.17,0.15,0.18,0.2,0.18,0.21,0.17,0.19,0.15,0.17,0.18,0.26,0.15,0.17,0.16,0.18,0.16,0.15,0.15,0.14,0.0,0.2,0.16,0.14,0.11,0.16,0.15,0.14,0.18,0.16,0.15,0.1,0.13,0.14,0.12,0.13,0.14,0.13,0.16,0.13,0.12,0.13,0.13,0.12,0.14,0.11,0.12,0.11,0.14,0.12,0.13,0.12,0.12,0.13,0.14,0.11,0.11,0.12,0.13,0.16,0.11,0.12,0.14,0.0,0.14,0.13,0.11,0.0,0.1,0.11,0.12,0.13,0.0,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.1,0.11,0.0,0.13,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.21,0.11,0.11,0.1,0.1,0.0,0.0,0.0,84.33
11/17/2021,6.06,6.52,3.95,2.09,2.31,2.17,1.36,1.95,2.16,1.28,1.12,0.92,1.11,0.63,1.02,0.91,0.81,0.75,0.89,0.81,0.63,0.78,0.56,0.77,0.52,0.62,0.72,0.59,0.57,0.46,0.58,0.53,0.56,0.64,0.55,0.61,0.59,0.54,0.53,0.54,0.5,0.45,0.59,0.48,0.41,0.48,0.38,0.4,0.4,0.4,0.45,0.34,0.41,0.44,0.36,0.31,0.43,0.44,0.34,0.37,0.34,0.31,0.36,0.35,0.37,0.32,0.27,0.33,0.29,0.46,0.27,0.3,0.33,0.35,0.3,0.26,0.32,0.32,0.28,0.23,0.27,0.21,0.26,0.26,0.22,0.28,0.19,0.23,0.23,0.23,0.21,0.2,0.18,0.22,0.25,0.21,0.19,0.22,0.2,0.21,0.21,0.21,0.24,0.2,0.18,0.14,0.22,0.18,0.22,0.22,0.16,0.18,0.17,0.14,0.17,0.2,0.19,0.21,0.17,0.19,0.15,0.18,0.18,0.26,0.15,0.17,0.15,0.18,0.16,0.15,0.15,0.14,0.0,0.2,0.16,0.14,0.11,0.16,0.15,0.14,0.17,0.16,0.15,0.1,0.13,0.14,0.12,0.13,0.14,0.13,0.16,0.13,0.12,0.13,0.13,0.12,0.14,0.11,0.12,0.11,0.14,0.12,0.14,0.12,0.12,0.13,0.14,0.11,0.11,0.12,0.13,0.16,0.11,0.12,0.14,0.1,0.14,0.13,0.11,0.0,0.1,0.11,0.12,0.13,0.0,0.12,0.12,0.11,0.0,0.13,0.11,0.0,0.0,0.11,0.0,0.13,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.21,0.11,0.11,0.1,0.1,0.0,0.0,0.0,84.44
11/18/2021,6.06,6.5,3.98,2.13,2.3,2.16,1.36,1.93,2.12,1.28,1.11,0.92,1.09,0.64,1.02,0.92,0.81,0.74,0.9,0.81,0.63,0.77,0.56,0.77,0.52,0.62,0.72,0.59,0.57,0.46,0.58,0.53,0.56,0.64,0.54,0.6,0.6,0.54,0.53,0.54,0.49,0.45,0.59,0.49,0.41,0.49,0.38,0.4,0.4,0.4,0.44,0.34,0.4,0.44,0.36,0.3,0.43,0.44,0.34,0.38,0.35,0.33,0.35,0.35,0.37,0.31,0.27,0.34,0.29,0.46,0.27,0.3,0.32,0.35,0.3,0.26,0.32,0.32,0.28,0.23,0.27,0.22,0.26,0.25,0.22,0.29,0.18,0.23,0.23,0.23,0.21,0.2,0.18,0.22,0.26,0.21,0.19,0.22,0.2,0.21,0.21,0.21,0.24,0.2,0.19,0.14,0.22,0.18,0.22,0.22,0.16,0.18,0.17,0.14,0.17,0.2,0.19,0.21,0.17,0.19,0.16,0.18,0.17,0.26,0.15,0.17,0.16,0.18,0.16,0.15,0.15,0.14,0.0,0.2,0.15,0.14,0.11,0.16,0.15,0.14,0.17,0.15,0.15,0.1,0.13,0.14,0.12,0.13,0.14,0.12,0.16,0.13,0.12,0.13,0.12,0.12,0.14,0.11,0.12,0.11,0.14,0.12,0.13,0.12,0.12,0.13,0.14,0.11,0.12,0.12,0.13,0.16,0.11,0.12,0.14,0.1,0.14,0.13,0.1,0.0,0.1,0.11,0.12,0.13,0.0,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.13,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.21,0.11,0.11,0.1,0.0,0.0,0.0,0.0,84.35000000000001
