,TECH,FICO,CGNX,MOH,SEDG,XPO,SBNY,CPT,CDAY,GGG,FDS,MASI,BRO,WSM,MPW,LII,TTC,NDSN,TREX,RPM,RH,STLD,AXON,CREE,JAZZ,FIVE,DAR,DECK,CABO,WTRG,LAD,RGEN,OC,HUBB,AZPN,CSL,EWBC,JLL,MIDD,CLF,UGI,OLED,PEN,Y,LEA,WSO,RS,MANH,SCI,ACM,RUN,LAMR,FHN,NBIX,SYNH,MKSI,ATR,CIEN,CONE,STOR,OHI,AMED,BLDR,WEX,SAM,LSI,CPRI,UTHR,ARW,NNN,OSK,KSS,AFG,G,DCI,EHC,GNTX,ITT,AGCO,LECO,CHE,JBL,BC,RGLD,CBSH,IIVI,PII,HRC,RGA,FSLR,AIRC,REXR,PCTY,RNR,SMG,TPX,IAA,LSCC,KRC,SEIC,THC,WWD,ORI,HOG,MAT,AMG,CHDN,VAC,BRX,CNXC,HQY,BRKS,TTEK,FFIN,SLAB,STAA,FR,YETI,SF,ARWR,PB,SLM,PNFP,LHCG,EME,SKX,SRCL,JEF,SON,EGP,ACC,WH,TXRH,BLD,MDU,NYT,MAN,BJ,SNV,POST,COHR,LITE,FOXF,TOL,FAF,FL,GMED,HALO,CFR,INGR,LFUS,AYI,THO,X,NCR,MSA,JHG,EXP,COR,JCOM,LSTR,CDK,EXEL,ACHC,NATI,HELE,CC,LPX,VVV,EVR,MTZ,PRI,KNX,SLG,CFX,VNT,SRC,SYNA,CUZ,DEI,AEO,IBKR,TDC,JBLU,AN,RBC,MMS,KBR,TKR,VLY,SAIC,OZK,ASGN,ESNT,MEDP,TNL,RYN,NVT,GBCI,HXL,XTSLA,FLS,NYCB,SNX,OLLI,ADS,VMI,THG,HIW,QDEL,NEOG,CRUS,FLO,WING,IART,FCN,GXO WI,CIT,CLH,IRDM,SIGI,MTG,CR,HE,GXO,PACW,BYD,CW,ICUI,SMTC,ASH,CAR,GME,TRGP,CROX,SGMS,GT,HFC,WBS,WOLF,n/a,RRX,ZD,CHX,CADE,SAIL,AVNT,WTFC,STL,SSD,NSA,SUM
09/29/2021,0.0,0.54,0.71,0.76,0.65,0.38,0.71,0.68,0.0,0.56,0.64,0.65,0.0,0.65,0.56,0.48,0.48,0.6,0.56,0.47,0.53,0.52,0.53,0.44,0.38,0.49,0.54,0.49,0.42,0.48,0.47,0.75,0.41,0.45,0.38,0.48,0.48,0.57,0.44,0.42,0.4,0.37,0.43,0.4,0.42,0.41,0.41,0.46,0.46,0.44,0.4,0.46,0.4,0.41,0.45,0.39,0.36,0.37,0.42,0.37,0.33,0.23,0.51,0.35,0.0,0.42,0.36,0.4,0.37,0.35,0.33,0.39,0.4,0.38,0.34,0.35,0.36,0.33,0.35,0.36,0.33,0.41,0.34,0.3,0.33,0.29,0.31,0.45,0.34,0.41,0.35,0.36,0.53,0.3,0.27,0.44,0.35,0.42,0.33,0.29,0.35,0.33,0.3,0.26,0.31,0.29,0.38,0.31,0.31,0.33,0.25,0.37,0.37,0.26,0.27,0.31,0.31,0.38,0.33,0.31,0.29,0.25,0.32,0.0,0.29,0.27,0.29,0.33,0.27,0.31,0.31,0.33,0.3,0.33,0.27,0.39,0.27,0.36,0.28,0.29,0.28,0.3,0.28,0.32,0.34,0.0,0.29,0.26,0.3,0.27,0.32,0.29,0.28,0.27,0.24,0.24,0.32,0.26,0.29,0.31,0.29,0.24,0.29,0.27,0.25,0.25,0.0,0.27,0.26,0.25,0.23,0.27,0.39,0.0,0.27,0.27,0.26,0.3,0.25,0.26,0.0,0.25,0.27,0.0,0.25,0.26,0.0,0.25,0.0,0.24,0.23,0.0,0.28,0.23,0.26,0.0,0.24,0.25,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.23,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.36,0.24,0.24,0.0,0.0,0.24,0.24,0.24,0.52,0.49,0.44,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.27000000000001
09/30/2021,0.0,0.53,0.68,0.74,0.66,0.38,0.75,0.66,0.0,0.56,0.63,0.63,0.0,0.66,0.55,0.47,0.47,0.59,0.56,0.46,0.54,0.54,0.53,0.44,0.37,0.49,0.54,0.47,0.41,0.47,0.48,0.71,0.42,0.45,0.38,0.49,0.5,0.57,0.44,0.43,0.4,0.36,0.42,0.39,0.43,0.41,0.42,0.46,0.46,0.43,0.42,0.45,0.41,0.4,0.44,0.39,0.36,0.37,0.4,0.37,0.33,0.0,0.51,0.36,0.0,0.4,0.36,0.39,0.37,0.34,0.33,0.39,0.39,0.38,0.34,0.35,0.36,0.34,0.35,0.36,0.33,0.41,0.34,0.29,0.34,0.29,0.31,0.44,0.34,0.43,0.35,0.35,0.52,0.3,0.27,0.44,0.34,0.41,0.33,0.29,0.33,0.33,0.3,0.26,0.31,0.29,0.38,0.32,0.31,0.32,0.25,0.37,0.37,0.27,0.27,0.29,0.3,0.36,0.33,0.31,0.3,0.25,0.33,0.0,0.29,0.27,0.29,0.34,0.27,0.3,0.31,0.33,0.3,0.33,0.27,0.39,0.27,0.36,0.29,0.29,0.28,0.29,0.28,0.32,0.34,0.0,0.28,0.26,0.31,0.27,0.31,0.29,0.28,0.28,0.24,0.24,0.32,0.26,0.28,0.31,0.29,0.24,0.29,0.27,0.25,0.25,0.0,0.27,0.26,0.25,0.0,0.28,0.39,0.0,0.27,0.27,0.26,0.29,0.25,0.26,0.0,0.26,0.27,0.0,0.24,0.27,0.23,0.25,0.0,0.25,0.0,0.24,0.28,0.0,0.25,0.0,0.0,0.25,0.24,0.24,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.24,0.26,0.0,0.0,0.0,0.0,0.35,0.24,0.24,0.23,0.0,0.24,0.0,0.25,0.53,0.51,0.43,0.32,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.08000000000001
10/01/2021,0.0,0.52,0.65,0.73,0.65,0.37,0.75,0.68,0.0,0.56,0.66,0.63,0.0,0.66,0.55,0.47,0.48,0.6,0.55,0.47,0.53,0.55,0.53,0.43,0.37,0.48,0.54,0.47,0.41,0.47,0.48,0.66,0.41,0.46,0.39,0.48,0.51,0.58,0.44,0.42,0.4,0.36,0.41,0.4,0.43,0.41,0.42,0.44,0.46,0.43,0.4,0.46,0.41,0.41,0.42,0.38,0.36,0.36,0.44,0.37,0.33,0.0,0.51,0.37,0.0,0.41,0.36,0.38,0.38,0.35,0.34,0.39,0.38,0.37,0.34,0.35,0.36,0.34,0.36,0.36,0.34,0.4,0.35,0.29,0.34,0.29,0.32,0.45,0.35,0.43,0.35,0.36,0.5,0.3,0.28,0.43,0.34,0.4,0.33,0.29,0.33,0.33,0.3,0.27,0.31,0.29,0.38,0.32,0.31,0.34,0.25,0.36,0.36,0.27,0.26,0.28,0.31,0.35,0.33,0.29,0.3,0.25,0.33,0.0,0.29,0.27,0.29,0.34,0.27,0.31,0.31,0.34,0.3,0.31,0.28,0.38,0.27,0.35,0.29,0.29,0.28,0.29,0.28,0.3,0.34,0.0,0.28,0.25,0.31,0.27,0.32,0.29,0.31,0.28,0.0,0.24,0.32,0.26,0.29,0.31,0.28,0.24,0.3,0.27,0.25,0.25,0.0,0.27,0.27,0.25,0.0,0.28,0.4,0.23,0.28,0.27,0.26,0.29,0.26,0.26,0.0,0.26,0.28,0.0,0.24,0.27,0.0,0.25,0.0,0.25,0.23,0.24,0.28,0.23,0.24,0.0,0.23,0.25,0.24,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.25,0.0,0.0,0.0,0.0,0.35,0.24,0.25,0.0,0.0,0.23,0.23,0.26,0.51,0.51,0.43,0.32,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.02000000000001
10/04/2021,0.0,0.52,0.64,0.75,0.63,0.36,0.76,0.69,0.0,0.56,0.68,0.62,0.0,0.66,0.56,0.47,0.49,0.6,0.55,0.47,0.54,0.53,0.52,0.42,0.37,0.48,0.54,0.47,0.41,0.48,0.48,0.67,0.41,0.46,0.39,0.48,0.51,0.58,0.44,0.41,0.41,0.34,0.42,0.4,0.43,0.41,0.42,0.44,0.46,0.42,0.39,0.46,0.42,0.41,0.42,0.38,0.36,0.36,0.44,0.36,0.33,0.0,0.51,0.36,0.0,0.42,0.36,0.38,0.38,0.35,0.33,0.38,0.38,0.38,0.34,0.35,0.37,0.34,0.36,0.36,0.34,0.38,0.35,0.29,0.35,0.29,0.32,0.45,0.35,0.43,0.35,0.36,0.5,0.3,0.28,0.43,0.34,0.4,0.32,0.29,0.33,0.33,0.3,0.26,0.31,0.29,0.38,0.32,0.31,0.35,0.26,0.35,0.37,0.27,0.26,0.27,0.31,0.35,0.33,0.29,0.3,0.24,0.33,0.0,0.29,0.26,0.29,0.34,0.27,0.31,0.32,0.33,0.3,0.32,0.28,0.38,0.27,0.36,0.3,0.3,0.28,0.29,0.28,0.31,0.34,0.0,0.28,0.26,0.31,0.28,0.31,0.29,0.32,0.27,0.23,0.24,0.31,0.26,0.28,0.31,0.28,0.24,0.3,0.26,0.24,0.25,0.0,0.28,0.26,0.25,0.0,0.28,0.39,0.0,0.28,0.27,0.26,0.29,0.26,0.26,0.0,0.26,0.28,0.0,0.26,0.28,0.24,0.25,0.0,0.25,0.0,0.25,0.28,0.0,0.24,0.0,0.23,0.25,0.25,0.0,0.4,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.24,0.24,0.25,0.0,0.23,0.0,0.0,0.35,0.25,0.24,0.24,0.0,0.0,0.0,0.25,0.5,0.52,0.43,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.21000000000001
10/05/2021,0.0,0.52,0.66,0.73,0.64,0.36,0.76,0.69,0.0,0.55,0.69,0.63,0.0,0.62,0.55,0.47,0.48,0.6,0.54,0.47,0.53,0.52,0.53,0.43,0.37,0.46,0.54,0.46,0.42,0.48,0.44,0.68,0.41,0.45,0.39,0.48,0.51,0.58,0.44,0.42,0.41,0.34,0.42,0.4,0.43,0.4,0.42,0.45,0.47,0.42,0.42,0.46,0.42,0.42,0.42,0.39,0.37,0.37,0.44,0.36,0.33,0.0,0.5,0.37,0.0,0.42,0.34,0.38,0.37,0.35,0.33,0.34,0.39,0.38,0.33,0.35,0.37,0.34,0.35,0.36,0.34,0.39,0.34,0.29,0.34,0.29,0.32,0.46,0.35,0.44,0.35,0.36,0.51,0.3,0.28,0.42,0.34,0.41,0.32,0.3,0.33,0.33,0.31,0.26,0.3,0.29,0.39,0.31,0.3,0.35,0.25,0.35,0.37,0.27,0.26,0.28,0.31,0.35,0.33,0.3,0.31,0.25,0.33,0.0,0.29,0.26,0.29,0.34,0.27,0.31,0.31,0.33,0.3,0.31,0.28,0.38,0.27,0.35,0.3,0.3,0.28,0.29,0.28,0.3,0.34,0.0,0.28,0.27,0.31,0.28,0.31,0.29,0.32,0.28,0.24,0.25,0.31,0.25,0.28,0.3,0.28,0.24,0.31,0.27,0.24,0.25,0.0,0.27,0.26,0.25,0.0,0.28,0.39,0.0,0.28,0.27,0.25,0.29,0.26,0.26,0.0,0.25,0.29,0.0,0.25,0.28,0.24,0.26,0.0,0.25,0.0,0.24,0.28,0.0,0.25,0.0,0.23,0.25,0.28,0.0,0.4,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.24,0.0,0.24,0.0,0.0,0.36,0.25,0.24,0.24,0.0,0.23,0.0,0.25,0.51,0.52,0.41,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.19
10/06/2021,0.0,0.52,0.66,0.73,0.64,0.36,0.76,0.69,0.0,0.55,0.69,0.63,0.0,0.62,0.55,0.47,0.48,0.6,0.54,0.47,0.53,0.52,0.53,0.43,0.37,0.46,0.54,0.46,0.42,0.48,0.44,0.68,0.41,0.45,0.39,0.48,0.51,0.58,0.44,0.42,0.41,0.34,0.42,0.4,0.43,0.4,0.42,0.45,0.47,0.42,0.42,0.46,0.42,0.42,0.42,0.39,0.37,0.37,0.44,0.36,0.33,0.0,0.5,0.37,0.0,0.42,0.34,0.38,0.37,0.35,0.33,0.34,0.39,0.38,0.33,0.35,0.37,0.34,0.35,0.36,0.34,0.39,0.34,0.29,0.34,0.29,0.32,0.46,0.35,0.44,0.35,0.36,0.51,0.3,0.28,0.42,0.34,0.41,0.32,0.3,0.33,0.33,0.31,0.26,0.3,0.29,0.39,0.31,0.3,0.35,0.25,0.35,0.37,0.27,0.26,0.28,0.31,0.35,0.33,0.3,0.31,0.25,0.33,0.0,0.29,0.26,0.29,0.34,0.27,0.31,0.31,0.33,0.3,0.31,0.28,0.38,0.27,0.35,0.3,0.3,0.28,0.29,0.28,0.3,0.34,0.0,0.28,0.27,0.31,0.28,0.31,0.29,0.32,0.28,0.24,0.25,0.31,0.25,0.28,0.3,0.28,0.24,0.31,0.27,0.24,0.25,0.0,0.27,0.26,0.25,0.0,0.28,0.39,0.0,0.28,0.27,0.25,0.29,0.26,0.26,0.0,0.25,0.29,0.0,0.25,0.28,0.24,0.26,0.0,0.25,0.0,0.24,0.28,0.0,0.25,0.0,0.23,0.25,0.28,0.0,0.4,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.24,0.0,0.24,0.0,0.0,0.36,0.25,0.24,0.24,0.0,0.23,0.0,0.25,0.51,0.52,0.41,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.19
10/07/2021,0.0,0.53,0.65,0.72,0.65,0.36,0.79,0.68,0.0,0.54,0.68,0.62,0.0,0.6,0.55,0.46,0.48,0.59,0.53,0.47,0.5,0.51,0.53,0.42,0.36,0.44,0.54,0.46,0.42,0.47,0.44,0.66,0.41,0.45,0.39,0.48,0.51,0.6,0.44,0.41,0.41,0.34,0.41,0.4,0.43,0.4,0.42,0.45,0.46,0.43,0.42,0.46,0.42,0.44,0.41,0.38,0.37,0.37,0.44,0.37,0.33,0.0,0.5,0.37,0.0,0.41,0.35,0.38,0.38,0.36,0.33,0.35,0.38,0.38,0.34,0.34,0.36,0.34,0.35,0.35,0.33,0.39,0.34,0.28,0.34,0.29,0.32,0.45,0.36,0.44,0.36,0.36,0.51,0.3,0.27,0.42,0.34,0.41,0.32,0.29,0.34,0.34,0.3,0.26,0.3,0.29,0.39,0.32,0.31,0.36,0.25,0.35,0.37,0.28,0.26,0.28,0.31,0.34,0.33,0.3,0.31,0.25,0.33,0.0,0.29,0.26,0.29,0.34,0.27,0.31,0.31,0.34,0.3,0.31,0.28,0.38,0.28,0.33,0.3,0.3,0.28,0.3,0.28,0.29,0.34,0.0,0.28,0.26,0.32,0.28,0.31,0.28,0.32,0.27,0.25,0.25,0.31,0.26,0.28,0.31,0.28,0.24,0.31,0.27,0.25,0.25,0.0,0.27,0.26,0.25,0.0,0.28,0.38,0.0,0.28,0.26,0.26,0.29,0.26,0.26,0.0,0.25,0.29,0.24,0.24,0.28,0.24,0.26,0.0,0.25,0.0,0.24,0.28,0.0,0.26,0.0,0.0,0.26,0.28,0.0,0.0,0.0,0.28,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.24,0.0,0.24,0.0,0.0,0.36,0.25,0.25,0.24,0.0,0.0,0.23,0.26,0.5,0.53,0.4,0.37,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.95000000000002
10/08/2021,0.0,0.52,0.65,0.72,0.62,0.36,0.8,0.7,0.0,0.55,0.69,0.62,0.0,0.58,0.54,0.47,0.48,0.6,0.55,0.47,0.5,0.53,0.5,0.44,0.36,0.43,0.54,0.46,0.42,0.48,0.43,0.63,0.42,0.46,0.39,0.48,0.52,0.59,0.44,0.43,0.42,0.33,0.41,0.41,0.44,0.41,0.42,0.45,0.48,0.42,0.39,0.46,0.42,0.43,0.41,0.37,0.37,0.37,0.43,0.37,0.32,0.0,0.5,0.37,0.0,0.41,0.35,0.39,0.38,0.36,0.33,0.34,0.4,0.38,0.34,0.33,0.37,0.35,0.36,0.37,0.31,0.41,0.35,0.28,0.35,0.27,0.32,0.45,0.37,0.43,0.36,0.36,0.5,0.3,0.27,0.41,0.35,0.4,0.32,0.3,0.32,0.34,0.31,0.26,0.3,0.29,0.39,0.32,0.31,0.35,0.25,0.35,0.38,0.28,0.26,0.26,0.31,0.34,0.34,0.29,0.31,0.25,0.33,0.0,0.29,0.26,0.29,0.35,0.27,0.31,0.32,0.35,0.3,0.31,0.28,0.38,0.28,0.34,0.31,0.3,0.28,0.29,0.29,0.3,0.35,0.0,0.28,0.26,0.32,0.29,0.32,0.29,0.31,0.28,0.25,0.25,0.32,0.26,0.28,0.3,0.28,0.24,0.3,0.25,0.25,0.24,0.0,0.27,0.26,0.26,0.0,0.28,0.38,0.0,0.28,0.26,0.26,0.29,0.26,0.26,0.0,0.27,0.28,0.24,0.0,0.26,0.24,0.26,0.0,0.25,0.0,0.24,0.28,0.0,0.25,0.0,0.0,0.25,0.28,0.24,0.0,0.0,0.29,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.25,0.24,0.0,0.24,0.0,0.0,0.35,0.25,0.24,0.24,0.0,0.0,0.23,0.28,0.49,0.55,0.39,0.34,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.01
10/11/2021,0.0,0.52,0.65,0.72,0.62,0.36,0.81,0.7,0.0,0.55,0.68,0.63,0.0,0.57,0.54,0.47,0.48,0.59,0.55,0.48,0.49,0.51,0.5,0.44,0.38,0.45,0.53,0.46,0.41,0.48,0.43,0.63,0.42,0.46,0.39,0.48,0.51,0.59,0.44,0.42,0.42,0.33,0.41,0.41,0.43,0.41,0.41,0.45,0.48,0.42,0.39,0.46,0.41,0.44,0.41,0.36,0.37,0.37,0.44,0.37,0.33,0.0,0.5,0.37,0.0,0.42,0.34,0.39,0.38,0.36,0.33,0.33,0.41,0.38,0.33,0.33,0.37,0.35,0.36,0.37,0.31,0.41,0.34,0.29,0.34,0.26,0.32,0.46,0.37,0.43,0.36,0.36,0.5,0.31,0.28,0.41,0.34,0.4,0.33,0.29,0.31,0.34,0.31,0.25,0.3,0.29,0.39,0.32,0.31,0.35,0.24,0.34,0.38,0.27,0.25,0.26,0.32,0.34,0.34,0.28,0.3,0.25,0.33,0.0,0.29,0.26,0.28,0.35,0.28,0.32,0.32,0.35,0.3,0.31,0.29,0.4,0.28,0.34,0.3,0.29,0.28,0.28,0.28,0.3,0.34,0.0,0.28,0.25,0.32,0.29,0.31,0.32,0.31,0.25,0.25,0.25,0.32,0.26,0.29,0.31,0.28,0.24,0.3,0.25,0.24,0.24,0.0,0.27,0.26,0.26,0.0,0.28,0.38,0.0,0.29,0.26,0.26,0.29,0.26,0.26,0.0,0.27,0.28,0.0,0.0,0.43,0.24,0.27,0.0,0.25,0.0,0.24,0.29,0.0,0.25,0.0,0.0,0.25,0.27,0.23,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.24,0.0,0.0,0.35,0.25,0.24,0.25,0.0,0.0,0.24,0.28,0.49,0.54,0.4,0.35,0.24,0.24,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.05000000000001
10/12/2021,0.0,0.52,0.65,0.73,0.62,0.36,0.8,0.69,0.0,0.54,0.69,0.63,0.0,0.59,0.53,0.47,0.48,0.59,0.55,0.47,0.5,0.52,0.5,0.44,0.38,0.47,0.54,0.47,0.41,0.47,0.44,0.63,0.42,0.45,0.42,0.48,0.52,0.58,0.44,0.43,0.42,0.33,0.41,0.4,0.45,0.41,0.41,0.45,0.48,0.42,0.41,0.46,0.41,0.44,0.41,0.36,0.37,0.37,0.43,0.37,0.32,0.0,0.51,0.37,0.0,0.42,0.35,0.4,0.38,0.35,0.33,0.33,0.41,0.38,0.33,0.32,0.38,0.35,0.36,0.36,0.3,0.41,0.35,0.28,0.34,0.27,0.32,0.45,0.37,0.44,0.36,0.36,0.5,0.31,0.27,0.41,0.35,0.41,0.33,0.29,0.31,0.33,0.32,0.25,0.3,0.28,0.39,0.31,0.31,0.35,0.24,0.34,0.39,0.28,0.26,0.26,0.32,0.34,0.34,0.28,0.3,0.24,0.33,0.0,0.29,0.26,0.28,0.35,0.27,0.32,0.32,0.35,0.29,0.32,0.28,0.39,0.28,0.34,0.3,0.28,0.28,0.29,0.28,0.3,0.35,0.0,0.28,0.25,0.31,0.29,0.31,0.32,0.31,0.25,0.25,0.25,0.33,0.26,0.28,0.31,0.27,0.24,0.31,0.24,0.24,0.25,0.0,0.27,0.26,0.26,0.0,0.28,0.37,0.0,0.28,0.26,0.26,0.29,0.26,0.26,0.0,0.28,0.27,0.0,0.23,0.43,0.24,0.27,0.0,0.26,0.0,0.24,0.29,0.0,0.25,0.0,0.0,0.25,0.27,0.24,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.24,0.0,0.0,0.35,0.25,0.24,0.25,0.0,0.0,0.24,0.27,0.48,0.54,0.39,0.36,0.24,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.08000000000001
10/13/2021,0.0,0.52,0.64,0.74,0.62,0.35,0.83,0.69,0.0,0.54,0.69,0.63,0.0,0.58,0.53,0.46,0.48,0.58,0.55,0.47,0.5,0.52,0.49,0.0,0.38,0.47,0.54,0.45,0.4,0.47,0.45,0.6,0.41,0.45,0.44,0.48,0.52,0.58,0.43,0.43,0.42,0.33,0.4,0.41,0.46,0.41,0.41,0.44,0.48,0.42,0.4,0.46,0.42,0.45,0.41,0.36,0.37,0.37,0.42,0.37,0.32,0.0,0.52,0.37,0.0,0.42,0.34,0.4,0.38,0.35,0.31,0.33,0.41,0.38,0.33,0.32,0.38,0.35,0.36,0.37,0.3,0.42,0.35,0.28,0.34,0.27,0.33,0.45,0.37,0.44,0.36,0.36,0.49,0.32,0.27,0.4,0.35,0.4,0.32,0.29,0.3,0.33,0.32,0.26,0.3,0.29,0.39,0.31,0.31,0.36,0.25,0.34,0.39,0.28,0.26,0.25,0.32,0.34,0.35,0.29,0.31,0.24,0.33,0.0,0.29,0.26,0.28,0.36,0.27,0.32,0.32,0.35,0.29,0.31,0.28,0.4,0.28,0.35,0.3,0.28,0.28,0.29,0.29,0.3,0.35,0.0,0.27,0.24,0.32,0.29,0.31,0.33,0.31,0.25,0.25,0.25,0.33,0.26,0.28,0.0,0.27,0.24,0.31,0.24,0.25,0.25,0.0,0.27,0.26,0.26,0.0,0.28,0.36,0.0,0.29,0.26,0.26,0.28,0.26,0.26,0.0,0.28,0.27,0.0,0.23,0.41,0.24,0.27,0.0,0.26,0.0,0.25,0.3,0.0,0.25,0.0,0.0,0.25,0.27,0.24,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.24,0.0,0.0,0.34,0.25,0.24,0.25,0.0,0.0,0.24,0.3,0.49,0.55,0.37,0.35,0.24,0.24,0.0,0.44,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.05000000000001
10/14/2021,0.0,0.52,0.64,0.74,0.62,0.35,0.83,0.69,0.0,0.54,0.69,0.63,0.0,0.58,0.53,0.46,0.48,0.58,0.55,0.47,0.5,0.52,0.49,0.0,0.38,0.47,0.54,0.45,0.4,0.47,0.45,0.6,0.41,0.45,0.44,0.48,0.52,0.58,0.43,0.43,0.42,0.33,0.4,0.41,0.46,0.41,0.41,0.44,0.48,0.42,0.4,0.46,0.42,0.45,0.41,0.36,0.37,0.37,0.42,0.37,0.32,0.0,0.52,0.37,0.0,0.42,0.34,0.4,0.38,0.35,0.31,0.33,0.41,0.38,0.33,0.32,0.38,0.35,0.36,0.37,0.3,0.42,0.35,0.28,0.34,0.27,0.33,0.45,0.37,0.44,0.36,0.36,0.49,0.32,0.27,0.4,0.35,0.4,0.32,0.29,0.3,0.33,0.32,0.26,0.3,0.29,0.39,0.31,0.31,0.36,0.25,0.34,0.39,0.28,0.26,0.25,0.32,0.34,0.35,0.29,0.31,0.24,0.33,0.0,0.29,0.26,0.28,0.36,0.27,0.32,0.32,0.35,0.29,0.31,0.28,0.4,0.28,0.35,0.3,0.28,0.28,0.29,0.29,0.3,0.35,0.0,0.27,0.24,0.32,0.29,0.31,0.33,0.31,0.25,0.25,0.25,0.33,0.26,0.28,0.0,0.27,0.24,0.31,0.24,0.25,0.25,0.0,0.27,0.26,0.26,0.0,0.28,0.36,0.0,0.29,0.26,0.26,0.28,0.26,0.26,0.0,0.28,0.27,0.0,0.23,0.41,0.24,0.27,0.0,0.26,0.0,0.25,0.3,0.0,0.25,0.0,0.0,0.25,0.27,0.24,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.24,0.0,0.0,0.34,0.25,0.24,0.25,0.0,0.0,0.24,0.3,0.49,0.55,0.37,0.35,0.24,0.24,0.0,0.44,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.05000000000001
