,ASAN,SYKE,TTD,MSTR,APPN,SPT,BILL,AVLR,WK,COUP,SPLK,SMAR,FIVN,HUBS,NET,EVBG,DOMO,CRWD,VRNS,RIOT,PAYC,DOCU,DDOG,ZUO,RPD,SQ,NOW,MARA,CDAY,ATEN,PCTY,DT,RNG,ADBE,NTNX,SAIL,QADA,RAMP,FTNT,ZM,TYL,IT,ESTC,JCOM,DCT,BKI,ZS,BL,PYPL,ALTR,MSFT,CDNS,PAYA,ZEN,PANW,ACN,JAMF,PRFT,PTC,PEGA,ADSK,CRNC,SNPS,INTU,ZNGA,ANSS,BOX,AZPN,SPSC,VRRM,CNXC,LPSN,ALRM,MIME,VERX,CRM,MGI,DBX,PD,QLYS,AGYS,WDAY,PLAN,AYX,PAYX,ECOM,MA,EGHT,GWRE,CSOD,MANH,MSP,RPAY,QTWO,CSGS,FICO,EPAM,V,MITK,IMXI,G,JKHY,CLDR,BR,EXLS,MCFE,MDLA,ADP,MNTV,EPAY,PFPT,ORCL,WORK,TTEC,DLB,TDC,PLTR,AFRM,BLKB,FIS,GPN,NUAN,NEWR,SSNC,SWI,UPLD,AI,VG,EVTC,FEYE,FISV,APPF,TENB,EVOP,IIIV,BNFT,EA,MODN,CVLT,ZIXI,XM,NLOK,FOUR,CTSH,PRGS,CTXS,ATVI,OSPN,WEX,YEXT,VRNT,PRO,VMW,ACIW,DXC,AVYA,FLT,ENV,APPS,TTWO,UIS,XPER,PING,ADS,CDK,WU,BTRS,DMRC,IBM,MMS,SCPL,TLS,PLTK,VERI,ETWO,CLSK,EEFT,IDCC,SKLZ,EBIX,CNDT,Sabre Corp.,AMSWA,CASS,STATE STREET INSTITUTIONAL LIQ STATE STR,U.S. Dollar,SABR,Skillz Inc. Class A,Cleanspark Inc.,SDA.AX,N-able Inc.,NABL WI,002810.KS,GVMXX,SWIEUR,SSIXX,NABL,603121.SS,n/a,GSKY,OLO,GDYN,NCR,APP,KNBE,CTLP,HCKT,CCSI,MNDT,ZD,KD WI,LYLTV,LYLT,KD,TASK,CFLT,BSY,U,NCNO,SUMO,YOU,S,LTCH,MTTR,MQ,PATH,PAYO,AVPT,PYCR,CCCS,LAW,FLYW,GTLB,EMBK,CWAN,FRSH,TWKS,INFA,TOST,CXM,AMPL,BFH,SUM
11/26/2021,0.59,0.0,0.81,0.65,0.41,0.49,0.6,0.44,0.56,0.46,0.46,0.49,0.44,0.64,0.0,0.39,0.54,0.5,0.43,0.7,0.54,0.5,0.75,0.68,0.61,0.49,0.56,0.83,0.57,0.67,0.55,0.52,0.56,0.58,0.44,0.66,0.0,0.57,0.6,0.39,0.63,0.59,0.55,0.0,0.33,0.56,0.71,0.54,0.38,0.58,0.65,0.62,0.37,0.45,0.65,0.6,0.47,0.66,0.5,0.5,0.61,0.45,0.59,0.68,0.41,0.6,0.59,0.7,0.59,0.61,0.58,0.34,0.59,0.65,0.58,0.65,0.4,0.44,0.47,0.64,0.5,0.59,0.45,0.49,0.65,0.55,0.54,0.5,0.54,0.0,0.56,0.56,0.45,0.53,0.64,0.44,0.55,0.5,0.47,0.4,0.58,0.52,0.0,0.58,0.63,0.7,0.0,0.67,0.6,0.63,0.0,0.59,0.0,0.49,0.52,0.49,0.45,0.59,0.69,0.5,0.43,0.57,0.82,0.63,0.0,0.33,0.43,0.81,0.54,0.0,0.5,0.58,0.63,0.48,0.39,0.52,0.51,0.45,0.46,0.58,0.4,0.52,0.4,0.6,0.64,0.45,0.44,0.52,0.45,0.46,0.63,0.51,0.47,0.57,0.52,0.61,0.5,0.6,0.52,0.61,0.46,0.54,0.54,0.46,0.54,0.46,0.45,0.69,0.49,0.56,0.51,0.29,0.37,0.73,0.55,0.79,0.5,0.59,0.49,0.74,0.47,0.0,0.46,0.32,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.07,0.81,0.43,0.72,0.61,0.69,0.49,0.37,0.35,0.08,0.53,0.49,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
11/29/2021,0.62,0.0,0.83,0.64,0.42,0.49,0.6,0.44,0.55,0.46,0.46,0.49,0.45,0.68,0.0,0.4,0.54,0.5,0.43,0.71,0.54,0.5,0.74,0.68,0.61,0.49,0.57,0.83,0.58,0.68,0.56,0.51,0.57,0.57,0.47,0.66,0.0,0.56,0.61,0.39,0.62,0.59,0.56,0.0,0.34,0.56,0.72,0.53,0.38,0.58,0.65,0.62,0.36,0.45,0.66,0.6,0.47,0.67,0.5,0.5,0.51,0.45,0.59,0.68,0.41,0.59,0.6,0.67,0.59,0.59,0.59,0.34,0.58,0.68,0.58,0.64,0.41,0.44,0.48,0.66,0.5,0.59,0.38,0.5,0.64,0.55,0.55,0.51,0.54,0.0,0.56,0.56,0.45,0.54,0.63,0.44,0.56,0.51,0.47,0.41,0.57,0.51,0.0,0.58,0.62,0.69,0.0,0.66,0.61,0.63,0.0,0.59,0.0,0.49,0.52,0.5,0.45,0.61,0.68,0.5,0.42,0.57,0.83,0.63,0.0,0.32,0.43,0.81,0.54,0.0,0.51,0.58,0.63,0.49,0.38,0.51,0.49,0.45,0.47,0.58,0.4,0.52,0.41,0.6,0.63,0.45,0.43,0.52,0.45,0.45,0.63,0.52,0.48,0.56,0.52,0.64,0.5,0.59,0.52,0.6,0.47,0.54,0.54,0.46,0.54,0.45,0.44,0.66,0.48,0.55,0.51,0.28,0.37,0.75,0.57,0.8,0.5,0.58,0.49,0.75,0.46,0.0,0.47,0.32,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.07,0.79,0.44,0.72,0.62,0.69,0.48,0.38,0.35,0.08,0.53,0.49,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
11/30/2021,0.63,0.0,0.83,0.62,0.42,0.5,0.62,0.45,0.56,0.47,0.47,0.5,0.47,0.69,0.0,0.41,0.54,0.51,0.43,0.68,0.53,0.52,0.77,0.68,0.61,0.5,0.58,0.8,0.59,0.64,0.56,0.52,0.59,0.58,0.47,0.66,0.0,0.55,0.61,0.42,0.62,0.59,0.56,0.0,0.34,0.56,0.72,0.53,0.38,0.58,0.65,0.62,0.35,0.47,0.66,0.6,0.48,0.66,0.49,0.5,0.52,0.45,0.6,0.68,0.42,0.59,0.6,0.66,0.59,0.59,0.58,0.35,0.58,0.66,0.57,0.64,0.39,0.45,0.49,0.65,0.49,0.6,0.38,0.51,0.64,0.54,0.54,0.52,0.55,0.0,0.56,0.57,0.44,0.54,0.63,0.44,0.56,0.51,0.47,0.4,0.57,0.52,0.0,0.58,0.61,0.71,0.0,0.66,0.62,0.64,0.0,0.6,0.0,0.47,0.52,0.5,0.46,0.64,0.67,0.51,0.43,0.58,0.83,0.63,0.0,0.32,0.44,0.83,0.53,0.0,0.51,0.57,0.63,0.48,0.37,0.51,0.5,0.44,0.48,0.59,0.41,0.53,0.4,0.6,0.62,0.45,0.44,0.51,0.45,0.44,0.64,0.51,0.5,0.55,0.51,0.62,0.48,0.59,0.51,0.64,0.46,0.53,0.53,0.45,0.54,0.45,0.43,0.63,0.49,0.54,0.51,0.28,0.37,0.75,0.57,0.78,0.48,0.57,0.51,0.68,0.44,0.0,0.47,0.31,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.07,0.79,0.44,0.71,0.59,0.68,0.5,0.37,0.34,0.08,0.54,0.48,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93
12/01/2021,0.63,0.0,0.83,0.62,0.42,0.5,0.62,0.45,0.56,0.47,0.47,0.5,0.47,0.69,0.0,0.41,0.54,0.51,0.43,0.68,0.53,0.52,0.77,0.68,0.61,0.5,0.58,0.8,0.59,0.64,0.56,0.52,0.59,0.58,0.47,0.66,0.0,0.55,0.61,0.42,0.62,0.59,0.56,0.0,0.34,0.56,0.72,0.53,0.38,0.58,0.65,0.62,0.35,0.47,0.66,0.6,0.48,0.66,0.49,0.5,0.52,0.45,0.6,0.68,0.42,0.59,0.6,0.66,0.59,0.59,0.58,0.35,0.58,0.66,0.57,0.64,0.39,0.45,0.49,0.65,0.49,0.6,0.38,0.51,0.64,0.54,0.54,0.52,0.55,0.0,0.56,0.57,0.44,0.54,0.63,0.44,0.56,0.51,0.47,0.4,0.57,0.52,0.0,0.58,0.61,0.71,0.0,0.66,0.62,0.64,0.0,0.6,0.0,0.47,0.52,0.5,0.46,0.64,0.67,0.51,0.43,0.58,0.83,0.63,0.0,0.32,0.44,0.83,0.53,0.0,0.51,0.57,0.63,0.48,0.37,0.51,0.5,0.44,0.48,0.59,0.41,0.53,0.4,0.6,0.62,0.45,0.44,0.51,0.45,0.44,0.64,0.51,0.5,0.55,0.51,0.62,0.48,0.59,0.51,0.64,0.46,0.53,0.53,0.45,0.54,0.45,0.43,0.63,0.49,0.54,0.51,0.28,0.37,0.75,0.57,0.78,0.48,0.57,0.51,0.68,0.44,0.0,0.47,0.31,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.07,0.79,0.44,0.71,0.59,0.68,0.5,0.37,0.34,0.08,0.54,0.48,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93
12/02/2021,0.64,0.0,0.84,0.65,0.42,0.51,0.61,0.44,0.56,0.47,0.47,0.51,0.47,0.73,0.0,0.41,0.55,0.49,0.43,0.72,0.54,0.52,0.76,0.68,0.62,0.49,0.59,0.82,0.59,0.65,0.57,0.53,0.58,0.6,0.47,0.66,0.0,0.54,0.63,0.42,0.63,0.59,0.57,0.0,0.34,0.56,0.75,0.53,0.38,0.58,0.65,0.64,0.35,0.46,0.67,0.61,0.48,0.67,0.5,0.5,0.53,0.44,0.61,0.7,0.4,0.61,0.61,0.66,0.59,0.57,0.58,0.34,0.58,0.69,0.57,0.66,0.4,0.45,0.48,0.67,0.49,0.6,0.39,0.52,0.64,0.55,0.53,0.52,0.56,0.0,0.56,0.57,0.42,0.53,0.63,0.45,0.58,0.5,0.47,0.39,0.57,0.52,0.0,0.59,0.62,0.7,0.0,0.67,0.62,0.62,0.0,0.59,0.0,0.47,0.52,0.51,0.46,0.61,0.65,0.49,0.41,0.57,0.84,0.63,0.0,0.31,0.43,0.82,0.54,0.0,0.5,0.57,0.63,0.48,0.35,0.51,0.49,0.44,0.47,0.58,0.4,0.53,0.38,0.6,0.63,0.44,0.43,0.51,0.44,0.45,0.63,0.51,0.49,0.54,0.52,0.6,0.47,0.58,0.5,0.63,0.45,0.52,0.53,0.44,0.53,0.44,0.4,0.66,0.5,0.54,0.5,0.28,0.36,0.75,0.59,0.79,0.47,0.57,0.49,0.68,0.45,0.0,0.46,0.3,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.07,0.78,0.44,0.76,0.58,0.67,0.48,0.36,0.34,0.09,0.54,0.47,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
12/06/2021,0.55,0.0,0.78,0.66,0.4,0.47,0.53,0.43,0.55,0.42,0.45,0.5,0.47,0.7,0.0,0.4,0.5,0.47,0.44,0.66,0.55,0.5,0.73,0.69,0.6,0.46,0.57,0.81,0.58,0.65,0.57,0.51,0.54,0.6,0.46,0.65,0.0,0.53,0.6,0.38,0.65,0.6,0.44,0.0,0.34,0.59,0.73,0.52,0.39,0.59,0.66,0.65,0.35,0.5,0.67,0.63,0.47,0.67,0.52,0.49,0.54,0.42,0.62,0.7,0.39,0.63,0.68,0.68,0.59,0.58,0.58,0.31,0.59,0.68,0.56,0.6,0.42,0.46,0.44,0.67,0.51,0.59,0.38,0.53,0.65,0.54,0.55,0.46,0.57,0.0,0.56,0.6,0.44,0.53,0.67,0.5,0.59,0.52,0.49,0.42,0.59,0.53,0.0,0.6,0.65,0.72,0.0,0.68,0.6,0.64,0.0,0.59,0.0,0.5,0.53,0.5,0.44,0.54,0.65,0.51,0.43,0.59,0.82,0.63,0.0,0.33,0.36,0.84,0.58,0.0,0.53,0.58,0.63,0.53,0.37,0.53,0.5,0.44,0.48,0.6,0.41,0.52,0.39,0.62,0.64,0.44,0.43,0.53,0.45,0.44,0.65,0.51,0.49,0.55,0.53,0.59,0.47,0.61,0.48,0.62,0.47,0.56,0.55,0.45,0.56,0.48,0.41,0.67,0.5,0.55,0.49,0.28,0.35,0.68,0.58,0.74,0.48,0.59,0.46,0.7,0.46,0.0,0.47,0.31,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.08,0.81,0.45,0.78,0.61,0.69,0.49,0.39,0.34,0.09,0.53,0.48,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98999999999998
12/07/2021,0.55,0.0,0.78,0.66,0.4,0.47,0.53,0.43,0.55,0.42,0.45,0.5,0.47,0.7,0.0,0.4,0.5,0.47,0.44,0.66,0.55,0.5,0.73,0.69,0.6,0.46,0.57,0.81,0.58,0.65,0.57,0.51,0.54,0.6,0.46,0.65,0.0,0.53,0.6,0.38,0.65,0.6,0.44,0.0,0.34,0.59,0.73,0.52,0.39,0.59,0.66,0.65,0.35,0.5,0.67,0.63,0.47,0.67,0.52,0.49,0.54,0.42,0.62,0.7,0.39,0.63,0.68,0.68,0.59,0.58,0.58,0.31,0.59,0.68,0.56,0.6,0.42,0.46,0.44,0.67,0.51,0.59,0.38,0.53,0.65,0.54,0.55,0.46,0.57,0.0,0.56,0.6,0.44,0.53,0.67,0.5,0.59,0.52,0.49,0.42,0.59,0.53,0.0,0.6,0.65,0.72,0.0,0.68,0.6,0.64,0.0,0.59,0.0,0.5,0.53,0.5,0.44,0.54,0.65,0.51,0.43,0.59,0.82,0.63,0.0,0.33,0.36,0.84,0.58,0.0,0.53,0.58,0.63,0.53,0.37,0.53,0.5,0.44,0.48,0.6,0.41,0.52,0.39,0.62,0.64,0.44,0.43,0.53,0.45,0.44,0.65,0.51,0.49,0.55,0.53,0.59,0.47,0.61,0.48,0.62,0.47,0.56,0.55,0.45,0.56,0.48,0.41,0.67,0.5,0.55,0.49,0.28,0.35,0.68,0.58,0.74,0.48,0.59,0.46,0.7,0.46,0.0,0.47,0.31,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.08,0.81,0.45,0.78,0.61,0.69,0.49,0.39,0.34,0.09,0.53,0.48,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98999999999998
12/08/2021,0.55,0.0,0.78,0.66,0.4,0.47,0.53,0.43,0.55,0.42,0.45,0.5,0.47,0.7,0.0,0.4,0.5,0.47,0.44,0.66,0.55,0.5,0.73,0.69,0.6,0.46,0.57,0.81,0.58,0.65,0.57,0.51,0.54,0.6,0.46,0.65,0.0,0.53,0.6,0.38,0.65,0.6,0.44,0.0,0.34,0.59,0.73,0.52,0.39,0.59,0.66,0.65,0.35,0.5,0.67,0.63,0.47,0.67,0.52,0.49,0.54,0.42,0.62,0.7,0.39,0.63,0.68,0.68,0.59,0.58,0.58,0.31,0.59,0.68,0.56,0.6,0.42,0.46,0.44,0.67,0.51,0.59,0.38,0.53,0.65,0.54,0.55,0.46,0.57,0.0,0.56,0.6,0.44,0.53,0.67,0.5,0.59,0.52,0.49,0.42,0.59,0.53,0.0,0.6,0.65,0.72,0.0,0.68,0.6,0.64,0.0,0.59,0.0,0.5,0.53,0.5,0.44,0.54,0.65,0.51,0.43,0.59,0.82,0.63,0.0,0.33,0.36,0.84,0.58,0.0,0.53,0.58,0.63,0.53,0.37,0.53,0.5,0.44,0.48,0.6,0.41,0.52,0.39,0.62,0.64,0.44,0.43,0.53,0.45,0.44,0.65,0.51,0.49,0.55,0.53,0.59,0.47,0.61,0.48,0.62,0.47,0.56,0.55,0.45,0.56,0.48,0.41,0.67,0.5,0.55,0.49,0.28,0.35,0.68,0.58,0.74,0.48,0.59,0.46,0.7,0.46,0.0,0.47,0.31,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.08,0.81,0.45,0.78,0.61,0.69,0.49,0.39,0.34,0.09,0.53,0.48,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98999999999998
12/09/2021,0.55,0.0,0.78,0.66,0.4,0.47,0.53,0.43,0.55,0.42,0.45,0.5,0.47,0.7,0.0,0.4,0.5,0.47,0.44,0.66,0.55,0.5,0.73,0.69,0.6,0.46,0.57,0.81,0.58,0.65,0.57,0.51,0.54,0.6,0.46,0.65,0.0,0.53,0.6,0.38,0.65,0.6,0.44,0.0,0.34,0.59,0.73,0.52,0.39,0.59,0.66,0.65,0.35,0.5,0.67,0.63,0.47,0.67,0.52,0.49,0.54,0.42,0.62,0.7,0.39,0.63,0.68,0.68,0.59,0.58,0.58,0.31,0.59,0.68,0.56,0.6,0.42,0.46,0.44,0.67,0.51,0.59,0.38,0.53,0.65,0.54,0.55,0.46,0.57,0.0,0.56,0.6,0.44,0.53,0.67,0.5,0.59,0.52,0.49,0.42,0.59,0.53,0.0,0.6,0.65,0.72,0.0,0.68,0.6,0.64,0.0,0.59,0.0,0.5,0.53,0.5,0.44,0.54,0.65,0.51,0.43,0.59,0.82,0.63,0.0,0.33,0.36,0.84,0.58,0.0,0.53,0.58,0.63,0.53,0.37,0.53,0.5,0.44,0.48,0.6,0.41,0.52,0.39,0.62,0.64,0.44,0.43,0.53,0.45,0.44,0.65,0.51,0.49,0.55,0.53,0.59,0.47,0.61,0.48,0.62,0.47,0.56,0.55,0.45,0.56,0.48,0.41,0.67,0.5,0.55,0.49,0.28,0.35,0.68,0.58,0.74,0.48,0.59,0.46,0.7,0.46,0.0,0.47,0.31,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.08,0.81,0.45,0.78,0.61,0.69,0.49,0.39,0.34,0.09,0.53,0.48,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98999999999998
12/10/2021,0.55,0.0,0.78,0.66,0.4,0.47,0.53,0.43,0.55,0.42,0.45,0.5,0.47,0.7,0.0,0.4,0.5,0.47,0.44,0.66,0.55,0.5,0.73,0.69,0.6,0.46,0.57,0.81,0.58,0.65,0.57,0.51,0.54,0.6,0.46,0.65,0.0,0.53,0.6,0.38,0.65,0.6,0.44,0.0,0.34,0.59,0.73,0.52,0.39,0.59,0.66,0.65,0.35,0.5,0.67,0.63,0.47,0.67,0.52,0.49,0.54,0.42,0.62,0.7,0.39,0.63,0.68,0.68,0.59,0.58,0.58,0.31,0.59,0.68,0.56,0.6,0.42,0.46,0.44,0.67,0.51,0.59,0.38,0.53,0.65,0.54,0.55,0.46,0.57,0.0,0.56,0.6,0.44,0.53,0.67,0.5,0.59,0.52,0.49,0.42,0.59,0.53,0.0,0.6,0.65,0.72,0.0,0.68,0.6,0.64,0.0,0.59,0.0,0.5,0.53,0.5,0.44,0.54,0.65,0.51,0.43,0.59,0.82,0.63,0.0,0.33,0.36,0.84,0.58,0.0,0.53,0.58,0.63,0.53,0.37,0.53,0.5,0.44,0.48,0.6,0.41,0.52,0.39,0.62,0.64,0.44,0.43,0.53,0.45,0.44,0.65,0.51,0.49,0.55,0.53,0.59,0.47,0.61,0.48,0.62,0.47,0.56,0.55,0.45,0.56,0.48,0.41,0.67,0.5,0.55,0.49,0.28,0.35,0.68,0.58,0.74,0.48,0.59,0.46,0.7,0.46,0.0,0.47,0.31,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.08,0.81,0.45,0.78,0.61,0.69,0.49,0.39,0.34,0.09,0.53,0.48,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98999999999998
12/13/2021,0.55,0.0,0.78,0.66,0.4,0.47,0.53,0.43,0.55,0.42,0.45,0.5,0.47,0.7,0.0,0.4,0.5,0.47,0.44,0.66,0.55,0.5,0.73,0.69,0.6,0.46,0.57,0.81,0.58,0.65,0.57,0.51,0.54,0.6,0.46,0.65,0.0,0.53,0.6,0.38,0.65,0.6,0.44,0.0,0.34,0.59,0.73,0.52,0.39,0.59,0.66,0.65,0.35,0.5,0.67,0.63,0.47,0.67,0.52,0.49,0.54,0.42,0.62,0.7,0.39,0.63,0.68,0.68,0.59,0.58,0.58,0.31,0.59,0.68,0.56,0.6,0.42,0.46,0.44,0.67,0.51,0.59,0.38,0.53,0.65,0.54,0.55,0.46,0.57,0.0,0.56,0.6,0.44,0.53,0.67,0.5,0.59,0.52,0.49,0.42,0.59,0.53,0.0,0.6,0.65,0.72,0.0,0.68,0.6,0.64,0.0,0.59,0.0,0.5,0.53,0.5,0.44,0.54,0.65,0.51,0.43,0.59,0.82,0.63,0.0,0.33,0.36,0.84,0.58,0.0,0.53,0.58,0.63,0.53,0.37,0.53,0.5,0.44,0.48,0.6,0.41,0.52,0.39,0.62,0.64,0.44,0.43,0.53,0.45,0.44,0.65,0.51,0.49,0.55,0.53,0.59,0.47,0.61,0.48,0.62,0.47,0.56,0.55,0.45,0.56,0.48,0.41,0.67,0.5,0.55,0.49,0.28,0.35,0.68,0.58,0.74,0.48,0.59,0.46,0.7,0.46,0.0,0.47,0.31,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.08,0.81,0.45,0.78,0.61,0.69,0.49,0.39,0.34,0.09,0.53,0.48,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98999999999998
12/14/2021,0.55,0.0,0.78,0.66,0.4,0.47,0.53,0.43,0.55,0.42,0.45,0.5,0.47,0.7,0.0,0.4,0.5,0.47,0.44,0.66,0.55,0.5,0.73,0.69,0.6,0.46,0.57,0.81,0.58,0.65,0.57,0.51,0.54,0.6,0.46,0.65,0.0,0.53,0.6,0.38,0.65,0.6,0.44,0.0,0.34,0.59,0.73,0.52,0.39,0.59,0.66,0.65,0.35,0.5,0.67,0.63,0.47,0.67,0.52,0.49,0.54,0.42,0.62,0.7,0.39,0.63,0.68,0.68,0.59,0.58,0.58,0.31,0.59,0.68,0.56,0.6,0.42,0.46,0.44,0.67,0.51,0.59,0.38,0.53,0.65,0.54,0.55,0.46,0.57,0.0,0.56,0.6,0.44,0.53,0.67,0.5,0.59,0.52,0.49,0.42,0.59,0.53,0.0,0.6,0.65,0.72,0.0,0.68,0.6,0.64,0.0,0.59,0.0,0.5,0.53,0.5,0.44,0.54,0.65,0.51,0.43,0.59,0.82,0.63,0.0,0.33,0.36,0.84,0.58,0.0,0.53,0.58,0.63,0.53,0.37,0.53,0.5,0.44,0.48,0.6,0.41,0.52,0.39,0.62,0.64,0.44,0.43,0.53,0.45,0.44,0.65,0.51,0.49,0.55,0.53,0.59,0.47,0.61,0.48,0.62,0.47,0.56,0.55,0.45,0.56,0.48,0.41,0.67,0.5,0.55,0.49,0.28,0.35,0.68,0.58,0.74,0.48,0.59,0.46,0.7,0.46,0.0,0.47,0.31,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.08,0.81,0.45,0.78,0.61,0.69,0.49,0.39,0.34,0.09,0.53,0.48,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98999999999998
12/15/2021,0.55,0.0,0.78,0.66,0.4,0.47,0.53,0.43,0.55,0.42,0.45,0.5,0.47,0.7,0.0,0.4,0.5,0.47,0.44,0.66,0.55,0.5,0.73,0.69,0.6,0.46,0.57,0.81,0.58,0.65,0.57,0.51,0.54,0.6,0.46,0.65,0.0,0.53,0.6,0.38,0.65,0.6,0.44,0.0,0.34,0.59,0.73,0.52,0.39,0.59,0.66,0.65,0.35,0.5,0.67,0.63,0.47,0.67,0.52,0.49,0.54,0.42,0.62,0.7,0.39,0.63,0.68,0.68,0.59,0.58,0.58,0.31,0.59,0.68,0.56,0.6,0.42,0.46,0.44,0.67,0.51,0.59,0.38,0.53,0.65,0.54,0.55,0.46,0.57,0.0,0.56,0.6,0.44,0.53,0.67,0.5,0.59,0.52,0.49,0.42,0.59,0.53,0.0,0.6,0.65,0.72,0.0,0.68,0.6,0.64,0.0,0.59,0.0,0.5,0.53,0.5,0.44,0.54,0.65,0.51,0.43,0.59,0.82,0.63,0.0,0.33,0.36,0.84,0.58,0.0,0.53,0.58,0.63,0.53,0.37,0.53,0.5,0.44,0.48,0.6,0.41,0.52,0.39,0.62,0.64,0.44,0.43,0.53,0.45,0.44,0.65,0.51,0.49,0.55,0.53,0.59,0.47,0.61,0.48,0.62,0.47,0.56,0.55,0.45,0.56,0.48,0.41,0.67,0.5,0.55,0.49,0.28,0.35,0.68,0.58,0.74,0.48,0.59,0.46,0.7,0.46,0.0,0.47,0.31,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.08,0.81,0.45,0.78,0.61,0.69,0.49,0.39,0.34,0.09,0.53,0.48,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98999999999998
