,NVDA,INTU,NLOK,ORCL,MRVL,MSFT,ROP,AAPL,NTAP,STX,ADI,MPWR,QCOM,CDW,LDOS,ENTG,APH,IBM,LRCX,SSNC,TEL,TER,SWKS,WDC,AMAT,AVGO,TXN,NXPI,HPQ,KLAC,MCHP,GLW,HPE,POOL,CTSH,INTC,DPZ,CTXS,TGT,NKE,COST,EBAY,GRMN,GPC,EL,MGM,MSI,OMC,SIRI,YUM,DG,SBUX,TSCO,HD,EA,DRI,ROST,LOW,MCD,TJX,VFC,WMT,ROL,WST,DHI,ATVI,FOXA,HAS,LHX,LEN,RMD,DHR,LLY,CMCSA,BBY,CSCO,PKI,VIAC,ZTS,TECH,LUMN,UI,A,VZ,TMO,T,HCA,CERN,STE,UNH,ANTM,HUM,MDT,PFE,SYK,ABBV,BMY,GILD,COO,BDX,JNJ,DGX,ZBH,TFX,ABT,MRK,AMGN,CI,BAX,CAH,EFX,UPS,COF,TRU,AXP,EXPD,MSCI,OTIS,SYF,BX,PPG,XYL,TT,V,NOC,HEI,CTAS,CARR,JCI,NDAQ,GWW,SHW,ROK,PAYX,RTX,MCO,KKR,ETN,DOV,DFS,ACN,MMC,ALL,TROW,SWK,SPGI,ODFL,MS,MA,MLM,BLK,LMT,IEX,GD,FIS,FDX,EMR,CGNX,ADP,AME,MMM,PRU,GS,UNP,NSC,VRSK,VMC,WAB,WFC,PKG,FRC,J,CSX,ITW,AJG,CINF,ALLY,DD,FTV,GE,HON,L,PNC,SCHW,BK,RJF,PH,PCAR,NTRS,MAS,JBHT,AFL,HES,GPN,BEN,DE,BR,BLL,AMP,ICE,CMI,CAT,USB,CB,AIG,TRV,VTRS,MKTX,PGR,HIG,STT,AON,CME,HBAN,GE.,PFG,TFC,C,MET,JPM,KR,BAC,RF,n/a,FITB,KEY,MTB,CFG,COP,PXD,BSY,MU,BBWI WI,XRAY,BRO,CG,TXT,CHD,CVS,HRL,MCK,MKC,STZ,GIS,PG,PKN.,RME.,A4S.,DUT.,PG4.,DVN,EOG,HAL,CVX,HSY,MDLZ,F,LKQ,PM,MO,TSN,KDP,CAG,SLB,K,ADM,KHC,CLX,KO,SUM
11/05/2021,1.0,0.9,0.79,0.87,0.91,0.93,0.85,0.84,0.79,0.0,0.84,0.87,0.83,0.82,0.8,0.9,0.84,0.72,0.8,0.89,0.87,1.01,0.82,0.0,0.86,0.87,0.78,0.83,0.89,0.92,0.81,0.8,0.84,0.56,0.84,0.74,0.48,0.0,0.53,0.54,0.52,0.51,0.44,0.52,0.53,0.52,0.56,0.44,0.48,0.48,0.49,0.48,0.5,0.53,0.46,0.45,0.49,0.54,0.49,0.48,0.51,0.5,0.47,0.36,0.5,0.47,0.49,0.0,0.0,0.5,0.35,0.36,0.39,0.49,0.55,0.55,0.35,0.44,0.38,0.36,0.0,0.55,0.35,0.5,0.39,0.48,0.36,0.38,0.4,0.4,0.39,0.41,0.34,0.37,0.36,0.38,0.35,0.33,0.35,0.34,0.36,0.35,0.35,0.34,0.38,0.41,0.35,0.37,0.35,0.34,0.21,0.22,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.23,0.22,0.2,0.21,0.0,0.0,0.2,0.22,0.0,0.21,0.21,0.23,0.22,0.23,0.21,0.2,0.21,0.25,0.22,0.21,0.0,0.22,0.2,0.0,0.21,0.2,0.2,0.24,0.2,0.0,0.23,0.21,0.0,0.22,0.2,0.0,0.21,0.21,0.22,0.22,0.22,0.2,0.2,0.21,0.24,0.23,0.2,0.22,0.21,0.21,0.0,0.21,0.21,0.23,0.22,0.21,0.2,0.0,0.22,0.21,0.2,0.2,0.0,0.2,0.21,0.22,0.21,0.21,0.23,0.22,0.22,0.22,0.2,0.0,0.0,0.24,0.21,0.2,0.2,0.22,0.23,0.21,0.21,0.0,0.21,0.21,0.2,0.36,0.0,0.2,0.0,0.22,0.2,0.22,0.0,0.0,0.2,0.21,0.0,0.0,0.2,0.0,0.21,0.21,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.76,0.79,0.54,0.35,0.21,0.22,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.29
11/08/2021,1.13,0.91,0.77,0.86,0.93,0.93,0.86,0.83,0.79,0.0,0.84,0.86,0.95,0.8,0.77,0.92,0.85,0.68,0.82,0.88,0.88,1.04,0.81,0.0,0.91,0.88,0.78,0.88,0.9,0.96,0.85,0.79,0.84,0.56,0.84,0.74,0.5,0.0,0.53,0.56,0.54,0.51,0.43,0.51,0.53,0.51,0.55,0.44,0.49,0.48,0.5,0.47,0.5,0.53,0.47,0.45,0.5,0.55,0.49,0.49,0.51,0.51,0.48,0.35,0.5,0.41,0.48,0.0,0.19,0.51,0.34,0.35,0.41,0.48,0.57,0.54,0.34,0.42,0.39,0.35,0.0,0.54,0.35,0.49,0.39,0.47,0.35,0.37,0.38,0.4,0.39,0.4,0.33,0.35,0.35,0.37,0.35,0.33,0.35,0.34,0.35,0.34,0.33,0.32,0.38,0.42,0.35,0.37,0.34,0.34,0.22,0.22,0.0,0.2,0.2,0.21,0.2,0.0,0.0,0.23,0.22,0.2,0.2,0.0,0.0,0.2,0.22,0.2,0.21,0.21,0.23,0.22,0.22,0.21,0.2,0.2,0.25,0.22,0.21,0.0,0.22,0.2,0.0,0.21,0.2,0.2,0.24,0.0,0.0,0.23,0.21,0.0,0.22,0.19,0.0,0.21,0.2,0.22,0.22,0.22,0.2,0.2,0.2,0.23,0.23,0.21,0.22,0.21,0.2,0.0,0.21,0.21,0.23,0.22,0.2,0.2,0.0,0.23,0.21,0.2,0.2,0.0,0.2,0.21,0.21,0.2,0.22,0.22,0.21,0.22,0.23,0.2,0.0,0.0,0.23,0.2,0.0,0.2,0.22,0.22,0.2,0.2,0.0,0.21,0.21,0.0,0.35,0.0,0.2,0.0,0.21,0.0,0.21,0.0,0.0,0.2,0.2,0.0,0.19,0.0,0.0,0.21,0.21,0.0,0.19,0.2,0.0,0.0,0.0,0.0,0.77,0.8,0.56,0.33,0.21,0.23,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.33
11/09/2021,1.12,0.89,0.76,0.85,0.93,0.93,0.85,0.83,0.79,0.0,0.86,0.88,0.98,0.8,0.77,0.9,0.87,0.69,0.84,0.87,0.9,1.03,0.78,0.0,0.93,0.9,0.78,0.89,0.91,0.97,0.87,0.82,0.84,0.55,0.84,0.74,0.48,0.0,0.52,0.57,0.53,0.5,0.42,0.52,0.54,0.54,0.54,0.44,0.49,0.48,0.49,0.49,0.5,0.52,0.46,0.47,0.51,0.54,0.49,0.5,0.51,0.5,0.47,0.33,0.51,0.41,0.48,0.0,0.19,0.52,0.34,0.33,0.39,0.49,0.57,0.53,0.34,0.43,0.38,0.35,0.0,0.53,0.34,0.49,0.37,0.47,0.35,0.37,0.38,0.4,0.39,0.4,0.34,0.39,0.36,0.37,0.35,0.33,0.35,0.34,0.35,0.33,0.33,0.32,0.36,0.37,0.35,0.37,0.33,0.34,0.22,0.22,0.0,0.19,0.2,0.2,0.2,0.0,0.0,0.23,0.22,0.2,0.2,0.0,0.19,0.21,0.22,0.2,0.21,0.21,0.23,0.22,0.22,0.21,0.2,0.2,0.25,0.22,0.21,0.0,0.22,0.2,0.0,0.21,0.2,0.2,0.23,0.0,0.0,0.23,0.21,0.0,0.22,0.2,0.0,0.21,0.2,0.0,0.22,0.22,0.2,0.2,0.2,0.23,0.23,0.21,0.22,0.21,0.2,0.0,0.21,0.21,0.23,0.22,0.2,0.21,0.0,0.23,0.21,0.2,0.2,0.0,0.2,0.21,0.21,0.2,0.22,0.22,0.21,0.22,0.22,0.2,0.0,0.0,0.22,0.2,0.19,0.0,0.21,0.22,0.2,0.21,0.0,0.21,0.2,0.2,0.35,0.0,0.2,0.0,0.21,0.0,0.21,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.19,0.2,0.0,0.0,0.0,0.0,0.75,0.8,0.56,0.33,0.21,0.24,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.26
11/10/2021,1.12,0.89,0.76,0.85,0.93,0.93,0.85,0.83,0.79,0.0,0.86,0.88,0.98,0.8,0.77,0.9,0.87,0.69,0.84,0.87,0.9,1.03,0.78,0.0,0.93,0.9,0.78,0.89,0.91,0.97,0.87,0.82,0.84,0.55,0.84,0.74,0.48,0.0,0.52,0.57,0.53,0.5,0.42,0.52,0.54,0.54,0.54,0.44,0.49,0.48,0.49,0.49,0.5,0.52,0.46,0.47,0.51,0.54,0.49,0.5,0.51,0.5,0.47,0.33,0.51,0.41,0.48,0.0,0.19,0.52,0.34,0.33,0.39,0.49,0.57,0.53,0.34,0.43,0.38,0.35,0.0,0.53,0.34,0.49,0.37,0.47,0.35,0.37,0.38,0.4,0.39,0.4,0.34,0.39,0.36,0.37,0.35,0.33,0.35,0.34,0.35,0.33,0.33,0.32,0.36,0.37,0.35,0.37,0.33,0.34,0.22,0.22,0.0,0.19,0.2,0.2,0.2,0.0,0.0,0.23,0.22,0.2,0.2,0.0,0.19,0.21,0.22,0.2,0.21,0.21,0.23,0.22,0.22,0.21,0.2,0.2,0.25,0.22,0.21,0.0,0.22,0.2,0.0,0.21,0.2,0.2,0.23,0.0,0.0,0.23,0.21,0.0,0.22,0.2,0.0,0.21,0.2,0.0,0.22,0.22,0.2,0.2,0.2,0.23,0.23,0.21,0.22,0.21,0.2,0.0,0.21,0.21,0.23,0.22,0.2,0.21,0.0,0.23,0.21,0.2,0.2,0.0,0.2,0.21,0.21,0.2,0.22,0.22,0.21,0.22,0.22,0.2,0.0,0.0,0.22,0.2,0.19,0.0,0.21,0.22,0.2,0.21,0.0,0.21,0.2,0.2,0.35,0.0,0.2,0.0,0.21,0.0,0.21,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.19,0.2,0.0,0.0,0.0,0.0,0.75,0.8,0.56,0.33,0.21,0.24,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.26
11/11/2021,1.16,0.89,0.8,0.85,0.94,0.93,0.85,0.83,0.8,0.0,0.86,0.88,1.0,0.79,0.77,0.91,0.87,0.7,0.83,0.88,0.9,1.02,0.79,0.0,0.92,0.9,0.78,0.89,0.9,0.96,0.85,0.82,0.84,0.56,0.84,0.75,0.48,0.0,0.51,0.55,0.52,0.49,0.44,0.52,0.54,0.52,0.55,0.44,0.49,0.48,0.48,0.48,0.51,0.52,0.45,0.47,0.51,0.54,0.49,0.49,0.52,0.5,0.47,0.33,0.51,0.4,0.47,0.0,0.19,0.52,0.34,0.34,0.39,0.49,0.57,0.53,0.34,0.42,0.39,0.36,0.0,0.51,0.35,0.49,0.38,0.47,0.35,0.36,0.39,0.41,0.39,0.4,0.34,0.39,0.36,0.37,0.34,0.32,0.36,0.34,0.35,0.34,0.32,0.32,0.37,0.38,0.34,0.37,0.34,0.34,0.22,0.22,0.0,0.2,0.21,0.2,0.2,0.0,0.0,0.23,0.22,0.21,0.21,0.0,0.0,0.21,0.22,0.2,0.21,0.2,0.23,0.22,0.22,0.21,0.2,0.2,0.24,0.22,0.21,0.0,0.22,0.2,0.0,0.21,0.2,0.2,0.24,0.0,0.0,0.24,0.22,0.0,0.22,0.2,0.0,0.22,0.2,0.2,0.22,0.21,0.2,0.2,0.2,0.23,0.23,0.2,0.23,0.22,0.2,0.0,0.21,0.21,0.23,0.22,0.2,0.2,0.0,0.22,0.21,0.2,0.2,0.0,0.2,0.21,0.21,0.2,0.23,0.22,0.21,0.22,0.22,0.2,0.0,0.0,0.22,0.21,0.2,0.0,0.22,0.22,0.2,0.21,0.0,0.21,0.2,0.19,0.37,0.0,0.2,0.0,0.21,0.0,0.21,0.0,0.0,0.2,0.21,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.78,0.82,0.55,0.33,0.21,0.23,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.46000000000001
11/12/2021,1.15,0.88,0.77,0.84,0.94,0.93,0.85,0.83,0.79,0.0,0.86,0.89,1.0,0.8,0.76,0.92,0.87,0.68,0.85,0.89,0.91,1.03,0.77,0.0,0.94,0.89,0.77,0.88,0.9,0.97,0.84,0.81,0.85,0.56,0.84,0.75,0.48,0.0,0.52,0.55,0.53,0.49,0.43,0.51,0.54,0.51,0.55,0.44,0.49,0.48,0.48,0.48,0.51,0.52,0.46,0.48,0.51,0.53,0.49,0.49,0.52,0.5,0.46,0.34,0.54,0.4,0.47,0.0,0.19,0.53,0.34,0.34,0.39,0.49,0.58,0.54,0.35,0.42,0.39,0.36,0.0,0.51,0.35,0.49,0.37,0.47,0.35,0.36,0.38,0.41,0.4,0.4,0.33,0.38,0.36,0.37,0.34,0.32,0.36,0.34,0.35,0.34,0.32,0.31,0.37,0.38,0.34,0.37,0.33,0.34,0.22,0.22,0.0,0.2,0.2,0.2,0.2,0.19,0.0,0.23,0.22,0.21,0.21,0.0,0.19,0.22,0.22,0.2,0.21,0.2,0.23,0.22,0.22,0.21,0.2,0.2,0.24,0.22,0.22,0.0,0.22,0.2,0.0,0.21,0.21,0.2,0.24,0.0,0.0,0.24,0.22,0.0,0.22,0.2,0.0,0.22,0.2,0.2,0.22,0.21,0.2,0.0,0.2,0.23,0.23,0.21,0.23,0.21,0.2,0.0,0.21,0.21,0.23,0.22,0.2,0.2,0.0,0.23,0.21,0.21,0.21,0.0,0.2,0.21,0.21,0.2,0.23,0.21,0.21,0.23,0.22,0.2,0.0,0.0,0.22,0.2,0.2,0.19,0.21,0.22,0.2,0.21,0.0,0.21,0.2,0.0,0.37,0.0,0.2,0.0,0.21,0.0,0.21,0.0,0.0,0.2,0.21,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.77,0.83,0.55,0.33,0.21,0.23,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.45000000000002
11/15/2021,1.14,0.88,0.77,0.84,0.95,0.92,0.84,0.81,0.8,0.0,0.85,0.89,0.99,0.81,0.75,0.93,0.88,0.67,0.84,0.88,0.93,1.02,0.77,0.0,0.93,0.89,0.76,0.87,0.9,0.96,0.85,0.82,0.87,0.59,0.85,0.74,0.49,0.0,0.52,0.53,0.53,0.49,0.42,0.52,0.53,0.49,0.54,0.45,0.5,0.47,0.48,0.47,0.5,0.52,0.47,0.46,0.49,0.53,0.48,0.48,0.53,0.5,0.47,0.34,0.53,0.41,0.48,0.0,0.0,0.53,0.33,0.34,0.39,0.49,0.58,0.53,0.36,0.42,0.38,0.36,0.0,0.52,0.35,0.5,0.38,0.47,0.35,0.36,0.39,0.4,0.4,0.4,0.33,0.4,0.34,0.37,0.34,0.33,0.34,0.34,0.35,0.35,0.31,0.31,0.37,0.39,0.34,0.37,0.34,0.35,0.21,0.22,0.0,0.0,0.21,0.2,0.2,0.0,0.0,0.23,0.21,0.2,0.21,0.0,0.0,0.21,0.22,0.2,0.21,0.2,0.24,0.22,0.22,0.21,0.2,0.2,0.24,0.22,0.21,0.0,0.22,0.2,0.0,0.2,0.21,0.2,0.23,0.0,0.2,0.23,0.22,0.0,0.22,0.0,0.0,0.22,0.2,0.0,0.22,0.21,0.2,0.2,0.2,0.24,0.22,0.2,0.23,0.22,0.2,0.0,0.21,0.21,0.23,0.22,0.2,0.2,0.0,0.23,0.21,0.2,0.2,0.0,0.2,0.21,0.22,0.2,0.22,0.22,0.22,0.22,0.23,0.2,0.0,0.0,0.22,0.2,0.2,0.2,0.22,0.22,0.2,0.21,0.0,0.21,0.2,0.0,0.37,0.0,0.2,0.0,0.22,0.2,0.21,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.0,0.21,0.2,0.19,0.0,0.0,0.73,0.82,0.56,0.32,0.21,0.23,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.32000000000001
11/16/2021,1.14,0.9,0.78,0.83,0.94,0.93,0.85,0.82,0.78,0.0,0.86,0.9,0.99,0.81,0.75,0.92,0.89,0.66,0.85,0.88,0.93,1.04,0.77,0.0,0.94,0.9,0.77,0.86,0.9,0.96,0.84,0.83,0.8,0.61,0.86,0.73,0.5,0.0,0.53,0.54,0.53,0.49,0.43,0.52,0.53,0.48,0.55,0.44,0.5,0.47,0.49,0.47,0.51,0.52,0.47,0.46,0.49,0.54,0.48,0.48,0.53,0.49,0.47,0.34,0.54,0.42,0.47,0.0,0.0,0.53,0.33,0.34,0.38,0.49,0.59,0.53,0.36,0.41,0.38,0.36,0.0,0.52,0.35,0.49,0.38,0.47,0.35,0.36,0.39,0.4,0.4,0.39,0.33,0.4,0.34,0.37,0.34,0.33,0.35,0.34,0.35,0.35,0.31,0.31,0.37,0.38,0.34,0.37,0.34,0.36,0.21,0.22,0.0,0.0,0.21,0.21,0.2,0.2,0.2,0.23,0.22,0.2,0.21,0.0,0.0,0.21,0.22,0.21,0.22,0.2,0.24,0.23,0.22,0.21,0.2,0.2,0.24,0.22,0.21,0.0,0.22,0.2,0.0,0.2,0.21,0.2,0.24,0.0,0.2,0.23,0.22,0.0,0.22,0.2,0.0,0.22,0.2,0.2,0.22,0.22,0.2,0.2,0.2,0.24,0.22,0.21,0.23,0.21,0.2,0.0,0.21,0.21,0.23,0.22,0.21,0.2,0.0,0.23,0.21,0.2,0.2,0.0,0.0,0.21,0.21,0.2,0.23,0.22,0.22,0.23,0.23,0.2,0.0,0.0,0.22,0.2,0.2,0.2,0.22,0.22,0.2,0.21,0.0,0.21,0.2,0.0,0.36,0.0,0.2,0.0,0.22,0.0,0.22,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.21,0.0,0.0,0.21,0.2,0.0,0.0,0.0,0.73,0.84,0.55,0.32,0.22,0.24,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.51
11/17/2021,1.14,0.9,0.78,0.83,0.94,0.93,0.85,0.82,0.78,0.0,0.86,0.9,0.99,0.81,0.75,0.92,0.89,0.66,0.85,0.88,0.93,1.04,0.77,0.0,0.94,0.9,0.77,0.86,0.9,0.96,0.84,0.83,0.8,0.61,0.86,0.73,0.5,0.0,0.53,0.54,0.53,0.49,0.43,0.52,0.53,0.48,0.55,0.44,0.5,0.47,0.49,0.47,0.51,0.52,0.47,0.46,0.49,0.54,0.48,0.48,0.53,0.49,0.47,0.34,0.54,0.42,0.47,0.0,0.0,0.53,0.33,0.34,0.38,0.49,0.59,0.53,0.36,0.41,0.38,0.36,0.0,0.52,0.35,0.49,0.38,0.47,0.35,0.36,0.39,0.4,0.4,0.39,0.33,0.4,0.34,0.37,0.34,0.33,0.35,0.34,0.35,0.35,0.31,0.31,0.37,0.38,0.34,0.37,0.34,0.36,0.21,0.22,0.0,0.0,0.21,0.21,0.2,0.2,0.2,0.23,0.22,0.2,0.21,0.0,0.0,0.21,0.22,0.21,0.22,0.2,0.24,0.23,0.22,0.21,0.2,0.2,0.24,0.22,0.21,0.0,0.22,0.2,0.0,0.2,0.21,0.2,0.24,0.0,0.2,0.23,0.22,0.0,0.22,0.2,0.0,0.22,0.2,0.2,0.22,0.22,0.2,0.2,0.2,0.24,0.22,0.21,0.23,0.21,0.2,0.0,0.21,0.21,0.23,0.22,0.21,0.2,0.0,0.23,0.21,0.2,0.2,0.0,0.0,0.21,0.21,0.2,0.23,0.22,0.22,0.23,0.23,0.2,0.0,0.0,0.22,0.2,0.2,0.2,0.22,0.22,0.2,0.21,0.0,0.21,0.2,0.0,0.36,0.0,0.2,0.0,0.22,0.0,0.22,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.21,0.0,0.0,0.21,0.2,0.0,0.0,0.0,0.73,0.84,0.55,0.32,0.22,0.24,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.51
11/18/2021,1.12,0.9,0.77,0.84,0.94,0.92,0.84,0.82,0.77,0.0,0.86,0.9,1.01,0.81,0.76,0.92,0.9,0.66,0.86,0.88,0.93,1.05,0.77,0.0,0.94,0.9,0.76,0.85,0.89,0.96,0.84,0.82,0.8,0.61,0.86,0.73,0.5,0.0,0.53,0.54,0.54,0.49,0.43,0.52,0.54,0.49,0.55,0.44,0.5,0.48,0.49,0.47,0.51,0.52,0.46,0.45,0.49,0.54,0.49,0.49,0.53,0.49,0.47,0.34,0.54,0.42,0.48,0.0,0.0,0.53,0.34,0.34,0.38,0.48,0.58,0.53,0.36,0.42,0.38,0.35,0.0,0.51,0.34,0.49,0.38,0.47,0.34,0.36,0.39,0.39,0.4,0.39,0.32,0.4,0.34,0.37,0.35,0.33,0.35,0.34,0.35,0.35,0.31,0.31,0.38,0.38,0.33,0.37,0.34,0.35,0.21,0.22,0.0,0.0,0.21,0.21,0.2,0.0,0.2,0.23,0.22,0.2,0.21,0.0,0.0,0.21,0.22,0.21,0.22,0.2,0.23,0.23,0.22,0.21,0.2,0.2,0.24,0.22,0.21,0.0,0.22,0.21,0.0,0.2,0.21,0.2,0.24,0.0,0.2,0.23,0.21,0.0,0.22,0.2,0.0,0.22,0.2,0.2,0.22,0.22,0.2,0.2,0.2,0.23,0.22,0.21,0.23,0.21,0.2,0.0,0.21,0.21,0.23,0.22,0.21,0.2,0.0,0.22,0.21,0.2,0.2,0.0,0.0,0.21,0.21,0.2,0.22,0.22,0.22,0.23,0.23,0.2,0.0,0.0,0.22,0.21,0.2,0.2,0.22,0.22,0.2,0.21,0.0,0.21,0.2,0.0,0.35,0.0,0.0,0.0,0.22,0.0,0.22,0.2,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.0,0.21,0.2,0.2,0.0,0.0,0.74,0.84,0.55,0.32,0.22,0.23,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.45000000000002
11/19/2021,1.12,0.92,0.77,0.85,0.94,0.93,0.85,0.82,0.76,0.0,0.86,0.92,1.09,0.83,0.75,0.94,0.9,0.66,0.86,0.87,0.93,1.07,0.77,0.0,0.95,0.9,0.76,0.86,0.88,0.98,0.85,0.82,0.79,0.61,0.85,0.73,0.51,0.0,0.54,0.54,0.54,0.5,0.43,0.52,0.54,0.49,0.55,0.43,0.5,0.48,0.5,0.47,0.52,0.55,0.45,0.45,0.49,0.56,0.48,0.48,0.54,0.47,0.47,0.36,0.54,0.39,0.46,0.0,0.0,0.53,0.34,0.34,0.38,0.48,0.59,0.53,0.37,0.41,0.39,0.35,0.0,0.51,0.35,0.49,0.38,0.46,0.34,0.36,0.39,0.39,0.39,0.39,0.32,0.39,0.34,0.37,0.34,0.33,0.34,0.34,0.34,0.35,0.31,0.31,0.38,0.38,0.33,0.37,0.34,0.34,0.22,0.22,0.0,0.2,0.2,0.21,0.2,0.19,0.0,0.23,0.22,0.2,0.21,0.0,0.0,0.21,0.22,0.21,0.22,0.2,0.24,0.23,0.22,0.21,0.2,0.21,0.24,0.22,0.22,0.0,0.22,0.21,0.0,0.2,0.21,0.2,0.24,0.0,0.2,0.23,0.21,0.0,0.22,0.0,0.0,0.22,0.0,0.19,0.22,0.22,0.2,0.2,0.2,0.23,0.22,0.21,0.23,0.21,0.2,0.0,0.21,0.21,0.22,0.22,0.21,0.2,0.0,0.22,0.21,0.0,0.2,0.0,0.19,0.21,0.21,0.2,0.23,0.21,0.21,0.23,0.23,0.2,0.0,0.0,0.22,0.21,0.2,0.2,0.22,0.22,0.2,0.2,0.0,0.21,0.0,0.0,0.35,0.0,0.0,0.0,0.21,0.2,0.22,0.2,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.2,0.21,0.0,0.19,0.2,0.2,0.2,0.0,0.0,0.75,0.83,0.55,0.32,0.22,0.23,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.56
