,CRCT,APPS,CELH,ROKU,GLBE,ATKR,INMD,TIGR,CDNA,RILY,FRHC,QFIN,CLF,SNAP,GNRC,FVRR,NET,UPST,NVCR,SE,ENPH,PINS,NVDA,SKY,PGNY,SPT,CRWD,HUBS,FIGS,COWN,SWBI,DLO,AVTR,MED,PRFT,SQ,ASML,OSTK,BX,SHOP,U.S. Bank Money Market Deposit Account,ESI,TSLA,JBL,CRL,SCHW,KKR,JCOM,CRNC,ZS,ACM Research Inc Class A,GRWG,WAL,LOVE,TBIO,MRNA,EVR,UCTT,JEF,DECK,Overstock.com Inc,Jabil Inc,ASAN,BILL,IIPR,CUBI,DOCU,LFST,LGI Homes Inc,LGIH,LifeStance Health Group Inc Ordinary Shares,SGH,DBX,WB,GOOGL,WST,EXPD,TROW,CCS,FIGS Inc Class A,Smith & Wesson Brands Inc,HZO,AN,CPRT,DE,COOP,CROX,SF,FND,The Trade Desk Inc A,FB,DDOG,SITM,CVNA,IT,MRVI,DOCS,RCII,ALGN,TPX,KLIC,TASK,RGEN,MPWR,AXON,ARES,n/a,603087.SS,DVAX,SWAV,MNDY,STEP,AXNX,BLDR,LSPD.TO,S,ZI,WSM,MELI,MATX,INSP,TNDM,MDB,KLAC,USBFS03,CFLT,PAG,FANG,CPE,CHX,CZR,WCC,SAH,WFG.TO,TEAM,ODFL,DXCM,CBRE,CARG,WSC,LULU,ACMR,UPWK,NFLX,CCSI,AFRM,BROS,APP,AMD,CG,TDCX,SIVB,MXL,HLI,MEG,U,MP,KRNT,ESTC,ENTG,LGND,RBLX,ZIM,SNOW,ONON,TREX,TTD,ETSY,ONTO,AMN,DAVA,INTU,ANET,LPX,FOCS,AOSL,TER,DHI,TRUP,GRBK,LSI,MSFT,LRCX,EPAM,CMC,REGN,SIMO,AMAT,HAYW,CUBE,AVGO,EXR,IQV,DHR,BRO,PHM,ALNY,SMPL,ICLR,KNSL,HRMY,STX,TW,EW,AAWW,MMC,FNF,MTH,GLOB,TSCO,PFE,EPRT,JBHT,STE,LIN,MDC,XPEV,VRTX,MPW,NFG,SPG,MRVL,RIO,ASO,SBNY,GSL,PSA,NMIH,REXR,NMRK,AER,BMY,FMC,NSA,SCCO,BERY,TSM,PKG,HESM,NRG,MA,RYAN,TRU,INFY,MKSI,SUM
12/01/2021,0.0,0.0,0.0,0.0,0.0,3.79,3.29,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,3.59,0.0,3.98,3.64,0.0,1.79,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.48,0.0,3.14,0.0,0.0,0.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.02,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,2.93,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,3.52,4.03,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.5,0.0,0.98,0.17,0.0,0.0,0.0,2.65,0.45,0.0,3.26,0.0,0.0,1.91,2.07,0.0,0.0,0.0,0.48,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,2.72,3.78,0.97,0.0,0.0,0.0,0.0,3.0,1.98,2.01,0.0,0.45,0.0,0.0,3.11,1.06,0.96,0.88,0.52,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12/02/2021,0.0,0.0,0.0,0.0,0.0,3.79,3.29,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,3.59,0.0,3.98,3.64,0.0,1.79,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.48,0.0,3.14,0.0,0.0,0.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.02,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,2.93,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,3.52,4.03,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.5,0.0,0.98,0.17,0.0,0.0,0.0,2.65,0.45,0.0,3.26,0.0,0.0,1.91,2.07,0.0,0.0,0.0,0.48,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,2.72,3.78,0.97,0.0,0.0,0.0,0.0,3.0,1.98,2.01,0.0,0.45,0.0,0.0,3.11,1.06,0.96,0.88,0.52,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12/06/2021,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,2.05,0.0,0.9,0.0,0.0,0.0,3.23,0.0,0.0,0.0,3.44,0.0,3.6,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,2.95,0.0,0.0,0.0,3.08,0.0,0.0,0.0,3.01,0.0,0.0,3.44,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,3.34,3.93,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,1.97,0.87,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.99,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.93,3.62,1.98,0.0,0.48,0.0,0.0,2.93,2.69,2.13,1.0,0.0,1.03,0.0,3.08,3.03,0.0,0.48,2.12,0.48,1.93,1.07,0.99,0.53,0.51,0.5,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
12/07/2021,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,2.05,0.0,0.9,0.0,0.0,0.0,3.23,0.0,0.0,0.0,3.44,0.0,3.6,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,2.95,0.0,0.0,0.0,3.08,0.0,0.0,0.0,3.01,0.0,0.0,3.44,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,3.34,3.93,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,1.97,0.87,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.99,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.93,3.62,1.98,0.0,0.48,0.0,0.0,2.93,2.69,2.13,1.0,0.0,1.03,0.0,3.08,3.03,0.0,0.48,2.12,0.48,1.93,1.07,0.99,0.53,0.51,0.5,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
12/08/2021,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,2.05,0.0,0.9,0.0,0.0,0.0,3.23,0.0,0.0,0.0,3.44,0.0,3.6,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,2.95,0.0,0.0,0.0,3.08,0.0,0.0,0.0,3.01,0.0,0.0,3.44,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,3.34,3.93,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,1.97,0.87,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.99,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.93,3.62,1.98,0.0,0.48,0.0,0.0,2.93,2.69,2.13,1.0,0.0,1.03,0.0,3.08,3.03,0.0,0.48,2.12,0.48,1.93,1.07,0.99,0.53,0.51,0.5,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
12/09/2021,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,2.05,0.0,0.9,0.0,0.0,0.0,3.23,0.0,0.0,0.0,3.44,0.0,3.6,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,2.95,0.0,0.0,0.0,3.08,0.0,0.0,0.0,3.01,0.0,0.0,3.44,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,3.34,3.93,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,1.97,0.87,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.99,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.93,3.62,1.98,0.0,0.48,0.0,0.0,2.93,2.69,2.13,1.0,0.0,1.03,0.0,3.08,3.03,0.0,0.48,2.12,0.48,1.93,1.07,0.99,0.53,0.51,0.5,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
12/10/2021,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,2.05,0.0,0.9,0.0,0.0,0.0,3.23,0.0,0.0,0.0,3.44,0.0,3.6,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,2.95,0.0,0.0,0.0,3.08,0.0,0.0,0.0,3.01,0.0,0.0,3.44,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,3.34,3.93,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,1.97,0.87,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.99,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.93,3.62,1.98,0.0,0.48,0.0,0.0,2.93,2.69,2.13,1.0,0.0,1.03,0.0,3.08,3.03,0.0,0.48,2.12,0.48,1.93,1.07,0.99,0.53,0.51,0.5,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
12/13/2021,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,2.05,0.0,0.9,0.0,0.0,0.0,3.23,0.0,0.0,0.0,3.44,0.0,3.6,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,2.95,0.0,0.0,0.0,3.08,0.0,0.0,0.0,3.01,0.0,0.0,3.44,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,3.34,3.93,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,1.97,0.87,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.99,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.93,3.62,1.98,0.0,0.48,0.0,0.0,2.93,2.69,2.13,1.0,0.0,1.03,0.0,3.08,3.03,0.0,0.48,2.12,0.48,1.93,1.07,0.99,0.53,0.51,0.5,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
12/14/2021,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,2.05,0.0,0.9,0.0,0.0,0.0,3.23,0.0,0.0,0.0,3.44,0.0,3.6,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,2.95,0.0,0.0,0.0,3.08,0.0,0.0,0.0,3.01,0.0,0.0,3.44,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,3.34,3.93,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,1.97,0.87,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.99,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.93,3.62,1.98,0.0,0.48,0.0,0.0,2.93,2.69,2.13,1.0,0.0,1.03,0.0,3.08,3.03,0.0,0.48,2.12,0.48,1.93,1.07,0.99,0.53,0.51,0.5,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
12/15/2021,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,2.05,0.0,0.9,0.0,0.0,0.0,3.23,0.0,0.0,0.0,3.44,0.0,3.6,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,2.95,0.0,0.0,0.0,3.08,0.0,0.0,0.0,3.01,0.0,0.0,3.44,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,3.34,3.93,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,1.97,0.87,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.99,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.93,3.62,1.98,0.0,0.48,0.0,0.0,2.93,2.69,2.13,1.0,0.0,1.03,0.0,3.08,3.03,0.0,0.48,2.12,0.48,1.93,1.07,0.99,0.53,0.51,0.5,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
12/16/2021,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,2.05,0.0,0.9,0.0,0.0,0.0,3.23,0.0,0.0,0.0,3.44,0.0,3.6,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,2.95,0.0,0.0,0.0,3.08,0.0,0.0,0.0,3.01,0.0,0.0,3.44,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,3.34,3.93,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,1.97,0.87,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.99,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.93,3.62,1.98,0.0,0.48,0.0,0.0,2.93,2.69,2.13,1.0,0.0,1.03,0.0,3.08,3.03,0.0,0.48,2.12,0.48,1.93,1.07,0.99,0.53,0.51,0.5,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
12/17/2021,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,2.05,0.0,0.9,0.0,0.0,0.0,3.23,0.0,0.0,0.0,3.44,0.0,3.6,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,2.95,0.0,0.0,0.0,3.08,0.0,0.0,0.0,3.01,0.0,0.0,3.44,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,3.34,3.93,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,1.97,0.87,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.99,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.93,3.62,1.98,0.0,0.48,0.0,0.0,2.93,2.69,2.13,1.0,0.0,1.03,0.0,3.08,3.03,0.0,0.48,2.12,0.48,1.93,1.07,0.99,0.53,0.51,0.5,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
