,MSFT,AAPL,AMZN,GOOGL,FB,WMT,BRK.B,CSCO,INTC,HD,V,ORCL,VZ,T,PG,JPM,PFE,PM,LOW,PYPL,MA,TSLA,JNJ,BLK,UPS,IBM,QCOM,AMAT,TGT,MRK,ABBV,MMM,UNH,ADBE,CVS,HON,ACN,NFLX,BAC,CRM,MO,GILD,LMT,XOM,ABT,MDLZ,FDX,DHR,HCA,CSX,UNP,NSC,GM,CAT,KO,ADP,CVX,D,NVDA,EMR,NOC,F,MMC,CHTR,FCX,CL,COF,JCI,TT,KHC,GD,AMT,DOW,MDT,AON,CI,TROW,NOW,DD,PH,ALXN,STZ,DE,HPQ,CMI,PAYX,DIS,CMCSA,GIS,MU,LRCX,HSY,ADM,CCI,SWK,NXPI,CTVA,DFS,GLW,BBY,MCK,OXY,TXN,ANTM,NKE,WLTW,ATVI,CBRE,REGN,TMO,GRMN,ORLY,TSN,ILMN,LH,FITB,LLY,URI,ADSK,WFC,WY,KLAC,ITW,IP,PEP,CDW,MCD,MS,GWW,AJG,TMUS,AVGO,DLTR,DISH,TWTR,DOV,IT,EXPD,HAL,COST,AZO,LB,KMI,ROP,AMGN,OMC,STX,BA,GPC,NTAP,LIN,GS,BMY,First American Government Obligs X,PKI,NEE,CAG,AVY,C,FOXA,AMP,SNPS,EA,SCHW,ULTA,BEN,AXP,SBUX,INTU,MHK,HWM,EMN,VRTX,RTX,CDNS,AAP,LKQ,SJM,CTSH,WRK,GE,SYK,SBAC,WHR,EL,SPGI,AMD,IPG,ISRG,BKNG,CARR,USB,LEN,IVZ,K,AES,ANSS,SNA,MOS,IR,FGXXX,NWL,ZTS,PLD,NUE,NDAQ,MRNA,EOG,HES,TPR,BBWI WI,GE.,SHW,MPC,LYB,YUM,TEL,OKE,LHX,PPL,DGX,HOLX,TXT,PENN,PNR,CF,COP,SIVB,EBAY,BRO,MRO,TAP,J,ARE,SPG,SLB,WBA,PNC,VLO,RJF,WDC,RHI,ETN,CE,APA,FTV,KIM,SUM
10/15/2021,6.74,5.97,4.98,5.18,2.82,1.66,1.74,1.5,1.33,1.54,1.21,0.81,1.01,0.95,0.47,0.8,1.36,0.92,0.86,0.84,0.87,1.09,1.52,0.82,0.88,0.74,0.13,0.75,0.71,0.77,1.24,0.67,1.1,0.7,0.71,0.13,0.72,0.71,0.33,0.68,0.54,0.56,0.62,0.78,0.53,0.49,0.0,0.54,0.54,0.46,0.7,0.34,0.55,0.4,0.92,0.54,0.42,0.0,0.39,0.37,0.33,0.39,0.29,0.33,0.35,0.31,0.09,0.32,0.23,0.29,0.32,0.29,0.28,0.15,0.11,0.45,0.28,0.31,0.0,0.25,0.0,0.27,0.09,0.23,0.08,0.27,0.24,0.21,0.0,0.34,0.5,0.23,0.23,0.19,0.18,0.0,0.0,0.19,0.2,0.19,0.21,0.2,0.16,0.34,0.18,0.0,0.0,0.0,0.17,0.2,0.12,0.27,0.19,0.15,0.17,0.0,0.17,0.0,0.15,0.3,0.18,0.13,0.0,0.15,0.16,0.0,0.46,0.62,0.15,0.2,0.12,0.16,0.0,0.15,0.13,0.13,0.17,0.12,0.0,0.15,0.23,0.0,0.21,0.12,0.1,0.12,0.12,0.12,0.11,0.13,0.12,0.44,0.11,0.0,0.1,0.12,0.0,0.11,0.11,0.16,0.0,0.11,0.1,0.21,0.13,0.1,0.17,0.1,0.11,0.09,0.0,0.09,0.12,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.68,0.09,0.09,0.08,0.09,0.09,0.1,0.1,0.08,0.09,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.1,0.07,0.17,0.0,0.07,0.07,0.19,0.0,0.09,0.33,0.18,0.0,0.1,0.0,0.07,0.27,0.21,0.23,0.26,0.18,0.0,0.14,0.11,0.11,0.1,0.07,0.07,0.0,0.08,0.0,0.19,0.09,0.08,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.81
10/18/2021,6.79,5.89,5.05,5.13,2.81,1.65,1.72,1.49,1.3,1.54,1.19,0.82,0.99,0.92,0.48,0.77,1.34,0.94,0.88,0.84,0.85,1.12,1.51,0.85,0.9,0.74,0.13,0.76,0.74,0.76,1.22,0.67,1.09,0.72,0.7,0.13,0.72,0.71,0.32,0.71,0.55,0.56,0.63,0.77,0.53,0.49,0.0,0.54,0.54,0.46,0.71,0.33,0.55,0.4,0.92,0.54,0.42,0.0,0.39,0.36,0.33,0.4,0.3,0.33,0.36,0.31,0.09,0.32,0.23,0.29,0.32,0.3,0.28,0.15,0.11,0.44,0.27,0.32,0.0,0.24,0.0,0.27,0.09,0.22,0.08,0.27,0.24,0.22,0.0,0.33,0.49,0.24,0.23,0.19,0.18,0.0,0.0,0.18,0.2,0.2,0.21,0.2,0.16,0.33,0.19,0.0,0.0,0.0,0.17,0.2,0.12,0.27,0.19,0.15,0.17,0.0,0.18,0.0,0.16,0.3,0.19,0.13,0.0,0.15,0.17,0.0,0.45,0.63,0.16,0.2,0.12,0.16,0.0,0.14,0.13,0.13,0.17,0.12,0.0,0.15,0.23,0.0,0.21,0.12,0.1,0.11,0.11,0.11,0.11,0.13,0.12,0.44,0.11,0.0,0.1,0.13,0.0,0.11,0.11,0.16,0.0,0.11,0.1,0.21,0.14,0.09,0.17,0.1,0.11,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.67,0.09,0.09,0.08,0.09,0.09,0.1,0.09,0.08,0.09,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.1,0.07,0.18,0.0,0.07,0.08,0.2,0.0,0.1,0.33,0.17,0.0,0.11,0.0,0.07,0.27,0.21,0.23,0.25,0.18,0.0,0.14,0.11,0.11,0.1,0.08,0.07,0.0,0.08,0.0,0.19,0.09,0.08,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.80000000000004
10/19/2021,6.82,5.91,4.98,5.17,2.8,1.64,1.72,1.49,1.32,1.54,1.19,0.79,0.99,0.92,0.47,0.77,1.32,0.94,0.88,0.86,0.84,1.11,1.5,0.86,0.92,0.74,0.13,0.77,0.74,0.74,1.2,0.67,1.12,0.73,0.7,0.13,0.73,0.71,0.33,0.71,0.55,0.55,0.62,0.77,0.52,0.49,0.0,0.54,0.54,0.46,0.71,0.34,0.54,0.4,0.91,0.54,0.42,0.0,0.4,0.36,0.32,0.39,0.3,0.33,0.36,0.31,0.09,0.33,0.23,0.29,0.32,0.3,0.28,0.15,0.11,0.44,0.28,0.33,0.0,0.25,0.0,0.27,0.09,0.23,0.08,0.27,0.23,0.22,0.0,0.33,0.51,0.23,0.23,0.19,0.19,0.0,0.0,0.18,0.2,0.2,0.21,0.19,0.16,0.34,0.18,0.0,0.0,0.0,0.17,0.2,0.12,0.27,0.19,0.15,0.17,0.0,0.17,0.0,0.16,0.29,0.18,0.13,0.0,0.14,0.16,0.0,0.45,0.63,0.16,0.2,0.12,0.16,0.0,0.14,0.13,0.13,0.17,0.12,0.0,0.15,0.23,0.0,0.21,0.12,0.1,0.12,0.12,0.11,0.11,0.13,0.12,0.44,0.1,0.0,0.1,0.12,0.0,0.11,0.11,0.16,0.0,0.12,0.1,0.21,0.14,0.1,0.17,0.1,0.11,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.66,0.09,0.09,0.08,0.09,0.09,0.1,0.1,0.08,0.09,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.1,0.08,0.19,0.0,0.07,0.07,0.2,0.0,0.1,0.32,0.17,0.0,0.11,0.0,0.07,0.27,0.21,0.23,0.25,0.18,0.0,0.14,0.11,0.1,0.1,0.08,0.07,0.0,0.07,0.0,0.18,0.09,0.08,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.75
10/20/2021,6.81,5.91,5.11,5.14,2.75,1.63,1.72,1.47,1.32,1.56,1.21,0.79,0.99,0.92,0.47,0.78,1.31,0.93,0.88,0.86,0.87,1.14,1.5,0.87,0.92,0.74,0.13,0.76,0.75,0.73,1.2,0.67,1.13,0.72,0.71,0.13,0.73,0.7,0.34,0.71,0.55,0.55,0.62,0.78,0.52,0.48,0.0,0.54,0.54,0.47,0.72,0.34,0.54,0.41,0.9,0.55,0.42,0.0,0.4,0.36,0.32,0.4,0.3,0.32,0.38,0.31,0.09,0.33,0.22,0.29,0.32,0.3,0.28,0.15,0.11,0.45,0.28,0.33,0.0,0.25,0.0,0.27,0.09,0.23,0.08,0.27,0.24,0.22,0.0,0.33,0.5,0.23,0.22,0.18,0.19,0.0,0.0,0.19,0.2,0.2,0.21,0.19,0.16,0.34,0.18,0.0,0.0,0.0,0.17,0.2,0.12,0.27,0.19,0.15,0.17,0.0,0.17,0.0,0.16,0.3,0.18,0.13,0.0,0.14,0.16,0.0,0.44,0.64,0.16,0.2,0.12,0.16,0.0,0.14,0.13,0.13,0.17,0.12,0.0,0.15,0.23,0.0,0.21,0.12,0.1,0.11,0.11,0.11,0.11,0.13,0.12,0.45,0.11,0.0,0.1,0.12,0.0,0.11,0.11,0.15,0.0,0.12,0.1,0.22,0.14,0.09,0.17,0.1,0.11,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.67,0.09,0.09,0.08,0.09,0.09,0.1,0.1,0.08,0.09,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.1,0.08,0.19,0.0,0.07,0.07,0.2,0.0,0.1,0.32,0.17,0.0,0.11,0.0,0.07,0.27,0.21,0.23,0.25,0.18,0.0,0.14,0.11,0.1,0.1,0.08,0.07,0.0,0.07,0.0,0.18,0.09,0.08,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.91000000000004
10/21/2021,6.85,5.96,5.15,5.18,2.83,1.64,1.7,1.46,1.32,1.58,1.2,0.79,0.98,0.9,0.46,0.77,1.3,0.92,0.89,0.86,0.87,1.17,1.48,0.85,0.92,0.72,0.13,0.76,0.77,0.72,1.17,0.67,1.12,0.74,0.69,0.13,0.73,0.7,0.34,0.7,0.54,0.53,0.62,0.77,0.51,0.48,0.0,0.54,0.54,0.47,0.72,0.34,0.53,0.4,0.89,0.55,0.41,0.0,0.41,0.36,0.32,0.39,0.3,0.32,0.37,0.3,0.09,0.33,0.23,0.29,0.32,0.29,0.28,0.14,0.11,0.44,0.28,0.33,0.0,0.25,0.0,0.26,0.09,0.23,0.08,0.27,0.23,0.21,0.0,0.32,0.5,0.23,0.22,0.18,0.19,0.0,0.0,0.19,0.19,0.2,0.2,0.2,0.16,0.33,0.19,0.0,0.0,0.0,0.17,0.2,0.12,0.27,0.19,0.15,0.17,0.0,0.17,0.0,0.16,0.31,0.18,0.13,0.0,0.14,0.16,0.0,0.44,0.63,0.16,0.2,0.12,0.16,0.0,0.14,0.13,0.13,0.17,0.12,0.0,0.15,0.23,0.0,0.21,0.12,0.1,0.11,0.11,0.11,0.11,0.12,0.12,0.46,0.1,0.0,0.1,0.12,0.0,0.11,0.11,0.15,0.0,0.12,0.1,0.21,0.14,0.09,0.17,0.1,0.11,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.66,0.09,0.09,0.08,0.09,0.09,0.1,0.1,0.08,0.09,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.1,0.08,0.19,0.0,0.07,0.08,0.2,0.0,0.1,0.31,0.17,0.0,0.11,0.0,0.07,0.27,0.21,0.23,0.25,0.18,0.0,0.13,0.11,0.1,0.1,0.08,0.07,0.0,0.07,0.0,0.18,0.09,0.08,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8
10/22/2021,6.82,6.01,5.11,5.16,2.85,1.66,1.7,1.47,1.33,1.58,1.21,0.79,0.98,0.9,0.45,0.78,1.31,0.89,0.89,0.86,0.87,1.15,1.51,0.85,0.91,0.72,0.13,0.77,0.76,0.74,1.17,0.67,1.11,0.75,0.69,0.13,0.74,0.7,0.34,0.7,0.53,0.53,0.62,0.78,0.52,0.47,0.0,0.54,0.54,0.46,0.72,0.34,0.52,0.41,0.89,0.55,0.42,0.0,0.4,0.36,0.32,0.39,0.3,0.33,0.37,0.3,0.09,0.33,0.22,0.28,0.32,0.3,0.28,0.14,0.11,0.44,0.28,0.33,0.0,0.24,0.0,0.26,0.09,0.23,0.08,0.27,0.23,0.21,0.0,0.32,0.5,0.23,0.22,0.18,0.19,0.0,0.0,0.19,0.19,0.2,0.2,0.2,0.16,0.34,0.18,0.0,0.0,0.0,0.17,0.2,0.12,0.27,0.19,0.15,0.17,0.0,0.17,0.0,0.16,0.31,0.18,0.13,0.0,0.13,0.16,0.0,0.44,0.63,0.16,0.2,0.12,0.16,0.0,0.14,0.13,0.13,0.17,0.12,0.0,0.15,0.23,0.0,0.21,0.12,0.1,0.11,0.11,0.11,0.11,0.12,0.12,0.45,0.1,0.0,0.1,0.12,0.0,0.11,0.11,0.15,0.0,0.12,0.1,0.22,0.12,0.09,0.17,0.1,0.11,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.66,0.09,0.09,0.08,0.09,0.09,0.1,0.09,0.08,0.09,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.1,0.08,0.19,0.0,0.07,0.08,0.2,0.0,0.1,0.31,0.17,0.0,0.11,0.0,0.07,0.27,0.21,0.23,0.25,0.18,0.0,0.14,0.11,0.1,0.1,0.08,0.07,0.0,0.07,0.0,0.18,0.09,0.08,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.79
10/25/2021,6.78,6.0,5.05,5.09,2.84,1.67,1.71,1.48,1.33,1.57,1.2,0.79,1.0,0.91,0.45,0.79,1.33,0.9,0.9,0.82,0.86,1.15,1.5,0.85,0.92,0.71,0.13,0.76,0.75,0.75,1.17,0.67,1.14,0.74,0.7,0.13,0.73,0.68,0.34,0.69,0.54,0.53,0.62,0.78,0.54,0.48,0.0,0.55,0.55,0.47,0.72,0.34,0.53,0.41,0.89,0.54,0.42,0.0,0.4,0.36,0.32,0.4,0.3,0.33,0.37,0.3,0.09,0.33,0.23,0.28,0.32,0.3,0.28,0.14,0.11,0.46,0.28,0.33,0.0,0.25,0.0,0.26,0.09,0.23,0.08,0.27,0.22,0.22,0.0,0.33,0.49,0.23,0.22,0.19,0.19,0.0,0.0,0.19,0.2,0.2,0.21,0.2,0.16,0.36,0.18,0.0,0.0,0.0,0.17,0.21,0.13,0.27,0.19,0.15,0.17,0.0,0.17,0.0,0.16,0.31,0.18,0.13,0.0,0.14,0.16,0.0,0.43,0.62,0.16,0.2,0.12,0.16,0.0,0.14,0.13,0.13,0.17,0.12,0.0,0.15,0.23,0.0,0.21,0.12,0.1,0.11,0.11,0.11,0.11,0.12,0.12,0.45,0.1,0.0,0.1,0.13,0.0,0.11,0.11,0.15,0.0,0.12,0.1,0.22,0.12,0.09,0.17,0.1,0.11,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.67,0.09,0.09,0.08,0.09,0.09,0.1,0.09,0.08,0.08,0.0,0.08,0.08,0.07,0.0,0.0,0.08,0.07,0.1,0.08,0.19,0.0,0.07,0.08,0.2,0.0,0.1,0.32,0.17,0.0,0.11,0.0,0.07,0.27,0.21,0.23,0.25,0.18,0.0,0.14,0.11,0.11,0.1,0.08,0.07,0.0,0.07,0.0,0.18,0.09,0.08,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.83
10/26/2021,6.84,6.0,5.07,5.08,2.85,1.68,1.71,1.46,1.34,1.6,1.19,0.78,0.99,0.9,0.45,0.78,1.33,0.9,0.9,0.77,0.85,1.19,1.49,0.85,0.93,0.64,0.13,0.76,0.76,0.75,1.17,0.66,1.15,0.75,0.7,0.13,0.73,0.71,0.34,0.69,0.53,0.53,0.62,0.76,0.54,0.47,0.0,0.54,0.56,0.47,0.73,0.34,0.53,0.41,0.88,0.54,0.42,0.0,0.41,0.36,0.32,0.41,0.3,0.33,0.37,0.3,0.08,0.33,0.23,0.28,0.32,0.3,0.28,0.14,0.11,0.46,0.28,0.33,0.0,0.25,0.0,0.26,0.09,0.25,0.08,0.27,0.22,0.21,0.0,0.33,0.48,0.23,0.22,0.19,0.19,0.0,0.0,0.18,0.2,0.2,0.21,0.19,0.16,0.37,0.19,0.0,0.0,0.0,0.17,0.21,0.13,0.28,0.19,0.15,0.17,0.0,0.17,0.0,0.16,0.31,0.17,0.13,0.0,0.13,0.16,0.0,0.43,0.61,0.16,0.2,0.12,0.16,0.0,0.14,0.13,0.13,0.17,0.12,0.0,0.15,0.23,0.0,0.2,0.12,0.1,0.11,0.11,0.11,0.12,0.13,0.12,0.44,0.1,0.0,0.1,0.13,0.0,0.11,0.11,0.15,0.0,0.12,0.1,0.22,0.13,0.09,0.17,0.1,0.11,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.65,0.09,0.09,0.08,0.09,0.09,0.1,0.09,0.08,0.08,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.1,0.08,0.2,0.0,0.07,0.08,0.19,0.0,0.1,0.31,0.16,0.0,0.11,0.0,0.07,0.27,0.2,0.23,0.25,0.18,0.0,0.14,0.11,0.11,0.1,0.08,0.08,0.0,0.07,0.0,0.18,0.09,0.08,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.76000000000002
10/27/2021,6.84,6.0,5.07,5.08,2.85,1.68,1.71,1.46,1.34,1.6,1.19,0.78,0.99,0.9,0.45,0.78,1.33,0.9,0.9,0.77,0.85,1.19,1.49,0.85,0.93,0.64,0.13,0.76,0.76,0.75,1.17,0.66,1.15,0.75,0.7,0.13,0.73,0.71,0.34,0.69,0.53,0.53,0.62,0.76,0.54,0.47,0.0,0.54,0.56,0.47,0.73,0.34,0.53,0.41,0.88,0.54,0.42,0.0,0.41,0.36,0.32,0.41,0.3,0.33,0.37,0.3,0.08,0.33,0.23,0.28,0.32,0.3,0.28,0.14,0.11,0.46,0.28,0.33,0.0,0.25,0.0,0.26,0.09,0.25,0.08,0.27,0.22,0.21,0.0,0.33,0.48,0.23,0.22,0.19,0.19,0.0,0.0,0.18,0.2,0.2,0.21,0.19,0.16,0.37,0.19,0.0,0.0,0.0,0.17,0.21,0.13,0.28,0.19,0.15,0.17,0.0,0.17,0.0,0.16,0.31,0.17,0.13,0.0,0.13,0.16,0.0,0.43,0.61,0.16,0.2,0.12,0.16,0.0,0.14,0.13,0.13,0.17,0.12,0.0,0.15,0.23,0.0,0.2,0.12,0.1,0.11,0.11,0.11,0.12,0.13,0.12,0.44,0.1,0.0,0.1,0.13,0.0,0.11,0.11,0.15,0.0,0.12,0.1,0.22,0.13,0.09,0.17,0.1,0.11,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.65,0.09,0.09,0.08,0.09,0.09,0.1,0.09,0.08,0.08,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.1,0.08,0.2,0.0,0.07,0.08,0.19,0.0,0.1,0.31,0.16,0.0,0.11,0.0,0.07,0.27,0.2,0.23,0.25,0.18,0.0,0.14,0.11,0.11,0.1,0.08,0.08,0.0,0.07,0.0,0.18,0.09,0.08,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.76000000000002
10/28/2021,6.78,5.96,4.89,4.91,2.73,1.71,1.73,1.44,1.18,1.63,1.2,0.79,0.98,0.9,0.45,0.78,1.33,0.9,0.92,0.78,0.86,1.36,1.5,0.87,0.95,0.64,0.13,0.77,0.78,0.75,1.17,0.66,1.17,0.75,0.71,0.13,0.75,0.73,0.34,0.7,0.53,0.54,0.63,0.78,0.55,0.47,0.0,0.54,0.52,0.48,0.76,0.35,0.53,0.41,0.88,0.55,0.42,0.0,0.42,0.36,0.33,0.4,0.31,0.33,0.38,0.3,0.09,0.33,0.23,0.28,0.31,0.31,0.27,0.14,0.11,0.46,0.28,0.34,0.0,0.25,0.0,0.26,0.09,0.25,0.08,0.27,0.23,0.21,0.0,0.33,0.48,0.23,0.23,0.19,0.19,0.0,0.0,0.18,0.2,0.21,0.21,0.21,0.16,0.37,0.19,0.0,0.0,0.0,0.17,0.21,0.13,0.28,0.2,0.15,0.17,0.0,0.17,0.0,0.17,0.31,0.18,0.13,0.0,0.13,0.16,0.0,0.42,0.62,0.16,0.2,0.11,0.16,0.0,0.14,0.12,0.13,0.17,0.13,0.0,0.16,0.23,0.0,0.2,0.13,0.1,0.1,0.12,0.1,0.12,0.13,0.12,0.45,0.1,0.0,0.1,0.13,0.0,0.11,0.11,0.15,0.0,0.12,0.1,0.22,0.12,0.1,0.17,0.1,0.12,0.1,0.0,0.09,0.12,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.66,0.09,0.09,0.08,0.09,0.09,0.11,0.09,0.09,0.08,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.1,0.08,0.25,0.0,0.07,0.08,0.21,0.0,0.1,0.33,0.17,0.0,0.11,0.0,0.07,0.27,0.2,0.23,0.25,0.18,0.0,0.13,0.11,0.11,0.1,0.07,0.08,0.0,0.08,0.0,0.19,0.09,0.08,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.82
10/29/2021,6.78,5.96,4.89,4.91,2.73,1.71,1.73,1.44,1.18,1.63,1.2,0.79,0.98,0.9,0.45,0.78,1.33,0.9,0.92,0.78,0.86,1.36,1.5,0.87,0.95,0.64,0.13,0.77,0.78,0.75,1.17,0.66,1.17,0.75,0.71,0.13,0.75,0.73,0.34,0.7,0.53,0.54,0.63,0.78,0.55,0.47,0.0,0.54,0.52,0.48,0.76,0.35,0.53,0.41,0.88,0.55,0.42,0.0,0.42,0.36,0.33,0.4,0.31,0.33,0.38,0.3,0.09,0.33,0.23,0.28,0.31,0.31,0.27,0.14,0.11,0.46,0.28,0.34,0.0,0.25,0.0,0.26,0.09,0.25,0.08,0.27,0.23,0.21,0.0,0.33,0.48,0.23,0.23,0.19,0.19,0.0,0.0,0.18,0.2,0.21,0.21,0.21,0.16,0.37,0.19,0.0,0.0,0.0,0.17,0.21,0.13,0.28,0.2,0.15,0.17,0.0,0.17,0.0,0.17,0.31,0.18,0.13,0.0,0.13,0.16,0.0,0.42,0.62,0.16,0.2,0.11,0.16,0.0,0.14,0.12,0.13,0.17,0.13,0.0,0.16,0.23,0.0,0.2,0.13,0.1,0.1,0.12,0.1,0.12,0.13,0.12,0.45,0.1,0.0,0.1,0.13,0.0,0.11,0.11,0.15,0.0,0.12,0.1,0.22,0.12,0.1,0.17,0.1,0.12,0.1,0.0,0.09,0.12,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.66,0.09,0.09,0.08,0.09,0.09,0.11,0.09,0.09,0.08,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.1,0.08,0.25,0.0,0.07,0.08,0.21,0.0,0.1,0.33,0.17,0.0,0.11,0.0,0.07,0.27,0.2,0.23,0.25,0.18,0.0,0.13,0.11,0.11,0.1,0.07,0.08,0.0,0.08,0.0,0.19,0.09,0.08,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.82
11/01/2021,7.13,5.99,5.01,5.25,2.61,1.69,1.72,1.48,1.15,1.64,1.11,0.78,0.98,0.88,0.46,0.77,1.33,0.88,0.92,0.74,0.81,1.38,1.5,0.86,0.99,0.63,0.13,0.75,0.77,0.75,1.17,0.65,1.18,0.75,0.71,0.13,0.75,0.72,0.34,0.71,0.52,0.53,0.55,0.78,0.55,0.48,0.0,0.54,0.53,0.49,0.76,0.35,0.5,0.4,0.91,0.56,0.42,0.0,0.44,0.36,0.31,0.39,0.3,0.32,0.35,0.3,0.08,0.32,0.23,0.28,0.31,0.31,0.26,0.14,0.11,0.45,0.28,0.32,0.0,0.25,0.0,0.26,0.09,0.24,0.08,0.27,0.22,0.21,0.0,0.33,0.48,0.23,0.22,0.19,0.19,0.0,0.0,0.16,0.18,0.2,0.2,0.2,0.15,0.37,0.19,0.0,0.0,0.0,0.18,0.21,0.11,0.27,0.19,0.15,0.17,0.0,0.18,0.0,0.17,0.31,0.17,0.13,0.0,0.13,0.16,0.0,0.44,0.63,0.15,0.2,0.12,0.17,0.0,0.13,0.11,0.13,0.17,0.12,0.0,0.16,0.24,0.0,0.2,0.12,0.1,0.1,0.12,0.1,0.12,0.12,0.12,0.45,0.1,0.0,0.1,0.13,0.0,0.1,0.11,0.14,0.0,0.12,0.1,0.21,0.12,0.09,0.17,0.1,0.12,0.1,0.0,0.09,0.12,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.66,0.09,0.09,0.08,0.09,0.09,0.11,0.09,0.09,0.08,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.09,0.08,0.26,0.0,0.07,0.08,0.2,0.0,0.1,0.32,0.16,0.0,0.11,0.0,0.07,0.27,0.2,0.23,0.24,0.18,0.0,0.14,0.11,0.1,0.1,0.07,0.07,0.0,0.07,0.0,0.19,0.09,0.08,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.88
