,US Dollar,SWX,MSM,HRC,LII,LSI,RYN,SCI,COR,GGG,TTC,NSA,KNX,FDS,WTRG,DCI,OFC,ADC,INGR,WTS,SRCL,SON,SEIC,RPM,POST,OGE,LECO,IART,FCN,HE,CPT,GMED,ACC,BRO,FLO,CSL,EGP,EHC,FR,WH,MPW,VIAV,THG,REXR,RenaissanceRe Holdings Ltd.,OGS,ORI,NWE,NDSN,MUSA,WERN,LXP,MDU,CHE,IDA,ATR,CACI,CASY,Y,CHH,GNTX,HR,HUBB,ICUI,ARW,CDK,LSTR,NATI,DOC,SRC,STOR,HAIN,UGI,VVV,OHI,MAT,FAF,BKH,PRFT,RGLD,ASH,MMS,CBSH,ITT,WSO,MASI,NUVA,PRGS,NNN,CRL,CONE,Helen of Troy Limited,HIW,KRC,FUL,JACK,TXRH,CGNX,LOPE,CBRL,CNMD,ACM,JAZZ,DECK,IAA,NVST,ACIW,AVT,CRI,NSIT,RS,HRB,ENR,CUZ,FIVE,JCOM,LEA,AN,CLH,PB,LAMR,SBRA,PZZA,RBC,LHCG,AMED,CCOI,DEI,MAN,CBT,CR,HPP,SAIC,SYNH,NYT,MOH,JEF,EXP,CVLT,AMN,BDN,FICO,PCH,JBL,NYCB,KBR,NVT,UTHR,WWD,VMI,SNX,SF,EME,CFR,MDRX,CW,EVR,BLKB,JW.A,OC,UFPI,VSH,WEN,TGNA,FFIN,CIEN,COS.,EPC,SMG,THS,AVNS,NSP,ISBC,OSK,TDS,SLM,TECH,AFG,ABM,AMG,ASGN,CRUS,ENS,ESNT,SFM,TKR,WWE,TTEK,MEDP,JLL,AGCO,BJ,GO,HAE,MRCY,RCM,R,SJI,MIDD,UMPQ,Us Dollars,RNR,HELE,CNO,OLED,n/a,G,EXPO,KMPR,COLM,PII,LFUS,IRT,AZPN,TWO,MSEX,MTG,COOP,JHG,CMP,XRX,AAWW,CDAY,RGA,PCRX,VG,PDCO,CFX,ACHC,SLAB,FLS,KNSL,VLY,ASB,TREX,XPO,MANH,OZK,FHN,SLG,ZD,RRX,SLGN,DEA,PNM,AWR,TTMI,CWT,LANC,EFC,ARR,PSB,MSA,PMT,SUM
09/29/2021,0.0,0.78,0.7,0.84,0.68,0.74,0.73,0.81,0.72,0.71,0.71,0.72,0.73,0.73,0.72,0.72,0.71,0.73,0.66,0.72,0.67,0.66,0.68,0.67,0.64,0.68,0.72,0.72,0.73,0.7,0.75,0.71,0.71,0.69,0.67,0.73,0.72,0.71,0.71,0.68,0.7,0.65,0.68,0.72,0.0,0.68,0.67,0.69,0.7,0.76,0.7,0.73,0.69,0.67,0.73,0.62,0.71,0.69,0.67,0.67,0.7,0.71,0.74,0.67,0.71,0.65,0.67,0.69,0.68,0.69,0.67,0.68,0.67,0.64,0.64,0.72,0.72,0.68,0.74,0.67,0.63,0.66,0.61,0.62,0.57,0.6,0.55,0.54,0.56,0.59,0.53,0.0,0.57,0.54,0.53,0.51,0.48,0.53,0.5,0.44,0.48,0.48,0.43,0.49,0.5,0.46,0.41,0.47,0.43,0.45,0.46,0.46,0.45,0.46,0.43,0.43,0.44,0.53,0.44,0.41,0.42,0.42,0.44,0.46,0.42,0.39,0.4,0.38,0.4,0.36,0.38,0.35,0.37,0.36,0.36,0.38,0.35,0.36,0.34,0.35,0.35,0.35,0.34,0.35,0.35,0.33,0.34,0.31,0.3,0.32,0.31,0.31,0.3,0.3,0.27,0.29,0.28,0.26,0.28,0.29,0.29,0.28,0.28,0.26,0.27,0.27,0.0,0.24,0.24,0.26,0.26,0.27,0.24,0.24,0.24,0.22,0.25,0.25,0.25,0.21,0.24,0.21,0.22,0.22,0.21,0.22,0.19,0.22,0.2,0.24,0.2,0.21,0.19,0.19,0.2,0.19,0.2,0.19,0.22,0.21,0.0,0.7,0.51,0.26,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94
09/30/2021,0.0,0.67,0.71,0.0,0.63,0.75,0.53,0.78,0.75,0.75,0.71,0.76,0.77,0.78,0.76,0.7,0.77,0.73,0.81,0.0,0.79,0.75,0.71,0.76,0.78,0.75,0.77,0.53,0.78,0.0,0.8,0.81,0.78,0.79,0.78,0.78,0.77,0.8,0.76,0.72,0.81,0.76,0.0,0.75,0.0,0.0,0.71,0.0,0.83,0.87,0.78,0.76,0.75,0.79,0.79,0.72,0.8,0.75,0.74,0.85,0.85,0.79,0.72,0.99,0.75,0.72,0.78,0.0,0.79,0.75,0.48,0.88,0.74,0.79,0.3,0.44,0.78,0.0,0.53,0.55,0.78,0.79,0.63,0.57,0.8,0.5,0.5,0.0,0.46,0.0,0.25,0.0,0.46,0.43,0.0,0.58,0.48,0.35,0.54,0.51,0.39,0.72,0.4,0.39,0.45,0.41,0.0,0.45,0.43,0.0,0.39,0.8,0.52,0.4,0.39,0.59,0.42,0.42,0.51,0.43,0.25,0.19,0.45,0.37,0.29,0.0,0.0,0.2,0.41,0.0,0.29,0.0,0.42,0.53,0.36,0.3,0.28,0.32,0.28,0.33,0.21,0.32,0.0,0.38,0.3,0.41,0.37,0.2,0.24,0.0,0.37,0.32,0.44,0.32,0.25,0.0,0.29,0.0,0.0,0.28,0.0,0.0,0.29,0.0,0.0,0.41,0.0,0.0,0.22,0.43,0.0,0.0,0.0,0.26,0.0,0.23,0.3,0.6,0.29,0.19,0.28,0.24,0.0,0.37,0.23,0.27,0.27,0.32,0.23,0.21,0.18,0.21,0.18,0.23,0.19,0.0,0.21,0.0,0.27,0.27,0.0,0.71,0.51,0.0,0.18,1.43,0.76,0.69,0.66,0.58,0.45,0.45,0.39,0.34,0.34,0.32,0.33,0.33,0.29,0.25,0.24,0.28,0.26,0.24,0.24,0.28,0.23,0.21,0.22,0.2,0.2,0.19,0.22,0.22,0.2,0.2,0.2,0.21,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.81
10/01/2021,0.0,0.66,0.71,0.0,0.63,0.76,0.53,0.78,0.77,0.75,0.72,0.77,0.78,0.82,0.77,0.7,0.78,0.73,0.82,0.0,0.79,0.75,0.7,0.76,0.79,0.75,0.77,0.52,0.77,0.0,0.81,0.8,0.79,0.78,0.8,0.77,0.78,0.8,0.77,0.73,0.82,0.76,0.0,0.76,0.0,0.0,0.7,0.0,0.83,0.87,0.78,0.78,0.75,0.79,0.8,0.73,0.81,0.76,0.74,0.86,0.86,0.8,0.72,0.98,0.76,0.72,0.77,0.0,0.78,0.75,0.48,0.91,0.73,0.79,0.3,0.44,0.78,0.0,0.52,0.55,0.78,0.79,0.64,0.58,0.79,0.5,0.49,0.0,0.46,0.0,0.27,0.0,0.46,0.43,0.0,0.57,0.47,0.34,0.55,0.5,0.4,0.71,0.4,0.38,0.44,0.42,0.0,0.45,0.44,0.0,0.39,0.8,0.52,0.4,0.38,0.59,0.43,0.42,0.51,0.44,0.25,0.19,0.44,0.38,0.29,0.0,0.0,0.21,0.41,0.0,0.29,0.0,0.42,0.5,0.36,0.3,0.28,0.32,0.28,0.33,0.21,0.32,0.0,0.38,0.3,0.4,0.36,0.19,0.24,0.0,0.35,0.31,0.43,0.32,0.25,0.0,0.29,0.0,0.0,0.27,0.0,0.0,0.29,0.0,0.0,0.41,0.0,0.0,0.23,0.43,0.0,0.0,0.0,0.26,0.0,0.22,0.29,0.59,0.29,0.19,0.28,0.23,0.0,0.37,0.24,0.27,0.28,0.31,0.23,0.21,0.19,0.2,0.18,0.23,0.19,0.0,0.21,0.0,0.27,0.27,0.0,0.7,0.5,0.0,0.18,1.44,0.75,0.68,0.66,0.57,0.46,0.46,0.4,0.34,0.34,0.32,0.33,0.33,0.28,0.25,0.24,0.29,0.25,0.24,0.23,0.28,0.23,0.22,0.21,0.19,0.2,0.19,0.21,0.22,0.19,0.19,0.19,0.21,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.84
10/04/2021,0.0,0.68,0.72,0.0,0.63,0.78,0.53,0.8,0.76,0.74,0.73,0.77,0.78,0.87,0.78,0.69,0.78,0.74,0.83,0.0,0.8,0.76,0.71,0.77,0.81,0.77,0.77,0.52,0.8,0.0,0.83,0.8,0.79,0.79,0.82,0.77,0.79,0.8,0.78,0.73,0.82,0.78,0.0,0.77,0.0,0.0,0.73,0.0,0.84,0.89,0.77,0.79,0.76,0.81,0.81,0.74,0.84,0.77,0.76,0.86,0.87,0.82,0.72,0.99,0.76,0.73,0.77,0.0,0.79,0.75,0.47,0.98,0.76,0.79,0.31,0.44,0.79,0.0,0.52,0.55,0.8,0.8,0.65,0.59,0.79,0.51,0.48,0.0,0.47,0.0,0.28,0.0,0.46,0.43,0.0,0.56,0.47,0.34,0.56,0.5,0.41,0.7,0.4,0.38,0.45,0.42,0.0,0.45,0.43,0.0,0.39,0.81,0.53,0.41,0.37,0.59,0.43,0.43,0.52,0.45,0.25,0.19,0.46,0.39,0.29,0.17,0.0,0.2,0.41,0.0,0.3,0.0,0.43,0.5,0.36,0.3,0.28,0.31,0.28,0.35,0.21,0.32,0.0,0.37,0.3,0.42,0.37,0.19,0.25,0.0,0.35,0.32,0.44,0.32,0.25,0.0,0.29,0.0,0.0,0.27,0.0,0.0,0.29,0.0,0.0,0.42,0.0,0.0,0.23,0.45,0.0,0.0,0.0,0.25,0.0,0.23,0.3,0.6,0.3,0.19,0.28,0.23,0.0,0.37,0.24,0.26,0.29,0.32,0.23,0.21,0.18,0.2,0.18,0.24,0.19,0.0,0.21,0.0,0.27,0.28,0.0,0.73,0.51,0.0,0.0,0.34,0.76,0.68,0.67,0.57,0.46,0.45,0.4,0.34,0.34,0.33,0.34,0.34,0.29,0.26,0.23,0.29,0.26,0.25,0.23,0.29,0.23,0.22,0.22,0.2,0.19,0.19,0.22,0.22,0.19,0.19,0.19,0.21,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.85
10/05/2021,0.0,0.68,0.72,0.0,0.63,0.77,0.52,0.79,0.76,0.73,0.72,0.76,0.75,0.86,0.77,0.7,0.79,0.74,0.84,0.0,0.81,0.76,0.71,0.77,0.81,0.76,0.77,0.52,0.79,0.0,0.83,0.81,0.8,0.81,0.82,0.77,0.79,0.78,0.78,0.75,0.82,0.78,0.0,0.77,0.0,0.0,0.73,0.0,0.83,0.89,0.75,0.79,0.77,0.79,0.81,0.74,0.84,0.75,0.76,0.9,0.87,0.83,0.71,0.98,0.77,0.73,0.76,0.0,0.79,0.76,0.48,0.97,0.76,0.79,0.31,0.44,0.78,0.0,0.53,0.54,0.81,0.81,0.65,0.59,0.79,0.5,0.5,0.0,0.47,0.0,0.28,0.0,0.47,0.43,0.0,0.57,0.49,0.34,0.55,0.51,0.41,0.73,0.4,0.38,0.45,0.42,0.0,0.46,0.44,0.0,0.39,0.81,0.53,0.41,0.36,0.6,0.43,0.41,0.53,0.46,0.25,0.19,0.46,0.39,0.28,0.17,0.0,0.2,0.42,0.0,0.31,0.0,0.43,0.5,0.36,0.29,0.29,0.32,0.28,0.34,0.22,0.32,0.0,0.37,0.31,0.42,0.37,0.19,0.25,0.0,0.35,0.32,0.44,0.33,0.25,0.0,0.3,0.0,0.0,0.27,0.0,0.0,0.29,0.0,0.0,0.42,0.0,0.0,0.23,0.44,0.0,0.0,0.0,0.26,0.0,0.23,0.3,0.6,0.31,0.19,0.28,0.23,0.0,0.38,0.23,0.27,0.29,0.32,0.24,0.22,0.19,0.19,0.18,0.24,0.19,0.0,0.21,0.0,0.28,0.28,0.0,0.72,0.51,0.0,0.17,0.0,0.76,0.68,0.68,0.57,0.46,0.46,0.4,0.34,0.34,0.32,0.34,0.34,0.29,0.27,0.24,0.29,0.26,0.25,0.24,0.29,0.24,0.22,0.22,0.19,0.2,0.19,0.22,0.22,0.19,0.19,0.19,0.21,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.87
10/06/2021,0.0,0.68,0.72,0.0,0.63,0.77,0.52,0.79,0.76,0.73,0.72,0.76,0.75,0.86,0.77,0.7,0.79,0.74,0.84,0.0,0.81,0.76,0.71,0.77,0.81,0.76,0.77,0.52,0.79,0.0,0.83,0.81,0.8,0.81,0.82,0.77,0.79,0.78,0.78,0.75,0.82,0.78,0.0,0.77,0.0,0.0,0.73,0.0,0.83,0.89,0.75,0.79,0.77,0.79,0.81,0.74,0.84,0.75,0.76,0.9,0.87,0.83,0.71,0.98,0.77,0.73,0.76,0.0,0.79,0.76,0.48,0.97,0.76,0.79,0.31,0.44,0.78,0.0,0.53,0.54,0.81,0.81,0.65,0.59,0.79,0.5,0.5,0.0,0.47,0.0,0.28,0.0,0.47,0.43,0.0,0.57,0.49,0.34,0.55,0.51,0.41,0.73,0.4,0.38,0.45,0.42,0.0,0.46,0.44,0.0,0.39,0.81,0.53,0.41,0.36,0.6,0.43,0.41,0.53,0.46,0.25,0.19,0.46,0.39,0.28,0.17,0.0,0.2,0.42,0.0,0.31,0.0,0.43,0.5,0.36,0.29,0.29,0.32,0.28,0.34,0.22,0.32,0.0,0.37,0.31,0.42,0.37,0.19,0.25,0.0,0.35,0.32,0.44,0.33,0.25,0.0,0.3,0.0,0.0,0.27,0.0,0.0,0.29,0.0,0.0,0.42,0.0,0.0,0.23,0.44,0.0,0.0,0.0,0.26,0.0,0.23,0.3,0.6,0.31,0.19,0.28,0.23,0.0,0.38,0.23,0.27,0.29,0.32,0.24,0.22,0.19,0.19,0.18,0.24,0.19,0.0,0.21,0.0,0.28,0.28,0.0,0.72,0.51,0.0,0.17,0.0,0.76,0.68,0.68,0.57,0.46,0.46,0.4,0.34,0.34,0.32,0.34,0.34,0.29,0.27,0.24,0.29,0.26,0.25,0.24,0.29,0.24,0.22,0.22,0.19,0.2,0.19,0.22,0.22,0.19,0.19,0.19,0.21,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.87
10/07/2021,0.0,0.67,0.73,0.0,0.62,0.77,0.52,0.8,0.77,0.73,0.73,0.77,0.75,0.86,0.79,0.69,0.81,0.74,0.85,0.0,0.8,0.76,0.7,0.77,0.81,0.77,0.78,0.51,0.81,0.0,0.84,0.79,0.82,0.81,0.83,0.77,0.8,0.78,0.79,0.75,0.81,0.76,0.0,0.77,0.0,0.0,0.73,0.0,0.84,0.89,0.75,0.79,0.77,0.77,0.82,0.75,0.85,0.76,0.76,0.9,0.88,0.84,0.71,0.97,0.77,0.73,0.76,0.0,0.79,0.77,0.48,0.99,0.78,0.79,0.3,0.43,0.8,0.0,0.54,0.54,0.8,0.81,0.65,0.58,0.79,0.49,0.48,0.0,0.48,0.0,0.28,0.0,0.47,0.44,0.0,0.57,0.48,0.34,0.55,0.5,0.4,0.71,0.39,0.38,0.45,0.41,0.0,0.45,0.44,0.0,0.39,0.82,0.54,0.41,0.35,0.58,0.43,0.42,0.53,0.46,0.26,0.19,0.45,0.39,0.28,0.17,0.0,0.2,0.41,0.0,0.3,0.0,0.43,0.5,0.36,0.29,0.29,0.32,0.27,0.35,0.22,0.31,0.0,0.37,0.32,0.42,0.37,0.19,0.25,0.0,0.35,0.32,0.45,0.33,0.25,0.0,0.3,0.0,0.0,0.27,0.0,0.0,0.29,0.0,0.0,0.41,0.0,0.0,0.22,0.45,0.0,0.0,0.0,0.26,0.0,0.22,0.29,0.6,0.31,0.18,0.28,0.22,0.0,0.38,0.23,0.27,0.29,0.32,0.23,0.21,0.19,0.2,0.18,0.24,0.19,0.0,0.21,0.0,0.27,0.28,0.0,0.72,0.5,0.0,0.17,0.0,0.76,0.68,0.68,0.58,0.47,0.45,0.41,0.34,0.34,0.33,0.34,0.34,0.29,0.27,0.24,0.29,0.25,0.25,0.2,0.28,0.24,0.22,0.22,0.19,0.2,0.19,0.22,0.23,0.19,0.18,0.19,0.21,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.83
10/08/2021,0.0,0.71,0.73,0.0,0.63,0.77,0.52,0.81,0.76,0.73,0.73,0.75,0.76,0.86,0.78,0.7,0.79,0.73,0.86,0.0,0.8,0.77,0.71,0.78,0.81,0.77,0.79,0.52,0.81,0.0,0.84,0.81,0.81,0.82,0.83,0.77,0.8,0.77,0.79,0.76,0.81,0.76,0.0,0.76,0.0,0.0,0.74,0.0,0.84,0.87,0.76,0.8,0.77,0.75,0.82,0.74,0.84,0.76,0.77,0.89,0.88,0.83,0.72,0.98,0.77,0.73,0.76,0.0,0.79,0.76,0.48,0.98,0.78,0.78,0.3,0.43,0.8,0.0,0.54,0.53,0.81,0.8,0.65,0.6,0.8,0.5,0.48,0.0,0.47,0.0,0.27,0.0,0.47,0.43,0.0,0.56,0.48,0.34,0.55,0.5,0.4,0.7,0.39,0.38,0.45,0.4,0.0,0.45,0.43,0.0,0.39,0.82,0.53,0.41,0.35,0.58,0.43,0.4,0.54,0.45,0.25,0.19,0.45,0.36,0.27,0.0,0.0,0.2,0.42,0.0,0.3,0.0,0.43,0.5,0.36,0.29,0.29,0.32,0.28,0.35,0.21,0.31,0.0,0.38,0.31,0.42,0.37,0.19,0.25,0.0,0.36,0.33,0.44,0.33,0.25,0.0,0.31,0.0,0.0,0.27,0.0,0.0,0.29,0.0,0.0,0.42,0.0,0.0,0.22,0.44,0.0,0.0,0.0,0.26,0.0,0.22,0.29,0.62,0.31,0.19,0.28,0.22,0.0,0.38,0.23,0.27,0.29,0.33,0.24,0.22,0.19,0.2,0.18,0.23,0.19,0.0,0.21,0.0,0.27,0.28,0.0,0.72,0.5,0.0,0.17,0.17,0.76,0.69,0.68,0.55,0.47,0.46,0.4,0.35,0.34,0.33,0.34,0.34,0.29,0.27,0.24,0.3,0.26,0.26,0.2,0.28,0.24,0.22,0.21,0.19,0.2,0.19,0.22,0.23,0.19,0.19,0.19,0.21,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.84
10/11/2021,0.0,0.68,0.74,0.0,0.62,0.78,0.52,0.81,0.76,0.74,0.73,0.78,0.75,0.86,0.78,0.69,0.79,0.75,0.87,0.0,0.78,0.77,0.7,0.8,0.79,0.77,0.79,0.51,0.81,0.0,0.85,0.8,0.82,0.83,0.85,0.77,0.8,0.76,0.79,0.76,0.81,0.74,0.0,0.77,0.0,0.0,0.75,0.0,0.83,0.86,0.76,0.83,0.78,0.74,0.82,0.75,0.84,0.76,0.77,0.9,0.88,0.84,0.73,0.98,0.77,0.73,0.76,0.0,0.81,0.77,0.48,0.99,0.77,0.78,0.3,0.44,0.8,0.0,0.54,0.54,0.81,0.8,0.65,0.6,0.8,0.5,0.47,0.0,0.48,0.0,0.27,0.0,0.47,0.44,0.0,0.56,0.47,0.34,0.54,0.5,0.42,0.7,0.42,0.37,0.45,0.4,0.0,0.45,0.4,0.0,0.38,0.8,0.53,0.42,0.36,0.59,0.42,0.4,0.52,0.45,0.25,0.19,0.46,0.36,0.27,0.16,0.0,0.2,0.41,0.0,0.3,0.0,0.43,0.49,0.37,0.29,0.29,0.32,0.28,0.35,0.21,0.32,0.0,0.38,0.31,0.44,0.36,0.2,0.25,0.0,0.35,0.32,0.44,0.33,0.25,0.0,0.3,0.0,0.0,0.28,0.0,0.0,0.29,0.0,0.0,0.41,0.0,0.0,0.23,0.44,0.0,0.0,0.0,0.26,0.0,0.22,0.29,0.63,0.3,0.19,0.28,0.22,0.0,0.37,0.23,0.27,0.29,0.32,0.23,0.21,0.19,0.2,0.18,0.22,0.19,0.0,0.21,0.0,0.27,0.28,0.0,0.74,0.49,0.0,0.16,0.0,0.76,0.68,0.68,0.56,0.46,0.45,0.41,0.34,0.34,0.33,0.35,0.34,0.3,0.27,0.24,0.29,0.26,0.26,0.2,0.27,0.24,0.23,0.2,0.19,0.19,0.19,0.22,0.22,0.19,0.19,0.19,0.21,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.83
10/12/2021,0.0,0.64,0.74,0.0,0.62,0.78,0.53,0.81,0.75,0.73,0.72,0.78,0.72,0.87,0.77,0.69,0.79,0.74,0.87,0.0,0.79,0.76,0.71,0.77,0.76,0.76,0.79,0.51,0.82,0.0,0.83,0.78,0.8,0.84,0.84,0.78,0.8,0.75,0.79,0.77,0.8,0.75,0.0,0.77,0.0,0.0,0.76,0.0,0.82,0.89,0.72,0.85,0.78,0.71,0.79,0.76,0.87,0.76,0.77,0.91,0.92,0.85,0.71,0.95,0.78,0.74,0.74,0.0,0.81,0.76,0.48,0.99,0.77,0.8,0.3,0.44,0.82,0.0,0.54,0.53,0.82,0.8,0.65,0.61,0.8,0.5,0.46,0.0,0.47,0.0,0.27,0.0,0.47,0.44,0.0,0.56,0.47,0.34,0.55,0.49,0.42,0.7,0.41,0.37,0.46,0.39,0.0,0.44,0.41,0.0,0.38,0.81,0.52,0.42,0.38,0.49,0.45,0.41,0.53,0.45,0.25,0.19,0.44,0.34,0.27,0.17,0.0,0.2,0.42,0.0,0.3,0.0,0.44,0.5,0.38,0.3,0.3,0.32,0.27,0.36,0.21,0.32,0.0,0.39,0.32,0.43,0.36,0.2,0.25,0.0,0.35,0.33,0.44,0.33,0.26,0.0,0.31,0.0,0.0,0.27,0.0,0.0,0.29,0.0,0.0,0.42,0.0,0.0,0.22,0.44,0.0,0.0,0.0,0.25,0.0,0.22,0.29,0.63,0.3,0.19,0.3,0.22,0.0,0.38,0.23,0.27,0.29,0.33,0.23,0.21,0.19,0.2,0.18,0.23,0.2,0.0,0.21,0.0,0.27,0.28,0.0,0.76,0.51,0.0,0.0,0.18,0.76,0.68,0.66,0.55,0.49,0.45,0.4,0.39,0.34,0.32,0.35,0.34,0.31,0.27,0.24,0.28,0.27,0.26,0.2,0.27,0.25,0.23,0.19,0.19,0.19,0.19,0.22,0.22,0.19,0.18,0.19,0.21,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.82000000000002
10/13/2021,0.0,0.64,0.74,0.0,0.62,0.78,0.53,0.81,0.75,0.73,0.72,0.78,0.72,0.87,0.77,0.69,0.79,0.74,0.87,0.0,0.79,0.76,0.71,0.77,0.76,0.76,0.79,0.51,0.82,0.0,0.83,0.78,0.8,0.84,0.84,0.78,0.8,0.75,0.79,0.77,0.8,0.75,0.0,0.77,0.0,0.0,0.76,0.0,0.82,0.89,0.72,0.85,0.78,0.71,0.79,0.76,0.87,0.76,0.77,0.91,0.92,0.85,0.71,0.95,0.78,0.74,0.74,0.0,0.81,0.76,0.48,0.99,0.77,0.8,0.3,0.44,0.82,0.0,0.54,0.53,0.82,0.8,0.65,0.61,0.8,0.5,0.46,0.0,0.47,0.0,0.27,0.0,0.47,0.44,0.0,0.56,0.47,0.34,0.55,0.49,0.42,0.7,0.41,0.37,0.46,0.39,0.0,0.44,0.41,0.0,0.38,0.81,0.52,0.42,0.38,0.49,0.45,0.41,0.53,0.45,0.25,0.19,0.44,0.34,0.27,0.17,0.0,0.2,0.42,0.0,0.3,0.0,0.44,0.5,0.38,0.3,0.3,0.32,0.27,0.36,0.21,0.32,0.0,0.39,0.32,0.43,0.36,0.2,0.25,0.0,0.35,0.33,0.44,0.33,0.26,0.0,0.31,0.0,0.0,0.27,0.0,0.0,0.29,0.0,0.0,0.42,0.0,0.0,0.22,0.44,0.0,0.0,0.0,0.25,0.0,0.22,0.29,0.63,0.3,0.19,0.3,0.22,0.0,0.38,0.23,0.27,0.29,0.33,0.23,0.21,0.19,0.2,0.18,0.23,0.2,0.0,0.21,0.0,0.27,0.28,0.0,0.76,0.51,0.0,0.0,0.18,0.76,0.68,0.66,0.55,0.49,0.45,0.4,0.39,0.34,0.32,0.35,0.34,0.31,0.27,0.24,0.28,0.27,0.26,0.2,0.27,0.25,0.23,0.19,0.19,0.19,0.19,0.22,0.22,0.19,0.18,0.19,0.21,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.82000000000002
10/18/2021,0.0,0.68,0.73,0.0,0.63,0.82,0.54,0.79,0.75,0.72,0.69,0.83,0.71,0.88,0.77,0.68,0.79,0.75,0.87,0.0,0.77,0.75,0.71,0.79,0.75,0.76,0.78,0.49,0.81,0.0,0.86,0.78,0.82,0.87,0.84,0.8,0.83,0.69,0.81,0.75,0.81,0.75,0.0,0.79,0.0,0.0,0.74,0.0,0.83,0.86,0.73,0.87,0.76,0.7,0.79,0.76,0.87,0.74,0.77,0.9,0.94,0.86,0.72,0.95,0.77,0.74,0.75,0.0,0.81,0.76,0.48,1.0,0.77,0.85,0.3,0.45,0.84,0.0,0.57,0.55,0.83,0.81,0.63,0.61,0.82,0.51,0.45,0.0,0.48,0.0,0.27,0.0,0.47,0.43,0.0,0.56,0.45,0.34,0.55,0.47,0.42,0.68,0.41,0.35,0.46,0.37,0.0,0.44,0.42,0.0,0.39,0.77,0.5,0.42,0.38,0.0,0.46,0.39,0.52,0.45,0.25,0.19,0.44,0.0,0.26,0.17,0.0,0.21,0.41,0.0,0.29,0.0,0.43,0.49,0.38,0.3,0.3,0.33,0.27,0.3,0.22,0.31,0.0,0.38,0.32,0.43,0.35,0.19,0.24,0.0,0.34,0.33,0.43,0.32,0.26,0.0,0.31,0.0,0.0,0.28,0.0,0.0,0.29,0.0,0.0,0.42,0.0,0.0,0.22,0.44,0.0,0.0,0.0,0.24,0.0,0.22,0.29,0.61,0.29,0.19,0.28,0.22,0.0,0.4,0.23,0.28,0.29,0.34,0.22,0.21,0.18,0.21,0.19,0.23,0.2,0.0,0.21,0.0,0.27,0.27,0.0,0.75,0.5,0.0,0.17,0.18,0.76,0.66,0.65,0.55,0.48,0.45,0.41,0.45,0.34,0.32,0.35,0.34,0.3,0.29,0.23,0.27,0.27,0.26,0.22,0.27,0.24,0.23,0.18,0.19,0.19,0.19,0.22,0.22,0.0,0.18,0.19,0.21,0.2,0.21,0.52,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.75
