,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,TSLA,NVDA,JNJ,V,UNH,PYPL,HD,PG,DIS,MA,ADBE,XOM,CMCSA,NFLX,VZ,INTC,CRM,CSCO,PFE,KO,ABT,T,PEP,CVX,TMO,ABBV,NKE,MRK,AVGO,WMT,ACN,LLY,TXN,COST,MCD,DHR,MDT,QCOM,PM,HON,UPS,LIN,BMY,UNP,NEE,ORCL,AMGN,LOW,INTU,BA,SBUX,IBM,AMAT,RTX,TGT,CAT,GE,MMM,AMD,DE,CVS,NOW,ISRG,CHTR,MU,ANTM,LRCX,LMT,BKNG,ZTS,FIS,MO,MDLZ,GILD,SYK,TMUS,ADP,COP,TJX,CI,DUK,GM,ATVI,EL,FDX,CSX,BDX,ILMN,CL,NSC,SHW,ITW,ADSK,EW,SO,ADI,FISV,APD,BSX,ETN,REGN,D,F,HUM,EMR,NXPI,GPN,WM,NOC,HCA,TWTR,FCX,IDXX,VRTX,BIIB,ECL,DG,NEM,KLAC,ROP,JCI,EOG,DOW,IQV,KMB,EBAY,A,ALGN,TEL,SLB,ROST,TT,CMG,LHX,EXC,GD,APTV,SNPS,INFO,CNC,SRE,AEP,DXCM,EA,DD,MCHP,APH,ALXN,BAX,PPG,PH,STZ,SYY,CARR,ORLY,MPC,CDNS,PXD,WBA,PSX,Cash,IFF,MSI,GIS,TDG,MAR,CTSH,HPQ,RMD,XLNX,CMI,KMI,XEL,PAYX,CTAS,YUM,HLT,MTD,ADM,ROK,MNST,ZBH,SWK,OTIS,CTVA,WMB,SWKS,FTNT,VLO,GLW,LUV,AME,PCAR,AZO,MRNA,MCK,EFX,ANSS,NUE,AWK,DHI,n/a,KR,FAST,BLL,PEG,KEYS,VRSK,WST,LEN,CPRT,CDW,WEC,ES,MTCH,ODFL,ETSY,ENPH,OXY,SUM
11/01/2021,7.14,7.26,4.51,2.25,2.64,2.46,2.61,1.85,1.28,1.06,1.28,0.83,1.18,1.03,0.92,0.87,0.91,0.81,0.71,0.89,0.65,0.58,0.87,0.71,0.72,0.65,0.67,0.54,0.67,0.65,0.72,0.58,0.63,0.65,0.65,0.63,0.67,0.6,0.52,0.65,0.55,0.58,0.49,0.45,0.45,0.45,0.46,0.49,0.38,0.47,0.5,0.47,0.35,0.49,0.5,0.34,0.4,0.34,0.37,0.4,0.38,0.33,0.34,0.31,0.44,0.29,0.35,0.41,0.38,0.27,0.23,0.32,0.24,0.24,0.29,0.3,0.21,0.24,0.25,0.25,0.27,0.2,0.28,0.3,0.23,0.22,0.23,0.23,0.18,0.23,0.17,0.24,0.2,0.18,0.19,0.21,0.23,0.19,0.21,0.22,0.2,0.28,0.18,0.2,0.18,0.2,0.2,0.18,0.2,0.18,0.17,0.16,0.12,0.18,0.16,0.18,0.13,0.17,0.16,0.14,0.12,0.16,0.16,0.13,0.16,0.15,0.15,0.16,0.13,0.15,0.13,0.14,0.14,0.14,0.14,0.14,0.12,0.13,0.14,0.13,0.15,0.14,0.14,0.15,0.15,0.12,0.12,0.12,0.16,0.12,0.11,0.12,0.14,0.0,0.12,0.12,0.12,0.11,0.12,0.14,0.12,0.13,0.14,0.13,0.1,0.1,0.0,0.11,0.12,0.11,0.1,0.13,0.12,0.11,0.12,0.13,0.1,0.1,0.1,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.13,0.1,0.0,0.0,0.0,0.0,0.1,0.36,0.0,0.1,0.0,0.1,0.0,0.0,0.28,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,88.72000000000001
11/02/2021,6.99,7.4,4.4,2.29,2.67,2.48,2.69,1.89,1.27,1.06,1.29,0.81,1.18,1.03,0.91,0.87,0.93,0.81,0.7,0.91,0.65,0.59,0.87,0.7,0.73,0.65,0.68,0.54,0.66,0.66,0.74,0.6,0.64,0.66,0.65,0.63,0.68,0.6,0.52,0.65,0.55,0.59,0.48,0.44,0.44,0.45,0.46,0.49,0.39,0.47,0.5,0.47,0.35,0.49,0.51,0.34,0.37,0.33,0.37,0.4,0.38,0.33,0.34,0.31,0.43,0.29,0.35,0.41,0.38,0.26,0.23,0.32,0.24,0.24,0.29,0.31,0.2,0.24,0.25,0.24,0.27,0.2,0.28,0.3,0.23,0.22,0.23,0.23,0.18,0.23,0.17,0.24,0.2,0.18,0.19,0.21,0.23,0.19,0.21,0.22,0.2,0.28,0.17,0.2,0.18,0.2,0.2,0.18,0.2,0.18,0.17,0.16,0.12,0.18,0.16,0.18,0.13,0.16,0.17,0.14,0.12,0.16,0.16,0.13,0.17,0.15,0.15,0.16,0.12,0.15,0.13,0.15,0.14,0.14,0.14,0.13,0.12,0.13,0.14,0.14,0.15,0.14,0.14,0.15,0.16,0.12,0.12,0.12,0.18,0.12,0.11,0.12,0.14,0.0,0.12,0.11,0.12,0.11,0.12,0.13,0.12,0.12,0.14,0.13,0.1,0.1,0.0,0.11,0.12,0.11,0.1,0.13,0.12,0.11,0.11,0.13,0.1,0.1,0.1,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.1,0.36,0.1,0.1,0.0,0.1,0.0,0.0,0.28,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,88.82000000000002
11/03/2021,6.99,7.4,4.4,2.29,2.67,2.48,2.69,1.89,1.27,1.06,1.29,0.81,1.18,1.03,0.91,0.87,0.93,0.81,0.7,0.91,0.65,0.59,0.87,0.7,0.73,0.65,0.68,0.54,0.66,0.66,0.74,0.6,0.64,0.66,0.65,0.63,0.68,0.6,0.52,0.65,0.55,0.59,0.48,0.44,0.44,0.45,0.46,0.49,0.39,0.47,0.5,0.47,0.35,0.49,0.51,0.34,0.37,0.33,0.37,0.4,0.38,0.33,0.34,0.31,0.43,0.29,0.35,0.41,0.38,0.26,0.23,0.32,0.24,0.24,0.29,0.31,0.2,0.24,0.25,0.24,0.27,0.2,0.28,0.3,0.23,0.22,0.23,0.23,0.18,0.23,0.17,0.24,0.2,0.18,0.19,0.21,0.23,0.19,0.21,0.22,0.2,0.28,0.17,0.2,0.18,0.2,0.2,0.18,0.2,0.18,0.17,0.16,0.12,0.18,0.16,0.18,0.13,0.16,0.17,0.14,0.12,0.16,0.16,0.13,0.17,0.15,0.15,0.16,0.12,0.15,0.13,0.15,0.14,0.14,0.14,0.13,0.12,0.13,0.14,0.14,0.15,0.14,0.14,0.15,0.16,0.12,0.12,0.12,0.18,0.12,0.11,0.12,0.14,0.0,0.12,0.11,0.12,0.11,0.12,0.13,0.12,0.12,0.14,0.13,0.1,0.1,0.0,0.11,0.12,0.11,0.1,0.13,0.12,0.11,0.11,0.13,0.1,0.1,0.1,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.1,0.36,0.1,0.1,0.0,0.1,0.0,0.0,0.28,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,88.82000000000002
11/04/2021,6.94,7.34,4.32,2.33,2.59,2.4,2.91,1.91,1.27,1.06,1.27,0.8,1.16,1.03,0.92,0.86,0.91,0.82,0.71,0.9,0.65,0.6,0.87,0.7,0.73,0.65,0.68,0.54,0.66,0.66,0.74,0.6,0.63,0.66,0.64,0.63,0.67,0.59,0.52,0.65,0.56,0.58,0.48,0.45,0.43,0.45,0.46,0.49,0.39,0.47,0.5,0.46,0.35,0.49,0.5,0.35,0.38,0.34,0.38,0.4,0.38,0.33,0.34,0.31,0.45,0.3,0.35,0.4,0.37,0.26,0.23,0.31,0.24,0.24,0.3,0.3,0.21,0.24,0.25,0.24,0.27,0.2,0.28,0.3,0.24,0.22,0.23,0.24,0.18,0.23,0.17,0.24,0.21,0.18,0.19,0.21,0.22,0.19,0.21,0.21,0.2,0.28,0.18,0.19,0.18,0.19,0.2,0.18,0.21,0.17,0.17,0.16,0.13,0.18,0.16,0.18,0.13,0.17,0.17,0.14,0.12,0.16,0.16,0.13,0.17,0.15,0.15,0.16,0.13,0.15,0.13,0.15,0.14,0.14,0.15,0.14,0.12,0.13,0.14,0.13,0.16,0.14,0.14,0.15,0.15,0.12,0.12,0.12,0.18,0.12,0.11,0.13,0.14,0.0,0.12,0.11,0.12,0.11,0.12,0.13,0.12,0.13,0.14,0.13,0.1,0.1,0.0,0.11,0.12,0.11,0.1,0.13,0.12,0.11,0.12,0.14,0.1,0.1,0.1,0.11,0.11,0.11,0.12,0.0,0.11,0.11,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.13,0.0,0.0,0.09,0.0,0.0,0.1,0.35,0.0,0.1,0.0,0.0,0.0,0.0,0.28,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.1,0.09,88.73000000000002
11/05/2021,6.94,7.34,4.32,2.33,2.59,2.4,2.91,1.91,1.27,1.06,1.27,0.8,1.16,1.03,0.92,0.86,0.91,0.82,0.71,0.9,0.65,0.6,0.87,0.7,0.73,0.65,0.68,0.54,0.66,0.66,0.74,0.6,0.63,0.66,0.64,0.63,0.67,0.59,0.52,0.65,0.56,0.58,0.48,0.45,0.43,0.45,0.46,0.49,0.39,0.47,0.5,0.46,0.35,0.49,0.5,0.35,0.38,0.34,0.38,0.4,0.38,0.33,0.34,0.31,0.45,0.3,0.35,0.4,0.37,0.26,0.23,0.31,0.24,0.24,0.3,0.3,0.21,0.24,0.25,0.24,0.27,0.2,0.28,0.3,0.24,0.22,0.23,0.24,0.18,0.23,0.17,0.24,0.21,0.18,0.19,0.21,0.22,0.19,0.21,0.21,0.2,0.28,0.18,0.19,0.18,0.19,0.2,0.18,0.21,0.17,0.17,0.16,0.13,0.18,0.16,0.18,0.13,0.17,0.17,0.14,0.12,0.16,0.16,0.13,0.17,0.15,0.15,0.16,0.13,0.15,0.13,0.15,0.14,0.14,0.15,0.14,0.12,0.13,0.14,0.13,0.16,0.14,0.14,0.15,0.15,0.12,0.12,0.12,0.18,0.12,0.11,0.13,0.14,0.0,0.12,0.11,0.12,0.11,0.12,0.13,0.12,0.13,0.14,0.13,0.1,0.1,0.0,0.11,0.12,0.11,0.1,0.13,0.12,0.11,0.12,0.14,0.1,0.1,0.1,0.11,0.11,0.11,0.12,0.0,0.11,0.11,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.13,0.0,0.0,0.09,0.0,0.0,0.1,0.35,0.0,0.1,0.0,0.0,0.0,0.0,0.28,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.1,0.09,88.73000000000002
11/08/2021,6.91,7.36,4.45,2.33,2.63,2.44,2.91,2.16,1.26,1.03,1.26,0.78,1.16,1.03,0.9,0.85,0.94,0.79,0.7,0.86,0.62,0.59,0.87,0.7,0.72,0.64,0.67,0.52,0.66,0.64,0.73,0.6,0.65,0.67,0.66,0.63,0.68,0.63,0.52,0.67,0.55,0.56,0.47,0.51,0.43,0.45,0.45,0.5,0.38,0.45,0.48,0.46,0.36,0.49,0.5,0.34,0.38,0.32,0.4,0.39,0.38,0.33,0.34,0.3,0.49,0.29,0.36,0.4,0.38,0.26,0.24,0.3,0.25,0.24,0.29,0.3,0.2,0.24,0.25,0.24,0.27,0.21,0.28,0.29,0.24,0.21,0.23,0.25,0.15,0.23,0.18,0.23,0.2,0.18,0.19,0.2,0.22,0.19,0.2,0.21,0.19,0.28,0.18,0.19,0.18,0.2,0.2,0.18,0.22,0.17,0.17,0.17,0.12,0.18,0.16,0.18,0.12,0.16,0.16,0.15,0.12,0.17,0.16,0.13,0.18,0.15,0.15,0.15,0.12,0.14,0.13,0.14,0.14,0.14,0.15,0.13,0.12,0.13,0.14,0.13,0.15,0.14,0.14,0.15,0.15,0.13,0.12,0.12,0.17,0.12,0.12,0.13,0.14,0.0,0.11,0.11,0.13,0.11,0.12,0.13,0.12,0.12,0.15,0.12,0.1,0.1,0.0,0.1,0.12,0.11,0.0,0.13,0.12,0.11,0.11,0.14,0.1,0.0,0.1,0.11,0.11,0.11,0.12,0.1,0.1,0.11,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.13,0.0,0.0,0.0,0.1,0.0,0.1,0.29,0.0,0.1,0.1,0.1,0.0,0.0,0.31,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.13,0.0,0.1,0.1,0.0,88.87000000000002
11/09/2021,6.89,7.32,4.49,2.36,2.63,2.44,2.88,2.15,1.25,1.06,1.25,0.77,1.14,1.03,0.93,0.88,0.92,0.8,0.72,0.83,0.63,0.6,0.87,0.7,0.79,0.64,0.64,0.52,0.67,0.64,0.7,0.6,0.66,0.6,0.67,0.62,0.68,0.61,0.52,0.66,0.55,0.54,0.48,0.53,0.43,0.45,0.44,0.5,0.38,0.45,0.49,0.45,0.35,0.48,0.49,0.36,0.4,0.32,0.41,0.4,0.36,0.33,0.35,0.31,0.48,0.29,0.36,0.4,0.38,0.26,0.24,0.3,0.25,0.24,0.31,0.3,0.2,0.24,0.25,0.24,0.27,0.21,0.28,0.29,0.25,0.21,0.23,0.25,0.15,0.24,0.17,0.23,0.2,0.17,0.19,0.2,0.22,0.19,0.21,0.21,0.19,0.29,0.17,0.2,0.18,0.2,0.19,0.18,0.22,0.17,0.17,0.17,0.12,0.18,0.16,0.18,0.12,0.16,0.16,0.14,0.12,0.17,0.16,0.13,0.18,0.15,0.15,0.16,0.13,0.14,0.13,0.14,0.14,0.15,0.15,0.14,0.12,0.13,0.13,0.13,0.15,0.14,0.14,0.15,0.15,0.13,0.12,0.12,0.18,0.12,0.12,0.14,0.14,0.0,0.11,0.11,0.12,0.11,0.12,0.13,0.12,0.12,0.14,0.12,0.1,0.1,0.0,0.1,0.12,0.11,0.1,0.13,0.12,0.11,0.11,0.14,0.1,0.1,0.1,0.12,0.11,0.11,0.12,0.1,0.1,0.11,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.13,0.0,0.0,0.0,0.1,0.0,0.1,0.24,0.1,0.1,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.1,0.0,0.0,88.83
11/10/2021,6.89,7.32,4.49,2.36,2.63,2.44,2.88,2.15,1.25,1.06,1.25,0.77,1.14,1.03,0.93,0.88,0.92,0.8,0.72,0.83,0.63,0.6,0.87,0.7,0.79,0.64,0.64,0.52,0.67,0.64,0.7,0.6,0.66,0.6,0.67,0.62,0.68,0.61,0.52,0.66,0.55,0.54,0.48,0.53,0.43,0.45,0.44,0.5,0.38,0.45,0.49,0.45,0.35,0.48,0.49,0.36,0.4,0.32,0.41,0.4,0.36,0.33,0.35,0.31,0.48,0.29,0.36,0.4,0.38,0.26,0.24,0.3,0.25,0.24,0.31,0.3,0.2,0.24,0.25,0.24,0.27,0.21,0.28,0.29,0.25,0.21,0.23,0.25,0.15,0.24,0.17,0.23,0.2,0.17,0.19,0.2,0.22,0.19,0.21,0.21,0.19,0.29,0.17,0.2,0.18,0.2,0.19,0.18,0.22,0.17,0.17,0.17,0.12,0.18,0.16,0.18,0.12,0.16,0.16,0.14,0.12,0.17,0.16,0.13,0.18,0.15,0.15,0.16,0.13,0.14,0.13,0.14,0.14,0.15,0.15,0.14,0.12,0.13,0.13,0.13,0.15,0.14,0.14,0.15,0.15,0.13,0.12,0.12,0.18,0.12,0.12,0.14,0.14,0.0,0.11,0.11,0.12,0.11,0.12,0.13,0.12,0.12,0.14,0.12,0.1,0.1,0.0,0.1,0.12,0.11,0.1,0.13,0.12,0.11,0.11,0.14,0.1,0.1,0.1,0.12,0.11,0.11,0.12,0.1,0.1,0.11,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.13,0.0,0.0,0.0,0.1,0.0,0.1,0.24,0.1,0.1,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.1,0.0,0.0,88.83
11/11/2021,6.85,7.34,4.45,2.34,2.63,2.44,2.74,2.22,1.24,1.08,1.27,0.78,1.14,1.02,0.93,0.88,0.93,0.81,0.71,0.84,0.63,0.61,0.88,0.7,0.79,0.63,0.65,0.51,0.65,0.65,0.71,0.59,0.64,0.61,0.66,0.62,0.67,0.6,0.52,0.65,0.55,0.55,0.48,0.54,0.42,0.45,0.44,0.51,0.38,0.46,0.48,0.45,0.35,0.48,0.49,0.36,0.39,0.32,0.41,0.4,0.36,0.34,0.34,0.3,0.53,0.3,0.36,0.4,0.38,0.26,0.24,0.3,0.25,0.24,0.31,0.3,0.21,0.24,0.25,0.24,0.27,0.21,0.28,0.3,0.24,0.22,0.23,0.25,0.15,0.24,0.18,0.23,0.2,0.17,0.19,0.2,0.22,0.19,0.21,0.22,0.19,0.29,0.17,0.2,0.18,0.2,0.19,0.17,0.23,0.17,0.17,0.17,0.11,0.18,0.16,0.18,0.12,0.17,0.15,0.14,0.12,0.17,0.15,0.13,0.18,0.15,0.15,0.16,0.13,0.14,0.13,0.14,0.14,0.15,0.15,0.14,0.12,0.13,0.13,0.13,0.15,0.14,0.14,0.15,0.15,0.13,0.12,0.12,0.18,0.11,0.12,0.13,0.14,0.0,0.11,0.11,0.13,0.11,0.12,0.13,0.12,0.12,0.14,0.12,0.1,0.1,0.0,0.11,0.12,0.11,0.1,0.13,0.12,0.11,0.11,0.15,0.1,0.0,0.1,0.11,0.11,0.11,0.12,0.1,0.1,0.11,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.1,0.1,0.1,0.1,0.0,0.0,0.31,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.1,0.0,0.0,88.79000000000002
11/12/2021,6.89,7.34,4.57,2.33,2.63,2.45,2.42,2.22,1.25,1.05,1.28,0.7,1.15,1.03,0.93,0.87,0.93,0.82,0.72,0.85,0.63,0.6,0.88,0.7,0.77,0.64,0.65,0.51,0.66,0.65,0.71,0.59,0.65,0.61,0.67,0.62,0.68,0.61,0.51,0.66,0.55,0.55,0.48,0.55,0.42,0.46,0.45,0.51,0.38,0.46,0.48,0.45,0.35,0.48,0.49,0.36,0.39,0.32,0.42,0.4,0.37,0.34,0.35,0.31,0.53,0.29,0.36,0.4,0.38,0.26,0.25,0.31,0.26,0.24,0.31,0.31,0.21,0.24,0.25,0.24,0.27,0.21,0.28,0.3,0.24,0.21,0.23,0.25,0.15,0.24,0.18,0.23,0.2,0.17,0.19,0.2,0.23,0.2,0.21,0.22,0.19,0.29,0.17,0.2,0.18,0.2,0.19,0.17,0.23,0.17,0.17,0.17,0.11,0.18,0.16,0.18,0.12,0.17,0.15,0.14,0.12,0.17,0.15,0.13,0.18,0.15,0.16,0.16,0.13,0.14,0.13,0.14,0.14,0.15,0.15,0.14,0.12,0.13,0.14,0.13,0.15,0.14,0.14,0.15,0.15,0.13,0.12,0.12,0.18,0.12,0.12,0.13,0.14,0.0,0.11,0.11,0.13,0.11,0.12,0.14,0.12,0.12,0.15,0.13,0.0,0.1,0.0,0.11,0.12,0.11,0.1,0.13,0.12,0.11,0.11,0.15,0.1,0.1,0.1,0.11,0.11,0.11,0.12,0.1,0.0,0.11,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.14,0.0,0.0,0.0,0.1,0.0,0.1,0.24,0.1,0.0,0.1,0.1,0.0,0.0,0.33,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.13,0.0,0.1,0.0,0.0,88.79
11/15/2021,6.82,7.33,4.48,2.29,2.6,2.43,2.54,2.22,1.26,1.04,1.27,0.7,1.15,1.04,0.86,0.91,0.91,0.8,0.72,0.86,0.64,0.6,0.87,0.7,0.83,0.65,0.66,0.52,0.66,0.65,0.73,0.6,0.63,0.62,0.67,0.62,0.68,0.61,0.51,0.67,0.55,0.57,0.47,0.54,0.43,0.45,0.46,0.51,0.39,0.46,0.49,0.45,0.35,0.48,0.49,0.36,0.38,0.32,0.41,0.39,0.37,0.34,0.34,0.31,0.52,0.29,0.36,0.39,0.37,0.26,0.25,0.31,0.26,0.24,0.29,0.3,0.22,0.24,0.26,0.25,0.26,0.21,0.29,0.28,0.24,0.22,0.23,0.26,0.15,0.24,0.18,0.23,0.21,0.17,0.19,0.2,0.23,0.2,0.21,0.21,0.2,0.29,0.18,0.2,0.17,0.2,0.2,0.18,0.22,0.17,0.17,0.17,0.11,0.18,0.16,0.18,0.12,0.18,0.15,0.14,0.11,0.17,0.15,0.14,0.18,0.15,0.16,0.16,0.13,0.14,0.13,0.14,0.14,0.15,0.16,0.13,0.12,0.13,0.14,0.13,0.16,0.14,0.13,0.15,0.14,0.13,0.11,0.12,0.18,0.12,0.12,0.13,0.14,0.0,0.11,0.11,0.13,0.11,0.12,0.14,0.12,0.12,0.14,0.12,0.11,0.1,0.0,0.11,0.12,0.11,0.1,0.13,0.12,0.11,0.11,0.15,0.1,0.1,0.1,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.13,0.0,0.0,0.0,0.1,0.0,0.1,0.23,0.0,0.0,0.1,0.1,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.1,0.0,88.67000000000002
11/16/2021,6.86,7.36,4.51,2.37,2.63,2.46,2.45,2.2,1.27,1.04,1.26,0.71,1.16,1.04,0.84,0.92,0.92,0.79,0.71,0.88,0.63,0.59,0.87,0.7,0.81,0.64,0.66,0.52,0.65,0.64,0.72,0.6,0.63,0.62,0.67,0.61,0.68,0.6,0.51,0.67,0.55,0.56,0.47,0.54,0.43,0.45,0.45,0.51,0.38,0.46,0.49,0.45,0.35,0.49,0.5,0.36,0.38,0.31,0.42,0.39,0.37,0.33,0.34,0.31,0.52,0.29,0.36,0.4,0.37,0.26,0.25,0.31,0.26,0.24,0.29,0.3,0.21,0.24,0.26,0.25,0.26,0.2,0.29,0.28,0.24,0.22,0.22,0.27,0.16,0.24,0.18,0.23,0.2,0.16,0.19,0.2,0.23,0.2,0.21,0.21,0.19,0.29,0.18,0.2,0.17,0.2,0.2,0.18,0.22,0.17,0.17,0.17,0.11,0.18,0.16,0.18,0.12,0.18,0.15,0.14,0.12,0.17,0.16,0.14,0.18,0.15,0.16,0.16,0.13,0.14,0.13,0.14,0.14,0.15,0.16,0.13,0.12,0.13,0.14,0.13,0.15,0.14,0.13,0.15,0.15,0.13,0.11,0.12,0.18,0.12,0.12,0.13,0.15,0.0,0.11,0.11,0.13,0.11,0.11,0.14,0.12,0.12,0.15,0.12,0.0,0.1,0.0,0.11,0.12,0.11,0.1,0.13,0.13,0.11,0.11,0.16,0.1,0.0,0.1,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.0,0.0,0.11,0.0,0.1,0.0,0.14,0.0,0.0,0.0,0.1,0.0,0.1,0.24,0.1,0.0,0.1,0.1,0.0,0.0,0.34,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.12,0.1,0.0,0.1,0.0,88.74000000000001
11/17/2021,6.86,7.36,4.51,2.37,2.63,2.46,2.45,2.2,1.27,1.04,1.26,0.71,1.16,1.04,0.84,0.92,0.92,0.79,0.71,0.88,0.63,0.59,0.87,0.7,0.81,0.64,0.66,0.52,0.65,0.64,0.72,0.6,0.63,0.62,0.67,0.61,0.68,0.6,0.51,0.67,0.55,0.56,0.47,0.54,0.43,0.45,0.45,0.51,0.38,0.46,0.49,0.45,0.35,0.49,0.5,0.36,0.38,0.31,0.42,0.39,0.37,0.33,0.34,0.31,0.52,0.29,0.36,0.4,0.37,0.26,0.25,0.31,0.26,0.24,0.29,0.3,0.21,0.24,0.26,0.25,0.26,0.2,0.29,0.28,0.24,0.22,0.22,0.27,0.16,0.24,0.18,0.23,0.2,0.16,0.19,0.2,0.23,0.2,0.21,0.21,0.19,0.29,0.18,0.2,0.17,0.2,0.2,0.18,0.22,0.17,0.17,0.17,0.11,0.18,0.16,0.18,0.12,0.18,0.15,0.14,0.12,0.17,0.16,0.14,0.18,0.15,0.16,0.16,0.13,0.14,0.13,0.14,0.14,0.15,0.16,0.13,0.12,0.13,0.14,0.13,0.15,0.14,0.13,0.15,0.15,0.13,0.11,0.12,0.18,0.12,0.12,0.13,0.15,0.0,0.11,0.11,0.13,0.11,0.11,0.14,0.12,0.12,0.15,0.12,0.0,0.1,0.0,0.11,0.12,0.11,0.1,0.13,0.13,0.11,0.11,0.16,0.1,0.0,0.1,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.0,0.0,0.11,0.0,0.1,0.0,0.14,0.0,0.0,0.0,0.1,0.0,0.1,0.24,0.1,0.0,0.1,0.1,0.0,0.0,0.34,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.12,0.1,0.0,0.1,0.0,88.74000000000001
11/18/2021,6.86,7.35,4.54,2.41,2.63,2.45,2.4,2.18,1.25,1.04,1.24,0.73,1.15,1.04,0.84,0.92,0.92,0.79,0.71,0.88,0.63,0.59,0.87,0.7,0.81,0.64,0.67,0.52,0.66,0.66,0.72,0.6,0.63,0.62,0.68,0.61,0.68,0.6,0.51,0.67,0.55,0.55,0.46,0.55,0.43,0.45,0.45,0.5,0.39,0.46,0.5,0.45,0.34,0.48,0.5,0.38,0.38,0.31,0.42,0.39,0.38,0.33,0.34,0.31,0.52,0.3,0.36,0.39,0.37,0.26,0.25,0.31,0.26,0.24,0.28,0.3,0.21,0.24,0.26,0.25,0.26,0.2,0.29,0.28,0.24,0.21,0.22,0.27,0.16,0.24,0.18,0.23,0.2,0.16,0.19,0.2,0.23,0.2,0.21,0.21,0.19,0.29,0.18,0.19,0.17,0.2,0.2,0.18,0.23,0.16,0.17,0.17,0.11,0.18,0.16,0.17,0.12,0.17,0.15,0.14,0.12,0.17,0.16,0.14,0.18,0.15,0.16,0.16,0.13,0.14,0.13,0.14,0.14,0.15,0.16,0.13,0.12,0.13,0.14,0.13,0.16,0.14,0.14,0.15,0.15,0.13,0.12,0.12,0.18,0.12,0.12,0.13,0.15,0.0,0.11,0.11,0.13,0.11,0.11,0.14,0.12,0.12,0.15,0.12,0.0,0.1,0.0,0.11,0.12,0.11,0.1,0.12,0.12,0.11,0.11,0.16,0.1,0.1,0.1,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.1,0.0,0.1,0.24,0.1,0.0,0.1,0.0,0.0,0.0,0.34,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.12,0.1,0.1,0.1,0.0,88.69
