,MSFT,GOOG,GOOGL,NVDA,TSLA,V,HD,PG,MA,PYPL,DIS,ADBE,VZ,CRM,INTC,CSCO,KO,PEP,ABBV,NKE,MRK,ACN,TXN,MCD,ORCL,UPS,LIN,UNP,BMY,LOW,AMGN,INTU,BLK,SBUX,AMAT,IBM,TGT,AMT,CAT,AXP,AMD,MMM,NOW,DE,SCHW,SPGI,ZTS,BKNG,PLD,LRCX,MDLZ,GILD,ADP,CI,COP,PNC,CME,CSX,EL,TFC,EQIX,CB,BDX,MMC,SHW,ITW,ILMN,NSC,EW,ICE,CL,ADSK,APD,MCO,ADI,ETN,HUM,HCA,PGR,IDXX,ECL,BIIB,VRTX,NEM,ROP,JCI,IQV,TROW,A,KMB,SLB,TEL,TT,ALGN,INFO,WDAY,DLR,CNC,APTV,DXCM,SRE,SPG,XTSLA,ALL,PRU,EA,PPG,BK,MCHP,PH,CDNS,MAR,SYY,MPC,TRV,HPQ,MSI,CTSH,SBAC,RMD,GIS,IFF,PSX,CMI,HLT,FTNT,ROK,SWKS,FRC,ADM,SWK,PXD,MTD,FAST,WLTW,AVB,PCAR,GLW,OKTA,VLO,SIVB,ANSS,AJG,WST,VFC,ES,NUE,EQR,OXY,CBRE,KEYS,WEC,STT,AMP,AWK,ZBRA,CPRT,KSU,WY,BBY,LH,DELL,BLL,KR,KHC,CERN,HES,KDP,ED,OKE,HIG,WORK,EXPD,TRU,DOV,XYL,PPL,TSCO,KMX,MKC,TDOC,WAT,FTV,URI,GRMN,NTRS,CLX,SPLK,DRI,KEY,ALB,PAYC,GWW,COO,FE,HBAN,TRMB,LNG,CMS,AVY,DGX,AMCR,TECH,DVN,OMC,ABC,HOLX,PEAK,DRE,DPZ,ULTA,CAG,RF,CFG,RCL,IEX,MTB,ANSGR.IS,ALLY,USD,PODD,ON,HPE,POOL,PFG,MS,STE,BISXX,BKR,VMW,ANTM,NXPI,SNPS,CARR,HUBS,WELL,WMB,DFS,SYF,CHD,STX,SUM
10/06/2021,9.93,3.82,3.96,2.54,3.13,1.85,1.72,1.68,1.51,1.43,1.51,1.35,1.1,1.3,1.06,1.13,1.06,1.02,0.94,0.91,0.94,1.0,0.87,0.89,0.8,0.65,0.75,0.64,0.65,0.71,0.6,0.73,0.63,0.64,0.58,0.61,0.56,0.59,0.52,0.56,0.62,0.5,0.6,0.49,0.52,0.5,0.45,0.48,0.46,0.4,0.4,0.43,0.42,0.34,0.45,0.41,0.34,0.33,0.34,0.39,0.35,0.38,0.35,0.38,0.35,0.32,0.29,0.29,0.35,0.32,0.3,0.31,0.28,0.29,0.44,0.29,0.25,0.32,0.26,0.26,0.26,0.21,0.23,0.21,0.23,0.24,0.23,0.22,0.24,0.22,0.2,0.22,0.2,0.25,0.22,0.23,0.2,0.18,0.2,0.26,0.2,0.21,0.43,0.19,0.2,0.2,0.17,0.21,0.21,0.18,0.21,0.2,0.2,0.2,0.19,0.17,0.19,0.19,0.18,0.19,0.18,0.16,0.15,0.16,0.18,0.2,0.17,0.13,0.17,0.17,0.14,0.19,0.16,0.15,0.15,0.15,0.14,0.15,0.15,0.14,0.18,0.15,0.15,0.15,0.11,0.14,0.15,0.14,0.14,0.16,0.15,0.14,0.15,0.15,0.15,0.14,0.15,0.12,0.13,0.12,0.14,0.14,0.15,0.14,0.12,0.1,0.11,0.12,0.12,0.13,0.12,0.0,0.1,0.11,0.11,0.11,0.11,0.12,0.1,0.1,0.0,0.11,0.11,0.12,0.12,0.11,0.1,0.12,0.1,0.1,0.13,0.12,0.0,0.1,0.0,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.85
10/07/2021,10.03,3.86,3.98,2.51,3.08,1.89,1.7,1.66,1.55,1.43,1.55,1.34,1.09,1.3,1.05,1.13,1.05,1.01,0.93,0.91,1.0,1.0,0.87,0.88,0.82,0.64,0.75,0.65,0.64,0.7,0.6,0.72,0.62,0.65,0.57,0.62,0.55,0.59,0.52,0.58,0.6,0.5,0.61,0.49,0.52,0.5,0.45,0.49,0.45,0.39,0.4,0.42,0.42,0.34,0.46,0.41,0.34,0.33,0.35,0.39,0.34,0.38,0.35,0.38,0.35,0.32,0.28,0.3,0.34,0.31,0.29,0.3,0.28,0.29,0.44,0.29,0.25,0.32,0.26,0.26,0.27,0.21,0.23,0.21,0.23,0.24,0.22,0.22,0.23,0.22,0.21,0.23,0.2,0.24,0.22,0.23,0.2,0.18,0.2,0.26,0.19,0.21,0.16,0.19,0.2,0.2,0.17,0.21,0.2,0.18,0.21,0.21,0.2,0.2,0.19,0.17,0.19,0.19,0.18,0.19,0.18,0.17,0.15,0.16,0.19,0.2,0.17,0.13,0.17,0.17,0.14,0.2,0.16,0.14,0.15,0.15,0.13,0.15,0.14,0.15,0.18,0.15,0.15,0.15,0.11,0.14,0.14,0.14,0.14,0.16,0.15,0.13,0.15,0.15,0.15,0.13,0.14,0.12,0.13,0.12,0.13,0.14,0.14,0.14,0.12,0.1,0.11,0.11,0.12,0.13,0.12,0.0,0.1,0.11,0.11,0.11,0.1,0.11,0.1,0.1,0.0,0.11,0.11,0.13,0.12,0.1,0.1,0.12,0.1,0.11,0.12,0.13,0.0,0.1,0.0,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.59
10/08/2021,9.95,3.83,3.95,2.41,3.14,1.87,1.7,1.67,1.49,1.4,1.55,1.31,1.11,1.29,1.06,1.12,1.07,1.02,0.94,0.92,1.03,1.0,0.86,0.89,0.82,0.63,0.75,0.67,0.65,0.71,0.6,0.7,0.62,0.64,0.56,0.63,0.55,0.59,0.52,0.58,0.6,0.5,0.6,0.49,0.52,0.49,0.45,0.49,0.46,0.39,0.4,0.42,0.42,0.34,0.47,0.41,0.34,0.34,0.35,0.4,0.35,0.38,0.34,0.38,0.36,0.32,0.27,0.3,0.32,0.32,0.3,0.29,0.28,0.29,0.43,0.29,0.24,0.32,0.26,0.26,0.27,0.21,0.22,0.22,0.23,0.24,0.22,0.22,0.23,0.22,0.21,0.23,0.21,0.24,0.21,0.23,0.2,0.18,0.21,0.25,0.2,0.21,0.16,0.19,0.2,0.2,0.17,0.22,0.2,0.18,0.2,0.21,0.2,0.2,0.19,0.17,0.19,0.19,0.18,0.18,0.18,0.17,0.16,0.16,0.19,0.2,0.17,0.13,0.17,0.17,0.14,0.2,0.16,0.14,0.15,0.15,0.13,0.15,0.14,0.15,0.18,0.14,0.15,0.15,0.11,0.14,0.14,0.14,0.15,0.16,0.15,0.14,0.15,0.15,0.15,0.13,0.14,0.12,0.13,0.12,0.13,0.14,0.15,0.14,0.12,0.1,0.11,0.11,0.12,0.13,0.12,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.0,0.11,0.11,0.12,0.12,0.11,0.1,0.11,0.1,0.11,0.12,0.12,0.0,0.1,0.0,0.12,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.4
10/11/2021,10.1,3.88,4.01,2.51,3.11,1.87,1.72,1.67,1.5,1.41,1.55,1.33,1.07,1.28,1.05,1.11,1.06,1.03,0.94,0.93,0.99,0.99,0.86,0.89,0.83,0.63,0.75,0.67,0.63,0.7,0.58,0.7,0.62,0.63,0.56,0.61,0.54,0.58,0.51,0.57,0.62,0.49,0.6,0.49,0.53,0.5,0.45,0.48,0.46,0.38,0.4,0.41,0.42,0.34,0.46,0.41,0.35,0.35,0.35,0.39,0.33,0.38,0.34,0.38,0.36,0.33,0.28,0.31,0.33,0.34,0.29,0.3,0.28,0.29,0.43,0.29,0.25,0.31,0.25,0.25,0.27,0.21,0.22,0.21,0.23,0.24,0.22,0.21,0.23,0.22,0.21,0.23,0.2,0.24,0.22,0.23,0.19,0.18,0.21,0.25,0.19,0.21,0.12,0.18,0.21,0.19,0.17,0.22,0.2,0.18,0.2,0.21,0.2,0.2,0.19,0.17,0.19,0.19,0.18,0.18,0.18,0.17,0.17,0.16,0.19,0.21,0.17,0.13,0.17,0.17,0.14,0.2,0.16,0.15,0.15,0.15,0.14,0.14,0.14,0.15,0.18,0.15,0.15,0.15,0.11,0.14,0.14,0.14,0.14,0.16,0.14,0.14,0.16,0.15,0.15,0.13,0.14,0.12,0.13,0.12,0.13,0.14,0.14,0.14,0.12,0.1,0.11,0.12,0.12,0.13,0.12,0.0,0.0,0.1,0.11,0.11,0.1,0.11,0.1,0.1,0.0,0.1,0.11,0.12,0.12,0.11,0.1,0.12,0.1,0.11,0.12,0.13,0.0,0.1,0.09,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.49
10/12/2021,10.1,3.88,4.01,2.51,3.11,1.87,1.72,1.67,1.5,1.41,1.55,1.33,1.07,1.28,1.05,1.11,1.06,1.03,0.94,0.93,0.99,0.99,0.86,0.89,0.83,0.63,0.75,0.67,0.63,0.7,0.58,0.7,0.62,0.63,0.56,0.61,0.54,0.58,0.51,0.57,0.62,0.49,0.6,0.49,0.53,0.5,0.45,0.48,0.46,0.38,0.4,0.41,0.42,0.34,0.46,0.41,0.35,0.35,0.35,0.39,0.33,0.38,0.34,0.38,0.36,0.33,0.28,0.31,0.33,0.34,0.29,0.3,0.28,0.29,0.43,0.29,0.25,0.31,0.25,0.25,0.27,0.21,0.22,0.21,0.23,0.24,0.22,0.21,0.23,0.22,0.21,0.23,0.2,0.24,0.22,0.23,0.19,0.18,0.21,0.25,0.19,0.21,0.12,0.18,0.21,0.19,0.17,0.22,0.2,0.18,0.2,0.21,0.2,0.2,0.19,0.17,0.19,0.19,0.18,0.18,0.18,0.17,0.17,0.16,0.19,0.21,0.17,0.13,0.17,0.17,0.14,0.2,0.16,0.15,0.15,0.15,0.14,0.14,0.14,0.15,0.18,0.15,0.15,0.15,0.11,0.14,0.14,0.14,0.14,0.16,0.14,0.14,0.16,0.15,0.15,0.13,0.14,0.12,0.13,0.12,0.13,0.14,0.14,0.14,0.12,0.1,0.11,0.12,0.12,0.13,0.12,0.0,0.0,0.1,0.11,0.11,0.1,0.11,0.1,0.1,0.0,0.1,0.11,0.12,0.12,0.11,0.1,0.12,0.1,0.11,0.12,0.13,0.0,0.1,0.09,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.49
10/13/2021,10.12,3.91,4.03,2.49,3.09,1.87,1.71,1.66,1.51,1.39,1.54,1.32,1.06,1.27,1.04,1.11,1.06,1.03,0.94,0.93,0.98,0.99,0.86,0.89,0.85,0.64,0.74,0.69,0.61,0.7,0.58,0.7,0.62,0.63,0.56,0.61,0.54,0.57,0.51,0.57,0.61,0.49,0.58,0.49,0.54,0.5,0.45,0.49,0.46,0.38,0.4,0.41,0.42,0.34,0.48,0.41,0.35,0.36,0.35,0.39,0.32,0.39,0.33,0.38,0.35,0.33,0.29,0.32,0.32,0.35,0.29,0.29,0.28,0.29,0.44,0.29,0.26,0.31,0.25,0.25,0.27,0.21,0.22,0.21,0.23,0.24,0.22,0.21,0.22,0.22,0.21,0.23,0.2,0.23,0.22,0.23,0.19,0.18,0.21,0.25,0.19,0.21,0.16,0.18,0.21,0.19,0.17,0.22,0.19,0.18,0.2,0.21,0.21,0.2,0.19,0.17,0.19,0.19,0.17,0.18,0.18,0.17,0.17,0.17,0.19,0.2,0.17,0.13,0.17,0.17,0.14,0.21,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.15,0.18,0.14,0.15,0.14,0.11,0.14,0.14,0.14,0.15,0.16,0.14,0.13,0.16,0.16,0.15,0.13,0.14,0.12,0.13,0.12,0.13,0.14,0.14,0.14,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.0,0.0,0.1,0.11,0.11,0.1,0.11,0.1,0.0,0.0,0.1,0.11,0.12,0.11,0.11,0.1,0.12,0.1,0.11,0.12,0.12,0.0,0.1,0.0,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.1,0.1,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.48000000000002
10/14/2021,10.12,3.91,4.03,2.49,3.09,1.87,1.71,1.66,1.51,1.39,1.54,1.32,1.06,1.27,1.04,1.11,1.06,1.03,0.94,0.93,0.98,0.99,0.86,0.89,0.85,0.64,0.74,0.69,0.61,0.7,0.58,0.7,0.62,0.63,0.56,0.61,0.54,0.57,0.51,0.57,0.61,0.49,0.58,0.49,0.54,0.5,0.45,0.49,0.46,0.38,0.4,0.41,0.42,0.34,0.48,0.41,0.35,0.36,0.35,0.39,0.32,0.39,0.33,0.38,0.35,0.33,0.29,0.32,0.32,0.35,0.29,0.29,0.28,0.29,0.44,0.29,0.26,0.31,0.25,0.25,0.27,0.21,0.22,0.21,0.23,0.24,0.22,0.21,0.22,0.22,0.21,0.23,0.2,0.23,0.22,0.23,0.19,0.18,0.21,0.25,0.19,0.21,0.16,0.18,0.21,0.19,0.17,0.22,0.19,0.18,0.2,0.21,0.21,0.2,0.19,0.17,0.19,0.19,0.17,0.18,0.18,0.17,0.17,0.17,0.19,0.2,0.17,0.13,0.17,0.17,0.14,0.21,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.15,0.18,0.14,0.15,0.14,0.11,0.14,0.14,0.14,0.15,0.16,0.14,0.13,0.16,0.16,0.15,0.13,0.14,0.12,0.13,0.12,0.13,0.14,0.14,0.14,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.0,0.0,0.1,0.11,0.11,0.1,0.11,0.1,0.0,0.0,0.1,0.11,0.12,0.11,0.11,0.1,0.12,0.1,0.11,0.12,0.12,0.0,0.1,0.0,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.1,0.1,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.48000000000002
10/15/2021,10.15,3.9,4.03,2.49,3.13,1.84,1.73,1.68,1.48,1.37,1.52,1.32,1.04,1.28,1.04,1.12,1.07,1.04,0.94,0.92,0.98,1.0,0.86,0.89,0.86,0.63,0.74,0.69,0.62,0.71,0.57,0.69,0.62,0.63,0.56,0.61,0.55,0.57,0.51,0.57,0.61,0.49,0.59,0.48,0.53,0.5,0.45,0.49,0.46,0.38,0.4,0.41,0.42,0.34,0.48,0.41,0.35,0.36,0.35,0.39,0.32,0.4,0.33,0.38,0.35,0.33,0.28,0.32,0.33,0.35,0.29,0.29,0.29,0.29,0.44,0.29,0.26,0.31,0.26,0.25,0.26,0.21,0.22,0.21,0.23,0.24,0.22,0.21,0.22,0.22,0.22,0.23,0.2,0.23,0.22,0.23,0.19,0.18,0.21,0.25,0.19,0.21,0.16,0.19,0.21,0.19,0.17,0.22,0.19,0.18,0.2,0.21,0.2,0.2,0.19,0.17,0.19,0.19,0.17,0.18,0.18,0.17,0.17,0.16,0.19,0.21,0.17,0.13,0.17,0.17,0.14,0.21,0.15,0.14,0.15,0.15,0.14,0.14,0.14,0.15,0.18,0.14,0.16,0.14,0.11,0.14,0.14,0.14,0.15,0.16,0.14,0.13,0.16,0.16,0.15,0.13,0.14,0.12,0.13,0.12,0.13,0.14,0.14,0.14,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.0,0.09,0.1,0.11,0.1,0.1,0.11,0.1,0.0,0.0,0.1,0.11,0.12,0.11,0.11,0.1,0.12,0.1,0.11,0.12,0.12,0.0,0.1,0.0,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.51000000000002
10/18/2021,10.15,3.9,4.03,2.49,3.13,1.84,1.73,1.68,1.48,1.37,1.52,1.32,1.04,1.28,1.04,1.12,1.07,1.04,0.94,0.92,0.98,1.0,0.86,0.89,0.86,0.63,0.74,0.69,0.62,0.71,0.57,0.69,0.62,0.63,0.56,0.61,0.55,0.57,0.51,0.57,0.61,0.49,0.59,0.48,0.53,0.5,0.45,0.49,0.46,0.38,0.4,0.41,0.42,0.34,0.48,0.41,0.35,0.36,0.35,0.39,0.32,0.4,0.33,0.38,0.35,0.33,0.28,0.32,0.33,0.35,0.29,0.29,0.29,0.29,0.44,0.29,0.26,0.31,0.26,0.25,0.26,0.21,0.22,0.21,0.23,0.24,0.22,0.21,0.22,0.22,0.22,0.23,0.2,0.23,0.22,0.23,0.19,0.18,0.21,0.25,0.19,0.21,0.16,0.19,0.21,0.19,0.17,0.22,0.19,0.18,0.2,0.21,0.2,0.2,0.19,0.17,0.19,0.19,0.17,0.18,0.18,0.17,0.17,0.16,0.19,0.21,0.17,0.13,0.17,0.17,0.14,0.21,0.15,0.14,0.15,0.15,0.14,0.14,0.14,0.15,0.18,0.14,0.16,0.14,0.11,0.14,0.14,0.14,0.15,0.16,0.14,0.13,0.16,0.16,0.15,0.13,0.14,0.12,0.13,0.12,0.13,0.14,0.14,0.14,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.0,0.09,0.1,0.11,0.1,0.1,0.11,0.1,0.0,0.0,0.1,0.11,0.12,0.11,0.11,0.1,0.12,0.1,0.11,0.12,0.12,0.0,0.1,0.0,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.51000000000002
10/19/2021,10.21,3.88,4.0,2.56,3.16,1.8,1.72,1.66,1.44,1.4,1.49,1.37,1.01,1.33,1.03,1.11,1.05,1.04,0.91,0.94,0.94,1.02,0.84,0.86,0.84,0.65,0.76,0.69,0.61,0.72,0.56,0.7,0.64,0.62,0.57,0.6,0.56,0.57,0.5,0.55,0.64,0.49,0.61,0.46,0.53,0.5,0.45,0.48,0.47,0.38,0.4,0.4,0.42,0.33,0.47,0.41,0.35,0.36,0.35,0.38,0.32,0.39,0.33,0.39,0.35,0.33,0.28,0.32,0.33,0.34,0.29,0.3,0.3,0.29,0.43,0.3,0.26,0.31,0.25,0.25,0.27,0.2,0.22,0.22,0.23,0.24,0.22,0.21,0.22,0.21,0.22,0.23,0.2,0.21,0.22,0.24,0.2,0.17,0.21,0.25,0.19,0.22,0.16,0.18,0.2,0.18,0.18,0.22,0.19,0.18,0.21,0.2,0.2,0.21,0.19,0.16,0.2,0.19,0.17,0.18,0.18,0.17,0.17,0.17,0.19,0.21,0.17,0.13,0.17,0.17,0.14,0.21,0.15,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.18,0.15,0.16,0.14,0.12,0.14,0.14,0.14,0.14,0.16,0.15,0.13,0.16,0.16,0.15,0.13,0.15,0.13,0.13,0.12,0.13,0.14,0.14,0.13,0.12,0.1,0.12,0.12,0.12,0.14,0.12,0.0,0.09,0.1,0.11,0.1,0.1,0.11,0.1,0.09,0.0,0.1,0.11,0.12,0.11,0.11,0.1,0.13,0.0,0.11,0.13,0.13,0.0,0.0,0.0,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.66,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.52
10/20/2021,10.2,3.87,3.98,2.55,3.23,1.83,1.75,1.66,1.48,1.4,1.5,1.37,1.01,1.33,1.03,1.09,1.05,1.03,0.9,0.94,0.93,1.02,0.84,0.85,0.84,0.66,0.75,0.7,0.61,0.73,0.56,0.71,0.65,0.62,0.57,0.61,0.57,0.57,0.51,0.56,0.64,0.49,0.61,0.46,0.55,0.5,0.45,0.49,0.47,0.38,0.4,0.4,0.42,0.33,0.47,0.4,0.36,0.36,0.35,0.39,0.33,0.38,0.33,0.39,0.35,0.33,0.28,0.32,0.33,0.34,0.29,0.3,0.3,0.29,0.43,0.3,0.27,0.31,0.25,0.25,0.27,0.2,0.22,0.21,0.23,0.24,0.22,0.21,0.22,0.21,0.22,0.23,0.2,0.21,0.22,0.24,0.19,0.18,0.21,0.25,0.19,0.22,0.17,0.18,0.2,0.18,0.18,0.22,0.19,0.18,0.2,0.21,0.2,0.2,0.18,0.17,0.19,0.2,0.17,0.17,0.18,0.17,0.17,0.16,0.19,0.21,0.17,0.12,0.17,0.17,0.14,0.21,0.15,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.18,0.15,0.16,0.14,0.11,0.14,0.14,0.14,0.14,0.16,0.15,0.13,0.16,0.16,0.15,0.13,0.14,0.13,0.13,0.12,0.12,0.14,0.14,0.13,0.12,0.1,0.12,0.12,0.12,0.14,0.12,0.0,0.0,0.1,0.11,0.11,0.1,0.11,0.1,0.0,0.0,0.1,0.11,0.12,0.11,0.11,0.1,0.13,0.0,0.1,0.13,0.12,0.0,0.0,0.09,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.09,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.67,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66
10/21/2021,10.27,3.89,4.01,2.59,3.33,1.82,1.76,1.63,1.48,1.41,1.45,1.39,1.0,1.32,1.03,1.09,1.03,1.02,0.89,0.95,0.91,1.02,0.84,0.84,0.84,0.65,0.75,0.7,0.59,0.73,0.54,0.72,0.64,0.62,0.57,0.59,0.59,0.57,0.51,0.56,0.66,0.49,0.61,0.46,0.54,0.5,0.45,0.48,0.48,0.38,0.39,0.39,0.42,0.33,0.47,0.4,0.36,0.36,0.34,0.39,0.32,0.37,0.32,0.38,0.35,0.33,0.28,0.32,0.32,0.34,0.28,0.3,0.3,0.29,0.44,0.3,0.26,0.31,0.25,0.25,0.26,0.19,0.22,0.21,0.23,0.24,0.22,0.21,0.22,0.21,0.22,0.23,0.2,0.21,0.22,0.24,0.19,0.17,0.21,0.24,0.19,0.22,0.17,0.18,0.2,0.18,0.17,0.22,0.19,0.18,0.2,0.21,0.19,0.2,0.18,0.17,0.19,0.19,0.17,0.18,0.17,0.17,0.17,0.16,0.19,0.21,0.17,0.12,0.17,0.17,0.14,0.2,0.15,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.18,0.15,0.15,0.14,0.11,0.14,0.14,0.14,0.14,0.16,0.15,0.13,0.16,0.16,0.14,0.13,0.15,0.13,0.13,0.12,0.13,0.14,0.14,0.13,0.12,0.1,0.12,0.11,0.12,0.14,0.12,0.0,0.09,0.1,0.11,0.11,0.1,0.11,0.1,0.0,0.0,0.1,0.11,0.12,0.11,0.11,0.09,0.13,0.0,0.1,0.13,0.12,0.0,0.0,0.0,0.11,0.1,0.13,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.09,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.55
10/22/2021,10.24,3.89,4.0,2.58,3.29,1.83,1.77,1.6,1.49,1.41,1.44,1.41,1.01,1.32,1.03,1.09,1.03,1.03,0.88,0.93,0.93,1.03,0.85,0.84,0.84,0.65,0.75,0.7,0.6,0.73,0.55,0.73,0.64,0.62,0.57,0.59,0.58,0.58,0.51,0.56,0.66,0.49,0.62,0.47,0.55,0.5,0.45,0.47,0.48,0.38,0.39,0.39,0.42,0.33,0.47,0.41,0.36,0.36,0.34,0.39,0.32,0.38,0.33,0.39,0.35,0.33,0.28,0.32,0.33,0.34,0.28,0.3,0.3,0.3,0.44,0.3,0.26,0.31,0.25,0.25,0.26,0.19,0.22,0.21,0.23,0.24,0.22,0.21,0.22,0.2,0.22,0.22,0.2,0.21,0.22,0.24,0.2,0.17,0.21,0.25,0.19,0.22,0.18,0.18,0.21,0.18,0.18,0.22,0.19,0.18,0.2,0.2,0.19,0.2,0.18,0.17,0.19,0.2,0.17,0.18,0.17,0.17,0.17,0.16,0.18,0.21,0.17,0.13,0.17,0.17,0.14,0.2,0.15,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.18,0.15,0.16,0.14,0.11,0.14,0.14,0.14,0.14,0.16,0.15,0.13,0.17,0.16,0.15,0.13,0.15,0.13,0.13,0.12,0.13,0.14,0.14,0.13,0.12,0.1,0.12,0.11,0.12,0.13,0.12,0.0,0.09,0.1,0.11,0.11,0.1,0.11,0.1,0.0,0.0,0.1,0.11,0.12,0.11,0.11,0.0,0.13,0.0,0.1,0.13,0.12,0.0,0.0,0.09,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.0,0.66,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.64
