,ROKU,LBRDK,CABO,MSI,CHTR,COMM,LITE,CIEN,DISH,ANET,ATUS,T,CMCSA,TMUS,CSCO,UI,VZ,VSAT,JNPR,LUMN,SHLS,ENPH,FSLR,PLUG,CLR,OXY,XEC,COG,AA,FANG,OKE,TPL,EOG,MRO,SCCO,PXD,COP,AM,LNG,FAST,RGLD,EQT,DVN,KMI,ALB,FCX,HES,XOM,CE,HUN,IFF,GRA,NEU,WMB,HXL,HAL,NEM,PSX,IP,CHPT,CF,MOS,TRGP,CVX,ECL,APA,MPC,CC,CLF,TKR,AVY,SLB,STLD,SMG,LYB,VLO,NUE,ASH,OLN,DOW,VVV,EMN,ESI,RS,BKR,APD,HFC,X,WLK,UNVR,RUN,NOV,NFE,NRG,BEPC,FMC,RSG,PCG,WM,CLH,VST,AEP,NEE,EIX,CMS,SRCL,FE,AES,PNW,AWK,XEL,WEC,D,CNP,UGI,OGE,PPL,PEG,ES,NFG,EXC,DUK,WTRG,HE,SO,LNT,AGR,ATO,AEE,IDA,NI,ED,EVRG,ETR,SRE,SEB,KMB,CLX,HLF,PG,CTVA,DAR,SPB,HSY,DTE,PPC,KDP,REYN,PEP,LW,MKC,INGR,CHD,MCK,STZ,ACI,USFD,CPB,MO,BF.B,SYY,FLO,CL,HRL,BG,FRPT,TSN,K,PM,CAG,MDLZ,POST,KO,GIS,MNST,ABC,GO,BYND,CVS,SJM,SAM,ADM,CASY,KHC,KR,HAIN,TAP,WBA,RYN,Z,EXR,WELL,CONE,LSI,COR,AIRC,CUBE,INVH,PSA,AMH,MAA,WY,AVB,CPT,UDR,ESS,ELS,EQR,SUI,ARE,PEAK,JLL,CBRE,KIM,MRNA,SBAC,PLD,LAMR,OPEN,UPST,AMT,DTM,VTR,PK,EQIX,HTA,HST,SPG,EPR,BRX,JBGS,KRC,AGPXX,VNO,SLG,FRT,REG,CUZ,BXP,CTRA,CSGP,DRE,FR,REXR,VER,ACC,O,DEI,FLNC,SLVM,OLPX,IRM,CCI,DLR,MPW,CHV.,NRA.,AWC.,PEO.,4I1.,PEP.,8CW.,HHC,OHI,SUM
11/05/2021,0.41,0.39,0.38,0.45,0.38,0.34,0.43,0.47,0.43,0.6,0.27,0.41,0.39,0.39,0.43,0.44,0.43,0.56,0.49,0.44,0.25,0.35,0.29,0.39,0.32,0.33,0.0,0.0,0.24,0.36,0.29,0.25,0.33,0.36,0.24,0.3,0.31,0.25,0.29,0.26,0.22,0.24,0.35,0.25,0.26,0.26,0.29,0.29,0.26,0.3,0.23,0.0,0.24,0.28,0.26,0.31,0.23,0.28,0.2,0.26,0.3,0.28,0.3,0.28,0.24,0.34,0.27,0.22,0.23,0.24,0.23,0.3,0.23,0.23,0.25,0.28,0.23,0.25,0.3,0.23,0.26,0.24,0.27,0.24,0.26,0.27,0.27,0.24,0.28,0.29,0.27,0.27,0.26,0.18,0.2,0.23,0.22,0.25,0.22,0.24,0.22,0.19,0.2,0.22,0.19,0.19,0.21,0.22,0.18,0.19,0.19,0.19,0.2,0.2,0.2,0.2,0.2,0.21,0.19,0.23,0.22,0.2,0.19,0.2,0.19,0.19,0.2,0.2,0.2,0.2,0.2,0.21,0.19,0.19,0.2,0.17,0.16,0.17,0.14,0.17,0.17,0.2,0.18,0.17,0.19,0.17,0.18,0.17,0.18,0.16,0.16,0.18,0.18,0.18,0.17,0.17,0.18,0.16,0.15,0.17,0.17,0.18,0.17,0.17,0.2,0.2,0.18,0.17,0.16,0.17,0.17,0.16,0.17,0.18,0.15,0.17,0.16,0.15,0.18,0.17,0.16,0.18,0.17,0.17,0.15,0.2,0.17,0.16,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.25,0.0,0.0,0.0,0.14,0.14,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.14,0.14,0.14,0.0,0.14,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.96
11/08/2021,0.41,0.4,0.38,0.45,0.39,0.34,0.43,0.47,0.43,0.63,0.28,0.4,0.39,0.41,0.43,0.45,0.43,0.58,0.49,0.43,0.25,0.35,0.28,0.38,0.3,0.32,0.0,0.0,0.24,0.35,0.29,0.25,0.32,0.34,0.23,0.3,0.31,0.25,0.29,0.25,0.22,0.24,0.35,0.25,0.25,0.26,0.28,0.28,0.26,0.3,0.23,0.0,0.23,0.28,0.26,0.3,0.23,0.28,0.2,0.27,0.3,0.3,0.3,0.28,0.24,0.35,0.26,0.23,0.23,0.23,0.23,0.29,0.23,0.25,0.24,0.28,0.23,0.25,0.3,0.23,0.27,0.24,0.28,0.25,0.26,0.27,0.27,0.24,0.28,0.3,0.27,0.27,0.25,0.18,0.2,0.26,0.22,0.25,0.21,0.22,0.21,0.19,0.2,0.22,0.19,0.17,0.21,0.21,0.18,0.18,0.19,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.23,0.22,0.2,0.19,0.2,0.19,0.19,0.2,0.2,0.2,0.2,0.21,0.21,0.19,0.19,0.2,0.17,0.16,0.17,0.14,0.17,0.17,0.2,0.18,0.17,0.19,0.17,0.17,0.17,0.18,0.16,0.16,0.19,0.18,0.18,0.17,0.18,0.19,0.16,0.15,0.17,0.17,0.18,0.17,0.17,0.2,0.19,0.18,0.17,0.16,0.17,0.17,0.16,0.17,0.18,0.15,0.18,0.16,0.15,0.19,0.18,0.16,0.18,0.17,0.17,0.16,0.2,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.24,0.0,0.0,0.0,0.14,0.14,0.16,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.14,0.14,0.14,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.96000000000001
11/09/2021,0.36,0.4,0.39,0.44,0.38,0.3,0.46,0.48,0.38,0.65,0.29,0.4,0.4,0.41,0.43,0.43,0.42,0.6,0.49,0.5,0.25,0.35,0.28,0.36,0.29,0.32,0.0,0.0,0.24,0.36,0.29,0.26,0.33,0.36,0.23,0.29,0.32,0.26,0.29,0.26,0.23,0.25,0.36,0.25,0.26,0.25,0.28,0.28,0.26,0.3,0.23,0.0,0.23,0.28,0.27,0.3,0.23,0.28,0.2,0.27,0.31,0.28,0.3,0.28,0.24,0.37,0.27,0.24,0.23,0.24,0.24,0.3,0.23,0.25,0.24,0.29,0.24,0.25,0.31,0.23,0.26,0.24,0.28,0.26,0.25,0.27,0.26,0.24,0.28,0.3,0.26,0.27,0.24,0.17,0.19,0.26,0.22,0.25,0.21,0.21,0.22,0.19,0.2,0.22,0.19,0.17,0.21,0.21,0.17,0.18,0.19,0.19,0.2,0.2,0.2,0.2,0.2,0.21,0.19,0.23,0.22,0.2,0.19,0.2,0.19,0.19,0.2,0.2,0.2,0.2,0.21,0.21,0.19,0.19,0.19,0.17,0.16,0.16,0.14,0.17,0.18,0.2,0.18,0.17,0.19,0.17,0.18,0.18,0.18,0.16,0.16,0.19,0.18,0.18,0.17,0.18,0.2,0.16,0.15,0.17,0.18,0.18,0.17,0.17,0.21,0.19,0.18,0.17,0.15,0.17,0.17,0.16,0.17,0.18,0.16,0.17,0.16,0.15,0.18,0.18,0.16,0.18,0.17,0.17,0.15,0.21,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.25,0.0,0.14,0.0,0.14,0.14,0.16,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.55,0.0,0.0,0.14,0.14,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1
11/10/2021,0.36,0.4,0.39,0.44,0.38,0.3,0.46,0.48,0.38,0.65,0.29,0.4,0.4,0.41,0.43,0.43,0.42,0.6,0.49,0.5,0.25,0.35,0.28,0.36,0.29,0.32,0.0,0.0,0.24,0.36,0.29,0.26,0.33,0.36,0.23,0.29,0.32,0.26,0.29,0.26,0.23,0.25,0.36,0.25,0.26,0.25,0.28,0.28,0.26,0.3,0.23,0.0,0.23,0.28,0.27,0.3,0.23,0.28,0.2,0.27,0.31,0.28,0.3,0.28,0.24,0.37,0.27,0.24,0.23,0.24,0.24,0.3,0.23,0.25,0.24,0.29,0.24,0.25,0.31,0.23,0.26,0.24,0.28,0.26,0.25,0.27,0.26,0.24,0.28,0.3,0.26,0.27,0.24,0.17,0.19,0.26,0.22,0.25,0.21,0.21,0.22,0.19,0.2,0.22,0.19,0.17,0.21,0.21,0.17,0.18,0.19,0.19,0.2,0.2,0.2,0.2,0.2,0.21,0.19,0.23,0.22,0.2,0.19,0.2,0.19,0.19,0.2,0.2,0.2,0.2,0.21,0.21,0.19,0.19,0.19,0.17,0.16,0.16,0.14,0.17,0.18,0.2,0.18,0.17,0.19,0.17,0.18,0.18,0.18,0.16,0.16,0.19,0.18,0.18,0.17,0.18,0.2,0.16,0.15,0.17,0.18,0.18,0.17,0.17,0.21,0.19,0.18,0.17,0.15,0.17,0.17,0.16,0.17,0.18,0.16,0.17,0.16,0.15,0.18,0.18,0.16,0.18,0.17,0.17,0.15,0.21,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.25,0.0,0.14,0.0,0.14,0.14,0.16,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.55,0.0,0.0,0.14,0.14,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1
11/11/2021,0.36,0.4,0.4,0.45,0.39,0.29,0.45,0.47,0.38,0.64,0.28,0.4,0.39,0.4,0.43,0.41,0.42,0.49,0.49,0.5,0.25,0.35,0.27,0.38,0.3,0.32,0.0,0.0,0.24,0.36,0.29,0.27,0.34,0.36,0.24,0.29,0.32,0.26,0.29,0.26,0.22,0.25,0.37,0.25,0.27,0.27,0.3,0.29,0.26,0.3,0.23,0.0,0.23,0.28,0.27,0.31,0.23,0.28,0.2,0.3,0.33,0.28,0.31,0.28,0.24,0.38,0.27,0.24,0.24,0.25,0.24,0.3,0.24,0.25,0.24,0.29,0.24,0.25,0.3,0.23,0.26,0.24,0.27,0.26,0.25,0.28,0.26,0.25,0.28,0.3,0.27,0.28,0.25,0.16,0.19,0.25,0.22,0.25,0.21,0.22,0.21,0.19,0.2,0.22,0.19,0.18,0.2,0.2,0.17,0.18,0.18,0.19,0.19,0.2,0.2,0.19,0.2,0.2,0.19,0.23,0.22,0.2,0.19,0.19,0.19,0.19,0.19,0.2,0.19,0.19,0.2,0.21,0.19,0.18,0.19,0.17,0.16,0.16,0.0,0.17,0.18,0.2,0.18,0.17,0.19,0.17,0.17,0.18,0.18,0.16,0.16,0.19,0.18,0.18,0.17,0.17,0.19,0.16,0.15,0.17,0.17,0.18,0.17,0.17,0.21,0.19,0.18,0.17,0.15,0.16,0.17,0.16,0.17,0.18,0.16,0.17,0.15,0.15,0.18,0.17,0.15,0.18,0.17,0.17,0.15,0.21,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.15,0.0,0.0,0.25,0.0,0.14,0.0,0.14,0.14,0.16,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.55,0.0,0.14,0.14,0.14,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.97
11/12/2021,0.36,0.41,0.4,0.45,0.39,0.29,0.45,0.48,0.37,0.65,0.28,0.39,0.39,0.4,0.43,0.42,0.42,0.49,0.49,0.5,0.25,0.35,0.27,0.38,0.31,0.32,0.0,0.0,0.24,0.35,0.29,0.27,0.34,0.36,0.24,0.29,0.32,0.26,0.29,0.26,0.22,0.24,0.37,0.25,0.27,0.27,0.3,0.29,0.27,0.29,0.24,0.0,0.23,0.28,0.27,0.31,0.23,0.28,0.2,0.28,0.33,0.28,0.31,0.29,0.24,0.37,0.28,0.24,0.23,0.25,0.24,0.3,0.24,0.26,0.24,0.29,0.24,0.25,0.31,0.23,0.26,0.24,0.27,0.26,0.25,0.28,0.27,0.24,0.28,0.3,0.26,0.28,0.24,0.16,0.19,0.26,0.22,0.26,0.21,0.22,0.21,0.19,0.2,0.22,0.19,0.17,0.2,0.2,0.17,0.18,0.19,0.19,0.19,0.2,0.2,0.2,0.2,0.2,0.19,0.23,0.22,0.2,0.19,0.19,0.19,0.19,0.19,0.2,0.19,0.19,0.2,0.21,0.19,0.18,0.19,0.17,0.16,0.17,0.0,0.17,0.19,0.2,0.18,0.17,0.19,0.17,0.17,0.18,0.18,0.16,0.16,0.19,0.18,0.18,0.17,0.18,0.18,0.16,0.15,0.17,0.17,0.18,0.17,0.17,0.21,0.16,0.18,0.17,0.15,0.17,0.17,0.17,0.17,0.18,0.16,0.17,0.16,0.14,0.18,0.18,0.15,0.18,0.17,0.17,0.15,0.21,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.25,0.0,0.14,0.0,0.14,0.14,0.16,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.55,0.0,0.14,0.14,0.14,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
11/15/2021,0.35,0.4,0.4,0.45,0.39,0.3,0.45,0.48,0.36,0.64,0.28,0.4,0.4,0.4,0.43,0.42,0.42,0.48,0.5,0.51,0.25,0.37,0.27,0.41,0.3,0.3,0.0,0.0,0.26,0.34,0.29,0.26,0.34,0.35,0.24,0.29,0.31,0.26,0.28,0.26,0.23,0.25,0.36,0.25,0.27,0.28,0.28,0.28,0.27,0.3,0.24,0.0,0.24,0.28,0.27,0.29,0.24,0.28,0.2,0.28,0.33,0.28,0.3,0.28,0.24,0.37,0.27,0.24,0.23,0.25,0.23,0.29,0.24,0.27,0.25,0.29,0.24,0.26,0.31,0.24,0.27,0.25,0.28,0.27,0.25,0.28,0.27,0.25,0.29,0.29,0.27,0.26,0.22,0.16,0.19,0.26,0.22,0.27,0.21,0.22,0.21,0.19,0.2,0.23,0.19,0.18,0.21,0.21,0.18,0.19,0.19,0.19,0.2,0.21,0.2,0.2,0.2,0.2,0.19,0.24,0.22,0.2,0.19,0.19,0.19,0.19,0.19,0.2,0.2,0.2,0.21,0.21,0.19,0.19,0.19,0.17,0.16,0.17,0.0,0.17,0.19,0.19,0.18,0.17,0.19,0.18,0.17,0.18,0.18,0.16,0.16,0.2,0.18,0.18,0.18,0.18,0.18,0.16,0.15,0.17,0.17,0.18,0.17,0.17,0.21,0.16,0.19,0.17,0.16,0.16,0.17,0.17,0.17,0.18,0.16,0.17,0.18,0.0,0.19,0.18,0.15,0.19,0.17,0.17,0.16,0.19,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.14,0.0,0.15,0.0,0.0,0.25,0.0,0.0,0.0,0.14,0.14,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.54,0.0,0.14,0.14,0.14,0.0,0.0,0.26,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.21000000000001
11/16/2021,0.36,0.4,0.4,0.45,0.38,0.3,0.45,0.48,0.36,0.64,0.28,0.4,0.39,0.39,0.42,0.42,0.42,0.48,0.5,0.5,0.27,0.37,0.27,0.4,0.3,0.3,0.0,0.0,0.26,0.34,0.29,0.25,0.33,0.35,0.25,0.29,0.31,0.25,0.28,0.27,0.23,0.25,0.35,0.25,0.27,0.28,0.28,0.28,0.26,0.3,0.24,0.0,0.24,0.28,0.27,0.29,0.24,0.28,0.2,0.29,0.34,0.28,0.29,0.28,0.25,0.37,0.27,0.25,0.23,0.26,0.24,0.29,0.24,0.27,0.25,0.29,0.24,0.27,0.32,0.24,0.27,0.25,0.28,0.27,0.25,0.28,0.27,0.24,0.29,0.3,0.27,0.26,0.22,0.16,0.19,0.26,0.22,0.27,0.22,0.22,0.21,0.19,0.21,0.22,0.19,0.18,0.21,0.21,0.18,0.19,0.19,0.19,0.19,0.2,0.2,0.2,0.2,0.2,0.19,0.24,0.22,0.19,0.19,0.19,0.19,0.19,0.19,0.2,0.2,0.19,0.2,0.21,0.19,0.18,0.19,0.17,0.16,0.17,0.0,0.17,0.19,0.18,0.19,0.17,0.19,0.17,0.17,0.18,0.18,0.16,0.16,0.19,0.18,0.19,0.18,0.18,0.17,0.16,0.15,0.17,0.17,0.19,0.17,0.17,0.21,0.16,0.18,0.17,0.16,0.16,0.17,0.17,0.17,0.18,0.16,0.17,0.19,0.0,0.19,0.18,0.15,0.19,0.17,0.17,0.16,0.19,0.17,0.17,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.15,0.0,0.0,0.25,0.0,0.0,0.0,0.14,0.14,0.16,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.14,0.14,0.14,0.0,0.0,0.26,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.150000000000006
11/17/2021,0.36,0.4,0.4,0.45,0.38,0.3,0.45,0.48,0.36,0.64,0.28,0.4,0.39,0.39,0.42,0.42,0.42,0.48,0.5,0.5,0.27,0.37,0.27,0.4,0.3,0.3,0.0,0.0,0.26,0.34,0.29,0.25,0.33,0.35,0.25,0.29,0.31,0.25,0.28,0.27,0.23,0.25,0.35,0.25,0.27,0.28,0.28,0.28,0.26,0.3,0.24,0.0,0.24,0.28,0.27,0.29,0.24,0.28,0.2,0.29,0.34,0.28,0.29,0.28,0.25,0.37,0.27,0.25,0.23,0.26,0.24,0.29,0.24,0.27,0.25,0.29,0.24,0.27,0.32,0.24,0.27,0.25,0.28,0.27,0.25,0.28,0.27,0.24,0.29,0.3,0.27,0.26,0.22,0.16,0.19,0.26,0.22,0.27,0.22,0.22,0.21,0.19,0.21,0.22,0.19,0.18,0.21,0.21,0.18,0.19,0.19,0.19,0.19,0.2,0.2,0.2,0.2,0.2,0.19,0.24,0.22,0.19,0.19,0.19,0.19,0.19,0.19,0.2,0.2,0.19,0.2,0.21,0.19,0.18,0.19,0.17,0.16,0.17,0.0,0.17,0.19,0.18,0.19,0.17,0.19,0.17,0.17,0.18,0.18,0.16,0.16,0.19,0.18,0.19,0.18,0.18,0.17,0.16,0.15,0.17,0.17,0.19,0.17,0.17,0.21,0.16,0.18,0.17,0.16,0.16,0.17,0.17,0.17,0.18,0.16,0.17,0.19,0.0,0.19,0.18,0.15,0.19,0.17,0.17,0.16,0.19,0.17,0.17,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.15,0.0,0.0,0.25,0.0,0.0,0.0,0.14,0.14,0.16,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.14,0.14,0.14,0.0,0.0,0.26,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.150000000000006
11/18/2021,0.36,0.4,0.41,0.45,0.39,0.3,0.44,0.48,0.36,0.64,0.28,0.4,0.39,0.39,0.43,0.42,0.42,0.48,0.5,0.5,0.28,0.36,0.27,0.39,0.3,0.3,0.0,0.0,0.25,0.35,0.29,0.25,0.33,0.35,0.24,0.29,0.31,0.25,0.28,0.27,0.23,0.26,0.36,0.25,0.26,0.28,0.28,0.28,0.26,0.29,0.24,0.0,0.24,0.28,0.28,0.29,0.24,0.28,0.2,0.29,0.34,0.28,0.3,0.29,0.24,0.37,0.27,0.25,0.22,0.26,0.24,0.29,0.23,0.26,0.25,0.29,0.23,0.27,0.32,0.24,0.27,0.25,0.28,0.26,0.25,0.27,0.27,0.24,0.29,0.3,0.26,0.25,0.22,0.17,0.18,0.26,0.22,0.27,0.22,0.22,0.22,0.19,0.21,0.22,0.19,0.18,0.21,0.21,0.18,0.19,0.19,0.19,0.2,0.21,0.2,0.2,0.2,0.2,0.19,0.24,0.22,0.2,0.19,0.19,0.19,0.19,0.19,0.2,0.2,0.2,0.21,0.21,0.2,0.19,0.19,0.17,0.16,0.17,0.0,0.17,0.19,0.19,0.19,0.17,0.19,0.17,0.17,0.18,0.18,0.16,0.16,0.2,0.18,0.18,0.18,0.18,0.18,0.16,0.15,0.17,0.17,0.19,0.17,0.17,0.21,0.16,0.19,0.17,0.16,0.16,0.17,0.17,0.17,0.18,0.16,0.17,0.19,0.0,0.18,0.18,0.15,0.19,0.17,0.17,0.16,0.19,0.18,0.16,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.15,0.0,0.0,0.25,0.0,0.0,0.0,0.14,0.14,0.16,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.53,0.0,0.14,0.14,0.14,0.0,0.0,0.26,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.190000000000005
11/19/2021,0.36,0.4,0.4,0.46,0.38,0.3,0.44,0.49,0.36,0.64,0.28,0.39,0.39,0.39,0.43,0.42,0.42,0.47,0.5,0.49,0.28,0.37,0.25,0.4,0.3,0.3,0.0,0.0,0.24,0.34,0.29,0.25,0.32,0.35,0.24,0.29,0.31,0.25,0.29,0.27,0.23,0.26,0.36,0.25,0.26,0.27,0.28,0.28,0.26,0.29,0.24,0.0,0.24,0.28,0.27,0.29,0.24,0.27,0.2,0.3,0.34,0.28,0.29,0.29,0.24,0.37,0.27,0.25,0.22,0.25,0.24,0.29,0.23,0.26,0.24,0.29,0.23,0.27,0.32,0.23,0.27,0.25,0.28,0.26,0.25,0.27,0.27,0.23,0.29,0.3,0.26,0.25,0.23,0.17,0.19,0.26,0.22,0.27,0.22,0.22,0.22,0.19,0.21,0.22,0.19,0.18,0.21,0.21,0.18,0.19,0.19,0.19,0.2,0.21,0.2,0.2,0.2,0.2,0.19,0.24,0.22,0.19,0.19,0.19,0.19,0.19,0.19,0.2,0.2,0.2,0.21,0.21,0.2,0.19,0.19,0.17,0.16,0.17,0.0,0.17,0.19,0.18,0.19,0.17,0.19,0.17,0.17,0.18,0.18,0.16,0.16,0.19,0.18,0.18,0.18,0.18,0.18,0.16,0.15,0.17,0.17,0.19,0.17,0.17,0.21,0.17,0.19,0.17,0.15,0.16,0.17,0.17,0.17,0.18,0.16,0.17,0.19,0.0,0.18,0.18,0.15,0.19,0.17,0.17,0.15,0.18,0.18,0.16,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.24,0.0,0.0,0.0,0.14,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.14,0.14,0.14,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.03
11/22/2021,0.36,0.4,0.4,0.46,0.38,0.3,0.44,0.49,0.36,0.64,0.28,0.39,0.39,0.39,0.43,0.42,0.42,0.47,0.5,0.49,0.28,0.37,0.25,0.4,0.3,0.3,0.0,0.0,0.24,0.34,0.29,0.25,0.32,0.35,0.24,0.29,0.31,0.25,0.29,0.27,0.23,0.26,0.36,0.25,0.26,0.27,0.28,0.28,0.26,0.29,0.24,0.0,0.24,0.28,0.27,0.29,0.24,0.27,0.2,0.3,0.34,0.28,0.29,0.29,0.24,0.37,0.27,0.25,0.22,0.25,0.24,0.29,0.23,0.26,0.24,0.29,0.23,0.27,0.32,0.23,0.27,0.25,0.28,0.26,0.25,0.27,0.27,0.23,0.29,0.3,0.26,0.25,0.23,0.17,0.19,0.26,0.22,0.27,0.22,0.22,0.22,0.19,0.21,0.22,0.19,0.18,0.21,0.21,0.18,0.19,0.19,0.19,0.2,0.21,0.2,0.2,0.2,0.2,0.19,0.24,0.22,0.19,0.19,0.19,0.19,0.19,0.19,0.2,0.2,0.2,0.21,0.21,0.2,0.19,0.19,0.17,0.16,0.17,0.0,0.17,0.19,0.18,0.19,0.17,0.19,0.17,0.17,0.18,0.18,0.16,0.16,0.19,0.18,0.18,0.18,0.18,0.18,0.16,0.15,0.17,0.17,0.19,0.17,0.17,0.21,0.17,0.19,0.17,0.15,0.16,0.17,0.17,0.17,0.18,0.16,0.17,0.19,0.0,0.18,0.18,0.15,0.19,0.17,0.17,0.15,0.18,0.18,0.16,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.24,0.0,0.0,0.0,0.14,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.14,0.14,0.14,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.03
