,PYPL,ACN,UPS,HON,UNP,RTX,BA,CAT,MMM,GE,DE,SQ,LMT,FIS,ADP,CSX,FDX,NSC,SHW,FISV,ITW,ETN,EMR,GPN,WM,NOC,ROP,JCI,LHX,TEL,TT,GD,APH,CARR,PH,TDG,PAYX,CMI,CTAS,OTIS,ROK,GLW,AME,FAST,PCAR,EFX,ZBRA,VRSK,KEYS,GNRC,BLL,KSU,ODFL,IP,RSG,FTV,VMC,URI,FLT,EXPD,DOV,TRU,XYL,MLM,TRMB,TDY,GWW,BR,IR,AMCR,PKI,AVY,J,IEX,TXT,CGNX,MAS,WAB,XPO,CCK,WRK,JBHT,FBHS,LDOS,PKG,HWM,GGG,ALLE,CHRW,PWR,JKHY,SNA,LII,BAH,TTC,NDSN,TREX,AXON,PNR,XTSLA,OC,HUBB,CSL,WSO,WU,HEI.A,AOS,MIDD,RHI,ATR,ACM,ST,SEE,WEX,BERY,NLSN,OSK,ARW,AGCO,LECO,G,ITT,HII,DCI,JBL,SITE,IPGP,EEFT,WWD,CLVT,TTEK,COHR,MAN,CNXC,EME,SRCL,SON,LPX,KNX,HEI,EXP,MTZ,LSTR,CACI,LFUS,AYI,MSA,TKR,MMS,KBR,RBC,CFX,VNT,BWXT,NATI,AWI,HXL,FLS,NVT,SAIC,GPK,ASGN,CW,VMI,MSM,ALSN,AL,ITRI,CLH,FCN,CR,ENS,UNVR,AVT,MRCY,KEX,AIT,AFRM,NSP,MIC,TNET,DNB,SHLS,SLGN,NKLA,CMPR,ARRY,ADT,GTES,WFFUT,IXTU1,IXIU1,USD,GE.,GXO WI,GXO,IXTZ1,V,MA,AXP,COF,INFO,DD,MTD,PPG,SWK,SYF,WAT,BILL,FICO,BLDR,PCTY,MHK,RPM,STNE,MKSI,BLD,BC,WMS,MDU,AXTA,ADS,AZEK,SPCE,SPR,R,FOUR,PSFE,TSP,SNDR,CNM,HAYW,DSEY,LZ,ARD,IXIZ1,RRX,AMBP,LYLTV,SUM
08/03/2021,6.39,3.98,2.73,3.2,2.87,2.6,2.46,2.23,2.26,2.24,2.23,1.91,1.79,1.82,1.76,1.45,1.35,1.27,1.37,1.35,1.29,1.24,1.19,1.13,1.14,1.07,1.02,1.01,0.92,0.96,0.96,0.89,0.85,0.89,0.79,0.69,0.72,0.67,0.69,0.71,0.7,0.64,0.63,0.62,0.57,0.63,0.58,0.61,0.6,0.52,0.52,0.48,0.5,0.45,0.49,0.49,0.47,0.47,0.42,0.43,0.47,0.45,0.45,0.45,0.42,0.41,0.38,0.4,0.36,0.35,0.4,0.35,0.35,0.34,0.31,0.32,0.3,0.3,0.28,0.27,0.26,0.28,0.27,0.28,0.27,0.25,0.26,0.24,0.23,0.25,0.26,0.23,0.22,0.23,0.24,0.24,0.22,0.24,0.24,0.2,0.2,0.22,0.21,0.18,0.19,0.18,0.19,0.21,0.22,0.17,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.17,0.16,0.16,0.17,0.17,0.16,0.16,0.16,0.15,0.15,0.15,0.14,0.12,0.14,0.12,0.13,0.13,0.13,0.13,0.13,0.11,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.12,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.1,0.09,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.08,0.09,0.09,0.09,0.09,0.1,0.1,0.08,0.08,0.08,0.07,0.07,0.07,0.06,0.07,0.06,0.06,0.06,0.05,0.06,0.03,0.04,0.03,0.03,0.02,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
08/04/2021,6.39,3.98,2.73,3.2,2.87,2.6,2.46,2.23,2.26,2.24,2.23,1.91,1.79,1.82,1.76,1.45,1.35,1.27,1.37,1.35,1.29,1.24,1.19,1.13,1.14,1.07,1.02,1.01,0.92,0.96,0.96,0.89,0.85,0.89,0.79,0.69,0.72,0.67,0.69,0.71,0.7,0.64,0.63,0.62,0.57,0.63,0.58,0.61,0.6,0.52,0.52,0.48,0.5,0.45,0.49,0.49,0.47,0.47,0.42,0.43,0.47,0.45,0.45,0.45,0.42,0.41,0.38,0.4,0.36,0.35,0.4,0.35,0.35,0.34,0.31,0.32,0.3,0.3,0.28,0.27,0.26,0.28,0.27,0.28,0.27,0.25,0.26,0.24,0.23,0.25,0.26,0.23,0.22,0.23,0.24,0.24,0.22,0.24,0.24,0.2,0.2,0.22,0.21,0.18,0.19,0.18,0.19,0.21,0.22,0.17,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.17,0.16,0.16,0.17,0.17,0.16,0.16,0.16,0.15,0.15,0.15,0.14,0.12,0.14,0.12,0.13,0.13,0.13,0.13,0.13,0.11,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.12,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.1,0.09,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.08,0.09,0.09,0.09,0.09,0.1,0.1,0.08,0.08,0.08,0.07,0.07,0.07,0.06,0.07,0.06,0.06,0.06,0.05,0.06,0.03,0.04,0.03,0.03,0.02,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
08/05/2021,6.39,3.98,2.73,3.2,2.87,2.6,2.46,2.23,2.26,2.24,2.23,1.91,1.79,1.82,1.76,1.45,1.35,1.27,1.37,1.35,1.29,1.24,1.19,1.13,1.14,1.07,1.02,1.01,0.92,0.96,0.96,0.89,0.85,0.89,0.79,0.69,0.72,0.67,0.69,0.71,0.7,0.64,0.63,0.62,0.57,0.63,0.58,0.61,0.6,0.52,0.52,0.48,0.5,0.45,0.49,0.49,0.47,0.47,0.42,0.43,0.47,0.45,0.45,0.45,0.42,0.41,0.38,0.4,0.36,0.35,0.4,0.35,0.35,0.34,0.31,0.32,0.3,0.3,0.28,0.27,0.26,0.28,0.27,0.28,0.27,0.25,0.26,0.24,0.23,0.25,0.26,0.23,0.22,0.23,0.24,0.24,0.22,0.24,0.24,0.2,0.2,0.22,0.21,0.18,0.19,0.18,0.19,0.21,0.22,0.17,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.17,0.16,0.16,0.17,0.17,0.16,0.16,0.16,0.15,0.15,0.15,0.14,0.12,0.14,0.12,0.13,0.13,0.13,0.13,0.13,0.11,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.12,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.1,0.09,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.08,0.09,0.09,0.09,0.09,0.1,0.1,0.08,0.08,0.08,0.07,0.07,0.07,0.06,0.07,0.06,0.06,0.06,0.05,0.06,0.03,0.04,0.03,0.03,0.02,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
08/06/2021,6.33,3.99,2.77,3.18,2.88,2.63,2.48,2.25,2.3,0.0,2.25,2.08,1.78,1.59,1.79,1.45,1.35,1.28,1.4,1.27,1.31,1.28,1.2,0.99,1.14,1.08,1.02,1.02,0.93,0.97,0.97,0.89,0.87,0.92,0.79,0.68,0.73,0.67,0.68,0.73,0.71,0.64,0.63,0.63,0.56,0.62,0.58,0.6,0.61,0.5,0.52,0.48,0.51,0.45,0.5,0.5,0.47,0.48,0.41,0.42,0.48,0.45,0.45,0.45,0.42,0.42,0.39,0.4,0.37,0.35,0.41,0.35,0.33,0.34,0.32,0.31,0.3,0.3,0.17,0.26,0.26,0.28,0.27,0.25,0.26,0.25,0.27,0.25,0.24,0.25,0.26,0.24,0.23,0.22,0.24,0.24,0.22,0.24,0.25,0.2,0.2,0.22,0.21,0.18,0.18,0.17,0.19,0.21,0.22,0.17,0.18,0.18,0.18,0.16,0.17,0.17,0.16,0.18,0.16,0.16,0.17,0.17,0.16,0.17,0.16,0.15,0.13,0.14,0.13,0.12,0.14,0.12,0.13,0.13,0.13,0.13,0.13,0.11,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.12,0.12,0.1,0.11,0.11,0.12,0.11,0.11,0.1,0.11,0.1,0.09,0.11,0.11,0.1,0.11,0.11,0.1,0.1,0.08,0.09,0.09,0.09,0.09,0.1,0.1,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.05,0.06,0.06,0.03,0.04,0.03,0.03,0.02,0.01,0.0,0.0,0.03,2.22,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
08/10/2021,6.47,4.03,2.74,3.14,2.88,2.61,2.5,2.25,2.26,0.0,2.25,2.12,1.74,1.63,1.78,1.45,1.33,1.26,1.4,1.3,1.29,1.28,1.2,1.02,1.13,1.07,1.01,1.02,0.93,0.97,0.93,0.9,0.87,0.91,0.76,0.68,0.73,0.66,0.68,0.72,0.72,0.62,0.62,0.63,0.55,0.61,0.59,0.6,0.6,0.51,0.55,0.49,0.51,0.45,0.49,0.5,0.47,0.47,0.44,0.41,0.48,0.45,0.46,0.45,0.44,0.42,0.38,0.4,0.38,0.36,0.41,0.35,0.33,0.34,0.32,0.3,0.3,0.3,0.17,0.27,0.26,0.27,0.27,0.25,0.26,0.24,0.26,0.24,0.24,0.25,0.25,0.24,0.23,0.22,0.24,0.24,0.24,0.25,0.25,0.15,0.2,0.21,0.21,0.18,0.18,0.18,0.19,0.21,0.22,0.17,0.18,0.18,0.18,0.16,0.17,0.16,0.16,0.17,0.16,0.16,0.17,0.17,0.16,0.17,0.16,0.17,0.13,0.14,0.13,0.12,0.14,0.12,0.13,0.14,0.13,0.12,0.13,0.11,0.12,0.11,0.12,0.1,0.12,0.12,0.13,0.13,0.12,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.1,0.09,0.1,0.11,0.09,0.11,0.11,0.1,0.1,0.08,0.08,0.09,0.07,0.1,0.1,0.1,0.08,0.08,0.08,0.06,0.07,0.07,0.07,0.07,0.06,0.07,0.05,0.06,0.06,0.03,0.04,0.03,0.03,0.02,0.01,0.0,0.0,0.06,2.25,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
08/11/2021,6.47,4.03,2.74,3.14,2.88,2.61,2.5,2.25,2.26,0.0,2.25,2.12,1.74,1.63,1.78,1.45,1.33,1.26,1.4,1.3,1.29,1.28,1.2,1.02,1.13,1.07,1.01,1.02,0.93,0.97,0.93,0.9,0.87,0.91,0.76,0.68,0.73,0.66,0.68,0.72,0.72,0.62,0.62,0.63,0.55,0.61,0.59,0.6,0.6,0.51,0.55,0.49,0.51,0.45,0.49,0.5,0.47,0.47,0.44,0.41,0.48,0.45,0.46,0.45,0.44,0.42,0.38,0.4,0.38,0.36,0.41,0.35,0.33,0.34,0.32,0.3,0.3,0.3,0.17,0.27,0.26,0.27,0.27,0.25,0.26,0.24,0.26,0.24,0.24,0.25,0.25,0.24,0.23,0.22,0.24,0.24,0.24,0.25,0.25,0.15,0.2,0.21,0.21,0.18,0.18,0.18,0.19,0.21,0.22,0.17,0.18,0.18,0.18,0.16,0.17,0.16,0.16,0.17,0.16,0.16,0.17,0.17,0.16,0.17,0.16,0.17,0.13,0.14,0.13,0.12,0.14,0.12,0.13,0.14,0.13,0.12,0.13,0.11,0.12,0.11,0.12,0.1,0.12,0.12,0.13,0.13,0.12,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.1,0.09,0.1,0.11,0.09,0.11,0.11,0.1,0.1,0.08,0.08,0.09,0.07,0.1,0.1,0.1,0.08,0.08,0.08,0.06,0.07,0.07,0.07,0.07,0.06,0.07,0.05,0.06,0.06,0.03,0.04,0.03,0.03,0.02,0.01,0.0,0.0,0.06,2.25,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
08/13/2021,6.33,3.99,2.71,3.16,2.89,2.61,2.54,2.3,2.27,0.0,2.31,2.1,1.74,1.61,1.81,1.47,1.3,1.27,1.39,1.3,1.3,1.31,1.21,0.98,1.12,1.07,0.99,1.02,0.94,0.97,0.9,0.89,0.86,0.91,0.76,0.67,0.73,0.67,0.68,0.71,0.73,0.62,0.62,0.62,0.54,0.62,0.6,0.6,0.6,0.52,0.57,0.52,0.51,0.46,0.49,0.5,0.49,0.48,0.43,0.41,0.49,0.45,0.46,0.46,0.44,0.41,0.38,0.39,0.39,0.36,0.4,0.35,0.34,0.34,0.32,0.3,0.3,0.31,0.17,0.28,0.27,0.27,0.27,0.25,0.27,0.25,0.26,0.24,0.23,0.26,0.25,0.24,0.23,0.22,0.24,0.24,0.23,0.23,0.25,0.18,0.2,0.22,0.21,0.18,0.18,0.17,0.19,0.21,0.22,0.17,0.18,0.19,0.18,0.15,0.17,0.16,0.16,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.16,0.17,0.12,0.14,0.13,0.12,0.15,0.11,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.11,0.12,0.1,0.12,0.12,0.13,0.13,0.11,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.1,0.09,0.1,0.11,0.09,0.11,0.11,0.1,0.1,0.08,0.08,0.09,0.07,0.1,0.1,0.1,0.08,0.08,0.08,0.06,0.07,0.07,0.06,0.07,0.06,0.07,0.05,0.06,0.06,0.03,0.04,0.03,0.03,0.02,0.01,0.0,0.0,0.04,2.28,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04999999999998
08/16/2021,6.27,3.98,2.72,3.13,2.94,2.59,2.55,2.35,2.27,0.0,2.34,2.05,1.71,1.61,1.78,1.51,1.31,1.31,1.41,1.29,1.3,1.3,1.21,0.96,1.13,1.06,0.98,1.02,0.92,0.98,0.89,0.89,0.86,0.89,0.74,0.66,0.73,0.68,0.67,0.71,0.72,0.61,0.62,0.62,0.55,0.61,0.59,0.6,0.59,0.52,0.57,0.52,0.52,0.46,0.49,0.5,0.5,0.51,0.42,0.4,0.48,0.44,0.46,0.47,0.43,0.41,0.37,0.39,0.39,0.36,0.4,0.35,0.35,0.33,0.33,0.28,0.31,0.31,0.17,0.28,0.27,0.28,0.28,0.25,0.27,0.25,0.26,0.24,0.24,0.27,0.25,0.24,0.23,0.21,0.24,0.24,0.24,0.23,0.26,0.18,0.2,0.22,0.21,0.18,0.18,0.17,0.19,0.2,0.22,0.17,0.19,0.19,0.18,0.15,0.17,0.16,0.16,0.17,0.17,0.16,0.18,0.17,0.16,0.17,0.16,0.17,0.12,0.14,0.13,0.12,0.15,0.12,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.11,0.13,0.1,0.12,0.12,0.13,0.13,0.11,0.11,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.1,0.09,0.1,0.11,0.09,0.11,0.11,0.1,0.1,0.08,0.08,0.09,0.07,0.1,0.1,0.1,0.08,0.08,0.08,0.06,0.07,0.07,0.07,0.07,0.06,0.07,0.05,0.06,0.06,0.03,0.04,0.04,0.03,0.02,0.01,0.0,0.0,0.06,2.27,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
08/17/2021,6.29,4.0,2.73,3.13,2.95,2.57,2.51,2.33,2.26,0.0,2.33,2.04,1.71,1.62,1.78,1.5,1.32,1.31,1.42,1.29,1.3,1.3,1.21,0.99,1.14,1.06,0.99,1.02,0.92,0.98,0.89,0.88,0.86,0.89,0.74,0.65,0.73,0.68,0.67,0.71,0.72,0.61,0.62,0.62,0.55,0.62,0.6,0.6,0.6,0.51,0.57,0.52,0.52,0.45,0.49,0.5,0.49,0.5,0.43,0.41,0.48,0.44,0.46,0.47,0.43,0.41,0.37,0.39,0.4,0.36,0.4,0.35,0.35,0.33,0.32,0.28,0.31,0.31,0.18,0.28,0.27,0.29,0.28,0.25,0.27,0.24,0.26,0.24,0.24,0.26,0.26,0.24,0.23,0.21,0.24,0.24,0.24,0.23,0.26,0.19,0.2,0.22,0.21,0.18,0.18,0.17,0.19,0.19,0.23,0.17,0.18,0.19,0.18,0.15,0.17,0.16,0.16,0.17,0.17,0.16,0.18,0.16,0.16,0.17,0.16,0.17,0.12,0.14,0.13,0.12,0.15,0.11,0.13,0.14,0.13,0.12,0.13,0.12,0.12,0.11,0.13,0.1,0.12,0.12,0.13,0.13,0.11,0.11,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.1,0.09,0.1,0.11,0.09,0.11,0.11,0.1,0.1,0.08,0.08,0.09,0.07,0.1,0.1,0.1,0.08,0.08,0.08,0.06,0.07,0.07,0.06,0.07,0.06,0.07,0.05,0.06,0.06,0.03,0.04,0.04,0.03,0.03,0.01,0.0,0.0,0.05,2.23,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
08/19/2021,6.35,4.05,2.77,3.15,2.93,2.56,2.44,2.32,2.28,0.0,2.32,2.0,1.71,1.6,1.79,1.49,1.33,1.31,1.43,1.3,1.31,1.3,1.21,0.96,1.15,1.07,0.99,1.02,0.93,0.98,0.91,0.89,0.86,0.9,0.75,0.64,0.74,0.68,0.67,0.72,0.72,0.61,0.62,0.62,0.55,0.62,0.6,0.6,0.6,0.5,0.57,0.52,0.52,0.45,0.5,0.5,0.48,0.49,0.42,0.41,0.49,0.44,0.46,0.46,0.44,0.41,0.37,0.4,0.39,0.37,0.4,0.35,0.35,0.34,0.32,0.28,0.31,0.31,0.18,0.28,0.26,0.29,0.28,0.25,0.27,0.24,0.26,0.25,0.24,0.26,0.26,0.24,0.23,0.21,0.24,0.24,0.24,0.23,0.26,0.19,0.2,0.22,0.21,0.18,0.18,0.17,0.19,0.19,0.23,0.17,0.18,0.18,0.18,0.15,0.17,0.16,0.16,0.17,0.17,0.16,0.18,0.16,0.16,0.17,0.16,0.17,0.12,0.14,0.13,0.11,0.15,0.11,0.13,0.13,0.13,0.12,0.13,0.11,0.12,0.11,0.13,0.1,0.12,0.12,0.13,0.13,0.11,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.1,0.09,0.1,0.11,0.1,0.11,0.11,0.1,0.1,0.08,0.08,0.09,0.07,0.1,0.1,0.1,0.08,0.08,0.08,0.06,0.07,0.07,0.06,0.07,0.06,0.07,0.05,0.05,0.06,0.03,0.04,0.04,0.03,0.03,0.01,0.0,0.0,0.05,2.19,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
08/20/2021,6.24,4.1,2.8,3.15,2.94,2.57,2.4,2.29,2.27,0.0,2.3,2.01,1.73,1.63,1.79,1.5,1.33,1.31,1.43,1.32,1.31,1.3,1.21,0.97,1.16,1.08,1.0,1.03,0.94,0.97,0.91,0.89,0.87,0.88,0.75,0.65,0.74,0.68,0.68,0.72,0.71,0.61,0.62,0.62,0.55,0.63,0.59,0.61,0.59,0.48,0.58,0.52,0.52,0.45,0.5,0.5,0.48,0.49,0.43,0.41,0.49,0.45,0.47,0.46,0.44,0.41,0.37,0.4,0.39,0.37,0.4,0.35,0.35,0.33,0.32,0.28,0.31,0.31,0.17,0.28,0.26,0.29,0.27,0.26,0.27,0.24,0.26,0.25,0.24,0.26,0.26,0.24,0.23,0.22,0.23,0.24,0.23,0.23,0.26,0.18,0.19,0.22,0.21,0.18,0.18,0.17,0.19,0.19,0.23,0.17,0.18,0.18,0.18,0.15,0.17,0.16,0.15,0.17,0.16,0.16,0.18,0.16,0.16,0.17,0.16,0.16,0.12,0.14,0.13,0.12,0.15,0.12,0.13,0.13,0.13,0.12,0.13,0.11,0.12,0.11,0.13,0.1,0.12,0.12,0.13,0.13,0.12,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.1,0.1,0.09,0.1,0.11,0.1,0.11,0.11,0.1,0.1,0.08,0.08,0.09,0.07,0.1,0.1,0.1,0.08,0.08,0.08,0.06,0.07,0.07,0.06,0.07,0.06,0.07,0.05,0.05,0.06,0.03,0.04,0.04,0.03,0.03,0.01,0.0,0.0,0.06,2.18,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
08/23/2021,6.32,4.15,2.79,3.15,2.96,2.51,2.32,2.23,2.25,0.0,2.23,2.01,1.72,1.59,1.79,1.52,1.3,1.3,1.44,1.38,1.32,1.32,1.21,0.96,1.17,1.08,1.0,1.04,0.94,0.97,0.92,0.89,0.88,0.9,0.74,0.64,0.74,0.67,0.69,0.72,0.73,0.63,0.62,0.63,0.55,0.63,0.6,0.63,0.61,0.49,0.6,0.53,0.53,0.45,0.51,0.49,0.48,0.48,0.42,0.41,0.49,0.45,0.47,0.46,0.44,0.41,0.37,0.4,0.38,0.38,0.41,0.36,0.34,0.33,0.31,0.29,0.3,0.3,0.17,0.29,0.26,0.29,0.27,0.26,0.27,0.25,0.26,0.25,0.23,0.27,0.26,0.23,0.23,0.22,0.23,0.24,0.24,0.23,0.26,0.18,0.19,0.21,0.21,0.18,0.18,0.17,0.19,0.2,0.23,0.17,0.18,0.18,0.18,0.15,0.17,0.16,0.15,0.17,0.16,0.16,0.18,0.16,0.16,0.17,0.16,0.17,0.12,0.14,0.14,0.12,0.14,0.12,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.11,0.13,0.1,0.12,0.12,0.13,0.13,0.11,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.1,0.09,0.1,0.11,0.1,0.11,0.11,0.09,0.1,0.08,0.08,0.09,0.07,0.1,0.1,0.1,0.07,0.08,0.08,0.06,0.06,0.07,0.06,0.08,0.06,0.07,0.05,0.05,0.06,0.03,0.03,0.04,0.02,0.03,0.01,0.0,0.0,0.08,2.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
08/24/2021,6.34,4.18,2.76,3.13,2.94,2.52,2.31,2.22,2.23,0.0,2.17,2.04,1.73,1.59,1.78,1.52,1.29,1.3,1.45,1.37,1.31,1.32,1.21,0.95,1.17,1.07,1.0,1.04,0.94,0.97,0.91,0.89,0.88,0.89,0.73,0.65,0.73,0.67,0.68,0.72,0.72,0.62,0.62,0.63,0.55,0.62,0.6,0.63,0.61,0.5,0.61,0.52,0.53,0.45,0.51,0.49,0.48,0.47,0.42,0.41,0.49,0.45,0.47,0.46,0.45,0.41,0.37,0.4,0.38,0.39,0.4,0.36,0.34,0.33,0.32,0.3,0.3,0.3,0.17,0.29,0.26,0.29,0.27,0.25,0.28,0.25,0.26,0.25,0.23,0.27,0.26,0.23,0.23,0.22,0.23,0.25,0.25,0.24,0.26,0.19,0.19,0.22,0.21,0.18,0.18,0.17,0.19,0.2,0.23,0.17,0.18,0.18,0.18,0.15,0.17,0.16,0.15,0.17,0.16,0.16,0.18,0.16,0.16,0.17,0.16,0.17,0.12,0.14,0.14,0.12,0.14,0.12,0.13,0.14,0.13,0.12,0.13,0.12,0.12,0.11,0.13,0.1,0.12,0.12,0.13,0.13,0.12,0.1,0.1,0.1,0.12,0.11,0.11,0.11,0.11,0.1,0.09,0.1,0.11,0.1,0.11,0.11,0.09,0.1,0.08,0.08,0.08,0.07,0.1,0.1,0.1,0.07,0.08,0.08,0.05,0.06,0.07,0.06,0.08,0.06,0.07,0.05,0.06,0.06,0.03,0.04,0.04,0.02,0.03,0.02,0.0,0.0,0.1,2.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
