,PLD,PSA,DLR,SPG,Vonovia SE,EQIX,WELL,AVB,EQR,ARE,O,EXR,INVH,8801.T,VTR,DWNI.DE,16.HK,823.HK,ESS,MAA,SUI,SGRO.L,8802.T,PEAK,BXP,DRE,1113.HK,VICI,UDR,8830.T,WPC,ELS,CPT,URW.AS,MPW,HST,AMH,LEG.DE,REG,SCG.AX,VER,GLPI,US Dollar,1997.HK,COLD,CUBE,8951.T,Aroundtown S.A.,CONE,FRT,Dexus / New,OHI,STOR,MGR.AX,LSI,KIM,CAR.UN.TO,8952.T,NNN,GFC.PA,KRC,SGP.AX,VNO,AIRC,REXR,SPSN.SW,8953.T,New World Development Company Limited,A17U.SI,C31.SI,CAST.ST,3283.T,3462.T,C38U.SI,GLP J-REIT,GPT.AX,FR,ACC,BRX,EGP,Fastighets AB Balder (Class B),LAND.L,BLND.L,Daiwa House Residential Investment Corporation,12.HK,STAG,HTA,REI.UN.TO,COR,SLG,Warehouses De Pauw Comm. VA,SRC,CUZ,83.HK,DEI,PSPN.SW,H78.SI,QTS,Sagax AB (Class B),"ORIX JREIT, Inc.",AED.BR,LI.PA,UTG.L,101.HK,ADC,Derwent London Plc,IIPR,BBOX.L,M44U.SI,SBB B.ST,PK,KOJAMO.HE,AP.UN.TO,HIW,COFB.BR,Advance Residence Investment Corporation,Covivo,Fabege AB,HR,TRNO,United Urban Investment Corporation,VCX.AX,TEG.DE,3003.T,GRT.UN.TO,HPP,JBGS,DOC,RHP,SBRA,Industrial & Infrastructure Fund Investment Corporation,WRI,ME8U.SI,EPR,HR.UN.TO,ENTRA.OL,DBRG,MRL.MC,NSA,N2IU.SI,8955.T,"Sekisui House Reit, Inc.",MAC,"Inmobiliaria Colonial, S.A.",BNL,AOX.DE,CAI.VI,OFC,EPRT,LXP,Activia Properties Inc.,3231.T,Wihlborgs Fastigheter AB,1972.HK,SRU.UN.TO,PSB,FCR.UN.TO,Nippon Accommodations Fund Inc.,EQC,CHP.UN.TO,BYG.L,APLE,3466.T,NHI,8804.T,SAFE.L,Primary Health Properties Plc,PEB,Kenedix Office Investment Corporation,LondonMetric Property Plc,Japan Hotel REIT Investment Corporation,ICAD.PA,BUOU.SI,ALLN.SW,WALL B.ST,U14.SI,SITC,3471.T,Japan Logistics Fund Inc.,Assura Plc,GRI.L,KLED.ST,SHO,RPAI,NYF.ST,Mori Hills REIT Investment Corp.,14.HK,Great Portland Estates Plc,GYC.DE,C09.SI,AZRG.TA,ADO Properties SA,KW,T82U.SI,SMU.UN.TO,Shaftesbury Plc,RLJ,AJBU.SI,PDM,Japan Rental Housing Investments Inc.,MOBN.SW,VNA.DE,AT1.DE,DXS.AX,3281.T,17.HK,BALD B.ST,8984.T,WDP.BR,SAGAB.ST,8954.T,MISXX,DLN.L,COV.PA,FABG.ST,8960.T,3269.T,3249.T,COL.MC,3309.T,3279.T,WIHL.ST,3226.T,LMP.L,PHP.L,8972.T,AGR.L,8985.T,GPOR.L,8967.T,ADJ.DE,3234.T,SHB.L,BDN,CSH.UN.TO,3292.T,8964.T,Morgan Stanley Instl Lqudty Trs Instl,CTRE,DIR-U.NE,TCN.TO,AEON REIT Investment Corporation,n/a,777.DE,8986.T,CXP,SCP.AX,WRE,CLI.SI,IRT,UE,9CI.SI,DIR.UN.TO,ROIC,FCPT,KRG,COREB.ST,XHR,SKT,NSR.AX,HMSO.L,DRH,GPE.L,CLW.AX,NWH.UN.TO,IVT,SUM
10/27/2021,5.3,2.45,2.2,2.36,0.0,3.66,1.71,1.62,1.57,1.6,1.39,1.22,1.18,1.06,1.08,0.39,0.95,0.91,1.08,1.16,1.16,1.06,0.88,0.93,0.92,1.04,0.6,0.88,0.81,0.72,0.71,0.75,0.77,0.52,0.61,0.6,0.57,0.57,0.59,0.6,0.58,0.54,0.0,0.45,0.39,0.53,0.48,0.0,0.5,0.46,0.0,0.36,0.42,0.43,0.5,0.67,0.42,0.4,0.4,0.37,0.4,0.42,0.39,0.4,0.45,0.39,0.31,0.0,0.39,0.0,0.27,0.37,0.33,0.38,0.0,0.37,0.37,0.35,0.35,0.38,0.0,0.33,0.31,0.0,0.27,0.36,0.36,0.29,0.32,0.24,0.0,0.29,0.3,0.24,0.28,0.27,0.3,0.0,0.0,0.0,0.24,0.22,0.24,0.24,0.24,0.0,0.31,0.28,0.21,0.32,0.22,0.22,0.22,0.24,0.24,0.0,0.0,0.0,0.24,0.25,0.0,0.25,0.2,0.2,0.25,0.2,0.18,0.2,0.22,0.16,0.0,0.0,0.19,0.19,0.19,0.11,0.16,0.18,0.24,0.17,0.16,0.0,0.2,0.0,0.2,0.17,0.0,0.16,0.17,0.2,0.0,0.15,0.0,0.15,0.16,0.18,0.16,0.0,0.15,0.15,0.17,0.17,0.15,0.12,0.15,0.17,0.0,0.14,0.0,0.0,0.0,0.13,0.16,0.15,0.15,0.13,0.14,0.13,0.0,0.0,0.16,0.13,0.13,0.0,0.15,0.0,0.11,0.0,0.13,0.13,0.17,0.0,0.13,0.12,0.15,0.0,0.12,0.0,0.11,0.0,0.11,1.81,0.0,0.45,0.35,0.31,0.36,0.3,0.32,0.33,0.21,0.22,0.23,0.22,0.22,0.18,0.21,0.17,0.16,0.16,0.14,0.16,0.12,0.16,0.14,0.12,0.13,0.13,0.13,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.42,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.32,0.14,0.0,0.11,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.47999999999999
11/08/2021,5.43,2.5,2.18,2.69,0.0,3.58,1.69,1.62,1.53,1.58,1.95,1.3,1.17,1.06,1.03,0.11,0.93,0.92,1.07,1.15,1.11,1.08,0.87,0.92,0.89,1.05,0.61,0.85,0.8,0.71,0.71,0.73,0.78,0.52,0.61,0.63,0.57,0.56,0.62,0.58,0.0,0.53,0.0,0.45,0.39,0.55,0.47,0.0,0.51,0.49,0.0,0.34,0.43,0.41,0.52,0.68,0.42,0.4,0.4,0.36,0.39,0.41,0.38,0.41,0.47,0.39,0.31,0.0,0.39,0.0,0.28,0.37,0.33,0.38,0.0,0.37,0.38,0.37,0.36,0.39,0.0,0.33,0.32,0.0,0.27,0.34,0.36,0.29,0.33,0.24,0.0,0.29,0.29,0.22,0.28,0.27,0.32,0.0,0.0,0.0,0.24,0.23,0.24,0.23,0.24,0.0,0.31,0.29,0.21,0.35,0.23,0.23,0.22,0.24,0.25,0.0,0.0,0.0,0.23,0.27,0.0,0.24,0.2,0.2,0.25,0.19,0.18,0.2,0.24,0.16,0.0,0.0,0.19,0.19,0.19,0.11,0.18,0.18,0.25,0.17,0.16,0.0,0.23,0.0,0.2,0.2,0.0,0.15,0.17,0.2,0.0,0.13,0.0,0.14,0.16,0.18,0.16,0.0,0.15,0.15,0.17,0.17,0.15,0.12,0.15,0.17,0.0,0.16,0.0,0.0,0.0,0.13,0.16,0.15,0.15,0.13,0.14,0.13,0.0,0.0,0.15,0.13,0.14,0.0,0.16,0.0,0.0,0.0,0.13,0.12,0.18,0.0,0.14,0.12,0.15,0.0,0.12,0.0,0.11,0.0,0.11,1.78,0.0,0.44,0.34,0.3,0.38,0.3,0.33,0.35,0.22,0.0,0.23,0.22,0.22,0.19,0.21,0.18,0.17,0.15,0.14,0.16,0.14,0.16,0.14,0.12,0.13,0.14,0.13,0.13,0.0,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.17,0.0,0.0,0.43,0.0,0.11,0.11,0.0,0.0,0.13,0.0,0.33,0.14,0.0,0.11,0.23,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.72999999999999
11/09/2021,5.36,2.41,2.16,2.75,0.0,3.46,1.77,1.64,1.54,1.57,1.96,1.26,1.16,1.07,1.05,0.11,0.93,0.91,1.08,1.16,1.1,1.06,0.86,0.91,0.9,1.04,0.6,0.86,0.8,0.71,0.71,0.73,0.78,0.54,0.62,0.64,0.56,0.55,0.63,0.59,0.0,0.53,0.0,0.45,0.38,0.53,0.47,0.0,0.5,0.51,0.0,0.35,0.42,0.41,0.5,0.7,0.42,0.4,0.4,0.37,0.41,0.41,0.39,0.42,0.46,0.38,0.31,0.0,0.39,0.0,0.28,0.37,0.33,0.38,0.0,0.37,0.38,0.37,0.37,0.39,0.0,0.34,0.32,0.0,0.27,0.34,0.36,0.29,0.33,0.25,0.0,0.29,0.29,0.22,0.29,0.27,0.33,0.0,0.0,0.0,0.24,0.23,0.24,0.23,0.24,0.0,0.32,0.28,0.21,0.35,0.25,0.23,0.22,0.24,0.25,0.0,0.0,0.0,0.23,0.25,0.0,0.24,0.19,0.2,0.24,0.19,0.19,0.2,0.25,0.16,0.0,0.0,0.18,0.2,0.19,0.0,0.18,0.19,0.25,0.17,0.16,0.0,0.23,0.0,0.2,0.2,0.0,0.16,0.17,0.2,0.0,0.13,0.0,0.14,0.17,0.18,0.16,0.0,0.15,0.15,0.17,0.18,0.15,0.12,0.14,0.17,0.0,0.16,0.0,0.0,0.0,0.13,0.16,0.15,0.15,0.13,0.15,0.13,0.0,0.0,0.15,0.13,0.14,0.0,0.16,0.0,0.0,0.0,0.13,0.12,0.18,0.0,0.14,0.12,0.15,0.0,0.13,0.0,0.12,0.0,0.11,1.71,0.0,0.44,0.35,0.3,0.38,0.3,0.32,0.35,0.22,0.0,0.23,0.22,0.22,0.19,0.21,0.17,0.17,0.15,0.14,0.16,0.14,0.16,0.14,0.12,0.13,0.13,0.13,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.17,0.0,0.0,0.43,0.0,0.0,0.11,0.0,0.0,0.13,0.11,0.32,0.14,0.0,0.11,0.24,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.62
11/10/2021,5.36,2.41,2.16,2.75,0.0,3.46,1.77,1.64,1.54,1.57,1.96,1.26,1.16,1.07,1.05,0.11,0.93,0.91,1.08,1.16,1.1,1.06,0.86,0.91,0.9,1.04,0.6,0.86,0.8,0.71,0.71,0.73,0.78,0.54,0.62,0.64,0.56,0.55,0.63,0.59,0.0,0.53,0.0,0.45,0.38,0.53,0.47,0.0,0.5,0.51,0.0,0.35,0.42,0.41,0.5,0.7,0.42,0.4,0.4,0.37,0.41,0.41,0.39,0.42,0.46,0.38,0.31,0.0,0.39,0.0,0.28,0.37,0.33,0.38,0.0,0.37,0.38,0.37,0.37,0.39,0.0,0.34,0.32,0.0,0.27,0.34,0.36,0.29,0.33,0.25,0.0,0.29,0.29,0.22,0.29,0.27,0.33,0.0,0.0,0.0,0.24,0.23,0.24,0.23,0.24,0.0,0.32,0.28,0.21,0.35,0.25,0.23,0.22,0.24,0.25,0.0,0.0,0.0,0.23,0.25,0.0,0.24,0.19,0.2,0.24,0.19,0.19,0.2,0.25,0.16,0.0,0.0,0.18,0.2,0.19,0.0,0.18,0.19,0.25,0.17,0.16,0.0,0.23,0.0,0.2,0.2,0.0,0.16,0.17,0.2,0.0,0.13,0.0,0.14,0.17,0.18,0.16,0.0,0.15,0.15,0.17,0.18,0.15,0.12,0.14,0.17,0.0,0.16,0.0,0.0,0.0,0.13,0.16,0.15,0.15,0.13,0.15,0.13,0.0,0.0,0.15,0.13,0.14,0.0,0.16,0.0,0.0,0.0,0.13,0.12,0.18,0.0,0.14,0.12,0.15,0.0,0.13,0.0,0.12,0.0,0.11,1.71,0.0,0.44,0.35,0.3,0.38,0.3,0.32,0.35,0.22,0.0,0.23,0.22,0.22,0.19,0.21,0.17,0.17,0.15,0.14,0.16,0.14,0.16,0.14,0.12,0.13,0.13,0.13,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.17,0.0,0.0,0.43,0.0,0.0,0.11,0.0,0.0,0.13,0.11,0.32,0.14,0.0,0.11,0.24,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.62
11/11/2021,5.42,2.42,2.17,2.71,0.0,3.49,1.78,1.65,1.55,1.58,1.95,1.28,1.16,1.08,1.02,0.11,0.9,0.92,1.09,1.15,1.1,1.06,0.86,0.91,0.92,1.05,0.6,0.86,0.8,0.71,0.7,0.73,0.78,0.54,0.62,0.64,0.56,0.54,0.61,0.61,0.0,0.53,0.0,0.47,0.38,0.54,0.47,0.0,0.5,0.49,0.0,0.34,0.42,0.42,0.5,0.67,0.41,0.4,0.4,0.36,0.41,0.4,0.4,0.41,0.47,0.38,0.31,0.0,0.39,0.0,0.28,0.37,0.34,0.38,0.0,0.37,0.38,0.37,0.36,0.39,0.0,0.33,0.31,0.0,0.28,0.34,0.36,0.29,0.34,0.26,0.0,0.29,0.29,0.22,0.29,0.27,0.33,0.0,0.0,0.0,0.24,0.23,0.24,0.23,0.24,0.0,0.33,0.28,0.21,0.35,0.24,0.23,0.22,0.24,0.24,0.0,0.0,0.0,0.23,0.26,0.0,0.25,0.19,0.21,0.24,0.2,0.19,0.2,0.25,0.16,0.0,0.0,0.18,0.19,0.19,0.0,0.18,0.18,0.25,0.17,0.16,0.0,0.23,0.0,0.2,0.2,0.0,0.16,0.17,0.2,0.0,0.13,0.0,0.14,0.17,0.18,0.16,0.0,0.15,0.15,0.17,0.17,0.15,0.12,0.14,0.17,0.0,0.16,0.0,0.0,0.0,0.13,0.16,0.15,0.15,0.13,0.14,0.13,0.0,0.0,0.15,0.13,0.14,0.0,0.16,0.0,0.11,0.0,0.13,0.13,0.18,0.0,0.14,0.12,0.14,0.0,0.12,0.0,0.11,0.0,0.11,1.7,0.0,0.45,0.35,0.3,0.38,0.31,0.32,0.35,0.22,0.0,0.23,0.22,0.22,0.19,0.21,0.17,0.17,0.15,0.14,0.16,0.14,0.16,0.14,0.12,0.13,0.13,0.13,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.17,0.0,0.0,0.43,0.0,0.0,0.12,0.0,0.0,0.13,0.0,0.32,0.14,0.0,0.11,0.23,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66
11/12/2021,5.43,2.43,2.19,2.71,0.0,3.54,1.79,1.66,1.57,1.58,1.94,1.29,1.16,1.04,1.03,0.11,0.89,0.92,1.09,1.16,1.1,1.07,0.86,0.91,0.91,1.05,0.6,0.85,0.81,0.7,0.7,0.73,0.79,0.54,0.62,0.64,0.57,0.55,0.62,0.6,0.0,0.53,0.0,0.46,0.38,0.54,0.47,0.0,0.5,0.49,0.0,0.34,0.41,0.41,0.5,0.67,0.41,0.39,0.4,0.36,0.41,0.4,0.39,0.41,0.47,0.38,0.31,0.0,0.39,0.0,0.27,0.36,0.33,0.38,0.0,0.36,0.38,0.37,0.36,0.39,0.0,0.33,0.32,0.0,0.28,0.34,0.36,0.29,0.35,0.25,0.0,0.29,0.29,0.22,0.3,0.27,0.33,0.0,0.0,0.0,0.24,0.23,0.24,0.23,0.23,0.0,0.33,0.29,0.21,0.36,0.24,0.23,0.22,0.24,0.24,0.0,0.0,0.0,0.23,0.26,0.0,0.24,0.19,0.21,0.25,0.2,0.18,0.2,0.24,0.16,0.0,0.0,0.18,0.19,0.19,0.11,0.19,0.18,0.25,0.17,0.16,0.0,0.23,0.0,0.2,0.2,0.0,0.16,0.17,0.2,0.0,0.13,0.0,0.14,0.17,0.17,0.16,0.0,0.15,0.16,0.17,0.17,0.15,0.12,0.14,0.17,0.0,0.16,0.0,0.0,0.0,0.13,0.16,0.15,0.15,0.13,0.14,0.13,0.0,0.0,0.15,0.13,0.14,0.0,0.17,0.0,0.0,0.0,0.13,0.12,0.18,0.0,0.14,0.12,0.14,0.0,0.12,0.0,0.12,0.0,0.11,1.73,0.0,0.44,0.34,0.3,0.38,0.3,0.33,0.35,0.22,0.0,0.23,0.22,0.22,0.19,0.21,0.17,0.17,0.15,0.14,0.16,0.13,0.16,0.14,0.12,0.13,0.13,0.13,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.17,0.0,0.0,0.43,0.0,0.0,0.11,0.0,0.0,0.13,0.0,0.33,0.14,0.0,0.11,0.23,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.72
11/19/2021,5.48,2.46,2.25,2.67,0.0,3.53,1.76,1.67,1.59,1.58,1.95,1.29,1.16,1.04,1.05,0.11,0.91,0.95,1.11,1.17,1.12,1.08,0.83,0.91,0.91,1.07,0.58,0.86,0.82,0.67,0.71,0.73,0.8,0.51,0.63,0.61,0.56,0.53,0.62,0.57,0.0,0.52,0.0,0.46,0.41,0.53,0.46,0.0,0.55,0.49,0.0,0.34,0.41,0.4,0.51,0.68,0.4,0.38,0.4,0.35,0.41,0.38,0.39,0.41,0.48,0.38,0.31,0.0,0.38,0.0,0.37,0.37,0.33,0.38,0.0,0.35,0.39,0.36,0.36,0.4,0.0,0.35,0.33,0.0,0.28,0.34,0.37,0.28,0.37,0.25,0.0,0.28,0.29,0.22,0.3,0.27,0.33,0.0,0.0,0.0,0.23,0.22,0.24,0.23,0.23,0.0,0.33,0.29,0.21,0.36,0.23,0.23,0.22,0.24,0.24,0.0,0.0,0.0,0.23,0.26,0.0,0.23,0.19,0.2,0.24,0.2,0.19,0.19,0.25,0.16,0.0,0.0,0.18,0.19,0.19,0.0,0.19,0.19,0.25,0.17,0.16,0.0,0.22,0.0,0.2,0.19,0.0,0.15,0.17,0.2,0.0,0.13,0.0,0.14,0.16,0.17,0.16,0.0,0.15,0.15,0.17,0.17,0.15,0.12,0.14,0.17,0.0,0.15,0.0,0.0,0.0,0.12,0.15,0.15,0.15,0.13,0.14,0.13,0.0,0.0,0.15,0.0,0.13,0.0,0.17,0.0,0.0,0.0,0.13,0.12,0.18,0.0,0.14,0.12,0.14,0.0,0.11,0.0,0.12,0.0,0.11,1.77,0.0,0.42,0.34,0.31,0.38,0.29,0.32,0.36,0.22,0.11,0.23,0.21,0.22,0.18,0.2,0.17,0.16,0.15,0.14,0.16,0.13,0.16,0.13,0.12,0.12,0.13,0.13,0.12,0.0,0.0,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.17,0.0,0.0,0.42,0.0,0.11,0.11,0.11,0.0,0.13,0.0,0.32,0.13,0.11,0.0,0.24,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.76
11/22/2021,5.48,2.46,2.25,2.67,0.0,3.53,1.76,1.67,1.59,1.58,1.95,1.29,1.16,1.04,1.05,0.11,0.91,0.95,1.11,1.17,1.12,1.08,0.83,0.91,0.91,1.07,0.58,0.86,0.82,0.67,0.71,0.73,0.8,0.51,0.63,0.61,0.56,0.53,0.62,0.57,0.0,0.52,0.0,0.46,0.41,0.53,0.46,0.0,0.55,0.49,0.0,0.34,0.41,0.4,0.51,0.68,0.4,0.38,0.4,0.35,0.41,0.38,0.39,0.41,0.48,0.38,0.31,0.0,0.38,0.0,0.37,0.37,0.33,0.38,0.0,0.35,0.39,0.36,0.36,0.4,0.0,0.35,0.33,0.0,0.28,0.34,0.37,0.28,0.37,0.25,0.0,0.28,0.29,0.22,0.3,0.27,0.33,0.0,0.0,0.0,0.23,0.22,0.24,0.23,0.23,0.0,0.33,0.29,0.21,0.36,0.23,0.23,0.22,0.24,0.24,0.0,0.0,0.0,0.23,0.26,0.0,0.23,0.19,0.2,0.24,0.2,0.19,0.19,0.25,0.16,0.0,0.0,0.18,0.19,0.19,0.0,0.19,0.19,0.25,0.17,0.16,0.0,0.22,0.0,0.2,0.19,0.0,0.15,0.17,0.2,0.0,0.13,0.0,0.14,0.16,0.17,0.16,0.0,0.15,0.15,0.17,0.17,0.15,0.12,0.14,0.17,0.0,0.15,0.0,0.0,0.0,0.12,0.15,0.15,0.15,0.13,0.14,0.13,0.0,0.0,0.15,0.0,0.13,0.0,0.17,0.0,0.0,0.0,0.13,0.12,0.18,0.0,0.14,0.12,0.14,0.0,0.11,0.0,0.12,0.0,0.11,1.77,0.0,0.42,0.34,0.31,0.38,0.29,0.32,0.36,0.22,0.11,0.23,0.21,0.22,0.18,0.2,0.17,0.16,0.15,0.14,0.16,0.13,0.16,0.13,0.12,0.12,0.13,0.13,0.12,0.0,0.0,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.17,0.0,0.0,0.42,0.0,0.11,0.11,0.11,0.0,0.13,0.0,0.32,0.13,0.11,0.0,0.24,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.76
11/23/2021,5.48,2.46,2.25,2.67,0.0,3.53,1.76,1.67,1.59,1.58,1.95,1.29,1.16,1.04,1.05,0.11,0.91,0.95,1.11,1.17,1.12,1.08,0.83,0.91,0.91,1.07,0.58,0.86,0.82,0.67,0.71,0.73,0.8,0.51,0.63,0.61,0.56,0.53,0.62,0.57,0.0,0.52,0.0,0.46,0.41,0.53,0.46,0.0,0.55,0.49,0.0,0.34,0.41,0.4,0.51,0.68,0.4,0.38,0.4,0.35,0.41,0.38,0.39,0.41,0.48,0.38,0.31,0.0,0.38,0.0,0.37,0.37,0.33,0.38,0.0,0.35,0.39,0.36,0.36,0.4,0.0,0.35,0.33,0.0,0.28,0.34,0.37,0.28,0.37,0.25,0.0,0.28,0.29,0.22,0.3,0.27,0.33,0.0,0.0,0.0,0.23,0.22,0.24,0.23,0.23,0.0,0.33,0.29,0.21,0.36,0.23,0.23,0.22,0.24,0.24,0.0,0.0,0.0,0.23,0.26,0.0,0.23,0.19,0.2,0.24,0.2,0.19,0.19,0.25,0.16,0.0,0.0,0.18,0.19,0.19,0.0,0.19,0.19,0.25,0.17,0.16,0.0,0.22,0.0,0.2,0.19,0.0,0.15,0.17,0.2,0.0,0.13,0.0,0.14,0.16,0.17,0.16,0.0,0.15,0.15,0.17,0.17,0.15,0.12,0.14,0.17,0.0,0.15,0.0,0.0,0.0,0.12,0.15,0.15,0.15,0.13,0.14,0.13,0.0,0.0,0.15,0.0,0.13,0.0,0.17,0.0,0.0,0.0,0.13,0.12,0.18,0.0,0.14,0.12,0.14,0.0,0.11,0.0,0.12,0.0,0.11,1.77,0.0,0.42,0.34,0.31,0.38,0.29,0.32,0.36,0.22,0.11,0.23,0.21,0.22,0.18,0.2,0.17,0.16,0.15,0.14,0.16,0.13,0.16,0.13,0.12,0.12,0.13,0.13,0.12,0.0,0.0,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.17,0.0,0.0,0.42,0.0,0.11,0.11,0.11,0.0,0.13,0.0,0.32,0.13,0.11,0.0,0.24,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.76
11/25/2021,5.57,2.48,2.29,2.74,0.0,3.48,1.78,1.66,1.57,1.57,1.95,1.31,1.17,1.02,0.99,0.0,0.91,0.93,1.12,1.17,1.11,1.13,0.82,0.91,0.92,1.1,0.58,0.83,0.82,0.67,0.71,0.73,0.81,0.48,0.63,0.6,0.56,0.52,0.62,0.58,0.0,0.51,0.0,0.44,0.42,0.54,0.46,0.0,0.55,0.5,0.0,0.35,0.42,0.4,0.52,0.7,0.39,0.38,0.41,0.35,0.4,0.37,0.39,0.4,0.49,0.37,0.3,0.0,0.38,0.0,0.39,0.37,0.33,0.38,0.0,0.36,0.39,0.36,0.37,0.41,0.0,0.36,0.33,0.0,0.29,0.35,0.37,0.28,0.37,0.25,0.0,0.28,0.29,0.22,0.3,0.27,0.33,0.0,0.0,0.0,0.23,0.2,0.23,0.22,0.23,0.0,0.32,0.3,0.21,0.37,0.22,0.23,0.21,0.24,0.23,0.0,0.0,0.0,0.23,0.27,0.0,0.24,0.19,0.2,0.24,0.2,0.18,0.19,0.23,0.16,0.0,0.0,0.18,0.18,0.18,0.0,0.18,0.18,0.25,0.17,0.16,0.0,0.23,0.0,0.2,0.19,0.0,0.15,0.16,0.21,0.0,0.13,0.0,0.14,0.16,0.18,0.16,0.0,0.15,0.15,0.18,0.17,0.15,0.12,0.15,0.18,0.0,0.15,0.0,0.0,0.0,0.12,0.15,0.15,0.15,0.13,0.14,0.13,0.0,0.0,0.15,0.0,0.13,0.0,0.18,0.0,0.0,0.0,0.12,0.12,0.18,0.0,0.14,0.12,0.14,0.0,0.11,0.0,0.12,0.0,0.0,1.76,0.0,0.43,0.34,0.31,0.39,0.3,0.33,0.35,0.21,0.19,0.23,0.2,0.22,0.18,0.2,0.17,0.15,0.15,0.14,0.17,0.14,0.16,0.13,0.12,0.12,0.13,0.12,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.16,0.0,0.0,0.4,0.0,0.11,0.11,0.11,0.0,0.13,0.11,0.32,0.13,0.11,0.0,0.24,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.95
11/26/2021,5.61,2.49,2.31,2.75,0.0,3.48,1.81,1.69,1.59,1.59,1.92,1.31,1.18,1.01,1.0,0.0,0.9,0.93,1.14,1.19,1.12,1.09,0.82,0.92,0.92,1.1,0.6,0.83,0.84,0.66,0.71,0.73,0.81,0.48,0.64,0.62,0.57,0.5,0.62,0.59,0.0,0.51,0.0,0.44,0.42,0.54,0.46,0.0,0.55,0.5,0.0,0.35,0.41,0.42,0.51,0.7,0.39,0.38,0.41,0.34,0.4,0.38,0.39,0.41,0.49,0.36,0.3,0.0,0.38,0.0,0.38,0.37,0.32,0.39,0.0,0.36,0.39,0.36,0.37,0.41,0.0,0.35,0.32,0.0,0.28,0.35,0.37,0.28,0.37,0.25,0.0,0.27,0.29,0.22,0.29,0.26,0.33,0.0,0.0,0.0,0.23,0.2,0.23,0.21,0.23,0.0,0.31,0.29,0.2,0.35,0.22,0.22,0.22,0.24,0.24,0.0,0.0,0.0,0.23,0.27,0.0,0.24,0.18,0.2,0.24,0.2,0.18,0.19,0.24,0.15,0.0,0.0,0.18,0.19,0.18,0.0,0.19,0.18,0.25,0.17,0.16,0.0,0.23,0.0,0.2,0.19,0.0,0.15,0.16,0.21,0.0,0.13,0.0,0.14,0.16,0.18,0.16,0.0,0.15,0.15,0.18,0.17,0.15,0.12,0.15,0.18,0.0,0.15,0.0,0.0,0.0,0.12,0.15,0.14,0.15,0.13,0.15,0.13,0.0,0.0,0.15,0.0,0.13,0.0,0.17,0.0,0.0,0.0,0.12,0.12,0.17,0.0,0.14,0.12,0.14,0.0,0.11,0.0,0.12,0.0,0.0,1.71,0.0,0.44,0.34,0.31,0.38,0.3,0.32,0.34,0.21,0.2,0.23,0.2,0.22,0.18,0.2,0.17,0.16,0.15,0.14,0.16,0.14,0.16,0.13,0.12,0.12,0.13,0.12,0.12,0.0,0.0,0.12,0.12,0.0,0.11,0.11,0.0,0.0,0.0,0.17,0.0,0.0,0.4,0.0,0.11,0.11,0.11,0.0,0.13,0.0,0.32,0.13,0.11,0.0,0.24,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.97999999999999
