,GME,OMCL,M,SAIA,NEO,GTLS,POWI,MSTR,ADC,IIPR,EXPO,AMN,ENSG,DDD,PDCE,SEM,ITRI,UFPI,JBT,BCPC,AEIS,REZI,SIG,RRC,CNMD,TRUP,WTS,VIAV,CBU,LPSN,ALRM,SHAK,PPBI,BKU,GKOS,MTDR,FHB,ROG,SPSC,STMP,KFY,AJRD,EXLS,LGIH,AGO,WDFC,MTH,NSIT,KLIC,SWN,HP,AIT,VG,FN,ABCB,ARNC,ONTO,LXP,ABG,DIOD,UNF,MED,FUL,SHOO,LCII,HI,EPRT,BBBY,CCOI,MMSI,OMI,SMPL,RCII,ISBC,ITGR,KWR,SFBS,SFNC,LTHM,SHEN,EGHT,FELE,AWR,DORM,WD,AVA,MXL,SJI,REGI,BMI,ABM,CWT,ONB,EAT,FORM,ANF,MATX,SPXC,FIX,UFS,ALGT,MDC,WWW,PRFT,ACA,KTB,FLOW,UCBI,AIN,BRC,SNBR,IBP,AEL,RMBS,IBTX,SM,COLB,EVTC,MD,CVET,ATI,PBH,MDRX,CPE,SCL,GPI,AAON,JJSF,CVBF,PLXS,OI,PRLB,SITC,GDOT,IRBT,PCRX,FBP,VCEL,CADE,ROCK,SANM,UNIT,RPAI,ODP,ESE,MYGN,SBH,FWRD,CAKE,BOOT,MOG.A,CELH,INDB,VSTO,FSS,MLI,BDN,MANT,HSKA,B,EPC,CORT,THRM,CTRE,VICR,AX,HTH,HUBG,UCTT,FFBC,COOP,WGO,SSTK,BCC,AVAV,IDCC,MGLN,FMBI,XPER,IOSP,TSE,BLMN,FCPT,SYKE,SKYW,RNST,RLGY,WSFS,CPK,MNRO,ROIC,PSMT,SVC,MODV,PMT,PRGS,XHR,RAVN,TWO,ARI,BGS,UNFI,WRE,FBC,BIG,STATE STREET INSTITUTIONAL LIQ STATE STR,IRT,CYTK,GMS,CVCO,CCS,VRTS,INT,AAWW,PIPR,KALU,CORE,BANR,TRMK,n/a,THS,TTEC,TTGT,LGND,AAT,CNK,XNCR,AMEH,PLMR,ARCB,TBK,MDP,WIRE,DRH,NMIH,GNW,SBCF,GPRE,VBTX,BCEI,SKT,CIVI,NTCT,VRTV,PRAA,NPO,COKE,VGR,STC,ACLS,CDMO,SUM
10/18/2021,0.0,0.65,0.68,0.0,0.51,0.62,0.56,0.0,0.45,0.55,0.55,0.45,0.36,0.32,0.47,0.33,0.32,0.44,0.45,0.47,0.32,0.34,0.43,0.59,0.38,0.3,0.45,0.34,0.36,0.36,0.35,0.28,0.38,0.37,0.21,0.44,0.35,0.33,0.55,0.0,0.4,0.31,0.4,0.29,0.36,0.3,0.37,0.31,0.3,0.33,0.33,0.36,0.38,0.35,0.33,0.32,0.34,0.38,0.39,0.37,0.31,0.21,0.33,0.31,0.34,0.32,0.32,0.0,0.3,0.34,0.23,0.28,0.31,0.33,0.28,0.3,0.35,0.31,0.4,0.0,0.26,0.31,0.32,0.27,0.36,0.27,0.32,0.24,0.26,0.28,0.29,0.3,0.27,0.21,0.27,0.22,0.33,0.26,0.28,0.26,0.28,0.26,0.24,0.4,0.24,0.23,0.29,0.28,0.25,0.23,0.0,0.25,0.25,0.23,0.26,0.34,0.25,0.27,0.22,0.2,0.21,0.28,0.0,0.2,0.24,0.31,0.27,0.21,0.24,0.25,0.22,0.0,0.29,0.23,0.22,0.23,0.27,0.22,0.27,0.23,0.24,0.26,0.28,0.2,0.2,0.24,0.0,0.22,0.2,0.27,0.22,0.33,0.25,0.23,0.24,0.24,0.23,0.21,0.25,0.0,0.0,0.21,0.28,0.0,0.3,0.28,0.2,0.23,0.0,0.21,0.35,0.22,0.27,0.22,0.2,0.2,0.21,0.21,0.0,0.2,0.2,0.0,0.21,0.0,0.24,0.21,0.23,0.24,0.21,0.0,0.21,0.0,0.0,0.19,0.0,0.21,0.0,0.2,0.2,0.0,0.0,0.24,0.21,0.28,0.0,0.0,0.21,0.3,0.0,0.0,0.0,0.22,0.2,0.2,0.21,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.21,0.2,0.2,0.2,0.21,0.25,0.0,0.2,0.24,0.22,0.21,0.0,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.42000000000001
10/19/2021,0.0,0.65,0.71,0.0,0.51,0.61,0.56,0.0,0.45,0.54,0.55,0.42,0.36,0.31,0.48,0.34,0.32,0.44,0.45,0.46,0.32,0.34,0.43,0.58,0.39,0.3,0.46,0.34,0.36,0.36,0.35,0.28,0.38,0.37,0.2,0.43,0.35,0.33,0.55,0.0,0.4,0.31,0.39,0.29,0.37,0.3,0.36,0.31,0.29,0.33,0.34,0.35,0.39,0.34,0.33,0.33,0.34,0.38,0.39,0.37,0.31,0.21,0.34,0.31,0.34,0.32,0.33,0.0,0.29,0.33,0.24,0.28,0.3,0.33,0.28,0.3,0.35,0.31,0.41,0.0,0.26,0.31,0.32,0.27,0.35,0.27,0.32,0.24,0.25,0.29,0.29,0.3,0.27,0.21,0.27,0.23,0.34,0.26,0.28,0.26,0.27,0.26,0.24,0.4,0.24,0.22,0.29,0.28,0.25,0.23,0.0,0.25,0.25,0.23,0.26,0.33,0.26,0.27,0.22,0.0,0.21,0.28,0.0,0.2,0.24,0.31,0.28,0.21,0.24,0.25,0.22,0.0,0.29,0.23,0.22,0.22,0.27,0.23,0.26,0.23,0.24,0.27,0.28,0.2,0.21,0.24,0.0,0.22,0.2,0.27,0.22,0.32,0.25,0.23,0.24,0.24,0.23,0.21,0.25,0.0,0.0,0.2,0.27,0.2,0.3,0.28,0.2,0.23,0.0,0.21,0.35,0.22,0.27,0.22,0.2,0.2,0.21,0.21,0.0,0.2,0.2,0.0,0.21,0.0,0.24,0.21,0.22,0.25,0.21,0.0,0.21,0.0,0.0,0.2,0.0,0.21,0.0,0.2,0.2,0.0,0.0,0.24,0.21,0.27,0.0,0.0,0.21,0.29,0.0,0.0,0.0,0.22,0.2,0.2,0.21,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.21,0.21,0.2,0.2,0.21,0.26,0.0,0.21,0.24,0.22,0.22,0.0,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4
10/20/2021,0.0,0.65,0.71,0.0,0.51,0.61,0.56,0.0,0.45,0.54,0.55,0.42,0.36,0.31,0.48,0.34,0.32,0.44,0.45,0.46,0.32,0.34,0.43,0.58,0.39,0.3,0.46,0.34,0.36,0.36,0.35,0.28,0.38,0.37,0.2,0.43,0.35,0.33,0.55,0.0,0.4,0.31,0.39,0.29,0.37,0.3,0.36,0.31,0.29,0.33,0.34,0.35,0.39,0.34,0.33,0.33,0.34,0.38,0.39,0.37,0.31,0.21,0.34,0.31,0.34,0.32,0.33,0.0,0.29,0.33,0.24,0.28,0.3,0.33,0.28,0.3,0.35,0.31,0.41,0.0,0.26,0.31,0.32,0.27,0.35,0.27,0.32,0.24,0.25,0.29,0.29,0.3,0.27,0.21,0.27,0.23,0.34,0.26,0.28,0.26,0.27,0.26,0.24,0.4,0.24,0.22,0.29,0.28,0.25,0.23,0.0,0.25,0.25,0.23,0.26,0.33,0.26,0.27,0.22,0.0,0.21,0.28,0.0,0.2,0.24,0.31,0.28,0.21,0.24,0.25,0.22,0.0,0.29,0.23,0.22,0.22,0.27,0.23,0.26,0.23,0.24,0.27,0.28,0.2,0.21,0.24,0.0,0.22,0.2,0.27,0.22,0.32,0.25,0.23,0.24,0.24,0.23,0.21,0.25,0.0,0.0,0.2,0.27,0.2,0.3,0.28,0.2,0.23,0.0,0.21,0.35,0.22,0.27,0.22,0.2,0.2,0.21,0.21,0.0,0.2,0.2,0.0,0.21,0.0,0.24,0.21,0.22,0.25,0.21,0.0,0.21,0.0,0.0,0.2,0.0,0.21,0.0,0.2,0.2,0.0,0.0,0.24,0.21,0.27,0.0,0.0,0.21,0.29,0.0,0.0,0.0,0.22,0.2,0.2,0.21,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.21,0.21,0.2,0.2,0.21,0.26,0.0,0.21,0.24,0.22,0.22,0.0,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4
10/21/2021,0.0,0.67,0.83,0.0,0.51,0.61,0.56,0.0,0.45,0.55,0.55,0.43,0.37,0.32,0.47,0.34,0.32,0.44,0.45,0.47,0.32,0.34,0.44,0.58,0.39,0.31,0.47,0.33,0.36,0.36,0.35,0.28,0.38,0.37,0.2,0.46,0.35,0.33,0.56,0.0,0.4,0.31,0.4,0.29,0.37,0.3,0.37,0.31,0.29,0.31,0.35,0.36,0.38,0.34,0.32,0.33,0.34,0.38,0.39,0.38,0.31,0.22,0.34,0.31,0.33,0.31,0.33,0.0,0.3,0.33,0.23,0.28,0.31,0.33,0.27,0.3,0.35,0.31,0.41,0.0,0.25,0.31,0.31,0.27,0.35,0.26,0.33,0.23,0.25,0.28,0.28,0.29,0.27,0.21,0.27,0.23,0.34,0.26,0.28,0.26,0.27,0.26,0.24,0.41,0.24,0.23,0.29,0.28,0.25,0.23,0.2,0.25,0.25,0.23,0.25,0.34,0.26,0.27,0.21,0.0,0.2,0.28,0.0,0.2,0.24,0.31,0.28,0.21,0.24,0.25,0.22,0.0,0.29,0.23,0.22,0.22,0.27,0.23,0.26,0.22,0.24,0.27,0.28,0.2,0.21,0.24,0.0,0.22,0.2,0.27,0.22,0.33,0.25,0.23,0.24,0.24,0.23,0.21,0.25,0.0,0.0,0.0,0.27,0.2,0.3,0.27,0.2,0.23,0.0,0.21,0.35,0.23,0.28,0.22,0.2,0.2,0.21,0.21,0.0,0.2,0.21,0.0,0.21,0.0,0.23,0.2,0.22,0.24,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.21,0.2,0.2,0.2,0.0,0.0,0.24,0.2,0.28,0.0,0.0,0.21,0.28,0.0,0.0,0.0,0.22,0.2,0.2,0.21,0.0,0.0,0.0,0.19,0.0,0.21,0.0,0.21,0.2,0.2,0.21,0.21,0.26,0.0,0.21,0.24,0.22,0.22,0.0,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.55
10/22/2021,0.0,0.67,0.83,0.0,0.51,0.61,0.56,0.0,0.45,0.55,0.55,0.43,0.37,0.32,0.47,0.34,0.32,0.44,0.45,0.47,0.32,0.34,0.44,0.58,0.39,0.31,0.47,0.33,0.36,0.36,0.35,0.28,0.38,0.37,0.2,0.46,0.35,0.33,0.56,0.0,0.4,0.31,0.4,0.29,0.37,0.3,0.37,0.31,0.29,0.31,0.35,0.36,0.38,0.34,0.32,0.33,0.34,0.38,0.39,0.38,0.31,0.22,0.34,0.31,0.33,0.31,0.33,0.0,0.3,0.33,0.23,0.28,0.31,0.33,0.27,0.3,0.35,0.31,0.41,0.0,0.25,0.31,0.31,0.27,0.35,0.26,0.33,0.23,0.25,0.28,0.28,0.29,0.27,0.21,0.27,0.23,0.34,0.26,0.28,0.26,0.27,0.26,0.24,0.41,0.24,0.23,0.29,0.28,0.25,0.23,0.2,0.25,0.25,0.23,0.25,0.34,0.26,0.27,0.21,0.0,0.2,0.28,0.0,0.2,0.24,0.31,0.28,0.21,0.24,0.25,0.22,0.0,0.29,0.23,0.22,0.22,0.27,0.23,0.26,0.22,0.24,0.27,0.28,0.2,0.21,0.24,0.0,0.22,0.2,0.27,0.22,0.33,0.25,0.23,0.24,0.24,0.23,0.21,0.25,0.0,0.0,0.0,0.27,0.2,0.3,0.27,0.2,0.23,0.0,0.21,0.35,0.23,0.28,0.22,0.2,0.2,0.21,0.21,0.0,0.2,0.21,0.0,0.21,0.0,0.23,0.2,0.22,0.24,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.21,0.2,0.2,0.2,0.0,0.0,0.24,0.2,0.28,0.0,0.0,0.21,0.28,0.0,0.0,0.0,0.22,0.2,0.2,0.21,0.0,0.0,0.0,0.19,0.0,0.21,0.0,0.21,0.2,0.2,0.21,0.21,0.26,0.0,0.21,0.24,0.22,0.22,0.0,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.55
10/25/2021,0.0,0.68,0.77,0.0,0.52,0.57,0.58,0.0,0.46,0.58,0.55,0.44,0.36,0.33,0.47,0.34,0.33,0.48,0.45,0.47,0.31,0.35,0.44,0.57,0.4,0.35,0.48,0.33,0.37,0.33,0.35,0.27,0.39,0.37,0.2,0.45,0.36,0.34,0.55,0.0,0.38,0.31,0.38,0.3,0.38,0.27,0.37,0.31,0.33,0.31,0.35,0.37,0.39,0.34,0.33,0.31,0.34,0.38,0.42,0.39,0.29,0.22,0.34,0.32,0.33,0.31,0.33,0.0,0.29,0.34,0.25,0.27,0.32,0.33,0.28,0.3,0.36,0.32,0.39,0.0,0.24,0.32,0.31,0.28,0.35,0.26,0.35,0.24,0.26,0.29,0.28,0.29,0.27,0.0,0.26,0.22,0.34,0.26,0.28,0.26,0.26,0.27,0.25,0.38,0.24,0.23,0.31,0.29,0.25,0.23,0.2,0.26,0.26,0.23,0.26,0.34,0.26,0.26,0.22,0.2,0.19,0.28,0.0,0.0,0.24,0.34,0.27,0.21,0.24,0.25,0.22,0.0,0.28,0.22,0.22,0.22,0.27,0.22,0.27,0.22,0.24,0.32,0.0,0.2,0.21,0.24,0.0,0.23,0.0,0.28,0.22,0.34,0.26,0.24,0.24,0.26,0.22,0.21,0.23,0.0,0.0,0.0,0.27,0.2,0.29,0.27,0.2,0.24,0.0,0.22,0.36,0.22,0.27,0.22,0.2,0.2,0.21,0.21,0.0,0.2,0.21,0.0,0.21,0.0,0.23,0.2,0.21,0.25,0.21,0.0,0.21,0.0,0.0,0.19,0.0,0.21,0.0,0.19,0.2,0.19,0.0,0.23,0.2,0.28,0.0,0.0,0.22,0.28,0.0,0.2,0.0,0.22,0.19,0.2,0.21,0.0,0.0,0.19,0.2,0.0,0.2,0.0,0.21,0.21,0.19,0.2,0.21,0.25,0.0,0.21,0.24,0.22,0.21,0.0,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.67
10/26/2021,0.0,0.68,0.77,0.0,0.52,0.57,0.58,0.0,0.46,0.58,0.55,0.44,0.36,0.33,0.47,0.34,0.33,0.48,0.45,0.47,0.31,0.35,0.44,0.57,0.4,0.35,0.48,0.33,0.37,0.33,0.35,0.27,0.39,0.37,0.2,0.45,0.36,0.34,0.55,0.0,0.38,0.31,0.38,0.3,0.38,0.27,0.37,0.31,0.33,0.31,0.35,0.37,0.39,0.34,0.33,0.31,0.34,0.38,0.42,0.39,0.29,0.22,0.34,0.32,0.33,0.31,0.33,0.0,0.29,0.34,0.25,0.27,0.32,0.33,0.28,0.3,0.36,0.32,0.39,0.0,0.24,0.32,0.31,0.28,0.35,0.26,0.35,0.24,0.26,0.29,0.28,0.29,0.27,0.0,0.26,0.22,0.34,0.26,0.28,0.26,0.26,0.27,0.25,0.38,0.24,0.23,0.31,0.29,0.25,0.23,0.2,0.26,0.26,0.23,0.26,0.34,0.26,0.26,0.22,0.2,0.19,0.28,0.0,0.0,0.24,0.34,0.27,0.21,0.24,0.25,0.22,0.0,0.28,0.22,0.22,0.22,0.27,0.22,0.27,0.22,0.24,0.32,0.27,0.2,0.21,0.24,0.0,0.23,0.0,0.28,0.22,0.34,0.26,0.24,0.24,0.26,0.22,0.21,0.23,0.0,0.0,0.0,0.27,0.2,0.29,0.27,0.2,0.24,0.0,0.22,0.36,0.22,0.27,0.22,0.2,0.2,0.21,0.21,0.0,0.2,0.21,0.0,0.21,0.0,0.23,0.2,0.21,0.25,0.21,0.0,0.21,0.0,0.0,0.19,0.0,0.21,0.0,0.19,0.2,0.19,0.0,0.23,0.2,0.28,0.0,0.0,0.22,0.28,0.0,0.2,0.0,0.22,0.0,0.2,0.21,0.0,0.0,0.19,0.2,0.0,0.2,0.0,0.21,0.21,0.19,0.2,0.21,0.25,0.0,0.21,0.24,0.22,0.21,0.0,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.75000000000001
10/27/2021,0.0,0.68,0.78,0.0,0.52,0.57,0.58,0.0,0.45,0.58,0.55,0.43,0.35,0.31,0.49,0.34,0.33,0.47,0.45,0.47,0.31,0.35,0.44,0.6,0.4,0.34,0.48,0.33,0.37,0.33,0.35,0.26,0.39,0.36,0.2,0.45,0.36,0.34,0.55,0.0,0.38,0.31,0.39,0.3,0.37,0.28,0.37,0.31,0.32,0.32,0.35,0.36,0.38,0.33,0.34,0.31,0.34,0.38,0.41,0.39,0.3,0.22,0.34,0.32,0.33,0.31,0.33,0.0,0.3,0.34,0.26,0.29,0.33,0.34,0.28,0.29,0.36,0.32,0.38,0.0,0.24,0.32,0.31,0.28,0.35,0.26,0.35,0.24,0.27,0.29,0.28,0.29,0.28,0.19,0.27,0.22,0.34,0.26,0.29,0.26,0.26,0.26,0.25,0.38,0.24,0.23,0.31,0.29,0.25,0.23,0.2,0.26,0.26,0.23,0.26,0.35,0.26,0.26,0.22,0.2,0.0,0.28,0.0,0.0,0.24,0.34,0.27,0.21,0.24,0.25,0.21,0.0,0.28,0.23,0.21,0.22,0.28,0.22,0.25,0.22,0.23,0.31,0.0,0.2,0.21,0.24,0.0,0.23,0.19,0.28,0.22,0.34,0.26,0.24,0.24,0.26,0.22,0.21,0.23,0.0,0.0,0.0,0.27,0.19,0.29,0.27,0.2,0.25,0.0,0.22,0.36,0.21,0.27,0.22,0.2,0.2,0.21,0.21,0.0,0.2,0.21,0.0,0.21,0.0,0.22,0.2,0.21,0.25,0.21,0.0,0.21,0.0,0.0,0.19,0.0,0.21,0.0,0.19,0.2,0.0,0.0,0.23,0.2,0.27,0.0,0.0,0.22,0.29,0.0,0.19,0.0,0.22,0.0,0.2,0.22,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.21,0.21,0.19,0.2,0.21,0.25,0.0,0.21,0.26,0.22,0.22,0.0,0.2,0.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.690000000000005
10/28/2021,0.0,0.68,0.78,0.0,0.52,0.58,0.58,0.0,0.45,0.59,0.55,0.43,0.34,0.33,0.49,0.33,0.33,0.48,0.44,0.46,0.31,0.35,0.45,0.63,0.39,0.35,0.48,0.32,0.37,0.33,0.35,0.26,0.39,0.36,0.2,0.46,0.35,0.34,0.56,0.0,0.39,0.3,0.38,0.29,0.37,0.29,0.37,0.31,0.32,0.34,0.34,0.37,0.37,0.33,0.34,0.3,0.34,0.38,0.4,0.39,0.29,0.22,0.34,0.33,0.33,0.31,0.33,0.0,0.29,0.32,0.25,0.3,0.33,0.34,0.29,0.3,0.36,0.31,0.39,0.0,0.24,0.32,0.31,0.27,0.35,0.26,0.35,0.24,0.28,0.28,0.28,0.29,0.28,0.0,0.28,0.23,0.35,0.25,0.29,0.26,0.26,0.27,0.25,0.38,0.24,0.23,0.3,0.29,0.24,0.23,0.2,0.27,0.26,0.24,0.26,0.37,0.26,0.26,0.22,0.0,0.0,0.28,0.0,0.2,0.24,0.34,0.27,0.2,0.24,0.25,0.2,0.2,0.28,0.23,0.21,0.22,0.28,0.22,0.25,0.22,0.24,0.31,0.0,0.2,0.21,0.24,0.0,0.23,0.0,0.28,0.22,0.35,0.26,0.23,0.24,0.27,0.22,0.22,0.22,0.0,0.0,0.0,0.27,0.0,0.29,0.26,0.2,0.25,0.0,0.22,0.36,0.21,0.26,0.22,0.2,0.2,0.21,0.22,0.0,0.2,0.22,0.0,0.21,0.0,0.22,0.2,0.21,0.23,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.2,0.0,0.19,0.2,0.19,0.0,0.23,0.2,0.27,0.0,0.0,0.22,0.28,0.19,0.19,0.0,0.22,0.2,0.21,0.22,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.21,0.21,0.19,0.2,0.21,0.25,0.0,0.21,0.26,0.22,0.22,0.0,0.2,0.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.74000000000001
10/29/2021,0.0,0.7,0.77,0.0,0.53,0.57,0.57,0.0,0.46,0.59,0.56,0.43,0.35,0.34,0.49,0.32,0.33,0.48,0.45,0.47,0.31,0.34,0.43,0.64,0.39,0.35,0.48,0.32,0.37,0.33,0.35,0.26,0.39,0.36,0.19,0.47,0.35,0.34,0.57,0.0,0.39,0.29,0.39,0.3,0.37,0.29,0.37,0.31,0.32,0.33,0.34,0.37,0.38,0.33,0.34,0.3,0.34,0.38,0.38,0.4,0.29,0.22,0.34,0.33,0.33,0.31,0.33,0.0,0.3,0.33,0.25,0.31,0.31,0.33,0.29,0.31,0.37,0.31,0.39,0.0,0.24,0.32,0.32,0.27,0.35,0.26,0.35,0.24,0.28,0.28,0.28,0.29,0.28,0.0,0.27,0.23,0.35,0.25,0.29,0.26,0.26,0.27,0.25,0.38,0.24,0.25,0.3,0.29,0.25,0.23,0.2,0.27,0.26,0.23,0.24,0.38,0.25,0.26,0.22,0.0,0.0,0.28,0.0,0.21,0.24,0.32,0.27,0.21,0.24,0.25,0.2,0.19,0.28,0.23,0.21,0.22,0.29,0.22,0.24,0.22,0.24,0.31,0.0,0.19,0.21,0.22,0.0,0.24,0.19,0.28,0.22,0.35,0.26,0.23,0.24,0.28,0.22,0.22,0.23,0.0,0.0,0.0,0.27,0.19,0.3,0.26,0.2,0.25,0.0,0.22,0.36,0.21,0.27,0.21,0.2,0.19,0.21,0.22,0.0,0.2,0.21,0.0,0.21,0.0,0.22,0.2,0.22,0.24,0.22,0.0,0.21,0.0,0.0,0.0,0.0,0.2,0.0,0.19,0.0,0.0,0.0,0.22,0.2,0.27,0.0,0.0,0.22,0.28,0.0,0.19,0.0,0.22,0.19,0.21,0.22,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.23,0.22,0.19,0.2,0.21,0.25,0.2,0.21,0.26,0.22,0.22,0.0,0.2,0.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82000000000001
11/01/2021,0.0,0.7,0.77,0.0,0.53,0.58,0.61,0.0,0.46,0.59,0.56,0.44,0.37,0.33,0.49,0.33,0.33,0.48,0.45,0.47,0.33,0.34,0.44,0.58,0.4,0.33,0.48,0.33,0.36,0.32,0.36,0.26,0.38,0.36,0.2,0.44,0.33,0.35,0.58,0.0,0.4,0.31,0.38,0.3,0.38,0.3,0.39,0.31,0.33,0.33,0.33,0.36,0.37,0.33,0.33,0.31,0.36,0.39,0.36,0.41,0.29,0.22,0.35,0.33,0.33,0.31,0.34,0.0,0.3,0.32,0.26,0.32,0.3,0.33,0.29,0.31,0.37,0.3,0.41,0.0,0.24,0.31,0.32,0.28,0.36,0.27,0.4,0.24,0.29,0.28,0.28,0.3,0.27,0.0,0.29,0.23,0.34,0.25,0.3,0.26,0.25,0.26,0.25,0.39,0.24,0.24,0.29,0.28,0.24,0.24,0.2,0.27,0.25,0.24,0.25,0.37,0.25,0.25,0.23,0.19,0.2,0.28,0.0,0.2,0.24,0.3,0.28,0.21,0.24,0.23,0.19,0.0,0.27,0.22,0.22,0.22,0.27,0.22,0.24,0.2,0.23,0.31,0.0,0.19,0.21,0.23,0.0,0.25,0.0,0.28,0.21,0.35,0.26,0.22,0.25,0.28,0.21,0.22,0.23,0.0,0.0,0.0,0.24,0.2,0.3,0.26,0.21,0.25,0.21,0.21,0.36,0.21,0.26,0.2,0.0,0.2,0.21,0.21,0.0,0.21,0.21,0.0,0.21,0.0,0.22,0.2,0.21,0.23,0.22,0.19,0.2,0.0,0.0,0.0,0.0,0.2,0.19,0.2,0.21,0.0,0.0,0.23,0.2,0.24,0.0,0.0,0.24,0.28,0.19,0.19,0.0,0.21,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.22,0.23,0.0,0.2,0.22,0.26,0.2,0.22,0.26,0.22,0.26,0.0,0.19,0.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.870000000000005
11/02/2021,0.0,0.73,0.78,0.0,0.53,0.6,0.59,0.0,0.46,0.59,0.56,0.44,0.38,0.33,0.49,0.33,0.33,0.48,0.44,0.47,0.33,0.33,0.44,0.57,0.4,0.33,0.49,0.33,0.36,0.31,0.36,0.25,0.37,0.35,0.2,0.43,0.34,0.35,0.52,0.0,0.4,0.31,0.38,0.3,0.38,0.29,0.39,0.31,0.33,0.31,0.31,0.36,0.38,0.33,0.33,0.3,0.37,0.38,0.36,0.41,0.28,0.22,0.35,0.33,0.33,0.31,0.33,0.0,0.31,0.32,0.25,0.31,0.3,0.32,0.28,0.31,0.37,0.3,0.43,0.0,0.24,0.32,0.32,0.28,0.36,0.26,0.42,0.24,0.3,0.28,0.28,0.29,0.27,0.0,0.29,0.23,0.34,0.25,0.31,0.26,0.25,0.26,0.26,0.38,0.24,0.24,0.29,0.28,0.25,0.24,0.2,0.28,0.25,0.24,0.25,0.39,0.25,0.25,0.22,0.2,0.19,0.28,0.0,0.19,0.24,0.31,0.28,0.21,0.24,0.23,0.19,0.0,0.27,0.22,0.22,0.22,0.27,0.2,0.0,0.2,0.23,0.31,0.0,0.19,0.21,0.23,0.0,0.26,0.0,0.29,0.21,0.34,0.26,0.23,0.25,0.28,0.21,0.22,0.22,0.0,0.0,0.0,0.23,0.0,0.3,0.27,0.21,0.25,0.21,0.21,0.36,0.21,0.27,0.21,0.19,0.19,0.21,0.21,0.0,0.21,0.2,0.0,0.21,0.0,0.2,0.2,0.19,0.23,0.22,0.19,0.2,0.0,0.0,0.0,0.0,0.21,0.19,0.2,0.21,0.0,0.0,0.23,0.2,0.23,0.0,0.0,0.23,0.27,0.2,0.19,0.0,0.22,0.0,0.21,0.22,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.22,0.23,0.0,0.0,0.22,0.24,0.21,0.22,0.26,0.22,0.26,0.0,0.2,0.2,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.66
