,GOOGL,TXN,RBLX,AMAT,DELL,NXPI,HPQ,CRL,WAT,TGT,HCA,LH,LOW,HD,LKQ,CNHI.MI,URI,CAT,MO,FCX,KHC,EXC,SYF,DFS,RJF,COF,ALLY,FYBR,RF,LGF.A,LBRDK,ET,KMI,AVID,CAMT,NVMI,TTEC,CNDT,ON,NSIT,SNX,ARW,CMBM,AVT,DDS,EVRI,ASO,BKE,NRG,SGFY,CROX,TGH,CYH,S7V.,MYRG,MRVI,FL,THC,HRI,SEM,CWH,AES,INNV,TVTY,MOH,PAG,KTB,MYOV,AGCO,SAFM,BECN,ALHC,ATH,R,NAVI,AAWW,OMF,SC,BCC,COKE,DAR,HTH,UNFI,EVR,SPB,RIG,GWB,SNEX,BHF,ZION,TSE,BG,LPX,PACW,FHN,RFP,PAGP,NS,INT,ABCL,Cash/Receivables/Payables,AGPXX,SBH,AbCellera Biologics Inc Ordinary Shares,Securities Lending - Bnym,Interest/Overdraft,n/a,688008.SS,FTNT,FB,MSI,EPAM,MRNA,ORLY,TXT,PM,ETN,STZ,BURL,NUE,GSAT,DUK,GS,MET,WOW,IPG,LNG,PRFT,KLIC,CVLT,WDC,JBL,IT,DXC,MCFE,DKS,DVAX,TPX,CHH,HRB,AMN,DOCS,GDEN,HMHC,OGN,PRVA,AGL,UGI,CNR,ZIM,PNR,TRMK,SLM,ADM,AFG,ABCB,EPC,CASH,ESGR,X,STLD,DKL,SUN,TRGP,CNHI,VMW,MSFT,ORCL,CHTR,MELI,REGN,ODFL,EXPD,COST,BX,CG,C,OKE,SATS,FOXA,SYNA,EXLS,SPT,MANH,SKY,MUSA,BOOT,GOGL,M,NFG,WIRE,VRTV,ARVN,MATX,FLGT,VCEL,CUBI,ACI,UMPQ,IMKTA,GNW,UMBF,STC,FBP,MC,COTY,CRK,PEO.,TRVC.,NRA.,SUM
08/20/2021,4.39,3.6,3.34,3.42,3.59,3.68,3.29,2.89,2.88,2.56,2.65,2.53,2.14,2.29,2.27,2.22,2.38,2.02,2.09,1.87,1.84,1.8,1.54,1.61,1.45,1.53,1.39,1.26,1.25,0.74,1.22,0.98,0.94,0.64,0.72,0.69,0.72,0.71,0.77,0.67,0.7,0.69,0.47,0.65,0.58,0.45,0.42,0.41,0.48,0.36,0.52,0.42,0.33,0.33,0.44,0.57,0.34,0.4,0.43,0.31,0.37,0.34,0.27,0.31,0.37,0.4,0.35,0.33,0.36,0.36,0.32,0.28,0.31,0.35,0.39,0.38,0.33,0.34,0.3,0.33,0.34,0.28,0.29,0.28,0.28,0.19,0.29,0.3,0.3,0.29,0.24,0.28,0.27,0.28,0.26,0.23,0.21,0.19,0.23,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
08/23/2021,4.42,3.63,3.51,3.48,3.58,3.67,3.23,2.94,2.91,2.5,2.71,2.55,2.41,2.34,2.33,2.17,2.32,1.96,2.11,1.77,1.81,1.84,1.51,1.56,1.44,1.51,1.37,1.26,1.25,0.71,1.23,0.95,0.9,0.64,0.74,0.7,0.72,0.68,0.76,0.67,0.71,0.69,0.48,0.64,0.59,0.43,0.41,0.42,0.47,0.37,0.53,0.41,0.32,0.33,0.43,0.57,0.35,0.4,0.41,0.3,0.36,0.34,0.25,0.32,0.38,0.4,0.35,0.34,0.35,0.36,0.31,0.28,0.31,0.33,0.39,0.37,0.32,0.34,0.3,0.32,0.34,0.28,0.28,0.27,0.27,0.18,0.29,0.3,0.3,0.29,0.22,0.27,0.28,0.28,0.26,0.23,0.2,0.19,0.22,0.18,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.10000000000002
08/25/2021,4.43,3.59,3.53,3.39,3.62,3.67,3.24,2.94,2.86,2.56,2.71,2.55,2.45,2.36,2.31,2.14,2.28,1.94,2.1,1.77,1.78,1.84,1.49,1.56,1.45,1.49,1.36,1.25,1.26,0.7,1.22,0.95,0.89,0.63,0.73,0.69,0.73,0.69,0.76,0.67,0.71,0.69,0.47,0.64,0.61,0.44,0.43,0.41,0.48,0.37,0.54,0.4,0.34,0.0,0.43,0.59,0.37,0.41,0.41,0.3,0.36,0.35,0.26,0.32,0.38,0.4,0.33,0.33,0.35,0.35,0.32,0.28,0.31,0.33,0.39,0.38,0.32,0.34,0.3,0.32,0.32,0.28,0.29,0.28,0.27,0.18,0.29,0.3,0.3,0.29,0.22,0.26,0.28,0.28,0.26,0.23,0.2,0.19,0.21,0.0,0.0,0.22,0.33,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
08/26/2021,4.46,3.6,3.58,3.46,3.64,3.72,3.24,2.92,2.83,2.52,2.68,2.5,2.4,2.32,2.28,2.14,2.31,1.96,2.07,1.82,1.76,1.81,1.49,1.56,1.44,1.49,1.35,1.26,1.26,0.71,1.21,0.96,0.9,0.63,0.76,0.69,0.73,0.69,0.77,0.66,0.71,0.69,0.48,0.63,0.6,0.45,0.44,0.39,0.48,0.38,0.53,0.41,0.33,0.0,0.44,0.57,0.37,0.41,0.43,0.3,0.36,0.34,0.26,0.32,0.37,0.39,0.33,0.35,0.35,0.35,0.32,0.26,0.31,0.34,0.38,0.37,0.32,0.33,0.3,0.32,0.33,0.28,0.29,0.28,0.27,0.19,0.29,0.3,0.3,0.29,0.23,0.26,0.29,0.28,0.26,0.24,0.2,0.19,0.22,0.18,0.0,0.22,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
08/27/2021,4.46,3.57,3.73,3.43,3.63,3.76,3.26,2.91,2.8,2.48,2.66,2.47,2.35,2.29,2.29,2.15,2.33,1.97,2.04,1.86,1.74,1.79,1.5,1.56,1.44,1.48,1.36,1.27,1.27,0.71,1.2,0.96,0.91,0.63,0.8,0.68,0.72,0.68,0.78,0.66,0.71,0.69,0.49,0.63,0.62,0.46,0.45,0.41,0.47,0.37,0.54,0.41,0.33,0.0,0.44,0.58,0.37,0.4,0.42,0.29,0.38,0.34,0.25,0.32,0.37,0.4,0.33,0.34,0.36,0.35,0.32,0.26,0.31,0.34,0.38,0.36,0.32,0.33,0.3,0.31,0.33,0.28,0.29,0.28,0.27,0.2,0.29,0.29,0.3,0.3,0.23,0.26,0.29,0.29,0.26,0.24,0.2,0.19,0.22,0.18,0.0,0.17,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
08/30/2021,4.46,3.57,3.58,3.45,3.65,3.89,3.27,2.97,2.83,2.46,2.67,2.46,2.37,2.26,2.29,2.15,2.35,1.96,2.06,1.82,1.71,1.78,1.51,1.57,1.46,1.49,1.36,1.27,1.26,0.71,1.19,0.95,0.89,0.61,0.8,0.7,0.72,0.66,0.79,0.67,0.71,0.69,0.47,0.64,0.59,0.45,0.49,0.37,0.49,0.37,0.53,0.41,0.32,0.0,0.44,0.56,0.36,0.4,0.42,0.3,0.37,0.33,0.25,0.31,0.36,0.4,0.33,0.34,0.36,0.35,0.33,0.26,0.31,0.35,0.39,0.35,0.33,0.33,0.31,0.31,0.33,0.28,0.29,0.28,0.27,0.2,0.28,0.29,0.3,0.29,0.23,0.26,0.3,0.28,0.26,0.26,0.2,0.19,0.22,0.0,0.0,0.17,0.34,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
08/31/2021,4.48,3.57,3.51,3.51,3.44,3.91,3.21,2.92,2.8,2.43,2.64,2.41,2.34,2.24,2.28,2.17,2.37,1.94,2.07,1.9,1.71,1.77,1.52,1.58,1.47,1.51,1.37,1.24,1.27,0.73,1.2,0.96,0.9,0.61,0.81,0.71,0.73,0.69,0.81,0.68,0.71,0.69,0.49,0.64,0.59,0.46,0.48,0.38,0.48,0.38,0.53,0.42,0.32,0.0,0.45,0.56,0.35,0.41,0.44,0.3,0.38,0.33,0.25,0.31,0.37,0.4,0.33,0.36,0.36,0.34,0.34,0.26,0.31,0.35,0.39,0.35,0.33,0.33,0.32,0.31,0.34,0.28,0.29,0.28,0.27,0.22,0.28,0.3,0.31,0.3,0.24,0.26,0.3,0.29,0.26,0.27,0.2,0.2,0.22,0.0,0.0,0.15,0.34,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
09/01/2021,4.48,3.57,3.51,3.51,3.44,3.91,3.21,2.92,2.8,2.43,2.64,2.41,2.34,2.24,2.28,2.17,2.37,1.94,2.07,1.9,1.71,1.77,1.52,1.58,1.47,1.51,1.37,1.24,1.27,0.73,1.2,0.96,0.9,0.61,0.81,0.71,0.73,0.69,0.81,0.68,0.71,0.69,0.49,0.64,0.59,0.46,0.48,0.38,0.48,0.38,0.53,0.42,0.32,0.0,0.45,0.56,0.35,0.41,0.44,0.3,0.38,0.33,0.25,0.31,0.37,0.4,0.33,0.36,0.36,0.34,0.34,0.26,0.31,0.35,0.39,0.35,0.33,0.33,0.32,0.31,0.34,0.28,0.29,0.28,0.27,0.22,0.28,0.3,0.31,0.3,0.24,0.26,0.3,0.29,0.26,0.27,0.2,0.2,0.22,0.0,0.0,0.15,0.34,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
09/02/2021,4.54,3.6,3.38,3.51,3.5,3.94,3.31,2.99,2.84,2.44,2.67,2.44,2.34,2.27,2.29,2.18,2.38,1.94,2.08,1.92,1.7,1.78,1.45,1.52,1.45,1.42,1.34,1.22,1.24,0.73,1.21,0.95,0.89,0.61,0.83,0.72,0.74,0.68,0.81,0.69,0.71,0.7,0.47,0.64,0.58,0.45,0.49,0.37,0.48,0.38,0.54,0.42,0.32,0.0,0.45,0.56,0.34,0.41,0.45,0.31,0.38,0.33,0.25,0.31,0.36,0.4,0.33,0.36,0.36,0.35,0.33,0.26,0.31,0.35,0.39,0.35,0.33,0.33,0.32,0.31,0.33,0.27,0.3,0.28,0.27,0.21,0.28,0.3,0.3,0.3,0.25,0.26,0.31,0.28,0.26,0.27,0.19,0.2,0.22,0.18,0.0,0.12,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
09/03/2021,4.0,0.0,0.0,3.98,3.75,0.0,0.0,2.42,2.39,2.2,0.0,2.33,0.0,2.24,0.0,2.1,0.01,0.0,0.0,0.0,0.0,0.0,1.32,0.0,1.35,1.3,1.35,0.0,0.0,0.0,0.01,0.88,0.0,0.0,0.79,0.0,0.0,0.8,0.0,0.0,0.0,0.76,0.0,0.0,0.35,0.38,0.43,0.0,0.37,0.36,0.38,0.0,0.0,0.0,0.34,0.0,0.0,0.38,0.35,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.34,0.36,0.3,0.35,0.3,0.0,0.0,0.29,0.35,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.28,0.0,0.29,0.0,0.0,0.29,0.29,0.29,0.0,0.0,0.19,0.0,0.0,0.36,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.07,4.0,3.96,3.87,2.21,2.21,2.08,2.07,2.07,1.97,1.93,1.83,1.66,1.63,1.35,1.34,1.11,1.11,0.89,0.83,0.82,0.79,0.79,0.78,0.77,0.76,0.75,0.47,0.47,0.39,0.39,0.39,0.38,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.34,0.33,0.33,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.26,0.26,0.2,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.13
09/06/2021,3.91,0.0,0.0,3.96,3.73,0.0,0.0,2.44,2.43,2.19,0.0,2.37,0.0,2.25,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,1.35,1.25,1.32,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.79,0.0,0.0,0.81,0.0,0.0,0.0,0.75,0.0,0.0,0.36,0.38,0.43,0.0,0.37,0.37,0.37,0.0,0.0,0.0,0.36,0.0,0.0,0.38,0.35,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.35,0.4,0.31,0.35,0.3,0.0,0.0,0.28,0.35,0.3,0.0,0.0,0.31,0.0,0.0,0.0,0.28,0.0,0.29,0.0,0.0,0.3,0.29,0.29,0.0,0.0,0.19,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,4.06,3.95,3.99,3.87,2.34,2.15,2.1,2.12,2.06,1.98,1.95,1.79,1.75,1.66,1.35,1.33,1.08,1.11,0.91,0.82,0.85,0.8,0.77,0.78,0.78,0.74,0.78,0.48,0.42,0.4,0.39,0.4,0.39,0.4,0.37,0.38,0.39,0.38,0.38,0.36,0.36,0.36,0.33,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.27,0.27,0.26,0.2,0.19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/07/2021,3.89,0.0,0.0,3.98,3.71,0.0,0.0,2.43,2.43,2.16,0.0,2.34,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.33,1.22,1.29,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.8,0.0,0.0,0.81,0.0,0.0,0.0,0.74,0.0,0.0,0.37,0.37,0.43,0.0,0.36,0.37,0.37,0.0,0.0,0.0,0.36,0.0,0.0,0.38,0.35,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.34,0.41,0.31,0.34,0.3,0.0,0.0,0.28,0.35,0.29,0.0,0.0,0.3,0.0,0.0,0.0,0.27,0.0,0.29,0.0,0.0,0.3,0.29,0.29,0.0,0.0,0.19,0.0,0.0,0.4,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,4.11,3.94,3.94,3.91,2.43,2.16,2.06,2.12,2.03,1.96,1.91,1.76,1.82,1.63,1.33,1.31,1.08,1.1,0.91,0.84,0.86,0.81,0.76,0.78,0.78,0.74,0.78,0.48,0.42,0.4,0.39,0.39,0.39,0.4,0.37,0.37,0.39,0.38,0.37,0.35,0.36,0.37,0.33,0.29,0.28,0.29,0.29,0.28,0.28,0.28,0.27,0.26,0.26,0.2,0.19,0.19,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05999999999996
09/08/2021,3.89,0.0,0.0,3.98,3.71,0.0,0.0,2.43,2.43,2.16,0.0,2.34,0.0,2.25,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.33,1.22,1.29,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.8,0.0,0.0,0.81,0.0,0.0,0.0,0.74,0.0,0.0,0.37,0.37,0.43,0.0,0.36,0.37,0.37,0.0,0.0,0.0,0.36,0.0,0.0,0.38,0.35,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.34,0.41,0.31,0.34,0.3,0.0,0.0,0.28,0.35,0.29,0.0,0.0,0.3,0.0,0.0,0.0,0.27,0.0,0.29,0.0,0.0,0.3,0.29,0.29,0.0,0.0,0.19,0.0,0.0,0.4,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,4.11,3.94,3.94,3.91,2.43,2.16,2.06,2.12,2.03,1.96,1.91,1.76,1.82,1.63,1.33,1.31,1.08,1.1,0.91,0.84,0.86,0.81,0.76,0.78,0.78,0.74,0.78,0.48,0.42,0.4,0.39,0.39,0.39,0.4,0.37,0.37,0.39,0.38,0.37,0.35,0.36,0.37,0.33,0.29,0.28,0.29,0.29,0.28,0.28,0.28,0.27,0.26,0.26,0.2,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05999999999996
09/09/2021,3.89,0.0,0.0,3.98,3.71,0.0,0.0,2.43,2.43,2.16,0.0,2.34,0.0,2.25,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,1.33,1.22,1.29,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.8,0.0,0.0,0.81,0.0,0.0,0.0,0.74,0.0,0.0,0.37,0.37,0.43,0.0,0.36,0.37,0.37,0.0,0.0,0.0,0.36,0.0,0.0,0.38,0.35,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.34,0.41,0.31,0.34,0.3,0.0,0.0,0.28,0.35,0.29,0.0,0.0,0.3,0.0,0.0,0.0,0.27,0.0,0.29,0.0,0.0,0.29,0.29,0.29,0.0,0.0,0.19,0.0,0.0,0.4,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,4.11,3.94,3.94,3.91,2.43,2.16,2.06,2.12,2.03,1.96,1.9,1.76,1.82,1.63,1.33,1.31,1.08,1.1,0.91,0.84,0.85,0.81,0.76,0.78,0.78,0.74,0.78,0.48,0.42,0.4,0.38,0.39,0.39,0.4,0.37,0.37,0.39,0.38,0.37,0.35,0.36,0.37,0.33,0.29,0.28,0.29,0.29,0.28,0.28,0.28,0.27,0.26,0.26,0.2,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00999999999998
09/10/2021,3.93,0.0,0.0,4.03,3.69,0.0,0.0,2.44,2.44,2.16,0.0,2.33,0.0,2.26,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,1.34,1.23,1.28,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.81,0.0,0.0,0.78,0.0,0.0,0.0,0.73,0.0,0.0,0.37,0.37,0.44,0.0,0.36,0.36,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.37,0.35,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.35,0.4,0.31,0.35,0.3,0.0,0.0,0.28,0.35,0.29,0.0,0.0,0.31,0.0,0.0,0.0,0.27,0.0,0.29,0.0,0.0,0.3,0.29,0.29,0.0,0.0,0.19,0.0,0.0,0.4,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,4.06,4.03,3.97,3.84,2.56,2.16,2.04,2.13,2.01,1.95,1.92,1.78,1.72,1.61,1.33,1.31,1.06,1.09,0.91,0.82,0.87,0.8,0.75,0.8,0.79,0.74,0.76,0.47,0.42,0.4,0.39,0.39,0.38,0.4,0.37,0.37,0.39,0.37,0.36,0.35,0.36,0.38,0.33,0.29,0.28,0.29,0.29,0.28,0.27,0.28,0.27,0.26,0.26,0.21,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02999999999996
