,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,NKE,ABBV,PEP,T,TMO,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,ORCL,UPS,PM,HON,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,BA,RTX,AMAT,IBM,AMT,BLK,GS,TGT,CAT,AMD,MMM,GE,ISRG,NOW,AXP,DE,CVS,SCHW,SQ,CHTR,SPGI,ANTM,LMT,ZTS,XTSLA,BKNG,MU,PLD,FIS,LRCX,MDLZ,MO,ZM,ADP,GILD,TMUS,CCI,SYK,PNC,TJX,COP,CI,DUK,USB,UBER,CME,EL,BDX,COF,MRNA,FDX,MMC,CB,GM,TFC,EQIX,CSX,ATVI,CL,ILMN,NSC,BX,ICE,EW,SHW,ADSK,SO,REGN,BSX,D,ADI,FISV,APD,TWLO,SNAP,ITW,F,DOCU,HCA,GPN,PGR,EMR,HUM,MCO,ETN,CRWD,DG,ECL,VRTX,FCX,BIIB,AON,WM,IDXX,TWTR,NXPI,NOC,JCI,KLAC,IQV,MRVL,EOG,ROP,NEM,ROKU,SNPS,SLB,MET,MTCH,ALGN,DXCM,INFO,CNC,DLR,GD,APTV,CMG,PINS,TROW,EXC,A,PSA,DOW,TT,KMB,MSCI,LHX,WDAY,ROST,TEL,EBAY,LULU,VEEV,STZ,CARR,ALL,PH,BK,AEP,AIG,MCHP,PRU,SYY,TRV,PPG,ALXN,CDNS,ORLY,SRE,EA,BAX,SPG,DD,GIS,PANW,USD,APH,Usd Cash,RMD,YUM,CTSH,GE.,DFS,KKR,MSI,IFF,SBAC,XLNX,SNOW,ABNB,PLTR,FTNT,MAR,MPC,SIVB,PXD,n/a,NET,DDOG,SUM
10/06/2021,4.96,4.72,3.19,1.81,1.79,1.68,1.12,1.15,1.4,1.1,0.95,0.84,0.82,0.68,0.78,0.76,0.68,0.69,0.7,0.61,0.57,0.55,0.6,0.5,0.59,0.48,0.51,0.54,0.47,0.45,0.41,0.43,0.46,0.43,0.5,0.43,0.43,0.45,0.44,0.45,0.41,0.43,0.43,0.39,0.44,0.4,0.37,0.33,0.32,0.3,0.33,0.33,0.34,0.29,0.29,0.34,0.32,0.27,0.32,0.33,0.29,0.31,0.27,0.29,0.26,0.28,0.27,0.27,0.28,0.25,0.24,0.28,0.23,0.25,0.26,0.27,0.24,0.21,0.25,0.25,0.21,0.21,0.23,0.2,0.19,0.21,0.14,0.22,0.18,0.21,0.17,0.18,0.18,0.19,0.13,0.19,0.2,0.17,0.17,0.2,0.19,0.18,0.2,0.15,0.17,0.18,0.16,0.15,0.16,0.16,0.16,0.3,0.12,0.17,0.17,0.17,0.18,0.16,0.15,0.14,0.14,0.13,0.13,0.18,0.15,0.16,0.15,0.14,0.15,0.14,0.14,0.13,0.2,0.15,0.13,0.12,0.17,0.13,0.12,0.11,0.13,0.1,0.12,0.13,0.11,0.13,0.13,0.11,0.11,0.12,0.1,0.1,0.09,0.14,0.12,0.12,0.11,0.12,0.12,0.11,0.11,0.1,0.11,0.11,0.11,0.1,0.0,0.1,0.09,0.1,0.1,0.11,0.12,0.1,0.0,0.09,0.1,0.0,0.11,0.0,0.1,0.11,0.11,0.1,0.1,0.09,0.1,0.11,0.1,0.11,0.0,0.1,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.88000000000001
10/07/2021,4.94,4.79,3.15,1.8,1.81,1.7,1.12,1.14,1.39,1.11,0.93,0.86,0.82,0.69,0.77,0.75,0.69,0.71,0.71,0.6,0.58,0.57,0.6,0.5,0.59,0.48,0.51,0.53,0.46,0.45,0.41,0.43,0.46,0.43,0.5,0.44,0.46,0.45,0.44,0.43,0.4,0.43,0.42,0.39,0.44,0.4,0.38,0.32,0.32,0.29,0.33,0.33,0.34,0.29,0.29,0.34,0.32,0.27,0.32,0.33,0.29,0.32,0.28,0.29,0.26,0.28,0.27,0.27,0.28,0.25,0.24,0.28,0.23,0.26,0.26,0.28,0.25,0.22,0.24,0.25,0.21,0.21,0.23,0.2,0.19,0.21,0.15,0.22,0.18,0.21,0.17,0.18,0.18,0.19,0.13,0.19,0.19,0.16,0.17,0.2,0.19,0.18,0.21,0.15,0.17,0.18,0.17,0.16,0.16,0.16,0.16,0.27,0.12,0.17,0.17,0.17,0.18,0.16,0.15,0.14,0.14,0.13,0.13,0.18,0.14,0.16,0.15,0.14,0.14,0.13,0.14,0.13,0.2,0.15,0.13,0.12,0.17,0.13,0.12,0.11,0.13,0.1,0.12,0.13,0.11,0.13,0.13,0.11,0.11,0.12,0.1,0.1,0.09,0.14,0.12,0.12,0.11,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.1,0.09,0.0,0.1,0.1,0.1,0.1,0.11,0.12,0.1,0.0,0.0,0.1,0.09,0.11,0.0,0.1,0.1,0.11,0.1,0.1,0.09,0.1,0.11,0.09,0.11,0.0,0.1,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,68.90000000000002
10/08/2021,4.94,4.79,3.15,1.8,1.81,1.7,1.12,1.14,1.39,1.11,0.93,0.86,0.82,0.69,0.77,0.75,0.69,0.71,0.71,0.6,0.58,0.57,0.6,0.5,0.59,0.48,0.51,0.53,0.46,0.45,0.41,0.43,0.46,0.43,0.5,0.44,0.46,0.45,0.44,0.43,0.4,0.43,0.42,0.39,0.44,0.4,0.38,0.32,0.32,0.29,0.33,0.33,0.34,0.29,0.29,0.34,0.32,0.27,0.32,0.33,0.29,0.32,0.28,0.29,0.26,0.28,0.27,0.27,0.28,0.25,0.24,0.28,0.23,0.26,0.26,0.28,0.25,0.22,0.24,0.25,0.21,0.21,0.23,0.2,0.19,0.21,0.15,0.22,0.18,0.21,0.17,0.18,0.18,0.19,0.13,0.19,0.19,0.16,0.17,0.2,0.19,0.18,0.21,0.15,0.17,0.18,0.17,0.16,0.16,0.16,0.16,0.27,0.12,0.17,0.17,0.17,0.18,0.16,0.15,0.14,0.14,0.13,0.13,0.18,0.14,0.16,0.15,0.14,0.14,0.13,0.14,0.13,0.2,0.15,0.13,0.12,0.17,0.13,0.12,0.11,0.13,0.1,0.12,0.13,0.11,0.13,0.13,0.11,0.11,0.12,0.1,0.1,0.09,0.14,0.12,0.12,0.11,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.1,0.09,0.0,0.1,0.1,0.1,0.1,0.11,0.12,0.1,0.0,0.0,0.1,0.09,0.11,0.0,0.1,0.1,0.11,0.1,0.1,0.09,0.1,0.11,0.09,0.11,0.0,0.1,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,68.90000000000002
10/11/2021,4.92,4.85,3.13,1.75,1.82,1.71,1.14,1.14,1.4,1.12,0.93,0.84,0.82,0.68,0.77,0.75,0.67,0.7,0.73,0.6,0.57,0.56,0.62,0.5,0.59,0.48,0.5,0.52,0.45,0.46,0.42,0.43,0.47,0.43,0.5,0.44,0.45,0.45,0.44,0.44,0.4,0.44,0.42,0.39,0.44,0.4,0.37,0.32,0.33,0.29,0.33,0.33,0.34,0.29,0.31,0.35,0.33,0.26,0.32,0.32,0.29,0.32,0.27,0.3,0.25,0.28,0.27,0.26,0.29,0.25,0.23,0.28,0.23,0.25,0.26,0.27,0.25,0.21,0.24,0.25,0.21,0.21,0.23,0.2,0.19,0.21,0.16,0.22,0.17,0.21,0.17,0.17,0.19,0.19,0.12,0.19,0.19,0.16,0.17,0.2,0.19,0.17,0.21,0.15,0.17,0.18,0.17,0.16,0.16,0.16,0.17,0.24,0.12,0.17,0.17,0.17,0.18,0.15,0.16,0.13,0.14,0.13,0.14,0.17,0.15,0.15,0.15,0.14,0.15,0.13,0.14,0.13,0.2,0.14,0.13,0.12,0.17,0.13,0.12,0.12,0.13,0.1,0.12,0.13,0.11,0.13,0.13,0.11,0.11,0.12,0.1,0.1,0.09,0.14,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.09,0.1,0.1,0.11,0.12,0.1,0.0,0.0,0.1,0.1,0.11,0.0,0.1,0.11,0.1,0.1,0.09,0.09,0.1,0.11,0.1,0.11,0.0,0.11,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.09,0.11,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,68.87
10/12/2021,4.91,4.84,3.14,1.71,1.83,1.71,1.14,1.15,1.41,1.11,0.93,0.85,0.83,0.68,0.78,0.75,0.67,0.71,0.72,0.6,0.57,0.56,0.61,0.49,0.58,0.48,0.51,0.52,0.46,0.46,0.42,0.43,0.47,0.42,0.5,0.44,0.45,0.45,0.44,0.44,0.41,0.43,0.42,0.39,0.44,0.4,0.37,0.32,0.33,0.29,0.32,0.33,0.34,0.29,0.3,0.35,0.32,0.26,0.32,0.32,0.29,0.31,0.27,0.3,0.25,0.28,0.26,0.26,0.28,0.25,0.24,0.28,0.23,0.25,0.26,0.27,0.25,0.21,0.24,0.25,0.22,0.21,0.23,0.2,0.19,0.21,0.16,0.22,0.17,0.21,0.16,0.17,0.18,0.19,0.12,0.19,0.19,0.16,0.16,0.2,0.19,0.17,0.21,0.15,0.17,0.18,0.17,0.16,0.16,0.15,0.16,0.24,0.12,0.17,0.17,0.18,0.18,0.15,0.16,0.13,0.14,0.13,0.14,0.17,0.16,0.15,0.15,0.14,0.14,0.13,0.14,0.13,0.2,0.14,0.13,0.12,0.18,0.13,0.13,0.12,0.13,0.1,0.12,0.13,0.11,0.13,0.14,0.11,0.11,0.12,0.1,0.11,0.09,0.14,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.1,0.12,0.11,0.1,0.09,0.0,0.1,0.1,0.1,0.1,0.11,0.11,0.1,0.0,0.0,0.1,0.1,0.11,0.0,0.1,0.1,0.1,0.1,0.09,0.0,0.1,0.11,0.1,0.11,0.0,0.11,0.11,0.1,0.0,0.0,0.1,0.0,0.0,0.09,0.09,0.11,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.13,0.0,0.0,0.09,0.0,0.0,0.0,0.1,0.0,0.0,68.80000000000001
10/13/2021,4.91,4.84,3.14,1.71,1.83,1.71,1.14,1.15,1.41,1.11,0.93,0.85,0.83,0.68,0.78,0.75,0.67,0.71,0.72,0.6,0.57,0.56,0.61,0.49,0.58,0.48,0.51,0.52,0.46,0.46,0.42,0.43,0.47,0.42,0.5,0.44,0.45,0.45,0.44,0.44,0.41,0.43,0.42,0.39,0.44,0.4,0.37,0.32,0.33,0.29,0.32,0.33,0.34,0.29,0.3,0.35,0.32,0.26,0.32,0.32,0.29,0.31,0.27,0.3,0.25,0.28,0.26,0.26,0.28,0.25,0.24,0.28,0.23,0.25,0.26,0.27,0.25,0.21,0.24,0.25,0.22,0.21,0.23,0.2,0.19,0.21,0.16,0.22,0.17,0.21,0.16,0.17,0.18,0.19,0.12,0.19,0.19,0.16,0.16,0.2,0.19,0.17,0.21,0.15,0.17,0.18,0.17,0.16,0.16,0.15,0.16,0.24,0.12,0.17,0.17,0.18,0.18,0.15,0.16,0.13,0.14,0.13,0.14,0.17,0.16,0.15,0.15,0.14,0.14,0.13,0.14,0.13,0.2,0.14,0.13,0.12,0.18,0.13,0.13,0.12,0.13,0.1,0.12,0.13,0.11,0.13,0.14,0.11,0.11,0.12,0.1,0.11,0.09,0.14,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.1,0.12,0.11,0.1,0.09,0.0,0.1,0.1,0.1,0.1,0.11,0.11,0.1,0.0,0.0,0.1,0.1,0.11,0.0,0.1,0.1,0.1,0.1,0.09,0.0,0.1,0.11,0.1,0.11,0.0,0.11,0.11,0.1,0.0,0.0,0.1,0.0,0.0,0.09,0.09,0.11,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.13,0.0,0.0,0.09,0.0,0.0,0.0,0.1,0.0,0.0,68.80000000000001
10/14/2021,4.91,4.85,3.14,1.72,1.84,1.73,1.15,1.14,1.4,1.12,0.93,0.85,0.84,0.67,0.78,0.75,0.68,0.7,0.72,0.6,0.55,0.57,0.61,0.48,0.58,0.48,0.51,0.52,0.46,0.46,0.43,0.43,0.47,0.42,0.5,0.45,0.45,0.45,0.44,0.44,0.41,0.43,0.42,0.39,0.44,0.4,0.37,0.31,0.34,0.29,0.32,0.33,0.33,0.28,0.31,0.34,0.32,0.26,0.32,0.32,0.28,0.32,0.27,0.3,0.25,0.28,0.26,0.27,0.29,0.25,0.24,0.28,0.23,0.25,0.26,0.27,0.25,0.21,0.24,0.26,0.21,0.2,0.23,0.2,0.19,0.21,0.19,0.22,0.17,0.21,0.16,0.17,0.18,0.19,0.12,0.19,0.19,0.16,0.16,0.19,0.19,0.17,0.22,0.15,0.17,0.18,0.17,0.16,0.16,0.15,0.17,0.24,0.12,0.17,0.18,0.18,0.18,0.15,0.16,0.13,0.14,0.13,0.14,0.18,0.16,0.15,0.15,0.13,0.15,0.13,0.14,0.13,0.2,0.14,0.13,0.12,0.17,0.14,0.13,0.11,0.13,0.1,0.12,0.13,0.12,0.13,0.14,0.11,0.11,0.12,0.1,0.11,0.09,0.15,0.13,0.11,0.11,0.11,0.13,0.11,0.11,0.1,0.12,0.12,0.1,0.09,0.0,0.1,0.1,0.1,0.1,0.1,0.11,0.1,0.0,0.0,0.1,0.1,0.11,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.11,0.1,0.11,0.0,0.11,0.11,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.11,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.13,0.0,0.0,0.09,0.0,0.0,0.1,0.0,0.0,0.0,68.95
10/15/2021,4.91,4.85,3.14,1.72,1.84,1.73,1.15,1.14,1.4,1.12,0.93,0.85,0.84,0.67,0.78,0.75,0.68,0.7,0.72,0.6,0.55,0.57,0.61,0.48,0.58,0.48,0.51,0.52,0.46,0.46,0.43,0.43,0.47,0.42,0.5,0.45,0.45,0.45,0.44,0.44,0.41,0.43,0.42,0.39,0.44,0.4,0.37,0.31,0.34,0.29,0.32,0.33,0.33,0.28,0.31,0.34,0.32,0.26,0.32,0.32,0.28,0.32,0.27,0.3,0.25,0.28,0.26,0.27,0.29,0.25,0.24,0.28,0.23,0.25,0.26,0.27,0.25,0.21,0.24,0.26,0.21,0.2,0.23,0.2,0.19,0.21,0.19,0.22,0.17,0.21,0.16,0.17,0.18,0.19,0.12,0.19,0.19,0.16,0.16,0.19,0.19,0.17,0.22,0.15,0.17,0.18,0.17,0.16,0.16,0.15,0.17,0.24,0.12,0.17,0.18,0.18,0.18,0.15,0.16,0.13,0.14,0.13,0.14,0.18,0.16,0.15,0.15,0.13,0.15,0.13,0.14,0.13,0.2,0.14,0.13,0.12,0.17,0.14,0.13,0.11,0.13,0.1,0.12,0.13,0.12,0.13,0.14,0.11,0.11,0.12,0.1,0.11,0.09,0.15,0.13,0.11,0.11,0.11,0.13,0.11,0.11,0.1,0.12,0.12,0.1,0.09,0.0,0.1,0.1,0.1,0.1,0.1,0.11,0.1,0.0,0.0,0.1,0.1,0.11,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.11,0.1,0.11,0.0,0.11,0.11,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.11,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.13,0.0,0.0,0.09,0.0,0.0,0.1,0.0,0.0,0.0,68.95
10/18/2021,4.91,4.85,3.14,1.72,1.84,1.73,1.15,1.14,1.4,1.12,0.93,0.85,0.84,0.67,0.78,0.75,0.68,0.7,0.72,0.6,0.55,0.57,0.61,0.48,0.58,0.48,0.51,0.52,0.46,0.46,0.43,0.43,0.47,0.42,0.5,0.45,0.45,0.45,0.44,0.44,0.41,0.43,0.42,0.39,0.44,0.4,0.37,0.31,0.34,0.29,0.32,0.33,0.33,0.28,0.31,0.34,0.32,0.26,0.32,0.32,0.28,0.32,0.27,0.3,0.25,0.28,0.26,0.27,0.29,0.25,0.24,0.28,0.23,0.25,0.26,0.27,0.25,0.21,0.24,0.26,0.21,0.2,0.23,0.2,0.19,0.21,0.19,0.22,0.17,0.21,0.16,0.17,0.18,0.19,0.12,0.19,0.19,0.16,0.16,0.19,0.19,0.17,0.22,0.15,0.17,0.18,0.17,0.16,0.16,0.15,0.17,0.24,0.12,0.17,0.18,0.18,0.18,0.15,0.16,0.13,0.14,0.13,0.14,0.18,0.16,0.15,0.15,0.13,0.15,0.13,0.14,0.13,0.2,0.14,0.13,0.12,0.17,0.14,0.13,0.11,0.13,0.1,0.12,0.13,0.12,0.13,0.14,0.11,0.11,0.12,0.1,0.11,0.09,0.15,0.13,0.11,0.11,0.11,0.13,0.11,0.11,0.1,0.12,0.12,0.1,0.09,0.0,0.1,0.1,0.1,0.1,0.1,0.11,0.1,0.0,0.0,0.1,0.1,0.11,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.11,0.1,0.11,0.0,0.11,0.11,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.11,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.13,0.0,0.0,0.09,0.0,0.0,0.1,0.0,0.0,0.0,68.95
10/19/2021,4.88,4.91,3.11,1.69,1.83,1.72,1.12,1.17,1.43,1.06,0.91,0.82,0.86,0.68,0.79,0.75,0.65,0.69,0.72,0.62,0.53,0.56,0.61,0.46,0.61,0.47,0.51,0.51,0.45,0.46,0.43,0.42,0.47,0.39,0.49,0.45,0.43,0.46,0.44,0.43,0.41,0.4,0.41,0.38,0.43,0.39,0.36,0.31,0.34,0.3,0.33,0.33,0.34,0.28,0.31,0.34,0.31,0.25,0.33,0.32,0.28,0.32,0.26,0.29,0.26,0.28,0.26,0.28,0.28,0.26,0.23,0.29,0.23,0.24,0.25,0.28,0.24,0.2,0.24,0.25,0.21,0.19,0.23,0.2,0.19,0.21,0.2,0.22,0.16,0.22,0.16,0.18,0.18,0.19,0.12,0.19,0.19,0.15,0.16,0.19,0.19,0.17,0.21,0.15,0.17,0.18,0.17,0.16,0.16,0.15,0.16,0.25,0.12,0.18,0.18,0.18,0.18,0.15,0.16,0.13,0.14,0.13,0.14,0.18,0.16,0.15,0.15,0.14,0.14,0.13,0.13,0.13,0.2,0.14,0.14,0.13,0.17,0.14,0.13,0.11,0.13,0.1,0.11,0.12,0.12,0.13,0.14,0.12,0.11,0.12,0.1,0.12,0.0,0.15,0.13,0.11,0.11,0.11,0.12,0.11,0.11,0.1,0.12,0.12,0.11,0.1,0.0,0.1,0.1,0.1,0.09,0.1,0.12,0.11,0.0,0.0,0.1,0.1,0.11,0.0,0.1,0.11,0.1,0.11,0.09,0.0,0.1,0.11,0.1,0.11,0.0,0.11,0.11,0.1,0.09,0.0,0.1,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.09,0.0,68.65
10/20/2021,4.88,4.91,3.19,1.66,1.83,1.72,1.13,1.17,1.47,1.07,0.91,0.84,0.87,0.68,0.8,0.75,0.67,0.69,0.74,0.62,0.53,0.57,0.6,0.46,0.61,0.47,0.5,0.5,0.45,0.45,0.43,0.42,0.47,0.39,0.49,0.45,0.43,0.46,0.44,0.43,0.41,0.43,0.41,0.38,0.43,0.39,0.37,0.32,0.34,0.3,0.33,0.33,0.34,0.28,0.32,0.34,0.32,0.25,0.33,0.32,0.28,0.32,0.26,0.3,0.26,0.28,0.26,0.28,0.29,0.26,0.23,0.29,0.23,0.25,0.25,0.28,0.24,0.2,0.24,0.26,0.21,0.19,0.23,0.2,0.19,0.21,0.22,0.23,0.16,0.22,0.17,0.17,0.18,0.19,0.12,0.19,0.18,0.15,0.16,0.19,0.18,0.17,0.21,0.15,0.17,0.18,0.17,0.16,0.16,0.15,0.16,0.25,0.12,0.18,0.17,0.18,0.18,0.15,0.17,0.13,0.14,0.13,0.15,0.18,0.16,0.15,0.15,0.14,0.14,0.13,0.13,0.13,0.2,0.14,0.14,0.13,0.17,0.14,0.13,0.11,0.13,0.1,0.11,0.12,0.12,0.13,0.14,0.12,0.11,0.12,0.1,0.12,0.0,0.15,0.13,0.11,0.11,0.11,0.13,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.1,0.1,0.09,0.11,0.11,0.0,0.0,0.1,0.1,0.11,0.0,0.1,0.1,0.1,0.11,0.09,0.0,0.1,0.11,0.1,0.11,0.0,0.1,0.11,0.1,0.09,0.0,0.1,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.1,0.0,68.92000000000002
10/21/2021,4.93,4.95,3.22,1.71,1.85,1.73,1.12,1.18,1.51,1.07,0.9,0.83,0.86,0.68,0.81,0.74,0.67,0.67,0.74,0.63,0.52,0.56,0.6,0.46,0.61,0.47,0.5,0.5,0.44,0.45,0.44,0.41,0.47,0.39,0.49,0.45,0.42,0.47,0.44,0.44,0.41,0.44,0.42,0.39,0.44,0.39,0.35,0.32,0.34,0.3,0.32,0.33,0.34,0.27,0.32,0.34,0.31,0.25,0.33,0.33,0.29,0.31,0.26,0.29,0.26,0.27,0.26,0.28,0.3,0.27,0.23,0.3,0.23,0.25,0.25,0.28,0.24,0.2,0.24,0.26,0.22,0.19,0.23,0.2,0.19,0.21,0.23,0.22,0.16,0.22,0.16,0.17,0.18,0.19,0.13,0.19,0.18,0.15,0.16,0.19,0.18,0.17,0.21,0.15,0.16,0.18,0.16,0.16,0.16,0.15,0.16,0.25,0.12,0.18,0.17,0.17,0.18,0.15,0.17,0.13,0.13,0.13,0.15,0.18,0.16,0.15,0.16,0.14,0.14,0.12,0.13,0.12,0.2,0.14,0.14,0.13,0.17,0.14,0.13,0.11,0.13,0.1,0.11,0.12,0.12,0.13,0.14,0.12,0.11,0.12,0.1,0.12,0.0,0.15,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.1,0.09,0.09,0.11,0.11,0.0,0.0,0.1,0.1,0.11,0.0,0.1,0.1,0.1,0.11,0.09,0.0,0.09,0.11,0.1,0.11,0.0,0.1,0.1,0.11,0.09,0.0,0.1,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.12,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.1,0.0,69.04
10/22/2021,4.97,4.93,3.19,1.72,1.84,1.73,1.12,1.18,1.49,1.08,0.92,0.84,0.86,0.68,0.81,0.73,0.67,0.66,0.73,0.64,0.53,0.57,0.6,0.46,0.6,0.48,0.5,0.5,0.45,0.45,0.43,0.41,0.47,0.39,0.49,0.46,0.43,0.48,0.44,0.44,0.41,0.44,0.42,0.39,0.44,0.39,0.35,0.32,0.34,0.3,0.32,0.33,0.34,0.27,0.31,0.34,0.31,0.25,0.33,0.33,0.29,0.31,0.25,0.29,0.26,0.27,0.26,0.27,0.3,0.27,0.24,0.3,0.23,0.25,0.25,0.29,0.24,0.21,0.24,0.26,0.22,0.19,0.23,0.2,0.19,0.21,0.24,0.22,0.16,0.22,0.16,0.17,0.18,0.19,0.13,0.19,0.18,0.15,0.16,0.19,0.19,0.16,0.22,0.15,0.17,0.18,0.16,0.17,0.15,0.15,0.16,0.25,0.12,0.18,0.17,0.17,0.18,0.15,0.16,0.13,0.13,0.13,0.14,0.19,0.16,0.15,0.16,0.14,0.14,0.12,0.14,0.13,0.2,0.14,0.14,0.13,0.17,0.14,0.13,0.11,0.13,0.1,0.11,0.12,0.12,0.13,0.14,0.12,0.11,0.12,0.1,0.12,0.0,0.15,0.12,0.11,0.11,0.11,0.13,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.1,0.1,0.09,0.11,0.11,0.0,0.0,0.1,0.1,0.11,0.0,0.1,0.1,0.1,0.11,0.09,0.0,0.09,0.11,0.1,0.11,0.0,0.1,0.1,0.11,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.12,0.0,0.1,0.0,0.0,0.0,0.09,0.0,0.1,0.0,69.16000000000001
