,MRNA,FTNT,HUBS,GNRC,SNAP,CRL,NET,LNG,NDAQ,NVAX,OXY,CZR,EBAY,DELL,IT,SIVB,ZBRA,AZO,EL,PINS,SQ,TRMB,ROKU,QRVO,GME,PTC,TSCO,ENTG,LRCX,SWKS,TER,IQV,HZNP,EPAM,UI,AMAT,LOW,AVTR,GOOGL,ETSY,KKR,PYPL,W,TECH,TROW,KLAC,BLK,A,DE,ENPH,TWLO,APTV,ORLY,FRC,NTAP,GRMN,TWTR,ACN,ABBV,CTLT,KEYS,TXG,CRWD,ODFL,MLM,HD,TSLA,LYFT,POOL,BX,MCHP,HOLX,EXK.,LLY,FISV,WAT,Z,CVNA,PANW,PENN,PKI,ORCL,AMZN,MSI,FB,MRVL,ALGN,DVA,TMO,ZEN,CMG,GH,PTON,ADI,MPWR,ADP,BMY,NVDA,ROK,AME,APH,FAST,TXN,KDP,CGNX,CSCO,CDNS,ATVI,ABT,NVCR,WDAY,EFX,DIS,UBER,IDXX,PLUG,WST,ZS,ANET,DHR,MTD,OTIS,BIO,CHTR,MMC,MSFT,TTD,ESS,AAPL,PAYX,PM,SNPS,SHW,TDG,BR,DG,YUM,VMW,SSNC,QCOM,NEM,IEX,ICE,AON,AMGN,MNST,GPN,CTXS,DOCU,ESTC,INTU,MDB,ZM,DPZ,DDOG,AMD,ALNY,ILMN,INVH,MCO,NKE,CRM,VEEV,PLD,NOW,SPGI,CTAS,OKTA,GDDY,HEI,ADSK,FICO,PODD,STE,COO,PG,WMT,UNP,PAYC,TFX,NFLX,ABMD,CHD,KMB,TTWO,CPB,US Dollar,MSCI,REGN,PSA,ADBE,LBRDK,ZTS,DRE,TRU,ISRG,EW,DLR,DXCM,CPRT,RMD,AKAM,SUI,SBAC,ROP,AMT,CL,CCI,EQIX,AVLR,SGEN,EXAS,MISXX,018000.KQ,Morgan Stanley Instl Lqudty Trs Instl,n/a,688101.SS,688001.SS,FTOXX,OKE,BILL,CG,ALB,DT,BBWI WI,NUE,HCA,U,SNOW,FCX,DFS,GS,IR,RF,MS,URI,LH,ON,MGM,JCI,CPT,AVY,MAA,WY,TGT,CDW,EXPD,HES,HLT,WMB,CDAY,SCHW,SPG,ELS,EXR,GE,AWK,AVB,MASI,NXPI,BURL,LYV,EXPE,EQR,VRSK,MCD,DAL,AVGO,SBUX,NLOK,AMC,XRAY,PLTR,SUM
09/24/2021,1.58,1.07,1.02,0.88,0.95,1.02,1.05,0.86,0.93,0.93,0.69,0.86,0.7,0.85,1.08,0.91,0.7,0.75,0.33,0.45,0.7,0.54,0.59,0.6,0.76,0.42,0.95,0.72,0.77,0.61,0.59,0.9,0.8,1.03,0.16,0.81,0.73,1.03,0.97,0.53,0.92,0.63,0.76,0.8,0.7,0.55,0.66,0.79,0.65,0.29,0.44,0.62,0.73,0.7,0.74,0.57,0.46,0.56,0.33,0.43,0.56,0.41,0.86,0.59,0.49,0.72,0.37,0.15,0.86,1.12,0.0,0.19,0.0,0.69,0.0,0.97,0.0,0.72,0.64,0.15,1.02,0.56,0.48,0.74,0.7,0.52,0.58,0.5,0.81,0.29,0.42,0.0,0.41,0.34,0.45,0.34,0.45,0.91,0.36,0.16,0.37,0.17,0.17,0.16,0.17,0.17,0.2,0.13,0.18,0.49,0.0,0.93,0.0,0.0,0.72,0.0,1.07,0.86,0.66,0.83,0.76,0.69,0.61,0.71,0.55,0.37,0.32,0.18,0.52,0.35,0.51,0.39,0.53,0.16,0.5,0.35,0.18,0.29,0.16,0.32,0.14,0.16,0.16,0.42,0.0,0.0,0.0,0.0,0.83,0.56,0.97,0.67,0.49,0.73,0.48,0.75,0.54,0.31,0.37,0.51,0.5,0.36,0.48,0.54,0.2,0.37,0.35,0.17,0.28,0.15,0.0,0.0,0.18,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.6,0.58,0.52,0.55,0.51,0.37,0.35,0.36,0.38,0.39,0.36,0.44,0.37,0.4,0.31,0.19,0.19,0.16,0.18,0.16,0.16,0.18,0.19,0.17,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
09/27/2021,1.58,1.07,1.03,0.9,0.97,1.02,1.09,0.87,0.93,0.92,0.72,0.89,0.7,0.84,1.1,0.92,0.7,0.76,0.34,0.46,0.72,0.55,0.6,0.6,0.75,0.42,0.96,0.73,0.78,0.61,0.6,0.9,0.79,1.03,0.16,0.82,0.73,1.05,0.97,0.53,0.91,0.63,0.74,0.8,0.71,0.56,0.66,0.79,0.65,0.29,0.44,0.62,0.74,0.69,0.74,0.58,0.46,0.56,0.32,0.43,0.56,0.4,0.87,0.58,0.49,0.71,0.37,0.15,0.84,1.09,0.0,0.19,0.0,0.67,0.0,0.97,0.0,0.72,0.63,0.16,1.01,0.56,0.48,0.74,0.67,0.53,0.58,0.5,0.81,0.29,0.42,0.0,0.38,0.34,0.46,0.34,0.44,0.93,0.36,0.16,0.37,0.17,0.17,0.16,0.17,0.17,0.19,0.13,0.18,0.5,0.0,0.93,0.0,0.0,0.72,0.0,1.06,0.87,0.65,0.82,0.75,0.7,0.6,0.7,0.55,0.37,0.33,0.18,0.53,0.34,0.5,0.39,0.53,0.16,0.5,0.34,0.18,0.29,0.16,0.31,0.14,0.16,0.16,0.42,0.0,0.0,0.0,0.0,0.83,0.56,0.97,0.7,0.48,0.72,0.48,0.75,0.53,0.31,0.37,0.5,0.5,0.36,0.47,0.54,0.2,0.37,0.35,0.17,0.28,0.15,0.0,0.0,0.17,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.6,0.57,0.51,0.53,0.5,0.36,0.35,0.36,0.38,0.39,0.36,0.45,0.37,0.4,0.31,0.19,0.18,0.16,0.18,0.15,0.16,0.18,0.19,0.18,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
09/28/2021,1.31,1.0,0.89,0.88,0.95,0.96,0.98,0.85,0.93,0.74,0.73,0.73,0.68,0.84,0.95,0.86,0.73,0.76,0.37,0.52,0.71,0.53,0.81,0.68,0.66,0.49,0.85,0.68,0.85,0.67,0.66,0.89,0.74,0.95,0.17,0.86,0.69,0.92,0.96,0.45,0.94,0.66,0.67,0.75,0.72,0.55,0.69,0.72,0.71,0.36,0.48,0.74,0.74,0.73,0.68,0.55,0.52,0.55,0.36,0.39,0.54,0.48,0.88,0.54,0.53,0.72,0.35,0.16,0.91,1.03,0.0,0.19,0.0,0.74,0.0,0.98,0.0,0.78,0.55,0.15,1.03,0.57,0.49,0.72,0.71,0.53,0.58,0.51,0.75,0.32,0.42,0.0,0.48,0.34,0.42,0.37,0.52,0.85,0.37,0.18,0.37,0.18,0.17,0.17,0.18,0.18,0.18,0.15,0.18,0.6,0.0,0.95,0.0,0.0,0.75,0.0,1.0,0.76,0.73,0.77,0.74,0.76,0.58,0.72,0.53,0.37,0.37,0.19,0.54,0.37,0.51,0.36,0.54,0.17,0.55,0.37,0.19,0.33,0.18,0.37,0.17,0.17,0.17,0.38,0.0,0.0,0.0,0.0,0.93,0.52,0.94,0.51,0.68,0.79,0.37,0.79,0.54,0.37,0.38,0.53,0.55,0.35,0.54,0.55,0.18,0.36,0.36,0.17,0.34,0.16,0.0,0.0,0.17,0.18,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.57,0.52,0.53,0.54,0.52,0.38,0.37,0.38,0.38,0.38,0.36,0.42,0.39,0.38,0.36,0.19,0.18,0.18,0.18,0.17,0.17,0.17,0.18,0.16,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.45
09/29/2021,1.53,1.1,1.05,0.9,1.02,1.04,1.03,0.91,0.94,0.98,0.75,0.91,0.7,0.87,1.12,0.98,0.71,0.76,0.34,0.46,0.72,0.52,0.59,0.6,0.72,0.43,0.95,0.72,0.79,0.6,0.6,0.9,0.79,1.03,0.16,0.83,0.72,1.04,0.97,0.53,0.88,0.64,0.73,0.8,0.71,0.56,0.67,0.78,0.66,0.28,0.43,0.64,0.74,0.71,0.77,0.58,0.48,0.56,0.32,0.44,0.56,0.38,0.87,0.58,0.49,0.71,0.38,0.15,0.85,1.08,0.0,0.19,0.0,0.68,0.0,0.95,0.0,0.71,0.65,0.16,0.99,0.56,0.49,0.74,0.68,0.53,0.58,0.49,0.81,0.28,0.42,0.0,0.37,0.35,0.46,0.34,0.44,0.92,0.35,0.16,0.38,0.17,0.17,0.16,0.17,0.17,0.19,0.13,0.17,0.48,0.0,0.93,0.0,0.0,0.72,0.0,1.06,0.87,0.67,0.81,0.75,0.69,0.61,0.69,0.55,0.37,0.33,0.18,0.52,0.34,0.5,0.39,0.52,0.16,0.51,0.34,0.18,0.3,0.16,0.31,0.14,0.16,0.16,0.42,0.0,0.0,0.0,0.0,0.81,0.56,0.99,0.69,0.47,0.7,0.47,0.75,0.54,0.31,0.36,0.51,0.47,0.39,0.47,0.52,0.2,0.37,0.35,0.17,0.27,0.16,0.0,0.0,0.17,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.61,0.56,0.49,0.52,0.49,0.37,0.35,0.35,0.38,0.39,0.34,0.44,0.38,0.38,0.32,0.18,0.18,0.16,0.17,0.15,0.15,0.17,0.19,0.17,0.13,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/30/2021,1.48,1.07,1.03,0.91,1.0,0.99,0.98,0.94,0.94,0.92,0.82,0.95,0.71,0.89,1.1,1.03,0.7,0.77,0.34,0.46,0.72,0.52,0.59,0.61,0.75,0.44,0.96,0.72,0.8,0.61,0.6,0.87,0.8,0.99,0.16,0.85,0.74,1.0,0.98,0.54,0.88,0.64,0.77,0.77,0.73,0.56,0.68,0.76,0.68,0.29,0.43,0.67,0.75,0.72,0.78,0.56,0.47,0.56,0.32,0.43,0.57,0.39,0.86,0.58,0.5,0.73,0.4,0.15,0.84,1.08,0.0,0.18,0.0,0.67,0.0,0.93,0.0,0.72,0.65,0.17,0.97,0.58,0.49,0.75,0.69,0.54,0.57,0.5,0.8,0.29,0.42,0.0,0.37,0.35,0.46,0.34,0.44,0.92,0.36,0.16,0.38,0.17,0.17,0.16,0.17,0.18,0.19,0.13,0.17,0.48,0.0,0.93,0.0,0.0,0.7,0.0,1.04,0.86,0.67,0.8,0.72,0.7,0.59,0.69,0.55,0.37,0.33,0.18,0.53,0.34,0.51,0.39,0.52,0.17,0.52,0.34,0.18,0.32,0.16,0.32,0.14,0.16,0.17,0.42,0.0,0.0,0.0,0.0,0.8,0.56,0.98,0.66,0.48,0.71,0.46,0.78,0.57,0.31,0.35,0.5,0.47,0.39,0.47,0.52,0.2,0.37,0.35,0.16,0.28,0.16,0.0,0.0,0.17,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.59,0.55,0.49,0.51,0.5,0.36,0.34,0.36,0.37,0.38,0.33,0.44,0.38,0.37,0.32,0.18,0.17,0.16,0.17,0.15,0.15,0.17,0.19,0.17,0.13,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
10/01/2021,1.43,1.06,1.01,0.9,0.96,0.99,0.94,0.98,0.95,0.84,0.84,0.97,0.71,0.93,1.1,1.03,0.7,0.79,0.34,0.46,0.7,0.53,0.59,0.61,0.73,0.44,0.97,0.7,0.79,0.61,0.58,0.87,0.8,0.97,0.16,0.82,0.74,1.0,0.97,0.53,0.89,0.63,0.77,0.76,0.71,0.55,0.69,0.76,0.7,0.29,0.42,0.69,0.76,0.72,0.79,0.56,0.46,0.56,0.33,0.43,0.56,0.38,0.84,0.59,0.52,0.73,0.4,0.15,0.85,1.07,0.0,0.19,0.0,0.68,0.0,0.93,0.0,0.71,0.66,0.17,0.99,0.59,0.49,0.75,0.69,0.53,0.57,0.52,0.8,0.29,0.42,0.0,0.36,0.35,0.46,0.35,0.46,0.91,0.36,0.16,0.39,0.17,0.17,0.16,0.16,0.18,0.19,0.14,0.17,0.47,0.0,0.94,0.0,0.0,0.7,0.0,1.04,0.84,0.67,0.79,0.72,0.72,0.6,0.71,0.56,0.37,0.31,0.18,0.53,0.35,0.51,0.38,0.53,0.17,0.53,0.35,0.18,0.33,0.16,0.32,0.15,0.16,0.17,0.42,0.0,0.0,0.0,0.0,0.81,0.53,0.97,0.66,0.47,0.73,0.46,0.76,0.53,0.3,0.36,0.5,0.48,0.39,0.47,0.54,0.19,0.36,0.35,0.16,0.28,0.16,0.0,0.0,0.17,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.57,0.55,0.51,0.51,0.51,0.36,0.36,0.36,0.38,0.39,0.34,0.44,0.38,0.38,0.32,0.19,0.18,0.16,0.17,0.16,0.15,0.17,0.18,0.17,0.13,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
10/04/2021,1.45,1.08,1.02,0.87,0.96,0.98,0.94,0.99,0.97,0.86,0.83,0.96,0.7,0.92,1.11,1.03,0.69,0.8,0.33,0.46,0.69,0.52,0.6,0.6,0.72,0.44,0.96,0.72,0.77,0.61,0.58,0.87,0.83,0.99,0.16,0.8,0.74,1.02,0.97,0.52,0.91,0.63,0.71,0.76,0.7,0.53,0.68,0.75,0.67,0.29,0.42,0.67,0.76,0.73,0.77,0.55,0.45,0.56,0.34,0.43,0.55,0.38,0.86,0.58,0.5,0.73,0.4,0.15,0.84,1.06,0.0,0.19,0.0,0.71,0.0,0.91,0.0,0.71,0.67,0.16,0.99,0.58,0.49,0.76,0.69,0.53,0.56,0.5,0.8,0.28,0.41,0.0,0.36,0.34,0.46,0.36,0.46,0.91,0.36,0.16,0.38,0.17,0.17,0.17,0.16,0.18,0.19,0.14,0.18,0.46,0.0,0.93,0.0,0.0,0.7,0.0,1.04,0.86,0.67,0.8,0.7,0.71,0.6,0.71,0.55,0.37,0.32,0.18,0.53,0.37,0.49,0.38,0.53,0.17,0.53,0.35,0.18,0.33,0.17,0.32,0.15,0.16,0.17,0.42,0.0,0.0,0.0,0.0,0.81,0.53,0.97,0.67,0.48,0.72,0.48,0.77,0.57,0.3,0.36,0.51,0.48,0.39,0.48,0.54,0.19,0.37,0.35,0.17,0.28,0.16,0.0,0.0,0.18,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.59,0.56,0.51,0.51,0.51,0.37,0.36,0.36,0.38,0.39,0.34,0.45,0.37,0.38,0.32,0.19,0.18,0.16,0.17,0.16,0.15,0.17,0.19,0.18,0.13,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
10/05/2021,1.28,1.1,1.03,0.86,0.97,0.99,0.95,1.0,0.97,0.75,0.88,1.01,0.7,0.93,1.11,1.05,0.68,0.79,0.34,0.47,0.69,0.53,0.6,0.61,0.73,0.44,0.95,0.71,0.77,0.6,0.57,0.88,0.82,0.99,0.17,0.8,0.74,1.03,0.98,0.51,0.91,0.64,0.7,0.77,0.7,0.53,0.68,0.74,0.68,0.3,0.42,0.68,0.75,0.74,0.78,0.55,0.46,0.57,0.34,0.43,0.55,0.38,0.87,0.58,0.52,0.73,0.4,0.16,0.84,1.05,0.0,0.19,0.0,0.7,0.0,0.9,0.0,0.71,0.67,0.18,0.99,0.59,0.49,0.76,0.69,0.53,0.56,0.5,0.8,0.28,0.41,0.0,0.36,0.34,0.45,0.36,0.46,0.91,0.36,0.16,0.38,0.17,0.17,0.16,0.17,0.18,0.19,0.14,0.17,0.46,0.0,0.94,0.0,0.0,0.69,0.0,1.03,0.86,0.68,0.79,0.7,0.71,0.59,0.72,0.56,0.37,0.32,0.19,0.53,0.38,0.5,0.39,0.54,0.17,0.53,0.34,0.18,0.33,0.17,0.32,0.14,0.16,0.17,0.43,0.0,0.0,0.0,0.0,0.81,0.53,0.97,0.67,0.49,0.72,0.49,0.77,0.58,0.29,0.37,0.51,0.49,0.4,0.47,0.54,0.2,0.37,0.36,0.17,0.29,0.17,0.0,0.0,0.18,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.59,0.52,0.51,0.51,0.52,0.37,0.36,0.36,0.39,0.38,0.34,0.45,0.37,0.37,0.32,0.19,0.18,0.16,0.17,0.16,0.15,0.17,0.19,0.19,0.13,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04999999999998
10/06/2021,1.28,1.1,1.03,0.86,0.97,0.99,0.95,1.0,0.97,0.75,0.88,1.01,0.7,0.93,1.11,1.05,0.68,0.79,0.34,0.47,0.69,0.53,0.6,0.61,0.73,0.44,0.95,0.71,0.77,0.6,0.57,0.88,0.82,0.99,0.17,0.8,0.74,1.03,0.98,0.51,0.91,0.64,0.7,0.77,0.7,0.53,0.68,0.74,0.68,0.3,0.42,0.68,0.75,0.74,0.78,0.55,0.46,0.57,0.34,0.43,0.55,0.38,0.87,0.58,0.52,0.73,0.4,0.16,0.84,1.05,0.0,0.19,0.0,0.7,0.0,0.9,0.0,0.71,0.67,0.18,0.99,0.59,0.49,0.76,0.69,0.53,0.56,0.5,0.8,0.28,0.41,0.0,0.36,0.34,0.45,0.36,0.46,0.91,0.36,0.16,0.38,0.17,0.17,0.16,0.17,0.18,0.19,0.14,0.17,0.46,0.0,0.94,0.0,0.0,0.69,0.0,1.03,0.86,0.68,0.79,0.7,0.71,0.59,0.72,0.56,0.37,0.32,0.19,0.53,0.38,0.5,0.39,0.54,0.17,0.53,0.34,0.18,0.33,0.17,0.32,0.14,0.16,0.17,0.43,0.0,0.0,0.0,0.0,0.81,0.53,0.97,0.67,0.49,0.72,0.49,0.77,0.58,0.29,0.37,0.51,0.49,0.4,0.47,0.54,0.2,0.37,0.36,0.17,0.29,0.17,0.0,0.0,0.18,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.59,0.52,0.51,0.51,0.52,0.37,0.36,0.36,0.39,0.38,0.34,0.45,0.37,0.37,0.32,0.19,0.18,0.16,0.17,0.16,0.15,0.17,0.19,0.19,0.13,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04999999999998
10/07/2021,1.28,1.1,1.03,0.86,0.97,0.99,0.95,1.0,0.97,0.75,0.88,1.01,0.7,0.93,1.11,1.05,0.68,0.79,0.34,0.47,0.69,0.53,0.6,0.61,0.73,0.44,0.95,0.71,0.77,0.6,0.57,0.88,0.82,0.99,0.17,0.8,0.74,1.03,0.98,0.51,0.91,0.64,0.7,0.77,0.7,0.53,0.68,0.74,0.68,0.3,0.42,0.68,0.75,0.74,0.78,0.55,0.46,0.57,0.34,0.43,0.55,0.38,0.87,0.58,0.52,0.73,0.4,0.16,0.84,1.05,0.0,0.19,0.0,0.7,0.0,0.9,0.0,0.71,0.67,0.18,0.99,0.59,0.49,0.76,0.69,0.53,0.56,0.5,0.8,0.28,0.41,0.0,0.36,0.34,0.45,0.36,0.46,0.91,0.36,0.16,0.38,0.17,0.17,0.16,0.17,0.18,0.19,0.14,0.17,0.46,0.0,0.94,0.0,0.0,0.69,0.0,1.03,0.86,0.68,0.79,0.7,0.71,0.59,0.72,0.56,0.37,0.32,0.19,0.53,0.38,0.5,0.39,0.54,0.17,0.53,0.34,0.18,0.33,0.17,0.32,0.14,0.16,0.17,0.43,0.0,0.0,0.0,0.0,0.81,0.53,0.97,0.67,0.49,0.72,0.49,0.77,0.58,0.29,0.37,0.51,0.49,0.4,0.47,0.54,0.2,0.37,0.36,0.17,0.29,0.17,0.0,0.0,0.18,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.59,0.52,0.51,0.51,0.52,0.37,0.36,0.36,0.39,0.38,0.34,0.45,0.37,0.37,0.32,0.19,0.18,0.16,0.17,0.16,0.15,0.17,0.19,0.19,0.13,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04999999999998
10/08/2021,1.25,1.11,0.99,0.86,0.96,0.96,1.05,1.03,0.98,0.71,0.93,0.98,0.71,0.94,1.14,1.06,0.68,0.78,0.35,0.45,0.69,0.52,0.59,0.6,0.71,0.44,0.94,0.7,0.76,0.59,0.58,0.88,0.86,1.0,0.17,0.8,0.75,1.01,0.99,0.51,0.93,0.63,0.68,0.76,0.7,0.53,0.68,0.73,0.68,0.28,0.42,0.71,0.76,0.76,0.78,0.56,0.45,0.57,0.34,0.43,0.55,0.38,0.86,0.59,0.51,0.73,0.41,0.15,0.85,1.05,0.0,0.18,0.0,0.71,0.0,0.9,0.0,0.67,0.66,0.16,0.98,0.61,0.48,0.76,0.68,0.53,0.55,0.49,0.8,0.27,0.42,0.0,0.34,0.34,0.45,0.36,0.46,0.91,0.37,0.16,0.39,0.17,0.17,0.16,0.17,0.18,0.19,0.14,0.17,0.44,0.0,0.96,0.0,0.0,0.69,0.0,1.02,0.85,0.69,0.79,0.71,0.72,0.58,0.74,0.57,0.38,0.31,0.19,0.53,0.39,0.5,0.38,0.55,0.17,0.53,0.34,0.19,0.33,0.17,0.32,0.15,0.17,0.17,0.43,0.0,0.0,0.0,0.0,0.81,0.51,0.96,0.65,0.47,0.72,0.48,0.77,0.61,0.29,0.37,0.51,0.5,0.39,0.47,0.55,0.2,0.37,0.36,0.16,0.28,0.17,0.0,0.0,0.18,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.58,0.51,0.51,0.5,0.53,0.37,0.37,0.37,0.38,0.37,0.34,0.45,0.37,0.37,0.31,0.19,0.18,0.16,0.17,0.16,0.15,0.16,0.18,0.19,0.13,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95
