,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,TSLA,NVDA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,INTC,CSCO,CRM,PFE,KO,T,ABT,PEP,ABBV,TMO,CVX,WMT,LLY,NKE,MRK,ACN,AVGO,WFC,DHR,TXN,COST,MCD,MDT,QCOM,HON,UPS,PM,BMY,UNP,NEE,ORCL,C,AMGN,LOW,SBUX,RTX,BA,BLK,INTU,AMAT,AMT,IBM,MS,GS,TGT,CAT,AMD,MMM,GE,ISRG,NOW,SCHW,AXP,CVS,SPGI,DE,SQ,CHTR,ANTM,LMT,FIS,PLD,MU,BKNG,ZTS,SYK,LRCX,MDLZ,TMUS,MO,CCI,GILD,ZM,ADP,COP,UBER,TJX,MRNA,CI,GM,PNC,DUK,USB,BDX,CB,FDX,MMC,ATVI,TFC,EQIX,CSX,CME,EL,ITW,COF,ILMN,BX,ICE,EW,SHW,CL,NSC,SO,ADSK,FISV,TWLO,APD,WM,MCO,ETN,D,BSX,ADI,HUM,REGN,PGR,EMR,F,GPN,HCA,NXPI,NOC,NEM,BIIB,VRTX,DG,ECL,AON,FCX,ROP,XTSLA,JCI,EOG,KLAC,ALGN,LHX,WDAY,ROST,KMB,DOW,PSA,EBAY,GD,EXC,MET,SLB,DLR,AEP,CNC,SRE,BK,ALL,DD,AIG,BAX,EA,TRV,MAR,STZ,SYY,GIS,CTSH,KMI,TEAM,WBA,MNST,SNOW,DELL,KHC,KDP,LVS,USD,VMW,SCCO,JPFFT,GE.,ESU1,ESZ1,KD WI,RIVN,n/a,KD,SUM
12/22/2021,8.18,7.55,4.57,2.44,2.64,2.48,1.67,2.34,2.06,1.42,1.37,1.11,1.42,0.68,1.28,1.17,0.95,0.84,0.98,0.82,0.69,0.79,0.78,0.68,0.63,0.79,0.73,1.03,0.69,0.53,0.74,0.72,0.71,0.79,0.68,0.62,0.7,0.62,0.59,0.78,0.78,0.59,0.62,0.53,0.75,0.61,0.42,0.62,0.44,0.46,0.45,0.43,0.48,0.55,0.49,0.37,0.39,0.53,0.4,0.38,0.32,0.4,0.51,0.41,0.39,0.35,0.4,0.39,0.34,0.34,0.52,0.31,0.31,0.37,0.38,0.39,0.31,0.41,0.35,0.3,0.2,0.25,0.34,0.26,0.2,0.37,0.29,0.28,0.34,0.27,0.29,0.28,0.22,0.28,0.27,0.28,0.13,0.3,0.28,0.2,0.28,0.31,0.22,0.23,0.26,0.25,0.23,0.23,0.25,0.19,0.27,0.15,0.24,0.23,0.24,0.25,0.24,0.23,0.19,0.17,0.26,0.23,0.23,0.25,0.21,0.21,0.22,0.19,0.19,0.14,0.2,0.21,0.2,0.2,0.19,0.18,0.28,0.18,0.19,0.18,0.17,0.24,0.11,0.19,0.18,0.17,0.15,0.11,0.17,0.16,0.17,0.2,0.17,0.15,0.13,0.17,0.15,0.18,0.15,0.13,0.16,0.12,0.15,0.12,0.17,0.12,0.16,0.16,0.13,0.13,0.15,0.13,0.15,0.13,0.13,0.1,0.12,0.14,0.13,0.11,0.12,0.13,0.12,0.11,0.13,0.14,0.09,0.15,0.11,0.11,0.2,0.05,0.08,0.08,0.04,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.01,99.98
12/23/2021,8.2,7.54,4.54,2.41,2.67,2.5,1.66,2.28,2.08,1.41,1.38,1.11,1.42,0.67,1.3,1.19,0.92,0.83,0.97,0.82,0.69,0.78,0.8,0.69,0.63,0.8,0.72,1.07,0.7,0.54,0.73,0.73,0.72,0.8,0.69,0.62,0.7,0.61,0.61,0.77,0.81,0.59,0.62,0.53,0.76,0.61,0.42,0.62,0.44,0.46,0.45,0.43,0.48,0.55,0.47,0.36,0.39,0.53,0.4,0.38,0.31,0.4,0.5,0.41,0.39,0.35,0.4,0.38,0.33,0.33,0.51,0.31,0.31,0.37,0.37,0.38,0.31,0.41,0.35,0.3,0.2,0.25,0.34,0.26,0.2,0.37,0.29,0.28,0.35,0.27,0.29,0.28,0.22,0.28,0.27,0.29,0.13,0.3,0.28,0.2,0.27,0.29,0.22,0.23,0.26,0.25,0.23,0.23,0.25,0.19,0.27,0.15,0.24,0.23,0.24,0.25,0.25,0.23,0.18,0.17,0.26,0.23,0.23,0.25,0.22,0.21,0.22,0.19,0.19,0.14,0.2,0.21,0.2,0.2,0.2,0.17,0.28,0.18,0.19,0.19,0.17,0.24,0.11,0.19,0.18,0.17,0.15,0.11,0.17,0.16,0.17,0.2,0.17,0.15,0.13,0.17,0.15,0.18,0.15,0.12,0.16,0.12,0.15,0.12,0.17,0.12,0.15,0.16,0.13,0.12,0.15,0.14,0.15,0.13,0.13,0.1,0.12,0.14,0.13,0.12,0.12,0.13,0.12,0.11,0.13,0.14,0.09,0.15,0.11,0.11,0.21,0.05,0.08,0.08,0.04,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.01,99.96
12/24/2021,8.21,7.59,4.55,2.43,2.66,2.49,1.65,2.33,2.14,1.41,1.35,1.12,1.41,0.68,1.28,1.17,0.94,0.84,0.98,0.82,0.69,0.79,0.8,0.67,0.63,0.79,0.73,1.01,0.69,0.54,0.72,0.72,0.71,0.78,0.69,0.62,0.69,0.64,0.59,0.77,0.79,0.59,0.61,0.53,0.74,0.61,0.42,0.62,0.43,0.46,0.45,0.42,0.48,0.55,0.46,0.36,0.39,0.53,0.4,0.39,0.33,0.4,0.51,0.42,0.39,0.35,0.4,0.38,0.33,0.33,0.54,0.31,0.31,0.38,0.38,0.38,0.31,0.41,0.35,0.3,0.21,0.25,0.34,0.26,0.21,0.36,0.31,0.3,0.35,0.27,0.3,0.28,0.22,0.27,0.26,0.28,0.13,0.3,0.29,0.21,0.28,0.28,0.22,0.23,0.26,0.25,0.23,0.22,0.25,0.19,0.26,0.15,0.24,0.22,0.24,0.25,0.25,0.23,0.19,0.17,0.26,0.23,0.24,0.25,0.21,0.21,0.22,0.19,0.19,0.14,0.2,0.21,0.19,0.2,0.19,0.18,0.28,0.18,0.19,0.18,0.17,0.24,0.12,0.19,0.18,0.17,0.14,0.1,0.17,0.16,0.17,0.2,0.18,0.15,0.12,0.17,0.15,0.19,0.15,0.12,0.16,0.12,0.14,0.12,0.17,0.12,0.15,0.16,0.13,0.13,0.15,0.13,0.15,0.13,0.13,0.1,0.12,0.14,0.13,0.12,0.12,0.13,0.12,0.12,0.12,0.14,0.09,0.16,0.11,0.11,0.22,0.05,0.07,0.08,0.04,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.01,100.02
12/27/2021,8.23,7.63,4.49,2.4,2.67,2.5,1.63,2.61,2.14,1.4,1.34,1.11,1.41,0.68,1.28,1.17,0.95,0.84,0.97,0.82,0.69,0.78,0.8,0.66,0.63,0.8,0.72,0.99,0.68,0.54,0.73,0.71,0.71,0.77,0.68,0.61,0.7,0.62,0.58,0.78,0.8,0.58,0.62,0.52,0.74,0.6,0.42,0.62,0.43,0.46,0.44,0.42,0.48,0.54,0.45,0.36,0.38,0.52,0.4,0.38,0.33,0.39,0.51,0.42,0.38,0.35,0.4,0.38,0.33,0.34,0.54,0.31,0.31,0.39,0.39,0.39,0.31,0.4,0.34,0.29,0.2,0.24,0.34,0.26,0.2,0.36,0.32,0.3,0.35,0.28,0.3,0.28,0.21,0.26,0.26,0.28,0.13,0.31,0.28,0.21,0.27,0.26,0.22,0.24,0.26,0.24,0.23,0.21,0.25,0.19,0.26,0.15,0.24,0.22,0.25,0.25,0.25,0.23,0.19,0.17,0.28,0.23,0.24,0.25,0.21,0.21,0.21,0.19,0.19,0.13,0.2,0.21,0.19,0.2,0.19,0.18,0.28,0.18,0.19,0.18,0.16,0.24,0.12,0.19,0.18,0.17,0.14,0.1,0.17,0.16,0.17,0.19,0.18,0.15,0.11,0.17,0.15,0.19,0.16,0.12,0.16,0.12,0.14,0.12,0.16,0.12,0.15,0.16,0.13,0.12,0.14,0.13,0.15,0.13,0.13,0.1,0.12,0.14,0.13,0.11,0.11,0.14,0.11,0.12,0.12,0.14,0.09,0.16,0.11,0.11,0.21,0.05,0.07,0.08,0.04,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.01,99.95999999999998
12/28/2021,8.23,7.63,4.49,2.4,2.67,2.5,1.63,2.61,2.14,1.4,1.34,1.11,1.41,0.68,1.28,1.17,0.95,0.84,0.97,0.82,0.69,0.78,0.8,0.66,0.63,0.8,0.72,0.99,0.68,0.54,0.73,0.71,0.71,0.77,0.68,0.61,0.7,0.62,0.58,0.78,0.8,0.58,0.62,0.52,0.74,0.6,0.42,0.62,0.43,0.46,0.44,0.42,0.48,0.54,0.45,0.36,0.38,0.52,0.4,0.38,0.33,0.39,0.51,0.42,0.38,0.35,0.4,0.38,0.33,0.34,0.54,0.31,0.31,0.39,0.39,0.39,0.31,0.4,0.34,0.29,0.2,0.24,0.34,0.26,0.2,0.36,0.32,0.3,0.35,0.28,0.3,0.28,0.21,0.26,0.26,0.28,0.13,0.31,0.28,0.21,0.27,0.26,0.22,0.24,0.26,0.24,0.23,0.21,0.25,0.19,0.26,0.15,0.24,0.22,0.25,0.25,0.25,0.23,0.19,0.17,0.28,0.23,0.24,0.25,0.21,0.21,0.21,0.19,0.19,0.13,0.2,0.21,0.19,0.2,0.19,0.18,0.28,0.18,0.19,0.18,0.16,0.24,0.12,0.19,0.18,0.17,0.14,0.1,0.17,0.16,0.17,0.19,0.18,0.15,0.11,0.17,0.15,0.19,0.16,0.12,0.16,0.12,0.14,0.12,0.16,0.12,0.15,0.16,0.13,0.12,0.14,0.13,0.15,0.13,0.13,0.1,0.12,0.14,0.13,0.11,0.11,0.14,0.11,0.12,0.12,0.14,0.09,0.16,0.11,0.11,0.21,0.05,0.07,0.08,0.04,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.01,99.95999999999998
12/29/2021,8.23,7.63,4.49,2.4,2.67,2.5,1.63,2.61,2.14,1.4,1.34,1.11,1.41,0.68,1.28,1.17,0.95,0.84,0.97,0.82,0.69,0.78,0.8,0.66,0.63,0.8,0.72,0.99,0.68,0.54,0.73,0.71,0.71,0.77,0.68,0.61,0.7,0.62,0.58,0.78,0.8,0.58,0.62,0.52,0.74,0.6,0.42,0.62,0.43,0.46,0.44,0.42,0.48,0.54,0.45,0.36,0.38,0.52,0.4,0.38,0.33,0.39,0.51,0.42,0.38,0.35,0.4,0.38,0.33,0.34,0.54,0.31,0.31,0.39,0.39,0.39,0.31,0.4,0.34,0.29,0.2,0.24,0.34,0.26,0.2,0.36,0.32,0.3,0.35,0.28,0.3,0.28,0.21,0.26,0.26,0.28,0.13,0.31,0.28,0.21,0.27,0.26,0.22,0.24,0.26,0.24,0.23,0.21,0.25,0.19,0.26,0.15,0.24,0.22,0.25,0.25,0.25,0.23,0.19,0.17,0.28,0.23,0.24,0.25,0.21,0.21,0.21,0.19,0.19,0.13,0.2,0.21,0.19,0.2,0.19,0.18,0.28,0.18,0.19,0.18,0.16,0.24,0.12,0.19,0.18,0.17,0.14,0.1,0.17,0.16,0.17,0.19,0.18,0.15,0.11,0.17,0.15,0.19,0.16,0.12,0.16,0.12,0.14,0.12,0.16,0.12,0.15,0.16,0.13,0.12,0.14,0.13,0.15,0.13,0.13,0.1,0.12,0.14,0.13,0.11,0.11,0.14,0.11,0.12,0.12,0.14,0.09,0.16,0.11,0.11,0.21,0.05,0.07,0.08,0.04,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.01,99.95999999999998
12/30/2021,8.31,7.7,4.39,2.44,2.66,2.48,1.62,2.64,2.21,1.39,1.33,1.1,1.4,0.67,1.28,1.16,0.94,0.83,0.96,0.82,0.69,0.78,0.79,0.65,0.63,0.8,0.72,0.99,0.68,0.53,0.73,0.71,0.71,0.78,0.69,0.6,0.7,0.62,0.58,0.79,0.8,0.58,0.62,0.53,0.74,0.6,0.42,0.63,0.43,0.46,0.44,0.42,0.48,0.53,0.44,0.36,0.38,0.52,0.4,0.38,0.32,0.39,0.52,0.44,0.39,0.35,0.4,0.38,0.33,0.33,0.56,0.3,0.31,0.39,0.39,0.39,0.31,0.4,0.34,0.29,0.2,0.24,0.34,0.26,0.2,0.36,0.31,0.29,0.35,0.28,0.3,0.27,0.21,0.26,0.26,0.27,0.12,0.31,0.29,0.21,0.27,0.25,0.22,0.24,0.26,0.24,0.23,0.21,0.25,0.19,0.26,0.15,0.24,0.22,0.25,0.24,0.25,0.23,0.18,0.17,0.28,0.23,0.24,0.25,0.21,0.21,0.21,0.19,0.19,0.13,0.2,0.21,0.19,0.2,0.19,0.18,0.28,0.18,0.19,0.18,0.16,0.24,0.11,0.19,0.18,0.17,0.14,0.1,0.17,0.16,0.17,0.19,0.18,0.15,0.11,0.17,0.16,0.2,0.15,0.12,0.16,0.12,0.14,0.12,0.17,0.12,0.15,0.16,0.13,0.12,0.14,0.13,0.14,0.12,0.13,0.1,0.12,0.14,0.13,0.11,0.11,0.14,0.11,0.12,0.12,0.14,0.09,0.16,0.11,0.11,0.21,0.05,0.07,0.07,0.04,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.01,99.96
12/31/2021,8.27,7.69,4.43,2.45,2.64,2.46,1.64,2.63,2.17,1.39,1.34,1.1,1.41,0.67,1.29,1.17,0.94,0.84,0.96,0.81,0.69,0.78,0.79,0.65,0.63,0.8,0.71,0.97,0.68,0.53,0.73,0.71,0.71,0.77,0.69,0.61,0.7,0.62,0.58,0.79,0.8,0.58,0.61,0.53,0.75,0.6,0.42,0.62,0.43,0.46,0.44,0.42,0.48,0.54,0.44,0.36,0.38,0.53,0.41,0.38,0.33,0.39,0.52,0.43,0.39,0.35,0.4,0.38,0.33,0.33,0.55,0.31,0.31,0.39,0.39,0.38,0.31,0.4,0.34,0.29,0.19,0.24,0.34,0.26,0.2,0.36,0.31,0.29,0.35,0.28,0.3,0.28,0.21,0.26,0.26,0.27,0.12,0.31,0.29,0.2,0.27,0.25,0.22,0.23,0.26,0.24,0.23,0.21,0.25,0.19,0.27,0.15,0.24,0.22,0.25,0.25,0.25,0.23,0.18,0.17,0.27,0.23,0.24,0.25,0.21,0.21,0.21,0.19,0.19,0.13,0.2,0.21,0.19,0.2,0.19,0.18,0.28,0.18,0.19,0.18,0.17,0.24,0.12,0.19,0.18,0.17,0.14,0.1,0.17,0.16,0.17,0.19,0.18,0.15,0.12,0.17,0.16,0.2,0.15,0.12,0.16,0.12,0.14,0.13,0.17,0.12,0.15,0.16,0.13,0.13,0.15,0.13,0.15,0.12,0.13,0.1,0.13,0.14,0.13,0.11,0.12,0.14,0.12,0.12,0.12,0.14,0.09,0.16,0.11,0.11,0.2,0.05,0.07,0.08,0.04,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.01,99.98
01/03/2022,8.24,7.66,4.38,2.44,2.63,2.45,1.65,2.59,2.12,1.39,1.36,1.1,1.42,0.68,1.31,1.17,0.95,0.85,0.96,0.82,0.69,0.77,0.79,0.65,0.63,0.81,0.72,0.98,0.68,0.53,0.73,0.71,0.72,0.78,0.68,0.62,0.7,0.62,0.59,0.79,0.8,0.58,0.62,0.52,0.75,0.6,0.42,0.62,0.43,0.46,0.44,0.42,0.48,0.54,0.43,0.36,0.39,0.53,0.41,0.38,0.32,0.39,0.51,0.43,0.39,0.36,0.4,0.38,0.34,0.33,0.53,0.31,0.31,0.39,0.39,0.38,0.31,0.41,0.34,0.29,0.2,0.25,0.34,0.26,0.2,0.37,0.31,0.29,0.35,0.28,0.3,0.28,0.21,0.26,0.27,0.28,0.12,0.31,0.29,0.21,0.27,0.26,0.22,0.24,0.26,0.24,0.23,0.22,0.25,0.19,0.27,0.16,0.24,0.23,0.25,0.24,0.25,0.23,0.18,0.17,0.26,0.23,0.24,0.25,0.21,0.21,0.22,0.19,0.19,0.13,0.2,0.21,0.19,0.2,0.19,0.18,0.28,0.18,0.19,0.18,0.17,0.24,0.12,0.19,0.18,0.17,0.15,0.1,0.17,0.16,0.17,0.2,0.18,0.15,0.13,0.17,0.16,0.19,0.16,0.12,0.16,0.12,0.14,0.13,0.17,0.13,0.15,0.17,0.13,0.12,0.15,0.13,0.14,0.13,0.13,0.1,0.13,0.14,0.13,0.11,0.12,0.13,0.12,0.12,0.12,0.14,0.09,0.16,0.11,0.11,0.2,0.05,0.07,0.08,0.04,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.01,100.02
01/03/2022,8.24,7.62,4.35,2.39,2.62,2.44,1.65,2.57,2.12,1.4,1.35,1.1,1.42,0.67,1.33,1.18,0.95,0.85,0.96,0.81,0.69,0.78,0.78,0.65,0.63,0.8,0.71,0.99,0.69,0.53,0.73,0.72,0.72,0.79,0.68,0.62,0.7,0.62,0.58,0.79,0.8,0.58,0.63,0.52,0.75,0.6,0.42,0.62,0.44,0.47,0.45,0.42,0.49,0.55,0.43,0.36,0.38,0.54,0.42,0.39,0.32,0.39,0.51,0.43,0.4,0.36,0.4,0.38,0.34,0.34,0.52,0.31,0.31,0.38,0.39,0.38,0.31,0.41,0.34,0.29,0.19,0.24,0.34,0.27,0.2,0.37,0.31,0.29,0.35,0.28,0.3,0.28,0.2,0.26,0.27,0.28,0.12,0.31,0.29,0.2,0.28,0.26,0.22,0.24,0.26,0.24,0.23,0.22,0.25,0.19,0.27,0.15,0.24,0.23,0.25,0.25,0.25,0.23,0.18,0.17,0.27,0.23,0.24,0.25,0.21,0.22,0.22,0.19,0.19,0.13,0.2,0.21,0.19,0.21,0.19,0.18,0.28,0.18,0.19,0.18,0.17,0.24,0.12,0.19,0.18,0.17,0.15,0.1,0.17,0.17,0.18,0.2,0.18,0.15,0.15,0.17,0.16,0.2,0.16,0.13,0.16,0.12,0.14,0.13,0.17,0.13,0.16,0.17,0.13,0.13,0.15,0.13,0.14,0.13,0.13,0.1,0.13,0.14,0.13,0.11,0.12,0.14,0.12,0.12,0.12,0.14,0.09,0.16,0.11,0.11,0.2,0.05,0.07,0.08,0.04,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.01,100.04
01/03/2022,8.24,7.62,4.35,2.39,2.62,2.44,1.65,2.57,2.12,1.4,1.35,1.1,1.42,0.67,1.33,1.18,0.95,0.85,0.96,0.81,0.69,0.78,0.78,0.65,0.63,0.8,0.71,0.99,0.69,0.53,0.73,0.72,0.72,0.79,0.68,0.62,0.7,0.62,0.58,0.79,0.8,0.58,0.63,0.52,0.75,0.6,0.42,0.62,0.44,0.47,0.45,0.42,0.49,0.55,0.43,0.36,0.38,0.54,0.42,0.39,0.32,0.39,0.51,0.43,0.4,0.36,0.4,0.38,0.34,0.34,0.52,0.31,0.31,0.38,0.39,0.38,0.31,0.41,0.34,0.29,0.19,0.24,0.34,0.27,0.2,0.37,0.31,0.29,0.35,0.28,0.3,0.28,0.2,0.26,0.27,0.28,0.12,0.31,0.29,0.2,0.28,0.26,0.22,0.24,0.26,0.24,0.23,0.22,0.25,0.19,0.27,0.15,0.24,0.23,0.25,0.25,0.25,0.23,0.18,0.17,0.27,0.23,0.24,0.25,0.21,0.22,0.22,0.19,0.19,0.13,0.2,0.21,0.19,0.21,0.19,0.18,0.28,0.18,0.19,0.18,0.17,0.24,0.12,0.19,0.18,0.17,0.15,0.1,0.17,0.17,0.18,0.2,0.18,0.15,0.15,0.17,0.16,0.2,0.16,0.13,0.16,0.12,0.14,0.13,0.17,0.13,0.16,0.17,0.13,0.13,0.15,0.13,0.14,0.13,0.13,0.1,0.13,0.14,0.13,0.11,0.12,0.14,0.12,0.12,0.12,0.14,0.09,0.16,0.11,0.11,0.2,0.05,0.07,0.08,0.04,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.01,100.04
01/04/2022,8.24,7.62,4.35,2.39,2.62,2.44,1.65,2.57,2.12,1.4,1.35,1.1,1.42,0.67,1.33,1.18,0.95,0.85,0.96,0.81,0.69,0.78,0.78,0.65,0.63,0.8,0.71,0.99,0.69,0.53,0.73,0.72,0.72,0.79,0.68,0.62,0.7,0.62,0.58,0.79,0.8,0.58,0.63,0.52,0.75,0.6,0.42,0.62,0.44,0.47,0.45,0.42,0.49,0.55,0.43,0.36,0.38,0.54,0.42,0.39,0.32,0.39,0.51,0.43,0.4,0.36,0.4,0.38,0.34,0.34,0.52,0.31,0.31,0.38,0.39,0.38,0.31,0.41,0.34,0.29,0.19,0.24,0.34,0.27,0.2,0.37,0.31,0.29,0.35,0.28,0.3,0.28,0.2,0.26,0.27,0.28,0.12,0.31,0.29,0.2,0.28,0.26,0.22,0.24,0.26,0.24,0.23,0.22,0.25,0.19,0.27,0.15,0.24,0.23,0.25,0.25,0.25,0.23,0.18,0.17,0.27,0.23,0.24,0.25,0.21,0.22,0.22,0.19,0.19,0.13,0.2,0.21,0.19,0.21,0.19,0.18,0.28,0.18,0.19,0.18,0.17,0.24,0.12,0.19,0.18,0.17,0.15,0.1,0.17,0.17,0.18,0.2,0.18,0.15,0.15,0.17,0.16,0.2,0.16,0.13,0.16,0.12,0.14,0.13,0.17,0.13,0.16,0.17,0.13,0.13,0.15,0.13,0.14,0.13,0.13,0.1,0.13,0.14,0.13,0.11,0.12,0.14,0.12,0.12,0.12,0.14,0.09,0.16,0.11,0.11,0.2,0.05,0.07,0.08,0.04,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.01,100.04
01/05/2022,8.24,7.62,4.35,2.39,2.62,2.44,1.65,2.57,2.12,1.4,1.35,1.1,1.42,0.67,1.33,1.18,0.95,0.85,0.96,0.81,0.69,0.78,0.78,0.65,0.63,0.8,0.71,0.99,0.69,0.53,0.73,0.72,0.72,0.79,0.68,0.62,0.7,0.62,0.58,0.79,0.8,0.58,0.63,0.52,0.75,0.6,0.42,0.62,0.44,0.47,0.45,0.42,0.49,0.55,0.43,0.36,0.38,0.54,0.42,0.39,0.32,0.39,0.51,0.43,0.4,0.36,0.4,0.38,0.34,0.34,0.52,0.31,0.31,0.38,0.39,0.38,0.31,0.41,0.34,0.29,0.19,0.24,0.34,0.27,0.2,0.37,0.31,0.29,0.35,0.28,0.3,0.28,0.2,0.26,0.27,0.28,0.12,0.31,0.29,0.2,0.28,0.26,0.22,0.24,0.26,0.24,0.23,0.22,0.25,0.19,0.27,0.15,0.24,0.23,0.25,0.25,0.25,0.23,0.18,0.17,0.27,0.23,0.24,0.25,0.21,0.22,0.22,0.19,0.19,0.13,0.2,0.21,0.19,0.21,0.19,0.18,0.28,0.18,0.19,0.18,0.17,0.24,0.12,0.19,0.18,0.17,0.15,0.1,0.17,0.17,0.18,0.2,0.18,0.15,0.15,0.17,0.16,0.2,0.16,0.13,0.16,0.12,0.14,0.13,0.17,0.13,0.16,0.17,0.13,0.13,0.15,0.13,0.14,0.13,0.13,0.1,0.13,0.14,0.13,0.11,0.12,0.14,0.12,0.12,0.12,0.14,0.09,0.16,0.11,0.11,0.2,0.05,0.07,0.08,0.04,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.01,100.04
01/06/2022,8.37,7.52,4.41,2.38,2.6,2.43,1.64,2.89,2.15,1.41,1.35,1.12,1.41,0.68,1.29,1.17,0.97,0.85,0.99,0.8,0.69,0.8,0.77,0.65,0.64,0.8,0.71,0.94,0.69,0.54,0.72,0.71,0.71,0.75,0.69,0.62,0.69,0.61,0.58,0.77,0.79,0.6,0.6,0.52,0.75,0.6,0.42,0.63,0.43,0.46,0.44,0.41,0.47,0.54,0.43,0.37,0.38,0.53,0.41,0.39,0.33,0.39,0.5,0.43,0.39,0.36,0.4,0.39,0.34,0.33,0.54,0.31,0.31,0.38,0.37,0.38,0.31,0.41,0.33,0.29,0.19,0.24,0.34,0.26,0.21,0.36,0.32,0.3,0.33,0.28,0.3,0.28,0.2,0.27,0.27,0.27,0.12,0.31,0.29,0.21,0.27,0.24,0.23,0.25,0.26,0.24,0.23,0.22,0.24,0.19,0.25,0.15,0.24,0.22,0.24,0.24,0.25,0.23,0.19,0.17,0.26,0.22,0.24,0.24,0.21,0.21,0.21,0.19,0.19,0.13,0.19,0.21,0.18,0.2,0.19,0.18,0.28,0.18,0.19,0.18,0.16,0.25,0.12,0.19,0.18,0.17,0.15,0.11,0.17,0.16,0.17,0.19,0.18,0.15,0.15,0.17,0.16,0.2,0.15,0.12,0.15,0.12,0.14,0.13,0.16,0.12,0.15,0.17,0.13,0.13,0.15,0.13,0.14,0.13,0.13,0.1,0.13,0.14,0.13,0.11,0.11,0.13,0.12,0.12,0.12,0.14,0.09,0.15,0.11,0.11,0.2,0.05,0.07,0.08,0.04,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.01,99.96999999999998
01/07/2022,8.29,7.41,4.34,2.38,2.6,2.42,1.69,2.78,2.09,1.47,1.35,1.13,1.38,0.67,1.31,1.18,0.98,0.84,1.03,0.79,0.68,0.83,0.76,0.66,0.64,0.77,0.69,0.91,0.7,0.55,0.7,0.72,0.71,0.73,0.7,0.61,0.68,0.62,0.58,0.77,0.8,0.63,0.58,0.53,0.75,0.6,0.43,0.63,0.43,0.47,0.45,0.42,0.48,0.53,0.44,0.38,0.39,0.54,0.4,0.4,0.34,0.39,0.49,0.43,0.38,0.37,0.42,0.4,0.34,0.35,0.52,0.31,0.32,0.38,0.36,0.4,0.33,0.41,0.33,0.31,0.19,0.24,0.33,0.27,0.21,0.35,0.32,0.3,0.32,0.29,0.3,0.28,0.2,0.27,0.26,0.27,0.12,0.31,0.3,0.21,0.28,0.24,0.23,0.27,0.28,0.24,0.23,0.21,0.25,0.19,0.25,0.15,0.25,0.22,0.25,0.24,0.25,0.23,0.19,0.16,0.26,0.22,0.24,0.24,0.21,0.21,0.21,0.18,0.2,0.12,0.2,0.21,0.19,0.2,0.19,0.18,0.28,0.18,0.18,0.18,0.17,0.28,0.12,0.19,0.18,0.18,0.14,0.1,0.17,0.16,0.17,0.19,0.18,0.15,0.16,0.17,0.17,0.2,0.15,0.12,0.14,0.12,0.14,0.13,0.16,0.12,0.16,0.17,0.14,0.14,0.14,0.13,0.14,0.13,0.14,0.1,0.13,0.15,0.13,0.12,0.12,0.14,0.12,0.12,0.12,0.14,0.1,0.14,0.11,0.11,0.19,0.05,0.08,0.08,0.04,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.01,99.95999999999998
