,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,NVDA,TSLA,JPM,JNJ,V,UNH,BRK.B,HD,PG,MA,PYPL,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,KO,WMT,ABT,T,PEP,ABBV,NKE,TMO,CVX,MRK,ACN,AVGO,LLY,WFC,DHR,COST,TXN,MCD,MDT,QCOM,ORCL,PM,UPS,HON,LIN,UNP,BMY,NEE,LOW,C,AMGN,INTU,SBUX,BLK,BA,RTX,GS,MS,AMAT,IBM,TGT,AMT,CAT,AXP,AMD,MMM,GE,ISRG,NOW,CVS,DE,SCHW,SPGI,CHTR,SQ,LMT,ANTM,ZTS,TMUS,BKNG,PLD,MU,FIS,SYK,LRCX,MDLZ,MO,CCI,ADP,GILD,CI,ZM,TJX,COP,USB,PNC,DUK,CME,GM,FDX,CSX,MRNA,TFC,EL,EQIX,ATVI,CB,BDX,MMC,COF,ITW,SHW,MELI,ILMN,NSC,BX,EW,ICE,CL,FISV,SO,ADSK,SNAP,APD,TWLO,MCO,ADI,BSX,REGN,UBER,D,WM,ETN,HUM,HCA,NOC,EMR,PGR,GPN,F,IDXX,TWTR,NXPI,ECL,DOCU,AON,DG,BIIB,FCX,VRTX,NEM,ROP,JCI,EOG,PSA,IQV,KLAC,ROKU,CRWD,EBAY,TROW,DOW,LHX,MRVL,LULU,ALGN,MSCI,A,KMB,GD,ROST,TEL,MET,TT,SLB,VEEV,EXC,CMG,INFO,WDAY,CNC,PINS,DLR,APTV,SNPS,DXCM,AEP,SRE,SPG,APH,BK,ORLY,DD,MTCH,AIG,EA,BAX,CARR,CDNS,GE.,FTNT,PRU,RMD,PANW,MCHP,SNOW,PLTR,AGPXX,MAR,MPC,SYY,PXD,XLNX,NET,TTD,CTSH,MSI,HPQ,SIVB,AZO,PEP.,CHV.,4I1.,TRVC.,8CW.,DUT.,PEO.,PAYX,HLT,SUM
10/08/2021,5.96,5.23,3.7,2.02,2.01,2.07,1.29,1.62,1.29,1.06,0.96,0.94,0.93,0.89,0.86,0.77,0.74,0.8,0.86,0.69,0.66,0.66,0.71,0.57,0.67,0.55,0.58,0.6,0.55,0.54,0.52,0.5,0.53,0.49,0.48,0.57,0.52,0.52,0.52,0.5,0.48,0.5,0.49,0.5,0.45,0.46,0.43,0.36,0.43,0.38,0.33,0.38,0.39,0.35,0.34,0.4,0.37,0.38,0.31,0.37,0.33,0.32,0.32,0.34,0.33,0.35,0.3,0.32,0.29,0.31,0.27,0.3,0.31,0.26,0.29,0.3,0.32,0.28,0.26,0.28,0.26,0.25,0.23,0.22,0.23,0.24,0.2,0.25,0.24,0.2,0.19,0.23,0.2,0.21,0.22,0.19,0.22,0.21,0.18,0.14,0.2,0.25,0.22,0.22,0.2,0.18,0.18,0.14,0.18,0.29,0.21,0.18,0.17,0.15,0.2,0.18,0.2,0.19,0.17,0.19,0.18,0.14,0.16,0.2,0.17,0.17,0.15,0.16,0.17,0.15,0.18,0.14,0.13,0.15,0.23,0.15,0.15,0.14,0.15,0.16,0.15,0.13,0.17,0.14,0.15,0.14,0.12,0.14,0.13,0.12,0.13,0.14,0.13,0.17,0.12,0.11,0.12,0.12,0.11,0.12,0.13,0.13,0.12,0.12,0.13,0.0,0.12,0.12,0.11,0.11,0.12,0.12,0.13,0.12,0.13,0.12,0.11,0.12,0.0,0.12,0.12,0.11,0.11,0.0,0.12,0.13,0.11,0.12,0.0,0.0,0.0,0.11,0.11,0.13,0.0,0.0,0.11,0.11,0.12,0.11,0.0,0.0,0.13,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.15,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.96000000000001
10/11/2021,5.98,5.27,3.75,1.97,2.03,2.09,1.31,1.62,1.29,1.06,0.98,0.95,0.94,0.9,0.87,0.78,0.74,0.81,0.85,0.69,0.66,0.64,0.7,0.56,0.67,0.55,0.58,0.6,0.55,0.54,0.52,0.48,0.54,0.49,0.48,0.57,0.51,0.52,0.52,0.5,0.48,0.49,0.49,0.5,0.45,0.46,0.43,0.36,0.43,0.37,0.33,0.38,0.39,0.35,0.33,0.4,0.37,0.37,0.3,0.37,0.33,0.32,0.32,0.34,0.33,0.35,0.29,0.32,0.28,0.3,0.27,0.3,0.32,0.26,0.29,0.3,0.32,0.28,0.26,0.28,0.26,0.25,0.24,0.22,0.23,0.24,0.19,0.25,0.24,0.2,0.19,0.23,0.2,0.21,0.22,0.19,0.22,0.21,0.18,0.14,0.2,0.24,0.22,0.21,0.19,0.18,0.18,0.14,0.18,0.26,0.2,0.18,0.17,0.15,0.2,0.18,0.2,0.19,0.17,0.19,0.17,0.15,0.16,0.2,0.17,0.18,0.15,0.16,0.17,0.16,0.18,0.15,0.13,0.15,0.23,0.16,0.14,0.15,0.15,0.16,0.15,0.13,0.16,0.15,0.15,0.13,0.12,0.15,0.13,0.13,0.13,0.14,0.13,0.17,0.12,0.11,0.13,0.12,0.11,0.12,0.13,0.13,0.12,0.12,0.13,0.0,0.12,0.13,0.11,0.11,0.12,0.13,0.12,0.12,0.13,0.12,0.11,0.12,0.0,0.12,0.12,0.0,0.11,0.0,0.12,0.13,0.11,0.12,0.0,0.0,0.0,0.11,0.11,0.13,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.12,0.0,0.15,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
10/12/2021,5.97,5.28,3.74,1.98,2.04,2.11,1.3,1.61,1.29,1.06,0.98,0.97,0.94,0.89,0.87,0.79,0.73,0.8,0.86,0.69,0.63,0.66,0.7,0.55,0.66,0.54,0.58,0.6,0.56,0.54,0.53,0.48,0.54,0.49,0.49,0.57,0.52,0.51,0.52,0.5,0.48,0.5,0.48,0.5,0.45,0.46,0.42,0.36,0.44,0.37,0.33,0.38,0.39,0.36,0.32,0.39,0.37,0.37,0.3,0.36,0.33,0.32,0.32,0.34,0.33,0.35,0.29,0.32,0.28,0.3,0.27,0.3,0.32,0.26,0.29,0.29,0.31,0.28,0.26,0.28,0.26,0.23,0.23,0.22,0.24,0.24,0.19,0.25,0.24,0.2,0.19,0.22,0.2,0.21,0.22,0.18,0.22,0.21,0.18,0.14,0.2,0.25,0.22,0.22,0.19,0.18,0.19,0.14,0.19,0.26,0.2,0.18,0.17,0.15,0.21,0.17,0.2,0.19,0.17,0.18,0.17,0.15,0.17,0.2,0.17,0.18,0.15,0.16,0.17,0.15,0.18,0.15,0.13,0.15,0.23,0.15,0.14,0.15,0.15,0.16,0.15,0.13,0.16,0.15,0.15,0.13,0.12,0.15,0.13,0.13,0.13,0.14,0.13,0.17,0.12,0.11,0.13,0.12,0.11,0.12,0.12,0.13,0.12,0.12,0.13,0.0,0.12,0.13,0.11,0.11,0.12,0.13,0.12,0.12,0.12,0.12,0.11,0.12,0.0,0.12,0.12,0.0,0.11,0.0,0.12,0.13,0.11,0.12,0.0,0.0,0.0,0.11,0.11,0.13,0.0,0.0,0.11,0.11,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.12,0.0,0.15,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.94
10/13/2021,5.97,5.28,3.74,1.98,2.04,2.11,1.3,1.61,1.29,1.06,0.98,0.97,0.94,0.89,0.87,0.79,0.73,0.8,0.86,0.69,0.63,0.66,0.7,0.55,0.66,0.54,0.58,0.6,0.56,0.54,0.53,0.48,0.54,0.49,0.49,0.57,0.52,0.51,0.52,0.5,0.48,0.5,0.48,0.5,0.45,0.46,0.42,0.36,0.44,0.37,0.33,0.38,0.39,0.36,0.32,0.39,0.37,0.37,0.3,0.36,0.33,0.32,0.32,0.34,0.33,0.35,0.29,0.32,0.28,0.3,0.27,0.3,0.32,0.26,0.29,0.29,0.31,0.28,0.26,0.28,0.26,0.23,0.23,0.22,0.24,0.24,0.19,0.25,0.24,0.2,0.19,0.22,0.2,0.21,0.22,0.18,0.22,0.21,0.18,0.14,0.2,0.25,0.22,0.22,0.19,0.18,0.19,0.14,0.19,0.26,0.2,0.18,0.17,0.15,0.21,0.17,0.2,0.19,0.17,0.18,0.17,0.15,0.17,0.2,0.17,0.18,0.15,0.16,0.17,0.15,0.18,0.15,0.13,0.15,0.23,0.15,0.14,0.15,0.15,0.16,0.15,0.13,0.16,0.15,0.15,0.13,0.12,0.15,0.13,0.13,0.13,0.14,0.13,0.17,0.12,0.11,0.13,0.12,0.11,0.12,0.12,0.13,0.12,0.12,0.13,0.0,0.12,0.13,0.11,0.11,0.12,0.13,0.12,0.12,0.12,0.12,0.11,0.12,0.0,0.12,0.12,0.0,0.11,0.0,0.12,0.13,0.11,0.12,0.0,0.0,0.0,0.11,0.11,0.13,0.0,0.0,0.11,0.11,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.12,0.0,0.15,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.94
10/14/2021,6.01,5.31,3.72,1.97,2.04,2.11,1.3,1.64,1.27,1.06,0.96,0.96,0.94,0.9,0.88,0.77,0.72,0.8,0.85,0.69,0.6,0.66,0.7,0.55,0.67,0.54,0.58,0.59,0.56,0.55,0.52,0.47,0.55,0.49,0.48,0.57,0.52,0.51,0.52,0.51,0.48,0.49,0.48,0.5,0.45,0.46,0.42,0.36,0.45,0.37,0.33,0.38,0.39,0.36,0.32,0.39,0.37,0.37,0.3,0.36,0.33,0.32,0.32,0.34,0.33,0.34,0.3,0.32,0.29,0.3,0.27,0.3,0.32,0.26,0.29,0.29,0.31,0.28,0.25,0.28,0.26,0.23,0.23,0.23,0.24,0.24,0.18,0.26,0.24,0.2,0.18,0.22,0.2,0.21,0.22,0.18,0.22,0.22,0.18,0.14,0.19,0.25,0.22,0.22,0.19,0.18,0.19,0.14,0.19,0.26,0.2,0.18,0.17,0.15,0.21,0.17,0.2,0.19,0.17,0.19,0.17,0.15,0.17,0.2,0.17,0.18,0.15,0.16,0.17,0.15,0.18,0.15,0.13,0.15,0.23,0.15,0.14,0.14,0.15,0.16,0.15,0.14,0.16,0.15,0.14,0.14,0.11,0.15,0.13,0.13,0.13,0.14,0.13,0.17,0.13,0.11,0.13,0.12,0.11,0.12,0.12,0.13,0.12,0.12,0.13,0.0,0.12,0.13,0.11,0.11,0.12,0.13,0.12,0.12,0.12,0.12,0.11,0.12,0.0,0.12,0.12,0.0,0.11,0.0,0.12,0.13,0.11,0.12,0.0,0.0,0.0,0.11,0.11,0.13,0.0,0.0,0.11,0.11,0.12,0.11,0.0,0.0,0.13,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.12,0.0,0.15,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.93
10/15/2021,5.97,5.29,3.72,1.96,2.01,2.07,1.3,1.67,1.26,1.05,0.96,0.96,0.93,0.91,0.88,0.77,0.72,0.8,0.85,0.7,0.61,0.66,0.7,0.54,0.69,0.53,0.58,0.59,0.56,0.55,0.53,0.46,0.55,0.48,0.49,0.57,0.52,0.51,0.53,0.5,0.48,0.49,0.48,0.5,0.44,0.46,0.42,0.35,0.45,0.38,0.33,0.38,0.39,0.36,0.32,0.39,0.38,0.37,0.29,0.36,0.33,0.32,0.31,0.34,0.33,0.35,0.29,0.32,0.29,0.3,0.26,0.3,0.32,0.26,0.29,0.29,0.31,0.28,0.25,0.28,0.26,0.23,0.24,0.23,0.23,0.24,0.18,0.26,0.25,0.19,0.18,0.22,0.2,0.21,0.22,0.19,0.22,0.21,0.18,0.14,0.19,0.25,0.22,0.22,0.19,0.18,0.19,0.14,0.18,0.27,0.21,0.18,0.17,0.15,0.21,0.18,0.2,0.19,0.17,0.19,0.17,0.15,0.17,0.2,0.17,0.18,0.15,0.16,0.17,0.15,0.18,0.15,0.13,0.15,0.22,0.15,0.14,0.14,0.15,0.17,0.15,0.14,0.16,0.15,0.14,0.13,0.11,0.16,0.13,0.12,0.13,0.14,0.13,0.17,0.12,0.11,0.13,0.12,0.11,0.12,0.12,0.13,0.12,0.12,0.12,0.0,0.12,0.13,0.11,0.11,0.12,0.13,0.12,0.12,0.12,0.11,0.11,0.12,0.0,0.12,0.12,0.0,0.12,0.0,0.12,0.13,0.11,0.12,0.0,0.0,0.0,0.11,0.11,0.13,0.0,0.0,0.11,0.11,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.12,0.0,0.15,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.77000000000001
10/18/2021,5.93,5.36,3.71,1.95,2.04,2.1,1.34,1.66,1.22,1.04,0.94,0.98,0.92,0.91,0.87,0.75,0.74,0.78,0.86,0.72,0.61,0.65,0.7,0.53,0.7,0.54,0.58,0.58,0.55,0.54,0.52,0.45,0.54,0.48,0.5,0.56,0.52,0.49,0.53,0.5,0.48,0.46,0.48,0.49,0.44,0.45,0.42,0.36,0.44,0.38,0.34,0.38,0.4,0.36,0.32,0.4,0.38,0.36,0.29,0.37,0.33,0.34,0.3,0.33,0.33,0.35,0.3,0.32,0.3,0.3,0.26,0.29,0.34,0.26,0.28,0.29,0.32,0.28,0.24,0.28,0.26,0.23,0.24,0.22,0.24,0.24,0.18,0.25,0.25,0.19,0.19,0.22,0.2,0.21,0.22,0.18,0.22,0.21,0.17,0.14,0.19,0.25,0.21,0.21,0.19,0.18,0.19,0.14,0.19,0.28,0.2,0.18,0.17,0.15,0.21,0.18,0.2,0.19,0.17,0.18,0.17,0.15,0.17,0.21,0.17,0.18,0.15,0.16,0.17,0.16,0.18,0.16,0.14,0.15,0.22,0.15,0.14,0.14,0.15,0.17,0.16,0.14,0.16,0.15,0.14,0.13,0.11,0.15,0.13,0.13,0.13,0.14,0.13,0.17,0.12,0.0,0.14,0.12,0.12,0.12,0.13,0.13,0.13,0.12,0.13,0.0,0.13,0.13,0.11,0.11,0.12,0.13,0.13,0.11,0.13,0.12,0.11,0.12,0.0,0.12,0.12,0.0,0.12,0.0,0.12,0.13,0.12,0.13,0.0,0.0,0.0,0.11,0.12,0.13,0.0,0.0,0.11,0.11,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.16,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.86
10/19/2021,5.93,5.34,3.8,1.91,2.03,2.09,1.34,1.7,1.24,1.04,0.96,0.99,0.93,0.92,0.87,0.77,0.74,0.79,0.88,0.72,0.61,0.65,0.68,0.53,0.7,0.54,0.57,0.57,0.55,0.53,0.51,0.45,0.54,0.47,0.5,0.56,0.52,0.49,0.53,0.51,0.48,0.49,0.48,0.49,0.44,0.44,0.42,0.36,0.44,0.38,0.34,0.38,0.39,0.37,0.32,0.39,0.38,0.37,0.29,0.37,0.32,0.34,0.3,0.34,0.34,0.35,0.3,0.32,0.3,0.3,0.27,0.3,0.34,0.26,0.28,0.29,0.32,0.28,0.24,0.29,0.26,0.23,0.24,0.23,0.24,0.24,0.18,0.26,0.25,0.19,0.19,0.22,0.2,0.21,0.22,0.18,0.22,0.21,0.17,0.14,0.19,0.25,0.21,0.21,0.19,0.19,0.19,0.14,0.19,0.27,0.2,0.18,0.17,0.15,0.2,0.17,0.2,0.19,0.17,0.19,0.17,0.15,0.17,0.21,0.17,0.18,0.15,0.16,0.16,0.16,0.18,0.16,0.14,0.15,0.23,0.15,0.14,0.14,0.15,0.16,0.16,0.14,0.16,0.15,0.14,0.13,0.12,0.15,0.13,0.12,0.13,0.14,0.12,0.17,0.12,0.0,0.14,0.12,0.11,0.12,0.13,0.13,0.12,0.12,0.12,0.0,0.13,0.13,0.11,0.11,0.12,0.13,0.12,0.11,0.13,0.12,0.11,0.12,0.0,0.12,0.12,0.0,0.12,0.0,0.12,0.13,0.11,0.13,0.0,0.0,0.0,0.11,0.12,0.13,0.0,0.0,0.11,0.11,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.16,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.97
10/20/2021,5.93,5.34,3.8,1.91,2.03,2.09,1.34,1.69,1.24,1.04,0.96,0.99,0.93,0.91,0.87,0.77,0.74,0.79,0.88,0.72,0.61,0.65,0.68,0.53,0.7,0.54,0.57,0.57,0.55,0.53,0.51,0.45,0.54,0.47,0.49,0.56,0.52,0.49,0.53,0.5,0.48,0.49,0.48,0.49,0.44,0.44,0.42,0.36,0.44,0.38,0.34,0.38,0.39,0.37,0.32,0.39,0.38,0.37,0.29,0.37,0.32,0.34,0.3,0.34,0.34,0.35,0.3,0.32,0.3,0.3,0.27,0.29,0.33,0.26,0.28,0.29,0.32,0.28,0.24,0.29,0.26,0.23,0.24,0.22,0.24,0.24,0.18,0.26,0.25,0.19,0.19,0.22,0.2,0.21,0.22,0.18,0.22,0.21,0.17,0.14,0.19,0.25,0.21,0.21,0.19,0.19,0.19,0.14,0.19,0.27,0.2,0.18,0.17,0.15,0.2,0.17,0.2,0.19,0.17,0.19,0.17,0.15,0.17,0.21,0.17,0.18,0.15,0.16,0.16,0.16,0.18,0.16,0.14,0.15,0.23,0.15,0.14,0.14,0.14,0.16,0.16,0.14,0.16,0.15,0.14,0.13,0.12,0.15,0.13,0.12,0.13,0.14,0.12,0.17,0.12,0.0,0.14,0.12,0.11,0.12,0.13,0.13,0.12,0.12,0.12,0.0,0.13,0.13,0.11,0.11,0.12,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.0,0.12,0.12,0.0,0.12,0.0,0.12,0.13,0.11,0.13,0.0,0.0,0.0,0.11,0.11,0.13,0.0,0.0,0.11,0.11,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.16,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.86000000000001
10/21/2021,5.98,5.38,3.83,1.97,2.04,2.1,1.35,1.74,1.23,1.03,0.95,0.98,0.92,0.92,0.85,0.78,0.74,0.76,0.87,0.73,0.6,0.65,0.69,0.53,0.69,0.54,0.57,0.57,0.54,0.54,0.51,0.44,0.53,0.46,0.5,0.57,0.52,0.48,0.53,0.5,0.48,0.5,0.48,0.5,0.44,0.44,0.4,0.36,0.44,0.37,0.34,0.38,0.39,0.37,0.31,0.39,0.38,0.36,0.29,0.38,0.33,0.33,0.3,0.34,0.34,0.35,0.3,0.31,0.31,0.3,0.27,0.3,0.35,0.26,0.28,0.29,0.32,0.27,0.24,0.29,0.26,0.23,0.24,0.22,0.23,0.24,0.18,0.25,0.25,0.19,0.19,0.22,0.2,0.21,0.22,0.18,0.22,0.2,0.17,0.14,0.19,0.25,0.21,0.21,0.19,0.19,0.18,0.14,0.19,0.28,0.2,0.18,0.17,0.15,0.2,0.17,0.2,0.19,0.17,0.19,0.18,0.15,0.17,0.21,0.17,0.18,0.15,0.16,0.16,0.16,0.18,0.16,0.14,0.15,0.23,0.15,0.14,0.14,0.14,0.16,0.16,0.14,0.16,0.15,0.14,0.13,0.12,0.15,0.13,0.13,0.13,0.14,0.13,0.17,0.12,0.0,0.14,0.11,0.11,0.12,0.13,0.13,0.12,0.12,0.12,0.0,0.13,0.12,0.11,0.11,0.12,0.14,0.13,0.11,0.13,0.12,0.11,0.12,0.0,0.12,0.12,0.0,0.12,0.0,0.12,0.13,0.12,0.13,0.0,0.0,0.0,0.11,0.12,0.13,0.0,0.0,0.12,0.11,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.16,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.06
10/22/2021,6.03,5.35,3.8,1.98,2.03,2.09,1.35,1.72,1.24,1.05,0.96,0.97,0.92,0.92,0.84,0.78,0.74,0.76,0.87,0.74,0.6,0.65,0.69,0.53,0.69,0.54,0.57,0.57,0.54,0.54,0.52,0.44,0.54,0.46,0.49,0.57,0.52,0.49,0.54,0.51,0.48,0.51,0.48,0.5,0.45,0.44,0.4,0.36,0.44,0.36,0.34,0.37,0.39,0.36,0.31,0.39,0.38,0.36,0.29,0.38,0.33,0.33,0.29,0.34,0.34,0.35,0.3,0.31,0.3,0.3,0.27,0.29,0.34,0.26,0.28,0.29,0.33,0.27,0.25,0.29,0.26,0.23,0.24,0.23,0.23,0.24,0.18,0.25,0.25,0.18,0.19,0.22,0.2,0.2,0.22,0.18,0.22,0.2,0.17,0.14,0.19,0.25,0.21,0.21,0.19,0.19,0.18,0.14,0.19,0.28,0.2,0.18,0.17,0.15,0.2,0.17,0.2,0.19,0.17,0.18,0.17,0.15,0.17,0.21,0.17,0.18,0.15,0.16,0.16,0.16,0.18,0.16,0.14,0.16,0.23,0.15,0.14,0.14,0.15,0.16,0.16,0.14,0.16,0.15,0.14,0.13,0.12,0.15,0.13,0.13,0.13,0.14,0.13,0.17,0.12,0.0,0.14,0.12,0.11,0.12,0.13,0.13,0.12,0.12,0.12,0.0,0.13,0.12,0.11,0.11,0.12,0.14,0.13,0.11,0.13,0.12,0.11,0.12,0.0,0.12,0.12,0.0,0.12,0.11,0.12,0.13,0.12,0.13,0.0,0.0,0.0,0.11,0.12,0.13,0.0,0.0,0.11,0.11,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.16,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.05
10/25/2021,6.01,5.36,3.76,1.98,2.0,2.06,1.36,1.77,1.24,1.04,0.94,1.01,0.92,0.94,0.82,0.76,0.65,0.75,0.87,0.74,0.6,0.64,0.7,0.53,0.68,0.55,0.57,0.58,0.54,0.55,0.54,0.44,0.53,0.46,0.5,0.58,0.52,0.5,0.53,0.51,0.47,0.5,0.48,0.51,0.45,0.43,0.4,0.36,0.44,0.36,0.35,0.38,0.39,0.37,0.31,0.4,0.39,0.35,0.29,0.38,0.33,0.33,0.29,0.34,0.33,0.34,0.3,0.28,0.3,0.31,0.27,0.29,0.35,0.26,0.27,0.29,0.33,0.28,0.25,0.29,0.26,0.23,0.25,0.23,0.25,0.24,0.18,0.24,0.26,0.19,0.19,0.23,0.19,0.2,0.22,0.19,0.22,0.2,0.18,0.14,0.19,0.24,0.21,0.22,0.19,0.19,0.18,0.14,0.19,0.28,0.21,0.18,0.18,0.15,0.2,0.17,0.21,0.18,0.17,0.19,0.17,0.15,0.17,0.22,0.17,0.18,0.15,0.16,0.16,0.16,0.17,0.16,0.15,0.15,0.23,0.15,0.14,0.14,0.15,0.17,0.16,0.14,0.17,0.15,0.14,0.13,0.11,0.16,0.13,0.13,0.13,0.14,0.13,0.17,0.13,0.0,0.14,0.12,0.11,0.12,0.13,0.13,0.12,0.12,0.12,0.0,0.13,0.13,0.11,0.11,0.12,0.13,0.13,0.11,0.13,0.12,0.11,0.12,0.0,0.12,0.12,0.0,0.12,0.11,0.12,0.12,0.11,0.13,0.0,0.0,0.0,0.11,0.12,0.13,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.11,0.12,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.16,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.04
10/26/2021,5.99,5.34,3.66,1.88,1.95,2.0,1.37,1.8,1.26,1.04,0.95,1.02,0.93,0.94,0.83,0.77,0.65,0.74,0.89,0.74,0.6,0.65,0.71,0.53,0.69,0.48,0.56,0.58,0.54,0.56,0.54,0.44,0.53,0.47,0.5,0.58,0.53,0.5,0.54,0.51,0.48,0.51,0.49,0.52,0.44,0.43,0.4,0.36,0.45,0.37,0.36,0.37,0.4,0.38,0.31,0.4,0.39,0.36,0.29,0.39,0.33,0.34,0.29,0.34,0.34,0.34,0.3,0.28,0.31,0.31,0.27,0.31,0.35,0.25,0.28,0.29,0.33,0.28,0.25,0.29,0.26,0.23,0.24,0.23,0.26,0.24,0.18,0.24,0.26,0.18,0.19,0.23,0.19,0.21,0.22,0.19,0.22,0.2,0.18,0.14,0.19,0.25,0.22,0.22,0.19,0.19,0.18,0.14,0.19,0.27,0.21,0.18,0.18,0.15,0.2,0.17,0.21,0.18,0.17,0.19,0.16,0.14,0.17,0.23,0.18,0.18,0.15,0.16,0.16,0.16,0.13,0.16,0.14,0.16,0.23,0.15,0.15,0.13,0.15,0.17,0.16,0.14,0.17,0.15,0.14,0.14,0.11,0.15,0.13,0.12,0.13,0.14,0.13,0.18,0.13,0.0,0.13,0.12,0.11,0.12,0.13,0.13,0.12,0.12,0.13,0.0,0.13,0.13,0.11,0.0,0.12,0.13,0.13,0.11,0.13,0.12,0.11,0.12,0.0,0.12,0.12,0.0,0.12,0.11,0.12,0.12,0.11,0.13,0.0,0.0,0.11,0.11,0.12,0.13,0.0,0.0,0.12,0.11,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.16,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.91
