,COST,XOM,WMT,KR,CVX,ADBE,SYY,MSFT,CVS,WBA,CMG,NRG,AAPL,DRI,EL,ROST,DPZ,MSI,TJX,KMB,SBUX,HPQ,GRMN,CLX,TWTR,AES,PG,CHD,MCD,CL,HRL,L,YUM,BRK.B,MPC,PSX,VLO,EXC,ADSK,TSN,FB,PTC,ANSS,ADM,APTV,PM,ENPH,MNST,PWR,KO,MO,CDNS,J,SNPS,CHTR,VRSN,OKE,BWA,CMCSA,AKAM,SYF,EQIX,COF,AWK,DFS,EA,KMI,WMB,ATVI,ATO,NI,TTWO,DLR,ETN,APH,NKE,LUMN,TEL,FCX,NUE,NEM,NVR,HUM,GLW,CNC,TSLA,UNH,LEN,ANTM,DISH,CI,ULTA,DHI,HD,COG,VFC,LOW,GOOG,PHM,BBY,NEE,TMUS,ANET,AEP,RJF,MS,SWKS,NTAP,T,DVN,GOOGL,HAL,VZ,SCHW,EIX,BF.B,MCK,F,CAH,NFLX,GS,CSCO,PEG,ABC,FFIV,REGN,STZ,MPWR,FE,CPRT,HSIC,TPR,D,GM,HIG,CNP,JNPR,DTE,QRVO,QCOM,WDC,SLB,ZTS,ED,ETR,BKNG,VRTX,HPE,LLY,OGN,MRK,AIG,NOV,AMGN,ALXN,BKR,ADI,JNJ,INCY,CTLT,TXN,STX,HCA,TAP,GILD,NXPI,MXIM,LB,ABBV,BMY,AVGO,PFE,VTR,PRGO,EXPE,MKC,PEAK,CPB,UHS,VIAC,VTRS,GPS,GIS,CAG,LW,SJM,CTAS,DIS,WRB,RE,FRC,KHC,SIVB,BIIB,ROL,CMA,TRV,PVH,CB,XYL,RSG,IR,CINF,PNR,PEP,WM,HSY,IEX,MRNA,HAS,SDA.AX,RL,PAYC,HBI,ZION,BBWI WI,603121.SS,FTNT,LBEUR,DOV,TECH,n/a,NOW,ETSY,MTCH,PBCT,KEYS,MDLZ,K,SWK,SNA,DLTR,CTRA,LNC,TER,KLAC,MLM,NLOK,CRM,ORCL,CTXS,PAYX,TYL,ADP,CDAY,SEDG,INTU,SBNY,ALL,NWL,PGR,GL,MET,ZBRA,ZBH,AMZN,EQR,AMP,MU,CF,IQV,A,BLK,BIO,NWSA,CDW,INFO,DISCA,ILMN,FOX,MCHP,TDY,DXCM,AVB,MOS,PNW,WHR,SO,EBAY,XEL,GWW,SEE,OMC,WEC,SUM
09/13/2021,0.93,0.66,0.8,0.91,0.68,0.83,0.73,0.79,0.68,0.63,0.7,0.62,0.62,0.54,0.57,0.48,0.58,0.59,0.54,0.55,0.53,0.48,0.61,0.49,0.46,0.47,0.54,0.51,0.51,0.47,0.44,0.5,0.55,0.49,0.46,0.37,0.4,0.55,0.47,0.5,0.51,0.43,0.5,0.46,0.36,0.4,0.34,0.4,0.48,0.38,0.39,0.44,0.37,0.43,0.39,0.34,0.32,0.3,0.36,0.32,0.31,0.37,0.33,0.4,0.33,0.33,0.28,0.3,0.28,0.33,0.33,0.29,0.35,0.34,0.34,0.31,0.27,0.33,0.28,0.36,0.28,0.29,0.27,0.27,0.24,0.31,0.29,0.28,0.26,0.29,0.24,0.28,0.26,0.27,0.27,0.22,0.27,0.29,0.23,0.25,0.3,0.23,0.25,0.27,0.27,0.29,0.24,0.27,0.24,0.24,0.29,0.2,0.24,0.25,0.26,0.24,0.27,0.22,0.23,0.28,0.27,0.27,0.26,0.26,0.27,0.28,0.23,0.32,0.25,0.26,0.25,0.23,0.26,0.2,0.27,0.26,0.25,0.26,0.22,0.24,0.2,0.0,0.26,0.25,0.27,0.24,0.22,0.23,0.26,0.27,0.22,0.27,0.0,0.21,0.0,0.22,0.22,0.23,0.2,0.29,0.23,0.22,0.27,0.0,0.24,0.23,0.0,0.0,0.22,0.22,0.24,0.26,0.22,0.21,0.0,0.22,0.24,0.2,0.21,0.0,0.21,0.0,0.21,0.0,0.0,0.0,0.21,0.21,0.2,0.21,0.21,0.0,0.21,0.0,0.22,0.2,0.21,0.2,0.22,0.22,0.22,0.21,0.2,0.22,0.2,0.21,0.0,0.0,0.3,0.0,0.0,0.0,0.22,0.0,0.21,0.26,0.0,0.2,0.0,0.0,0.24,0.34,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.82000000000001
09/14/2021,0.94,0.67,0.8,0.85,0.69,0.83,0.74,0.79,0.67,0.61,0.71,0.6,0.6,0.55,0.58,0.48,0.58,0.59,0.54,0.54,0.54,0.48,0.61,0.49,0.46,0.47,0.55,0.5,0.52,0.47,0.44,0.49,0.56,0.5,0.46,0.37,0.4,0.55,0.47,0.5,0.52,0.42,0.51,0.47,0.36,0.4,0.33,0.4,0.48,0.38,0.39,0.44,0.37,0.43,0.39,0.34,0.33,0.31,0.36,0.32,0.33,0.35,0.33,0.39,0.34,0.34,0.29,0.3,0.28,0.31,0.32,0.28,0.33,0.34,0.34,0.32,0.27,0.33,0.3,0.36,0.28,0.3,0.26,0.28,0.23,0.31,0.28,0.28,0.25,0.27,0.23,0.29,0.26,0.27,0.27,0.22,0.28,0.29,0.23,0.25,0.3,0.23,0.25,0.27,0.27,0.29,0.24,0.28,0.24,0.25,0.29,0.21,0.24,0.25,0.26,0.24,0.27,0.21,0.23,0.28,0.27,0.27,0.26,0.26,0.27,0.28,0.23,0.33,0.25,0.26,0.25,0.23,0.26,0.21,0.27,0.26,0.25,0.26,0.22,0.24,0.2,0.0,0.26,0.25,0.26,0.25,0.22,0.23,0.24,0.26,0.22,0.27,0.2,0.2,0.0,0.24,0.23,0.23,0.2,0.29,0.23,0.22,0.28,0.0,0.24,0.24,0.0,0.0,0.21,0.21,0.24,0.26,0.22,0.21,0.0,0.21,0.23,0.21,0.21,0.0,0.2,0.0,0.21,0.0,0.0,0.0,0.22,0.21,0.0,0.21,0.21,0.0,0.21,0.0,0.22,0.2,0.21,0.2,0.22,0.22,0.22,0.22,0.0,0.22,0.2,0.21,0.0,0.0,0.33,0.0,0.0,0.0,0.22,0.0,0.21,0.26,0.0,0.2,0.0,0.0,0.24,0.37,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.86000000000001
09/15/2021,0.94,0.67,0.8,0.85,0.69,0.83,0.74,0.79,0.67,0.61,0.71,0.6,0.6,0.55,0.58,0.48,0.58,0.59,0.54,0.54,0.54,0.48,0.61,0.49,0.46,0.47,0.55,0.5,0.52,0.47,0.44,0.49,0.56,0.5,0.46,0.37,0.4,0.55,0.47,0.5,0.52,0.42,0.51,0.47,0.36,0.4,0.33,0.4,0.48,0.38,0.39,0.44,0.37,0.43,0.39,0.34,0.33,0.31,0.36,0.32,0.33,0.35,0.33,0.39,0.34,0.34,0.29,0.3,0.28,0.31,0.32,0.28,0.33,0.34,0.34,0.32,0.27,0.33,0.3,0.36,0.28,0.3,0.26,0.28,0.23,0.31,0.28,0.28,0.25,0.27,0.23,0.29,0.26,0.27,0.27,0.22,0.28,0.29,0.23,0.25,0.3,0.23,0.25,0.27,0.27,0.29,0.24,0.28,0.24,0.25,0.29,0.21,0.24,0.25,0.26,0.24,0.27,0.21,0.23,0.28,0.27,0.27,0.26,0.26,0.27,0.28,0.23,0.33,0.25,0.26,0.25,0.23,0.26,0.21,0.27,0.26,0.25,0.26,0.22,0.24,0.2,0.0,0.26,0.25,0.26,0.25,0.22,0.23,0.24,0.26,0.22,0.27,0.2,0.2,0.0,0.24,0.23,0.23,0.2,0.29,0.23,0.22,0.28,0.0,0.24,0.24,0.0,0.0,0.21,0.21,0.24,0.26,0.22,0.21,0.0,0.21,0.23,0.21,0.21,0.0,0.2,0.0,0.21,0.0,0.0,0.0,0.22,0.21,0.0,0.21,0.21,0.0,0.21,0.0,0.22,0.2,0.21,0.2,0.22,0.22,0.22,0.22,0.0,0.22,0.2,0.21,0.0,0.0,0.33,0.0,0.0,0.0,0.22,0.0,0.21,0.26,0.0,0.2,0.0,0.0,0.24,0.37,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.86000000000001
09/16/2021,0.94,0.67,0.8,0.85,0.69,0.83,0.74,0.79,0.67,0.61,0.71,0.6,0.6,0.55,0.58,0.48,0.58,0.59,0.54,0.54,0.54,0.48,0.61,0.49,0.46,0.47,0.55,0.5,0.52,0.47,0.44,0.49,0.56,0.5,0.46,0.37,0.4,0.55,0.47,0.5,0.52,0.42,0.51,0.47,0.36,0.4,0.33,0.4,0.48,0.38,0.39,0.44,0.37,0.43,0.39,0.34,0.33,0.31,0.36,0.32,0.33,0.35,0.33,0.39,0.34,0.34,0.29,0.3,0.28,0.31,0.32,0.28,0.33,0.34,0.34,0.32,0.27,0.33,0.3,0.36,0.28,0.3,0.26,0.28,0.23,0.31,0.28,0.28,0.25,0.27,0.23,0.29,0.26,0.27,0.27,0.22,0.28,0.29,0.23,0.25,0.3,0.23,0.25,0.27,0.27,0.29,0.24,0.28,0.24,0.25,0.29,0.21,0.24,0.25,0.26,0.24,0.27,0.21,0.23,0.28,0.27,0.27,0.26,0.26,0.27,0.28,0.23,0.33,0.25,0.26,0.25,0.23,0.26,0.21,0.27,0.26,0.25,0.26,0.22,0.24,0.2,0.0,0.26,0.25,0.26,0.25,0.22,0.23,0.24,0.26,0.22,0.27,0.2,0.2,0.0,0.24,0.23,0.23,0.2,0.29,0.23,0.22,0.28,0.0,0.24,0.24,0.0,0.0,0.21,0.21,0.24,0.26,0.22,0.21,0.0,0.21,0.23,0.21,0.21,0.0,0.2,0.0,0.21,0.0,0.0,0.0,0.22,0.21,0.0,0.21,0.21,0.0,0.21,0.0,0.22,0.2,0.21,0.2,0.22,0.22,0.22,0.22,0.0,0.22,0.2,0.21,0.0,0.0,0.33,0.0,0.0,0.0,0.22,0.0,0.21,0.26,0.0,0.2,0.0,0.0,0.24,0.37,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.86000000000001
09/17/2021,0.93,0.68,0.79,0.83,0.69,0.82,0.73,0.8,0.67,0.6,0.7,0.61,0.6,0.55,0.57,0.48,0.58,0.59,0.55,0.55,0.54,0.47,0.6,0.5,0.46,0.47,0.56,0.51,0.53,0.48,0.45,0.49,0.56,0.5,0.47,0.37,0.41,0.55,0.46,0.5,0.52,0.41,0.5,0.47,0.37,0.4,0.33,0.39,0.49,0.38,0.38,0.44,0.37,0.44,0.38,0.35,0.33,0.31,0.34,0.33,0.33,0.35,0.33,0.4,0.34,0.34,0.29,0.31,0.27,0.31,0.32,0.28,0.33,0.33,0.34,0.31,0.29,0.33,0.29,0.34,0.28,0.29,0.26,0.27,0.24,0.31,0.29,0.27,0.26,0.27,0.23,0.29,0.26,0.28,0.28,0.22,0.28,0.29,0.22,0.25,0.3,0.23,0.25,0.27,0.26,0.29,0.24,0.29,0.24,0.25,0.29,0.22,0.25,0.24,0.26,0.24,0.27,0.22,0.23,0.27,0.27,0.27,0.26,0.26,0.27,0.28,0.23,0.33,0.25,0.27,0.26,0.23,0.25,0.21,0.28,0.25,0.25,0.26,0.23,0.24,0.0,0.2,0.26,0.25,0.27,0.25,0.22,0.22,0.24,0.26,0.22,0.27,0.21,0.2,0.0,0.24,0.24,0.23,0.2,0.29,0.24,0.22,0.27,0.2,0.23,0.24,0.0,0.0,0.21,0.21,0.24,0.25,0.23,0.22,0.2,0.21,0.23,0.21,0.21,0.0,0.2,0.0,0.21,0.0,0.0,0.0,0.22,0.21,0.0,0.21,0.22,0.0,0.21,0.0,0.22,0.2,0.21,0.2,0.22,0.22,0.22,0.22,0.0,0.22,0.2,0.21,0.0,0.0,0.31,0.0,0.0,0.0,0.21,0.0,0.21,0.26,0.0,0.2,0.0,0.0,0.24,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.88
09/20/2021,0.93,0.69,0.79,0.81,0.69,0.83,0.74,0.81,0.68,0.62,0.71,0.59,0.6,0.55,0.55,0.48,0.58,0.58,0.55,0.54,0.52,0.48,0.6,0.48,0.47,0.48,0.55,0.5,0.53,0.47,0.44,0.49,0.55,0.49,0.48,0.37,0.41,0.55,0.48,0.5,0.51,0.42,0.51,0.49,0.36,0.4,0.33,0.39,0.49,0.38,0.38,0.44,0.37,0.44,0.38,0.35,0.34,0.31,0.34,0.32,0.34,0.36,0.34,0.39,0.34,0.32,0.29,0.31,0.28,0.3,0.31,0.28,0.33,0.33,0.34,0.31,0.29,0.32,0.29,0.35,0.27,0.29,0.26,0.28,0.24,0.32,0.29,0.28,0.27,0.27,0.23,0.29,0.26,0.28,0.29,0.22,0.28,0.29,0.23,0.25,0.29,0.23,0.26,0.26,0.26,0.29,0.24,0.29,0.24,0.26,0.29,0.22,0.24,0.25,0.25,0.24,0.27,0.22,0.23,0.27,0.26,0.27,0.26,0.26,0.28,0.28,0.23,0.33,0.25,0.28,0.25,0.23,0.25,0.21,0.28,0.24,0.25,0.26,0.22,0.23,0.2,0.21,0.25,0.24,0.26,0.25,0.22,0.22,0.23,0.26,0.22,0.27,0.21,0.2,0.0,0.24,0.24,0.23,0.21,0.29,0.24,0.22,0.28,0.0,0.24,0.24,0.0,0.0,0.21,0.21,0.24,0.25,0.23,0.21,0.0,0.21,0.23,0.21,0.21,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.22,0.21,0.0,0.2,0.22,0.0,0.22,0.0,0.22,0.2,0.21,0.2,0.22,0.22,0.22,0.22,0.0,0.22,0.2,0.21,0.0,0.0,0.32,0.0,0.0,0.0,0.22,0.2,0.21,0.27,0.0,0.2,0.0,0.0,0.25,0.41,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.92000000000002
09/21/2021,0.93,0.69,0.79,0.82,0.69,0.83,0.74,0.8,0.69,0.62,0.71,0.58,0.59,0.55,0.55,0.49,0.57,0.58,0.55,0.54,0.52,0.47,0.6,0.49,0.47,0.49,0.55,0.51,0.53,0.47,0.44,0.49,0.55,0.5,0.48,0.37,0.42,0.55,0.48,0.51,0.5,0.41,0.5,0.49,0.36,0.4,0.34,0.39,0.5,0.38,0.38,0.44,0.36,0.43,0.38,0.34,0.34,0.31,0.35,0.32,0.34,0.37,0.34,0.38,0.35,0.31,0.29,0.31,0.28,0.3,0.32,0.28,0.33,0.33,0.34,0.31,0.3,0.32,0.28,0.34,0.27,0.3,0.27,0.27,0.25,0.32,0.29,0.28,0.27,0.27,0.23,0.29,0.26,0.28,0.29,0.22,0.28,0.29,0.23,0.25,0.29,0.23,0.25,0.26,0.26,0.29,0.24,0.28,0.24,0.26,0.29,0.22,0.24,0.25,0.26,0.24,0.27,0.23,0.23,0.28,0.26,0.27,0.26,0.27,0.27,0.28,0.23,0.33,0.24,0.26,0.25,0.23,0.25,0.21,0.28,0.24,0.25,0.25,0.22,0.23,0.2,0.21,0.25,0.24,0.26,0.25,0.22,0.22,0.23,0.26,0.22,0.27,0.2,0.21,0.0,0.24,0.24,0.23,0.21,0.29,0.24,0.22,0.28,0.0,0.24,0.24,0.0,0.0,0.21,0.21,0.25,0.25,0.23,0.21,0.2,0.21,0.23,0.21,0.21,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.21,0.21,0.0,0.21,0.22,0.0,0.22,0.0,0.22,0.21,0.21,0.2,0.22,0.22,0.22,0.22,0.0,0.22,0.2,0.21,0.0,0.0,0.31,0.0,0.0,0.0,0.22,0.2,0.21,0.27,0.0,0.0,0.0,0.0,0.25,0.4,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.93
09/22/2021,0.93,0.69,0.79,0.82,0.69,0.83,0.74,0.8,0.69,0.62,0.71,0.58,0.59,0.55,0.55,0.49,0.57,0.58,0.55,0.54,0.52,0.47,0.6,0.49,0.47,0.49,0.55,0.51,0.53,0.47,0.44,0.49,0.55,0.5,0.48,0.37,0.42,0.55,0.48,0.51,0.5,0.41,0.5,0.49,0.36,0.4,0.34,0.39,0.5,0.38,0.38,0.44,0.36,0.43,0.38,0.34,0.34,0.31,0.35,0.32,0.34,0.37,0.34,0.38,0.35,0.31,0.29,0.31,0.28,0.3,0.32,0.28,0.33,0.33,0.34,0.31,0.3,0.32,0.28,0.34,0.27,0.3,0.27,0.27,0.25,0.32,0.29,0.28,0.27,0.27,0.23,0.29,0.26,0.28,0.29,0.22,0.28,0.29,0.23,0.25,0.29,0.23,0.25,0.26,0.26,0.29,0.24,0.28,0.24,0.26,0.29,0.22,0.24,0.25,0.26,0.24,0.27,0.23,0.23,0.28,0.26,0.27,0.26,0.27,0.27,0.28,0.23,0.33,0.24,0.26,0.25,0.23,0.25,0.21,0.28,0.24,0.25,0.25,0.22,0.23,0.2,0.21,0.25,0.24,0.26,0.25,0.22,0.22,0.23,0.26,0.22,0.27,0.2,0.21,0.0,0.24,0.24,0.23,0.21,0.29,0.24,0.22,0.28,0.0,0.24,0.24,0.0,0.0,0.21,0.21,0.25,0.25,0.23,0.21,0.2,0.21,0.23,0.21,0.21,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.21,0.21,0.0,0.21,0.22,0.0,0.22,0.0,0.22,0.21,0.21,0.2,0.22,0.22,0.22,0.22,0.0,0.22,0.2,0.21,0.0,0.0,0.31,0.0,0.0,0.0,0.22,0.2,0.21,0.27,0.0,0.0,0.0,0.0,0.25,0.4,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.93
09/23/2021,0.93,0.69,0.79,0.82,0.69,0.83,0.74,0.8,0.69,0.62,0.71,0.58,0.59,0.55,0.55,0.49,0.57,0.58,0.55,0.54,0.52,0.47,0.6,0.49,0.47,0.49,0.55,0.51,0.53,0.47,0.44,0.49,0.55,0.5,0.48,0.37,0.42,0.55,0.48,0.51,0.5,0.41,0.5,0.49,0.36,0.4,0.34,0.39,0.5,0.38,0.38,0.44,0.36,0.43,0.38,0.34,0.34,0.31,0.35,0.32,0.34,0.37,0.34,0.38,0.35,0.31,0.29,0.31,0.28,0.3,0.32,0.28,0.33,0.33,0.34,0.31,0.3,0.32,0.28,0.34,0.27,0.3,0.27,0.27,0.25,0.32,0.29,0.28,0.27,0.27,0.23,0.29,0.26,0.28,0.29,0.22,0.28,0.29,0.23,0.25,0.29,0.23,0.25,0.26,0.26,0.29,0.24,0.28,0.24,0.26,0.29,0.22,0.24,0.25,0.26,0.24,0.27,0.23,0.23,0.28,0.26,0.27,0.26,0.27,0.27,0.28,0.23,0.33,0.24,0.26,0.25,0.23,0.25,0.21,0.28,0.24,0.25,0.25,0.22,0.23,0.2,0.21,0.25,0.24,0.26,0.25,0.22,0.22,0.23,0.26,0.22,0.27,0.2,0.21,0.0,0.24,0.24,0.23,0.21,0.29,0.24,0.22,0.28,0.0,0.24,0.24,0.0,0.0,0.21,0.21,0.25,0.25,0.23,0.21,0.2,0.21,0.23,0.21,0.21,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.21,0.21,0.0,0.21,0.22,0.0,0.22,0.0,0.22,0.21,0.21,0.2,0.22,0.22,0.22,0.22,0.0,0.22,0.2,0.21,0.0,0.0,0.31,0.0,0.0,0.0,0.22,0.2,0.21,0.27,0.0,0.0,0.0,0.0,0.25,0.4,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.93
09/24/2021,0.93,0.69,0.79,0.82,0.69,0.83,0.74,0.8,0.69,0.62,0.71,0.58,0.59,0.55,0.55,0.49,0.57,0.58,0.55,0.54,0.52,0.47,0.6,0.49,0.47,0.49,0.55,0.51,0.53,0.47,0.44,0.49,0.55,0.5,0.48,0.37,0.42,0.55,0.48,0.51,0.5,0.41,0.5,0.49,0.36,0.4,0.34,0.39,0.5,0.38,0.38,0.44,0.36,0.43,0.38,0.34,0.34,0.31,0.35,0.32,0.34,0.37,0.34,0.38,0.35,0.31,0.29,0.31,0.28,0.3,0.32,0.28,0.33,0.33,0.34,0.31,0.3,0.32,0.28,0.34,0.27,0.3,0.27,0.27,0.25,0.32,0.29,0.28,0.27,0.27,0.23,0.29,0.26,0.28,0.29,0.22,0.28,0.29,0.23,0.25,0.29,0.23,0.25,0.26,0.26,0.29,0.24,0.28,0.24,0.26,0.29,0.22,0.24,0.25,0.26,0.24,0.27,0.23,0.23,0.28,0.26,0.27,0.26,0.27,0.27,0.28,0.23,0.33,0.24,0.26,0.25,0.23,0.25,0.21,0.28,0.24,0.25,0.25,0.22,0.23,0.2,0.21,0.25,0.24,0.26,0.25,0.22,0.22,0.23,0.26,0.22,0.27,0.2,0.21,0.0,0.24,0.24,0.23,0.21,0.29,0.24,0.22,0.28,0.0,0.24,0.24,0.0,0.0,0.21,0.21,0.25,0.25,0.23,0.21,0.2,0.21,0.23,0.21,0.21,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.21,0.21,0.0,0.21,0.22,0.0,0.22,0.0,0.22,0.21,0.21,0.2,0.22,0.22,0.22,0.22,0.0,0.22,0.2,0.21,0.0,0.0,0.31,0.0,0.0,0.0,0.22,0.2,0.21,0.27,0.0,0.0,0.0,0.0,0.25,0.4,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.93
09/27/2021,0.76,0.82,0.76,0.74,0.81,0.66,0.81,0.7,0.7,0.68,0.53,0.51,0.51,0.56,0.5,0.53,0.5,0.51,0.53,0.51,0.5,0.52,0.52,0.5,0.37,0.52,0.52,0.52,0.53,0.52,0.5,0.51,0.5,0.52,0.56,0.53,0.55,0.52,0.47,0.53,0.32,0.46,0.45,0.52,0.41,0.38,0.31,0.38,0.4,0.38,0.38,0.34,0.39,0.34,0.33,0.34,0.38,0.4,0.33,0.34,0.36,0.35,0.37,0.33,0.37,0.31,0.36,0.36,0.33,0.33,0.34,0.33,0.35,0.31,0.32,0.25,0.37,0.31,0.31,0.31,0.33,0.26,0.35,0.3,0.37,0.27,0.35,0.26,0.37,0.26,0.21,0.26,0.25,0.26,0.28,0.25,0.26,0.0,0.26,0.25,0.25,0.26,0.21,0.24,0.26,0.26,0.27,0.26,0.26,0.3,0.0,0.37,0.26,0.27,0.26,0.25,0.21,0.28,0.2,0.23,0.25,0.2,0.25,0.21,0.21,0.24,0.26,0.29,0.25,0.23,0.21,0.26,0.25,0.27,0.26,0.25,0.21,0.25,0.22,0.22,0.26,0.37,0.24,0.25,0.24,0.25,0.24,0.24,0.24,0.24,0.24,0.26,0.0,0.25,0.0,0.35,0.29,0.24,0.24,0.25,0.29,0.26,0.34,0.26,0.25,0.28,0.0,0.0,0.25,0.23,0.23,0.24,0.0,0.0,0.26,0.22,0.0,0.22,0.34,0.21,0.24,0.21,0.23,0.22,0.22,0.22,0.0,0.2,0.21,0.21,0.21,0.22,0.23,0.24,0.0,0.22,0.21,0.21,0.2,0.2,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.21,0.0,0.21,0.21,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.22,0.21,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.12
