,AAPL,MSFT,GOOGL,FB,JPM,BRK.B,INTC,BAC,AMZN,UNH,JNJ,VZ,ORCL,HD,WMT,CSCO,PG,MS,V,C,CMCSA,T,MRK,GS,PFE,ABBV,PM,CVS,MO,KO,IBM,MA,LOW,PEP,UPS,AMGN,ANTM,LLY,LMT,NVDA,CI,GILD,BLK,TGT,UNP,TXN,HON,TMO,MET,BIIB,GM,MCD,PGR,USB,AMAT,QCOM,MMM,XOM,HCA,ADBE,CAT,TFC,COST,BK,AXP,HUM,HPQ,ALL,NOC,TMUS,KHC,PYPL,DE,GD,ABT,MDLZ,SCHW,LRCX,AFL,NEE,NKE,DIS,MU,REGN,LEN,DHR,CHTR,SPGI,ALXN,MCK,ADP,EBAY,CSX,CRM,SO,NFLX,KR,VIAC,DHI,NEM,INTU,AMT,CL,TROW,NSC,KMB,MMC,PLD,WisdomTree US High Dividend ETF,DG,CARR,EMR,TRV,EXC,D,DOW,AZO,BMY,GIS,EOG,SPG,SHW,ATVI,ITW,VRTX,FOXA,CME,HIG,MCO,AVGO,ADM,ZTS,TSN,ORLY,ICE,FDX,SYK,LHX,APD,WM,KLAC,CTSH,EL,BBY,SYF,AMP,CMI,VMW,LH,KMI,SRE,WMB,ADI,DUK,BDX,PSA,ABC,PPL,DISCA,LUMN,SCCO,PHM,KDP,SBUX,AEP,EW,HSY,SIVB,OKE,EA,PEG,OMC,NTRS,BAX,PH,BKR,MSI,PCAR,PPG,K,BKNG,FE,AMD,MTB,IP,PAYX,CINF,DISH,APH,SWKS,ISRG,OTIS,NUE,MNST,DFS,RSG,NTAP,NOW,CBRE,XEL,ECL,DLTR,CAH,URI,n/a,CDW,ACI,DGX,FTNT,DHS,A,ANET,BEN,XLNX,TSCO,SUM
11/05/2021,4.9,5.1,4.18,2.33,2.49,1.97,1.79,1.97,1.57,1.7,1.39,1.27,1.34,1.3,1.11,1.08,1.07,1.09,0.93,0.91,0.83,0.77,0.86,0.81,0.78,0.67,0.68,0.74,0.65,0.63,0.56,0.56,0.68,0.63,0.55,0.49,0.59,0.54,0.49,0.54,0.44,0.46,0.45,0.46,0.46,0.46,0.43,0.51,0.46,0.33,0.43,0.43,0.39,0.44,0.39,0.38,0.36,0.38,0.46,0.4,0.34,0.42,0.43,0.41,0.36,0.35,0.32,0.3,0.35,0.25,0.28,0.25,0.29,0.33,0.32,0.28,0.33,0.24,0.27,0.28,0.25,0.24,0.21,0.24,0.24,0.27,0.24,0.26,0.0,0.25,0.24,0.25,0.24,0.26,0.23,0.27,0.23,0.18,0.21,0.19,0.24,0.21,0.18,0.2,0.21,0.19,0.23,0.23,0.0,0.19,0.21,0.18,0.19,0.21,0.19,0.17,0.21,0.15,0.18,0.19,0.19,0.19,0.14,0.17,0.16,0.19,0.17,0.2,0.17,0.18,0.17,0.18,0.18,0.19,0.18,0.12,0.16,0.17,0.15,0.17,0.16,0.16,0.14,0.14,0.14,0.16,0.13,0.14,0.13,0.12,0.13,0.14,0.22,0.13,0.12,0.13,0.13,0.13,0.1,0.11,0.12,0.11,0.12,0.12,0.12,0.12,0.12,0.14,0.12,0.11,0.12,0.1,0.12,0.11,0.11,0.11,0.12,0.1,0.1,0.1,0.11,0.1,0.13,0.11,0.0,0.12,0.1,0.1,0.12,0.0,0.11,0.1,0.1,0.0,0.1,0.11,0.11,0.12,0.11,0.0,0.1,0.1,0.0,0.11,0.0,0.1,0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,86.58000000000001
11/08/2021,4.9,5.1,4.18,2.33,2.49,1.97,1.79,1.97,1.57,1.7,1.39,1.27,1.34,1.3,1.11,1.08,1.07,1.09,0.93,0.91,0.83,0.77,0.86,0.81,0.78,0.67,0.68,0.74,0.65,0.63,0.56,0.56,0.68,0.63,0.55,0.49,0.59,0.54,0.49,0.54,0.44,0.46,0.45,0.46,0.46,0.46,0.43,0.51,0.46,0.33,0.43,0.43,0.39,0.44,0.39,0.38,0.36,0.38,0.46,0.4,0.34,0.42,0.43,0.41,0.36,0.35,0.32,0.3,0.35,0.25,0.28,0.25,0.29,0.33,0.32,0.28,0.33,0.24,0.27,0.28,0.25,0.24,0.21,0.24,0.24,0.27,0.24,0.26,0.0,0.25,0.24,0.25,0.24,0.26,0.23,0.27,0.23,0.18,0.21,0.19,0.24,0.21,0.18,0.2,0.21,0.19,0.23,0.23,0.0,0.19,0.21,0.18,0.19,0.21,0.19,0.17,0.21,0.15,0.18,0.19,0.19,0.19,0.14,0.17,0.16,0.19,0.17,0.2,0.17,0.18,0.17,0.18,0.18,0.19,0.18,0.12,0.16,0.17,0.15,0.17,0.16,0.16,0.14,0.14,0.14,0.16,0.13,0.14,0.13,0.12,0.13,0.14,0.22,0.13,0.12,0.13,0.13,0.13,0.1,0.11,0.12,0.11,0.12,0.12,0.12,0.12,0.12,0.14,0.12,0.11,0.12,0.1,0.12,0.11,0.11,0.11,0.12,0.1,0.1,0.1,0.11,0.1,0.13,0.11,0.0,0.12,0.1,0.1,0.12,0.0,0.11,0.1,0.1,0.0,0.1,0.11,0.11,0.12,0.11,0.0,0.1,0.1,0.0,0.11,0.0,0.1,0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,86.58000000000001
11/09/2021,4.87,5.41,4.3,2.28,2.42,1.94,1.6,1.94,1.58,1.71,1.37,1.22,1.3,1.29,1.11,1.09,1.1,1.06,0.86,0.85,0.81,0.74,0.85,0.79,0.87,0.71,0.66,0.78,0.6,0.64,0.53,0.54,0.69,0.64,0.56,0.49,0.56,0.58,0.44,0.69,0.43,0.45,0.47,0.45,0.46,0.43,0.43,0.51,0.44,0.34,0.42,0.45,0.39,0.42,0.44,0.45,0.35,0.38,0.43,0.41,0.34,0.41,0.45,0.4,0.36,0.33,0.33,0.28,0.31,0.25,0.28,0.23,0.3,0.31,0.31,0.29,0.32,0.26,0.26,0.28,0.27,0.24,0.22,0.25,0.25,0.25,0.22,0.26,0.0,0.26,0.26,0.24,0.24,0.27,0.22,0.26,0.24,0.17,0.21,0.19,0.26,0.2,0.19,0.21,0.2,0.19,0.21,0.23,0.0,0.19,0.2,0.18,0.19,0.21,0.18,0.16,0.21,0.16,0.18,0.19,0.23,0.2,0.12,0.18,0.16,0.19,0.17,0.19,0.17,0.2,0.17,0.18,0.18,0.18,0.18,0.13,0.16,0.15,0.16,0.17,0.19,0.16,0.15,0.15,0.13,0.16,0.13,0.1,0.13,0.12,0.12,0.13,0.22,0.13,0.12,0.13,0.13,0.12,0.1,0.13,0.11,0.11,0.12,0.12,0.11,0.12,0.11,0.14,0.12,0.11,0.12,0.0,0.11,0.1,0.11,0.11,0.12,0.11,0.1,0.1,0.12,0.1,0.15,0.11,0.0,0.12,0.11,0.0,0.12,0.0,0.11,0.1,0.11,0.1,0.0,0.11,0.1,0.12,0.11,0.0,0.1,0.1,0.0,0.11,0.0,0.0,0.14,0.0,0.1,0.13,0.0,0.12,0.1,0.0,0.0,86.54
11/10/2021,4.87,5.41,4.3,2.28,2.42,1.94,1.6,1.94,1.58,1.71,1.37,1.22,1.3,1.29,1.11,1.09,1.1,1.06,0.86,0.85,0.81,0.74,0.85,0.79,0.87,0.71,0.66,0.78,0.6,0.64,0.53,0.54,0.69,0.64,0.56,0.49,0.56,0.58,0.44,0.69,0.43,0.45,0.47,0.45,0.46,0.43,0.43,0.51,0.44,0.34,0.42,0.45,0.39,0.42,0.44,0.45,0.35,0.38,0.43,0.41,0.34,0.41,0.45,0.4,0.36,0.33,0.33,0.28,0.31,0.25,0.28,0.23,0.3,0.31,0.31,0.29,0.32,0.26,0.26,0.28,0.27,0.24,0.22,0.25,0.25,0.25,0.22,0.26,0.0,0.26,0.26,0.24,0.24,0.27,0.22,0.26,0.24,0.17,0.21,0.19,0.26,0.2,0.19,0.21,0.2,0.19,0.21,0.23,0.0,0.19,0.2,0.18,0.19,0.21,0.18,0.16,0.21,0.16,0.18,0.19,0.23,0.2,0.12,0.18,0.16,0.19,0.17,0.19,0.17,0.2,0.17,0.18,0.18,0.18,0.18,0.13,0.16,0.15,0.16,0.17,0.19,0.16,0.15,0.15,0.13,0.16,0.13,0.1,0.13,0.12,0.12,0.13,0.22,0.13,0.12,0.13,0.13,0.12,0.1,0.13,0.11,0.11,0.12,0.12,0.11,0.12,0.11,0.14,0.12,0.11,0.12,0.0,0.11,0.1,0.11,0.11,0.12,0.11,0.1,0.1,0.12,0.1,0.15,0.11,0.0,0.12,0.11,0.0,0.12,0.0,0.11,0.1,0.11,0.1,0.0,0.11,0.1,0.12,0.11,0.0,0.1,0.1,0.0,0.11,0.0,0.0,0.14,0.0,0.1,0.13,0.0,0.12,0.1,0.0,0.0,86.54
11/11/2021,4.83,5.41,4.3,2.26,2.43,1.95,1.62,1.95,1.56,1.74,1.36,1.22,1.3,1.29,1.1,1.09,1.09,1.06,0.88,0.87,0.8,0.73,0.86,0.79,0.86,0.7,0.64,0.78,0.59,0.64,0.53,0.54,0.69,0.63,0.56,0.49,0.57,0.57,0.44,0.71,0.43,0.44,0.47,0.45,0.46,0.43,0.42,0.52,0.44,0.33,0.43,0.44,0.39,0.42,0.44,0.46,0.35,0.39,0.43,0.41,0.35,0.41,0.44,0.4,0.36,0.33,0.33,0.28,0.31,0.25,0.28,0.23,0.3,0.32,0.31,0.28,0.32,0.26,0.26,0.28,0.26,0.24,0.23,0.26,0.25,0.26,0.22,0.26,0.0,0.26,0.25,0.23,0.24,0.27,0.22,0.27,0.24,0.17,0.21,0.19,0.26,0.2,0.19,0.21,0.2,0.19,0.22,0.23,0.0,0.19,0.2,0.18,0.19,0.21,0.18,0.16,0.21,0.16,0.18,0.19,0.22,0.2,0.12,0.18,0.16,0.18,0.17,0.19,0.17,0.2,0.17,0.18,0.18,0.18,0.18,0.13,0.16,0.15,0.16,0.17,0.19,0.16,0.15,0.15,0.13,0.16,0.13,0.11,0.13,0.12,0.12,0.13,0.22,0.12,0.12,0.13,0.13,0.12,0.1,0.12,0.12,0.11,0.12,0.12,0.11,0.12,0.11,0.14,0.12,0.1,0.11,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.12,0.1,0.16,0.11,0.0,0.12,0.1,0.0,0.12,0.0,0.11,0.1,0.12,0.1,0.0,0.11,0.1,0.12,0.11,0.0,0.1,0.1,0.0,0.11,0.0,0.0,0.13,0.0,0.11,0.13,0.0,0.12,0.1,0.0,0.0,86.50000000000001
11/12/2021,4.83,5.41,4.3,2.26,2.43,1.95,1.62,1.95,1.56,1.74,1.36,1.22,1.3,1.29,1.1,1.09,1.09,1.06,0.88,0.87,0.8,0.73,0.86,0.79,0.86,0.7,0.64,0.78,0.59,0.64,0.53,0.54,0.69,0.63,0.56,0.49,0.57,0.57,0.44,0.71,0.43,0.44,0.47,0.45,0.46,0.43,0.42,0.52,0.44,0.33,0.43,0.44,0.39,0.42,0.44,0.46,0.35,0.39,0.43,0.41,0.35,0.41,0.44,0.4,0.36,0.33,0.33,0.28,0.31,0.25,0.28,0.23,0.3,0.32,0.31,0.28,0.32,0.26,0.26,0.28,0.26,0.24,0.23,0.26,0.25,0.26,0.22,0.26,0.0,0.26,0.25,0.23,0.24,0.27,0.22,0.27,0.24,0.17,0.21,0.19,0.26,0.2,0.19,0.21,0.2,0.19,0.22,0.23,0.0,0.19,0.2,0.18,0.19,0.21,0.18,0.16,0.21,0.16,0.18,0.19,0.22,0.2,0.12,0.18,0.16,0.18,0.17,0.19,0.17,0.2,0.17,0.18,0.18,0.18,0.18,0.13,0.16,0.15,0.16,0.17,0.19,0.16,0.15,0.15,0.13,0.16,0.13,0.11,0.13,0.12,0.12,0.13,0.22,0.12,0.12,0.13,0.13,0.12,0.1,0.12,0.12,0.11,0.12,0.12,0.11,0.12,0.11,0.14,0.12,0.1,0.11,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.12,0.1,0.16,0.11,0.0,0.12,0.1,0.0,0.12,0.0,0.11,0.1,0.12,0.1,0.0,0.11,0.1,0.12,0.11,0.0,0.1,0.1,0.0,0.11,0.0,0.0,0.13,0.0,0.11,0.13,0.0,0.12,0.1,0.0,0.0,86.50000000000001
11/15/2021,4.79,5.35,4.24,2.21,2.43,1.94,1.6,1.96,1.57,1.74,1.38,1.23,1.29,1.29,1.11,1.11,1.11,1.05,0.86,0.87,0.82,0.74,0.88,0.78,0.88,0.71,0.66,0.78,0.59,0.64,0.51,0.55,0.69,0.64,0.57,0.49,0.57,0.58,0.44,0.69,0.44,0.46,0.47,0.45,0.47,0.42,0.43,0.52,0.44,0.32,0.43,0.45,0.39,0.42,0.43,0.45,0.35,0.38,0.43,0.4,0.34,0.41,0.45,0.41,0.37,0.33,0.33,0.27,0.31,0.25,0.28,0.21,0.3,0.32,0.32,0.29,0.32,0.26,0.26,0.28,0.26,0.24,0.22,0.26,0.25,0.26,0.23,0.26,0.0,0.26,0.26,0.23,0.24,0.27,0.23,0.27,0.24,0.17,0.22,0.19,0.25,0.2,0.19,0.21,0.2,0.19,0.22,0.23,0.0,0.19,0.21,0.18,0.19,0.22,0.18,0.17,0.22,0.16,0.18,0.19,0.22,0.2,0.12,0.18,0.16,0.18,0.17,0.2,0.18,0.19,0.17,0.18,0.18,0.18,0.18,0.13,0.16,0.15,0.16,0.17,0.19,0.16,0.15,0.16,0.14,0.16,0.13,0.1,0.13,0.12,0.12,0.13,0.22,0.13,0.12,0.13,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.12,0.11,0.12,0.12,0.14,0.12,0.11,0.12,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.12,0.1,0.15,0.11,0.0,0.12,0.1,0.0,0.12,0.0,0.11,0.1,0.11,0.1,0.0,0.11,0.1,0.12,0.11,0.0,0.1,0.1,0.0,0.11,0.0,0.0,0.14,0.0,0.1,0.13,0.0,0.12,0.1,0.0,0.0,86.52000000000001
11/16/2021,4.79,5.35,4.24,2.21,2.43,1.94,1.6,1.96,1.57,1.74,1.38,1.23,1.29,1.29,1.11,1.11,1.11,1.05,0.86,0.87,0.82,0.74,0.88,0.78,0.88,0.71,0.66,0.78,0.59,0.64,0.51,0.55,0.69,0.64,0.57,0.49,0.57,0.58,0.44,0.69,0.44,0.46,0.47,0.45,0.47,0.42,0.43,0.52,0.44,0.32,0.43,0.45,0.39,0.42,0.43,0.45,0.35,0.38,0.43,0.4,0.34,0.41,0.45,0.41,0.37,0.33,0.33,0.27,0.31,0.25,0.28,0.21,0.3,0.32,0.32,0.29,0.32,0.26,0.26,0.28,0.26,0.24,0.22,0.26,0.25,0.26,0.23,0.26,0.0,0.26,0.26,0.23,0.24,0.27,0.23,0.27,0.24,0.17,0.22,0.19,0.25,0.2,0.19,0.21,0.2,0.19,0.22,0.23,0.0,0.19,0.21,0.18,0.19,0.22,0.18,0.17,0.22,0.16,0.18,0.19,0.22,0.2,0.12,0.18,0.16,0.18,0.17,0.2,0.18,0.19,0.17,0.18,0.18,0.18,0.18,0.13,0.16,0.15,0.16,0.17,0.19,0.16,0.15,0.16,0.14,0.16,0.13,0.1,0.13,0.12,0.12,0.13,0.22,0.13,0.12,0.13,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.12,0.11,0.12,0.12,0.14,0.12,0.11,0.12,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.12,0.1,0.15,0.11,0.0,0.12,0.1,0.0,0.12,0.0,0.11,0.1,0.11,0.1,0.0,0.11,0.1,0.12,0.11,0.0,0.1,0.1,0.0,0.11,0.0,0.0,0.14,0.0,0.1,0.13,0.0,0.12,0.1,0.0,0.0,86.52000000000001
11/17/2021,4.79,5.35,4.24,2.21,2.43,1.94,1.6,1.96,1.57,1.74,1.38,1.23,1.29,1.29,1.11,1.11,1.11,1.05,0.86,0.87,0.82,0.74,0.88,0.78,0.88,0.71,0.66,0.78,0.59,0.64,0.51,0.55,0.69,0.64,0.57,0.49,0.57,0.58,0.44,0.69,0.44,0.46,0.47,0.45,0.47,0.42,0.43,0.52,0.44,0.32,0.43,0.45,0.39,0.42,0.43,0.45,0.35,0.38,0.43,0.4,0.34,0.41,0.45,0.41,0.37,0.33,0.33,0.27,0.31,0.25,0.28,0.21,0.3,0.32,0.32,0.29,0.32,0.26,0.26,0.28,0.26,0.24,0.22,0.26,0.25,0.26,0.23,0.26,0.0,0.26,0.26,0.23,0.24,0.27,0.23,0.27,0.24,0.17,0.22,0.19,0.25,0.2,0.19,0.21,0.2,0.19,0.22,0.23,0.0,0.19,0.21,0.18,0.19,0.22,0.18,0.17,0.22,0.16,0.18,0.19,0.22,0.2,0.12,0.18,0.16,0.18,0.17,0.2,0.18,0.19,0.17,0.18,0.18,0.18,0.18,0.13,0.16,0.15,0.16,0.17,0.19,0.16,0.15,0.16,0.14,0.16,0.13,0.1,0.13,0.12,0.12,0.13,0.22,0.13,0.12,0.13,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.12,0.11,0.12,0.12,0.14,0.12,0.11,0.12,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.12,0.1,0.15,0.11,0.0,0.12,0.1,0.0,0.12,0.0,0.11,0.1,0.11,0.1,0.0,0.11,0.1,0.12,0.11,0.0,0.1,0.1,0.0,0.11,0.0,0.0,0.14,0.0,0.1,0.13,0.0,0.12,0.1,0.0,0.0,86.52000000000001
11/18/2021,4.79,5.35,4.24,2.21,2.43,1.94,1.6,1.96,1.57,1.74,1.38,1.23,1.29,1.29,1.11,1.11,1.11,1.05,0.86,0.87,0.82,0.74,0.88,0.78,0.88,0.71,0.66,0.78,0.59,0.64,0.51,0.55,0.69,0.64,0.57,0.49,0.57,0.58,0.44,0.69,0.44,0.46,0.47,0.45,0.47,0.42,0.43,0.52,0.44,0.32,0.43,0.45,0.39,0.42,0.43,0.45,0.35,0.38,0.43,0.4,0.34,0.41,0.45,0.41,0.37,0.33,0.33,0.27,0.31,0.25,0.28,0.21,0.3,0.32,0.32,0.29,0.32,0.26,0.26,0.28,0.26,0.24,0.22,0.26,0.25,0.26,0.23,0.26,0.0,0.26,0.26,0.23,0.24,0.27,0.23,0.27,0.24,0.17,0.22,0.19,0.25,0.2,0.19,0.21,0.2,0.19,0.22,0.23,0.0,0.19,0.21,0.18,0.19,0.22,0.18,0.17,0.22,0.16,0.18,0.19,0.22,0.2,0.12,0.18,0.16,0.18,0.17,0.2,0.18,0.19,0.17,0.18,0.18,0.18,0.18,0.13,0.16,0.15,0.16,0.17,0.19,0.16,0.15,0.16,0.14,0.16,0.13,0.1,0.13,0.12,0.12,0.13,0.22,0.13,0.12,0.13,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.12,0.11,0.12,0.12,0.14,0.12,0.11,0.12,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.12,0.1,0.15,0.11,0.0,0.12,0.1,0.0,0.12,0.0,0.11,0.1,0.11,0.1,0.0,0.11,0.1,0.12,0.11,0.0,0.1,0.1,0.0,0.11,0.0,0.0,0.14,0.0,0.1,0.13,0.0,0.12,0.1,0.0,0.0,86.52000000000001
11/19/2021,4.83,5.43,4.25,2.29,2.37,1.9,1.58,1.94,1.58,1.68,1.35,1.21,1.3,1.36,1.05,1.08,1.1,1.07,0.85,0.85,0.79,0.72,0.87,0.78,0.88,0.7,0.64,0.77,0.58,0.63,0.5,0.57,0.72,0.63,0.57,0.47,0.57,0.56,0.44,0.7,0.43,0.45,0.46,0.47,0.47,0.42,0.41,0.53,0.44,0.31,0.45,0.44,0.38,0.42,0.45,0.5,0.35,0.38,0.41,0.41,0.33,0.41,0.46,0.4,0.36,0.33,0.32,0.27,0.3,0.24,0.28,0.22,0.3,0.31,0.32,0.29,0.32,0.27,0.26,0.29,0.26,0.22,0.23,0.26,0.25,0.26,0.22,0.27,0.0,0.26,0.26,0.24,0.24,0.27,0.22,0.28,0.23,0.17,0.23,0.19,0.27,0.19,0.19,0.2,0.2,0.19,0.22,0.23,0.0,0.19,0.21,0.18,0.19,0.21,0.18,0.16,0.22,0.15,0.18,0.18,0.22,0.21,0.12,0.18,0.16,0.18,0.18,0.19,0.18,0.2,0.17,0.18,0.18,0.18,0.18,0.13,0.15,0.15,0.15,0.17,0.19,0.16,0.15,0.16,0.13,0.16,0.13,0.1,0.13,0.11,0.12,0.13,0.23,0.12,0.12,0.13,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.11,0.11,0.12,0.11,0.15,0.12,0.11,0.12,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.11,0.1,0.16,0.11,0.0,0.12,0.1,0.0,0.12,0.0,0.11,0.1,0.11,0.0,0.0,0.11,0.1,0.12,0.11,0.0,0.1,0.12,0.0,0.11,0.0,0.1,0.13,0.0,0.1,0.24,0.0,0.12,0.1,0.0,0.0,86.39000000000001
11/22/2021,4.83,5.43,4.25,2.29,2.37,1.9,1.58,1.94,1.58,1.68,1.35,1.21,1.3,1.36,1.05,1.08,1.1,1.07,0.85,0.85,0.79,0.72,0.87,0.78,0.88,0.7,0.64,0.77,0.58,0.63,0.5,0.57,0.72,0.63,0.57,0.47,0.57,0.56,0.44,0.7,0.43,0.45,0.46,0.47,0.47,0.42,0.41,0.53,0.44,0.31,0.45,0.44,0.38,0.42,0.45,0.5,0.35,0.38,0.41,0.41,0.33,0.41,0.46,0.4,0.36,0.33,0.32,0.27,0.3,0.24,0.28,0.22,0.3,0.31,0.32,0.29,0.32,0.27,0.26,0.29,0.26,0.22,0.23,0.26,0.25,0.26,0.22,0.27,0.0,0.26,0.26,0.24,0.24,0.27,0.22,0.28,0.23,0.17,0.23,0.19,0.27,0.19,0.19,0.2,0.2,0.19,0.22,0.23,0.0,0.19,0.21,0.18,0.19,0.21,0.18,0.16,0.22,0.15,0.18,0.18,0.22,0.21,0.12,0.18,0.16,0.18,0.18,0.19,0.18,0.2,0.17,0.18,0.18,0.18,0.18,0.13,0.15,0.15,0.15,0.17,0.19,0.16,0.15,0.16,0.13,0.16,0.13,0.1,0.13,0.11,0.12,0.13,0.23,0.12,0.12,0.13,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.11,0.11,0.12,0.11,0.15,0.12,0.11,0.12,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.11,0.1,0.16,0.11,0.0,0.12,0.1,0.0,0.12,0.0,0.11,0.1,0.11,0.0,0.0,0.11,0.1,0.12,0.11,0.0,0.1,0.12,0.0,0.11,0.0,0.1,0.13,0.0,0.1,0.24,0.0,0.12,0.1,0.0,0.0,86.39000000000001
11/23/2021,4.83,5.43,4.25,2.29,2.37,1.9,1.58,1.94,1.58,1.68,1.35,1.21,1.3,1.36,1.05,1.08,1.1,1.07,0.85,0.85,0.79,0.72,0.87,0.78,0.88,0.7,0.64,0.77,0.58,0.63,0.5,0.57,0.72,0.63,0.57,0.47,0.57,0.56,0.44,0.7,0.43,0.45,0.46,0.47,0.47,0.42,0.41,0.53,0.44,0.31,0.45,0.44,0.38,0.42,0.45,0.5,0.35,0.38,0.41,0.41,0.33,0.41,0.46,0.4,0.36,0.33,0.32,0.27,0.3,0.24,0.28,0.22,0.3,0.31,0.32,0.29,0.32,0.27,0.26,0.29,0.26,0.22,0.23,0.26,0.25,0.26,0.22,0.27,0.0,0.26,0.26,0.24,0.24,0.27,0.22,0.28,0.23,0.17,0.23,0.19,0.27,0.19,0.19,0.2,0.2,0.19,0.22,0.23,0.0,0.19,0.21,0.18,0.19,0.21,0.18,0.16,0.22,0.15,0.18,0.18,0.22,0.21,0.12,0.18,0.16,0.18,0.18,0.19,0.18,0.2,0.17,0.18,0.18,0.18,0.18,0.13,0.15,0.15,0.15,0.17,0.19,0.16,0.15,0.16,0.13,0.16,0.13,0.1,0.13,0.11,0.12,0.13,0.23,0.12,0.12,0.13,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.11,0.11,0.12,0.11,0.15,0.12,0.11,0.12,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.11,0.1,0.16,0.11,0.0,0.12,0.1,0.0,0.12,0.0,0.11,0.1,0.11,0.0,0.0,0.11,0.1,0.12,0.11,0.0,0.1,0.12,0.0,0.11,0.0,0.1,0.13,0.0,0.1,0.24,0.0,0.12,0.1,0.0,0.0,86.39000000000001
11/24/2021,5.18,5.53,4.31,2.32,2.32,1.89,1.56,1.88,1.65,1.66,1.36,1.19,1.28,1.43,1.06,1.02,1.1,1.03,0.8,0.84,0.78,0.71,0.84,0.75,0.91,0.7,0.63,0.78,0.57,0.62,0.49,0.52,0.74,0.63,0.56,0.47,0.56,0.57,0.44,0.77,0.42,0.46,0.45,0.44,0.47,0.44,0.41,0.53,0.42,0.31,0.44,0.44,0.37,0.4,0.43,0.51,0.35,0.36,0.41,0.43,0.33,0.39,0.47,0.39,0.35,0.32,0.33,0.26,0.3,0.24,0.27,0.2,0.29,0.31,0.32,0.28,0.31,0.28,0.26,0.29,0.27,0.21,0.25,0.27,0.26,0.27,0.22,0.26,0.0,0.26,0.27,0.24,0.24,0.27,0.22,0.28,0.23,0.16,0.23,0.19,0.29,0.19,0.19,0.2,0.2,0.19,0.22,0.23,0.0,0.19,0.22,0.17,0.18,0.21,0.18,0.16,0.22,0.15,0.18,0.17,0.22,0.21,0.11,0.18,0.15,0.17,0.17,0.19,0.17,0.2,0.17,0.19,0.18,0.18,0.18,0.13,0.15,0.15,0.15,0.17,0.2,0.16,0.15,0.16,0.13,0.16,0.12,0.1,0.13,0.11,0.12,0.13,0.23,0.12,0.12,0.13,0.13,0.12,0.1,0.12,0.11,0.11,0.12,0.11,0.11,0.12,0.12,0.14,0.12,0.1,0.12,0.0,0.11,0.11,0.11,0.1,0.12,0.1,0.1,0.1,0.11,0.1,0.17,0.11,0.0,0.12,0.1,0.0,0.12,0.0,0.11,0.1,0.11,0.0,0.0,0.12,0.1,0.12,0.11,0.0,0.1,0.13,0.0,0.11,0.0,0.1,0.13,0.0,0.1,0.24,0.0,0.11,0.09,0.0,0.0,86.47
