,MAC,DKS,AEO,NTLA,VVV,AYI,SKT,LPX,EVR,THG,SYNA,MSM,SBRA,AQUA,XEC,ISBC,XRX,HR,SONO,ADS,OFC,SAVA,IDA,TCBI,NCR,HRB,COMM,NUVA,VLY,RDN,ESI,SWX,VMI,SI,NAVI,WTS,CPE,WTFC,RIG,BDN,CNMD,CRNC,MC,GRA,WBS,AM,CC,COOP,AVT,WCC,JACK,HTH,R,SNX,SWCH,SJI,MCY,CR,FUL,RVLV,GT,SWAV,PCH,NHI,WSFS,BIG,EPRT,PBH,AAWW,MTDR,HE,VSTO,LGND,CNO,SIG,CW,PINC,CARG,BKU,DDS,IRBT,GEO,SFM,SXT,AXNX,EYE,LEVI,ABCB,CMC,AMCX,FHI,SLGN,CVLT,TDS,PPBI,TRTN,HCAT,BLKB,TGNA,CWH,EVTC,HOME,AGIO,ALKS,SNBR,NSIT,PGNY,BGS,ARVN,TEX,UMBF,NSP,IDCC,ATKR,PCRX,BMI,UFPI,CTRE,PRFT,PDCE,KFY,VSH,SFNC,EXLS,TWNK,AIMC,ASGN,AVNT,HOMB,HIBB,PDCO,REZI,CHX,IBTX,TSE,AVA,AMKR,NGVT,UCBI,IRWD,TPH,SHOO,CWT,SBH,SPB,AX,OI,ABG,AEIS,CATY,PHR,FELE,RLGY,RCII,AHCO,State Street Instl US Govt MMkt Premier,SATS,CBT,CCMP,SBGI,UE,HI,VCEL,JOE,OMI,CLVS,ENSG,LTC,HCSG,JW.A,OSIS,COWN,SFBS,BXS,VRTS,KW,DAN,RILY,MWA,EPC,HAIN,FWRD,MED,KREF,MATX,OPK,FIX,GPI,TMHC,GHC,TTEC,HRI,ENR,COHU,SEM,AIT,STC,ILPT,ABM,MD,SSTK,CLDX,LCII,NTGR,KTB,GOLF,INOV,GPRE,MYGN,n/a,ALTR,LNN,TMP,GVMXX,CORE,HSKA,CHRS,SILK,SANM,CASH,PRGS,VBTX,TBK,CVBF,ARCB,CSGS,TBBK,MLI,BSIG,HLI,NSA,MIME,ASO,OPCH,BNL,PZZA,AMN,GBDC,ETRN,ANF,POR,QRTEA,SMTC,LKFN,BNGO,JBT,CRC,SPSC,OAS,ESGR,MUSA,MTSI,DIOD,BCPC,SGH,LESL,BCEI,NEU,VSAT,ACA,BCO,BOOT,CALX,NFG,ICUI,SWBI,ECPG,DVAX,PIPR,WGO,STEP,WMG,INT,HOPE,AWR,ROG,BCC,ONTO,ATRC,VICR,SGFY,FFBC,CYTK,WIRE,SKY,NEOG,MMSI,CCS,WOR,CUBI,CIVI,ENDP,BGFV,CWST,SUM
09/20/2021,1.03,1.24,0.61,0.8,0.83,0.69,0.68,0.74,0.72,0.69,0.84,0.6,0.57,0.74,0.73,0.65,0.59,0.65,0.66,0.59,0.61,0.32,0.64,0.55,0.52,0.62,0.4,0.5,0.51,0.56,0.52,0.58,0.59,0.52,0.64,0.64,0.34,0.52,0.42,0.5,0.47,0.5,0.55,0.49,0.45,0.49,0.44,0.59,0.46,0.53,0.42,0.41,0.49,0.44,0.56,0.4,0.39,0.46,0.44,0.41,0.43,0.5,0.42,0.36,0.39,0.3,0.46,0.42,0.46,0.34,0.39,0.36,0.41,0.4,0.38,0.38,0.44,0.47,0.36,0.43,0.32,0.37,0.33,0.4,0.4,0.41,0.34,0.33,0.36,0.25,0.33,0.35,0.35,0.3,0.31,0.33,0.33,0.3,0.33,0.31,0.34,0.0,0.27,0.41,0.27,0.3,0.33,0.28,0.39,0.3,0.3,0.37,0.3,0.4,0.28,0.32,0.29,0.28,0.44,0.29,0.31,0.27,0.28,0.34,0.29,0.25,0.33,0.27,0.25,0.25,0.28,0.26,0.25,0.24,0.22,0.25,0.32,0.24,0.24,0.25,0.27,0.23,0.28,0.19,0.29,0.25,0.24,0.26,0.19,0.25,0.28,0.26,0.22,0.28,0.21,0.0,0.24,0.21,0.2,0.19,0.23,0.23,0.23,0.23,0.19,0.0,0.2,0.19,0.19,0.21,0.2,0.19,0.24,0.23,0.26,0.25,0.21,0.0,0.25,0.0,0.2,0.19,0.0,0.2,0.28,0.19,0.0,0.22,0.2,0.0,0.19,0.23,0.0,0.0,0.0,0.19,0.22,0.19,0.2,0.19,0.23,0.26,0.19,0.0,0.0,0.19,0.21,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.19,0.21,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.36
09/21/2021,1.01,1.24,0.62,0.84,0.81,0.69,0.69,0.75,0.71,0.69,0.83,0.59,0.58,0.75,0.71,0.65,0.59,0.65,0.67,0.58,0.6,0.35,0.65,0.54,0.51,0.63,0.39,0.51,0.52,0.56,0.5,0.57,0.56,0.53,0.65,0.61,0.35,0.52,0.39,0.5,0.48,0.49,0.54,0.5,0.45,0.48,0.42,0.59,0.45,0.52,0.42,0.41,0.48,0.43,0.56,0.39,0.39,0.44,0.42,0.43,0.43,0.52,0.43,0.35,0.39,0.3,0.45,0.42,0.45,0.35,0.39,0.36,0.44,0.39,0.4,0.41,0.44,0.46,0.36,0.42,0.33,0.37,0.34,0.39,0.41,0.41,0.33,0.33,0.35,0.25,0.32,0.34,0.33,0.3,0.31,0.34,0.34,0.31,0.35,0.31,0.35,0.0,0.28,0.4,0.28,0.29,0.33,0.29,0.4,0.3,0.3,0.37,0.29,0.38,0.29,0.32,0.29,0.29,0.43,0.29,0.3,0.26,0.28,0.33,0.29,0.24,0.32,0.26,0.25,0.24,0.28,0.24,0.23,0.24,0.22,0.25,0.31,0.24,0.24,0.25,0.28,0.24,0.27,0.19,0.28,0.25,0.23,0.27,0.19,0.25,0.28,0.25,0.23,0.28,0.21,0.0,0.26,0.21,0.2,0.2,0.22,0.23,0.23,0.23,0.18,0.19,0.2,0.19,0.0,0.21,0.2,0.19,0.25,0.23,0.26,0.24,0.2,0.0,0.25,0.0,0.2,0.19,0.0,0.2,0.28,0.2,0.0,0.24,0.2,0.0,0.19,0.24,0.0,0.0,0.0,0.0,0.22,0.19,0.2,0.0,0.24,0.27,0.19,0.0,0.0,0.19,0.21,0.19,0.19,0.0,0.2,0.0,0.0,0.22,0.0,0.0,0.21,0.21,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.25999999999999
09/22/2021,1.01,1.24,0.62,0.84,0.81,0.69,0.69,0.75,0.71,0.69,0.83,0.59,0.58,0.75,0.71,0.65,0.59,0.65,0.67,0.58,0.6,0.35,0.65,0.54,0.51,0.63,0.39,0.51,0.52,0.56,0.5,0.57,0.56,0.53,0.65,0.61,0.35,0.52,0.39,0.5,0.48,0.49,0.54,0.5,0.45,0.48,0.42,0.59,0.45,0.52,0.42,0.41,0.48,0.43,0.56,0.39,0.39,0.44,0.42,0.43,0.43,0.52,0.43,0.35,0.39,0.3,0.45,0.42,0.45,0.35,0.39,0.36,0.44,0.39,0.4,0.41,0.44,0.46,0.36,0.42,0.33,0.37,0.34,0.39,0.41,0.41,0.33,0.33,0.35,0.25,0.32,0.34,0.33,0.3,0.31,0.34,0.34,0.31,0.35,0.31,0.35,0.0,0.28,0.4,0.28,0.29,0.33,0.29,0.4,0.3,0.3,0.37,0.29,0.38,0.29,0.32,0.29,0.29,0.43,0.29,0.3,0.26,0.28,0.33,0.29,0.24,0.32,0.26,0.25,0.24,0.28,0.24,0.23,0.24,0.22,0.25,0.31,0.24,0.24,0.25,0.28,0.24,0.27,0.19,0.28,0.25,0.23,0.27,0.19,0.25,0.28,0.25,0.23,0.28,0.21,0.0,0.26,0.21,0.2,0.2,0.22,0.23,0.23,0.23,0.18,0.19,0.2,0.19,0.0,0.21,0.2,0.19,0.25,0.23,0.26,0.24,0.2,0.0,0.25,0.0,0.2,0.19,0.0,0.2,0.28,0.2,0.0,0.24,0.2,0.0,0.19,0.24,0.0,0.0,0.0,0.0,0.22,0.19,0.2,0.0,0.24,0.27,0.19,0.0,0.0,0.19,0.21,0.19,0.19,0.0,0.2,0.0,0.0,0.22,0.0,0.0,0.21,0.21,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.25999999999999
09/23/2021,1.01,1.24,0.62,0.84,0.81,0.69,0.69,0.75,0.71,0.69,0.83,0.59,0.58,0.75,0.71,0.65,0.59,0.65,0.67,0.58,0.6,0.35,0.65,0.54,0.51,0.63,0.39,0.51,0.52,0.56,0.5,0.57,0.56,0.53,0.65,0.61,0.35,0.52,0.39,0.5,0.48,0.49,0.54,0.5,0.45,0.48,0.42,0.59,0.45,0.52,0.42,0.41,0.48,0.43,0.56,0.39,0.39,0.44,0.42,0.43,0.43,0.52,0.43,0.35,0.39,0.3,0.45,0.42,0.45,0.35,0.39,0.36,0.44,0.39,0.4,0.41,0.44,0.46,0.36,0.42,0.33,0.37,0.34,0.39,0.41,0.41,0.33,0.33,0.35,0.25,0.32,0.34,0.33,0.3,0.31,0.34,0.34,0.31,0.35,0.31,0.35,0.0,0.28,0.4,0.28,0.29,0.33,0.29,0.4,0.3,0.3,0.37,0.29,0.38,0.29,0.32,0.29,0.29,0.43,0.29,0.3,0.26,0.28,0.33,0.29,0.24,0.32,0.26,0.25,0.24,0.28,0.24,0.23,0.24,0.22,0.25,0.31,0.24,0.24,0.25,0.28,0.24,0.27,0.19,0.28,0.25,0.23,0.27,0.19,0.25,0.28,0.25,0.23,0.28,0.21,0.0,0.26,0.21,0.2,0.2,0.22,0.23,0.23,0.23,0.18,0.19,0.2,0.19,0.0,0.21,0.2,0.19,0.25,0.23,0.26,0.24,0.2,0.0,0.25,0.0,0.2,0.19,0.0,0.2,0.28,0.2,0.0,0.24,0.2,0.0,0.19,0.24,0.0,0.0,0.0,0.0,0.22,0.19,0.2,0.0,0.24,0.27,0.19,0.0,0.0,0.19,0.21,0.19,0.19,0.0,0.2,0.0,0.0,0.22,0.0,0.0,0.21,0.21,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.25999999999999
09/24/2021,1.04,1.27,0.64,0.81,0.83,0.71,0.69,0.75,0.71,0.69,0.84,0.61,0.58,0.78,0.71,0.64,0.58,0.67,0.69,0.57,0.62,0.39,0.66,0.54,0.5,0.64,0.38,0.52,0.52,0.57,0.51,0.57,0.56,0.5,0.63,0.61,0.34,0.52,0.38,0.51,0.48,0.48,0.53,0.0,0.44,0.47,0.39,0.6,0.45,0.52,0.42,0.42,0.48,0.42,0.56,0.39,0.39,0.44,0.42,0.44,0.42,0.5,0.43,0.36,0.39,0.29,0.45,0.43,0.44,0.35,0.4,0.35,0.43,0.38,0.4,0.4,0.44,0.46,0.35,0.43,0.32,0.38,0.34,0.39,0.4,0.42,0.32,0.33,0.35,0.25,0.31,0.34,0.33,0.3,0.31,0.33,0.33,0.31,0.39,0.31,0.35,0.0,0.28,0.41,0.29,0.3,0.34,0.3,0.39,0.28,0.31,0.37,0.29,0.39,0.3,0.32,0.29,0.29,0.44,0.28,0.3,0.26,0.28,0.34,0.31,0.24,0.33,0.26,0.25,0.25,0.28,0.23,0.23,0.24,0.22,0.25,0.3,0.24,0.24,0.26,0.27,0.25,0.28,0.2,0.28,0.25,0.22,0.27,0.2,0.25,0.28,0.25,0.23,0.28,0.21,0.0,0.26,0.21,0.2,0.21,0.23,0.23,0.22,0.23,0.19,0.0,0.21,0.2,0.0,0.22,0.21,0.0,0.25,0.23,0.26,0.25,0.21,0.0,0.24,0.0,0.22,0.21,0.0,0.22,0.28,0.21,0.19,0.26,0.21,0.2,0.0,0.25,0.0,0.0,0.0,0.19,0.22,0.21,0.21,0.19,0.24,0.26,0.0,0.0,0.0,0.19,0.23,0.2,0.2,0.0,0.21,0.0,0.0,0.21,0.0,0.0,0.22,0.21,0.19,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.41
09/27/2021,1.05,1.25,0.64,0.82,0.84,0.73,0.68,0.76,0.71,0.7,0.84,0.6,0.56,0.77,0.71,0.66,0.57,0.65,0.65,0.6,0.61,0.43,0.64,0.55,0.52,0.63,0.37,0.53,0.55,0.57,0.52,0.56,0.55,0.5,0.61,0.61,0.37,0.53,0.4,0.5,0.48,0.48,0.54,0.0,0.46,0.48,0.38,0.58,0.44,0.53,0.42,0.42,0.49,0.41,0.55,0.38,0.38,0.44,0.44,0.42,0.43,0.51,0.43,0.35,0.41,0.29,0.43,0.43,0.46,0.38,0.38,0.35,0.43,0.38,0.4,0.4,0.43,0.46,0.36,0.43,0.32,0.37,0.33,0.39,0.39,0.42,0.32,0.34,0.36,0.24,0.32,0.33,0.34,0.29,0.32,0.33,0.32,0.32,0.38,0.32,0.35,0.0,0.28,0.42,0.29,0.29,0.34,0.29,0.38,0.28,0.31,0.37,0.29,0.41,0.29,0.33,0.28,0.28,0.45,0.3,0.3,0.26,0.28,0.33,0.3,0.23,0.34,0.26,0.25,0.24,0.27,0.23,0.23,0.24,0.24,0.24,0.3,0.23,0.25,0.26,0.26,0.25,0.27,0.2,0.28,0.25,0.22,0.28,0.2,0.25,0.26,0.25,0.24,0.28,0.21,0.0,0.25,0.21,0.2,0.21,0.23,0.22,0.22,0.22,0.0,0.0,0.2,0.2,0.0,0.21,0.21,0.19,0.25,0.23,0.26,0.24,0.22,0.0,0.24,0.0,0.22,0.21,0.0,0.21,0.27,0.2,0.19,0.26,0.21,0.19,0.0,0.28,0.0,0.0,0.0,0.19,0.22,0.2,0.2,0.0,0.23,0.27,0.0,0.0,0.0,0.19,0.22,0.0,0.2,0.0,0.21,0.0,0.0,0.2,0.0,0.19,0.22,0.21,0.2,0.2,0.19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.35
09/28/2021,1.03,1.22,0.65,0.79,0.84,0.73,0.67,0.75,0.71,0.7,0.84,0.6,0.55,0.77,0.73,0.67,0.57,0.64,0.65,0.61,0.61,0.44,0.64,0.55,0.52,0.64,0.37,0.53,0.56,0.56,0.52,0.56,0.56,0.49,0.61,0.61,0.39,0.54,0.39,0.5,0.47,0.48,0.55,0.0,0.47,0.48,0.38,0.59,0.45,0.53,0.42,0.42,0.5,0.41,0.55,0.37,0.38,0.44,0.45,0.43,0.45,0.5,0.43,0.34,0.41,0.29,0.43,0.43,0.46,0.37,0.38,0.35,0.41,0.39,0.39,0.41,0.43,0.47,0.36,0.43,0.32,0.36,0.33,0.39,0.39,0.42,0.32,0.35,0.35,0.25,0.32,0.33,0.34,0.29,0.32,0.33,0.32,0.32,0.37,0.32,0.35,0.0,0.28,0.42,0.29,0.29,0.34,0.29,0.36,0.28,0.32,0.38,0.29,0.42,0.29,0.33,0.28,0.27,0.45,0.31,0.3,0.26,0.28,0.33,0.3,0.24,0.33,0.26,0.25,0.22,0.27,0.23,0.23,0.25,0.24,0.24,0.3,0.23,0.25,0.27,0.26,0.25,0.28,0.2,0.28,0.25,0.21,0.29,0.2,0.26,0.26,0.25,0.25,0.27,0.2,0.0,0.25,0.21,0.2,0.23,0.22,0.22,0.22,0.22,0.0,0.19,0.2,0.19,0.0,0.21,0.21,0.19,0.26,0.24,0.26,0.24,0.22,0.0,0.24,0.0,0.22,0.21,0.0,0.21,0.27,0.2,0.19,0.26,0.21,0.19,0.0,0.29,0.0,0.0,0.0,0.2,0.22,0.2,0.2,0.0,0.23,0.27,0.0,0.0,0.0,0.19,0.22,0.0,0.19,0.0,0.21,0.0,0.0,0.23,0.0,0.0,0.22,0.2,0.2,0.2,0.22,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.45
09/29/2021,1.03,1.22,0.65,0.79,0.84,0.73,0.67,0.75,0.71,0.7,0.84,0.6,0.55,0.77,0.73,0.67,0.57,0.64,0.65,0.61,0.61,0.44,0.64,0.55,0.52,0.64,0.37,0.53,0.56,0.56,0.52,0.56,0.56,0.49,0.61,0.61,0.39,0.54,0.39,0.5,0.47,0.48,0.55,0.0,0.47,0.48,0.38,0.59,0.45,0.53,0.42,0.42,0.5,0.41,0.55,0.37,0.38,0.44,0.45,0.43,0.45,0.5,0.43,0.34,0.41,0.29,0.43,0.43,0.46,0.37,0.38,0.35,0.41,0.39,0.39,0.41,0.43,0.47,0.36,0.43,0.32,0.36,0.33,0.39,0.39,0.42,0.32,0.35,0.35,0.25,0.32,0.33,0.34,0.29,0.32,0.33,0.32,0.32,0.37,0.32,0.35,0.0,0.28,0.42,0.29,0.29,0.34,0.29,0.36,0.28,0.32,0.38,0.29,0.42,0.29,0.33,0.28,0.27,0.45,0.31,0.3,0.26,0.28,0.33,0.3,0.24,0.33,0.26,0.25,0.22,0.27,0.23,0.23,0.25,0.24,0.24,0.3,0.23,0.25,0.27,0.26,0.25,0.28,0.2,0.28,0.25,0.21,0.29,0.2,0.26,0.26,0.25,0.25,0.27,0.2,0.0,0.25,0.21,0.2,0.23,0.22,0.22,0.22,0.22,0.0,0.19,0.2,0.19,0.0,0.21,0.21,0.19,0.26,0.24,0.26,0.24,0.22,0.0,0.24,0.0,0.22,0.21,0.0,0.21,0.27,0.2,0.19,0.26,0.21,0.19,0.0,0.29,0.0,0.0,0.0,0.2,0.22,0.2,0.2,0.0,0.23,0.27,0.0,0.0,0.0,0.19,0.22,0.0,0.19,0.0,0.21,0.0,0.0,0.23,0.0,0.0,0.22,0.2,0.2,0.2,0.22,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.45
09/30/2021,1.01,1.19,0.63,0.77,0.83,0.71,0.66,0.77,0.71,0.69,0.82,0.6,0.54,0.77,0.78,0.68,0.58,0.61,0.62,0.61,0.59,0.48,0.63,0.58,0.51,0.62,0.37,0.53,0.56,0.57,0.53,0.55,0.55,0.51,0.62,0.61,0.42,0.54,0.44,0.5,0.47,0.47,0.54,0.0,0.48,0.48,0.41,0.59,0.45,0.53,0.42,0.42,0.5,0.41,0.52,0.36,0.38,0.44,0.44,0.42,0.46,0.49,0.42,0.33,0.43,0.3,0.42,0.42,0.48,0.39,0.38,0.35,0.41,0.39,0.4,0.41,0.42,0.46,0.37,0.41,0.32,0.36,0.33,0.38,0.37,0.41,0.32,0.36,0.36,0.25,0.32,0.32,0.33,0.29,0.33,0.34,0.31,0.31,0.37,0.32,0.35,0.0,0.28,0.42,0.3,0.28,0.32,0.29,0.35,0.29,0.32,0.38,0.28,0.42,0.29,0.33,0.28,0.26,0.44,0.32,0.3,0.26,0.29,0.33,0.3,0.25,0.33,0.26,0.26,0.23,0.27,0.23,0.24,0.26,0.24,0.24,0.3,0.23,0.26,0.27,0.26,0.25,0.27,0.2,0.28,0.26,0.22,0.29,0.2,0.26,0.25,0.25,0.25,0.27,0.21,0.0,0.25,0.21,0.2,0.23,0.22,0.22,0.21,0.22,0.0,0.19,0.2,0.19,0.0,0.21,0.21,0.2,0.26,0.24,0.26,0.24,0.23,0.0,0.24,0.0,0.21,0.21,0.0,0.21,0.27,0.19,0.19,0.27,0.21,0.19,0.0,0.29,0.0,0.0,0.0,0.2,0.22,0.19,0.2,0.0,0.23,0.26,0.19,0.0,0.0,0.19,0.22,0.0,0.0,0.0,0.2,0.0,0.0,0.27,0.0,0.0,0.22,0.2,0.2,0.2,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4
10/01/2021,1.02,1.19,0.64,0.73,0.83,0.71,0.67,0.77,0.71,0.69,0.8,0.6,0.53,0.74,0.79,0.69,0.58,0.62,0.61,0.61,0.61,0.46,0.64,0.57,0.5,0.62,0.36,0.52,0.56,0.57,0.53,0.55,0.55,0.52,0.61,0.61,0.43,0.55,0.45,0.5,0.47,0.47,0.54,0.0,0.49,0.49,0.4,0.59,0.44,0.53,0.42,0.42,0.5,0.39,0.53,0.36,0.38,0.45,0.45,0.4,0.45,0.47,0.42,0.34,0.45,0.3,0.42,0.43,0.49,0.41,0.39,0.35,0.41,0.39,0.41,0.41,0.43,0.45,0.37,0.42,0.32,0.38,0.34,0.38,0.37,0.4,0.32,0.36,0.36,0.25,0.33,0.32,0.33,0.29,0.33,0.34,0.3,0.31,0.37,0.32,0.35,0.0,0.27,0.42,0.3,0.29,0.3,0.29,0.34,0.29,0.32,0.37,0.28,0.4,0.29,0.33,0.28,0.27,0.43,0.32,0.3,0.26,0.29,0.33,0.3,0.24,0.34,0.26,0.26,0.24,0.27,0.23,0.24,0.26,0.25,0.24,0.29,0.24,0.26,0.27,0.26,0.25,0.27,0.21,0.28,0.26,0.24,0.29,0.2,0.26,0.24,0.25,0.24,0.26,0.21,0.0,0.25,0.21,0.2,0.23,0.23,0.23,0.21,0.22,0.0,0.19,0.2,0.19,0.0,0.21,0.21,0.19,0.26,0.24,0.25,0.24,0.22,0.0,0.24,0.0,0.22,0.21,0.0,0.22,0.27,0.19,0.19,0.27,0.2,0.19,0.0,0.29,0.0,0.0,0.0,0.2,0.22,0.2,0.2,0.0,0.23,0.26,0.2,0.0,0.19,0.0,0.22,0.0,0.0,0.0,0.19,0.0,0.0,0.28,0.0,0.0,0.21,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.39
