,354.HK,3800.HK,336.HK,1368.HK,1302.HK,JKS,460.HK,2400.HK,189.HK,HKD,819.HK,9966.HK,1316.HK,3913.HK,LX,1448.HK,410.HK,2186.HK,1458.HK,81.HK,2616.HK,FINV,NIU,512.HK,2386.HK,1515.HK,405.HK,EH,1610.HK,2666.HK,1789.HK,327.HK,535.HK,6855.HK,1083.HK,1478.HK,1873.HK,9996.HK,3899.HK,357.HK,1908.HK,1798.HK,900948.SS,1966.HK,CAN,1117.HK,ICLK,1385.HK,FANH,3377.HK,363.HK,1896.HK,777.HK,855.HK,9909.HK,6878.HK,3339.HK,3983.HK,1052.HK,272.HK,1811.HK,639.HK,1860.HK,1765.HK,6826.HK,2001.HK,SOHU,2768.HK,SOS,2038.HK,2048.HK,697.HK,1666.HK,119.HK,1628.HK,1477.HK,3818.HK,1070.HK,2362.HK,9997.HK,9928.HK,861.HK,3813.HK,302.HK,1357.HK,1911.HK,1668.HK,6055.HK,546.HK,9993.HK,1361.HK,1773.HK,200771.SZ,520.HK,863.HK,1829.HK,900936.SZ,826.HK,751.HK,1797.HK,1176.HK,QD,934.HK,6100.HK,3613.HK,182.HK,1333.HK,EBON,6069.HK,1317.HK,308.HK,3836.HK,2552.HK,297.HK,743.HK,120.HK,1108.HK,2858.HK,2019.HK,3316.HK,581.HK,468.HK,9911.HK,2877.HK,1931.HK,3301.HK,SOL,1996.HK,1119.HK,579.HK,564.HK,GTH,59.HK,2233.HK,506.HK,1622.HK,2868.HK,BEST,6998.HK,451.HK,1234.HK,6989.HK,818.HK,1600.HK,2198.HK,1282.HK,305.HK,1381.HK,1098.HK,9979.HK,6968.HK,9983.HK,995.HK,3700.HK,1675.HK,1061.HK,382.HK,811.HK,1981.HK,3306.HK,3798.HK,2006.HK,9982.HK,906.HK,1890.HK,1589.HK,1681.HK,ZEPP,1866.HK,1558.HK,1257.HK,658.HK,2156.HK,3718.HK,95.HK,38.HK,6999.HK,686.HK,1566.HK,BTBT,CYD,1899.HK,6988.HK,6978.HK,1503.HK,2126.HK,337.HK,1763.HK,YI,2168.HK,BYSI,3877.HK,832.HK,SY,1905.HK,900908.SZ,1858.HK,698.HK,9968.HK,6068.HK,1839.HK,1817.HK,1848.HK,2163.HK,6111.HK,XTSLA,2100.HK,688006.SS,TIAN.SI,603613.SS,596.HK,900920.SZ,517.HK,6900.HK,BTCM,2231.HK,1133.HK,951.HK,1862.HK,1330.HK,1122.HK,DOYU,2117.HK,107.HK,1970.HK,U9E.SI,2798.HK,811,995,900908,1902.HK,200016.SZ,900917.SZ,T14,n/a,1569.HK,563.HK,SUM
10/26/2021,0.0,2.87,0.0,1.78,1.78,2.05,0.83,1.15,2.51,0.27,0.79,0.8,1.04,0.7,0.58,1.0,0.55,0.87,0.76,0.96,0.59,0.68,0.71,0.86,0.77,0.62,0.76,0.57,0.88,0.73,0.55,0.89,0.71,0.55,0.59,0.64,0.52,0.38,0.84,0.75,0.65,1.04,0.93,0.56,0.77,0.55,0.42,0.69,0.52,0.68,0.65,0.51,0.6,0.82,0.38,0.66,0.59,0.62,0.63,0.54,1.17,0.55,0.5,0.57,0.0,0.45,0.61,0.52,0.42,0.51,0.0,0.45,0.43,0.53,0.26,0.36,0.32,0.44,0.54,0.38,0.3,0.41,0.36,0.39,0.48,0.42,0.34,0.48,0.5,0.42,0.41,0.25,0.55,0.34,0.28,0.0,0.5,0.66,0.44,0.22,0.39,0.32,0.36,0.27,0.33,0.55,0.31,0.26,0.45,0.26,0.32,0.42,0.36,0.33,0.36,0.23,0.29,0.25,0.27,0.25,0.33,0.3,0.25,0.27,0.3,0.26,0.29,0.28,0.36,0.43,0.26,0.23,0.28,0.38,0.33,0.36,0.0,0.42,0.19,0.37,0.26,0.24,0.29,0.26,0.22,0.37,0.21,0.28,0.24,0.23,0.28,0.22,0.24,0.22,0.32,0.21,0.22,0.28,0.0,0.28,0.0,0.3,0.0,0.19,0.23,0.34,0.18,0.27,0.3,0.0,0.24,0.29,0.2,0.2,0.23,0.2,0.23,0.25,0.0,0.61,0.18,0.21,0.19,0.19,0.21,0.3,0.2,0.0,0.0,0.0,0.34,0.18,0.0,0.0,0.2,0.26,0.22,0.18,0.19,0.0,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.0,0.22,0.0,0.2,0.18,0.0,0.19,0.34,0.18,0.25,0.0,0.0,0.21,0.0,0.52,0.18,0.18,0.17,0.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,92.88
10/27/2021,0.0,2.87,0.0,1.78,1.78,2.05,0.83,1.15,2.51,0.27,0.79,0.8,1.04,0.7,0.58,1.0,0.55,0.87,0.76,0.96,0.59,0.68,0.71,0.86,0.77,0.62,0.76,0.57,0.88,0.73,0.55,0.89,0.71,0.55,0.59,0.64,0.52,0.38,0.84,0.75,0.65,1.04,0.93,0.56,0.77,0.55,0.42,0.69,0.52,0.68,0.65,0.51,0.6,0.82,0.38,0.66,0.59,0.62,0.63,0.54,1.17,0.55,0.5,0.57,0.0,0.45,0.61,0.52,0.42,0.51,0.0,0.45,0.43,0.53,0.26,0.36,0.32,0.44,0.54,0.38,0.3,0.41,0.36,0.39,0.48,0.42,0.34,0.48,0.5,0.42,0.41,0.25,0.55,0.34,0.28,0.0,0.5,0.66,0.44,0.22,0.39,0.32,0.36,0.27,0.33,0.55,0.31,0.26,0.45,0.26,0.32,0.42,0.36,0.33,0.36,0.23,0.29,0.25,0.27,0.25,0.33,0.3,0.25,0.27,0.3,0.26,0.29,0.28,0.36,0.43,0.26,0.23,0.28,0.38,0.33,0.36,0.0,0.42,0.19,0.37,0.26,0.24,0.29,0.26,0.22,0.37,0.21,0.28,0.24,0.23,0.28,0.22,0.24,0.22,0.32,0.21,0.22,0.28,0.0,0.28,0.0,0.3,0.0,0.19,0.23,0.34,0.18,0.27,0.3,0.0,0.24,0.29,0.2,0.2,0.23,0.2,0.23,0.25,0.0,0.61,0.18,0.21,0.19,0.19,0.21,0.3,0.2,0.0,0.0,0.0,0.34,0.18,0.0,0.0,0.2,0.26,0.22,0.18,0.19,0.0,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.0,0.22,0.0,0.2,0.18,0.0,0.19,0.34,0.18,0.25,0.0,0.0,0.21,0.0,0.52,0.18,0.18,0.17,0.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,92.88
10/28/2021,0.0,2.97,0.0,1.77,1.78,2.09,0.84,1.18,2.73,0.3,0.76,0.81,1.04,0.67,0.59,0.99,0.51,0.85,0.75,0.89,0.58,0.68,0.74,0.86,0.76,0.61,0.71,0.59,0.89,0.72,0.53,0.89,0.68,0.55,0.67,0.63,0.52,0.39,0.9,0.77,0.64,1.03,0.97,0.54,0.88,0.54,0.43,0.72,0.53,0.69,0.65,0.49,0.59,0.82,0.37,0.67,0.58,0.65,0.62,0.54,1.24,0.56,0.49,0.54,0.0,0.44,0.62,0.53,0.42,0.5,0.0,0.46,0.43,0.53,0.24,0.36,0.32,0.43,0.54,0.37,0.28,0.41,0.35,0.38,0.48,0.42,0.34,0.47,0.5,0.42,0.39,0.24,0.55,0.33,0.28,0.0,0.5,0.65,0.44,0.21,0.38,0.32,0.36,0.27,0.32,0.56,0.32,0.27,0.45,0.25,0.32,0.41,0.36,0.33,0.35,0.23,0.31,0.24,0.27,0.24,0.33,0.31,0.24,0.26,0.3,0.25,0.31,0.28,0.35,0.44,0.26,0.23,0.28,0.38,0.32,0.33,0.0,0.43,0.2,0.38,0.25,0.23,0.29,0.27,0.23,0.36,0.21,0.28,0.24,0.24,0.27,0.22,0.25,0.21,0.32,0.21,0.22,0.28,0.0,0.27,0.0,0.3,0.0,0.2,0.23,0.34,0.17,0.27,0.3,0.0,0.24,0.31,0.2,0.2,0.23,0.21,0.23,0.25,0.0,0.6,0.18,0.21,0.18,0.19,0.21,0.3,0.19,0.0,0.0,0.0,0.32,0.18,0.0,0.0,0.21,0.26,0.21,0.18,0.19,0.0,0.0,0.19,0.0,0.0,0.0,0.24,0.0,0.0,0.22,0.0,0.19,0.19,0.17,0.18,0.35,0.18,0.28,0.0,0.0,0.21,0.0,0.5,0.18,0.18,0.18,0.2,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.18
10/29/2021,0.0,3.01,0.0,1.81,1.79,1.98,0.83,1.16,2.75,0.33,0.78,0.8,1.03,0.66,0.58,0.99,0.52,0.86,0.76,0.87,0.57,0.68,0.76,0.86,0.77,0.6,0.69,0.55,0.85,0.72,0.51,0.92,0.68,0.53,0.66,0.61,0.51,0.39,0.93,0.79,0.63,0.92,1.01,0.53,0.86,0.54,0.44,0.8,0.52,0.65,0.66,0.49,0.59,0.83,0.36,0.69,0.58,0.66,0.62,0.54,1.27,0.56,0.48,0.55,0.0,0.43,0.61,0.53,0.42,0.51,0.0,0.46,0.43,0.53,0.23,0.36,0.31,0.42,0.54,0.36,0.28,0.42,0.36,0.38,0.48,0.42,0.34,0.47,0.51,0.41,0.39,0.23,0.55,0.34,0.28,0.0,0.51,0.67,0.45,0.21,0.37,0.31,0.36,0.28,0.32,0.57,0.32,0.28,0.45,0.25,0.31,0.41,0.36,0.33,0.35,0.23,0.31,0.25,0.27,0.23,0.33,0.3,0.24,0.27,0.3,0.25,0.31,0.28,0.34,0.43,0.26,0.24,0.29,0.37,0.33,0.34,0.0,0.44,0.19,0.38,0.26,0.23,0.3,0.27,0.23,0.36,0.24,0.29,0.24,0.24,0.27,0.22,0.25,0.21,0.32,0.21,0.21,0.28,0.0,0.24,0.0,0.3,0.0,0.2,0.23,0.34,0.18,0.26,0.3,0.0,0.23,0.31,0.21,0.21,0.24,0.21,0.23,0.26,0.0,0.61,0.18,0.22,0.18,0.19,0.21,0.29,0.19,0.17,0.0,0.0,0.32,0.18,0.0,0.0,0.2,0.26,0.2,0.18,0.19,0.0,0.0,0.18,0.0,0.0,0.0,0.25,0.0,0.0,0.21,0.0,0.2,0.19,0.17,0.19,0.35,0.19,0.28,0.0,0.0,0.21,0.0,0.48,0.18,0.18,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.15
11/01/2021,0.0,0.9,0.0,1.81,1.77,2.31,0.82,1.11,2.69,0.32,0.76,0.76,1.04,0.64,0.6,1.02,0.54,0.88,0.75,0.88,0.61,0.7,0.8,0.89,0.79,0.61,0.73,0.57,0.89,0.74,0.52,0.55,0.68,0.53,0.73,0.64,0.52,0.4,0.95,0.83,0.65,0.99,0.94,0.55,0.9,0.54,0.45,0.72,0.55,0.7,0.68,0.5,0.6,0.86,0.37,0.71,0.59,0.6,0.64,0.56,1.28,0.56,0.48,0.52,0.0,0.43,0.64,0.55,0.43,0.52,0.0,0.48,0.44,0.53,0.23,0.36,0.32,0.48,0.53,0.36,0.28,0.42,0.37,0.39,0.49,0.41,0.35,0.5,0.56,0.43,0.41,0.23,0.57,0.33,0.29,0.0,0.5,0.67,0.74,0.19,0.4,0.31,0.38,0.27,0.33,0.61,0.34,0.3,0.48,0.24,0.32,0.42,0.37,0.33,0.36,0.25,0.36,0.25,0.28,0.23,0.33,0.34,0.23,0.29,0.32,0.25,0.36,0.3,0.37,0.44,0.25,0.25,0.3,0.39,0.34,0.34,0.0,0.43,0.19,0.4,0.26,0.22,0.25,0.28,0.23,0.41,0.27,0.29,0.24,0.24,0.27,0.22,0.26,0.23,0.33,0.21,0.22,0.3,0.0,0.26,0.0,0.31,0.0,0.2,0.22,0.36,0.18,0.26,0.3,0.0,0.24,0.32,0.23,0.21,0.24,0.2,0.23,0.26,0.0,0.64,0.2,0.22,0.19,0.2,0.22,0.3,0.2,0.18,0.0,0.0,0.32,0.18,0.0,0.0,0.2,0.27,0.21,0.18,0.2,0.0,0.0,0.19,0.17,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.2,0.19,0.18,0.2,0.35,0.2,0.3,0.0,0.0,0.21,0.0,0.5,0.19,0.19,0.18,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.94
11/02/2021,0.0,3.28,0.0,1.74,1.72,2.25,0.8,1.09,2.71,0.3,0.75,0.75,1.09,0.62,0.54,1.0,0.53,0.85,0.75,0.83,0.6,0.66,0.79,0.87,0.77,0.59,0.72,0.54,0.91,0.72,0.5,0.53,0.65,0.52,0.72,0.61,0.52,0.39,0.93,0.81,0.63,0.96,0.92,0.53,0.84,0.54,0.43,0.74,0.53,0.66,0.66,0.49,0.57,0.83,0.36,0.7,0.58,0.59,0.62,0.53,1.21,0.53,0.47,0.51,0.0,0.43,0.6,0.54,0.4,0.51,0.0,0.47,0.43,0.51,0.22,0.35,0.31,0.48,0.51,0.36,0.26,0.41,0.36,0.38,0.48,0.39,0.33,0.48,0.53,0.42,0.4,0.25,0.57,0.31,0.32,0.0,0.49,0.66,0.82,0.19,0.39,0.3,0.37,0.26,0.33,0.59,0.33,0.29,0.47,0.24,0.32,0.4,0.36,0.33,0.35,0.23,0.35,0.24,0.28,0.22,0.32,0.33,0.23,0.29,0.3,0.24,0.34,0.29,0.37,0.42,0.24,0.24,0.29,0.38,0.33,0.32,0.0,0.31,0.18,0.39,0.25,0.21,0.25,0.28,0.22,0.38,0.25,0.28,0.24,0.24,0.27,0.22,0.25,0.23,0.32,0.2,0.21,0.29,0.17,0.25,0.0,0.3,0.0,0.2,0.22,0.34,0.17,0.25,0.3,0.0,0.23,0.31,0.23,0.21,0.24,0.2,0.22,0.26,0.0,0.88,0.19,0.22,0.21,0.2,0.22,0.3,0.19,0.17,0.0,0.0,0.3,0.18,0.0,0.0,0.19,0.27,0.2,0.19,0.19,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.2,0.18,0.17,0.19,0.33,0.19,0.29,0.0,0.0,0.21,0.0,0.46,0.18,0.18,0.18,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.18
11/03/2021,0.0,3.28,0.0,1.74,1.72,2.25,0.8,1.09,2.71,0.3,0.75,0.75,1.09,0.62,0.54,1.0,0.53,0.85,0.75,0.83,0.6,0.66,0.79,0.87,0.77,0.59,0.72,0.54,0.91,0.72,0.5,0.53,0.65,0.52,0.72,0.61,0.52,0.39,0.93,0.81,0.63,0.96,0.92,0.53,0.84,0.54,0.43,0.74,0.53,0.66,0.66,0.49,0.57,0.83,0.36,0.7,0.58,0.59,0.62,0.53,1.21,0.53,0.47,0.51,0.0,0.43,0.6,0.54,0.4,0.51,0.0,0.47,0.43,0.51,0.22,0.35,0.31,0.48,0.51,0.36,0.26,0.41,0.36,0.38,0.48,0.39,0.33,0.48,0.53,0.42,0.4,0.25,0.57,0.31,0.32,0.0,0.49,0.66,0.82,0.19,0.39,0.3,0.37,0.26,0.33,0.59,0.33,0.29,0.47,0.24,0.32,0.4,0.36,0.33,0.35,0.23,0.35,0.24,0.28,0.22,0.32,0.33,0.23,0.29,0.3,0.24,0.34,0.29,0.37,0.42,0.24,0.24,0.29,0.38,0.33,0.32,0.0,0.31,0.18,0.39,0.25,0.21,0.25,0.28,0.22,0.38,0.25,0.28,0.24,0.24,0.27,0.22,0.25,0.23,0.32,0.2,0.21,0.29,0.17,0.25,0.0,0.3,0.0,0.2,0.22,0.34,0.17,0.25,0.3,0.0,0.23,0.31,0.23,0.21,0.24,0.2,0.22,0.26,0.0,0.88,0.19,0.22,0.21,0.2,0.22,0.3,0.19,0.17,0.0,0.0,0.3,0.18,0.0,0.0,0.19,0.27,0.2,0.19,0.19,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.2,0.18,0.17,0.19,0.33,0.19,0.29,0.0,0.0,0.21,0.0,0.46,0.18,0.18,0.18,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.18
11/04/2021,0.0,7.42,0.0,1.64,1.6,2.08,0.76,1.03,2.48,0.3,0.68,0.66,1.1,0.58,0.55,0.96,0.5,0.81,0.69,0.8,0.55,0.66,0.79,0.81,0.75,0.56,0.68,0.56,0.86,0.68,0.48,0.55,0.63,0.49,0.72,0.59,0.48,0.35,0.88,0.76,0.6,0.88,0.91,0.51,0.85,0.51,0.43,0.72,0.52,0.65,0.64,0.46,0.56,0.79,0.36,0.75,0.56,0.57,0.59,0.51,1.17,0.52,0.45,0.49,0.0,0.41,0.6,0.52,0.39,0.49,0.0,0.45,0.42,0.48,0.21,0.34,0.3,0.46,0.47,0.34,0.26,0.39,0.34,0.37,0.47,0.38,0.31,0.46,0.5,0.4,0.37,0.25,0.55,0.29,0.3,0.0,0.52,0.66,0.86,0.18,0.38,0.3,0.36,0.24,0.32,0.55,0.32,0.28,0.44,0.22,0.31,0.36,0.34,0.31,0.34,0.23,0.33,0.23,0.27,0.21,0.3,0.31,0.22,0.28,0.29,0.22,0.36,0.28,0.33,0.42,0.23,0.24,0.28,0.36,0.32,0.3,0.0,0.25,0.17,0.38,0.25,0.2,0.25,0.27,0.22,0.37,0.22,0.27,0.23,0.22,0.25,0.2,0.25,0.21,0.31,0.19,0.19,0.28,0.0,0.24,0.0,0.3,0.0,0.19,0.21,0.34,0.17,0.25,0.28,0.0,0.22,0.29,0.21,0.2,0.22,0.2,0.22,0.24,0.0,0.71,0.18,0.21,0.19,0.19,0.21,0.28,0.18,0.16,0.0,0.0,0.31,0.17,0.0,0.0,0.19,0.26,0.19,0.18,0.18,0.0,0.0,0.18,0.0,0.0,0.16,0.0,0.0,0.0,0.21,0.0,0.19,0.18,0.16,0.18,0.33,0.18,0.26,0.0,0.0,0.2,0.0,0.48,0.17,0.17,0.17,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.46
11/05/2021,0.0,0.0,0.0,1.75,1.73,2.03,0.75,1.06,2.47,6.44,0.74,0.73,1.13,0.6,0.56,0.97,0.51,0.82,0.72,0.81,0.57,0.67,0.8,0.83,0.78,0.57,0.71,0.56,0.89,0.7,0.52,0.52,0.65,0.49,0.72,0.57,0.46,0.34,0.86,0.76,0.66,0.9,0.91,0.52,0.91,0.53,0.45,0.67,0.53,0.66,0.62,0.48,0.54,0.79,0.35,0.8,0.56,0.56,0.63,0.53,1.19,0.54,0.48,0.5,0.0,0.4,0.62,0.54,0.41,0.5,0.0,0.46,0.42,0.48,0.21,0.33,0.31,0.47,0.47,0.33,0.26,0.41,0.35,0.4,0.48,0.38,0.32,0.45,0.51,0.42,0.39,0.25,0.56,0.3,0.29,0.0,0.53,0.67,0.9,0.18,0.38,0.31,0.38,0.27,0.31,0.53,0.31,0.29,0.46,0.23,0.33,0.39,0.35,0.32,0.37,0.25,0.33,0.24,0.28,0.2,0.32,0.32,0.21,0.27,0.3,0.23,0.35,0.28,0.33,0.42,0.23,0.25,0.3,0.37,0.31,0.32,0.0,0.26,0.19,0.37,0.24,0.19,0.26,0.28,0.22,0.39,0.21,0.29,0.22,0.23,0.27,0.21,0.25,0.22,0.3,0.19,0.19,0.29,0.0,0.26,0.0,0.31,0.0,0.19,0.21,0.35,0.18,0.26,0.27,0.0,0.21,0.32,0.23,0.2,0.22,0.19,0.21,0.24,0.0,0.75,0.19,0.22,0.2,0.18,0.22,0.26,0.17,0.0,0.0,0.0,0.32,0.17,0.0,0.0,0.2,0.26,0.21,0.19,0.2,0.0,0.0,0.18,0.17,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.2,0.18,0.16,0.18,0.35,0.18,0.25,0.0,0.0,0.22,0.17,0.47,0.2,0.17,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,94.14
11/08/2021,0.0,0.0,0.0,1.91,1.78,2.28,0.8,1.15,2.79,0.0,0.77,0.72,1.14,0.65,0.59,0.99,0.52,0.86,0.76,0.82,0.58,0.7,0.86,0.88,0.78,0.59,0.76,0.59,0.98,0.71,0.5,0.64,0.68,0.52,0.75,0.62,0.45,0.43,0.96,0.69,0.65,1.01,0.96,0.55,0.96,0.56,0.45,0.76,0.55,0.72,0.66,0.49,0.58,0.9,0.38,0.87,0.57,0.57,0.67,0.54,1.38,0.56,0.47,0.5,0.0,0.42,0.64,0.56,0.4,0.51,0.0,0.49,0.45,0.52,0.22,0.35,0.32,0.5,0.48,0.36,0.26,0.43,0.36,0.4,0.53,0.39,0.33,0.52,0.53,0.42,0.4,0.26,0.58,0.33,0.33,0.0,0.58,0.71,0.97,0.19,0.4,0.32,0.39,0.3,0.32,0.59,0.31,0.3,0.48,0.23,0.35,0.4,0.35,0.33,0.38,0.26,0.32,0.28,0.29,0.24,0.33,0.33,0.24,0.31,0.32,0.25,0.36,0.3,0.36,0.45,0.24,0.27,0.3,0.4,0.34,0.34,0.0,0.27,0.18,0.38,0.26,0.21,0.26,0.28,0.24,0.4,0.21,0.28,0.22,0.25,0.27,0.2,0.25,0.22,0.33,0.22,0.18,0.33,0.0,0.28,0.0,0.33,0.0,0.2,0.24,0.37,0.18,0.28,0.3,0.0,0.23,0.36,0.22,0.19,0.22,0.19,0.2,0.26,0.0,0.75,0.19,0.24,0.19,0.24,0.24,0.27,0.18,0.0,0.0,0.0,0.36,0.18,0.0,0.0,0.22,0.27,0.2,0.21,0.2,0.0,0.0,0.19,0.18,0.0,0.0,5.7,0.0,0.0,0.22,0.0,0.23,0.19,0.19,0.21,0.35,0.19,0.32,0.0,0.0,0.22,0.0,0.48,0.22,0.19,0.18,0.2,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,98.46
11/09/2021,0.0,0.0,0.0,1.9,1.78,2.28,0.79,1.15,2.44,0.0,0.77,0.74,1.13,0.64,0.6,1.01,0.54,0.88,0.8,0.82,0.59,0.72,0.85,0.88,0.76,0.6,0.77,0.6,0.97,0.72,0.5,0.62,0.68,0.51,0.76,0.62,0.47,0.47,0.93,0.67,0.65,0.95,0.92,0.53,0.92,0.57,0.46,0.77,0.57,0.74,0.67,0.5,0.58,0.89,0.37,0.86,0.57,0.56,0.65,0.55,1.32,0.56,0.47,0.51,0.0,0.41,0.66,0.57,0.4,0.51,0.0,0.5,0.45,0.52,0.22,0.35,0.29,0.5,0.46,0.35,0.25,0.44,0.36,0.42,0.54,0.39,0.33,0.53,0.53,0.41,0.41,0.26,0.6,0.34,0.34,0.0,0.57,0.71,1.05,0.2,0.38,0.32,0.4,0.31,0.34,0.59,0.31,0.3,0.49,0.24,0.36,0.41,0.35,0.32,0.39,0.27,0.32,0.28,0.29,0.25,0.33,0.32,0.25,0.32,0.33,0.25,0.36,0.3,0.35,0.43,0.24,0.27,0.31,0.4,0.34,0.34,0.0,0.26,0.18,0.37,0.26,0.22,0.26,0.28,0.23,0.42,0.21,0.28,0.23,0.25,0.28,0.21,0.25,0.22,0.35,0.23,0.18,0.33,0.0,0.3,0.0,0.33,0.0,0.2,0.24,0.38,0.19,0.29,0.29,0.0,0.23,0.35,0.22,0.2,0.22,0.19,0.2,0.25,0.0,0.74,0.2,0.24,0.2,0.23,0.24,0.27,0.17,0.0,0.0,0.0,0.35,0.18,0.0,0.0,0.23,0.26,0.21,0.21,0.2,0.0,0.0,0.19,0.19,0.0,0.19,0.42,0.0,0.0,0.23,0.0,0.23,0.19,0.19,0.21,0.35,0.19,0.31,0.0,0.0,0.22,0.0,0.5,0.21,0.19,0.19,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,93.13000000000002
