,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,JNJ,NVDA,HD,BRK.B,UNH,JPM,TGT,ADBE,WMT,ACN,V,INTC,NKE,TSLA,PG,F,MA,COST,CMCSA,LOW,PYPL,IDXX,LLY,TXN,TMO,ORCL,PEP,CVS,EL,ABBV,CSCO,LRCX,BAC,INTU,KR,DIS,VZ,CDNS,CRM,VIAC,AVGO,BMY,T,AMD,MRK,MTD,AZO,PFE,AMGN,MCO,AMAT,CI,ORLY,WBA,PM,IBM,SNPS,ABT,EW,NOW,NFLX,DPZ,BBY,VTRS,LEN,MS,DHR,CHTR,QCOM,SPGI,FAST,CBRE,URI,C,ANTM,DG,KHC,CNC,BIIB,OMC,ZTS,GWW,UPS,TSN,ROKU,CL,ADSK,CLX,POOL,MMM,TSCO,KO,MTCH,WAB,TROW,HSY,GILD,FTNT,FDX,EBAY,SYF,PINS,LDOS,SWKS,PHM,NEE,WRK,YUM,VRSN,DOCU,FIS,HON,QRVO,CAT,BKNG,CHRW,CDW,CTAS,ITW,RMD,LUMN,ZM,TJX,W,SHW,ALGN,EA,DE,GPC,MMC,ATVI,MRNA,CARR,MCD,ALXN,KMB,SSNC,MU,ULTA,CMI,CTXS,ALLY,CERN,MO,XOM,JCI,MNST,MSI,BLK,ETSY,HPQ,HUM,TT,CVX,RNG,GE,LH,BK,MET,PGR,WAT,SJM,ETN,VRTX,EMR,NOC,SYY,LB,ROK,UNP,DELL,TER,BURL,A,SQ,WST,STX,CFG,IT,CRWD,AJG,ISRG,PH,J,GNRC,AON,BF.B,SYK,MASI,AAP,BX,SNAP,FISV,COF,IP,LMT,MDT,DLR,GRMN,SUI,USD,PANW,SBUX,1164.HK,CTSH,GE.,NUE,KLAC,HPE,WFC,DLTR,ADP,PSA,SCHW,ALL,n/a,DRI,SGEN,PAYX,BBWI WI,STLA.MI,PNC,REGN,ADI,HUBS,NTAP,ESZ1,PKI,--,PLD,VMW,ADM,TXT,WDC,VLO,WHR,OXY,WM,EPAM,GD,EXR,ON,MAA,SUM
10/15/2021,5.08,5.13,3.22,1.89,1.9,1.84,1.0,1.04,1.05,0.93,0.82,0.9,0.73,0.73,0.75,0.75,0.66,0.64,0.63,0.83,0.66,0.64,0.54,0.6,0.5,0.59,0.46,0.41,0.52,0.51,0.57,0.59,0.52,0.51,0.47,0.45,0.49,0.33,0.49,0.46,0.47,0.43,0.26,0.33,0.49,0.47,0.42,0.36,0.36,0.41,0.42,0.37,0.43,0.42,0.32,0.37,0.35,0.32,0.37,0.35,0.4,0.34,0.29,0.34,0.33,0.32,0.3,0.33,0.31,0.39,0.21,0.35,0.34,0.29,0.27,0.32,0.32,0.34,0.28,0.31,0.29,0.28,0.27,0.25,0.24,0.26,0.25,0.27,0.24,0.34,0.0,0.25,0.25,0.24,0.24,0.22,0.26,0.26,0.25,0.27,0.22,0.25,0.24,0.29,0.21,0.26,0.24,0.0,0.19,0.19,0.18,0.19,0.29,0.25,0.19,0.19,0.17,0.2,0.17,0.19,0.0,0.2,0.21,0.22,0.19,0.22,0.2,0.0,0.19,0.16,0.22,0.21,0.2,0.2,0.19,0.22,0.16,0.2,0.21,0.2,0.0,0.19,0.19,0.16,0.21,0.19,0.0,0.21,0.16,0.19,0.21,0.19,0.17,0.2,0.16,0.19,0.16,0.16,0.17,0.18,0.0,0.17,0.18,0.19,0.16,0.16,0.16,0.16,0.17,0.0,0.16,0.18,0.16,0.0,0.16,0.0,0.17,0.0,0.0,0.16,0.0,0.17,0.0,0.16,0.18,0.0,0.17,0.0,0.0,0.15,0.0,0.18,0.0,0.0,0.16,0.16,0.31,0.16,0.17,0.25,0.16,0.15,0.0,0.0,0.0,0.16,0.0,0.18,0.2,0.0,0.18,0.0,0.0,0.0,0.31,0.28,0.18,0.18,0.18,0.2,0.17,0.0,0.17,0.0,0.16,0.16,0.0,0.16,0.0,0.22,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.13
10/18/2021,5.05,5.19,3.2,1.88,1.92,1.87,0.99,1.08,1.05,0.92,0.84,0.87,0.75,0.75,0.74,0.76,0.65,0.64,0.63,0.82,0.65,0.62,0.52,0.59,0.51,0.6,0.47,0.42,0.52,0.51,0.56,0.58,0.52,0.51,0.47,0.45,0.49,0.33,0.49,0.47,0.45,0.43,0.26,0.34,0.5,0.46,0.42,0.35,0.36,0.43,0.4,0.37,0.43,0.41,0.32,0.37,0.36,0.32,0.37,0.36,0.4,0.34,0.29,0.33,0.33,0.32,0.3,0.32,0.32,0.39,0.22,0.35,0.34,0.29,0.28,0.32,0.32,0.35,0.28,0.3,0.3,0.28,0.27,0.25,0.23,0.26,0.25,0.27,0.25,0.33,0.0,0.25,0.26,0.24,0.25,0.22,0.26,0.25,0.24,0.27,0.23,0.25,0.23,0.3,0.21,0.25,0.24,0.15,0.19,0.18,0.18,0.19,0.27,0.25,0.2,0.2,0.18,0.2,0.17,0.19,0.0,0.2,0.21,0.23,0.2,0.22,0.19,0.0,0.19,0.16,0.22,0.2,0.19,0.19,0.19,0.22,0.16,0.21,0.22,0.2,0.0,0.18,0.19,0.16,0.22,0.19,0.0,0.21,0.16,0.19,0.2,0.2,0.17,0.2,0.17,0.19,0.16,0.16,0.17,0.18,0.0,0.16,0.18,0.19,0.16,0.16,0.16,0.16,0.18,0.0,0.16,0.18,0.16,0.0,0.16,0.16,0.17,0.0,0.0,0.16,0.0,0.17,0.16,0.16,0.18,0.16,0.17,0.0,0.15,0.0,0.0,0.19,0.0,0.0,0.17,0.0,0.32,0.16,0.17,0.24,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.18,0.2,0.0,0.18,0.0,0.0,0.0,0.31,0.27,0.18,0.18,0.19,0.2,0.16,0.0,0.17,0.16,0.15,0.16,0.0,0.0,0.0,0.22,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2
10/19/2021,5.06,5.19,3.29,1.85,1.91,1.86,1.0,1.08,1.06,0.93,0.85,0.88,0.76,0.75,0.74,0.76,0.66,0.65,0.63,0.84,0.65,0.63,0.54,0.59,0.51,0.6,0.47,0.42,0.52,0.52,0.56,0.57,0.51,0.51,0.47,0.45,0.49,0.33,0.5,0.47,0.44,0.43,0.26,0.33,0.5,0.45,0.42,0.36,0.36,0.42,0.4,0.38,0.44,0.41,0.32,0.37,0.36,0.32,0.37,0.35,0.4,0.34,0.29,0.33,0.33,0.33,0.29,0.3,0.32,0.38,0.21,0.35,0.34,0.28,0.28,0.32,0.32,0.35,0.28,0.31,0.3,0.28,0.27,0.25,0.23,0.26,0.25,0.27,0.25,0.33,0.0,0.24,0.26,0.23,0.24,0.22,0.26,0.25,0.24,0.27,0.23,0.24,0.23,0.3,0.21,0.25,0.24,0.0,0.19,0.18,0.18,0.19,0.25,0.25,0.2,0.19,0.18,0.2,0.17,0.19,0.0,0.21,0.21,0.22,0.2,0.22,0.19,0.0,0.19,0.16,0.22,0.19,0.19,0.19,0.19,0.22,0.16,0.21,0.22,0.19,0.0,0.18,0.19,0.16,0.22,0.19,0.15,0.21,0.16,0.19,0.21,0.19,0.17,0.19,0.17,0.19,0.16,0.16,0.17,0.18,0.0,0.16,0.17,0.19,0.16,0.16,0.16,0.16,0.18,0.0,0.16,0.18,0.16,0.0,0.16,0.16,0.17,0.0,0.0,0.16,0.0,0.17,0.15,0.16,0.18,0.16,0.17,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.17,0.15,0.32,0.16,0.17,0.25,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.18,0.2,0.0,0.19,0.0,0.0,0.0,0.31,0.29,0.18,0.18,0.18,0.2,0.16,0.0,0.17,0.16,0.15,0.16,0.0,0.0,0.0,0.22,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.22
10/20/2021,5.06,5.19,3.29,1.85,1.91,1.86,1.0,1.08,1.06,0.93,0.85,0.88,0.76,0.75,0.74,0.76,0.66,0.65,0.63,0.84,0.65,0.63,0.54,0.59,0.51,0.6,0.47,0.42,0.52,0.52,0.56,0.57,0.51,0.51,0.47,0.45,0.49,0.33,0.5,0.47,0.44,0.43,0.26,0.33,0.5,0.45,0.42,0.36,0.36,0.42,0.4,0.38,0.44,0.41,0.32,0.37,0.36,0.32,0.37,0.35,0.4,0.34,0.29,0.33,0.33,0.33,0.29,0.3,0.32,0.38,0.21,0.35,0.34,0.28,0.28,0.32,0.32,0.35,0.28,0.31,0.3,0.28,0.27,0.25,0.23,0.26,0.25,0.27,0.25,0.33,0.0,0.24,0.26,0.23,0.24,0.22,0.26,0.25,0.24,0.27,0.23,0.24,0.23,0.3,0.21,0.25,0.24,0.0,0.19,0.18,0.18,0.19,0.25,0.25,0.2,0.19,0.18,0.2,0.17,0.19,0.0,0.21,0.21,0.22,0.2,0.22,0.19,0.0,0.19,0.16,0.22,0.19,0.19,0.19,0.19,0.22,0.16,0.21,0.22,0.19,0.0,0.18,0.19,0.16,0.22,0.19,0.15,0.21,0.16,0.19,0.21,0.19,0.17,0.19,0.17,0.19,0.16,0.16,0.17,0.18,0.0,0.16,0.17,0.19,0.16,0.16,0.16,0.16,0.18,0.0,0.16,0.18,0.16,0.0,0.16,0.16,0.17,0.0,0.0,0.16,0.0,0.17,0.15,0.16,0.18,0.16,0.17,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.17,0.15,0.32,0.16,0.17,0.25,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.18,0.2,0.0,0.19,0.0,0.0,0.0,0.31,0.29,0.18,0.18,0.18,0.2,0.16,0.0,0.17,0.16,0.15,0.16,0.0,0.0,0.0,0.22,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.22
10/21/2021,5.09,5.21,3.31,1.9,1.92,1.87,0.98,1.09,1.07,0.92,0.84,0.88,0.78,0.76,0.74,0.76,0.66,0.64,0.63,0.86,0.64,0.62,0.54,0.6,0.5,0.61,0.47,0.42,0.52,0.51,0.56,0.58,0.51,0.5,0.47,0.44,0.48,0.33,0.5,0.48,0.44,0.41,0.25,0.33,0.5,0.45,0.42,0.34,0.35,0.44,0.39,0.38,0.44,0.4,0.32,0.37,0.36,0.31,0.37,0.34,0.39,0.34,0.29,0.33,0.32,0.33,0.3,0.31,0.32,0.38,0.22,0.35,0.34,0.28,0.28,0.33,0.32,0.35,0.28,0.3,0.29,0.28,0.27,0.25,0.22,0.26,0.25,0.27,0.25,0.33,0.16,0.24,0.26,0.23,0.25,0.22,0.27,0.25,0.24,0.27,0.23,0.24,0.22,0.3,0.21,0.25,0.24,0.0,0.19,0.18,0.18,0.19,0.26,0.25,0.2,0.2,0.18,0.2,0.17,0.19,0.0,0.21,0.22,0.23,0.19,0.22,0.19,0.0,0.19,0.16,0.22,0.19,0.19,0.19,0.19,0.22,0.16,0.21,0.22,0.19,0.0,0.18,0.19,0.16,0.22,0.19,0.16,0.21,0.16,0.18,0.2,0.2,0.16,0.19,0.17,0.2,0.17,0.16,0.17,0.18,0.0,0.16,0.18,0.19,0.16,0.16,0.16,0.16,0.18,0.0,0.16,0.18,0.16,0.0,0.16,0.16,0.17,0.0,0.0,0.16,0.0,0.17,0.0,0.16,0.18,0.16,0.16,0.0,0.0,0.0,0.16,0.18,0.0,0.15,0.16,0.16,0.32,0.16,0.17,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.2,0.0,0.18,0.0,0.0,0.0,0.31,0.29,0.18,0.18,0.18,0.2,0.16,0.0,0.16,0.16,0.0,0.16,0.0,0.0,0.0,0.22,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.31
10/22/2021,5.14,5.2,3.28,1.91,1.92,1.87,1.0,1.08,1.07,0.92,0.83,0.88,0.77,0.77,0.75,0.77,0.66,0.65,0.62,0.85,0.63,0.61,0.54,0.6,0.5,0.61,0.47,0.42,0.52,0.52,0.56,0.58,0.51,0.5,0.46,0.43,0.48,0.33,0.5,0.48,0.44,0.41,0.25,0.34,0.5,0.45,0.42,0.35,0.35,0.43,0.4,0.38,0.44,0.41,0.32,0.37,0.36,0.32,0.37,0.34,0.38,0.33,0.29,0.33,0.33,0.33,0.29,0.31,0.32,0.38,0.22,0.35,0.34,0.29,0.28,0.33,0.32,0.34,0.28,0.3,0.3,0.28,0.26,0.25,0.22,0.26,0.25,0.27,0.25,0.33,0.16,0.24,0.26,0.22,0.25,0.22,0.26,0.25,0.24,0.27,0.23,0.24,0.23,0.31,0.21,0.25,0.24,0.16,0.19,0.19,0.18,0.19,0.26,0.25,0.2,0.2,0.18,0.2,0.17,0.19,0.0,0.21,0.22,0.23,0.19,0.22,0.19,0.0,0.19,0.16,0.22,0.19,0.19,0.2,0.19,0.22,0.16,0.21,0.22,0.19,0.0,0.18,0.19,0.16,0.19,0.19,0.16,0.21,0.16,0.18,0.21,0.2,0.16,0.19,0.17,0.2,0.17,0.16,0.17,0.19,0.0,0.16,0.18,0.19,0.16,0.16,0.16,0.15,0.18,0.0,0.16,0.18,0.0,0.0,0.16,0.16,0.17,0.0,0.0,0.16,0.0,0.17,0.15,0.16,0.18,0.16,0.16,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.16,0.16,0.33,0.16,0.17,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.2,0.0,0.19,0.0,0.0,0.0,0.31,0.3,0.18,0.18,0.18,0.2,0.16,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.22,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.36
10/25/2021,5.11,5.18,3.24,1.9,1.88,1.83,0.99,1.09,1.08,0.91,0.86,0.88,0.76,0.77,0.76,0.76,0.64,0.65,0.63,0.87,0.61,0.65,0.53,0.61,0.5,0.61,0.42,0.41,0.51,0.52,0.57,0.57,0.5,0.5,0.46,0.43,0.48,0.32,0.5,0.48,0.44,0.41,0.26,0.35,0.49,0.43,0.42,0.34,0.35,0.44,0.4,0.37,0.44,0.41,0.32,0.37,0.35,0.33,0.38,0.34,0.38,0.3,0.3,0.34,0.33,0.33,0.3,0.31,0.32,0.39,0.22,0.34,0.34,0.29,0.28,0.32,0.31,0.34,0.29,0.29,0.32,0.28,0.26,0.26,0.21,0.24,0.26,0.26,0.25,0.33,0.15,0.24,0.27,0.22,0.26,0.22,0.27,0.25,0.26,0.27,0.23,0.24,0.22,0.31,0.21,0.25,0.23,0.17,0.19,0.19,0.18,0.19,0.26,0.24,0.2,0.2,0.18,0.2,0.17,0.19,0.0,0.21,0.22,0.22,0.19,0.22,0.19,0.0,0.19,0.16,0.22,0.19,0.19,0.19,0.2,0.23,0.16,0.21,0.22,0.19,0.0,0.18,0.19,0.16,0.19,0.19,0.0,0.2,0.16,0.18,0.2,0.2,0.16,0.19,0.17,0.2,0.17,0.17,0.17,0.18,0.0,0.16,0.18,0.2,0.16,0.16,0.17,0.15,0.17,0.0,0.16,0.18,0.0,0.0,0.16,0.16,0.17,0.0,0.0,0.16,0.0,0.17,0.0,0.16,0.18,0.16,0.16,0.0,0.0,0.0,0.16,0.19,0.0,0.0,0.16,0.16,0.34,0.15,0.17,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.2,0.0,0.18,0.0,0.0,0.0,0.31,0.29,0.18,0.18,0.18,0.2,0.16,0.0,0.16,0.0,0.0,0.17,0.0,0.16,0.0,0.22,0.17,0.0,0.0,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.13
10/26/2021,5.12,5.19,3.24,1.91,1.88,1.84,0.99,1.09,1.08,0.92,0.86,0.88,0.77,0.77,0.76,0.76,0.65,0.65,0.63,0.87,0.61,0.65,0.53,0.61,0.5,0.61,0.42,0.41,0.51,0.52,0.57,0.57,0.5,0.51,0.46,0.43,0.48,0.32,0.5,0.48,0.44,0.41,0.26,0.35,0.49,0.43,0.42,0.34,0.35,0.44,0.4,0.37,0.44,0.41,0.32,0.37,0.35,0.33,0.38,0.34,0.38,0.3,0.3,0.35,0.33,0.33,0.3,0.31,0.32,0.39,0.22,0.34,0.34,0.29,0.28,0.32,0.31,0.34,0.29,0.29,0.32,0.28,0.26,0.26,0.21,0.24,0.26,0.27,0.25,0.33,0.0,0.24,0.27,0.22,0.26,0.22,0.27,0.25,0.26,0.27,0.23,0.24,0.22,0.31,0.21,0.25,0.23,0.17,0.19,0.19,0.18,0.19,0.26,0.25,0.2,0.2,0.18,0.2,0.17,0.19,0.0,0.21,0.22,0.22,0.19,0.22,0.19,0.0,0.19,0.16,0.23,0.19,0.19,0.2,0.2,0.23,0.16,0.21,0.22,0.19,0.0,0.18,0.19,0.16,0.19,0.19,0.15,0.2,0.16,0.18,0.2,0.2,0.16,0.19,0.17,0.2,0.17,0.17,0.17,0.18,0.0,0.16,0.18,0.2,0.16,0.16,0.17,0.0,0.18,0.0,0.16,0.18,0.0,0.0,0.16,0.16,0.17,0.0,0.0,0.16,0.0,0.17,0.0,0.16,0.18,0.16,0.16,0.0,0.0,0.0,0.16,0.19,0.0,0.0,0.16,0.16,0.34,0.16,0.17,0.24,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.18,0.2,0.0,0.18,0.0,0.0,0.0,0.31,0.29,0.18,0.18,0.18,0.2,0.16,0.0,0.16,0.15,0.15,0.17,0.0,0.16,0.0,0.23,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.26
10/27/2021,5.1,5.17,3.15,1.81,1.82,1.79,0.99,1.1,1.08,0.92,0.87,0.89,0.77,0.78,0.77,0.78,0.65,0.58,0.64,0.89,0.62,0.64,0.53,0.61,0.5,0.62,0.41,0.42,0.52,0.52,0.58,0.58,0.51,0.51,0.47,0.44,0.47,0.32,0.51,0.49,0.45,0.4,0.25,0.35,0.49,0.43,0.42,0.34,0.35,0.44,0.4,0.38,0.45,0.41,0.32,0.37,0.36,0.33,0.38,0.34,0.38,0.3,0.3,0.35,0.33,0.33,0.3,0.31,0.33,0.39,0.22,0.35,0.34,0.29,0.27,0.32,0.31,0.35,0.29,0.3,0.32,0.28,0.26,0.26,0.21,0.24,0.26,0.27,0.26,0.33,0.0,0.24,0.27,0.23,0.27,0.22,0.27,0.25,0.25,0.27,0.23,0.24,0.22,0.31,0.21,0.27,0.23,0.16,0.19,0.19,0.18,0.19,0.26,0.25,0.2,0.2,0.18,0.2,0.17,0.19,0.0,0.21,0.22,0.23,0.19,0.22,0.19,0.0,0.19,0.0,0.23,0.19,0.19,0.19,0.2,0.23,0.16,0.2,0.22,0.19,0.0,0.18,0.19,0.0,0.19,0.19,0.0,0.19,0.16,0.18,0.2,0.2,0.16,0.2,0.17,0.21,0.17,0.17,0.17,0.19,0.0,0.16,0.18,0.2,0.16,0.16,0.17,0.16,0.18,0.0,0.16,0.18,0.15,0.0,0.16,0.16,0.18,0.0,0.0,0.16,0.0,0.17,0.16,0.16,0.18,0.16,0.17,0.0,0.0,0.0,0.16,0.19,0.0,0.15,0.16,0.16,0.35,0.0,0.17,0.24,0.0,0.15,0.0,0.0,0.0,0.16,0.0,0.17,0.2,0.0,0.18,0.0,0.0,0.0,0.31,0.29,0.19,0.18,0.18,0.21,0.16,0.0,0.16,0.0,0.16,0.17,0.0,0.16,0.0,0.22,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.16
10/28/2021,5.08,5.14,3.13,1.83,1.82,1.78,0.99,1.11,1.1,0.92,0.87,0.88,0.78,0.78,0.77,0.78,0.65,0.57,0.64,1.0,0.62,0.62,0.53,0.62,0.5,0.62,0.42,0.42,0.52,0.52,0.57,0.58,0.5,0.51,0.48,0.43,0.47,0.32,0.5,0.5,0.45,0.41,0.25,0.35,0.49,0.43,0.43,0.34,0.35,0.45,0.41,0.38,0.45,0.41,0.32,0.37,0.36,0.33,0.38,0.34,0.38,0.3,0.3,0.35,0.33,0.33,0.31,0.31,0.33,0.38,0.22,0.34,0.33,0.29,0.27,0.32,0.31,0.35,0.29,0.29,0.32,0.28,0.26,0.26,0.21,0.23,0.26,0.26,0.26,0.34,0.0,0.24,0.27,0.23,0.27,0.22,0.27,0.25,0.25,0.27,0.23,0.24,0.22,0.3,0.22,0.27,0.23,0.0,0.19,0.19,0.18,0.19,0.26,0.24,0.2,0.2,0.18,0.2,0.17,0.19,0.0,0.21,0.22,0.23,0.19,0.22,0.19,0.0,0.19,0.0,0.23,0.19,0.19,0.2,0.2,0.23,0.16,0.22,0.22,0.18,0.0,0.17,0.19,0.16,0.19,0.19,0.0,0.2,0.16,0.18,0.21,0.2,0.16,0.19,0.17,0.22,0.17,0.17,0.17,0.19,0.0,0.16,0.18,0.2,0.16,0.16,0.17,0.16,0.18,0.0,0.16,0.18,0.15,0.0,0.16,0.16,0.17,0.0,0.0,0.16,0.0,0.17,0.16,0.16,0.18,0.16,0.17,0.0,0.0,0.15,0.0,0.19,0.0,0.15,0.16,0.16,0.35,0.0,0.17,0.24,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.17,0.2,0.0,0.18,0.0,0.0,0.0,0.31,0.29,0.19,0.18,0.18,0.2,0.16,0.0,0.16,0.16,0.16,0.17,0.0,0.16,0.0,0.23,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.22
10/29/2021,5.1,5.17,3.18,1.76,1.84,1.79,1.0,1.19,1.09,0.93,0.88,0.89,0.78,0.77,0.77,0.78,0.65,0.56,0.64,0.99,0.63,0.62,0.53,0.62,0.49,0.62,0.41,0.42,0.53,0.51,0.57,0.57,0.51,0.51,0.48,0.44,0.48,0.31,0.51,0.51,0.44,0.41,0.25,0.36,0.49,0.42,0.44,0.35,0.34,0.45,0.41,0.38,0.45,0.42,0.32,0.38,0.35,0.33,0.38,0.34,0.38,0.3,0.31,0.35,0.33,0.33,0.3,0.3,0.33,0.37,0.22,0.35,0.34,0.29,0.27,0.33,0.31,0.35,0.28,0.29,0.32,0.28,0.26,0.27,0.21,0.24,0.26,0.26,0.28,0.33,0.0,0.24,0.27,0.23,0.27,0.22,0.27,0.25,0.24,0.26,0.24,0.24,0.23,0.3,0.22,0.26,0.23,0.0,0.19,0.18,0.18,0.2,0.26,0.24,0.19,0.2,0.18,0.2,0.17,0.19,0.0,0.21,0.21,0.23,0.19,0.22,0.19,0.0,0.19,0.0,0.23,0.19,0.19,0.19,0.2,0.23,0.16,0.21,0.22,0.18,0.0,0.18,0.19,0.16,0.19,0.18,0.0,0.19,0.16,0.18,0.21,0.19,0.16,0.19,0.17,0.21,0.17,0.17,0.17,0.19,0.0,0.16,0.18,0.2,0.16,0.16,0.17,0.16,0.17,0.0,0.16,0.17,0.0,0.0,0.16,0.16,0.17,0.0,0.0,0.16,0.0,0.17,0.16,0.16,0.18,0.16,0.17,0.0,0.0,0.15,0.16,0.19,0.0,0.15,0.16,0.16,0.36,0.0,0.17,0.24,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.17,0.2,0.0,0.18,0.0,0.0,0.0,0.3,0.29,0.19,0.18,0.18,0.2,0.16,0.0,0.16,0.16,0.16,0.17,0.0,0.16,0.0,0.23,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.32
11/01/2021,5.19,5.38,3.23,1.76,1.92,1.87,0.98,1.19,1.09,0.92,0.88,0.88,0.77,0.77,0.76,0.77,0.58,0.56,0.64,1.05,0.62,0.65,0.49,0.62,0.47,0.62,0.4,0.42,0.54,0.48,0.58,0.56,0.51,0.51,0.47,0.43,0.48,0.32,0.5,0.51,0.44,0.4,0.25,0.35,0.5,0.42,0.43,0.34,0.34,0.45,0.43,0.38,0.43,0.41,0.31,0.39,0.36,0.32,0.36,0.33,0.38,0.29,0.3,0.35,0.33,0.33,0.31,0.31,0.33,0.37,0.21,0.35,0.33,0.28,0.28,0.33,0.31,0.35,0.29,0.29,0.32,0.28,0.26,0.27,0.21,0.23,0.26,0.26,0.27,0.32,0.0,0.24,0.28,0.23,0.27,0.21,0.27,0.25,0.23,0.26,0.24,0.24,0.22,0.3,0.22,0.24,0.22,0.0,0.18,0.19,0.18,0.2,0.26,0.24,0.19,0.2,0.16,0.2,0.17,0.19,0.0,0.21,0.21,0.22,0.19,0.22,0.18,0.0,0.19,0.16,0.23,0.2,0.19,0.2,0.19,0.23,0.16,0.21,0.22,0.19,0.0,0.17,0.19,0.16,0.19,0.19,0.0,0.18,0.16,0.17,0.21,0.19,0.16,0.19,0.17,0.21,0.17,0.17,0.17,0.18,0.0,0.16,0.18,0.2,0.15,0.16,0.17,0.16,0.18,0.0,0.16,0.16,0.0,0.0,0.16,0.16,0.17,0.16,0.0,0.16,0.0,0.17,0.16,0.0,0.18,0.16,0.16,0.0,0.0,0.15,0.17,0.19,0.0,0.0,0.16,0.16,0.35,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.2,0.0,0.18,0.0,0.15,0.0,0.3,0.3,0.19,0.18,0.18,0.2,0.16,0.0,0.16,0.16,0.15,0.17,0.0,0.16,0.0,0.22,0.17,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.39
