,MSFT,AAPL,AMZN,FB,GOOGL,GOOG,NVDA,V,ADBE,CRM,PYPL,MA,CSCO,ORCL,ACN,IBM,NOW,AVGO,INTC,INTU,AMD,QCOM,TXN,XTSLA,NFLX,SQ,ADP,ADSK,MU,AMAT,SNAP,DOCU,TWLO,CRWD,FIS,ZM,SPGI,FISV,BKNG,WDAY,VEEV,UBER,LRCX,MELI,MRVL,TWTR,FTNT,PANW,SNPS,EBAY,CME,OKTA,ICE,CDNS,ATVI,GPN,MSCI,CTSH,XLNX,ADI,HUBS,TTD,ROKU,SPLK,KLAC,EA,WORK,MTCH,HPQ,PAYX,CSGP,INFO,ANSS,MCO,MCHP,ANET,PINS,COUP,NTAP,DDOG,MXIM,NET,VRSN,EPAM,SWKS,ZS,ZBRA,RNG,IT,DELL,CDW,MMC,MSI,AKAM,HPE,MDB,ALGN,PTC,PAYC,ETSY,EFX,WDC,PTON,CTXS,KEYS,AON,STX,JPM,NLOK,CDAY,TRU,TDOC,IQV,FDX,DT,EQIX,FIVN,DLR,TER,NUAN,QRVO,TYL,ZEN,FFIV,VMW,FICO,FLT,VRSK,ENPH,CRL,CVNA,TRMB,EXPE,AVLR,DXC,CERN,OMC,SMAR,MPWR,BR,CHGG,A,MANH,BL,DBX,IPG,SSNC,PFPT,JNPR,NDAQ,ESTC,PCTY,TTWO,JKHY,GDDY,WLTW,ON,ZTS,BBY,IAC,SCHW,APPN,CPRT,EXPD,CREE,Z,VRNS,CGNX,FDS,NTNX,CBRE,BX,SAIL,AYX,LHX,EVBG,RPD,CIEN,GRMN,LSCC,AZPN,MTD,ROP,MKTX,SEDG,AXON,GWRE,PLAN,TXG,JCOM,FLEX,QTWO,SLAB,G,PEGA,BKI,ROK,BAH,IRM,CBOE,RUN,ZNGA,DFS,ACIW,127.HK,USD,RHI,FSLY,JLL,NEWR,NATI,ALLE,TDC,TW,UPWK,WK,AVTR,SPSC,MSTR,SYNA,BISXX,WOLF,n/a,QLYS,SUM
11/01/2021,15.55,12.26,5.82,4.74,5.0,4.88,4.26,2.04,2.13,2.1,1.5,1.55,1.51,1.34,1.18,0.88,1.02,0.9,0.68,0.98,0.84,0.69,0.62,0.54,0.56,0.63,0.47,0.45,0.36,0.39,0.4,0.36,0.43,0.39,0.27,0.23,0.38,0.29,0.33,0.45,0.28,0.33,0.27,0.29,0.33,0.21,0.35,0.33,0.31,0.26,0.25,0.32,0.26,0.28,0.26,0.16,0.26,0.25,0.25,0.36,0.27,0.2,0.14,0.2,0.2,0.17,0.0,0.16,0.17,0.19,0.18,0.2,0.18,0.18,0.16,0.16,0.08,0.12,0.16,0.36,0.0,0.23,0.13,0.18,0.13,0.2,0.14,0.11,0.18,0.15,0.14,0.15,0.13,0.11,0.12,0.17,0.13,0.1,0.16,0.14,0.13,0.09,0.08,0.09,0.13,0.14,0.11,0.33,0.09,0.12,0.09,0.08,0.09,0.07,0.11,0.22,0.08,0.1,0.11,0.09,0.09,0.11,0.07,0.09,0.08,0.07,0.08,0.11,0.11,0.09,0.07,0.08,0.07,0.08,0.06,0.07,0.07,0.07,0.11,0.08,0.05,0.08,0.08,0.07,0.06,0.07,0.07,0.0,0.07,0.08,0.07,0.1,0.07,0.07,0.05,0.07,0.09,0.06,0.06,0.06,0.0,0.04,0.06,0.05,0.0,0.05,0.06,0.06,0.07,0.05,0.07,0.09,0.04,0.0,0.04,0.05,0.06,0.04,0.04,0.06,0.05,0.05,0.05,0.04,0.06,0.05,0.05,0.06,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.09,0.09,0.09,0.08,0.08,0.09,0.07,0.08,0.0,0.07,0.0,0.0,99.07000000000002
11/02/2021,15.82,11.98,5.67,4.81,5.04,4.93,4.34,2.05,2.15,2.1,1.47,1.55,1.49,1.33,1.19,0.87,1.03,0.9,0.69,0.99,0.82,0.68,0.61,0.55,0.57,0.61,0.47,0.44,0.35,0.39,0.39,0.36,0.43,0.39,0.27,0.23,0.38,0.29,0.33,0.46,0.28,0.32,0.27,0.28,0.33,0.21,0.36,0.34,0.31,0.27,0.25,0.32,0.27,0.28,0.26,0.16,0.27,0.25,0.25,0.36,0.27,0.2,0.14,0.2,0.21,0.17,0.0,0.16,0.17,0.19,0.17,0.2,0.18,0.18,0.16,0.16,0.08,0.12,0.16,0.38,0.0,0.25,0.13,0.18,0.12,0.2,0.14,0.11,0.18,0.15,0.14,0.15,0.13,0.11,0.12,0.17,0.13,0.1,0.16,0.15,0.13,0.08,0.08,0.09,0.13,0.14,0.11,0.32,0.08,0.12,0.09,0.08,0.1,0.07,0.11,0.22,0.08,0.1,0.11,0.09,0.08,0.11,0.06,0.09,0.08,0.07,0.08,0.11,0.11,0.09,0.07,0.08,0.07,0.08,0.06,0.07,0.07,0.07,0.11,0.08,0.05,0.08,0.08,0.07,0.06,0.07,0.07,0.0,0.07,0.08,0.08,0.1,0.07,0.07,0.05,0.07,0.09,0.06,0.06,0.05,0.0,0.04,0.06,0.05,0.0,0.05,0.06,0.06,0.07,0.05,0.07,0.09,0.04,0.0,0.05,0.05,0.06,0.04,0.04,0.06,0.05,0.05,0.05,0.04,0.06,0.05,0.05,0.06,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.08,0.08,0.08,0.08,0.07,0.08,0.0,0.07,0.0,0.0,99.11
11/03/2021,15.82,11.98,5.67,4.81,5.04,4.93,4.34,2.05,2.15,2.1,1.47,1.55,1.49,1.33,1.19,0.87,1.03,0.9,0.69,0.99,0.82,0.68,0.61,0.55,0.57,0.61,0.47,0.44,0.35,0.39,0.39,0.36,0.43,0.39,0.27,0.23,0.38,0.29,0.33,0.46,0.28,0.32,0.27,0.28,0.33,0.21,0.36,0.34,0.31,0.27,0.25,0.32,0.27,0.28,0.26,0.16,0.27,0.25,0.25,0.36,0.27,0.2,0.14,0.2,0.21,0.17,0.0,0.16,0.17,0.19,0.17,0.2,0.18,0.18,0.16,0.16,0.08,0.12,0.16,0.38,0.0,0.25,0.13,0.18,0.12,0.2,0.14,0.11,0.18,0.15,0.14,0.15,0.13,0.11,0.12,0.17,0.13,0.1,0.16,0.15,0.13,0.08,0.08,0.09,0.13,0.14,0.11,0.32,0.08,0.12,0.09,0.08,0.1,0.07,0.11,0.22,0.08,0.1,0.11,0.09,0.08,0.11,0.06,0.09,0.08,0.07,0.08,0.11,0.11,0.09,0.07,0.08,0.07,0.08,0.06,0.07,0.07,0.07,0.11,0.08,0.05,0.08,0.08,0.07,0.06,0.07,0.07,0.0,0.07,0.08,0.08,0.1,0.07,0.07,0.05,0.07,0.09,0.06,0.06,0.05,0.0,0.04,0.06,0.05,0.0,0.05,0.06,0.06,0.07,0.05,0.07,0.09,0.04,0.0,0.05,0.05,0.06,0.04,0.04,0.06,0.05,0.05,0.05,0.04,0.06,0.05,0.05,0.06,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.08,0.08,0.08,0.08,0.07,0.08,0.0,0.07,0.0,0.0,99.11
11/04/2021,15.76,11.95,5.6,4.92,4.91,4.8,4.4,2.07,2.13,2.12,1.46,1.55,1.5,1.31,1.18,0.88,1.01,0.9,0.7,0.97,0.86,0.69,0.62,0.55,0.56,0.61,0.47,0.44,0.36,0.4,0.4,0.36,0.45,0.37,0.28,0.23,0.37,0.3,0.34,0.45,0.28,0.33,0.27,0.29,0.34,0.21,0.35,0.34,0.31,0.27,0.25,0.33,0.27,0.29,0.26,0.16,0.26,0.25,0.26,0.37,0.27,0.21,0.14,0.21,0.22,0.18,0.0,0.16,0.17,0.19,0.17,0.19,0.18,0.17,0.16,0.16,0.08,0.13,0.16,0.37,0.0,0.25,0.13,0.18,0.13,0.2,0.15,0.12,0.18,0.15,0.14,0.15,0.13,0.11,0.13,0.17,0.14,0.1,0.16,0.14,0.13,0.09,0.08,0.09,0.13,0.13,0.11,0.32,0.08,0.12,0.09,0.08,0.1,0.07,0.11,0.22,0.08,0.1,0.11,0.09,0.09,0.11,0.06,0.09,0.08,0.07,0.08,0.11,0.11,0.09,0.07,0.08,0.07,0.08,0.06,0.07,0.07,0.07,0.11,0.08,0.06,0.08,0.08,0.07,0.06,0.07,0.07,0.0,0.07,0.08,0.08,0.1,0.07,0.07,0.05,0.07,0.1,0.06,0.06,0.06,0.0,0.04,0.06,0.05,0.0,0.05,0.06,0.06,0.07,0.05,0.07,0.09,0.04,0.0,0.04,0.05,0.06,0.04,0.04,0.06,0.05,0.05,0.05,0.04,0.06,0.05,0.05,0.06,0.04,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.09,0.09,0.08,0.08,0.07,0.09,0.0,0.07,0.0,0.0,99.1
11/05/2021,15.86,11.97,5.56,4.87,4.95,4.84,4.47,2.02,2.12,2.11,1.44,1.51,1.54,1.33,1.19,0.87,1.01,0.91,0.7,0.98,0.87,0.69,0.62,0.55,0.56,0.6,0.47,0.44,0.36,0.41,0.38,0.37,0.45,0.37,0.27,0.23,0.37,0.29,0.33,0.46,0.28,0.31,0.27,0.29,0.34,0.21,0.35,0.34,0.31,0.27,0.25,0.33,0.27,0.29,0.25,0.15,0.26,0.25,0.26,0.37,0.26,0.2,0.14,0.2,0.22,0.17,0.0,0.15,0.17,0.19,0.17,0.19,0.18,0.17,0.17,0.2,0.08,0.13,0.16,0.37,0.0,0.24,0.13,0.18,0.13,0.21,0.16,0.12,0.18,0.07,0.14,0.15,0.13,0.11,0.13,0.17,0.14,0.1,0.17,0.14,0.13,0.09,0.08,0.09,0.13,0.13,0.11,0.32,0.08,0.12,0.09,0.08,0.09,0.07,0.11,0.22,0.08,0.1,0.11,0.09,0.09,0.11,0.06,0.1,0.15,0.07,0.08,0.1,0.11,0.08,0.07,0.08,0.07,0.08,0.06,0.07,0.07,0.07,0.11,0.08,0.0,0.08,0.08,0.07,0.06,0.07,0.07,0.0,0.07,0.08,0.07,0.1,0.07,0.06,0.05,0.07,0.1,0.06,0.06,0.05,0.0,0.04,0.06,0.05,0.0,0.04,0.06,0.06,0.07,0.05,0.07,0.09,0.04,0.04,0.04,0.05,0.05,0.05,0.04,0.06,0.05,0.05,0.05,0.04,0.06,0.05,0.05,0.06,0.04,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.05,0.04,0.04,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.09,0.0,0.07,0.0,0.0,99.12000000000002
11/08/2021,15.69,11.8,5.72,4.88,4.94,4.83,4.95,1.98,2.18,2.11,1.41,1.51,1.49,1.3,1.19,0.82,1.01,0.91,0.7,0.97,0.92,0.78,0.61,0.55,0.54,0.58,0.46,0.44,0.36,0.42,0.38,0.36,0.46,0.37,0.27,0.23,0.36,0.29,0.32,0.45,0.28,0.33,0.28,0.29,0.34,0.2,0.35,0.32,0.31,0.26,0.24,0.33,0.26,0.29,0.22,0.15,0.26,0.25,0.27,0.37,0.27,0.19,0.13,0.2,0.23,0.17,0.0,0.16,0.17,0.19,0.17,0.19,0.19,0.17,0.17,0.21,0.08,0.12,0.16,0.37,0.0,0.25,0.13,0.19,0.12,0.21,0.16,0.11,0.17,0.07,0.13,0.14,0.13,0.11,0.13,0.17,0.14,0.09,0.15,0.15,0.13,0.09,0.08,0.09,0.13,0.12,0.11,0.31,0.08,0.11,0.09,0.08,0.09,0.07,0.11,0.21,0.07,0.1,0.11,0.09,0.08,0.11,0.06,0.09,0.14,0.06,0.08,0.11,0.11,0.07,0.07,0.07,0.07,0.08,0.06,0.07,0.06,0.07,0.1,0.08,0.0,0.08,0.08,0.07,0.06,0.07,0.07,0.0,0.07,0.08,0.07,0.09,0.08,0.06,0.06,0.07,0.11,0.06,0.06,0.05,0.0,0.04,0.06,0.06,0.0,0.0,0.06,0.06,0.07,0.05,0.07,0.09,0.04,0.04,0.04,0.05,0.06,0.05,0.04,0.07,0.05,0.05,0.05,0.04,0.06,0.05,0.05,0.06,0.05,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.0,0.07,0.0,0.04,99.17000000000002
11/09/2021,15.63,11.8,5.77,4.95,4.95,4.84,4.93,2.05,2.14,2.1,1.39,1.57,1.49,1.28,1.19,0.84,0.99,0.93,0.7,0.95,0.91,0.82,0.62,0.52,0.52,0.55,0.47,0.44,0.36,0.43,0.38,0.34,0.45,0.36,0.27,0.22,0.36,0.28,0.35,0.44,0.28,0.34,0.28,0.3,0.34,0.2,0.36,0.32,0.31,0.26,0.25,0.32,0.26,0.28,0.22,0.15,0.26,0.25,0.27,0.38,0.26,0.18,0.12,0.2,0.23,0.17,0.0,0.16,0.17,0.19,0.16,0.19,0.19,0.16,0.18,0.21,0.08,0.12,0.16,0.41,0.0,0.24,0.14,0.18,0.12,0.21,0.16,0.11,0.17,0.07,0.13,0.14,0.13,0.1,0.13,0.18,0.14,0.1,0.15,0.15,0.13,0.09,0.05,0.08,0.13,0.12,0.11,0.31,0.08,0.11,0.09,0.08,0.09,0.07,0.11,0.2,0.07,0.1,0.11,0.08,0.08,0.1,0.06,0.09,0.14,0.06,0.08,0.1,0.11,0.07,0.07,0.07,0.08,0.07,0.06,0.07,0.06,0.07,0.11,0.08,0.0,0.08,0.08,0.07,0.05,0.07,0.07,0.0,0.07,0.08,0.07,0.09,0.07,0.06,0.05,0.07,0.1,0.06,0.06,0.05,0.0,0.0,0.06,0.05,0.0,0.0,0.06,0.05,0.07,0.05,0.07,0.09,0.04,0.04,0.04,0.05,0.06,0.05,0.04,0.07,0.05,0.05,0.05,0.04,0.06,0.05,0.05,0.06,0.05,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.09,0.09,0.08,0.08,0.08,0.1,0.0,0.07,0.0,0.04,99.11
11/10/2021,15.63,11.8,5.77,4.95,4.95,4.84,4.93,2.05,2.14,2.1,1.39,1.57,1.49,1.28,1.19,0.84,0.99,0.93,0.7,0.95,0.91,0.82,0.62,0.52,0.52,0.55,0.47,0.44,0.36,0.43,0.38,0.34,0.45,0.36,0.27,0.22,0.36,0.28,0.35,0.44,0.28,0.34,0.28,0.3,0.34,0.2,0.36,0.32,0.31,0.26,0.25,0.32,0.26,0.28,0.22,0.15,0.26,0.25,0.27,0.38,0.26,0.18,0.12,0.2,0.23,0.17,0.0,0.16,0.17,0.19,0.16,0.19,0.19,0.16,0.18,0.21,0.08,0.12,0.16,0.41,0.0,0.24,0.14,0.18,0.12,0.21,0.16,0.11,0.17,0.07,0.13,0.14,0.13,0.1,0.13,0.18,0.14,0.1,0.15,0.15,0.13,0.09,0.05,0.08,0.13,0.12,0.11,0.31,0.08,0.11,0.09,0.08,0.09,0.07,0.11,0.2,0.07,0.1,0.11,0.08,0.08,0.1,0.06,0.09,0.14,0.06,0.08,0.1,0.11,0.07,0.07,0.07,0.08,0.07,0.06,0.07,0.06,0.07,0.11,0.08,0.0,0.08,0.08,0.07,0.05,0.07,0.07,0.0,0.07,0.08,0.07,0.09,0.07,0.06,0.05,0.07,0.1,0.06,0.06,0.05,0.0,0.0,0.06,0.05,0.0,0.0,0.06,0.05,0.07,0.05,0.07,0.09,0.04,0.04,0.04,0.05,0.06,0.05,0.04,0.07,0.05,0.05,0.05,0.04,0.06,0.05,0.05,0.06,0.05,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.09,0.09,0.08,0.08,0.08,0.1,0.0,0.07,0.0,0.04,99.11
11/11/2021,15.59,11.67,5.69,4.88,4.93,4.82,5.08,2.07,2.14,2.1,1.4,1.57,1.48,1.28,1.18,0.84,0.99,0.92,0.71,0.95,1.0,0.83,0.61,0.52,0.52,0.55,0.46,0.45,0.37,0.43,0.39,0.35,0.45,0.38,0.27,0.21,0.36,0.28,0.35,0.45,0.28,0.33,0.28,0.31,0.34,0.2,0.36,0.34,0.31,0.25,0.24,0.33,0.26,0.28,0.21,0.14,0.25,0.25,0.28,0.38,0.27,0.23,0.12,0.2,0.23,0.17,0.0,0.16,0.17,0.18,0.16,0.18,0.18,0.16,0.17,0.2,0.08,0.12,0.16,0.42,0.0,0.26,0.14,0.19,0.12,0.22,0.15,0.1,0.17,0.07,0.13,0.14,0.13,0.11,0.13,0.18,0.14,0.1,0.15,0.15,0.13,0.09,0.04,0.08,0.13,0.13,0.11,0.31,0.08,0.11,0.09,0.08,0.09,0.07,0.11,0.2,0.07,0.1,0.11,0.08,0.08,0.11,0.06,0.09,0.14,0.06,0.08,0.1,0.11,0.07,0.06,0.08,0.08,0.07,0.06,0.07,0.06,0.07,0.11,0.08,0.0,0.08,0.07,0.07,0.05,0.07,0.07,0.0,0.07,0.08,0.07,0.09,0.07,0.06,0.05,0.07,0.1,0.06,0.06,0.05,0.0,0.04,0.06,0.05,0.0,0.0,0.06,0.05,0.07,0.05,0.07,0.09,0.04,0.04,0.04,0.05,0.06,0.05,0.04,0.07,0.05,0.05,0.05,0.04,0.06,0.05,0.05,0.06,0.04,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.08,0.09,0.08,0.08,0.08,0.1,0.0,0.08,0.0,0.0,99.09000000000002
11/12/2021,15.56,11.71,5.84,4.84,4.93,4.82,5.05,2.01,2.15,2.1,1.26,1.55,1.49,1.27,1.18,0.81,0.99,0.92,0.7,0.95,0.99,0.83,0.61,0.54,0.53,0.54,0.47,0.45,0.38,0.44,0.39,0.35,0.45,0.39,0.27,0.21,0.36,0.28,0.35,0.45,0.28,0.32,0.29,0.32,0.34,0.2,0.36,0.33,0.32,0.26,0.24,0.34,0.25,0.29,0.21,0.14,0.25,0.25,0.28,0.38,0.28,0.25,0.12,0.21,0.23,0.17,0.0,0.16,0.17,0.18,0.16,0.18,0.18,0.17,0.17,0.21,0.08,0.13,0.16,0.43,0.0,0.25,0.14,0.19,0.12,0.22,0.15,0.11,0.18,0.07,0.13,0.14,0.13,0.11,0.13,0.19,0.14,0.1,0.15,0.15,0.13,0.09,0.04,0.08,0.13,0.13,0.12,0.31,0.08,0.11,0.09,0.08,0.09,0.07,0.11,0.2,0.08,0.1,0.11,0.08,0.08,0.11,0.06,0.1,0.14,0.07,0.08,0.11,0.11,0.07,0.07,0.07,0.08,0.07,0.06,0.07,0.06,0.07,0.11,0.08,0.0,0.08,0.07,0.07,0.06,0.07,0.07,0.0,0.07,0.08,0.08,0.09,0.07,0.06,0.05,0.07,0.1,0.06,0.06,0.05,0.0,0.04,0.06,0.05,0.0,0.0,0.06,0.05,0.07,0.05,0.07,0.09,0.04,0.04,0.04,0.05,0.06,0.05,0.04,0.06,0.05,0.05,0.05,0.04,0.06,0.05,0.05,0.05,0.04,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.08,0.09,0.08,0.07,0.08,0.1,0.0,0.07,0.0,0.0,99.13
11/15/2021,15.65,11.67,5.76,4.81,4.9,4.81,5.09,2.01,2.1,2.09,1.26,1.62,1.5,1.29,1.19,0.82,0.99,0.93,0.71,0.95,0.99,0.83,0.61,0.55,0.54,0.54,0.47,0.45,0.38,0.44,0.39,0.33,0.44,0.38,0.29,0.2,0.36,0.29,0.33,0.46,0.28,0.31,0.29,0.3,0.35,0.2,0.36,0.33,0.31,0.26,0.25,0.33,0.26,0.29,0.22,0.14,0.25,0.26,0.29,0.38,0.27,0.24,0.12,0.2,0.23,0.18,0.0,0.15,0.17,0.19,0.16,0.18,0.18,0.17,0.18,0.21,0.08,0.11,0.16,0.42,0.0,0.25,0.14,0.18,0.12,0.22,0.15,0.12,0.17,0.07,0.14,0.15,0.13,0.11,0.13,0.18,0.14,0.09,0.14,0.14,0.13,0.09,0.04,0.08,0.13,0.13,0.12,0.31,0.08,0.11,0.09,0.07,0.09,0.08,0.11,0.2,0.08,0.1,0.11,0.09,0.08,0.11,0.06,0.1,0.14,0.06,0.08,0.11,0.12,0.08,0.06,0.07,0.08,0.07,0.06,0.07,0.07,0.07,0.11,0.08,0.0,0.08,0.07,0.07,0.05,0.07,0.07,0.0,0.07,0.07,0.07,0.09,0.07,0.06,0.05,0.07,0.1,0.06,0.06,0.05,0.0,0.0,0.06,0.05,0.0,0.0,0.06,0.05,0.08,0.05,0.07,0.09,0.05,0.0,0.04,0.04,0.06,0.05,0.04,0.07,0.05,0.05,0.05,0.04,0.06,0.05,0.05,0.05,0.04,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.0,0.0,0.08,0.09,0.08,0.09,0.08,0.07,0.08,0.1,0.0,0.08,0.0,0.04,99.1
11/16/2021,15.65,11.67,5.76,4.81,4.9,4.81,5.09,2.01,2.1,2.09,1.26,1.62,1.5,1.29,1.19,0.82,0.99,0.93,0.71,0.95,0.99,0.83,0.61,0.55,0.54,0.54,0.47,0.45,0.38,0.44,0.39,0.33,0.44,0.38,0.29,0.2,0.36,0.29,0.33,0.46,0.28,0.31,0.29,0.3,0.35,0.2,0.36,0.33,0.31,0.26,0.25,0.33,0.26,0.29,0.22,0.14,0.25,0.26,0.29,0.38,0.27,0.24,0.12,0.2,0.23,0.18,0.0,0.15,0.17,0.19,0.16,0.18,0.18,0.17,0.18,0.21,0.08,0.11,0.16,0.42,0.0,0.25,0.14,0.18,0.12,0.22,0.15,0.12,0.17,0.07,0.14,0.15,0.13,0.11,0.13,0.18,0.14,0.09,0.14,0.14,0.13,0.09,0.04,0.08,0.13,0.13,0.12,0.31,0.08,0.11,0.09,0.07,0.09,0.08,0.11,0.2,0.08,0.1,0.11,0.09,0.08,0.11,0.06,0.1,0.14,0.06,0.08,0.11,0.12,0.08,0.06,0.07,0.08,0.07,0.06,0.07,0.07,0.07,0.11,0.08,0.0,0.08,0.07,0.07,0.05,0.07,0.07,0.0,0.07,0.07,0.07,0.09,0.07,0.06,0.05,0.07,0.1,0.06,0.06,0.05,0.0,0.0,0.06,0.05,0.0,0.0,0.06,0.05,0.08,0.05,0.07,0.09,0.05,0.0,0.04,0.04,0.06,0.05,0.04,0.07,0.05,0.05,0.05,0.04,0.06,0.05,0.05,0.05,0.04,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.0,0.0,0.08,0.09,0.08,0.09,0.08,0.07,0.08,0.1,0.0,0.08,0.0,0.04,99.1
11/17/2021,15.63,11.67,5.77,4.93,4.93,4.84,5.02,2.0,2.12,2.09,1.28,1.63,1.48,1.26,1.19,0.8,0.99,0.93,0.69,0.97,0.99,0.82,0.61,0.56,0.55,0.53,0.47,0.45,0.38,0.44,0.38,0.34,0.44,0.38,0.28,0.21,0.35,0.28,0.32,0.45,0.28,0.32,0.29,0.3,0.35,0.2,0.36,0.33,0.32,0.26,0.25,0.33,0.25,0.29,0.22,0.14,0.25,0.26,0.29,0.38,0.27,0.26,0.12,0.2,0.23,0.17,0.0,0.15,0.17,0.19,0.16,0.18,0.18,0.16,0.17,0.21,0.08,0.11,0.16,0.42,0.0,0.25,0.14,0.17,0.12,0.22,0.15,0.12,0.17,0.07,0.14,0.15,0.13,0.11,0.12,0.18,0.14,0.1,0.14,0.15,0.13,0.09,0.04,0.08,0.13,0.13,0.13,0.31,0.08,0.11,0.09,0.07,0.09,0.07,0.11,0.2,0.08,0.1,0.11,0.08,0.08,0.11,0.06,0.1,0.14,0.06,0.08,0.11,0.12,0.07,0.06,0.07,0.08,0.07,0.06,0.07,0.06,0.07,0.11,0.08,0.0,0.08,0.07,0.07,0.05,0.07,0.07,0.0,0.07,0.07,0.08,0.09,0.07,0.06,0.05,0.07,0.1,0.06,0.06,0.05,0.0,0.0,0.06,0.05,0.0,0.0,0.06,0.05,0.07,0.05,0.07,0.09,0.05,0.0,0.04,0.04,0.06,0.05,0.04,0.07,0.05,0.05,0.05,0.04,0.06,0.05,0.05,0.05,0.04,0.0,0.04,0.0,0.05,0.04,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.07,0.09,0.08,0.09,0.08,0.08,0.08,0.1,0.0,0.08,0.0,0.04,99.1
11/18/2021,15.6,11.67,5.8,5.03,4.92,4.83,4.96,2.0,2.13,2.08,1.3,1.62,1.49,1.27,1.19,0.8,0.98,0.94,0.69,0.97,0.98,0.84,0.6,0.56,0.55,0.54,0.48,0.44,0.38,0.44,0.4,0.33,0.44,0.34,0.27,0.22,0.36,0.29,0.32,0.45,0.27,0.31,0.29,0.3,0.34,0.2,0.35,0.34,0.31,0.26,0.25,0.33,0.26,0.29,0.22,0.14,0.26,0.26,0.29,0.38,0.27,0.28,0.12,0.17,0.23,0.17,0.0,0.15,0.17,0.19,0.17,0.19,0.18,0.17,0.17,0.21,0.09,0.12,0.16,0.42,0.0,0.26,0.14,0.17,0.12,0.21,0.15,0.12,0.17,0.07,0.14,0.15,0.13,0.11,0.12,0.18,0.14,0.09,0.14,0.15,0.13,0.09,0.04,0.08,0.13,0.13,0.12,0.31,0.08,0.11,0.09,0.07,0.09,0.07,0.1,0.2,0.08,0.1,0.11,0.08,0.08,0.11,0.06,0.1,0.14,0.06,0.08,0.11,0.11,0.07,0.07,0.07,0.08,0.07,0.06,0.07,0.07,0.07,0.11,0.08,0.0,0.08,0.07,0.07,0.05,0.07,0.07,0.0,0.07,0.07,0.08,0.09,0.07,0.06,0.05,0.07,0.1,0.06,0.06,0.05,0.0,0.0,0.06,0.05,0.0,0.0,0.05,0.05,0.08,0.05,0.07,0.09,0.05,0.0,0.04,0.04,0.06,0.05,0.04,0.07,0.05,0.05,0.05,0.04,0.06,0.05,0.05,0.05,0.04,0.0,0.04,0.0,0.05,0.04,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.08,0.09,0.08,0.09,0.08,0.08,0.08,0.11,0.0,0.08,0.0,0.04,99.17000000000002
