,TECH,CGNX,MOH,FICO,SEDG,XPO,SBNY,CPT,CDAY,MASI,FDS,GGG,BRO,WSM,MPW,LII,TTC,NDSN,XTSLA,STLD,RH,TREX,RPM,AXON,CREE,JAZZ,FIVE,DAR,DECK,WTRG,CABO,RGEN,LAD,AZPN,HUBB,TRGP,OC,CSL,EWBC,JLL,MIDD,CLF,UGI,RS,Y,NBIX,MKSI,SYNH,OLED,PEN,LEA,WSO,MANH,ATR,FHN,SCI,ACM,RUN,LAMR,AMED,WEX,CONE,CIEN,STOR,OHI,BLDR,SAM,LSI,KSS,AFG,OSK,NNN,ARW,UTHR,CPRI,G,DCI,GNTX,ITT,AGCO,LECO,EHC,PII,BC,JBL,RGLD,CHE,CBSH,HRC,RGA,FSLR,IIVI,AIRC,REXR,SMG,IAA,LSCC,TPX,CROX,PCTY,THC,CASY,WWD,KRC,XEC,SEIC,RNR,ORI,HOG,MAT,AMG,NVST,YETI,CNXC,SKX,SON,ACC,JEF,EGP,BRKS,VAC,BRX,WH,CHDN,SF,FAF,FR,TTEK,OGE,FFIN,SLAB,STAA,HQY,SLM,DKS,COHR,POST,PB,LHCG,PNFP,JHG,EME,ARWR,SRCL,HALO,GMED,FL,BLD,OLN,NYT,TXRH,MDU,TOL,FOXF,MAN,LITE,SNV,BJ,JCOM,CDK,LSTR,CACI,MSA,NCR,X,LFUS,AYI,INGR,CFR,THO,EVR,HELE,EXEL,EQT,LPX,MTZ,VVV,PRI,COR,EXP,KNX,SYNA,CUZ,SRC,SLG,DEI,AEO,NATI,ACHC,CC,AN,RBC,VLY,MMS,KBR,TKR,CFX,VNT,TNL,SAIC,RYN,TDC,FLS,GBCI,OZK,JBLU,OLLI,NYCB,IDA,QDEL,NVT,HXL,ASGN,ESNT,GME,GXO WI,SNX,VSCO WI,CIT,MEDP,FCN,MTG,GXO,VSCO,CLH,IART,VMI,IBKR,SAIA,IRDM,PFGC,WING,ASH,CRUS,SMTC,TNDM,SGMS,USD,APPS,PRGO,PACW,CAR,BYD,COG,n/a,CW,NOV,WOLF,UNM,RRX,ZD,HFC,GT,AVNT,NFG,WTFC,BRKR,SUM
10/15/2021,0.0,0.6,0.7,0.48,0.58,0.33,0.77,0.64,0.0,0.58,0.64,0.5,0.0,0.55,0.5,0.43,0.45,0.55,0.0,0.49,0.47,0.51,0.44,0.46,0.0,0.35,0.44,0.5,0.42,0.44,0.37,0.56,0.42,0.41,0.42,0.51,0.38,0.45,0.49,0.54,0.4,0.4,0.39,0.38,0.38,0.42,0.34,0.39,0.31,0.37,0.43,0.38,0.41,0.35,0.39,0.45,0.39,0.38,0.43,0.0,0.34,0.4,0.35,0.34,0.3,0.48,0.0,0.39,0.31,0.38,0.29,0.33,0.36,0.37,0.32,0.35,0.31,0.36,0.33,0.34,0.34,0.3,0.31,0.33,0.39,0.26,0.28,0.32,0.42,0.35,0.41,0.25,0.34,0.34,0.25,0.33,0.38,0.38,0.35,0.46,0.28,0.3,0.31,0.3,0.0,0.27,0.29,0.3,0.24,0.28,0.27,0.27,0.32,0.33,0.24,0.25,0.3,0.33,0.3,0.31,0.29,0.29,0.33,0.36,0.32,0.33,0.29,0.36,0.28,0.26,0.24,0.23,0.23,0.0,0.32,0.26,0.26,0.29,0.0,0.31,0.33,0.27,0.27,0.27,0.0,0.25,0.0,0.29,0.3,0.38,0.27,0.27,0.28,0.27,0.26,0.27,0.28,0.32,0.0,0.0,0.25,0.28,0.23,0.23,0.24,0.29,0.31,0.27,0.3,0.29,0.25,0.23,0.29,0.27,0.25,0.0,0.25,0.26,0.26,0.24,0.34,0.26,0.25,0.24,0.0,0.24,0.0,0.23,0.0,0.0,0.0,0.0,0.24,0.0,0.25,0.0,0.27,0.24,0.0,0.0,0.0,0.26,0.0,0.25,0.23,0.0,0.0,0.27,0.0,0.0,0.23,0.0,0.28,0.0,0.46,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.32,0.0,0.0,0.0,0.0,0.27,0.29,0.0,0.31,0.0,0.0,0.0,0.0,0.34,0.32,0.0,0.29,0.26,0.23,0.28,0.0,0.0,0.23,0.23,0.24,0.41,0.23,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.14
10/18/2021,0.0,0.6,0.7,0.48,0.58,0.33,0.77,0.64,0.0,0.58,0.64,0.5,0.0,0.55,0.5,0.43,0.45,0.55,0.0,0.49,0.47,0.51,0.44,0.46,0.0,0.35,0.44,0.5,0.42,0.44,0.37,0.56,0.42,0.41,0.42,0.51,0.38,0.45,0.49,0.54,0.4,0.4,0.39,0.38,0.38,0.42,0.34,0.39,0.31,0.37,0.43,0.38,0.41,0.35,0.39,0.45,0.39,0.38,0.43,0.0,0.34,0.4,0.35,0.34,0.3,0.48,0.0,0.39,0.31,0.38,0.29,0.33,0.36,0.37,0.32,0.35,0.31,0.36,0.33,0.34,0.34,0.3,0.31,0.33,0.39,0.26,0.28,0.32,0.42,0.35,0.41,0.25,0.34,0.34,0.25,0.33,0.38,0.38,0.35,0.46,0.28,0.3,0.31,0.3,0.0,0.27,0.29,0.3,0.24,0.28,0.27,0.27,0.32,0.33,0.24,0.25,0.3,0.33,0.3,0.31,0.29,0.29,0.33,0.36,0.32,0.33,0.29,0.36,0.28,0.26,0.24,0.23,0.23,0.0,0.32,0.26,0.26,0.29,0.0,0.31,0.33,0.27,0.27,0.27,0.0,0.25,0.0,0.29,0.3,0.38,0.27,0.27,0.28,0.27,0.26,0.27,0.28,0.32,0.0,0.0,0.25,0.28,0.23,0.23,0.24,0.29,0.31,0.27,0.3,0.29,0.25,0.23,0.29,0.27,0.25,0.0,0.25,0.26,0.26,0.24,0.34,0.26,0.25,0.24,0.0,0.24,0.0,0.23,0.0,0.0,0.0,0.0,0.24,0.0,0.25,0.0,0.27,0.24,0.0,0.0,0.0,0.26,0.0,0.25,0.23,0.0,0.0,0.27,0.0,0.0,0.23,0.0,0.28,0.0,0.46,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.32,0.0,0.0,0.0,0.0,0.27,0.29,0.0,0.31,0.0,0.0,0.0,0.0,0.34,0.32,0.0,0.29,0.26,0.23,0.28,0.0,0.0,0.23,0.23,0.24,0.41,0.23,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.14
10/19/2021,0.0,0.61,0.68,0.48,0.66,0.32,0.76,0.66,0.0,0.6,0.65,0.5,0.0,0.56,0.51,0.44,0.43,0.55,0.0,0.5,0.46,0.45,0.45,0.49,0.0,0.35,0.44,0.5,0.41,0.44,0.36,0.57,0.42,0.47,0.42,0.53,0.39,0.46,0.49,0.54,0.4,0.41,0.39,0.39,0.38,0.4,0.33,0.38,0.32,0.39,0.44,0.39,0.42,0.35,0.39,0.43,0.38,0.42,0.43,0.0,0.35,0.4,0.34,0.34,0.31,0.49,0.0,0.41,0.3,0.37,0.29,0.34,0.36,0.35,0.33,0.36,0.31,0.37,0.33,0.33,0.34,0.28,0.3,0.32,0.38,0.27,0.27,0.31,0.42,0.34,0.44,0.25,0.34,0.35,0.25,0.33,0.37,0.37,0.35,0.47,0.28,0.29,0.31,0.3,0.0,0.27,0.29,0.29,0.24,0.29,0.27,0.26,0.33,0.33,0.25,0.25,0.3,0.34,0.3,0.31,0.28,0.29,0.32,0.37,0.32,0.34,0.3,0.37,0.28,0.26,0.25,0.23,0.0,0.0,0.33,0.26,0.26,0.29,0.0,0.32,0.32,0.27,0.29,0.26,0.23,0.25,0.0,0.3,0.29,0.38,0.26,0.26,0.29,0.27,0.26,0.27,0.28,0.33,0.0,0.23,0.25,0.28,0.23,0.23,0.25,0.29,0.31,0.27,0.29,0.26,0.25,0.23,0.29,0.26,0.26,0.0,0.26,0.27,0.26,0.25,0.33,0.26,0.25,0.24,0.0,0.25,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.25,0.0,0.27,0.24,0.0,0.0,0.0,0.26,0.0,0.24,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.26,0.23,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.33,0.0,0.23,0.0,0.0,0.26,0.28,0.0,0.3,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.31,0.25,0.23,0.29,0.23,0.0,0.0,0.0,0.24,0.42,0.0,0.4,0.25,0.23,0.0,0.0,0.0,0.0,0.0,68.47999999999999
10/20/2021,0.0,0.62,0.68,0.48,0.65,0.33,0.77,0.66,0.0,0.6,0.65,0.5,0.0,0.57,0.52,0.44,0.43,0.55,0.0,0.5,0.47,0.45,0.45,0.49,0.0,0.36,0.44,0.5,0.41,0.44,0.36,0.57,0.42,0.46,0.43,0.53,0.39,0.47,0.49,0.53,0.4,0.41,0.38,0.39,0.38,0.41,0.33,0.38,0.32,0.38,0.45,0.39,0.43,0.35,0.38,0.43,0.38,0.42,0.43,0.0,0.36,0.4,0.34,0.35,0.31,0.49,0.0,0.41,0.3,0.37,0.29,0.34,0.35,0.35,0.33,0.36,0.31,0.37,0.34,0.33,0.34,0.28,0.31,0.32,0.38,0.27,0.28,0.31,0.41,0.34,0.43,0.25,0.33,0.35,0.25,0.32,0.37,0.36,0.36,0.46,0.28,0.29,0.31,0.3,0.0,0.27,0.29,0.29,0.24,0.29,0.27,0.26,0.32,0.32,0.25,0.25,0.3,0.34,0.31,0.32,0.28,0.29,0.32,0.37,0.32,0.33,0.3,0.37,0.28,0.25,0.25,0.23,0.0,0.0,0.33,0.26,0.26,0.28,0.0,0.32,0.32,0.26,0.29,0.26,0.0,0.25,0.0,0.3,0.3,0.37,0.26,0.26,0.28,0.28,0.25,0.27,0.28,0.33,0.0,0.23,0.26,0.28,0.23,0.24,0.25,0.29,0.31,0.27,0.29,0.25,0.25,0.23,0.29,0.25,0.26,0.0,0.26,0.27,0.26,0.25,0.34,0.25,0.25,0.24,0.0,0.25,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.25,0.0,0.27,0.24,0.0,0.0,0.0,0.26,0.0,0.24,0.23,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.26,0.23,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.34,0.0,0.23,0.0,0.0,0.26,0.29,0.0,0.3,0.0,0.0,0.0,0.0,0.33,0.34,0.0,0.31,0.25,0.23,0.3,0.23,0.0,0.0,0.0,0.24,0.41,0.0,0.41,0.25,0.23,0.0,0.0,0.0,0.0,0.0,68.48
10/21/2021,0.0,0.63,0.67,0.49,0.66,0.33,0.78,0.66,0.0,0.58,0.65,0.5,0.0,0.58,0.51,0.44,0.44,0.55,0.0,0.5,0.49,0.46,0.45,0.49,0.0,0.36,0.45,0.51,0.42,0.43,0.36,0.56,0.42,0.46,0.43,0.53,0.39,0.47,0.5,0.53,0.4,0.4,0.38,0.39,0.38,0.41,0.33,0.37,0.32,0.38,0.43,0.39,0.44,0.35,0.38,0.43,0.38,0.41,0.43,0.0,0.35,0.4,0.33,0.35,0.31,0.5,0.0,0.41,0.31,0.37,0.29,0.34,0.35,0.34,0.33,0.36,0.31,0.36,0.34,0.32,0.34,0.28,0.31,0.33,0.38,0.27,0.28,0.32,0.41,0.34,0.43,0.25,0.33,0.36,0.25,0.33,0.38,0.38,0.37,0.47,0.28,0.29,0.3,0.3,0.0,0.27,0.29,0.29,0.24,0.29,0.27,0.26,0.32,0.33,0.24,0.25,0.3,0.34,0.31,0.32,0.28,0.29,0.32,0.37,0.33,0.33,0.31,0.36,0.28,0.25,0.25,0.23,0.0,0.0,0.34,0.26,0.26,0.28,0.0,0.32,0.32,0.26,0.29,0.26,0.0,0.25,0.0,0.31,0.31,0.37,0.26,0.26,0.29,0.27,0.25,0.27,0.28,0.33,0.0,0.0,0.26,0.28,0.23,0.23,0.24,0.29,0.31,0.27,0.29,0.25,0.26,0.23,0.28,0.25,0.26,0.0,0.26,0.27,0.26,0.25,0.35,0.26,0.25,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.25,0.0,0.27,0.24,0.0,0.0,0.0,0.26,0.0,0.24,0.22,0.0,0.0,0.27,0.0,0.0,0.23,0.0,0.26,0.23,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.35,0.0,0.23,0.0,0.0,0.26,0.29,0.0,0.3,0.0,0.23,0.0,0.0,0.32,0.34,0.0,0.32,0.25,0.23,0.31,0.23,0.0,0.0,0.0,0.24,0.42,0.0,0.41,0.25,0.23,0.0,0.0,0.0,0.0,0.0,68.62
10/22/2021,0.0,0.63,0.68,0.49,0.69,0.33,0.74,0.65,0.0,0.59,0.66,0.51,0.0,0.58,0.51,0.44,0.44,0.55,0.0,0.51,0.48,0.46,0.45,0.5,0.0,0.36,0.44,0.52,0.42,0.44,0.36,0.56,0.42,0.46,0.43,0.53,0.38,0.47,0.5,0.53,0.4,0.4,0.39,0.39,0.38,0.4,0.33,0.37,0.33,0.39,0.43,0.39,0.44,0.35,0.39,0.43,0.38,0.44,0.42,0.0,0.36,0.4,0.34,0.34,0.31,0.49,0.0,0.4,0.3,0.37,0.29,0.33,0.35,0.35,0.32,0.36,0.31,0.36,0.33,0.33,0.34,0.28,0.31,0.32,0.37,0.27,0.29,0.31,0.41,0.34,0.44,0.26,0.33,0.36,0.25,0.33,0.38,0.37,0.37,0.47,0.29,0.29,0.3,0.3,0.0,0.28,0.29,0.29,0.23,0.29,0.27,0.26,0.33,0.33,0.24,0.25,0.29,0.34,0.31,0.32,0.27,0.29,0.32,0.37,0.32,0.33,0.3,0.36,0.28,0.25,0.25,0.24,0.23,0.0,0.33,0.26,0.25,0.29,0.0,0.31,0.31,0.26,0.29,0.26,0.23,0.25,0.0,0.3,0.3,0.38,0.26,0.26,0.28,0.27,0.24,0.27,0.29,0.33,0.0,0.0,0.26,0.27,0.23,0.23,0.25,0.29,0.31,0.27,0.29,0.25,0.26,0.23,0.28,0.25,0.25,0.0,0.26,0.27,0.26,0.24,0.35,0.26,0.25,0.24,0.0,0.24,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.25,0.0,0.27,0.24,0.0,0.0,0.0,0.26,0.0,0.24,0.0,0.0,0.0,0.27,0.0,0.0,0.23,0.0,0.26,0.23,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.35,0.0,0.23,0.0,0.0,0.27,0.28,0.0,0.3,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.31,0.25,0.23,0.31,0.0,0.0,0.0,0.0,0.25,0.45,0.0,0.41,0.25,0.23,0.0,0.0,0.0,0.0,0.0,68.62
10/25/2021,0.0,0.62,0.71,0.47,0.66,0.34,0.77,0.65,0.0,0.59,0.66,0.52,0.0,0.58,0.51,0.43,0.44,0.56,0.23,0.5,0.47,0.45,0.47,0.5,0.0,0.36,0.44,0.51,0.43,0.43,0.36,0.57,0.42,0.44,0.42,0.52,0.38,0.47,0.49,0.53,0.4,0.39,0.38,0.38,0.38,0.4,0.33,0.38,0.32,0.39,0.42,0.4,0.44,0.35,0.38,0.43,0.4,0.45,0.42,0.0,0.35,0.42,0.34,0.34,0.3,0.5,0.0,0.41,0.3,0.37,0.3,0.33,0.35,0.35,0.33,0.36,0.31,0.36,0.33,0.33,0.35,0.29,0.3,0.31,0.37,0.27,0.3,0.31,0.42,0.33,0.43,0.25,0.33,0.37,0.25,0.32,0.39,0.38,0.38,0.48,0.31,0.29,0.3,0.3,0.0,0.28,0.29,0.29,0.23,0.29,0.28,0.26,0.33,0.32,0.25,0.24,0.29,0.34,0.31,0.33,0.27,0.29,0.31,0.36,0.32,0.34,0.31,0.36,0.28,0.26,0.25,0.24,0.0,0.23,0.33,0.25,0.25,0.29,0.0,0.31,0.32,0.26,0.28,0.26,0.23,0.25,0.0,0.31,0.3,0.38,0.25,0.26,0.29,0.26,0.23,0.26,0.29,0.33,0.0,0.0,0.27,0.27,0.23,0.24,0.25,0.3,0.3,0.27,0.3,0.24,0.26,0.0,0.27,0.26,0.25,0.0,0.26,0.27,0.26,0.24,0.38,0.26,0.24,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.25,0.0,0.27,0.24,0.0,0.0,0.0,0.26,0.0,0.25,0.23,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.25,0.23,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.35,0.0,0.23,0.0,0.0,0.26,0.29,0.0,0.29,0.0,0.23,0.0,0.0,0.33,0.33,0.0,0.32,0.25,0.23,0.32,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.42,0.25,0.0,0.23,0.0,0.0,0.0,0.0,68.66
10/26/2021,0.0,0.61,0.71,0.48,0.65,0.34,0.78,0.65,0.0,0.59,0.66,0.52,0.0,0.58,0.5,0.44,0.43,0.56,0.23,0.5,0.46,0.45,0.47,0.49,0.0,0.36,0.44,0.52,0.43,0.43,0.36,0.57,0.42,0.44,0.43,0.53,0.38,0.48,0.49,0.55,0.4,0.44,0.38,0.39,0.39,0.4,0.33,0.38,0.31,0.39,0.41,0.4,0.44,0.34,0.38,0.44,0.4,0.43,0.41,0.0,0.36,0.41,0.33,0.34,0.3,0.5,0.0,0.41,0.31,0.38,0.3,0.33,0.35,0.35,0.33,0.36,0.31,0.33,0.33,0.33,0.35,0.29,0.29,0.3,0.37,0.27,0.29,0.31,0.42,0.33,0.43,0.25,0.33,0.37,0.24,0.33,0.38,0.38,0.38,0.47,0.31,0.29,0.3,0.3,0.0,0.28,0.28,0.29,0.23,0.29,0.28,0.26,0.33,0.32,0.25,0.24,0.29,0.35,0.31,0.33,0.27,0.29,0.31,0.36,0.33,0.33,0.31,0.37,0.28,0.27,0.25,0.24,0.23,0.23,0.34,0.25,0.26,0.29,0.0,0.31,0.31,0.27,0.28,0.26,0.23,0.26,0.0,0.33,0.33,0.37,0.26,0.26,0.29,0.26,0.23,0.26,0.29,0.34,0.0,0.0,0.27,0.27,0.23,0.23,0.25,0.3,0.3,0.27,0.3,0.24,0.26,0.0,0.27,0.26,0.25,0.0,0.26,0.27,0.26,0.24,0.38,0.26,0.24,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.0,0.25,0.0,0.27,0.24,0.0,0.0,0.0,0.26,0.0,0.25,0.0,0.0,0.0,0.27,0.0,0.0,0.23,0.0,0.26,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.34,0.0,0.24,0.0,0.0,0.27,0.29,0.0,0.29,0.0,0.0,0.0,0.0,0.33,0.34,0.0,0.3,0.25,0.23,0.32,0.0,0.0,0.0,0.0,0.24,0.42,0.0,0.42,0.25,0.0,0.23,0.0,0.0,0.0,0.0,68.71000000000001
10/27/2021,0.0,0.61,0.71,0.48,0.65,0.34,0.78,0.65,0.0,0.59,0.66,0.52,0.0,0.58,0.5,0.44,0.43,0.56,0.23,0.5,0.46,0.45,0.47,0.49,0.0,0.36,0.44,0.52,0.43,0.43,0.36,0.57,0.42,0.44,0.43,0.53,0.38,0.48,0.49,0.55,0.4,0.44,0.38,0.39,0.39,0.4,0.33,0.38,0.31,0.39,0.41,0.4,0.44,0.34,0.38,0.44,0.4,0.43,0.41,0.0,0.36,0.41,0.33,0.34,0.3,0.5,0.0,0.41,0.31,0.38,0.3,0.33,0.35,0.35,0.33,0.36,0.31,0.33,0.33,0.33,0.35,0.29,0.29,0.3,0.37,0.27,0.29,0.31,0.42,0.33,0.43,0.25,0.33,0.37,0.24,0.33,0.38,0.38,0.38,0.47,0.31,0.29,0.3,0.3,0.0,0.28,0.28,0.29,0.23,0.29,0.28,0.26,0.33,0.32,0.25,0.24,0.29,0.35,0.31,0.33,0.27,0.29,0.31,0.36,0.33,0.33,0.31,0.37,0.28,0.27,0.25,0.24,0.23,0.23,0.34,0.25,0.26,0.29,0.0,0.31,0.31,0.27,0.28,0.26,0.23,0.26,0.0,0.33,0.33,0.37,0.26,0.26,0.29,0.26,0.23,0.26,0.29,0.34,0.0,0.0,0.27,0.27,0.23,0.23,0.25,0.3,0.3,0.27,0.3,0.24,0.26,0.0,0.27,0.26,0.25,0.0,0.26,0.27,0.26,0.24,0.38,0.26,0.24,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.0,0.25,0.0,0.27,0.24,0.0,0.0,0.0,0.26,0.0,0.25,0.0,0.0,0.0,0.27,0.0,0.0,0.23,0.0,0.26,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.34,0.0,0.24,0.0,0.0,0.27,0.29,0.0,0.29,0.0,0.0,0.0,0.0,0.33,0.34,0.0,0.3,0.25,0.23,0.32,0.0,0.0,0.0,0.0,0.24,0.42,0.0,0.42,0.25,0.0,0.23,0.0,0.0,0.0,0.0,68.71000000000001
10/28/2021,0.0,0.62,0.71,0.48,0.66,0.35,0.77,0.64,0.0,0.59,0.66,0.52,0.0,0.57,0.49,0.42,0.44,0.56,0.23,0.53,0.46,0.46,0.46,0.48,0.0,0.35,0.45,0.53,0.43,0.43,0.36,0.57,0.41,0.43,0.42,0.53,0.38,0.49,0.48,0.55,0.4,0.47,0.38,0.39,0.38,0.39,0.33,0.37,0.31,0.39,0.41,0.39,0.44,0.34,0.38,0.43,0.41,0.45,0.41,0.0,0.36,0.41,0.33,0.34,0.29,0.51,0.0,0.41,0.31,0.37,0.3,0.33,0.35,0.35,0.33,0.36,0.31,0.34,0.33,0.33,0.35,0.28,0.29,0.3,0.37,0.27,0.28,0.31,0.41,0.33,0.44,0.25,0.33,0.37,0.24,0.32,0.38,0.38,0.4,0.47,0.3,0.29,0.29,0.29,0.0,0.28,0.29,0.29,0.23,0.29,0.28,0.25,0.34,0.32,0.25,0.23,0.29,0.35,0.32,0.33,0.27,0.29,0.31,0.36,0.33,0.33,0.31,0.37,0.28,0.26,0.25,0.24,0.23,0.23,0.34,0.25,0.25,0.28,0.0,0.31,0.31,0.26,0.28,0.26,0.0,0.25,0.0,0.33,0.34,0.37,0.25,0.26,0.29,0.27,0.0,0.25,0.29,0.33,0.0,0.0,0.27,0.27,0.23,0.23,0.27,0.3,0.3,0.26,0.3,0.23,0.26,0.0,0.28,0.28,0.26,0.0,0.25,0.27,0.26,0.25,0.37,0.26,0.24,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.0,0.25,0.0,0.27,0.23,0.0,0.0,0.0,0.26,0.0,0.25,0.23,0.0,0.0,0.26,0.0,0.0,0.23,0.0,0.25,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.35,0.0,0.23,0.0,0.0,0.26,0.29,0.0,0.28,0.0,0.0,0.0,0.0,0.33,0.34,0.0,0.31,0.24,0.23,0.34,0.0,0.0,0.0,0.0,0.23,0.43,0.0,0.42,0.25,0.23,0.24,0.0,0.0,0.0,0.0,68.63
10/29/2021,0.0,0.63,0.71,0.48,0.67,0.35,0.76,0.65,0.0,0.6,0.67,0.52,0.0,0.56,0.51,0.42,0.44,0.56,0.27,0.53,0.46,0.46,0.47,0.48,0.0,0.34,0.44,0.53,0.43,0.43,0.36,0.57,0.4,0.43,0.43,0.53,0.38,0.49,0.48,0.55,0.4,0.48,0.38,0.39,0.39,0.39,0.32,0.38,0.31,0.39,0.4,0.39,0.44,0.34,0.38,0.44,0.41,0.44,0.41,0.23,0.35,0.41,0.33,0.35,0.29,0.5,0.0,0.41,0.31,0.37,0.29,0.34,0.34,0.35,0.34,0.36,0.31,0.34,0.33,0.32,0.35,0.28,0.27,0.29,0.37,0.27,0.28,0.31,0.42,0.33,0.44,0.25,0.33,0.38,0.25,0.32,0.38,0.38,0.39,0.48,0.3,0.28,0.29,0.3,0.0,0.28,0.3,0.29,0.0,0.29,0.28,0.25,0.34,0.32,0.25,0.24,0.3,0.35,0.32,0.33,0.27,0.29,0.31,0.36,0.33,0.33,0.31,0.38,0.28,0.27,0.26,0.23,0.23,0.23,0.33,0.25,0.25,0.29,0.0,0.31,0.31,0.26,0.28,0.25,0.22,0.25,0.0,0.33,0.34,0.38,0.26,0.26,0.29,0.27,0.0,0.25,0.29,0.34,0.0,0.0,0.27,0.27,0.23,0.0,0.27,0.29,0.3,0.26,0.3,0.23,0.26,0.0,0.28,0.28,0.25,0.0,0.25,0.27,0.26,0.24,0.37,0.26,0.24,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.25,0.0,0.27,0.23,0.0,0.0,0.0,0.26,0.0,0.25,0.23,0.0,0.0,0.27,0.0,0.0,0.23,0.0,0.25,0.23,0.45,0.0,0.0,0.0,0.0,0.25,0.0,0.23,0.36,0.0,0.23,0.0,0.0,0.26,0.3,0.0,0.28,0.0,0.22,0.0,0.0,0.34,0.35,0.0,0.3,0.24,0.23,0.33,0.0,0.0,0.0,0.0,0.23,0.44,0.0,0.42,0.25,0.0,0.0,0.0,0.0,0.0,0.0,68.78
11/01/2021,0.0,0.63,0.71,0.46,0.75,0.35,0.75,0.67,0.0,0.6,0.68,0.52,0.0,0.56,0.53,0.42,0.42,0.55,0.27,0.52,0.46,0.5,0.47,0.47,0.0,0.33,0.44,0.56,0.43,0.43,0.36,0.61,0.39,0.43,0.44,0.52,0.39,0.48,0.46,0.55,0.41,0.45,0.37,0.37,0.38,0.39,0.33,0.38,0.32,0.39,0.41,0.39,0.47,0.34,0.38,0.47,0.41,0.47,0.4,0.23,0.29,0.42,0.34,0.35,0.3,0.49,0.0,0.42,0.31,0.37,0.3,0.33,0.34,0.35,0.33,0.35,0.31,0.34,0.33,0.31,0.34,0.26,0.27,0.3,0.36,0.27,0.29,0.31,0.42,0.33,0.48,0.26,0.34,0.38,0.25,0.32,0.39,0.36,0.4,0.48,0.31,0.28,0.29,0.29,0.0,0.27,0.28,0.3,0.23,0.3,0.28,0.26,0.34,0.31,0.25,0.23,0.31,0.35,0.33,0.34,0.27,0.29,0.33,0.34,0.32,0.33,0.31,0.38,0.28,0.26,0.31,0.23,0.22,0.23,0.33,0.25,0.24,0.28,0.0,0.3,0.31,0.27,0.28,0.25,0.22,0.25,0.0,0.34,0.33,0.37,0.26,0.26,0.29,0.26,0.0,0.25,0.28,0.32,0.0,0.0,0.27,0.27,0.23,0.0,0.26,0.29,0.3,0.26,0.3,0.24,0.25,0.0,0.28,0.26,0.24,0.0,0.25,0.27,0.26,0.25,0.38,0.27,0.24,0.24,0.0,0.23,0.0,0.22,0.0,0.0,0.0,0.0,0.23,0.0,0.25,0.0,0.27,0.23,0.0,0.0,0.0,0.25,0.0,0.24,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.0,0.25,0.0,0.46,0.0,0.0,0.0,0.0,0.26,0.0,0.22,0.36,0.0,0.23,0.0,0.0,0.25,0.34,0.0,0.29,0.0,0.0,0.0,0.22,0.34,0.32,0.0,0.31,0.24,0.22,0.33,0.0,0.0,0.0,0.0,0.24,0.57,0.0,0.42,0.25,0.0,0.0,0.0,0.0,0.0,0.0,68.98
