,AMC,OVV,THC,STAG,EME,SSB,CHK,VLY,M,ADC,ESNT,CIT,NVTA,SIGI,GT,TRNO,GBCI,PDCE,UBSI,HR,XTSLA,BXMT,RDN,HASI,PNM,ROLL,BKH,POR,CHX,CAR,TGNA,SBRA,AIMC,DOC,UMBF,OGS,ARNA,NJR,APG,SWX,ARNC,REZI,HOMB,RRC,HWC,ELY,DBRG,AVNT,SR,WCC,CBU,ENS,ALE,CMC,KFY,AR,BNL,LXP,CIM,ETRN,ADNT,MAC,PACB,BKU,AGIO,PCH,NAVI,EPRT,ESGR,TRTN,UNF,HP,MUR,NWE,CNO,ORA,QTS,EQC,APLE,FHI,MTH,PPBI,TPTX,RAMP,CNNE,SAVE,PEB,CATY,EBS,GATX,ITGR,ABCB,ASB,NHI,TMHC,AUB,RXN,VRNT,FCFS,NOVA,AVA,CWT,OUT,CNX,KMT,BIPC,ABM,KBH,SMPL,BBBY,EBC,KTOS,FUL,SJI,CVET,MGEE,VCYT,ACA,MATX,UFS,HL,MAXR,MPLN,REGI,IBTX,MLHR,SFNC,SM,PBH,VSH,MTX,SITC,MDRX,FULT,CVBF,ANF,PRMW.TO,JW.A,MARA,ONB,SHO,BRC,WD,AEL,GPI,BXS,RMBS,PRG,BCRX,OPCH,AX,PDM,MOG.A,CRC,RLJ,VSTO,FLOW,MYGN,SANM,WERN,KW,TROX,ASO,RPAI,GHC,FRME,PIPR,CSTM,IBOC,WAFD,TDS,TRN,HUBG,ODP,NSIT,BBIO,ABR,TPH,FLR,BDN,COOP,EPC,B,AMWL,SCL,MANT,AMRS,COLB,THS,IIPR,HTH,WSBC,ONTO,CTRE,AIN,PFSI,SKYW,PRLB,RLGY,MGLN,WSFS,XPER,ARI,GDOT,TWNK,WOR,FBC,LILAK,XHR,TOWN,MWA,OFC,FBP,ESE,UCBI,BIG,USD,INDB,OTTR,UNIT,BHVN,FCPT,UE,GTLS,BDC,MIC,CPK,JACK,WRE,SYKE,MDC,LC,ISBC,KAR,FFBC,AMKR,SASR,AAWW,TCBI,GMS,MFA,WTS,IRT,INT,GSHD,PDCO,WLL,CXP,MSGE,UNFI,AVIR,RXNEUR,WIRE,GNW,ARCB,KRG,FMBI,CADE,MLKN,CIVI,NTCT,CWEN,ARRY,RUSHA,BJ,DDS,BCC,NPO,ROIC,ETWO,n/a,HTLF,EPAY,RNST,HCC,PSMT,FBNC,VRTV,DLX,FIBK,NMIH,PTEN,SUM
11/18/2021,1.41,0.57,0.48,0.45,0.4,0.38,0.39,0.38,0.59,0.31,0.33,0.32,0.2,0.31,0.4,0.34,0.37,0.37,0.31,0.3,0.17,0.32,0.27,0.29,0.27,0.35,0.27,0.29,0.26,0.85,0.3,0.2,0.25,0.25,0.3,0.23,0.21,0.24,0.31,0.27,0.22,0.22,0.26,0.35,0.3,0.22,0.25,0.31,0.21,0.32,0.25,0.2,0.22,0.26,0.29,0.32,0.26,0.27,0.25,0.27,0.25,0.29,0.18,0.24,0.15,0.24,0.21,0.22,0.19,0.26,0.19,0.22,0.27,0.19,0.2,0.23,0.0,0.19,0.22,0.22,0.26,0.22,0.0,0.23,0.18,0.15,0.21,0.22,0.0,0.23,0.18,0.23,0.23,0.16,0.22,0.18,0.0,0.2,0.17,0.2,0.18,0.21,0.21,0.21,0.21,0.25,0.21,0.19,0.2,0.0,0.18,0.0,0.22,0.16,0.0,0.18,0.2,0.17,0.26,0.17,0.15,0.0,0.0,0.15,0.18,0.0,0.23,0.27,0.2,0.15,0.17,0.18,0.0,0.18,0.17,0.17,0.2,0.15,0.32,0.19,0.17,0.17,0.25,0.2,0.23,0.0,0.17,0.17,0.0,0.26,0.2,0.15,0.15,0.23,0.15,0.18,0.19,0.0,0.17,0.17,0.18,0.18,0.24,0.0,0.15,0.15,0.21,0.15,0.16,0.16,0.0,0.0,0.18,0.0,0.15,0.0,0.17,0.17,0.22,0.16,0.19,0.15,0.0,0.0,0.15,0.0,0.0,0.18,0.0,0.21,0.15,0.15,0.19,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.2,0.18,0.0,0.17,0.0,0.0,0.25,0.18,0.17,0.0,0.0,0.0,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.15,0.0,0.15,0.0,0.15,0.16,0.0,0.16,0.0,0.16,0.17,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.18,0.0,0.18,0.31,0.0,0.29,0.19,0.15,0.0,0.15,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.87
11/19/2021,1.41,0.57,0.48,0.45,0.4,0.37,0.4,0.38,0.62,0.3,0.33,0.33,0.21,0.3,0.41,0.34,0.37,0.37,0.31,0.3,0.0,0.32,0.27,0.29,0.27,0.34,0.26,0.29,0.26,0.88,0.3,0.2,0.25,0.25,0.3,0.23,0.21,0.23,0.32,0.26,0.22,0.23,0.26,0.35,0.3,0.23,0.25,0.32,0.2,0.32,0.25,0.19,0.21,0.26,0.29,0.32,0.26,0.27,0.25,0.27,0.25,0.29,0.19,0.24,0.15,0.24,0.21,0.22,0.19,0.26,0.19,0.22,0.27,0.18,0.2,0.23,0.0,0.19,0.22,0.22,0.27,0.22,0.0,0.23,0.18,0.0,0.2,0.22,0.0,0.23,0.19,0.23,0.23,0.16,0.23,0.18,0.0,0.2,0.17,0.19,0.18,0.21,0.21,0.21,0.21,0.24,0.21,0.19,0.21,0.0,0.19,0.0,0.22,0.16,0.0,0.18,0.2,0.18,0.25,0.17,0.15,0.0,0.0,0.15,0.18,0.0,0.23,0.26,0.2,0.16,0.16,0.18,0.0,0.18,0.18,0.17,0.2,0.15,0.32,0.19,0.17,0.16,0.25,0.19,0.24,0.0,0.17,0.17,0.0,0.26,0.2,0.15,0.15,0.23,0.15,0.18,0.2,0.15,0.16,0.17,0.18,0.18,0.24,0.0,0.15,0.15,0.21,0.15,0.16,0.16,0.0,0.0,0.19,0.0,0.15,0.0,0.17,0.17,0.21,0.16,0.19,0.15,0.0,0.0,0.15,0.0,0.0,0.18,0.0,0.21,0.15,0.0,0.19,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.2,0.18,0.0,0.17,0.0,0.0,0.25,0.18,0.17,0.0,0.0,0.0,0.18,0.19,0.0,0.15,0.0,0.0,0.0,0.0,0.27,0.15,0.0,0.15,0.0,0.16,0.16,0.0,0.16,0.0,0.16,0.17,0.0,0.0,0.0,0.18,0.0,0.0,0.17,0.0,0.0,0.19,0.0,0.19,0.31,0.15,0.3,0.19,0.15,0.0,0.15,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.95
11/22/2021,1.41,0.55,0.48,0.45,0.4,0.38,0.41,0.38,0.61,0.3,0.33,0.32,0.2,0.31,0.41,0.35,0.38,0.36,0.31,0.31,0.16,0.32,0.26,0.29,0.27,0.34,0.26,0.29,0.25,0.87,0.3,0.2,0.26,0.26,0.3,0.23,0.22,0.24,0.32,0.27,0.23,0.23,0.26,0.34,0.29,0.23,0.24,0.32,0.2,0.32,0.25,0.19,0.22,0.27,0.29,0.31,0.26,0.27,0.25,0.28,0.25,0.29,0.19,0.24,0.15,0.25,0.21,0.22,0.19,0.27,0.2,0.22,0.26,0.18,0.2,0.23,0.0,0.19,0.22,0.22,0.27,0.22,0.0,0.24,0.19,0.0,0.2,0.22,0.0,0.23,0.19,0.23,0.23,0.16,0.23,0.18,0.0,0.2,0.17,0.19,0.18,0.22,0.21,0.2,0.21,0.24,0.21,0.2,0.21,0.0,0.19,0.0,0.22,0.17,0.0,0.18,0.2,0.18,0.25,0.18,0.15,0.16,0.0,0.0,0.18,0.0,0.23,0.26,0.2,0.16,0.16,0.19,0.0,0.18,0.18,0.17,0.2,0.15,0.3,0.19,0.17,0.16,0.25,0.2,0.22,0.0,0.18,0.17,0.0,0.26,0.2,0.15,0.15,0.23,0.15,0.18,0.2,0.0,0.17,0.17,0.18,0.18,0.24,0.0,0.15,0.15,0.21,0.15,0.16,0.16,0.0,0.0,0.19,0.0,0.15,0.0,0.17,0.18,0.21,0.16,0.19,0.15,0.0,0.0,0.15,0.0,0.0,0.18,0.0,0.21,0.15,0.0,0.2,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.2,0.18,0.0,0.17,0.0,0.0,0.25,0.18,0.18,0.0,0.0,0.0,0.18,0.19,0.0,0.15,0.0,0.0,0.0,0.0,0.27,0.15,0.0,0.0,0.0,0.16,0.17,0.0,0.16,0.0,0.16,0.17,0.0,0.0,0.0,0.18,0.0,0.0,0.17,0.0,0.0,0.19,0.0,0.19,0.31,0.15,0.3,0.2,0.15,0.0,0.15,0.17,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.11
11/23/2021,1.41,0.55,0.48,0.45,0.4,0.38,0.41,0.38,0.61,0.3,0.33,0.32,0.2,0.31,0.41,0.35,0.38,0.36,0.31,0.31,0.16,0.32,0.26,0.29,0.27,0.34,0.26,0.29,0.25,0.87,0.3,0.2,0.26,0.26,0.3,0.23,0.22,0.24,0.32,0.27,0.23,0.23,0.26,0.34,0.29,0.23,0.24,0.32,0.2,0.32,0.25,0.19,0.22,0.27,0.29,0.31,0.26,0.27,0.25,0.28,0.25,0.29,0.19,0.24,0.15,0.25,0.21,0.22,0.19,0.27,0.2,0.22,0.26,0.18,0.2,0.23,0.0,0.19,0.22,0.22,0.27,0.22,0.0,0.24,0.19,0.0,0.2,0.22,0.0,0.23,0.19,0.23,0.23,0.16,0.23,0.18,0.0,0.2,0.17,0.19,0.18,0.22,0.21,0.2,0.21,0.24,0.21,0.2,0.21,0.0,0.19,0.0,0.22,0.17,0.0,0.18,0.2,0.18,0.25,0.18,0.15,0.16,0.0,0.0,0.18,0.0,0.23,0.26,0.2,0.16,0.16,0.19,0.0,0.18,0.18,0.17,0.2,0.15,0.3,0.19,0.17,0.16,0.25,0.2,0.22,0.0,0.18,0.17,0.0,0.26,0.2,0.15,0.15,0.23,0.15,0.18,0.2,0.0,0.17,0.17,0.18,0.18,0.24,0.0,0.15,0.15,0.21,0.15,0.16,0.16,0.0,0.0,0.19,0.0,0.15,0.0,0.17,0.18,0.21,0.16,0.19,0.15,0.0,0.0,0.15,0.0,0.0,0.18,0.0,0.21,0.15,0.0,0.2,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.2,0.18,0.0,0.17,0.0,0.0,0.25,0.18,0.18,0.0,0.0,0.0,0.18,0.19,0.0,0.15,0.0,0.0,0.0,0.0,0.27,0.15,0.0,0.0,0.0,0.16,0.17,0.0,0.16,0.0,0.16,0.17,0.0,0.0,0.0,0.18,0.0,0.0,0.17,0.0,0.0,0.19,0.0,0.19,0.31,0.15,0.3,0.2,0.15,0.0,0.15,0.17,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.11
11/24/2021,1.39,0.56,0.48,0.46,0.41,0.37,0.4,0.38,0.69,0.31,0.33,0.32,0.18,0.31,0.4,0.36,0.38,0.34,0.31,0.31,0.0,0.31,0.26,0.3,0.28,0.33,0.27,0.3,0.24,0.92,0.31,0.21,0.25,0.26,0.31,0.24,0.22,0.24,0.32,0.27,0.22,0.23,0.25,0.32,0.29,0.22,0.24,0.32,0.21,0.33,0.26,0.2,0.22,0.28,0.3,0.3,0.26,0.27,0.26,0.27,0.25,0.3,0.18,0.24,0.15,0.25,0.21,0.22,0.19,0.26,0.2,0.17,0.25,0.19,0.2,0.24,0.0,0.2,0.22,0.22,0.28,0.22,0.0,0.23,0.18,0.0,0.2,0.22,0.0,0.24,0.19,0.23,0.23,0.16,0.24,0.18,0.0,0.21,0.17,0.2,0.18,0.23,0.21,0.2,0.21,0.25,0.21,0.2,0.21,0.0,0.19,0.0,0.22,0.16,0.0,0.18,0.22,0.18,0.26,0.18,0.15,0.0,0.0,0.0,0.18,0.0,0.21,0.24,0.19,0.16,0.16,0.19,0.0,0.17,0.18,0.17,0.19,0.15,0.32,0.19,0.17,0.16,0.26,0.19,0.22,0.0,0.19,0.17,0.0,0.26,0.2,0.15,0.0,0.22,0.15,0.18,0.21,0.0,0.16,0.17,0.18,0.18,0.26,0.0,0.15,0.15,0.22,0.15,0.16,0.16,0.0,0.0,0.18,0.0,0.15,0.0,0.16,0.18,0.21,0.16,0.19,0.16,0.0,0.0,0.15,0.0,0.0,0.18,0.0,0.21,0.15,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.17,0.0,0.0,0.0,0.15,0.0,0.16,0.0,0.0,0.15,0.0,0.2,0.19,0.0,0.18,0.0,0.19,0.25,0.19,0.18,0.0,0.0,0.0,0.17,0.2,0.0,0.15,0.0,0.0,0.0,0.0,0.25,0.15,0.0,0.15,0.0,0.16,0.17,0.0,0.16,0.0,0.16,0.18,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.19,0.0,0.18,0.31,0.15,0.3,0.21,0.0,0.0,0.16,0.16,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.27
11/25/2021,1.39,0.57,0.48,0.46,0.41,0.38,0.4,0.38,0.67,0.31,0.33,0.34,0.18,0.31,0.41,0.35,0.38,0.34,0.32,0.31,0.0,0.31,0.27,0.29,0.28,0.32,0.27,0.3,0.24,0.96,0.31,0.2,0.25,0.26,0.31,0.23,0.21,0.25,0.32,0.27,0.22,0.23,0.26,0.33,0.3,0.22,0.24,0.32,0.21,0.33,0.26,0.2,0.22,0.29,0.29,0.3,0.26,0.27,0.25,0.27,0.25,0.3,0.16,0.25,0.0,0.25,0.22,0.22,0.19,0.26,0.19,0.17,0.26,0.19,0.2,0.24,0.0,0.2,0.22,0.22,0.27,0.22,0.0,0.23,0.19,0.0,0.2,0.22,0.0,0.24,0.19,0.23,0.23,0.16,0.23,0.18,0.0,0.2,0.16,0.19,0.18,0.23,0.21,0.2,0.22,0.23,0.21,0.19,0.2,0.0,0.19,0.0,0.22,0.16,0.0,0.18,0.2,0.18,0.25,0.18,0.0,0.0,0.0,0.15,0.18,0.0,0.22,0.24,0.19,0.16,0.16,0.19,0.0,0.18,0.18,0.17,0.19,0.16,0.29,0.2,0.17,0.16,0.26,0.2,0.24,0.0,0.19,0.17,0.0,0.28,0.21,0.15,0.0,0.22,0.0,0.18,0.2,0.0,0.16,0.17,0.18,0.18,0.25,0.0,0.15,0.15,0.21,0.15,0.16,0.16,0.0,0.15,0.19,0.0,0.15,0.0,0.16,0.18,0.21,0.16,0.19,0.16,0.0,0.0,0.16,0.0,0.0,0.17,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.15,0.0,0.17,0.0,0.0,0.15,0.0,0.2,0.19,0.0,0.19,0.0,0.0,0.26,0.19,0.18,0.0,0.0,0.0,0.17,0.19,0.0,0.15,0.0,0.0,0.0,0.0,0.24,0.15,0.0,0.15,0.0,0.16,0.17,0.0,0.17,0.0,0.16,0.17,0.0,0.0,0.0,0.17,0.0,0.0,0.18,0.0,0.0,0.19,0.0,0.18,0.32,0.15,0.31,0.2,0.0,0.0,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.28
11/26/2021,1.32,0.6,0.49,0.46,0.41,0.38,0.41,0.39,0.66,0.31,0.33,0.35,0.17,0.32,0.4,0.35,0.38,0.35,0.32,0.31,0.0,0.33,0.26,0.29,0.28,0.33,0.28,0.3,0.24,0.98,0.3,0.2,0.26,0.26,0.31,0.23,0.21,0.24,0.32,0.27,0.22,0.23,0.26,0.33,0.3,0.21,0.25,0.32,0.21,0.33,0.26,0.2,0.22,0.28,0.29,0.31,0.26,0.27,0.26,0.28,0.26,0.3,0.16,0.25,0.0,0.24,0.22,0.22,0.19,0.26,0.2,0.18,0.28,0.19,0.21,0.24,0.0,0.2,0.22,0.22,0.27,0.22,0.0,0.22,0.19,0.0,0.2,0.23,0.0,0.24,0.19,0.23,0.24,0.16,0.23,0.18,0.0,0.2,0.16,0.19,0.18,0.22,0.21,0.21,0.21,0.24,0.21,0.2,0.21,0.0,0.19,0.0,0.22,0.17,0.0,0.19,0.19,0.18,0.25,0.18,0.0,0.0,0.0,0.0,0.19,0.0,0.22,0.25,0.19,0.16,0.16,0.19,0.0,0.18,0.18,0.15,0.19,0.16,0.3,0.2,0.17,0.16,0.27,0.2,0.24,0.0,0.19,0.17,0.0,0.26,0.21,0.15,0.0,0.23,0.15,0.18,0.22,0.0,0.16,0.17,0.18,0.18,0.25,0.0,0.15,0.16,0.21,0.15,0.16,0.16,0.0,0.15,0.18,0.0,0.15,0.0,0.16,0.18,0.22,0.16,0.19,0.16,0.0,0.0,0.16,0.0,0.0,0.18,0.0,0.19,0.15,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.15,0.0,0.17,0.0,0.0,0.15,0.0,0.2,0.19,0.0,0.19,0.0,0.0,0.26,0.19,0.18,0.0,0.0,0.0,0.17,0.19,0.0,0.15,0.0,0.0,0.0,0.0,0.23,0.15,0.0,0.15,0.0,0.16,0.18,0.0,0.17,0.0,0.16,0.17,0.0,0.0,0.0,0.18,0.0,0.0,0.17,0.0,0.0,0.19,0.0,0.18,0.32,0.15,0.31,0.2,0.0,0.0,0.16,0.0,0.16,0.16,0.16,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.45
11/29/2021,1.31,0.63,0.48,0.47,0.4,0.38,0.42,0.39,0.63,0.31,0.33,0.35,0.18,0.32,0.4,0.36,0.38,0.36,0.32,0.31,0.0,0.33,0.26,0.28,0.28,0.33,0.28,0.3,0.24,1.0,0.31,0.2,0.25,0.26,0.31,0.24,0.21,0.25,0.32,0.27,0.22,0.23,0.26,0.33,0.3,0.21,0.26,0.32,0.21,0.33,0.26,0.19,0.22,0.27,0.29,0.31,0.27,0.27,0.26,0.29,0.26,0.29,0.16,0.25,0.0,0.25,0.22,0.22,0.19,0.26,0.2,0.18,0.28,0.19,0.2,0.24,0.0,0.2,0.22,0.22,0.27,0.22,0.0,0.22,0.19,0.0,0.2,0.23,0.0,0.24,0.19,0.23,0.23,0.16,0.23,0.18,0.0,0.2,0.16,0.18,0.18,0.22,0.21,0.21,0.21,0.25,0.21,0.2,0.21,0.0,0.19,0.0,0.22,0.17,0.0,0.18,0.19,0.18,0.25,0.18,0.0,0.0,0.0,0.0,0.19,0.0,0.21,0.26,0.19,0.17,0.16,0.19,0.0,0.18,0.17,0.0,0.18,0.16,0.31,0.2,0.17,0.16,0.26,0.2,0.23,0.0,0.19,0.17,0.0,0.26,0.21,0.15,0.0,0.23,0.15,0.17,0.22,0.0,0.16,0.17,0.18,0.18,0.24,0.0,0.15,0.15,0.21,0.15,0.16,0.16,0.0,0.15,0.18,0.0,0.15,0.0,0.16,0.18,0.22,0.16,0.2,0.16,0.0,0.0,0.16,0.0,0.0,0.18,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.16,0.0,0.17,0.0,0.0,0.15,0.0,0.2,0.19,0.0,0.2,0.0,0.0,0.25,0.19,0.18,0.0,0.0,0.0,0.17,0.19,0.0,0.15,0.0,0.0,0.0,0.0,0.24,0.15,0.0,0.15,0.0,0.16,0.18,0.0,0.17,0.0,0.16,0.18,0.0,0.0,0.0,0.18,0.0,0.0,0.17,0.0,0.0,0.19,0.0,0.18,0.32,0.16,0.3,0.2,0.15,0.0,0.16,0.15,0.15,0.16,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.46
11/30/2021,1.32,0.58,0.48,0.48,0.4,0.37,0.43,0.38,0.62,0.32,0.32,0.34,0.18,0.32,0.39,0.36,0.37,0.36,0.31,0.32,0.17,0.33,0.27,0.28,0.29,0.33,0.28,0.3,0.23,0.96,0.31,0.2,0.24,0.27,0.31,0.24,0.22,0.25,0.32,0.28,0.21,0.23,0.25,0.34,0.29,0.21,0.27,0.32,0.21,0.33,0.26,0.19,0.21,0.27,0.28,0.31,0.27,0.28,0.26,0.29,0.25,0.29,0.17,0.24,0.0,0.25,0.22,0.22,0.19,0.26,0.2,0.17,0.26,0.2,0.2,0.24,0.0,0.21,0.22,0.22,0.28,0.22,0.0,0.22,0.19,0.0,0.19,0.22,0.15,0.24,0.19,0.23,0.23,0.16,0.23,0.18,0.0,0.21,0.16,0.18,0.18,0.22,0.21,0.21,0.21,0.25,0.21,0.2,0.21,0.0,0.19,0.0,0.22,0.17,0.0,0.19,0.19,0.18,0.24,0.19,0.0,0.0,0.0,0.0,0.18,0.0,0.21,0.23,0.19,0.16,0.16,0.19,0.0,0.18,0.17,0.0,0.19,0.15,0.3,0.2,0.17,0.16,0.26,0.19,0.24,0.0,0.2,0.18,0.0,0.26,0.2,0.15,0.0,0.23,0.0,0.18,0.22,0.0,0.16,0.17,0.18,0.18,0.24,0.0,0.16,0.15,0.21,0.15,0.16,0.15,0.0,0.15,0.18,0.0,0.15,0.0,0.17,0.18,0.21,0.16,0.2,0.16,0.0,0.0,0.16,0.0,0.0,0.17,0.0,0.21,0.15,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.0,0.0,0.0,0.16,0.0,0.17,0.0,0.0,0.0,0.0,0.2,0.19,0.0,0.19,0.0,0.0,0.25,0.19,0.18,0.0,0.0,0.0,0.17,0.19,0.0,0.15,0.0,0.0,0.0,0.0,0.24,0.15,0.0,0.15,0.0,0.16,0.18,0.0,0.17,0.0,0.16,0.18,0.0,0.0,0.0,0.18,0.15,0.0,0.17,0.0,0.0,0.19,0.0,0.18,0.31,0.16,0.3,0.2,0.0,0.0,0.16,0.15,0.15,0.16,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.31
12/01/2021,1.32,0.58,0.48,0.48,0.4,0.37,0.43,0.38,0.62,0.32,0.32,0.34,0.18,0.32,0.39,0.36,0.37,0.36,0.31,0.32,0.17,0.33,0.27,0.28,0.29,0.33,0.28,0.3,0.23,0.96,0.31,0.2,0.24,0.27,0.31,0.24,0.22,0.25,0.32,0.28,0.21,0.23,0.25,0.34,0.29,0.21,0.27,0.32,0.21,0.33,0.26,0.19,0.21,0.27,0.28,0.31,0.27,0.28,0.26,0.29,0.25,0.29,0.17,0.24,0.0,0.25,0.22,0.22,0.19,0.26,0.2,0.17,0.26,0.2,0.2,0.24,0.0,0.21,0.22,0.22,0.28,0.22,0.0,0.22,0.19,0.0,0.19,0.22,0.15,0.24,0.19,0.23,0.23,0.16,0.23,0.18,0.0,0.21,0.16,0.18,0.18,0.22,0.21,0.21,0.21,0.25,0.21,0.2,0.21,0.0,0.19,0.0,0.22,0.17,0.0,0.19,0.19,0.18,0.24,0.19,0.0,0.0,0.0,0.0,0.18,0.0,0.21,0.23,0.19,0.16,0.16,0.19,0.0,0.18,0.17,0.0,0.19,0.15,0.3,0.2,0.17,0.16,0.26,0.19,0.24,0.0,0.2,0.18,0.0,0.26,0.2,0.15,0.0,0.23,0.0,0.18,0.22,0.0,0.16,0.17,0.18,0.18,0.24,0.0,0.16,0.15,0.21,0.15,0.16,0.15,0.0,0.15,0.18,0.0,0.15,0.0,0.17,0.18,0.21,0.16,0.2,0.16,0.0,0.0,0.16,0.0,0.0,0.17,0.0,0.21,0.15,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.0,0.0,0.0,0.16,0.0,0.17,0.0,0.0,0.0,0.0,0.2,0.19,0.0,0.19,0.0,0.0,0.25,0.19,0.18,0.0,0.0,0.0,0.17,0.19,0.0,0.15,0.0,0.0,0.0,0.0,0.24,0.15,0.0,0.15,0.0,0.16,0.18,0.0,0.17,0.0,0.16,0.18,0.0,0.0,0.0,0.18,0.15,0.0,0.17,0.0,0.0,0.19,0.0,0.18,0.31,0.16,0.3,0.2,0.0,0.0,0.16,0.15,0.15,0.16,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.31
12/02/2021,1.3,0.61,0.48,0.48,0.4,0.38,0.42,0.38,0.61,0.32,0.32,0.34,0.17,0.31,0.39,0.36,0.37,0.36,0.31,0.31,0.17,0.33,0.26,0.29,0.29,0.33,0.29,0.31,0.24,1.02,0.31,0.2,0.24,0.27,0.31,0.24,0.21,0.25,0.32,0.28,0.21,0.24,0.26,0.33,0.29,0.22,0.27,0.32,0.22,0.33,0.25,0.2,0.22,0.26,0.28,0.32,0.27,0.28,0.26,0.28,0.26,0.29,0.17,0.24,0.0,0.24,0.22,0.22,0.19,0.26,0.2,0.17,0.27,0.2,0.2,0.24,0.0,0.2,0.23,0.22,0.28,0.21,0.0,0.21,0.18,0.0,0.19,0.22,0.0,0.24,0.18,0.23,0.24,0.16,0.23,0.18,0.0,0.21,0.16,0.19,0.19,0.23,0.21,0.21,0.21,0.26,0.21,0.19,0.21,0.0,0.19,0.0,0.22,0.17,0.0,0.19,0.19,0.18,0.25,0.19,0.0,0.0,0.0,0.15,0.18,0.0,0.22,0.25,0.19,0.16,0.16,0.19,0.0,0.18,0.17,0.0,0.19,0.15,0.31,0.2,0.17,0.16,0.26,0.19,0.24,0.0,0.2,0.18,0.0,0.26,0.2,0.15,0.0,0.23,0.0,0.17,0.22,0.0,0.16,0.17,0.18,0.17,0.25,0.0,0.15,0.15,0.21,0.0,0.16,0.15,0.0,0.15,0.18,0.0,0.16,0.0,0.17,0.18,0.22,0.16,0.2,0.16,0.0,0.0,0.16,0.0,0.0,0.18,0.0,0.21,0.15,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.0,0.0,0.0,0.16,0.0,0.17,0.0,0.0,0.0,0.0,0.2,0.18,0.0,0.2,0.0,0.0,0.25,0.19,0.18,0.0,0.0,0.0,0.18,0.19,0.0,0.15,0.0,0.15,0.0,0.0,0.24,0.15,0.0,0.0,0.0,0.15,0.18,0.0,0.17,0.0,0.16,0.18,0.0,0.0,0.0,0.18,0.15,0.0,0.18,0.0,0.0,0.2,0.0,0.19,0.3,0.16,0.3,0.2,0.15,0.0,0.16,0.15,0.15,0.16,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.49
