,MSFT,AMZN,AAPL,TSLA,NVDA,PYPL,TMO,NFLX,QCOM,DHR,ABT,LLY,AVGO,NKE,ABBV,TGT,UPS,DE,TXN,AMD,AMAT,LOW,COST,NOW,CAT,TMUS,ATVI,IDXX,FCX,LRCX,ISRG,FDX,CARR,MU,EBAY,ILMN,REGN,GM,SNPS,CDNS,ALGN,CMG,ADSK,EQIX,KLAC,A,WST,TWTR,ETSY,ENPH,DG,DD,DXCM,MTD,NEM,TT,CMI,EA,MSCI,APTV,ZBRA,SIVB,KEYS,OTIS,ALB,SWKS,MNST,CTLT,TSCO,FAST,ODFL,KR,TER,TTWO,ABMD,MPWR,URI,PKI,ROK,CLX,QRVO,PCAR,POOL,TRMB,MKTX,BIO,HOLX,PWR,TYL,FFIV,DPZ,LB,NLOK,EMN,PKG,IPGP,DVA,NWSA,ROL,Cash/Receivables/Payables,Securities Lending - Bnym,Interest/Overdraft,BBWI WI,n/a,AGPXX,CENCOSHOPP.SN,BBWI,GOOGL,GOOG,BRK.B,MRNA,MS,WFC,GS,INTU,HON,SCHW,ORCL,SBUX,GE,COF,AXP,ADP,JCI,ETN,HCA,PNC,EL,DFS,PSA,F,EMR,TEL,NUE,FTNT,MSI,CBRE,PAYX,IQV,GNRC,IT,SPG,PH,FRC,WAT,SYF,CRL,YUM,XYL,GRMN,CZR,EXR,HPQ,AMP,MAA,DOV,CPRT,FITB,AVY,OKE,IP,EXPD,TPR,RJF,MLM,STX,EXPE,DVN,NTAP,DRI,MGM,IPG,TXT,MHK,PNR,HWM,LKQ,IVZ,RHI,MOS,DXC,SEE,NWS,SUM
11/10/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,2.96,0.0,2.03,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.12,0.0,0.0,0.64,0.86,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.41,0.0,0.81,0.0,0.0,0.0,0.81,0.53,0.9,0.44,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.5,0.0,0.03,0.0,0.0,9.08,9.07,6.17,2.07,2.64,2.6,2.46,2.16,1.94,2.1,1.94,1.83,1.78,1.58,1.36,1.4,1.09,1.1,0.97,1.07,1.07,0.75,0.76,1.08,0.73,0.73,0.74,0.68,0.6,0.63,0.63,0.54,0.55,0.52,0.65,0.54,0.53,0.38,0.45,0.36,0.41,0.4,0.34,0.4,0.42,0.45,0.43,0.39,0.38,0.38,0.35,0.32,0.36,0.24,0.28,0.29,0.3,0.31,0.3,0.3,0.37,0.24,0.24,0.29,0.22,0.25,0.19,0.19,0.19,0.2,0.17,0.18,0.18,0.12,0.11,0.04,100.02
11/11/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.0,2.93,0.0,2.06,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.19,0.0,0.0,0.65,0.87,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.42,0.0,0.82,0.0,0.0,0.0,0.8,0.52,0.89,0.45,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.49,0.01,0.02,0.0,0.0,9.05,9.04,6.17,2.13,2.63,2.61,2.46,2.15,1.93,2.11,1.94,1.8,1.77,1.58,1.38,1.38,1.08,1.11,0.96,1.07,1.06,0.75,0.76,1.13,0.72,0.72,0.76,0.7,0.61,0.62,0.63,0.54,0.56,0.53,0.63,0.55,0.53,0.39,0.45,0.36,0.41,0.4,0.35,0.39,0.42,0.44,0.43,0.39,0.38,0.38,0.35,0.32,0.36,0.24,0.28,0.29,0.3,0.32,0.3,0.31,0.37,0.24,0.24,0.28,0.22,0.24,0.19,0.19,0.19,0.2,0.17,0.18,0.18,0.11,0.11,0.04,100.06
11/12/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,2.96,0.0,2.03,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.19,0.0,0.0,0.65,0.89,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.42,0.0,0.83,0.0,0.0,0.0,0.8,0.52,0.9,0.45,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.5,0.0,0.02,0.0,0.0,9.06,9.05,6.12,2.07,2.63,2.57,2.44,2.14,1.95,2.09,1.93,1.78,1.82,1.58,1.38,1.39,1.11,1.11,0.96,1.07,1.06,0.75,0.76,1.13,0.72,0.74,0.74,0.69,0.61,0.62,0.63,0.55,0.55,0.54,0.64,0.55,0.53,0.39,0.45,0.37,0.41,0.41,0.35,0.38,0.42,0.44,0.43,0.39,0.38,0.38,0.35,0.32,0.35,0.24,0.28,0.29,0.3,0.32,0.3,0.31,0.37,0.24,0.25,0.27,0.22,0.24,0.19,0.19,0.19,0.2,0.17,0.18,0.18,0.11,0.11,0.04,100.04
11/15/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,2.99,0.0,2.05,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.25,0.0,0.0,0.66,0.9,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.42,0.0,0.84,0.0,0.0,0.0,0.79,0.51,0.9,0.45,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.5,0.0,0.03,0.0,0.0,8.95,8.97,6.14,1.99,2.63,2.62,2.44,2.14,1.91,2.12,1.93,1.76,1.77,1.61,1.4,1.4,1.12,1.09,0.96,1.07,1.06,0.76,0.78,1.1,0.73,0.75,0.75,0.68,0.61,0.62,0.63,0.55,0.56,0.52,0.63,0.55,0.54,0.39,0.46,0.38,0.41,0.4,0.34,0.38,0.43,0.45,0.43,0.4,0.38,0.38,0.35,0.32,0.35,0.25,0.28,0.32,0.31,0.32,0.33,0.3,0.37,0.25,0.24,0.26,0.23,0.25,0.19,0.19,0.18,0.2,0.17,0.18,0.18,0.12,0.11,0.04,100.05000000000004
11/16/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,3.01,0.0,2.04,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.25,0.0,0.0,0.66,0.91,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.42,0.0,0.85,0.0,0.0,0.0,0.79,0.51,0.89,0.45,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.49,0.0,0.03,0.0,0.0,9.03,9.06,6.1,2.01,2.63,2.62,2.44,2.19,1.9,2.12,1.9,1.74,1.76,1.59,1.39,1.4,1.13,1.09,0.95,1.05,1.06,0.76,0.77,1.09,0.72,0.75,0.74,0.68,0.61,0.62,0.63,0.55,0.55,0.52,0.62,0.55,0.53,0.39,0.46,0.37,0.41,0.4,0.34,0.39,0.42,0.44,0.43,0.4,0.38,0.38,0.35,0.32,0.35,0.24,0.28,0.31,0.3,0.32,0.33,0.29,0.36,0.24,0.24,0.26,0.22,0.25,0.19,0.19,0.18,0.2,0.17,0.18,0.18,0.11,0.11,0.04,100.0
11/17/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,3.01,0.0,2.04,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.25,0.0,0.0,0.66,0.91,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.42,0.0,0.85,0.0,0.0,0.0,0.79,0.51,0.89,0.45,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.49,0.0,0.03,0.0,0.0,9.03,9.06,6.1,2.01,2.63,2.62,2.44,2.19,1.9,2.12,1.9,1.74,1.76,1.59,1.39,1.4,1.13,1.09,0.95,1.05,1.06,0.76,0.77,1.09,0.72,0.75,0.74,0.68,0.61,0.62,0.63,0.55,0.55,0.52,0.62,0.55,0.53,0.39,0.46,0.37,0.41,0.4,0.34,0.39,0.42,0.44,0.43,0.4,0.38,0.38,0.35,0.32,0.35,0.24,0.28,0.31,0.3,0.32,0.33,0.29,0.36,0.24,0.24,0.26,0.22,0.25,0.19,0.19,0.18,0.2,0.17,0.18,0.18,0.11,0.11,0.04,100.0
11/18/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,3.06,0.0,2.06,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.24,0.0,0.0,0.66,0.91,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.41,0.0,0.84,0.0,0.0,0.0,0.8,0.51,0.9,0.45,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.49,0.0,0.05,0.0,0.0,9.02,9.05,6.08,2.05,2.64,2.62,2.44,2.19,1.91,2.11,1.91,1.75,1.74,1.59,1.4,1.41,1.14,1.1,0.94,1.06,1.06,0.76,0.78,1.11,0.71,0.75,0.72,0.67,0.61,0.61,0.63,0.55,0.54,0.53,0.63,0.55,0.53,0.38,0.46,0.37,0.41,0.39,0.35,0.38,0.43,0.44,0.43,0.4,0.38,0.39,0.35,0.32,0.35,0.24,0.28,0.31,0.3,0.32,0.32,0.29,0.37,0.24,0.23,0.26,0.22,0.24,0.19,0.19,0.19,0.2,0.17,0.18,0.18,0.11,0.11,0.04,100.03000000000002
11/19/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.0,3.08,0.0,2.06,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.2,0.0,0.0,0.66,0.91,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.41,0.0,0.85,0.0,0.0,0.0,0.81,0.53,0.91,0.46,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.0,0.0,8.97,9.01,6.04,2.04,2.64,2.58,2.42,2.25,1.89,2.11,1.94,1.75,1.69,1.56,1.38,1.42,1.15,1.11,0.94,1.06,1.07,0.75,0.77,1.1,0.71,0.75,0.73,0.68,0.62,0.61,0.63,0.58,0.54,0.52,0.62,0.55,0.54,0.39,0.45,0.38,0.41,0.4,0.35,0.38,0.43,0.43,0.43,0.4,0.39,0.39,0.35,0.32,0.35,0.24,0.29,0.32,0.3,0.32,0.32,0.29,0.37,0.23,0.23,0.26,0.22,0.24,0.19,0.19,0.18,0.2,0.17,0.18,0.18,0.11,0.11,0.04,100.07
11/22/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.0,3.08,0.0,2.06,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,0.0,0.0,0.66,0.91,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.41,0.0,0.85,0.0,0.0,0.0,0.81,0.52,0.9,0.46,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.0,0.0,8.97,9.01,6.04,2.04,2.64,2.58,2.42,2.25,1.89,2.11,1.94,1.75,1.69,1.56,1.38,1.42,1.15,1.11,0.94,1.06,1.07,0.75,0.77,1.1,0.71,0.75,0.73,0.68,0.62,0.61,0.63,0.58,0.54,0.52,0.62,0.55,0.54,0.38,0.45,0.38,0.41,0.4,0.35,0.38,0.42,0.43,0.43,0.4,0.38,0.39,0.35,0.32,0.35,0.24,0.29,0.31,0.3,0.32,0.32,0.28,0.37,0.23,0.23,0.26,0.22,0.24,0.19,0.19,0.18,0.2,0.17,0.18,0.18,0.11,0.11,0.04,99.99
11/23/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.0,3.08,0.0,2.06,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,0.0,0.0,0.66,0.91,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.41,0.0,0.85,0.0,0.0,0.0,0.81,0.52,0.9,0.46,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.0,0.0,8.97,9.01,6.04,2.04,2.64,2.58,2.42,2.25,1.89,2.11,1.94,1.75,1.69,1.56,1.38,1.42,1.15,1.11,0.94,1.06,1.07,0.75,0.77,1.1,0.71,0.75,0.73,0.68,0.62,0.61,0.63,0.58,0.54,0.52,0.62,0.55,0.54,0.38,0.45,0.38,0.41,0.4,0.35,0.38,0.42,0.43,0.43,0.4,0.38,0.39,0.35,0.32,0.35,0.24,0.29,0.31,0.3,0.32,0.32,0.28,0.37,0.23,0.23,0.26,0.22,0.24,0.19,0.19,0.18,0.2,0.17,0.18,0.18,0.11,0.11,0.04,99.99
11/24/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,2.92,0.0,1.98,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.62,1.17,0.0,0.0,0.64,0.93,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.42,0.0,0.86,0.0,0.0,0.0,0.82,0.52,0.88,0.47,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.51,0.0,0.05,0.0,0.0,9.1,9.13,6.01,2.31,2.56,2.52,2.34,2.43,1.88,2.08,1.92,1.74,1.64,1.54,1.34,1.45,1.18,1.1,0.93,1.03,1.08,0.74,0.78,1.09,0.69,0.76,0.74,0.68,0.62,0.59,0.64,0.58,0.54,0.53,0.64,0.55,0.53,0.39,0.44,0.37,0.42,0.4,0.34,0.36,0.44,0.44,0.42,0.39,0.39,0.38,0.35,0.31,0.34,0.23,0.28,0.32,0.3,0.32,0.31,0.29,0.35,0.23,0.23,0.25,0.21,0.24,0.19,0.2,0.17,0.2,0.16,0.18,0.17,0.11,0.11,0.04,100.0
11/25/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,2.85,0.0,2.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.15,0.0,0.0,0.65,0.92,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.42,0.0,0.86,0.0,0.0,0.0,0.82,0.53,0.9,0.47,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.0,0.0,8.93,8.95,6.12,2.48,2.63,2.6,2.4,2.32,1.88,2.12,1.93,1.75,1.66,1.56,1.31,1.44,1.16,1.1,0.94,1.06,1.07,0.75,0.77,1.15,0.7,0.75,0.79,0.66,0.62,0.58,0.63,0.58,0.55,0.51,0.64,0.55,0.53,0.38,0.44,0.36,0.41,0.39,0.34,0.35,0.43,0.45,0.43,0.39,0.39,0.36,0.35,0.31,0.34,0.24,0.29,0.32,0.3,0.32,0.31,0.28,0.35,0.23,0.23,0.25,0.21,0.25,0.2,0.2,0.17,0.21,0.16,0.18,0.17,0.11,0.11,0.04,100.05
11/26/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,2.89,0.0,1.99,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.17,0.0,0.0,0.64,0.89,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.41,0.0,0.86,0.0,0.0,0.0,0.79,0.52,0.89,0.47,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.0,0.0,8.88,8.91,6.18,2.41,2.69,2.65,2.45,2.35,1.85,2.15,1.9,1.78,1.67,1.59,1.31,1.43,1.15,1.1,0.94,1.08,1.07,0.76,0.77,1.13,0.7,0.74,0.78,0.65,0.63,0.61,0.64,0.58,0.54,0.51,0.64,0.55,0.53,0.38,0.46,0.35,0.41,0.39,0.34,0.35,0.43,0.45,0.43,0.4,0.38,0.37,0.35,0.31,0.35,0.24,0.28,0.32,0.3,0.32,0.31,0.29,0.37,0.23,0.23,0.24,0.21,0.24,0.2,0.2,0.18,0.21,0.16,0.18,0.18,0.11,0.11,0.04,99.99
11/29/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,2.89,0.0,2.1,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.17,0.0,0.0,0.64,0.91,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.41,0.0,0.86,0.0,0.0,0.0,0.79,0.52,0.89,0.48,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.49,0.0,0.05,0.0,0.0,8.9,8.9,6.15,2.39,2.66,2.64,2.41,2.39,1.82,2.15,1.91,1.78,1.67,1.58,1.32,1.42,1.15,1.09,0.93,1.08,1.07,0.76,0.78,1.13,0.7,0.73,0.76,0.66,0.64,0.61,0.64,0.58,0.54,0.51,0.64,0.54,0.53,0.38,0.46,0.36,0.41,0.38,0.34,0.35,0.44,0.49,0.43,0.41,0.39,0.37,0.35,0.31,0.36,0.23,0.28,0.31,0.31,0.32,0.31,0.29,0.38,0.24,0.23,0.24,0.21,0.24,0.19,0.19,0.18,0.21,0.16,0.18,0.17,0.11,0.11,0.04,100.01
