,NVDA,DPZ,STAA,MTD,FRPT,TDY,TWLO,APH,TDG,IDXX,ODFL,FFIN,ENTG,UNP,POOL,GNRC,INTU,EPAM,EXR,ZS,CVNA,UPWK,CROX,ZBRA,HZNP,EL,AXON,V,BURL,TRGP,RH,NET,TT,FATE,DOCU,LB,MEDP,FTNT,WAT,HD,AOS,BYD,AMAT,CRWD,TTC,CLF,UHAL,EFX,TMUS,ACN,CRL,NTRA,GOOGL,WMS,BILL,ROKU,DNLI,TPD.,GPS,MSFT,MRNA,SNA,MRVL,YETI,HUBS,KLAC,MGM,ACHC,FANG,VRT,TGT,ORCL,LRCX,THC,GGG,MAA,TPL,MRO,OXY,URI,TECH,DVN,FOXF,COTY,CARR,NDAQ,SBNY,CLR,DFS,ALGN,BX,AVY,CZR,MTZ,OMF,SIVB,TPR,ALLY,WEA.,NVCR,AGPXX,TPX,WAL,Tapestry Inc,Securities Lending - Bnym,Cash/Receivables/Payables,BBWI WI,VSCO WI,n/a,VSCO,688008.SS,BBWI,MRTX,AMT,CELH,WST,PAYC,CPRT,NKE,DHR,SGMS,MPWR,MSCI,NOW,PCTY,CAR,LSCC,DXCM,GTLS,VEEV,AMD,ADBE,INSP,MASI,WK,RGEN,AMEH,EW,SNPS,AA,OVV,ELS,COST,SWAV,SNAP,MCO,WCC,CMG,SYNA,SITE,DKS,CDW,ASAN,TMO,UPST,GME,ISRG,NEO,ETSY,CTLT,BIO,ON,KEYS,SQ,IRDM,BUWA.,DUT.,AAPL,ORLY,SHW,CDNS,TYL,RCM,SAIA,SCI,BLD,LFUS,UNH,SPGI,OLN,CTAS,BLDR,FR,AON,ARES,LPX,IIPR,PKN.,ZTS,TTEK,TER,WSC,TREX,F,PWR,KKR,ROK,CRM,PKI,SUM
01/05/2022,2.55,2.67,0.0,1.79,0.0,0.0,0.0,1.69,0.0,1.4,1.72,0.0,1.45,0.0,1.46,0.01,1.41,1.45,1.16,0.0,0.0,0.0,0.0,0.9,0.88,0.94,0.0,0.0,0.0,0.84,0.0,0.0,0.76,0.0,0.0,0.0,0.76,1.0,0.0,0.78,0.71,0.0,0.67,0.0,0.0,0.0,0.71,0.67,0.0,0.72,0.0,0.0,0.62,0.64,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.68,0.0,0.01,0.61,0.0,0.0,0.58,0.0,0.0,0.49,0.57,0.58,0.0,0.56,0.0,0.57,0.0,0.0,0.0,0.62,0.0,0.56,0.0,0.54,0.57,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.63,0.0,-0.05,0.0,0.0,0.0,0.0,2.86,0.0,2.47,0.0,2.09,2.04,1.92,0.0,1.78,1.48,1.34,0.0,0.0,1.29,1.06,0.0,0.0,1.42,0.97,0.0,1.02,0.0,0.0,0.0,0.87,0.96,0.0,0.0,0.75,0.85,0.0,0.0,0.0,0.65,0.0,1.1,0.63,0.0,0.61,0.0,0.61,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.62,0.58,0.0,0.0,0.0,0.68,2.97,2.74,2.33,1.92,1.3,1.23,1.17,1.06,0.85,0.82,0.73,0.66,0.66,0.65,0.65,0.62,0.58,0.56,0.56,0.56,0.56,0.56,0.56,0.55,0.55,0.54,0.54,0.54,0.53,0.53,0.53,0.0,100.04
01/06/2022,2.65,2.65,0.0,1.78,0.0,0.0,0.0,1.7,0.0,1.37,1.69,0.0,1.46,0.0,1.44,0.0,1.4,1.41,1.14,0.0,0.0,0.0,0.0,0.89,0.89,0.95,0.0,0.0,0.0,0.87,0.0,0.0,0.74,0.0,0.0,0.0,0.76,0.94,0.0,0.78,0.71,0.0,0.69,0.0,0.0,0.0,0.71,0.66,0.0,0.72,0.0,0.0,0.63,0.64,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.7,0.0,0.0,0.63,0.0,0.0,0.61,0.0,0.0,0.5,0.58,0.58,0.0,0.56,0.0,0.59,0.0,0.0,0.0,0.65,0.0,0.58,0.0,0.53,0.59,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.64,0.0,-0.05,0.0,0.0,0.0,0.0,2.84,0.0,2.38,0.0,2.06,2.05,1.87,0.0,1.82,1.46,1.32,0.0,0.0,1.33,1.04,0.0,0.0,1.5,0.98,0.0,1.0,0.0,0.0,0.0,0.87,0.95,0.0,0.0,0.74,0.86,0.0,0.0,0.0,0.66,0.0,1.11,0.63,0.0,0.62,0.0,0.59,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.65,0.58,0.0,0.0,0.0,0.68,3.09,2.74,2.27,1.92,1.29,1.26,1.11,1.05,0.84,0.83,0.74,0.65,0.65,0.64,0.64,0.62,0.57,0.56,0.57,0.54,0.54,0.55,0.57,0.57,0.55,0.54,0.57,0.53,0.53,0.52,0.54,0.0,100.07
01/07/2022,2.6,2.59,0.0,1.76,0.0,0.0,0.0,1.72,0.0,1.32,1.74,0.0,1.49,0.0,1.45,0.0,1.39,1.37,1.16,0.0,0.0,0.0,0.0,0.91,0.88,0.97,0.0,0.0,0.0,0.9,0.0,0.0,0.75,0.0,0.0,0.0,0.73,0.92,0.0,0.8,0.72,0.0,0.69,0.0,0.0,0.0,0.73,0.67,0.0,0.72,0.0,0.0,0.63,0.65,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.7,0.0,0.0,0.63,0.0,0.0,0.66,0.0,0.0,0.51,0.58,0.59,0.0,0.57,0.0,0.62,0.0,0.0,0.0,0.69,0.0,0.58,0.0,0.52,0.61,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.65,0.0,-0.24,0.0,0.0,0.0,0.0,2.83,0.0,2.31,0.0,2.07,2.09,1.84,0.0,1.82,1.46,1.28,0.0,0.0,1.27,1.04,0.0,0.0,1.46,0.97,0.0,1.0,0.0,0.0,0.0,0.88,0.94,0.0,0.0,0.75,0.87,0.0,0.0,0.0,0.7,0.0,1.08,0.64,0.0,0.63,0.0,0.58,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.67,0.57,0.0,0.0,0.0,0.69,3.08,2.78,2.27,1.88,1.29,1.24,1.13,1.05,0.87,0.86,0.73,0.66,0.66,0.64,0.67,0.61,0.58,0.56,0.57,0.52,0.52,0.53,0.58,0.57,0.56,0.55,0.64,0.56,0.54,0.53,0.53,0.0,100.07
01/10/2022,2.59,2.62,0.0,1.78,0.0,0.0,0.0,1.75,0.0,1.3,1.74,0.0,1.49,0.0,1.42,0.0,1.36,1.33,1.18,0.0,0.0,0.0,0.0,0.88,0.84,0.96,0.0,0.0,0.0,0.95,0.0,0.0,0.78,0.0,0.0,0.0,0.71,0.93,0.0,0.81,0.74,0.0,0.71,0.0,0.0,0.0,0.74,0.67,0.0,0.69,0.0,0.0,0.63,0.64,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.7,0.0,0.0,0.65,0.0,0.0,0.7,0.0,0.0,0.51,0.59,0.59,0.0,0.57,0.0,0.66,0.0,0.0,0.0,0.72,0.0,0.58,0.0,0.53,0.68,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.05,0.63,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,2.27,0.0,2.07,2.09,1.88,0.0,1.78,1.44,1.25,0.0,0.0,1.25,1.01,0.0,0.0,1.42,0.93,0.0,0.95,0.0,0.0,0.0,0.88,0.95,0.0,0.0,0.74,0.87,0.0,0.0,0.0,0.7,0.0,1.04,0.62,0.0,0.65,0.0,0.6,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.65,0.58,0.0,0.0,0.0,0.69,3.04,2.88,2.33,1.89,1.26,1.19,1.08,1.06,0.86,0.86,0.72,0.67,0.64,0.63,0.66,0.62,0.59,0.54,0.57,0.51,0.54,0.53,0.54,0.58,0.56,0.53,0.67,0.55,0.53,0.54,0.5,0.0,100.06
01/14/2022,2.6,2.47,0.0,1.78,0.0,0.0,0.0,1.72,0.0,1.28,1.68,0.0,1.52,0.0,1.39,0.0,1.37,1.31,1.16,0.0,0.0,0.0,0.0,0.87,0.84,0.93,0.0,0.0,0.0,0.98,0.0,0.0,0.78,0.0,0.0,0.0,0.73,0.97,0.0,0.79,0.75,0.0,0.7,0.0,0.0,0.0,0.73,0.65,0.0,0.7,0.0,0.0,0.65,0.64,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.72,0.0,0.0,0.65,0.0,0.0,0.72,0.0,0.0,0.53,0.57,0.6,0.0,0.56,0.0,0.7,0.0,0.0,0.0,0.76,0.0,0.55,0.0,0.53,0.69,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.05,0.61,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,2.26,0.0,2.05,1.99,1.92,0.0,1.76,1.44,1.29,0.0,0.0,1.22,1.02,0.0,0.0,1.46,0.98,0.0,0.96,0.0,0.0,0.0,0.88,0.95,0.0,0.0,0.74,0.84,0.0,0.0,0.0,0.69,0.0,1.02,0.58,0.0,0.64,0.0,0.61,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.65,0.58,0.0,0.0,0.0,0.69,3.16,2.85,2.31,1.88,1.32,1.2,1.04,1.07,0.81,0.85,0.73,0.66,0.66,0.65,0.66,0.62,0.59,0.59,0.57,0.5,0.54,0.53,0.55,0.58,0.56,0.51,0.68,0.56,0.55,0.55,0.52,0.0,100.0
01/17/2022,2.54,2.5,0.0,1.74,0.0,0.0,0.0,1.75,0.0,1.26,1.68,0.0,1.52,0.0,1.44,0.0,1.33,1.29,1.17,0.0,0.0,0.0,0.0,0.87,0.81,0.94,0.0,0.0,0.0,1.02,0.0,0.0,0.78,0.0,0.0,0.0,0.69,0.95,0.0,0.8,0.76,0.0,0.74,0.0,0.0,0.0,0.74,0.64,0.0,0.69,0.0,0.0,0.66,0.64,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.67,0.0,0.0,0.66,0.0,0.0,0.74,0.0,0.0,0.54,0.6,0.62,0.0,0.59,0.0,0.71,0.0,0.0,0.0,0.77,0.0,0.55,0.0,0.53,0.71,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.06,0.61,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,2.21,0.0,2.11,2.02,1.88,0.0,1.73,1.42,1.19,0.0,0.0,1.17,0.99,0.0,0.0,1.44,0.98,0.0,0.91,0.0,0.0,0.0,0.89,0.94,0.0,0.0,0.76,0.85,0.0,0.0,0.7,0.73,0.0,1.02,0.6,0.0,0.63,0.0,0.6,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.65,0.58,0.0,0.0,0.0,0.0,3.18,2.94,2.31,1.86,1.28,1.12,1.04,1.09,0.83,0.87,0.74,0.67,0.69,0.66,0.68,0.64,0.59,0.58,0.62,0.5,0.55,0.52,0.55,0.59,0.57,0.49,0.71,0.55,0.55,0.55,0.52,0.0,100.04
01/18/2022,2.59,2.47,0.0,1.76,0.0,0.0,0.0,1.75,0.0,1.25,1.68,0.0,1.54,0.0,1.41,0.0,1.33,1.3,1.16,0.0,0.0,0.0,0.0,0.88,0.82,0.91,0.0,0.0,0.0,1.03,0.0,0.0,0.75,0.0,0.0,0.0,0.68,0.96,0.0,0.78,0.74,0.0,0.79,0.0,0.0,0.0,0.73,0.63,0.0,0.68,0.0,0.0,0.66,0.62,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.71,0.0,0.0,0.7,0.0,0.0,0.77,0.0,0.0,0.54,0.64,0.64,0.0,0.58,0.0,0.75,0.0,0.0,0.0,0.79,0.0,0.53,0.0,0.53,0.71,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.04,0.59,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,2.21,0.0,2.09,2.01,1.9,0.0,1.76,1.4,1.21,0.0,0.0,1.19,0.98,0.0,0.0,1.49,0.99,0.0,0.9,0.0,0.0,0.0,0.88,0.94,0.0,0.0,0.76,0.84,0.0,0.0,0.68,0.73,0.0,1.03,0.59,0.0,0.63,0.0,0.6,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.67,0.59,0.0,0.0,0.0,0.0,3.21,2.92,2.26,1.85,1.29,1.07,1.06,1.08,0.8,0.87,0.75,0.67,0.7,0.65,0.66,0.65,0.58,0.59,0.6,0.5,0.55,0.52,0.54,0.61,0.57,0.48,0.72,0.55,0.55,0.55,0.53,0.0,100.05
01/19/2022,2.59,2.47,0.0,1.76,0.0,0.0,0.0,1.75,0.0,1.25,1.68,0.0,1.54,0.0,1.41,0.0,1.33,1.3,1.16,0.0,0.0,0.0,0.0,0.88,0.82,0.91,0.0,0.0,0.0,1.03,0.0,0.0,0.75,0.0,0.0,0.0,0.68,0.96,0.0,0.78,0.74,0.0,0.79,0.0,0.0,0.0,0.73,0.63,0.0,0.68,0.0,0.0,0.66,0.62,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.71,0.0,0.0,0.7,0.0,0.0,0.77,0.0,0.0,0.54,0.64,0.64,0.0,0.58,0.0,0.75,0.0,0.0,0.0,0.79,0.0,0.53,0.0,0.53,0.71,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.04,0.59,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,2.21,0.0,2.09,2.01,1.9,0.0,1.76,1.4,1.21,0.0,0.0,1.19,0.98,0.0,0.0,1.49,0.99,0.0,0.9,0.0,0.0,0.0,0.88,0.94,0.0,0.0,0.76,0.84,0.0,0.0,0.68,0.73,0.0,1.03,0.59,0.0,0.63,0.0,0.6,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.67,0.59,0.0,0.0,0.0,0.0,3.21,2.92,2.26,1.85,1.29,1.07,1.06,1.08,0.8,0.87,0.75,0.67,0.7,0.65,0.66,0.65,0.58,0.59,0.6,0.5,0.55,0.52,0.54,0.61,0.57,0.48,0.72,0.55,0.55,0.55,0.53,0.0,100.05
01/20/2022,2.59,2.47,0.0,1.76,0.0,0.0,0.0,1.75,0.0,1.25,1.68,0.0,1.54,0.0,1.41,0.0,1.33,1.3,1.16,0.0,0.0,0.0,0.0,0.88,0.82,0.91,0.0,0.0,0.0,1.03,0.0,0.0,0.75,0.0,0.0,0.0,0.68,0.96,0.0,0.78,0.74,0.0,0.79,0.0,0.0,0.0,0.73,0.63,0.0,0.68,0.0,0.0,0.66,0.62,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.71,0.0,0.0,0.7,0.0,0.0,0.77,0.0,0.0,0.54,0.64,0.64,0.0,0.58,0.0,0.75,0.0,0.0,0.0,0.79,0.0,0.53,0.0,0.53,0.71,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.04,0.59,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,2.21,0.0,2.09,2.01,1.9,0.0,1.76,1.4,1.21,0.0,0.0,1.19,0.98,0.0,0.0,1.49,0.99,0.0,0.9,0.0,0.0,0.0,0.88,0.94,0.0,0.0,0.76,0.84,0.0,0.0,0.68,0.73,0.0,1.03,0.59,0.0,0.63,0.0,0.6,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.67,0.59,0.0,0.0,0.0,0.0,3.21,2.92,2.26,1.85,1.29,1.07,1.06,1.08,0.8,0.87,0.75,0.67,0.7,0.65,0.66,0.65,0.58,0.59,0.6,0.5,0.55,0.52,0.54,0.61,0.57,0.48,0.72,0.55,0.55,0.55,0.53,0.0,100.05
01/21/2022,2.55,2.5,0.0,1.77,0.0,0.0,0.0,1.76,0.0,1.26,1.71,0.0,1.51,0.0,1.45,0.0,1.34,1.25,1.17,0.0,0.0,0.0,0.0,0.88,0.81,0.9,0.0,0.0,0.0,1.05,0.0,0.0,0.76,0.0,0.0,0.0,0.68,0.98,0.0,0.78,0.76,0.0,0.74,0.0,0.0,0.0,0.72,0.62,0.0,0.69,0.0,0.0,0.66,0.62,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.68,0.0,0.0,0.67,0.0,0.0,0.77,0.0,0.0,0.54,0.61,0.63,0.0,0.6,0.0,0.76,0.0,0.0,0.0,0.81,0.0,0.52,0.0,0.54,0.71,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.04,0.59,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,2.22,0.0,2.09,2.04,1.92,0.0,1.71,1.41,1.23,0.0,0.0,1.15,0.96,0.0,0.0,1.48,1.0,0.0,0.88,0.0,0.0,0.0,0.88,0.92,0.0,0.0,0.77,0.83,0.0,0.0,0.68,0.72,0.0,1.01,0.58,0.0,0.64,0.0,0.61,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.66,0.58,0.0,0.0,0.0,0.0,3.23,2.93,2.3,1.8,1.28,1.13,1.1,1.09,0.81,0.87,0.75,0.67,0.69,0.66,0.66,0.66,0.59,0.6,0.57,0.5,0.55,0.53,0.54,0.59,0.57,0.46,0.72,0.56,0.55,0.55,0.53,0.0,100.08
01/24/2022,2.44,2.49,0.0,1.8,0.0,0.0,0.0,1.76,0.0,1.27,1.72,0.0,1.51,0.0,1.43,0.0,1.39,1.23,1.17,0.0,0.0,0.0,0.0,0.88,0.82,0.89,0.0,0.0,0.0,1.05,0.0,0.0,0.76,0.0,0.0,0.0,0.69,0.99,0.0,0.77,0.76,0.0,0.7,0.0,0.0,0.0,0.73,0.61,0.0,0.69,0.0,0.0,0.67,0.62,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.67,0.0,0.0,0.64,0.0,0.0,0.76,0.0,0.0,0.54,0.57,0.65,0.0,0.58,0.0,0.76,0.0,0.0,0.0,0.8,0.0,0.54,0.0,0.54,0.7,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.04,0.58,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,2.29,0.0,2.07,2.04,1.93,0.0,1.71,1.45,1.24,0.0,0.0,1.09,1.0,0.0,0.0,1.4,1.02,0.0,0.9,0.0,0.0,0.0,0.91,0.94,0.0,0.0,0.77,0.85,0.0,0.0,0.7,0.71,0.0,0.92,0.56,0.0,0.65,0.0,0.62,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.6,0.59,0.0,0.0,0.0,0.0,3.21,2.93,2.3,1.81,1.3,1.23,1.16,1.1,0.84,0.84,0.78,0.68,0.67,0.66,0.62,0.66,0.6,0.6,0.55,0.49,0.57,0.54,0.54,0.57,0.57,0.45,0.65,0.55,0.56,0.56,0.54,0.0,100.02000000000002
01/25/2022,2.41,2.44,0.0,1.82,0.0,0.0,0.0,1.78,0.0,1.28,1.7,0.0,1.49,0.0,1.45,0.0,1.38,1.2,1.2,0.0,0.0,0.0,0.0,0.89,0.84,0.9,0.0,0.0,0.0,1.06,0.0,0.0,0.78,0.0,0.0,0.0,0.69,0.96,0.0,0.78,0.76,0.0,0.69,0.0,0.0,0.0,0.72,0.61,0.0,0.69,0.0,0.0,0.67,0.62,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.67,0.0,0.0,0.63,0.0,0.0,0.76,0.0,0.0,0.55,0.57,0.64,0.0,0.59,0.0,0.75,0.0,0.0,0.0,0.78,0.0,0.53,0.0,0.54,0.68,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.04,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,2.85,0.0,2.3,0.0,2.08,2.09,1.95,0.0,1.71,1.44,1.25,0.0,0.0,1.07,0.99,0.0,0.0,1.4,1.02,0.0,0.9,0.0,0.0,0.0,0.9,0.94,0.0,0.0,0.78,0.86,0.0,0.0,0.71,0.72,0.0,0.89,0.57,0.0,0.65,0.0,0.63,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.6,0.58,0.0,0.0,0.0,0.0,3.23,2.94,2.3,1.82,1.31,1.24,1.13,1.13,0.85,0.83,0.79,0.69,0.65,0.67,0.61,0.67,0.61,0.6,0.55,0.48,0.58,0.55,0.55,0.57,0.57,0.45,0.64,0.55,0.56,0.57,0.54,0.0,100.08000000000004
01/26/2022,2.41,2.44,0.0,1.82,0.0,0.0,0.0,1.78,0.0,1.28,1.7,0.0,1.49,0.0,1.45,0.0,1.38,1.2,1.2,0.0,0.0,0.0,0.0,0.89,0.84,0.9,0.0,0.0,0.0,1.06,0.0,0.0,0.78,0.0,0.0,0.0,0.69,0.96,0.0,0.78,0.76,0.0,0.69,0.0,0.0,0.0,0.72,0.61,0.0,0.69,0.0,0.0,0.67,0.62,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.67,0.0,0.0,0.63,0.0,0.0,0.76,0.0,0.0,0.55,0.57,0.64,0.0,0.59,0.0,0.75,0.0,0.0,0.0,0.78,0.0,0.53,0.0,0.54,0.68,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.04,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,2.85,0.0,2.3,0.0,2.08,2.09,1.95,0.0,1.71,1.44,1.25,0.0,0.0,1.07,0.99,0.0,0.0,1.4,1.02,0.0,0.9,0.0,0.0,0.0,0.9,0.94,0.0,0.0,0.78,0.86,0.0,0.0,0.71,0.72,0.0,0.89,0.57,0.0,0.65,0.0,0.63,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.6,0.58,0.0,0.0,0.0,0.0,3.23,2.94,2.3,1.82,1.31,1.24,1.13,1.13,0.85,0.83,0.79,0.69,0.65,0.67,0.61,0.67,0.61,0.6,0.55,0.48,0.58,0.55,0.55,0.57,0.57,0.45,0.64,0.55,0.56,0.57,0.54,0.0,100.08000000000004
01/27/2022,2.37,2.52,0.0,1.8,0.0,0.0,0.0,1.75,0.0,1.28,1.74,0.0,1.5,0.0,1.44,0.0,1.37,1.19,1.17,0.0,0.0,0.0,0.0,0.87,0.83,0.9,0.0,0.0,0.0,1.05,0.0,0.0,0.78,0.0,0.0,0.0,0.7,0.95,0.0,0.8,0.77,0.0,0.7,0.0,0.0,0.0,0.72,0.62,0.0,0.69,0.0,0.0,0.66,0.62,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.65,0.0,0.0,0.65,0.0,0.0,0.75,0.0,0.0,0.54,0.58,0.65,0.0,0.58,0.0,0.74,0.0,0.0,0.0,0.8,0.0,0.53,0.0,0.53,0.65,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.04,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.85,0.0,2.36,0.0,2.09,2.1,1.9,0.0,1.71,1.43,1.27,0.0,0.0,1.06,0.99,0.0,0.0,1.35,1.05,0.0,0.91,0.0,0.0,0.0,0.87,0.94,0.0,0.0,0.76,0.86,0.0,0.0,0.7,0.72,0.0,0.9,0.57,0.0,0.64,0.0,0.61,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.6,0.58,0.0,0.0,0.0,0.0,3.17,2.99,2.31,1.83,1.32,1.26,1.2,1.12,0.86,0.84,0.78,0.69,0.65,0.67,0.62,0.66,0.61,0.59,0.57,0.49,0.57,0.54,0.55,0.58,0.58,0.45,0.62,0.55,0.55,0.56,0.54,0.0,100.04
01/31/2022,2.34,2.49,0.0,1.8,0.0,0.0,0.0,1.79,0.0,1.24,1.69,0.0,1.41,0.0,1.43,0.0,1.39,1.16,1.2,0.0,0.0,0.0,0.0,0.88,0.87,0.93,0.0,0.0,0.0,1.15,0.0,0.0,0.78,0.0,0.0,0.0,0.71,0.92,0.0,0.83,0.78,0.0,0.69,0.0,0.0,0.0,0.71,0.63,0.0,0.71,0.0,0.0,0.68,0.6,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.62,0.0,0.0,0.63,0.0,0.0,0.85,0.0,0.0,0.55,0.54,0.64,0.0,0.59,0.0,0.85,0.0,0.0,0.0,0.9,0.0,0.53,0.0,0.54,0.64,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.04,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,2.84,0.0,2.48,0.0,2.06,2.18,1.94,0.0,1.61,1.46,1.34,0.0,0.0,1.0,0.93,0.0,0.0,1.24,1.04,0.0,0.85,0.0,0.0,0.0,0.84,0.91,0.0,0.0,0.77,0.89,0.0,0.0,0.7,0.72,0.0,0.84,0.55,0.0,0.66,0.0,0.62,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.61,0.56,0.0,0.0,0.0,0.0,3.28,3.03,2.3,1.76,1.29,1.29,1.14,1.08,0.83,0.81,0.82,0.68,0.69,0.69,0.6,0.68,0.62,0.62,0.55,0.47,0.56,0.53,0.52,0.46,0.58,0.42,0.62,0.56,0.58,0.54,0.54,0.0,100.03
02/01/2022,2.37,2.49,0.0,1.79,0.0,0.0,0.0,1.78,0.0,1.25,1.69,0.0,1.39,0.0,1.42,0.0,1.4,1.17,1.21,0.0,0.0,0.0,0.0,0.89,0.89,0.92,0.0,0.0,0.0,1.12,0.0,0.0,0.77,0.0,0.0,0.0,0.71,0.94,0.0,0.82,0.75,0.0,0.68,0.0,0.0,0.0,0.7,0.64,0.0,0.71,0.0,0.0,0.69,0.6,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.61,0.0,0.0,0.62,0.0,0.0,0.83,0.0,0.0,0.54,0.53,0.62,0.0,0.6,0.0,0.82,0.0,0.0,0.0,0.87,0.0,0.52,0.0,0.54,0.63,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.04,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,2.88,0.0,2.47,0.0,2.07,2.14,1.97,0.0,1.6,1.46,1.38,0.0,0.0,1.01,0.97,0.0,0.0,1.24,1.06,0.0,0.88,0.0,0.0,0.0,0.84,0.92,0.0,0.0,0.79,0.88,0.0,0.0,0.7,0.7,0.0,0.87,0.54,0.0,0.65,0.0,0.62,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.59,0.55,0.0,0.0,0.0,0.0,3.41,2.98,2.27,1.79,1.3,1.29,1.12,1.08,0.83,0.81,0.8,0.68,0.65,0.68,0.6,0.68,0.62,0.61,0.56,0.48,0.57,0.54,0.52,0.45,0.59,0.42,0.6,0.55,0.58,0.52,0.55,0.0,100.0
