,TQQQ,AAPL,MSFT,AMZN,FB,TSLA,NVDA,GOOG,GOOGL,ProShares Ultra QQQ,PYPL,ADBE,CMCSA,INTC,NFLX,CSCO,PEP,AVGO,TXN,COST,QCOM,AMGN,SBUX,CHTR,AMAT,INTU,AMD,ISRG,BKNG,LRCX,GILD,MDLZ,MU,ADP,CSX,ATVI,MELI,ILMN,ADSK,ADI,FISV,BIIB,TMUS,NXPI,EBAY,IDXX,VRTX,KLAC,REGN,ZM,ALGN,ROST,LULU,EXC,ORLY,MRNA,DOCU,ALXN,SNPS,EA,WDAY,CTSH,DXCM,CDNS,MAR,XLNX,CRWD,WBA,XEL,PAYX,FTNT,MNST,MCHP,CTAS,ROKU,SWKS,PCAR,TEAM,FAST,CSGP,ANSS,MXIM,MRVL,CPRT,AEP,KHC,LBRDK,ODFL,MTCH,CERN,TTD,PTON,DLTR,VRSN,OKTA,SPLK,KDP,Us Dollars,TCOM,SGEN,SIRI,AZN,QLD,n/a,HON,CEGVV,SUM
01/19/2022,16.55,10.18,9.19,5.02,4.42,4.22,4.2,2.26,2.25,0.0,1.27,1.51,1.45,1.45,1.56,1.48,1.49,1.55,1.06,1.45,1.65,0.83,0.71,0.63,0.92,0.82,0.98,0.63,0.6,0.62,0.56,0.59,0.65,0.56,0.52,0.3,0.29,0.36,0.34,0.55,0.37,0.25,0.25,0.37,0.29,0.26,0.36,0.41,0.28,0.11,0.22,0.22,0.24,0.33,0.3,0.23,0.15,0.0,0.29,0.22,0.25,0.29,0.23,0.27,0.26,0.38,0.15,0.25,0.22,0.24,0.26,0.21,0.24,0.21,0.07,0.15,0.2,0.2,0.2,0.16,0.17,0.0,0.24,0.17,0.17,0.15,0.14,0.19,0.11,0.0,0.14,0.04,0.0,0.0,0.11,0.11,0.13,0.0,0.0,0.09,0.04,0.0,1.71,0.18,0.83,0.0,99.98
01/20/2022,16.55,10.18,9.19,5.02,4.42,4.22,4.2,2.26,2.25,0.0,1.27,1.51,1.45,1.45,1.56,1.48,1.49,1.55,1.06,1.45,1.65,0.83,0.71,0.63,0.92,0.82,0.98,0.63,0.6,0.62,0.56,0.59,0.65,0.56,0.52,0.3,0.29,0.36,0.34,0.55,0.37,0.25,0.25,0.37,0.29,0.26,0.36,0.41,0.28,0.11,0.22,0.22,0.24,0.33,0.3,0.23,0.15,0.0,0.29,0.22,0.25,0.29,0.23,0.27,0.26,0.38,0.15,0.25,0.22,0.24,0.26,0.21,0.24,0.21,0.07,0.15,0.2,0.2,0.2,0.16,0.17,0.0,0.24,0.17,0.17,0.15,0.14,0.19,0.11,0.0,0.14,0.04,0.0,0.0,0.11,0.11,0.13,0.0,0.0,0.09,0.04,0.0,1.71,0.18,0.83,0.0,99.98
01/21/2022,15.9,10.33,9.28,5.09,4.39,4.29,4.18,2.28,2.27,0.0,1.29,1.54,1.45,1.48,1.57,1.49,1.53,1.55,1.07,1.45,1.62,0.85,0.72,0.63,0.87,0.83,0.98,0.62,0.6,0.6,0.57,0.6,0.65,0.57,0.52,0.39,0.29,0.35,0.35,0.55,0.37,0.25,0.26,0.37,0.3,0.26,0.37,0.39,0.29,0.11,0.22,0.22,0.25,0.34,0.31,0.22,0.15,0.0,0.29,0.24,0.25,0.3,0.23,0.26,0.26,0.37,0.15,0.25,0.22,0.25,0.27,0.21,0.23,0.21,0.08,0.15,0.21,0.21,0.21,0.16,0.17,0.0,0.23,0.17,0.18,0.15,0.13,0.2,0.11,0.0,0.14,0.04,0.0,0.0,0.11,0.11,0.13,0.0,0.0,0.09,0.04,0.0,1.68,0.19,0.84,0.0,99.99
01/24/2022,15.15,10.28,9.5,4.99,4.48,4.26,4.0,2.29,2.29,0.0,1.31,1.57,1.49,1.44,1.6,1.49,1.57,1.51,1.05,1.48,1.55,0.86,0.72,0.63,0.81,0.87,0.93,0.64,0.63,0.56,0.57,0.62,0.61,0.57,0.53,0.4,0.3,0.36,0.36,0.54,0.38,0.25,0.26,0.35,0.3,0.27,0.37,0.38,0.3,0.11,0.22,0.22,0.25,0.36,0.31,0.2,0.15,0.0,0.29,0.25,0.27,0.3,0.24,0.26,0.26,0.38,0.16,0.26,0.23,0.25,0.27,0.21,0.22,0.21,0.08,0.15,0.21,0.21,0.21,0.16,0.18,0.0,0.23,0.17,0.18,0.16,0.13,0.2,0.12,0.0,0.13,0.03,0.0,0.0,0.11,0.11,0.14,0.0,0.0,0.1,0.04,0.0,1.64,0.91,0.84,0.0,99.99
01/25/2022,14.4,10.54,9.68,4.87,4.46,4.19,4.02,2.32,2.32,0.0,1.28,1.6,1.53,1.5,1.3,1.51,1.64,1.52,1.1,1.53,1.59,0.89,0.76,0.65,0.82,0.87,0.94,0.61,0.63,0.57,0.59,0.65,0.61,0.58,0.53,0.41,0.3,0.36,0.35,0.57,0.39,0.25,0.26,0.37,0.3,0.27,0.39,0.38,0.32,0.11,0.22,0.22,0.25,0.37,0.31,0.2,0.15,0.0,0.3,0.26,0.27,0.31,0.24,0.27,0.27,0.39,0.16,0.26,0.24,0.26,0.27,0.22,0.23,0.22,0.08,0.15,0.21,0.21,0.22,0.17,0.18,0.0,0.23,0.17,0.19,0.16,0.14,0.2,0.12,0.0,0.12,0.04,0.0,0.0,0.11,0.11,0.14,0.0,0.0,0.1,0.04,0.0,1.61,0.94,0.86,0.0,100.02
01/26/2022,14.4,10.54,9.68,4.87,4.46,4.19,4.02,2.32,2.32,0.0,1.28,1.6,1.53,1.5,1.3,1.51,1.64,1.52,1.1,1.53,1.59,0.89,0.76,0.65,0.82,0.87,0.94,0.61,0.63,0.57,0.59,0.65,0.61,0.58,0.53,0.41,0.3,0.36,0.35,0.57,0.39,0.25,0.26,0.37,0.3,0.27,0.39,0.38,0.32,0.11,0.22,0.22,0.25,0.37,0.31,0.2,0.15,0.0,0.3,0.26,0.27,0.31,0.24,0.27,0.27,0.39,0.16,0.26,0.24,0.26,0.27,0.22,0.23,0.22,0.08,0.15,0.21,0.21,0.22,0.17,0.18,0.0,0.23,0.17,0.19,0.16,0.14,0.2,0.12,0.0,0.12,0.04,0.0,0.0,0.11,0.11,0.14,0.0,0.0,0.1,0.04,0.0,1.61,0.94,0.86,0.0,100.02
01/27/2022,14.52,10.42,9.63,4.9,4.51,4.1,3.99,2.31,2.32,0.0,1.27,1.65,1.54,1.49,1.26,1.51,1.62,1.54,1.11,1.54,1.63,0.88,0.77,0.66,0.84,0.88,0.92,0.61,0.63,0.58,0.59,0.64,0.61,0.58,0.53,0.4,0.29,0.35,0.36,0.57,0.38,0.25,0.27,0.37,0.3,0.28,0.39,0.4,0.31,0.12,0.22,0.23,0.26,0.36,0.32,0.19,0.15,0.0,0.3,0.25,0.27,0.31,0.24,0.27,0.27,0.39,0.16,0.26,0.24,0.26,0.27,0.22,0.23,0.22,0.08,0.15,0.21,0.23,0.22,0.16,0.18,0.0,0.23,0.17,0.18,0.16,0.14,0.21,0.12,0.0,0.13,0.04,0.0,0.0,0.11,0.12,0.14,0.0,0.0,0.1,0.04,0.0,1.62,0.92,0.85,0.0,100.02
01/28/2022,14.52,10.42,9.63,4.9,4.51,4.1,3.99,2.31,2.32,0.0,1.27,1.65,1.54,1.49,1.26,1.51,1.62,1.54,1.11,1.54,1.63,0.88,0.77,0.66,0.84,0.88,0.92,0.61,0.63,0.58,0.59,0.64,0.61,0.58,0.53,0.4,0.29,0.35,0.36,0.57,0.38,0.25,0.27,0.37,0.3,0.28,0.39,0.4,0.31,0.12,0.22,0.23,0.26,0.36,0.32,0.19,0.15,0.0,0.3,0.25,0.27,0.31,0.24,0.27,0.27,0.39,0.16,0.26,0.24,0.26,0.27,0.22,0.23,0.22,0.08,0.15,0.21,0.23,0.22,0.16,0.18,0.0,0.23,0.17,0.18,0.16,0.14,0.21,0.12,0.0,0.13,0.04,0.0,0.0,0.11,0.12,0.14,0.0,0.0,0.1,0.04,0.0,1.62,0.92,0.85,0.0,100.02
01/31/2022,13.99,10.62,9.66,4.86,4.56,4.21,3.97,2.32,2.32,0.0,1.28,1.66,1.59,1.52,1.24,1.55,1.66,1.57,1.13,1.57,1.65,0.91,0.79,0.66,0.83,0.88,0.91,0.62,0.63,0.57,0.62,0.66,0.62,0.6,0.54,0.41,0.28,0.35,0.35,0.57,0.39,0.26,0.28,0.37,0.31,0.27,0.4,0.39,0.31,0.11,0.23,0.23,0.25,0.37,0.32,0.19,0.15,0.0,0.29,0.25,0.27,0.31,0.24,0.27,0.28,0.38,0.15,0.26,0.25,0.26,0.26,0.23,0.23,0.23,0.08,0.15,0.22,0.22,0.22,0.16,0.18,0.0,0.22,0.18,0.19,0.16,0.14,0.21,0.12,0.0,0.13,0.04,0.0,0.0,0.11,0.12,0.15,0.0,0.0,0.1,0.05,0.0,1.6,0.66,0.88,0.0,100.01
02/01/2022,0.0,6.77,6.18,3.07,2.67,2.26,2.37,1.44,1.44,0.0,0.78,1.0,0.92,0.83,0.76,0.89,0.98,0.98,0.67,0.95,0.97,0.54,0.46,0.41,0.48,0.54,0.5,0.37,0.4,0.32,0.36,0.38,0.36,0.32,0.32,0.24,0.19,0.2,0.21,0.34,0.24,0.16,0.17,0.21,0.18,0.16,0.25,0.23,0.2,0.07,0.13,0.14,0.15,0.23,0.19,0.12,0.09,0.0,0.18,0.15,0.16,0.19,0.14,0.16,0.17,0.23,0.1,0.15,0.15,0.15,0.16,0.13,0.14,0.14,0.05,0.09,0.13,0.15,0.13,0.1,0.11,0.0,0.13,0.1,0.11,0.09,0.09,0.12,0.07,0.0,0.08,0.02,0.0,0.0,0.07,0.07,0.09,0.0,0.0,0.06,0.03,0.0,0.0,49.31,0.51,0.0,100.0
02/02/2022,0.0,6.77,6.18,3.07,2.67,2.26,2.37,1.44,1.44,0.0,0.78,1.0,0.92,0.83,0.76,0.89,0.98,0.98,0.67,0.95,0.97,0.54,0.46,0.41,0.48,0.54,0.5,0.37,0.4,0.32,0.36,0.38,0.36,0.32,0.32,0.24,0.19,0.2,0.21,0.34,0.24,0.16,0.17,0.21,0.18,0.16,0.25,0.23,0.2,0.07,0.13,0.14,0.15,0.23,0.19,0.12,0.09,0.0,0.18,0.15,0.16,0.19,0.14,0.16,0.17,0.23,0.1,0.15,0.15,0.15,0.16,0.13,0.14,0.14,0.05,0.09,0.13,0.15,0.13,0.1,0.11,0.0,0.13,0.1,0.11,0.09,0.09,0.12,0.07,0.0,0.08,0.02,0.0,0.0,0.07,0.07,0.09,0.0,0.0,0.06,0.03,0.0,0.0,49.31,0.51,0.0,100.0
02/03/2022,0.0,6.77,6.18,3.07,2.67,2.26,2.37,1.44,1.44,0.0,0.78,1.0,0.92,0.83,0.76,0.89,0.98,0.98,0.67,0.95,0.97,0.54,0.46,0.41,0.48,0.54,0.5,0.37,0.4,0.32,0.36,0.38,0.36,0.32,0.32,0.24,0.19,0.2,0.21,0.34,0.24,0.16,0.17,0.21,0.18,0.16,0.25,0.23,0.2,0.07,0.13,0.14,0.15,0.23,0.19,0.12,0.09,0.0,0.18,0.15,0.16,0.19,0.14,0.16,0.17,0.23,0.1,0.15,0.15,0.15,0.16,0.13,0.14,0.14,0.05,0.09,0.13,0.15,0.13,0.1,0.11,0.0,0.13,0.1,0.11,0.09,0.09,0.12,0.07,0.0,0.08,0.02,0.0,0.0,0.07,0.07,0.09,0.0,0.0,0.06,0.03,0.0,0.0,49.31,0.51,0.0,100.0
02/04/2022,0.0,6.99,6.23,3.24,2.85,2.51,2.57,1.5,1.5,0.0,0.84,1.04,0.94,0.86,0.92,0.9,0.98,1.04,0.69,0.99,1.04,0.54,0.47,0.42,0.51,0.57,0.56,0.39,0.41,0.34,0.36,0.39,0.37,0.34,0.33,0.24,0.21,0.22,0.22,0.36,0.25,0.16,0.17,0.23,0.19,0.17,0.26,0.24,0.2,0.07,0.15,0.14,0.17,0.23,0.2,0.13,0.1,0.0,0.19,0.15,0.17,0.19,0.15,0.17,0.17,0.25,0.1,0.15,0.15,0.15,0.18,0.13,0.15,0.14,0.05,0.1,0.13,0.15,0.13,0.1,0.12,0.0,0.14,0.11,0.11,0.1,0.09,0.13,0.07,0.0,0.09,0.02,0.0,0.0,0.07,0.07,0.09,0.0,0.0,0.06,0.03,0.0,0.0,46.96,0.53,0.0,99.98
02/07/2022,0.0,7.05,6.19,3.03,2.16,2.44,2.55,1.58,1.58,0.0,0.61,1.01,0.95,0.86,0.83,0.91,1.02,1.04,0.68,1.03,1.07,0.54,0.47,0.43,0.51,0.55,0.59,0.4,0.41,0.34,0.35,0.4,0.38,0.34,0.33,0.25,0.18,0.22,0.22,0.36,0.25,0.16,0.19,0.22,0.18,0.18,0.26,0.24,0.2,0.07,0.15,0.14,0.17,0.18,0.21,0.13,0.09,0.0,0.19,0.16,0.16,0.2,0.15,0.17,0.17,0.26,0.1,0.15,0.15,0.16,0.18,0.14,0.14,0.14,0.05,0.09,0.14,0.15,0.13,0.1,0.11,0.0,0.14,0.11,0.12,0.1,0.0,0.14,0.07,0.0,0.08,0.0,0.0,0.0,0.07,0.0,0.09,0.0,0.0,0.06,0.03,0.0,0.0,48.16,0.5,0.07,100.01
02/08/2022,0.0,6.97,6.24,3.41,2.14,2.51,2.56,1.57,1.57,0.0,0.61,1.01,0.93,0.85,0.83,0.9,0.99,1.05,0.66,1.02,1.06,0.53,0.46,0.43,0.5,0.56,0.6,0.4,0.41,0.34,0.34,0.39,0.37,0.34,0.33,0.24,0.19,0.22,0.22,0.35,0.24,0.16,0.19,0.22,0.19,0.18,0.25,0.24,0.2,0.07,0.14,0.14,0.17,0.17,0.2,0.13,0.09,0.0,0.19,0.16,0.16,0.2,0.15,0.17,0.17,0.27,0.1,0.15,0.15,0.16,0.19,0.13,0.14,0.14,0.05,0.09,0.13,0.15,0.13,0.1,0.11,0.0,0.14,0.11,0.11,0.09,0.0,0.13,0.07,0.0,0.09,0.0,0.0,0.0,0.07,0.0,0.09,0.0,0.0,0.07,0.03,0.0,0.0,47.95,0.49,0.07,99.98
02/09/2022,0.0,6.97,6.24,3.41,2.14,2.51,2.56,1.57,1.57,0.0,0.61,1.01,0.93,0.85,0.83,0.9,0.99,1.05,0.66,1.02,1.06,0.53,0.46,0.43,0.5,0.56,0.6,0.4,0.41,0.34,0.34,0.39,0.37,0.34,0.33,0.24,0.19,0.22,0.22,0.35,0.24,0.16,0.19,0.22,0.19,0.18,0.25,0.24,0.2,0.07,0.14,0.14,0.17,0.17,0.2,0.13,0.09,0.0,0.19,0.16,0.16,0.2,0.15,0.17,0.17,0.27,0.1,0.15,0.15,0.16,0.19,0.13,0.14,0.14,0.05,0.09,0.13,0.15,0.13,0.1,0.11,0.0,0.14,0.11,0.11,0.09,0.0,0.13,0.07,0.0,0.09,0.0,0.0,0.0,0.07,0.0,0.09,0.0,0.0,0.07,0.03,0.0,0.0,47.95,0.49,0.07,99.98
02/10/2022,0.0,6.97,6.16,3.44,2.04,2.48,2.62,1.53,1.54,0.0,0.59,1.0,0.93,0.85,0.82,0.91,0.99,1.05,0.66,1.02,1.04,0.54,0.46,0.43,0.51,0.56,0.6,0.4,0.42,0.33,0.34,0.4,0.37,0.34,0.32,0.25,0.19,0.22,0.22,0.35,0.24,0.16,0.19,0.22,0.18,0.18,0.26,0.24,0.2,0.07,0.15,0.13,0.17,0.18,0.2,0.12,0.09,0.0,0.19,0.16,0.16,0.2,0.15,0.17,0.18,0.27,0.1,0.15,0.15,0.16,0.18,0.13,0.14,0.14,0.05,0.09,0.13,0.15,0.13,0.1,0.11,0.0,0.14,0.11,0.12,0.09,0.0,0.13,0.07,0.0,0.09,0.0,0.0,0.0,0.07,0.0,0.09,0.0,0.0,0.07,0.03,0.0,0.0,48.16,0.5,0.06,99.99
02/11/2022,0.0,7.06,6.2,3.49,1.98,2.5,2.64,1.52,1.53,0.0,0.58,1.0,0.93,0.86,0.81,0.9,0.99,1.06,0.67,1.02,1.06,0.58,0.46,0.43,0.52,0.57,0.62,0.39,0.43,0.33,0.34,0.4,0.38,0.34,0.33,0.25,0.19,0.22,0.22,0.36,0.23,0.16,0.2,0.23,0.19,0.18,0.25,0.24,0.2,0.07,0.15,0.14,0.17,0.17,0.2,0.12,0.09,0.0,0.19,0.16,0.16,0.2,0.15,0.17,0.18,0.28,0.1,0.15,0.15,0.16,0.19,0.13,0.14,0.14,0.05,0.09,0.13,0.15,0.13,0.1,0.11,0.0,0.15,0.11,0.12,0.09,0.0,0.13,0.07,0.0,0.09,0.0,0.0,0.0,0.07,0.0,0.09,0.0,0.0,0.07,0.03,0.0,0.0,47.87,0.5,0.06,100.00999999999999
