,BRKR,PRGO,UHS,HRC,CHE,PINC,XRAY,EHC,ENSG,VRT,PEGA,BRKS,JBL,JNPR,CABO,SAIC,POWI,AEIS,SNX,NATI,XRX,AMKR,OLED,CDK,CCMP,DKS,AEO,WING,AAP,HOG,WEN,CHH,TPD.,IPG,LEG,FL,SCI,WMG,NXST,BWA,FUO.,FBHS,PHM,WH,NWL,NWSA,PII,TOL,WHR,PAG,TNL,LEA,COLM,ARMK,GNTX,HBI,KSS,SEB,TRGP,WSM,LANC,LAD,CHDN,KBH,NYT,DVN,LW,OVV,MRO,REYN,THO,INGR,FANG,ACI,FLO,ADT,BG,XEC,SEE,TXT,APA,AWI,AM,CSL,CASY,MAN,MSA,WSO,RHI,DCI,LII,ALLE,WMS,BAH,EME,G,GGG,JKHY,LECO,NDSN,SSD,TTC,WDFC,OSK,SON,OC,SC,EXP,BC,AYI,AOS,CCK,JBT,WWD,TPL,PWR,MSM,LPX,ITT,HII,FLS,ESI,CW,CR,ATR,MDU,WRK,VVV,VMI,CC,S9Q.,SNA,SLGN,RPM,COG,MMS,LSTR,KNX,KBR,HUBB,GPK,CHRW,APO,ALSN,NRG,UGI,WU,CG,TTEK,GRA,LFUS,HFC,EXPO,CNP,AGCO,LSI,NFG,VST,STLD,RBC,QTS,OLN,OGE,MKSI,EVRG,WTRG,CUBE,CPT,BWXT,LNT,AAON,NI,VER,RGLD,RXN,PNW,AFG,ELS,CBOE,AMH,AL,CF,SLG,POR,RYN,REXR,SAFE,STAG,SLM,SRC,TRNO,TW,UDR,ORI,OGS,MORN,IRM,COR,ARES,ATO,CLF,AMG,REG,LAMR,ACC,IFF,BRO,TPX,DLB,SPR,EGP,BKH,IDA,FR,FRT,HE,IIPR,LB,TXRH,CRI,RL,GPS,VNT,CLR,NEU,RS,ASH,KWR,TKR,SMG,HUN,MOS,WLK,X,WPC,ORA,COLD,HTA,CUZ,US Dollar,BBWI WI,NYCB,JEF,n/a,PSB,CONE,FDS,MTG,KIM,LPLA,ZION,WAL,CMA,LNC,SBNY,ZWS,CTRA,RRX,FAF,OGN,SEM,MCFE,CTXS,LUMN,M,HAS,TPR,VAC,HRB,SJM,CHK,CPB,TAP,WTS,ENS,TTEC,ADS,HWM,PKG,EXPI,AVNT,EVR,UFPI,IBKR,BCPC,HLI,AXS,VOYA,EQH,LAZ,NSA,ERIE,SUM
09/20/2021,1.45,1.28,1.33,1.76,1.33,1.5,1.3,1.3,1.21,0.64,0.69,0.71,0.78,0.83,0.83,0.7,0.97,0.56,0.71,0.72,0.65,0.89,0.65,0.62,0.62,0.54,0.29,0.47,0.41,0.34,0.39,0.42,0.0,0.46,0.36,0.32,0.47,0.45,0.41,0.36,0.0,0.26,0.36,0.41,0.37,0.35,0.36,0.43,0.39,0.51,0.38,0.36,0.41,0.35,0.39,0.42,0.39,0.33,0.33,0.48,0.29,0.4,0.46,0.42,0.45,0.33,0.25,0.29,0.28,0.3,0.39,0.33,0.27,0.51,0.32,0.0,0.34,0.0,0.27,0.28,0.3,0.26,0.31,0.29,0.33,0.27,0.26,0.27,0.32,0.26,0.24,0.28,0.25,0.26,0.26,0.3,0.28,0.29,0.28,0.31,0.27,0.26,0.29,0.24,0.25,0.27,0.22,0.26,0.27,0.26,0.26,0.29,0.28,0.27,0.24,0.36,0.24,0.28,0.27,0.26,0.24,0.23,0.28,0.28,0.24,0.27,0.26,0.24,0.29,0.0,0.0,0.27,0.27,0.25,0.35,0.26,0.28,0.32,0.74,0.28,0.3,0.27,0.0,0.25,0.24,0.0,0.26,0.0,0.33,0.0,0.3,0.29,0.36,0.23,0.27,0.24,0.23,0.22,0.26,0.31,0.0,0.26,0.23,0.23,0.24,0.23,0.24,0.24,0.26,0.24,0.29,0.22,0.0,0.23,0.35,0.0,0.0,0.23,0.0,0.0,0.26,0.24,0.0,0.25,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.25,0.0,0.0,0.0,0.22,0.0,0.0,0.24,0.0,0.49,0.71,0.23,0.0,0.23,0.24,0.0,0.0,0.22,0.26,0.0,0.38,0.38,0.39,0.29,0.3,0.36,0.25,0.24,0.26,0.26,0.0,0.0,0.25,0.26,0.24,0.26,0.0,0.0,0.0,0.24,0.0,0.0,0.51,0.23,0.0,0.0,0.22,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.63
09/21/2021,1.46,1.28,1.33,1.77,1.34,1.5,1.29,1.3,1.2,0.63,0.69,0.72,0.77,0.84,0.84,0.7,0.95,0.56,0.69,0.72,0.65,0.84,0.64,0.62,0.63,0.54,0.29,0.47,0.41,0.34,0.39,0.42,0.0,0.46,0.36,0.33,0.47,0.47,0.41,0.36,0.0,0.26,0.36,0.41,0.37,0.35,0.35,0.44,0.39,0.52,0.38,0.35,0.41,0.35,0.4,0.41,0.39,0.34,0.32,0.47,0.29,0.4,0.46,0.42,0.45,0.32,0.25,0.29,0.28,0.31,0.39,0.32,0.28,0.51,0.32,0.0,0.34,0.0,0.26,0.28,0.29,0.26,0.31,0.29,0.33,0.26,0.25,0.27,0.32,0.26,0.24,0.28,0.26,0.26,0.26,0.3,0.28,0.29,0.28,0.31,0.27,0.26,0.3,0.24,0.25,0.26,0.23,0.26,0.27,0.25,0.25,0.29,0.3,0.26,0.26,0.36,0.24,0.28,0.27,0.26,0.24,0.22,0.29,0.28,0.24,0.27,0.26,0.24,0.28,0.0,0.0,0.27,0.26,0.25,0.35,0.27,0.28,0.32,0.74,0.28,0.29,0.26,0.0,0.25,0.24,0.0,0.25,0.0,0.33,0.0,0.3,0.29,0.36,0.23,0.27,0.24,0.23,0.0,0.26,0.3,0.0,0.26,0.23,0.23,0.25,0.23,0.23,0.23,0.26,0.24,0.29,0.23,0.0,0.23,0.34,0.0,0.0,0.23,0.0,0.0,0.25,0.24,0.0,0.24,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.22,0.23,0.24,0.0,0.0,0.0,0.22,0.0,0.0,0.23,0.0,0.49,0.69,0.23,0.0,0.23,0.24,0.0,0.0,0.22,0.25,0.0,0.39,0.38,0.39,0.29,0.3,0.35,0.25,0.24,0.26,0.25,0.0,0.0,0.25,0.26,0.24,0.24,0.0,0.23,0.0,0.24,0.0,0.0,0.51,0.23,0.0,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.43
09/22/2021,1.46,1.28,1.33,1.77,1.34,1.5,1.29,1.3,1.2,0.63,0.69,0.72,0.77,0.84,0.84,0.7,0.95,0.56,0.69,0.72,0.65,0.84,0.64,0.62,0.63,0.54,0.29,0.47,0.41,0.34,0.39,0.42,0.0,0.46,0.36,0.33,0.47,0.47,0.41,0.36,0.0,0.26,0.36,0.41,0.37,0.35,0.35,0.44,0.39,0.52,0.38,0.35,0.41,0.35,0.4,0.41,0.39,0.34,0.32,0.47,0.29,0.4,0.46,0.42,0.45,0.32,0.25,0.29,0.28,0.31,0.39,0.32,0.28,0.51,0.32,0.0,0.34,0.0,0.26,0.28,0.29,0.26,0.31,0.29,0.33,0.26,0.25,0.27,0.32,0.26,0.24,0.28,0.26,0.26,0.26,0.3,0.28,0.29,0.28,0.31,0.27,0.26,0.3,0.24,0.25,0.26,0.23,0.26,0.27,0.25,0.25,0.29,0.3,0.26,0.26,0.36,0.24,0.28,0.27,0.26,0.24,0.22,0.29,0.28,0.24,0.27,0.26,0.24,0.28,0.0,0.0,0.27,0.26,0.25,0.35,0.27,0.28,0.32,0.74,0.28,0.29,0.26,0.0,0.25,0.24,0.0,0.25,0.0,0.33,0.0,0.3,0.29,0.36,0.23,0.27,0.24,0.23,0.0,0.26,0.3,0.0,0.26,0.23,0.23,0.25,0.23,0.23,0.23,0.26,0.24,0.29,0.23,0.0,0.23,0.34,0.0,0.0,0.23,0.0,0.0,0.25,0.24,0.0,0.24,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.22,0.23,0.24,0.0,0.0,0.0,0.22,0.0,0.0,0.23,0.0,0.49,0.69,0.23,0.0,0.23,0.24,0.0,0.0,0.22,0.25,0.0,0.39,0.38,0.39,0.29,0.3,0.35,0.25,0.24,0.26,0.25,0.0,0.0,0.25,0.26,0.24,0.24,0.0,0.23,0.0,0.24,0.0,0.0,0.51,0.23,0.0,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.43
09/23/2021,1.47,1.28,1.33,1.79,1.34,1.51,1.27,1.29,1.2,0.65,0.69,0.79,0.75,0.84,0.84,0.71,0.95,0.55,0.69,0.72,0.66,0.81,0.63,0.63,0.61,0.54,0.29,0.47,0.41,0.33,0.38,0.42,0.0,0.46,0.36,0.33,0.47,0.46,0.41,0.35,0.0,0.26,0.36,0.41,0.36,0.35,0.35,0.43,0.39,0.52,0.38,0.34,0.41,0.36,0.39,0.41,0.39,0.34,0.32,0.47,0.29,0.39,0.47,0.41,0.46,0.31,0.26,0.29,0.27,0.31,0.39,0.32,0.27,0.51,0.32,0.0,0.33,0.0,0.27,0.28,0.28,0.26,0.31,0.3,0.32,0.26,0.25,0.27,0.32,0.26,0.25,0.28,0.26,0.26,0.26,0.3,0.28,0.29,0.28,0.31,0.27,0.26,0.29,0.24,0.25,0.26,0.23,0.26,0.27,0.26,0.25,0.29,0.3,0.27,0.25,0.36,0.25,0.28,0.26,0.26,0.24,0.0,0.28,0.28,0.24,0.27,0.26,0.24,0.28,0.0,0.0,0.27,0.27,0.25,0.35,0.26,0.28,0.32,0.73,0.28,0.3,0.26,0.0,0.25,0.24,0.22,0.25,0.0,0.33,0.0,0.3,0.29,0.36,0.24,0.27,0.24,0.23,0.22,0.25,0.3,0.0,0.25,0.23,0.23,0.25,0.24,0.24,0.24,0.27,0.24,0.3,0.23,0.0,0.23,0.34,0.0,0.0,0.24,0.0,0.0,0.26,0.24,0.0,0.24,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.5,0.69,0.23,0.0,0.23,0.25,0.0,0.0,0.23,0.26,0.0,0.39,0.38,0.39,0.29,0.29,0.34,0.25,0.24,0.26,0.25,0.0,0.0,0.25,0.25,0.23,0.23,0.22,0.0,0.0,0.24,0.0,0.0,0.51,0.23,0.0,0.29,0.0,0.23,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5
09/24/2021,1.47,1.26,1.34,1.79,1.35,1.5,1.27,1.3,1.2,0.64,0.69,0.81,0.75,0.83,0.83,0.7,0.95,0.56,0.68,0.72,0.64,0.8,0.63,0.62,0.61,0.55,0.29,0.47,0.41,0.33,0.38,0.42,0.0,0.46,0.36,0.33,0.47,0.52,0.41,0.35,0.0,0.26,0.36,0.41,0.36,0.36,0.35,0.43,0.39,0.53,0.38,0.34,0.41,0.35,0.4,0.41,0.39,0.34,0.32,0.48,0.29,0.39,0.47,0.41,0.47,0.31,0.26,0.29,0.27,0.31,0.39,0.33,0.27,0.52,0.32,0.0,0.33,0.0,0.27,0.28,0.28,0.26,0.3,0.3,0.33,0.25,0.25,0.27,0.32,0.26,0.25,0.27,0.26,0.26,0.26,0.3,0.27,0.29,0.28,0.31,0.27,0.25,0.3,0.23,0.25,0.25,0.23,0.26,0.26,0.26,0.25,0.29,0.31,0.26,0.25,0.36,0.25,0.28,0.26,0.25,0.24,0.0,0.29,0.27,0.24,0.27,0.26,0.24,0.28,0.0,0.0,0.27,0.27,0.25,0.35,0.26,0.29,0.33,0.72,0.27,0.3,0.26,0.0,0.25,0.24,0.0,0.24,0.0,0.33,0.0,0.3,0.29,0.36,0.24,0.27,0.24,0.23,0.22,0.25,0.29,0.0,0.24,0.23,0.24,0.25,0.24,0.24,0.24,0.27,0.24,0.29,0.23,0.0,0.23,0.34,0.0,0.0,0.24,0.0,0.0,0.25,0.24,0.0,0.24,0.0,0.0,0.0,0.23,0.0,0.22,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.51,0.69,0.23,0.0,0.23,0.25,0.0,0.0,0.23,0.26,0.0,0.38,0.38,0.39,0.29,0.29,0.35,0.26,0.23,0.26,0.25,0.0,0.0,0.24,0.26,0.23,0.23,0.0,0.23,0.0,0.24,0.0,0.0,0.51,0.23,0.0,0.3,0.0,0.23,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.48
09/27/2021,1.48,1.23,1.3,1.75,1.31,1.48,1.25,1.29,1.16,0.64,0.7,0.82,0.77,0.84,0.81,0.7,0.94,0.58,0.67,0.71,0.64,0.82,0.63,0.63,0.6,0.54,0.3,0.47,0.42,0.34,0.39,0.43,0.0,0.48,0.36,0.34,0.46,0.49,0.42,0.36,0.0,0.26,0.35,0.42,0.35,0.38,0.35,0.42,0.39,0.56,0.4,0.36,0.41,0.36,0.4,0.4,0.4,0.34,0.33,0.48,0.29,0.4,0.48,0.41,0.47,0.35,0.25,0.31,0.29,0.3,0.39,0.32,0.29,0.53,0.32,0.0,0.33,0.0,0.27,0.29,0.31,0.26,0.31,0.3,0.32,0.26,0.24,0.27,0.32,0.26,0.24,0.27,0.26,0.25,0.27,0.3,0.27,0.29,0.28,0.31,0.27,0.25,0.29,0.23,0.25,0.25,0.22,0.26,0.27,0.26,0.25,0.29,0.31,0.26,0.26,0.36,0.25,0.28,0.26,0.25,0.24,0.23,0.29,0.28,0.24,0.26,0.26,0.25,0.28,0.0,0.0,0.27,0.26,0.25,0.35,0.26,0.28,0.32,0.73,0.27,0.3,0.26,0.0,0.25,0.24,0.0,0.24,0.0,0.34,0.0,0.3,0.31,0.36,0.23,0.27,0.23,0.22,0.0,0.24,0.29,0.0,0.26,0.23,0.24,0.24,0.24,0.23,0.24,0.26,0.24,0.3,0.22,0.0,0.0,0.35,0.0,0.0,0.23,0.0,0.0,0.26,0.26,0.0,0.24,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.24,0.0,0.0,0.0,0.22,0.23,0.22,0.0,0.0,0.51,0.68,0.25,0.0,0.0,0.24,0.0,0.0,0.22,0.27,0.0,0.39,0.38,0.4,0.29,0.29,0.37,0.26,0.24,0.26,0.25,0.0,0.0,0.25,0.27,0.24,0.23,0.0,0.23,0.0,0.24,0.0,0.0,0.52,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.54
09/28/2021,1.47,1.24,1.31,1.75,1.31,1.48,1.25,1.3,1.15,0.63,0.69,0.83,0.77,0.85,0.79,0.71,0.94,0.58,0.66,0.7,0.64,0.83,0.62,0.64,0.61,0.53,0.3,0.46,0.42,0.33,0.39,0.43,0.0,0.48,0.36,0.31,0.46,0.49,0.43,0.36,0.0,0.26,0.35,0.43,0.35,0.38,0.35,0.42,0.39,0.57,0.4,0.36,0.41,0.36,0.4,0.4,0.4,0.34,0.33,0.48,0.29,0.4,0.49,0.41,0.47,0.35,0.25,0.31,0.3,0.3,0.39,0.32,0.3,0.53,0.32,0.0,0.33,0.0,0.27,0.29,0.32,0.26,0.31,0.3,0.32,0.25,0.24,0.27,0.32,0.26,0.24,0.27,0.26,0.26,0.27,0.3,0.27,0.29,0.28,0.31,0.27,0.25,0.29,0.23,0.25,0.25,0.22,0.26,0.27,0.27,0.25,0.28,0.29,0.26,0.26,0.36,0.25,0.28,0.26,0.26,0.24,0.23,0.29,0.28,0.24,0.26,0.26,0.24,0.28,0.0,0.0,0.26,0.26,0.25,0.36,0.26,0.29,0.32,0.73,0.27,0.3,0.26,0.0,0.25,0.24,0.0,0.24,0.0,0.34,0.0,0.31,0.31,0.37,0.24,0.26,0.23,0.23,0.0,0.25,0.3,0.0,0.26,0.23,0.24,0.24,0.24,0.22,0.23,0.26,0.23,0.3,0.22,0.0,0.0,0.35,0.0,0.0,0.23,0.0,0.0,0.26,0.26,0.0,0.24,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.24,0.0,0.0,0.0,0.22,0.23,0.22,0.0,0.0,0.51,0.68,0.25,0.0,0.22,0.24,0.0,0.0,0.22,0.27,0.0,0.4,0.38,0.4,0.29,0.3,0.36,0.26,0.23,0.26,0.25,0.0,0.0,0.25,0.28,0.24,0.22,0.0,0.22,0.0,0.23,0.0,0.0,0.52,0.23,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.54
09/29/2021,1.47,1.24,1.31,1.75,1.31,1.48,1.25,1.3,1.15,0.63,0.69,0.83,0.77,0.85,0.79,0.71,0.94,0.58,0.66,0.7,0.64,0.83,0.62,0.64,0.61,0.53,0.3,0.46,0.42,0.33,0.39,0.43,0.0,0.48,0.36,0.31,0.46,0.49,0.43,0.36,0.0,0.26,0.35,0.43,0.35,0.38,0.35,0.42,0.39,0.57,0.4,0.36,0.41,0.36,0.4,0.4,0.4,0.34,0.33,0.48,0.29,0.4,0.49,0.41,0.47,0.35,0.25,0.31,0.3,0.3,0.39,0.32,0.3,0.53,0.32,0.0,0.33,0.0,0.27,0.29,0.32,0.26,0.31,0.3,0.32,0.25,0.24,0.27,0.32,0.26,0.24,0.27,0.26,0.26,0.27,0.3,0.27,0.29,0.28,0.31,0.27,0.25,0.29,0.23,0.25,0.25,0.22,0.26,0.27,0.27,0.25,0.28,0.29,0.26,0.26,0.36,0.25,0.28,0.26,0.26,0.24,0.23,0.29,0.28,0.24,0.26,0.26,0.24,0.28,0.0,0.0,0.26,0.26,0.25,0.36,0.26,0.29,0.32,0.73,0.27,0.3,0.26,0.0,0.25,0.24,0.0,0.24,0.0,0.34,0.0,0.31,0.31,0.37,0.24,0.26,0.23,0.23,0.0,0.25,0.3,0.0,0.26,0.23,0.24,0.24,0.24,0.22,0.23,0.26,0.23,0.3,0.22,0.0,0.0,0.35,0.0,0.0,0.23,0.0,0.0,0.26,0.26,0.0,0.24,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.24,0.0,0.0,0.0,0.22,0.23,0.22,0.0,0.0,0.51,0.68,0.25,0.0,0.22,0.24,0.0,0.0,0.22,0.27,0.0,0.4,0.38,0.4,0.29,0.3,0.36,0.26,0.23,0.26,0.25,0.0,0.0,0.25,0.28,0.24,0.22,0.0,0.22,0.0,0.23,0.0,0.0,0.52,0.23,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.54
09/30/2021,1.47,1.24,1.31,1.75,1.31,1.48,1.25,1.3,1.15,0.63,0.69,0.83,0.77,0.85,0.79,0.71,0.94,0.58,0.66,0.7,0.64,0.83,0.62,0.64,0.61,0.53,0.3,0.46,0.42,0.33,0.39,0.43,0.0,0.48,0.36,0.31,0.46,0.49,0.43,0.36,0.0,0.26,0.35,0.43,0.35,0.38,0.35,0.42,0.39,0.57,0.4,0.36,0.41,0.36,0.4,0.4,0.4,0.34,0.33,0.48,0.29,0.4,0.49,0.41,0.47,0.35,0.25,0.31,0.3,0.3,0.39,0.32,0.3,0.53,0.32,0.0,0.33,0.0,0.27,0.29,0.32,0.26,0.31,0.3,0.32,0.25,0.24,0.27,0.32,0.26,0.24,0.27,0.26,0.26,0.27,0.3,0.27,0.29,0.28,0.31,0.27,0.25,0.29,0.23,0.25,0.25,0.22,0.26,0.27,0.27,0.25,0.28,0.29,0.26,0.26,0.36,0.25,0.28,0.26,0.26,0.24,0.23,0.29,0.28,0.24,0.26,0.26,0.24,0.28,0.0,0.0,0.26,0.26,0.25,0.36,0.26,0.29,0.32,0.73,0.27,0.3,0.26,0.0,0.25,0.24,0.0,0.24,0.0,0.34,0.0,0.31,0.31,0.37,0.24,0.26,0.23,0.23,0.0,0.25,0.3,0.0,0.26,0.23,0.24,0.24,0.24,0.22,0.23,0.26,0.23,0.3,0.22,0.0,0.0,0.35,0.0,0.0,0.23,0.0,0.0,0.26,0.26,0.0,0.24,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.24,0.0,0.0,0.0,0.22,0.23,0.22,0.0,0.0,0.51,0.68,0.25,0.0,0.22,0.24,0.0,0.0,0.22,0.27,0.0,0.4,0.38,0.4,0.29,0.3,0.36,0.26,0.23,0.26,0.25,0.0,0.0,0.25,0.28,0.24,0.22,0.0,0.22,0.0,0.23,0.0,0.0,0.52,0.23,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.54
10/01/2021,1.38,1.25,1.3,1.74,1.3,1.48,1.24,1.31,1.15,0.63,0.67,0.8,0.76,0.84,0.77,0.71,0.9,0.58,0.63,0.69,0.65,0.79,0.59,0.63,0.6,0.52,0.3,0.42,0.42,0.33,0.38,0.44,0.0,0.47,0.36,0.32,0.45,0.47,0.43,0.37,0.0,0.25,0.35,0.44,0.35,0.37,0.36,0.4,0.39,0.56,0.39,0.37,0.41,0.36,0.41,0.41,0.4,0.33,0.35,0.48,0.29,0.4,0.49,0.4,0.47,0.38,0.25,0.33,0.32,0.3,0.43,0.33,0.32,0.53,0.32,0.0,0.34,0.0,0.26,0.29,0.31,0.25,0.32,0.29,0.32,0.26,0.25,0.26,0.32,0.26,0.24,0.27,0.25,0.26,0.26,0.29,0.26,0.28,0.28,0.31,0.28,0.25,0.3,0.24,0.25,0.25,0.23,0.27,0.27,0.26,0.24,0.27,0.3,0.26,0.26,0.35,0.25,0.29,0.26,0.26,0.25,0.24,0.29,0.28,0.24,0.27,0.27,0.24,0.28,0.0,0.0,0.27,0.26,0.25,0.39,0.26,0.28,0.32,0.74,0.27,0.3,0.26,0.0,0.25,0.24,0.0,0.25,0.0,0.33,0.0,0.31,0.32,0.36,0.23,0.27,0.22,0.24,0.0,0.26,0.3,0.0,0.27,0.22,0.23,0.24,0.23,0.22,0.23,0.26,0.23,0.29,0.22,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.26,0.27,0.0,0.24,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.5,0.66,0.25,0.0,0.0,0.25,0.0,0.0,0.22,0.25,0.0,0.39,0.39,0.41,0.3,0.29,0.39,0.26,0.24,0.25,0.25,0.0,0.0,0.28,0.28,0.25,0.23,0.0,0.0,0.0,0.23,0.0,0.0,0.52,0.23,0.0,0.28,0.0,0.23,0.22,0.0,0.0,0.23,0.23,0.23,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.39
