,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,T,KO,PEP,ABBV,NKE,TMO,MRK,ACN,AVGO,LLY,DHR,TXN,COST,MCD,MDT,QCOM,UPS,ORCL,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,BLK,AMT,IBM,AMAT,GS,TGT,CAT,AMD,GE,AXP,ISRG,NOW,DE,CVS,SCHW,CHTR,SPGI,ANTM,PLD,FIS,ZTS,MU,BKNG,LRCX,MDLZ,SYK,CCI,TMUS,GILD,ADP,TJX,CI,PNC,USB,CME,EL,CSX,ATVI,TFC,EQIX,GM,BDX,CB,MMC,FDX,COF,CL,ILMN,EW,ICE,NSC,SHW,FISV,ADSK,ITW,APD,ADI,BSX,REGN,MCO,ETN,HCA,NXPI,TWTR,IDXX,GPN,EMR,F,HUM,PGR,WM,AON,XTSLA,FCX,NEM,ROP,JCI,DG,VRTX,BIIB,ECL,IQV,KLAC,PSA,DOW,TROW,EXC,APTV,DXCM,SNPS,INFO,DLR,ALGN,CNC,MET,ROST,CMG,KMB,A,SLB,MSCI,EBAY,TT,TEL,AIG,STZ,PH,CARR,ALL,PRU,MCHP,BK,ORLY,EA,ALXN,BAX,APH,SPG,SRE,PPG,CTSH,SBAC,WELL,DFS,TDG,RMD,KMI,HPQ,IFF,GIS,SYY,CDNS,MPC,MAR,TRV,MSI,PSX,OTIS,WMB,CTVA,ROK,MTD,AZO,MNST,FRC,PAYX,SWK,XLNX,AFL,127.HK,YUM,CMI,HLT,FTNT,CTAS,ZBH,ADM,WBA,AVB,GLW,CBRE,GE.,ANSS,MCK,SIVB,NUE,WST,AWK,KR,PEG,USD,EFX,VRSK,KEYS,MRNA,n/a,STT,AMP,O,ENPH,ETSY,MTCH,SUM
10/05/2021,6.64,6.33,4.28,2.42,2.41,2.25,1.51,1.54,1.88,1.46,1.12,1.1,0.91,1.04,1.01,0.91,0.92,0.94,0.83,0.77,0.81,0.67,0.79,0.65,0.69,0.72,0.62,0.58,0.61,0.62,0.57,0.55,0.67,0.57,0.6,0.59,0.55,0.58,0.53,0.6,0.54,0.5,0.44,0.4,0.43,0.45,0.39,0.38,0.46,0.42,0.36,0.43,0.44,0.39,0.42,0.36,0.36,0.37,0.35,0.38,0.34,0.31,0.37,0.34,0.32,0.36,0.37,0.28,0.33,0.33,0.27,0.31,0.27,0.28,0.22,0.27,0.24,0.29,0.24,0.24,0.27,0.22,0.22,0.26,0.25,0.24,0.2,0.25,0.24,0.21,0.21,0.2,0.18,0.23,0.21,0.23,0.21,0.23,0.23,0.16,0.22,0.19,0.18,0.21,0.19,0.18,0.2,0.19,0.19,0.18,0.17,0.27,0.18,0.19,0.17,0.18,0.18,0.16,0.14,0.16,0.14,0.17,0.17,0.15,0.16,0.17,0.19,0.26,0.14,0.13,0.14,0.14,0.15,0.14,0.12,0.15,0.14,0.16,0.14,0.13,0.13,0.14,0.12,0.16,0.14,0.14,0.12,0.15,0.11,0.13,0.12,0.15,0.13,0.14,0.12,0.15,0.14,0.12,0.13,0.14,0.1,0.11,0.13,0.11,0.12,0.13,0.12,0.12,0.12,0.0,0.12,0.13,0.13,0.12,0.1,0.12,0.11,0.1,0.11,0.1,0.11,0.0,0.0,0.0,0.11,0.12,0.13,0.12,0.12,0.11,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.11,0.1,0.1,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.86
10/06/2021,6.64,6.33,4.28,2.42,2.41,2.25,1.51,1.54,1.88,1.46,1.12,1.1,0.91,1.04,1.01,0.91,0.92,0.94,0.83,0.77,0.81,0.67,0.79,0.65,0.69,0.72,0.62,0.58,0.61,0.62,0.57,0.55,0.67,0.57,0.6,0.59,0.55,0.58,0.53,0.6,0.54,0.5,0.44,0.4,0.43,0.45,0.39,0.38,0.46,0.42,0.36,0.43,0.44,0.39,0.42,0.36,0.36,0.37,0.35,0.38,0.34,0.31,0.37,0.34,0.32,0.36,0.37,0.28,0.33,0.33,0.27,0.31,0.27,0.28,0.22,0.27,0.24,0.29,0.24,0.24,0.27,0.22,0.22,0.26,0.25,0.24,0.2,0.25,0.24,0.21,0.21,0.2,0.18,0.23,0.21,0.23,0.21,0.23,0.23,0.16,0.22,0.19,0.18,0.21,0.19,0.18,0.2,0.19,0.19,0.18,0.17,0.27,0.18,0.19,0.17,0.18,0.18,0.16,0.14,0.16,0.14,0.17,0.17,0.15,0.16,0.17,0.19,0.26,0.14,0.13,0.14,0.14,0.15,0.14,0.12,0.15,0.14,0.16,0.14,0.13,0.13,0.14,0.12,0.16,0.14,0.14,0.12,0.15,0.11,0.13,0.12,0.15,0.13,0.14,0.12,0.15,0.14,0.12,0.13,0.14,0.1,0.11,0.13,0.11,0.12,0.13,0.12,0.12,0.12,0.0,0.12,0.13,0.13,0.12,0.1,0.12,0.11,0.1,0.11,0.1,0.11,0.0,0.0,0.0,0.11,0.12,0.13,0.12,0.12,0.11,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.11,0.1,0.1,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.86
10/07/2021,6.55,6.38,4.16,2.33,2.42,2.26,1.52,1.47,1.9,1.49,1.14,1.1,0.9,1.04,1.01,0.9,0.95,0.96,0.8,0.78,0.8,0.68,0.79,0.65,0.68,0.71,0.61,0.58,0.62,0.62,0.58,0.56,0.67,0.63,0.61,0.58,0.53,0.57,0.53,0.58,0.54,0.5,0.43,0.39,0.44,0.45,0.39,0.4,0.47,0.43,0.36,0.43,0.43,0.39,0.42,0.35,0.36,0.39,0.34,0.38,0.33,0.32,0.37,0.34,0.33,0.35,0.37,0.29,0.33,0.33,0.28,0.3,0.27,0.28,0.22,0.27,0.24,0.3,0.23,0.24,0.27,0.22,0.22,0.25,0.25,0.24,0.2,0.25,0.24,0.21,0.21,0.21,0.18,0.24,0.2,0.24,0.21,0.23,0.23,0.16,0.22,0.19,0.17,0.2,0.19,0.18,0.21,0.19,0.18,0.18,0.17,0.27,0.18,0.17,0.17,0.18,0.18,0.15,0.14,0.15,0.14,0.17,0.17,0.15,0.16,0.17,0.19,0.13,0.14,0.13,0.14,0.15,0.15,0.14,0.12,0.16,0.14,0.15,0.14,0.13,0.13,0.14,0.13,0.16,0.14,0.14,0.12,0.15,0.11,0.14,0.12,0.15,0.13,0.14,0.13,0.14,0.13,0.13,0.14,0.14,0.11,0.11,0.14,0.11,0.12,0.12,0.13,0.12,0.12,0.0,0.12,0.13,0.13,0.12,0.1,0.12,0.11,0.11,0.11,0.11,0.11,0.0,0.0,0.1,0.11,0.12,0.12,0.12,0.13,0.11,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.55000000000001
10/08/2021,6.57,6.43,4.16,2.35,2.44,2.28,1.52,1.51,1.88,1.49,1.12,1.1,0.91,1.04,1.0,0.89,0.94,0.97,0.81,0.77,0.83,0.67,0.78,0.65,0.68,0.7,0.61,0.58,0.61,0.62,0.57,0.57,0.66,0.61,0.61,0.59,0.54,0.56,0.53,0.59,0.54,0.5,0.43,0.39,0.45,0.45,0.39,0.4,0.46,0.44,0.36,0.43,0.43,0.39,0.43,0.35,0.35,0.38,0.35,0.39,0.33,0.31,0.37,0.34,0.33,0.35,0.37,0.28,0.33,0.34,0.28,0.3,0.27,0.28,0.22,0.27,0.23,0.29,0.23,0.24,0.26,0.22,0.22,0.25,0.26,0.23,0.2,0.25,0.24,0.21,0.21,0.21,0.18,0.24,0.2,0.23,0.21,0.23,0.23,0.16,0.22,0.19,0.17,0.2,0.2,0.19,0.21,0.19,0.18,0.18,0.17,0.27,0.18,0.17,0.17,0.18,0.18,0.15,0.14,0.15,0.14,0.17,0.17,0.15,0.16,0.17,0.19,0.15,0.14,0.13,0.14,0.15,0.15,0.14,0.12,0.16,0.13,0.15,0.14,0.13,0.13,0.14,0.13,0.16,0.14,0.14,0.12,0.15,0.11,0.14,0.12,0.15,0.13,0.14,0.13,0.15,0.13,0.13,0.14,0.15,0.1,0.11,0.14,0.11,0.12,0.12,0.13,0.12,0.12,0.0,0.12,0.13,0.13,0.12,0.1,0.12,0.1,0.1,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.12,0.12,0.13,0.11,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.64
10/11/2021,6.58,6.5,4.2,2.35,2.45,2.29,1.53,1.52,1.87,1.49,1.13,1.1,0.92,1.03,1.01,0.9,0.94,0.97,0.81,0.77,0.84,0.67,0.79,0.65,0.67,0.7,0.61,0.58,0.62,0.63,0.57,0.56,0.67,0.6,0.61,0.59,0.53,0.56,0.53,0.59,0.55,0.5,0.43,0.39,0.44,0.45,0.39,0.41,0.47,0.43,0.35,0.43,0.43,0.39,0.43,0.35,0.36,0.38,0.34,0.39,0.33,0.31,0.37,0.34,0.33,0.36,0.37,0.28,0.32,0.34,0.27,0.31,0.27,0.28,0.22,0.27,0.23,0.29,0.23,0.25,0.27,0.22,0.22,0.25,0.26,0.23,0.21,0.25,0.24,0.21,0.21,0.22,0.18,0.24,0.2,0.23,0.21,0.23,0.23,0.16,0.22,0.19,0.17,0.2,0.2,0.19,0.21,0.19,0.18,0.18,0.17,0.27,0.18,0.17,0.17,0.18,0.17,0.15,0.14,0.15,0.14,0.17,0.16,0.15,0.16,0.17,0.19,0.0,0.14,0.13,0.14,0.15,0.15,0.14,0.12,0.16,0.13,0.15,0.14,0.13,0.13,0.14,0.12,0.16,0.14,0.14,0.12,0.15,0.11,0.14,0.11,0.15,0.13,0.14,0.12,0.14,0.14,0.13,0.14,0.14,0.1,0.11,0.14,0.11,0.12,0.12,0.13,0.12,0.11,0.0,0.12,0.13,0.13,0.12,0.1,0.12,0.1,0.1,0.11,0.11,0.11,0.0,0.0,0.1,0.11,0.12,0.12,0.12,0.13,0.11,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.1,0.1,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.72
10/12/2021,6.58,6.48,4.21,2.3,2.45,2.3,1.53,1.54,1.88,1.48,1.14,1.12,0.91,1.04,1.01,0.9,0.95,0.96,0.82,0.77,0.82,0.65,0.78,0.64,0.68,0.7,0.61,0.57,0.61,0.63,0.57,0.57,0.67,0.61,0.6,0.59,0.54,0.56,0.53,0.59,0.54,0.5,0.42,0.39,0.44,0.45,0.38,0.4,0.47,0.43,0.35,0.43,0.43,0.39,0.42,0.35,0.35,0.37,0.34,0.39,0.33,0.31,0.38,0.34,0.33,0.36,0.37,0.29,0.32,0.34,0.27,0.31,0.27,0.28,0.22,0.27,0.23,0.29,0.23,0.24,0.27,0.22,0.21,0.25,0.26,0.23,0.21,0.25,0.24,0.21,0.21,0.21,0.17,0.24,0.2,0.24,0.2,0.23,0.23,0.16,0.22,0.19,0.17,0.2,0.21,0.19,0.21,0.19,0.18,0.18,0.17,0.27,0.18,0.17,0.17,0.18,0.17,0.15,0.15,0.16,0.14,0.17,0.17,0.15,0.16,0.17,0.19,0.0,0.15,0.13,0.14,0.15,0.15,0.14,0.12,0.16,0.13,0.15,0.14,0.13,0.13,0.14,0.13,0.16,0.14,0.14,0.12,0.15,0.11,0.14,0.11,0.15,0.13,0.14,0.13,0.15,0.14,0.13,0.14,0.14,0.1,0.11,0.14,0.11,0.12,0.12,0.13,0.12,0.11,0.0,0.12,0.13,0.13,0.12,0.11,0.12,0.1,0.1,0.11,0.11,0.11,0.0,0.0,0.0,0.11,0.12,0.13,0.12,0.13,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.1,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.13,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.72
10/13/2021,6.58,6.5,4.2,2.31,2.47,2.33,1.54,1.52,1.87,1.49,1.14,1.14,0.9,1.04,1.01,0.91,0.94,0.96,0.82,0.74,0.83,0.65,0.78,0.64,0.68,0.7,0.61,0.56,0.62,0.63,0.58,0.57,0.67,0.6,0.6,0.59,0.54,0.56,0.53,0.59,0.54,0.49,0.42,0.39,0.46,0.45,0.37,0.41,0.46,0.43,0.35,0.43,0.43,0.38,0.43,0.35,0.35,0.38,0.34,0.39,0.33,0.31,0.37,0.34,0.33,0.35,0.36,0.29,0.33,0.34,0.26,0.31,0.28,0.28,0.22,0.27,0.23,0.3,0.23,0.24,0.26,0.21,0.21,0.25,0.26,0.23,0.21,0.25,0.25,0.21,0.21,0.22,0.18,0.24,0.2,0.25,0.2,0.24,0.23,0.16,0.22,0.19,0.17,0.2,0.21,0.19,0.21,0.19,0.18,0.18,0.17,0.27,0.18,0.17,0.17,0.18,0.17,0.15,0.15,0.15,0.14,0.17,0.17,0.16,0.16,0.18,0.19,0.0,0.15,0.13,0.14,0.14,0.15,0.14,0.12,0.15,0.13,0.15,0.14,0.13,0.13,0.14,0.13,0.15,0.14,0.14,0.12,0.15,0.11,0.14,0.11,0.15,0.13,0.14,0.13,0.14,0.14,0.12,0.14,0.14,0.11,0.11,0.13,0.11,0.12,0.12,0.13,0.12,0.12,0.0,0.12,0.13,0.13,0.12,0.11,0.12,0.1,0.1,0.11,0.11,0.11,0.0,0.0,0.0,0.11,0.12,0.12,0.12,0.13,0.11,0.11,0.1,0.1,0.1,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.74000000000001
10/14/2021,6.58,6.5,4.2,2.31,2.47,2.33,1.54,1.52,1.87,1.49,1.14,1.14,0.9,1.04,1.01,0.91,0.94,0.96,0.82,0.74,0.83,0.65,0.78,0.64,0.68,0.7,0.61,0.56,0.62,0.63,0.58,0.57,0.67,0.6,0.6,0.59,0.54,0.56,0.53,0.59,0.54,0.49,0.42,0.39,0.46,0.45,0.37,0.41,0.46,0.43,0.35,0.43,0.43,0.38,0.43,0.35,0.35,0.38,0.34,0.39,0.33,0.31,0.37,0.34,0.33,0.35,0.36,0.29,0.33,0.34,0.26,0.31,0.28,0.28,0.22,0.27,0.23,0.3,0.23,0.24,0.26,0.21,0.21,0.25,0.26,0.23,0.21,0.25,0.25,0.21,0.21,0.22,0.18,0.24,0.2,0.25,0.2,0.24,0.23,0.16,0.22,0.19,0.17,0.2,0.21,0.19,0.21,0.19,0.18,0.18,0.17,0.27,0.18,0.17,0.17,0.18,0.17,0.15,0.15,0.15,0.14,0.17,0.17,0.16,0.16,0.18,0.19,0.0,0.15,0.13,0.14,0.14,0.15,0.14,0.12,0.15,0.13,0.15,0.14,0.13,0.13,0.14,0.13,0.15,0.14,0.14,0.12,0.15,0.11,0.14,0.11,0.15,0.13,0.14,0.13,0.14,0.14,0.12,0.14,0.14,0.11,0.11,0.13,0.11,0.12,0.12,0.13,0.12,0.12,0.0,0.12,0.13,0.13,0.12,0.11,0.12,0.1,0.1,0.11,0.11,0.11,0.0,0.0,0.0,0.11,0.12,0.12,0.12,0.13,0.11,0.11,0.1,0.1,0.1,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.74000000000001
10/15/2021,6.63,6.53,4.18,2.3,2.47,2.32,1.53,1.52,1.9,1.47,1.12,1.14,0.89,1.05,1.02,0.89,0.93,0.96,0.82,0.71,0.82,0.64,0.79,0.64,0.68,0.7,0.61,0.55,0.62,0.64,0.58,0.57,0.67,0.6,0.61,0.59,0.55,0.56,0.53,0.59,0.55,0.49,0.42,0.39,0.46,0.45,0.38,0.41,0.45,0.43,0.35,0.44,0.42,0.39,0.42,0.35,0.35,0.38,0.34,0.39,0.33,0.31,0.38,0.34,0.33,0.35,0.37,0.28,0.33,0.34,0.25,0.31,0.27,0.28,0.21,0.27,0.23,0.3,0.23,0.25,0.26,0.21,0.2,0.25,0.26,0.23,0.21,0.25,0.25,0.22,0.21,0.22,0.17,0.24,0.2,0.25,0.2,0.24,0.23,0.16,0.22,0.19,0.17,0.2,0.21,0.19,0.21,0.18,0.18,0.18,0.18,0.27,0.18,0.17,0.17,0.18,0.17,0.15,0.15,0.15,0.13,0.17,0.18,0.16,0.16,0.18,0.2,0.0,0.15,0.13,0.14,0.14,0.15,0.14,0.12,0.15,0.13,0.15,0.14,0.13,0.13,0.14,0.13,0.16,0.14,0.14,0.12,0.15,0.11,0.14,0.11,0.15,0.13,0.13,0.13,0.14,0.14,0.12,0.14,0.15,0.11,0.11,0.13,0.11,0.13,0.12,0.13,0.12,0.12,0.0,0.12,0.13,0.13,0.12,0.11,0.12,0.0,0.1,0.11,0.11,0.11,0.1,0.0,0.0,0.11,0.12,0.12,0.12,0.13,0.11,0.11,0.1,0.1,0.1,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.13,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.76
10/18/2021,6.63,6.53,4.18,2.3,2.47,2.32,1.53,1.52,1.9,1.47,1.12,1.14,0.89,1.05,1.02,0.89,0.93,0.96,0.82,0.71,0.82,0.64,0.79,0.64,0.68,0.7,0.61,0.55,0.62,0.64,0.58,0.57,0.67,0.6,0.61,0.59,0.55,0.56,0.53,0.59,0.55,0.49,0.42,0.39,0.46,0.45,0.38,0.41,0.45,0.43,0.35,0.44,0.42,0.39,0.42,0.35,0.35,0.38,0.34,0.39,0.33,0.31,0.38,0.34,0.33,0.35,0.37,0.28,0.33,0.34,0.25,0.31,0.27,0.28,0.21,0.27,0.23,0.3,0.23,0.25,0.26,0.21,0.2,0.25,0.26,0.23,0.21,0.25,0.25,0.22,0.21,0.22,0.17,0.24,0.2,0.25,0.2,0.24,0.23,0.16,0.22,0.19,0.17,0.2,0.21,0.19,0.21,0.18,0.18,0.18,0.18,0.27,0.18,0.17,0.17,0.18,0.17,0.15,0.15,0.15,0.13,0.17,0.18,0.16,0.16,0.18,0.2,0.0,0.15,0.13,0.14,0.14,0.15,0.14,0.12,0.15,0.13,0.15,0.14,0.13,0.13,0.14,0.13,0.16,0.14,0.14,0.12,0.15,0.11,0.14,0.11,0.15,0.13,0.13,0.13,0.14,0.14,0.12,0.14,0.15,0.11,0.11,0.13,0.11,0.13,0.12,0.13,0.12,0.12,0.0,0.12,0.13,0.13,0.12,0.11,0.12,0.0,0.1,0.11,0.11,0.11,0.1,0.0,0.0,0.11,0.12,0.12,0.12,0.13,0.11,0.11,0.1,0.1,0.1,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.13,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.76
10/19/2021,6.55,6.6,4.17,2.28,2.47,2.32,1.51,1.57,1.92,1.41,1.1,1.16,0.91,1.06,1.02,0.87,0.92,0.97,0.84,0.72,0.82,0.62,0.82,0.63,0.68,0.68,0.6,0.53,0.62,0.64,0.56,0.58,0.66,0.58,0.62,0.59,0.54,0.55,0.52,0.58,0.53,0.48,0.42,0.4,0.45,0.46,0.37,0.42,0.46,0.42,0.34,0.44,0.43,0.38,0.43,0.37,0.35,0.37,0.35,0.39,0.34,0.31,0.39,0.33,0.32,0.35,0.38,0.27,0.32,0.34,0.25,0.31,0.28,0.29,0.22,0.27,0.22,0.29,0.23,0.25,0.26,0.21,0.2,0.25,0.26,0.23,0.2,0.25,0.23,0.22,0.21,0.22,0.17,0.24,0.2,0.24,0.2,0.24,0.24,0.16,0.21,0.19,0.17,0.2,0.21,0.19,0.21,0.18,0.19,0.18,0.19,0.27,0.18,0.17,0.17,0.19,0.17,0.15,0.15,0.16,0.13,0.17,0.18,0.16,0.15,0.18,0.2,0.0,0.16,0.13,0.14,0.15,0.15,0.14,0.12,0.16,0.13,0.15,0.15,0.13,0.13,0.14,0.13,0.16,0.14,0.14,0.12,0.14,0.11,0.14,0.11,0.15,0.13,0.13,0.14,0.14,0.14,0.12,0.14,0.14,0.11,0.11,0.13,0.11,0.12,0.12,0.13,0.12,0.11,0.0,0.12,0.13,0.13,0.12,0.11,0.12,0.0,0.0,0.11,0.11,0.11,0.1,0.0,0.11,0.11,0.12,0.13,0.12,0.13,0.11,0.12,0.0,0.1,0.1,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.12,0.13,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.69
10/20/2021,6.55,6.58,4.28,2.23,2.45,2.31,1.51,1.57,1.97,1.43,1.12,1.17,0.91,1.07,1.01,0.89,0.93,0.99,0.84,0.71,0.8,0.62,0.82,0.64,0.67,0.67,0.6,0.53,0.61,0.63,0.56,0.58,0.66,0.57,0.62,0.59,0.54,0.55,0.52,0.58,0.52,0.49,0.42,0.41,0.45,0.46,0.37,0.42,0.46,0.42,0.34,0.45,0.43,0.38,0.43,0.37,0.35,0.37,0.35,0.4,0.35,0.31,0.39,0.33,0.33,0.35,0.38,0.27,0.33,0.35,0.25,0.31,0.28,0.29,0.22,0.27,0.22,0.3,0.23,0.24,0.26,0.21,0.2,0.24,0.26,0.22,0.2,0.24,0.23,0.22,0.21,0.22,0.17,0.24,0.2,0.24,0.2,0.23,0.24,0.16,0.22,0.19,0.17,0.2,0.21,0.19,0.21,0.19,0.19,0.18,0.19,0.27,0.18,0.16,0.17,0.19,0.17,0.14,0.14,0.16,0.14,0.17,0.18,0.16,0.15,0.18,0.2,0.0,0.16,0.13,0.14,0.15,0.15,0.14,0.12,0.16,0.13,0.15,0.15,0.13,0.13,0.14,0.13,0.16,0.14,0.14,0.12,0.13,0.11,0.14,0.11,0.15,0.13,0.13,0.14,0.14,0.14,0.12,0.14,0.14,0.1,0.11,0.13,0.11,0.12,0.12,0.13,0.12,0.11,0.0,0.12,0.13,0.13,0.12,0.11,0.12,0.0,0.1,0.11,0.11,0.11,0.1,0.0,0.1,0.11,0.12,0.13,0.12,0.13,0.11,0.11,0.0,0.1,0.1,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.12,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.75
10/21/2021,6.6,6.62,4.31,2.3,2.47,2.32,1.5,1.59,2.02,1.42,1.11,1.16,0.91,1.08,0.99,0.9,0.89,0.98,0.85,0.7,0.81,0.62,0.81,0.63,0.67,0.66,0.59,0.52,0.6,0.63,0.54,0.58,0.66,0.56,0.62,0.59,0.54,0.55,0.52,0.59,0.52,0.46,0.42,0.4,0.45,0.46,0.36,0.42,0.46,0.42,0.33,0.45,0.44,0.38,0.42,0.37,0.35,0.36,0.35,0.41,0.36,0.31,0.41,0.33,0.33,0.34,0.38,0.27,0.32,0.35,0.25,0.31,0.27,0.29,0.22,0.27,0.22,0.29,0.23,0.24,0.26,0.21,0.2,0.24,0.26,0.22,0.2,0.25,0.23,0.22,0.21,0.22,0.17,0.24,0.2,0.24,0.19,0.23,0.24,0.16,0.22,0.18,0.17,0.2,0.21,0.19,0.21,0.19,0.19,0.18,0.19,0.27,0.17,0.16,0.17,0.19,0.17,0.15,0.15,0.16,0.14,0.17,0.18,0.16,0.15,0.17,0.2,0.0,0.16,0.13,0.14,0.15,0.15,0.14,0.11,0.15,0.13,0.15,0.15,0.13,0.13,0.14,0.13,0.15,0.14,0.14,0.12,0.13,0.11,0.14,0.11,0.15,0.13,0.14,0.14,0.15,0.14,0.12,0.14,0.14,0.1,0.11,0.13,0.11,0.12,0.12,0.13,0.13,0.11,0.0,0.11,0.13,0.14,0.12,0.11,0.12,0.0,0.1,0.11,0.11,0.11,0.1,0.0,0.1,0.11,0.12,0.13,0.12,0.13,0.11,0.11,0.0,0.1,0.1,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.12,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.80999999999999
