,OLN,UNH,MDT,JNJ,UPS,PG,LLY,ETN,ABBV,ADI,OKE,PM,XOM,MXIM,PEP,FE,PAYX,KLAC,EMR,BMY,KMI,AGNC,IP,MMM,CHTR,ABT,ROKU,HUBB,DUK,CSCO,UGI,CVS,CMCSA,EXC,EVRG,CC,NRG,WMB,KO,CF,QCOM,CVX,NLY,PKG,AES,HPE,AM,PGR,TMUS,T,DOW,HPQ,IVZ,PFE,KHC,STWD,IRM,MDLZ,CNP,PEG,STLD,VZ,EMN,SO,SPG,LYB,NI,AEP,NUE,PRU,LNT,NEE,DGX,CL,CMS,ORI,MRK,CLX,D,WRK,KMB,LBRDK,MO,HSY,WEC,LUMN,WPC,AMGN,CHD,WM,CMI,ETR,HRL,OHI,MDU,GIS,VST,ED,CPB,EIX,STZ,SRE,CTVA,K,MKC,KDP,GILD,IBM,TRGP,ABC,PK,ADM,XEL,PNW,KR,PEAK,DISH,INTC,ES,GLPI,AEE,SYY,TSN,JNPR,SJM,NRZ,OGE,SON,PPL,CAG,ANET,LMT,BDX,VER,VLO,BG,WBA,EPR,XRX,SRC,HUN,NNN,NYCB,SIX,KIM,PBCT,DTE,FLO,TAP,MPW,EHC,WELL,MCK,SCCO,NWL,PACW,CAH,ATO,LB,RYN,ATUS,LEG,MSI,BRX,RS,AGR,NFG,HBAN,LAZ,HE,R,LITE,GPC,CAT,HBI,IDA,HOG,WHR,PRGO,GRMN,FHN,PSX,NTAP,XLNX,HRB,CPA,FAST,OMF,BEN,TNL,PFG,CE,VNO,LW,APO,TKR,INGR,CMA,KSS,RPM,JPMORGAN US GOVT MMKT FUN,HAS,WTRG,BBWI WI,n/a,HFC,AMCR,BBWI,HTA,MCHP,AVGO,NEM,CABO,GLW,OMC,LBEUR,SPB,SUM
11/02/2021,0.85,0.67,0.55,0.57,0.65,0.61,0.42,0.61,0.63,0.66,0.74,0.54,0.64,0.0,0.63,0.6,0.67,0.67,0.56,0.54,0.54,0.56,0.49,0.54,0.51,0.61,0.43,0.6,0.59,0.58,0.54,0.63,0.51,0.66,0.57,0.47,0.54,0.63,0.6,0.66,0.55,0.63,0.54,0.55,0.52,0.57,0.55,0.55,0.44,0.56,0.52,0.57,0.55,0.57,0.62,0.54,0.57,0.54,0.56,0.61,0.61,0.59,0.52,0.58,0.62,0.53,0.6,0.57,0.6,0.6,0.53,0.0,0.57,0.5,0.53,0.6,0.59,0.49,0.6,0.5,0.51,0.39,0.53,0.52,0.51,0.6,0.52,0.44,0.53,0.0,0.53,0.56,0.5,0.51,0.5,0.66,0.59,0.61,0.51,0.66,0.48,0.59,0.49,0.59,0.46,0.54,0.49,0.47,0.63,0.51,0.37,0.55,0.47,0.51,0.52,0.52,0.35,0.47,0.52,0.5,0.37,0.52,0.54,0.55,0.52,0.55,0.49,0.43,0.59,0.49,0.54,0.43,0.45,0.0,0.61,0.61,0.56,0.39,0.35,0.47,0.56,0.44,0.51,0.32,0.48,0.46,0.58,0.45,0.24,0.43,0.33,0.41,0.0,0.49,0.38,0.5,0.34,0.37,0.0,0.37,0.0,0.36,0.62,0.39,0.37,0.38,0.4,0.42,0.38,0.35,0.4,0.22,0.36,0.31,0.44,0.32,0.25,0.29,0.27,0.28,0.29,0.55,0.29,0.34,0.26,0.26,0.28,0.3,0.24,0.2,0.24,0.24,0.21,0.23,0.25,0.19,0.24,0.26,0.19,0.0,0.0,0.2,0.0,0.38,0.0,0.25,0.0,0.0,0.0,0.0,0.55,0.44,0.25,0.23,0.0,0.0,0.19,96.6
11/03/2021,0.85,0.67,0.55,0.57,0.65,0.61,0.42,0.61,0.63,0.66,0.74,0.54,0.64,0.0,0.63,0.6,0.67,0.67,0.56,0.54,0.54,0.56,0.49,0.54,0.51,0.61,0.43,0.6,0.59,0.58,0.54,0.63,0.51,0.66,0.57,0.47,0.54,0.63,0.6,0.66,0.55,0.63,0.54,0.55,0.52,0.57,0.55,0.55,0.44,0.56,0.52,0.57,0.55,0.57,0.62,0.54,0.57,0.54,0.56,0.61,0.61,0.59,0.52,0.58,0.62,0.53,0.6,0.57,0.6,0.6,0.53,0.0,0.57,0.5,0.53,0.6,0.59,0.49,0.6,0.5,0.51,0.39,0.53,0.52,0.51,0.6,0.52,0.44,0.53,0.0,0.53,0.56,0.5,0.51,0.5,0.66,0.59,0.61,0.51,0.66,0.48,0.59,0.49,0.59,0.46,0.54,0.49,0.47,0.63,0.51,0.37,0.55,0.47,0.51,0.52,0.52,0.35,0.47,0.52,0.5,0.37,0.52,0.54,0.55,0.52,0.55,0.49,0.43,0.59,0.49,0.54,0.43,0.45,0.0,0.61,0.61,0.56,0.39,0.35,0.47,0.56,0.44,0.51,0.32,0.48,0.46,0.58,0.45,0.24,0.43,0.33,0.41,0.0,0.49,0.38,0.5,0.34,0.37,0.0,0.37,0.0,0.36,0.62,0.39,0.37,0.38,0.4,0.42,0.38,0.35,0.4,0.22,0.36,0.31,0.44,0.32,0.25,0.29,0.27,0.28,0.29,0.55,0.29,0.34,0.26,0.26,0.28,0.3,0.24,0.2,0.24,0.24,0.21,0.23,0.25,0.19,0.24,0.26,0.19,0.0,0.0,0.2,0.0,0.38,0.0,0.25,0.0,0.0,0.0,0.0,0.55,0.44,0.25,0.23,0.0,0.0,0.19,96.6
11/05/2021,0.86,0.64,0.54,0.57,0.62,0.6,0.42,0.62,0.63,0.66,0.73,0.53,0.63,0.0,0.62,0.6,0.65,0.68,0.57,0.53,0.54,0.55,0.47,0.54,0.5,0.6,0.43,0.6,0.58,0.58,0.54,0.63,0.51,0.65,0.56,0.49,0.52,0.63,0.58,0.64,0.55,0.62,0.53,0.53,0.52,0.58,0.54,0.53,0.44,0.55,0.53,0.57,0.56,0.58,0.62,0.53,0.57,0.54,0.55,0.6,0.57,0.57,0.53,0.57,0.66,0.53,0.59,0.57,0.57,0.59,0.53,0.0,0.55,0.49,0.52,0.59,0.59,0.49,0.58,0.48,0.51,0.38,0.52,0.51,0.5,0.61,0.52,0.45,0.53,0.0,0.52,0.55,0.5,0.51,0.5,0.65,0.58,0.6,0.51,0.65,0.48,0.58,0.48,0.59,0.46,0.53,0.49,0.46,0.63,0.52,0.38,0.53,0.47,0.5,0.53,0.51,0.36,0.47,0.51,0.51,0.36,0.51,0.54,0.57,0.51,0.55,0.49,0.43,0.59,0.49,0.63,0.41,0.45,0.0,0.59,0.59,0.56,0.4,0.37,0.46,0.57,0.43,0.5,0.33,0.49,0.47,0.56,0.45,0.24,0.41,0.31,0.41,0.0,0.48,0.38,0.51,0.34,0.37,0.0,0.37,0.0,0.32,0.62,0.4,0.37,0.37,0.4,0.42,0.37,0.34,0.4,0.22,0.36,0.31,0.45,0.32,0.25,0.29,0.27,0.27,0.29,0.56,0.29,0.35,0.25,0.26,0.27,0.29,0.28,0.21,0.24,0.24,0.21,0.23,0.24,0.19,0.23,0.26,0.2,0.0,0.0,0.0,0.0,0.39,0.73,0.25,0.0,0.0,0.0,0.0,0.54,0.44,0.25,0.23,0.0,0.0,0.19,96.52
11/08/2021,0.89,0.65,0.54,0.57,0.63,0.61,0.44,0.62,0.63,0.67,0.72,0.53,0.63,0.0,0.63,0.59,0.66,0.72,0.56,0.54,0.53,0.56,0.47,0.53,0.51,0.6,0.4,0.61,0.58,0.58,0.54,0.65,0.52,0.66,0.56,0.49,0.47,0.63,0.59,0.67,0.64,0.62,0.53,0.53,0.52,0.59,0.54,0.54,0.47,0.54,0.52,0.58,0.55,0.57,0.63,0.54,0.57,0.55,0.56,0.6,0.58,0.56,0.53,0.57,0.69,0.51,0.6,0.56,0.59,0.6,0.52,0.0,0.55,0.5,0.52,0.59,0.6,0.49,0.58,0.49,0.51,0.39,0.53,0.51,0.5,0.68,0.52,0.45,0.53,0.0,0.51,0.55,0.51,0.5,0.46,0.66,0.56,0.6,0.52,0.65,0.48,0.58,0.53,0.6,0.46,0.53,0.5,0.44,0.63,0.53,0.39,0.54,0.46,0.49,0.56,0.5,0.31,0.47,0.51,0.49,0.37,0.51,0.54,0.57,0.52,0.54,0.49,0.43,0.58,0.49,0.68,0.43,0.45,0.0,0.59,0.6,0.58,0.4,0.36,0.46,0.56,0.44,0.5,0.33,0.49,0.47,0.57,0.45,0.24,0.41,0.31,0.4,0.0,0.47,0.38,0.51,0.34,0.38,0.0,0.38,0.0,0.33,0.62,0.4,0.4,0.36,0.4,0.42,0.37,0.35,0.41,0.23,0.36,0.3,0.46,0.32,0.25,0.29,0.27,0.27,0.29,0.56,0.29,0.36,0.27,0.26,0.28,0.29,0.27,0.21,0.25,0.24,0.21,0.23,0.25,0.19,0.24,0.27,0.22,0.0,0.0,0.19,0.0,0.41,0.0,0.24,0.0,0.0,0.0,0.0,0.55,0.44,0.26,0.23,0.0,0.0,0.19,96.66
11/09/2021,0.9,0.64,0.55,0.56,0.62,0.61,0.43,0.62,0.63,0.68,0.73,0.53,0.63,0.0,0.63,0.59,0.66,0.73,0.56,0.53,0.53,0.56,0.47,0.53,0.51,0.58,0.38,0.61,0.57,0.57,0.54,0.64,0.52,0.65,0.57,0.54,0.48,0.63,0.59,0.67,0.66,0.62,0.54,0.53,0.51,0.59,0.54,0.54,0.46,0.54,0.53,0.58,0.55,0.62,0.63,0.54,0.58,0.54,0.56,0.6,0.58,0.56,0.54,0.57,0.71,0.52,0.6,0.56,0.59,0.59,0.52,0.0,0.53,0.5,0.52,0.58,0.54,0.48,0.58,0.49,0.5,0.39,0.53,0.51,0.5,0.69,0.52,0.44,0.52,0.0,0.51,0.55,0.5,0.51,0.46,0.65,0.6,0.61,0.51,0.65,0.48,0.57,0.53,0.59,0.46,0.53,0.49,0.45,0.63,0.52,0.41,0.53,0.46,0.49,0.54,0.49,0.31,0.47,0.51,0.5,0.37,0.53,0.53,0.57,0.52,0.54,0.49,0.44,0.57,0.48,0.68,0.43,0.45,0.0,0.6,0.6,0.58,0.41,0.37,0.46,0.56,0.44,0.49,0.34,0.5,0.47,0.56,0.45,0.24,0.41,0.33,0.42,0.0,0.47,0.39,0.51,0.34,0.37,0.0,0.37,0.0,0.33,0.6,0.41,0.4,0.36,0.41,0.41,0.37,0.35,0.4,0.24,0.36,0.3,0.46,0.32,0.25,0.29,0.27,0.27,0.29,0.56,0.29,0.36,0.28,0.28,0.27,0.29,0.26,0.22,0.25,0.25,0.21,0.23,0.24,0.2,0.24,0.26,0.23,0.0,0.0,0.19,0.0,0.4,0.0,0.24,0.0,0.0,0.0,0.0,0.56,0.45,0.26,0.24,0.0,0.0,0.2,96.73000000000002
11/10/2021,0.9,0.64,0.55,0.56,0.62,0.61,0.43,0.62,0.63,0.68,0.73,0.53,0.63,0.0,0.63,0.59,0.66,0.73,0.56,0.53,0.53,0.56,0.47,0.53,0.51,0.58,0.38,0.61,0.57,0.57,0.54,0.64,0.52,0.65,0.57,0.54,0.48,0.63,0.59,0.67,0.66,0.62,0.54,0.53,0.51,0.59,0.54,0.54,0.46,0.54,0.53,0.58,0.55,0.62,0.63,0.54,0.58,0.54,0.56,0.6,0.58,0.56,0.54,0.57,0.71,0.52,0.6,0.56,0.59,0.59,0.52,0.0,0.53,0.5,0.52,0.58,0.54,0.48,0.58,0.49,0.5,0.39,0.53,0.51,0.5,0.69,0.52,0.44,0.52,0.0,0.51,0.55,0.5,0.51,0.46,0.65,0.6,0.61,0.51,0.65,0.48,0.57,0.53,0.59,0.46,0.53,0.49,0.45,0.63,0.52,0.41,0.53,0.46,0.49,0.54,0.49,0.31,0.47,0.51,0.5,0.37,0.53,0.53,0.57,0.52,0.54,0.49,0.44,0.57,0.48,0.68,0.43,0.45,0.0,0.6,0.6,0.58,0.41,0.37,0.46,0.56,0.44,0.49,0.34,0.5,0.47,0.56,0.45,0.24,0.41,0.33,0.42,0.0,0.47,0.39,0.51,0.34,0.37,0.0,0.37,0.0,0.33,0.6,0.41,0.4,0.36,0.41,0.41,0.37,0.35,0.4,0.24,0.36,0.3,0.46,0.32,0.25,0.29,0.27,0.27,0.29,0.56,0.29,0.36,0.28,0.28,0.27,0.29,0.26,0.22,0.25,0.25,0.21,0.23,0.24,0.2,0.24,0.26,0.23,0.0,0.0,0.19,0.0,0.4,0.0,0.24,0.0,0.0,0.0,0.0,0.56,0.45,0.26,0.24,0.0,0.0,0.2,96.73000000000002
11/11/2021,0.88,0.66,0.55,0.56,0.62,0.6,0.42,0.63,0.62,0.68,0.73,0.52,0.64,0.0,0.62,0.58,0.65,0.72,0.56,0.53,0.53,0.56,0.47,0.53,0.51,0.59,0.38,0.62,0.58,0.58,0.54,0.64,0.52,0.64,0.56,0.52,0.47,0.63,0.58,0.71,0.67,0.62,0.54,0.53,0.49,0.59,0.55,0.54,0.46,0.54,0.53,0.58,0.55,0.62,0.62,0.54,0.57,0.54,0.56,0.58,0.6,0.57,0.54,0.57,0.7,0.52,0.6,0.56,0.61,0.59,0.51,0.0,0.54,0.5,0.51,0.58,0.55,0.48,0.57,0.5,0.51,0.4,0.53,0.51,0.49,0.69,0.51,0.44,0.52,0.0,0.51,0.54,0.51,0.5,0.46,0.65,0.58,0.61,0.51,0.66,0.48,0.57,0.52,0.59,0.46,0.52,0.49,0.45,0.65,0.52,0.41,0.53,0.45,0.49,0.54,0.49,0.31,0.48,0.5,0.5,0.36,0.53,0.53,0.57,0.52,0.54,0.48,0.44,0.57,0.48,0.68,0.43,0.45,0.0,0.6,0.6,0.58,0.39,0.37,0.45,0.57,0.43,0.5,0.34,0.49,0.47,0.56,0.45,0.24,0.41,0.33,0.42,0.0,0.49,0.39,0.51,0.35,0.37,0.0,0.38,0.0,0.33,0.61,0.4,0.41,0.35,0.41,0.42,0.36,0.34,0.41,0.23,0.36,0.31,0.45,0.31,0.25,0.29,0.28,0.28,0.29,0.56,0.29,0.38,0.27,0.28,0.28,0.3,0.26,0.22,0.25,0.25,0.22,0.23,0.24,0.2,0.24,0.26,0.23,0.0,0.0,0.2,0.0,0.4,0.0,0.25,0.0,0.0,0.0,0.0,0.56,0.45,0.27,0.24,0.0,0.0,0.2,96.72
11/12/2021,0.88,0.66,0.55,0.56,0.62,0.6,0.42,0.63,0.62,0.68,0.73,0.52,0.64,0.0,0.62,0.58,0.65,0.72,0.56,0.53,0.53,0.56,0.47,0.53,0.51,0.59,0.38,0.62,0.58,0.58,0.54,0.64,0.52,0.64,0.56,0.52,0.47,0.63,0.58,0.71,0.67,0.62,0.54,0.53,0.49,0.59,0.55,0.54,0.46,0.54,0.53,0.58,0.55,0.62,0.62,0.54,0.57,0.54,0.56,0.58,0.6,0.57,0.54,0.57,0.7,0.52,0.6,0.56,0.61,0.59,0.51,0.0,0.54,0.5,0.51,0.58,0.55,0.48,0.57,0.5,0.51,0.4,0.53,0.51,0.49,0.69,0.51,0.44,0.52,0.0,0.51,0.54,0.51,0.5,0.46,0.65,0.58,0.61,0.51,0.66,0.48,0.57,0.52,0.59,0.46,0.52,0.49,0.45,0.65,0.52,0.41,0.53,0.45,0.49,0.54,0.49,0.31,0.48,0.5,0.5,0.36,0.53,0.53,0.57,0.52,0.54,0.48,0.44,0.57,0.48,0.68,0.43,0.45,0.0,0.6,0.6,0.58,0.39,0.37,0.45,0.57,0.43,0.5,0.34,0.49,0.47,0.56,0.45,0.24,0.41,0.33,0.42,0.0,0.49,0.39,0.51,0.35,0.37,0.0,0.38,0.0,0.33,0.61,0.4,0.41,0.35,0.41,0.42,0.36,0.34,0.41,0.23,0.36,0.31,0.45,0.31,0.25,0.29,0.28,0.28,0.29,0.56,0.29,0.38,0.27,0.28,0.28,0.3,0.26,0.22,0.25,0.25,0.22,0.23,0.24,0.2,0.24,0.26,0.23,0.0,0.0,0.2,0.0,0.4,0.0,0.25,0.0,0.0,0.0,0.0,0.56,0.45,0.27,0.24,0.0,0.0,0.2,96.72
11/15/2021,0.9,0.65,0.53,0.56,0.63,0.61,0.43,0.61,0.62,0.67,0.71,0.54,0.62,0.0,0.62,0.59,0.65,0.72,0.55,0.53,0.53,0.55,0.48,0.53,0.51,0.59,0.37,0.61,0.57,0.57,0.55,0.64,0.52,0.66,0.56,0.53,0.46,0.63,0.58,0.72,0.67,0.62,0.53,0.53,0.51,0.61,0.55,0.54,0.45,0.54,0.54,0.58,0.54,0.64,0.62,0.55,0.58,0.54,0.56,0.58,0.59,0.57,0.56,0.57,0.69,0.53,0.6,0.55,0.59,0.58,0.51,0.0,0.56,0.5,0.51,0.58,0.55,0.49,0.57,0.5,0.51,0.39,0.53,0.51,0.49,0.7,0.51,0.44,0.53,0.0,0.51,0.55,0.5,0.49,0.46,0.65,0.57,0.61,0.51,0.67,0.49,0.55,0.53,0.6,0.46,0.52,0.5,0.44,0.62,0.52,0.39,0.55,0.45,0.5,0.54,0.49,0.3,0.47,0.5,0.49,0.36,0.51,0.54,0.58,0.52,0.53,0.49,0.44,0.57,0.48,0.67,0.42,0.45,0.0,0.59,0.61,0.58,0.39,0.38,0.45,0.56,0.43,0.5,0.32,0.49,0.48,0.56,0.45,0.25,0.42,0.32,0.42,0.0,0.49,0.39,0.51,0.35,0.38,0.0,0.37,0.0,0.32,0.61,0.4,0.41,0.35,0.41,0.43,0.37,0.34,0.4,0.23,0.36,0.31,0.45,0.31,0.25,0.3,0.25,0.27,0.29,0.56,0.29,0.38,0.27,0.27,0.28,0.3,0.26,0.21,0.25,0.25,0.21,0.23,0.24,0.2,0.24,0.27,0.23,0.19,0.0,0.2,0.0,0.41,0.0,0.25,0.0,0.0,0.0,0.0,0.56,0.47,0.27,0.24,0.0,0.0,0.0,96.66
11/16/2021,0.93,0.65,0.53,0.56,0.63,0.61,0.42,0.62,0.63,0.68,0.71,0.53,0.61,0.0,0.62,0.59,0.66,0.72,0.55,0.53,0.53,0.55,0.47,0.54,0.51,0.6,0.38,0.61,0.56,0.57,0.55,0.64,0.52,0.65,0.56,0.55,0.47,0.63,0.58,0.73,0.67,0.62,0.53,0.53,0.5,0.56,0.54,0.54,0.45,0.54,0.54,0.58,0.55,0.63,0.62,0.54,0.58,0.55,0.56,0.58,0.59,0.56,0.56,0.56,0.68,0.53,0.6,0.54,0.59,0.59,0.51,0.0,0.57,0.5,0.51,0.59,0.55,0.49,0.57,0.49,0.51,0.39,0.53,0.51,0.49,0.7,0.51,0.44,0.53,0.0,0.51,0.54,0.51,0.49,0.46,0.65,0.57,0.6,0.52,0.65,0.49,0.55,0.54,0.6,0.46,0.52,0.5,0.43,0.61,0.52,0.38,0.55,0.45,0.51,0.54,0.49,0.3,0.47,0.49,0.49,0.36,0.5,0.53,0.58,0.52,0.53,0.49,0.45,0.57,0.48,0.67,0.43,0.45,0.0,0.59,0.61,0.58,0.39,0.38,0.45,0.56,0.43,0.49,0.31,0.49,0.48,0.55,0.46,0.25,0.42,0.32,0.42,0.0,0.5,0.39,0.5,0.36,0.38,0.0,0.37,0.0,0.33,0.61,0.39,0.41,0.35,0.41,0.42,0.37,0.34,0.41,0.23,0.36,0.31,0.45,0.31,0.25,0.31,0.25,0.27,0.29,0.55,0.28,0.39,0.27,0.26,0.28,0.3,0.26,0.2,0.25,0.25,0.22,0.22,0.24,0.21,0.24,0.27,0.22,0.2,0.0,0.0,0.0,0.4,0.0,0.25,0.0,0.0,0.0,0.0,0.56,0.47,0.26,0.24,0.0,0.0,0.21,96.58
11/17/2021,0.93,0.65,0.53,0.56,0.63,0.61,0.42,0.62,0.63,0.68,0.71,0.53,0.61,0.0,0.62,0.59,0.66,0.72,0.55,0.53,0.53,0.55,0.47,0.54,0.51,0.6,0.38,0.61,0.56,0.57,0.55,0.64,0.52,0.65,0.56,0.55,0.47,0.63,0.58,0.73,0.67,0.62,0.53,0.53,0.5,0.56,0.54,0.54,0.45,0.54,0.54,0.58,0.55,0.63,0.62,0.54,0.58,0.55,0.56,0.58,0.59,0.56,0.56,0.56,0.68,0.53,0.6,0.54,0.59,0.59,0.51,0.0,0.57,0.5,0.51,0.59,0.55,0.49,0.57,0.49,0.51,0.39,0.53,0.51,0.49,0.7,0.51,0.44,0.53,0.0,0.51,0.54,0.51,0.49,0.46,0.65,0.57,0.6,0.52,0.65,0.49,0.55,0.54,0.6,0.46,0.52,0.5,0.43,0.61,0.52,0.38,0.55,0.45,0.51,0.54,0.49,0.3,0.47,0.49,0.49,0.36,0.5,0.53,0.58,0.52,0.53,0.49,0.45,0.57,0.48,0.67,0.43,0.45,0.0,0.59,0.61,0.58,0.39,0.38,0.45,0.56,0.43,0.49,0.31,0.49,0.48,0.55,0.46,0.25,0.42,0.32,0.42,0.0,0.5,0.39,0.5,0.36,0.38,0.0,0.37,0.0,0.33,0.61,0.39,0.41,0.35,0.41,0.42,0.37,0.34,0.41,0.23,0.36,0.31,0.45,0.31,0.25,0.31,0.25,0.27,0.29,0.55,0.28,0.39,0.27,0.26,0.28,0.3,0.26,0.2,0.25,0.25,0.22,0.22,0.24,0.21,0.24,0.27,0.22,0.2,0.0,0.0,0.0,0.4,0.0,0.25,0.0,0.0,0.0,0.0,0.56,0.47,0.26,0.24,0.0,0.0,0.21,96.58
11/18/2021,0.92,0.63,0.52,0.56,0.62,0.61,0.42,0.62,0.62,0.68,0.71,0.53,0.62,0.0,0.62,0.59,0.65,0.72,0.54,0.53,0.53,0.55,0.47,0.53,0.51,0.6,0.37,0.61,0.57,0.57,0.55,0.64,0.51,0.65,0.57,0.54,0.48,0.62,0.58,0.73,0.68,0.63,0.53,0.53,0.51,0.56,0.53,0.52,0.44,0.54,0.54,0.57,0.55,0.63,0.62,0.54,0.59,0.54,0.56,0.59,0.58,0.56,0.55,0.56,0.69,0.53,0.61,0.55,0.57,0.58,0.52,0.0,0.55,0.5,0.52,0.58,0.55,0.5,0.58,0.49,0.51,0.39,0.53,0.51,0.49,0.69,0.52,0.43,0.54,0.0,0.51,0.56,0.5,0.49,0.46,0.66,0.59,0.61,0.52,0.65,0.49,0.56,0.53,0.6,0.47,0.52,0.5,0.43,0.61,0.51,0.39,0.55,0.46,0.5,0.54,0.49,0.3,0.47,0.5,0.49,0.37,0.5,0.55,0.58,0.53,0.53,0.49,0.44,0.57,0.48,0.67,0.43,0.44,0.0,0.59,0.62,0.57,0.39,0.37,0.45,0.55,0.43,0.49,0.33,0.49,0.48,0.56,0.48,0.26,0.42,0.32,0.41,0.0,0.48,0.38,0.5,0.35,0.38,0.0,0.38,0.0,0.33,0.61,0.39,0.4,0.35,0.41,0.43,0.36,0.34,0.4,0.23,0.36,0.3,0.45,0.32,0.25,0.31,0.25,0.27,0.29,0.56,0.28,0.39,0.27,0.27,0.29,0.29,0.26,0.21,0.25,0.24,0.22,0.23,0.24,0.21,0.24,0.27,0.22,0.2,0.0,0.0,0.0,0.4,0.0,0.25,0.0,0.0,0.0,0.0,0.56,0.47,0.27,0.24,0.0,0.0,0.21,96.58
11/19/2021,0.91,0.63,0.52,0.56,0.63,0.61,0.42,0.62,0.62,0.69,0.71,0.52,0.63,0.0,0.62,0.6,0.66,0.74,0.54,0.53,0.52,0.55,0.47,0.54,0.51,0.61,0.38,0.62,0.56,0.57,0.55,0.63,0.51,0.65,0.57,0.54,0.48,0.62,0.58,0.74,0.73,0.63,0.53,0.53,0.51,0.55,0.53,0.53,0.45,0.53,0.53,0.57,0.54,0.63,0.62,0.54,0.58,0.54,0.56,0.58,0.58,0.56,0.55,0.56,0.68,0.52,0.6,0.54,0.58,0.59,0.51,0.0,0.56,0.5,0.52,0.58,0.55,0.5,0.57,0.5,0.51,0.39,0.52,0.51,0.49,0.69,0.52,0.43,0.54,0.0,0.51,0.56,0.5,0.49,0.46,0.65,0.59,0.61,0.52,0.65,0.5,0.56,0.54,0.6,0.47,0.52,0.49,0.43,0.61,0.51,0.38,0.55,0.46,0.5,0.53,0.49,0.29,0.47,0.5,0.48,0.36,0.5,0.55,0.58,0.52,0.53,0.49,0.44,0.57,0.47,0.67,0.43,0.45,0.0,0.6,0.61,0.57,0.38,0.37,0.44,0.56,0.43,0.49,0.33,0.49,0.48,0.56,0.47,0.25,0.42,0.32,0.41,0.0,0.48,0.38,0.5,0.35,0.37,0.0,0.39,0.0,0.33,0.62,0.39,0.41,0.36,0.41,0.43,0.36,0.34,0.4,0.23,0.36,0.3,0.45,0.33,0.25,0.31,0.25,0.27,0.29,0.55,0.28,0.4,0.27,0.26,0.29,0.28,0.26,0.21,0.26,0.24,0.21,0.23,0.24,0.2,0.24,0.27,0.23,0.2,0.0,0.0,0.0,0.41,0.0,0.25,0.0,0.0,0.0,0.0,0.57,0.46,0.27,0.24,0.0,0.0,0.21,96.57
11/22/2021,0.9,0.64,0.52,0.56,0.62,0.61,0.42,0.62,0.63,0.69,0.72,0.53,0.62,0.0,0.62,0.59,0.66,0.74,0.54,0.53,0.52,0.55,0.47,0.54,0.51,0.6,0.34,0.62,0.56,0.57,0.55,0.64,0.52,0.64,0.57,0.53,0.48,0.62,0.58,0.74,0.74,0.62,0.52,0.53,0.5,0.55,0.53,0.51,0.44,0.54,0.53,0.57,0.53,0.65,0.61,0.54,0.57,0.54,0.56,0.58,0.57,0.56,0.55,0.56,0.7,0.51,0.6,0.55,0.57,0.59,0.52,0.0,0.56,0.5,0.52,0.58,0.55,0.5,0.58,0.5,0.51,0.39,0.52,0.52,0.5,0.68,0.52,0.43,0.54,0.0,0.5,0.56,0.51,0.5,0.46,0.65,0.59,0.61,0.52,0.66,0.51,0.56,0.54,0.6,0.48,0.52,0.5,0.43,0.61,0.51,0.38,0.55,0.47,0.51,0.52,0.5,0.29,0.47,0.51,0.48,0.37,0.49,0.54,0.59,0.53,0.52,0.49,0.45,0.57,0.47,0.68,0.43,0.46,0.0,0.57,0.62,0.56,0.38,0.37,0.44,0.55,0.43,0.5,0.32,0.5,0.49,0.56,0.48,0.25,0.43,0.32,0.43,0.0,0.47,0.38,0.5,0.35,0.37,0.0,0.39,0.0,0.32,0.62,0.4,0.39,0.36,0.41,0.43,0.35,0.34,0.39,0.23,0.36,0.3,0.45,0.32,0.25,0.31,0.25,0.27,0.29,0.54,0.28,0.39,0.27,0.25,0.29,0.28,0.26,0.2,0.26,0.24,0.21,0.23,0.24,0.0,0.24,0.27,0.22,0.2,0.0,0.2,0.0,0.4,0.0,0.24,0.0,0.0,0.0,0.0,0.57,0.46,0.27,0.24,0.0,0.0,0.21,96.5
