,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,TSLA,NVDA,JPM,JNJ,V,UNH,PYPL,HD,MA,PG,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,INTC,CSCO,CRM,PFE,KO,TMO,ABBV,ABT,PEP,T,CVX,WMT,LLY,MRK,NKE,ACN,AVGO,WFC,TXN,DHR,COST,MCD,MDT,QCOM,PM,UPS,HON,BMY,UNP,NEE,ORCL,C,AMGN,LOW,SBUX,RTX,INTU,BLK,IBM,AMT,MS,AMAT,BA,GS,TGT,CAT,AMD,MMM,GE,ISRG,SCHW,AXP,NOW,CVS,SQ,SPGI,DE,CHTR,ANTM,LMT,ZTS,SYK,BKNG,MU,PLD,FIS,LRCX,CCI,ZM,ADP,GILD,MDLZ,MO,TMUS,TJX,UBER,COP,CI,PNC,GM,MRNA,DUK,USB,CME,CB,ILMN,COF,ITW,BDX,ATVI,FDX,TFC,EQIX,EL,CSX,MMC,ICE,FISV,ADSK,SO,SHW,EW,BX,NSC,CL,D,WM,TWLO,ADI,APD,BSX,PGR,HCA,GPN,F,EMR,REGN,HUM,XTSLA,ETN,MCO,FCX,BIIB,ECL,VRTX,DG,AON,DOCU,IDXX,NOC,NXPI,TWTR,IQV,GD,ALGN,KLAC,EOG,JCI,ROP,ROKU,NEM,TT,DXCM,CNC,DLR,MET,MTCH,EXC,CMG,PINS,WDAY,EBAY,SLB,MSCI,ROST,LHX,KMB,A,TROW,DOW,MRVL,PSA,VEEV,ORLY,AIG,APH,PPG,CDNS,BK,PRU,PH,ALL,MPC,PLTR,SPG,BAX,AEP,LULU,SNPS,INFO,EA,APTV,DD,TRV,MAR,CRWD,ALXN,CARR,DFS,SRE,PANW,GIS,RMD,YUM,CTSH,TEAM,GE.,OTIS,FTNT,IFF,MSI,SBAC,USD,MCHP,SNOW,SYY,PXD,NET,XLNX,KKR,DDOG,TTD,n/a,HPQ,SUM
10/06/2021,5.04,4.82,3.23,1.84,1.82,1.7,1.15,1.4,1.12,1.1,0.96,0.85,0.83,0.69,0.79,0.69,0.77,0.7,0.71,0.62,0.58,0.56,0.6,0.51,0.49,0.52,0.57,0.54,0.46,0.51,0.43,0.47,0.47,0.44,0.45,0.45,0.44,0.43,0.41,0.46,0.44,0.44,0.4,0.44,0.45,0.41,0.38,0.33,0.33,0.3,0.33,0.3,0.29,0.35,0.33,0.32,0.27,0.33,0.29,0.3,0.31,0.27,0.28,0.27,0.3,0.27,0.27,0.28,0.26,0.24,0.28,0.23,0.26,0.27,0.25,0.24,0.28,0.25,0.22,0.23,0.21,0.21,0.21,0.19,0.21,0.21,0.22,0.18,0.21,0.17,0.18,0.17,0.13,0.19,0.2,0.18,0.19,0.17,0.18,0.16,0.21,0.15,0.19,0.16,0.3,0.17,0.18,0.16,0.17,0.13,0.16,0.15,0.16,0.14,0.12,0.18,0.16,0.16,0.15,0.17,0.14,0.15,0.14,0.15,0.15,0.16,0.18,0.13,0.14,0.13,0.14,0.12,0.2,0.13,0.14,0.12,0.14,0.1,0.13,0.13,0.14,0.11,0.15,0.14,0.13,0.11,0.1,0.12,0.11,0.11,0.14,0.11,0.12,0.12,0.12,0.11,0.1,0.11,0.12,0.12,0.11,0.11,0.11,0.0,0.1,0.09,0.12,0.0,0.09,0.1,0.1,0.11,0.12,0.0,0.11,0.1,0.09,0.11,0.0,0.1,0.1,0.11,0.1,0.1,0.11,0.1,0.0,0.09,0.11,0.1,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.09,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.35000000000001
10/07/2021,5.02,4.88,3.19,1.84,1.84,1.72,1.15,1.39,1.11,1.11,0.95,0.87,0.83,0.7,0.79,0.71,0.76,0.72,0.71,0.62,0.58,0.58,0.59,0.5,0.49,0.52,0.57,0.54,0.46,0.5,0.43,0.46,0.47,0.43,0.45,0.44,0.44,0.46,0.41,0.46,0.44,0.44,0.4,0.43,0.44,0.41,0.38,0.33,0.34,0.29,0.34,0.3,0.29,0.35,0.34,0.32,0.27,0.32,0.3,0.3,0.31,0.27,0.29,0.27,0.3,0.26,0.27,0.28,0.25,0.24,0.28,0.23,0.26,0.27,0.25,0.25,0.28,0.25,0.21,0.23,0.22,0.21,0.21,0.19,0.21,0.21,0.22,0.18,0.21,0.17,0.18,0.17,0.13,0.19,0.19,0.18,0.19,0.17,0.18,0.17,0.21,0.15,0.19,0.16,0.26,0.17,0.18,0.16,0.17,0.13,0.16,0.15,0.16,0.14,0.12,0.18,0.16,0.16,0.15,0.18,0.14,0.15,0.14,0.15,0.16,0.16,0.18,0.13,0.14,0.13,0.14,0.12,0.2,0.13,0.14,0.12,0.14,0.11,0.12,0.13,0.13,0.11,0.16,0.13,0.13,0.11,0.09,0.12,0.11,0.11,0.15,0.11,0.12,0.12,0.11,0.11,0.1,0.11,0.12,0.12,0.11,0.11,0.1,0.0,0.1,0.09,0.12,0.0,0.0,0.1,0.1,0.1,0.11,0.0,0.11,0.1,0.09,0.11,0.0,0.1,0.1,0.11,0.1,0.1,0.11,0.1,0.0,0.09,0.11,0.1,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.09,0.1,0.1,0.1,0.0,0.09,0.0,0.0,0.1,0.11,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.36000000000001
10/08/2021,4.96,4.85,3.14,1.77,1.83,1.71,1.15,1.42,1.07,1.13,0.95,0.86,0.83,0.68,0.79,0.68,0.77,0.72,0.73,0.61,0.59,0.59,0.59,0.51,0.49,0.52,0.57,0.54,0.47,0.51,0.44,0.46,0.47,0.44,0.46,0.44,0.43,0.48,0.41,0.46,0.43,0.44,0.4,0.43,0.44,0.41,0.38,0.32,0.34,0.29,0.34,0.3,0.3,0.35,0.34,0.33,0.27,0.33,0.3,0.3,0.3,0.27,0.29,0.27,0.3,0.26,0.27,0.28,0.25,0.24,0.28,0.23,0.26,0.26,0.25,0.25,0.28,0.25,0.2,0.23,0.22,0.22,0.21,0.2,0.21,0.21,0.23,0.18,0.21,0.17,0.18,0.17,0.13,0.19,0.19,0.18,0.2,0.17,0.18,0.17,0.22,0.15,0.19,0.17,0.25,0.18,0.18,0.16,0.17,0.13,0.17,0.15,0.16,0.14,0.12,0.18,0.16,0.16,0.16,0.18,0.14,0.15,0.14,0.15,0.16,0.15,0.17,0.14,0.14,0.13,0.14,0.12,0.2,0.13,0.14,0.12,0.14,0.1,0.13,0.13,0.13,0.11,0.16,0.13,0.13,0.11,0.09,0.12,0.1,0.11,0.14,0.11,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.1,0.09,0.12,0.0,0.09,0.1,0.1,0.11,0.11,0.0,0.11,0.1,0.1,0.11,0.0,0.1,0.1,0.11,0.1,0.1,0.11,0.1,0.0,0.09,0.11,0.1,0.0,0.09,0.1,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.09,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.11,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.24000000000001
10/11/2021,5.0,4.95,3.17,1.79,1.85,1.73,1.17,1.4,1.11,1.12,0.94,0.86,0.83,0.7,0.79,0.68,0.77,0.71,0.73,0.61,0.58,0.57,0.62,0.51,0.49,0.51,0.57,0.53,0.47,0.51,0.43,0.45,0.48,0.44,0.46,0.44,0.43,0.46,0.41,0.46,0.44,0.44,0.4,0.43,0.44,0.41,0.38,0.32,0.34,0.29,0.34,0.3,0.31,0.36,0.34,0.33,0.27,0.32,0.29,0.3,0.31,0.27,0.29,0.27,0.3,0.26,0.27,0.29,0.25,0.24,0.28,0.23,0.26,0.27,0.25,0.25,0.28,0.25,0.21,0.23,0.21,0.21,0.2,0.19,0.21,0.21,0.22,0.18,0.21,0.17,0.18,0.17,0.12,0.2,0.19,0.19,0.19,0.16,0.17,0.17,0.22,0.15,0.19,0.17,0.23,0.18,0.19,0.16,0.17,0.13,0.17,0.15,0.16,0.13,0.12,0.18,0.15,0.16,0.16,0.18,0.15,0.15,0.14,0.15,0.16,0.15,0.17,0.14,0.14,0.13,0.14,0.12,0.2,0.13,0.14,0.12,0.14,0.1,0.12,0.13,0.12,0.11,0.17,0.14,0.13,0.1,0.09,0.12,0.11,0.11,0.15,0.11,0.12,0.13,0.11,0.11,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.1,0.09,0.12,0.0,0.0,0.1,0.1,0.11,0.12,0.0,0.11,0.1,0.09,0.11,0.0,0.1,0.1,0.1,0.1,0.1,0.12,0.1,0.0,0.09,0.11,0.1,0.0,0.09,0.1,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.09,0.11,0.0,0.1,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.45
10/12/2021,4.99,4.93,3.18,1.75,1.86,1.73,1.17,1.4,1.12,1.12,0.94,0.87,0.84,0.69,0.8,0.69,0.77,0.72,0.73,0.61,0.58,0.57,0.61,0.5,0.49,0.52,0.56,0.53,0.46,0.51,0.43,0.45,0.48,0.43,0.45,0.44,0.44,0.46,0.42,0.46,0.44,0.44,0.4,0.43,0.44,0.41,0.38,0.32,0.33,0.29,0.34,0.29,0.31,0.35,0.35,0.32,0.26,0.33,0.29,0.3,0.3,0.27,0.28,0.27,0.3,0.26,0.27,0.29,0.25,0.24,0.29,0.23,0.26,0.27,0.25,0.25,0.28,0.25,0.22,0.23,0.22,0.21,0.21,0.19,0.21,0.21,0.22,0.18,0.21,0.17,0.18,0.17,0.12,0.2,0.19,0.19,0.19,0.16,0.17,0.17,0.21,0.15,0.19,0.17,0.23,0.17,0.18,0.16,0.17,0.13,0.16,0.15,0.15,0.13,0.12,0.18,0.15,0.16,0.16,0.18,0.16,0.14,0.14,0.15,0.16,0.15,0.17,0.14,0.14,0.13,0.14,0.12,0.2,0.13,0.14,0.12,0.14,0.1,0.13,0.13,0.12,0.12,0.17,0.14,0.13,0.11,0.09,0.12,0.1,0.11,0.15,0.11,0.12,0.13,0.11,0.11,0.1,0.11,0.12,0.11,0.11,0.11,0.11,0.0,0.1,0.09,0.12,0.0,0.0,0.1,0.1,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.1,0.1,0.1,0.1,0.1,0.12,0.1,0.0,0.09,0.11,0.1,0.0,0.09,0.1,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.09,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.11,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4
10/13/2021,4.99,4.94,3.18,1.76,1.87,1.75,1.17,1.39,1.11,1.12,0.94,0.87,0.86,0.68,0.79,0.69,0.77,0.71,0.73,0.61,0.56,0.59,0.61,0.49,0.48,0.52,0.56,0.53,0.47,0.51,0.44,0.46,0.48,0.43,0.47,0.45,0.44,0.45,0.42,0.46,0.44,0.44,0.4,0.42,0.44,0.41,0.37,0.32,0.33,0.3,0.34,0.28,0.31,0.35,0.35,0.33,0.26,0.32,0.29,0.31,0.3,0.27,0.28,0.26,0.3,0.26,0.27,0.29,0.25,0.24,0.28,0.23,0.25,0.26,0.26,0.25,0.27,0.25,0.21,0.23,0.22,0.2,0.21,0.2,0.21,0.21,0.23,0.17,0.21,0.17,0.17,0.16,0.12,0.2,0.19,0.18,0.19,0.16,0.17,0.17,0.23,0.15,0.19,0.18,0.23,0.17,0.19,0.16,0.18,0.13,0.17,0.15,0.15,0.13,0.12,0.18,0.15,0.16,0.16,0.18,0.16,0.14,0.14,0.15,0.16,0.15,0.18,0.14,0.14,0.13,0.15,0.12,0.2,0.13,0.14,0.12,0.14,0.1,0.13,0.13,0.12,0.12,0.17,0.14,0.13,0.11,0.09,0.12,0.1,0.11,0.15,0.11,0.12,0.13,0.11,0.11,0.1,0.11,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.11,0.1,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.1,0.1,0.1,0.1,0.1,0.12,0.1,0.0,0.09,0.11,0.1,0.0,0.09,0.1,0.09,0.0,0.0,0.09,0.0,0.1,0.0,0.09,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.11,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44
10/14/2021,4.99,4.94,3.18,1.76,1.87,1.75,1.17,1.39,1.11,1.12,0.94,0.87,0.86,0.68,0.79,0.69,0.77,0.71,0.73,0.61,0.56,0.59,0.61,0.49,0.48,0.52,0.56,0.53,0.47,0.51,0.44,0.46,0.48,0.43,0.47,0.45,0.44,0.45,0.42,0.46,0.44,0.44,0.4,0.42,0.44,0.41,0.37,0.32,0.33,0.3,0.34,0.28,0.31,0.35,0.35,0.33,0.26,0.32,0.29,0.31,0.3,0.27,0.28,0.26,0.3,0.26,0.27,0.29,0.25,0.24,0.28,0.23,0.25,0.26,0.26,0.25,0.27,0.25,0.21,0.23,0.22,0.2,0.21,0.2,0.21,0.21,0.23,0.17,0.21,0.17,0.17,0.16,0.12,0.2,0.19,0.18,0.19,0.16,0.17,0.17,0.23,0.15,0.19,0.18,0.23,0.17,0.19,0.16,0.18,0.13,0.17,0.15,0.15,0.13,0.12,0.18,0.15,0.16,0.16,0.18,0.16,0.14,0.14,0.15,0.16,0.15,0.18,0.14,0.14,0.13,0.15,0.12,0.2,0.13,0.14,0.12,0.14,0.1,0.13,0.13,0.12,0.12,0.17,0.14,0.13,0.11,0.09,0.12,0.1,0.11,0.15,0.11,0.12,0.13,0.11,0.11,0.1,0.11,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.11,0.1,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.1,0.1,0.1,0.1,0.1,0.12,0.1,0.0,0.09,0.11,0.1,0.0,0.09,0.1,0.09,0.0,0.0,0.09,0.0,0.1,0.0,0.09,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.11,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44
10/15/2021,5.02,4.97,3.16,1.75,1.87,1.75,1.17,1.41,1.11,1.11,0.95,0.85,0.85,0.67,0.8,0.68,0.78,0.71,0.73,0.61,0.53,0.58,0.61,0.48,0.48,0.52,0.57,0.53,0.47,0.51,0.44,0.45,0.48,0.42,0.46,0.45,0.44,0.45,0.42,0.47,0.44,0.44,0.4,0.42,0.44,0.41,0.37,0.32,0.33,0.29,0.34,0.29,0.31,0.34,0.36,0.33,0.26,0.33,0.29,0.3,0.3,0.27,0.29,0.26,0.3,0.26,0.27,0.29,0.25,0.24,0.28,0.23,0.25,0.26,0.26,0.25,0.27,0.25,0.21,0.23,0.21,0.2,0.21,0.2,0.21,0.2,0.23,0.17,0.21,0.16,0.18,0.16,0.12,0.19,0.19,0.19,0.19,0.15,0.17,0.17,0.22,0.15,0.19,0.18,0.23,0.17,0.19,0.16,0.18,0.13,0.16,0.15,0.15,0.13,0.12,0.18,0.15,0.16,0.16,0.18,0.16,0.14,0.14,0.15,0.16,0.15,0.17,0.15,0.14,0.13,0.15,0.12,0.2,0.13,0.13,0.12,0.13,0.1,0.13,0.13,0.12,0.12,0.17,0.14,0.13,0.12,0.09,0.12,0.1,0.11,0.15,0.11,0.12,0.13,0.11,0.11,0.1,0.11,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.11,0.1,0.1,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.11,0.1,0.1,0.1,0.1,0.12,0.1,0.0,0.09,0.11,0.1,0.0,0.09,0.1,0.1,0.0,0.0,0.09,0.0,0.1,0.0,0.09,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.37
10/18/2021,5.02,4.97,3.16,1.75,1.87,1.75,1.17,1.41,1.11,1.11,0.95,0.85,0.85,0.67,0.8,0.68,0.78,0.71,0.73,0.61,0.53,0.58,0.61,0.48,0.48,0.52,0.57,0.53,0.47,0.51,0.44,0.45,0.48,0.42,0.46,0.45,0.44,0.45,0.42,0.47,0.44,0.44,0.4,0.42,0.44,0.41,0.37,0.32,0.33,0.29,0.34,0.29,0.31,0.34,0.36,0.33,0.26,0.33,0.29,0.3,0.3,0.27,0.29,0.26,0.3,0.26,0.27,0.29,0.25,0.24,0.28,0.23,0.25,0.26,0.26,0.25,0.27,0.25,0.21,0.23,0.21,0.2,0.21,0.2,0.21,0.2,0.23,0.17,0.21,0.16,0.18,0.16,0.12,0.19,0.19,0.19,0.19,0.15,0.17,0.17,0.22,0.15,0.19,0.18,0.23,0.17,0.19,0.16,0.18,0.13,0.16,0.15,0.15,0.13,0.12,0.18,0.15,0.16,0.16,0.18,0.16,0.14,0.14,0.15,0.16,0.15,0.17,0.15,0.14,0.13,0.15,0.12,0.2,0.13,0.13,0.12,0.13,0.1,0.13,0.13,0.12,0.12,0.17,0.14,0.13,0.12,0.09,0.12,0.1,0.11,0.15,0.11,0.12,0.13,0.11,0.11,0.1,0.11,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.11,0.1,0.1,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.11,0.1,0.1,0.1,0.1,0.12,0.1,0.0,0.09,0.11,0.1,0.0,0.09,0.1,0.1,0.0,0.0,0.09,0.0,0.1,0.0,0.09,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.37
10/19/2021,4.96,5.02,3.15,1.73,1.87,1.74,1.15,1.43,1.14,1.07,0.93,0.84,0.87,0.69,0.8,0.66,0.77,0.7,0.73,0.64,0.54,0.58,0.6,0.47,0.48,0.52,0.59,0.51,0.47,0.5,0.42,0.45,0.48,0.4,0.46,0.44,0.44,0.44,0.43,0.47,0.44,0.41,0.39,0.42,0.44,0.4,0.37,0.32,0.34,0.3,0.33,0.28,0.32,0.35,0.35,0.32,0.26,0.34,0.29,0.3,0.31,0.28,0.28,0.27,0.3,0.27,0.26,0.28,0.26,0.23,0.3,0.23,0.25,0.26,0.26,0.24,0.28,0.25,0.22,0.23,0.2,0.2,0.21,0.2,0.21,0.2,0.23,0.17,0.22,0.17,0.18,0.16,0.13,0.2,0.19,0.19,0.2,0.15,0.17,0.17,0.22,0.15,0.19,0.17,0.25,0.17,0.18,0.16,0.18,0.13,0.16,0.15,0.15,0.13,0.12,0.18,0.15,0.16,0.17,0.18,0.16,0.14,0.14,0.15,0.16,0.15,0.18,0.15,0.14,0.13,0.15,0.13,0.2,0.14,0.14,0.12,0.13,0.1,0.13,0.12,0.12,0.12,0.18,0.14,0.13,0.12,0.09,0.12,0.1,0.11,0.15,0.11,0.12,0.13,0.11,0.11,0.1,0.11,0.1,0.11,0.12,0.11,0.11,0.0,0.1,0.0,0.12,0.0,0.0,0.1,0.1,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.1,0.1,0.1,0.1,0.1,0.12,0.11,0.09,0.09,0.11,0.1,0.0,0.09,0.1,0.09,0.0,0.0,0.09,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.09,0.12,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,69.32000000000002
10/20/2021,4.97,5.01,3.23,1.7,1.86,1.74,1.15,1.47,1.14,1.08,0.93,0.85,0.88,0.69,0.81,0.68,0.77,0.7,0.75,0.64,0.54,0.58,0.59,0.47,0.48,0.51,0.59,0.51,0.46,0.5,0.42,0.45,0.48,0.4,0.46,0.44,0.44,0.43,0.43,0.47,0.44,0.44,0.39,0.42,0.44,0.39,0.38,0.32,0.33,0.31,0.33,0.29,0.32,0.35,0.35,0.32,0.26,0.34,0.29,0.3,0.31,0.28,0.28,0.27,0.3,0.26,0.25,0.29,0.27,0.24,0.3,0.23,0.25,0.26,0.27,0.25,0.29,0.25,0.22,0.23,0.2,0.2,0.21,0.2,0.21,0.2,0.23,0.17,0.22,0.17,0.18,0.16,0.12,0.2,0.19,0.18,0.2,0.15,0.17,0.17,0.22,0.15,0.18,0.17,0.24,0.17,0.18,0.17,0.17,0.13,0.16,0.15,0.15,0.13,0.12,0.18,0.15,0.16,0.17,0.18,0.16,0.14,0.14,0.15,0.16,0.15,0.18,0.15,0.14,0.13,0.15,0.13,0.2,0.14,0.14,0.12,0.14,0.1,0.13,0.12,0.12,0.12,0.11,0.14,0.13,0.12,0.0,0.12,0.1,0.11,0.15,0.11,0.12,0.13,0.11,0.11,0.1,0.11,0.1,0.11,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.1,0.1,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.1,0.1,0.1,0.1,0.1,0.12,0.11,0.09,0.09,0.11,0.1,0.0,0.09,0.1,0.09,0.0,0.0,0.09,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.12,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,69.41
10/21/2021,5.01,5.04,3.26,1.75,1.87,1.75,1.14,1.51,1.16,1.08,0.92,0.85,0.87,0.69,0.82,0.68,0.75,0.68,0.75,0.65,0.53,0.58,0.6,0.47,0.48,0.51,0.59,0.5,0.46,0.5,0.41,0.44,0.48,0.39,0.46,0.44,0.44,0.43,0.43,0.47,0.44,0.44,0.39,0.42,0.44,0.39,0.35,0.32,0.33,0.3,0.33,0.28,0.32,0.35,0.35,0.32,0.25,0.34,0.29,0.3,0.31,0.28,0.28,0.26,0.3,0.27,0.25,0.3,0.27,0.24,0.31,0.23,0.25,0.26,0.26,0.25,0.29,0.24,0.22,0.23,0.2,0.2,0.21,0.2,0.21,0.2,0.22,0.16,0.22,0.17,0.18,0.16,0.13,0.2,0.18,0.18,0.19,0.15,0.17,0.17,0.22,0.15,0.19,0.17,0.25,0.17,0.18,0.17,0.17,0.13,0.16,0.15,0.15,0.13,0.12,0.18,0.15,0.16,0.17,0.18,0.16,0.14,0.14,0.14,0.16,0.15,0.18,0.15,0.14,0.13,0.14,0.13,0.2,0.14,0.13,0.11,0.14,0.1,0.13,0.12,0.12,0.12,0.11,0.14,0.13,0.12,0.0,0.12,0.1,0.11,0.15,0.11,0.12,0.13,0.11,0.11,0.1,0.11,0.1,0.11,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.1,0.1,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.1,0.1,0.1,0.1,0.1,0.12,0.11,0.09,0.09,0.11,0.1,0.0,0.09,0.1,0.09,0.0,0.0,0.09,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.09,0.12,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,69.45
10/22/2021,5.05,5.02,3.23,1.76,1.86,1.75,1.14,1.49,1.15,1.08,0.93,0.85,0.86,0.69,0.82,0.69,0.74,0.67,0.74,0.66,0.53,0.58,0.6,0.47,0.48,0.51,0.58,0.51,0.45,0.5,0.41,0.45,0.48,0.39,0.47,0.45,0.44,0.44,0.42,0.48,0.44,0.45,0.4,0.42,0.45,0.39,0.36,0.32,0.32,0.3,0.33,0.28,0.32,0.35,0.35,0.31,0.25,0.34,0.29,0.3,0.32,0.28,0.27,0.27,0.3,0.27,0.25,0.29,0.27,0.24,0.3,0.23,0.25,0.26,0.27,0.25,0.29,0.24,0.22,0.23,0.21,0.2,0.21,0.2,0.21,0.2,0.22,0.16,0.22,0.17,0.18,0.16,0.13,0.2,0.18,0.18,0.19,0.15,0.17,0.16,0.22,0.15,0.19,0.17,0.24,0.17,0.18,0.17,0.17,0.13,0.16,0.15,0.15,0.13,0.12,0.18,0.15,0.15,0.17,0.18,0.16,0.14,0.14,0.14,0.16,0.15,0.19,0.15,0.13,0.13,0.14,0.13,0.21,0.14,0.14,0.12,0.14,0.1,0.13,0.12,0.12,0.12,0.12,0.14,0.13,0.12,0.0,0.12,0.1,0.11,0.15,0.11,0.12,0.13,0.11,0.11,0.1,0.11,0.1,0.11,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.1,0.1,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.1,0.09,0.1,0.1,0.1,0.12,0.1,0.09,0.09,0.11,0.1,0.0,0.09,0.1,0.09,0.0,0.0,0.09,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.09,0.12,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,69.45
