,NVAX,DDOG,CHGG,PTC,NUAN,HZNP,MPW,ENPH,NET,CLF,MTN,AVTR,MDB,GNRC,DNLI,NI,UPST,NLSN,CVNA,LB,MPWR,DT,PPD,MRTX,FATE,QDEL,ZEN,VICI,NBIX,EEFT,EQH,APPS,AXON,APO,ESTC,CDAY,IIVI,TRMB,ON,POOL,AVLR,HOG,WTRG,XPO,OSH,CRL,RGEN,TECH,ENTG,POST,RPRX,BSY,AFRM,QTS,VIR,CHDN,CGNX,FICO,AVY,BILL,DNB,SLAB,ALLY,BPMC,RH,SAM,MTB,LITE,RARE,NCR,COLD,FNF,BC,PEGA,UTHR,FSLR,CG,WSC,IBRX,WSM,MAN,NFE,FRPT,FHN,CFX,CCK,FBHS,CHWY,MKSI,LNC,SMG,FOXA,SBNY,AMG,MOS,PCTY,GH,LPX,GME,JAZZ,ELS,RCM,CPT,TREX,ARW,AGCO,FND,GRA,GGG,AZPN,NDSN,CHNG,TTC,SHC,LEA,IVZ,TWST,GWRE,SMAR,VRT,ATUS,BG,SWI,BRKS,PEN,BFAM,LII,WMS,MHK,HALO,ALLE,DAR,RPM,BWA,AMH,TW,PWR,NXST,ACI,FIVE,IPG,ARES,JBL,VER,DECK,REG,YETI,HAIN,PRAH,WLK,NTRA,BRKR,STLD,SYNH,NVST,ATH,PLUG,LW,OLED,BLDR,PNR,ABNB,GLPI,PII,BERY,TPX,AFG,DOX,HWM,AMED,LAD,HBI,JEF,BYND,LPLA,PLAN,SC,HPP,CF,OPEN,AI,OC,NRG,WAL,STOR,LSCC,PFPT,HSIC,TPR,DBX,ST,TMX,CNXC,ERIE,CREE,AIZ,PNW,CLR,UGI,WSO,FGXXX,RGLD,CUBE,FIVN,NCNO,ACM,CIEN,STAG,SCI,MIDD,JNPR,HUBB,OHI,TNDM,ATR,HRC,G,BL,JLL,DXC,AA,LSI,BBWI WI,MAT,n/a,GXO WI,EXP,RHI,GXO,BJ,COMP,KSS,NEP,NYT,CACC,TDC,CONE,CZR,SITE,INSP,KIM,XLRN,SRPT,PPC,ZION,EWBC,AN,COG,PLNT,CTRA,VST,RRX,CSL,REXR,MANH,WOLF,MEDP,O,DVN,AOS,TTEK,SAIA,ITT,PSTG,HTA,CMA,KNX,AZTA,ZNGA,EGP,SUM
10/11/2021,0.96,1.34,0.74,0.75,0.88,0.88,0.74,0.63,0.95,0.66,0.75,0.78,0.82,0.6,0.38,0.56,1.38,0.43,0.51,0.0,0.66,0.61,0.52,0.5,0.3,0.48,0.36,0.43,0.47,0.43,0.44,0.43,0.42,0.43,0.43,0.49,0.31,0.39,0.46,0.38,0.4,0.3,0.39,0.22,0.26,0.43,0.52,0.4,0.38,0.36,0.31,0.33,0.7,0.0,0.27,0.42,0.32,0.27,0.34,0.51,0.3,0.3,0.34,0.36,0.3,0.0,0.33,0.32,0.28,0.28,0.23,0.32,0.3,0.27,0.31,0.32,0.3,0.33,0.19,0.3,0.26,0.23,0.24,0.26,0.28,0.27,0.26,0.21,0.23,0.3,0.2,0.3,0.31,0.26,0.33,0.38,0.23,0.26,0.22,0.19,0.28,0.26,0.29,0.26,0.25,0.24,0.28,0.0,0.23,0.24,0.27,0.22,0.21,0.26,0.22,0.23,0.0,0.25,0.22,0.2,0.0,0.25,0.0,0.25,0.22,0.24,0.2,0.22,0.21,0.19,0.22,0.25,0.2,0.21,0.23,0.21,0.28,0.23,0.32,0.21,0.26,0.27,0.24,0.23,0.21,0.24,0.21,0.24,0.0,0.24,0.22,0.22,0.21,0.21,0.2,0.22,0.0,0.0,0.0,0.26,0.22,0.23,0.22,0.19,0.2,0.23,0.24,0.2,0.19,0.0,0.18,0.18,0.24,0.0,0.23,0.23,0.23,0.19,0.22,0.23,0.0,0.0,0.19,0.22,0.0,0.22,0.0,0.2,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.19,0.0,0.23,0.0,0.0,0.0,0.0,0.19,0.0,0.2,0.18,0.0,0.19,0.21,0.0,0.19,0.0,0.0,0.23,0.0,0.23,0.0,0.18,0.22,0.0,0.22,0.0,0.46,0.0,0.0,0.0,0.0,0.19,0.21,0.0,0.0,0.0,0.0,0.18,0.19,0.0,0.19,0.2,0.19,0.19,0.18,0.24,0.2,0.19,0.0,0.19,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.69
10/12/2021,0.96,1.34,0.74,0.75,0.88,0.88,0.74,0.63,0.95,0.66,0.75,0.78,0.82,0.6,0.38,0.56,1.38,0.43,0.51,0.0,0.66,0.61,0.52,0.5,0.3,0.48,0.36,0.43,0.47,0.43,0.44,0.43,0.42,0.43,0.43,0.49,0.31,0.39,0.46,0.38,0.4,0.3,0.39,0.22,0.26,0.43,0.52,0.4,0.38,0.36,0.31,0.33,0.7,0.0,0.27,0.42,0.32,0.27,0.34,0.51,0.3,0.3,0.34,0.36,0.3,0.0,0.33,0.32,0.28,0.28,0.23,0.32,0.3,0.27,0.31,0.32,0.3,0.33,0.19,0.3,0.26,0.23,0.24,0.26,0.28,0.27,0.26,0.21,0.23,0.3,0.2,0.3,0.31,0.26,0.33,0.38,0.23,0.26,0.22,0.19,0.28,0.26,0.29,0.26,0.25,0.24,0.28,0.0,0.23,0.24,0.27,0.22,0.21,0.26,0.22,0.23,0.0,0.25,0.22,0.2,0.0,0.25,0.0,0.25,0.22,0.24,0.2,0.22,0.21,0.19,0.22,0.25,0.2,0.21,0.23,0.21,0.28,0.23,0.32,0.21,0.26,0.27,0.24,0.23,0.21,0.24,0.21,0.24,0.0,0.24,0.22,0.22,0.21,0.21,0.2,0.22,0.0,0.0,0.0,0.26,0.22,0.23,0.22,0.19,0.2,0.23,0.24,0.2,0.19,0.0,0.18,0.18,0.24,0.0,0.23,0.23,0.23,0.19,0.22,0.23,0.0,0.0,0.19,0.22,0.0,0.22,0.0,0.2,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.19,0.0,0.23,0.0,0.0,0.0,0.0,0.19,0.0,0.2,0.18,0.0,0.19,0.21,0.0,0.19,0.0,0.0,0.23,0.0,0.23,0.0,0.18,0.22,0.0,0.22,0.0,0.46,0.0,0.0,0.0,0.0,0.19,0.21,0.0,0.0,0.0,0.0,0.18,0.19,0.0,0.19,0.2,0.19,0.19,0.18,0.24,0.2,0.19,0.0,0.19,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.69
10/13/2021,0.96,1.34,0.74,0.75,0.88,0.88,0.74,0.63,0.95,0.66,0.75,0.78,0.82,0.6,0.38,0.56,1.38,0.43,0.51,0.0,0.66,0.61,0.52,0.5,0.3,0.48,0.36,0.43,0.47,0.43,0.44,0.43,0.42,0.43,0.43,0.49,0.31,0.39,0.46,0.38,0.4,0.3,0.39,0.22,0.26,0.43,0.52,0.4,0.38,0.36,0.31,0.33,0.7,0.0,0.27,0.42,0.32,0.27,0.34,0.51,0.3,0.3,0.34,0.36,0.3,0.0,0.33,0.32,0.28,0.28,0.23,0.32,0.3,0.27,0.31,0.32,0.3,0.33,0.19,0.3,0.26,0.23,0.24,0.26,0.28,0.27,0.26,0.21,0.23,0.3,0.2,0.3,0.31,0.26,0.33,0.38,0.23,0.26,0.22,0.19,0.28,0.26,0.29,0.26,0.25,0.24,0.28,0.0,0.23,0.24,0.27,0.22,0.21,0.26,0.22,0.23,0.0,0.25,0.22,0.2,0.0,0.25,0.0,0.25,0.22,0.24,0.2,0.22,0.21,0.19,0.22,0.25,0.2,0.21,0.23,0.21,0.28,0.23,0.32,0.21,0.26,0.27,0.24,0.23,0.21,0.24,0.21,0.24,0.0,0.24,0.22,0.22,0.21,0.21,0.2,0.22,0.0,0.0,0.0,0.26,0.22,0.23,0.22,0.19,0.2,0.23,0.24,0.2,0.19,0.0,0.18,0.18,0.24,0.0,0.23,0.23,0.23,0.19,0.22,0.23,0.0,0.0,0.19,0.22,0.0,0.22,0.0,0.2,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.19,0.0,0.23,0.0,0.0,0.0,0.0,0.19,0.0,0.2,0.18,0.0,0.19,0.21,0.0,0.19,0.0,0.0,0.23,0.0,0.23,0.0,0.18,0.22,0.0,0.22,0.0,0.46,0.0,0.0,0.0,0.0,0.19,0.21,0.0,0.0,0.0,0.0,0.18,0.19,0.0,0.19,0.2,0.19,0.19,0.18,0.24,0.2,0.19,0.0,0.19,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.69
10/14/2021,0.96,1.33,0.72,0.75,0.88,0.89,0.74,0.62,0.97,0.66,0.75,0.78,0.78,0.58,0.38,0.56,1.4,0.44,0.5,0.0,0.66,0.61,0.52,0.51,0.29,0.49,0.36,0.43,0.48,0.42,0.45,0.43,0.41,0.44,0.44,0.5,0.31,0.39,0.45,0.37,0.39,0.3,0.38,0.21,0.25,0.42,0.49,0.39,0.38,0.35,0.31,0.33,0.74,0.0,0.29,0.42,0.32,0.27,0.33,0.51,0.3,0.3,0.34,0.36,0.3,0.0,0.33,0.32,0.27,0.27,0.23,0.32,0.3,0.27,0.31,0.32,0.3,0.32,0.0,0.3,0.26,0.23,0.22,0.26,0.28,0.27,0.25,0.21,0.22,0.3,0.2,0.3,0.32,0.26,0.33,0.38,0.21,0.26,0.22,0.19,0.28,0.27,0.29,0.26,0.25,0.24,0.28,0.0,0.23,0.24,0.26,0.22,0.22,0.26,0.23,0.22,0.0,0.25,0.22,0.19,0.0,0.25,0.0,0.25,0.22,0.24,0.2,0.22,0.21,0.19,0.22,0.25,0.2,0.22,0.22,0.22,0.28,0.23,0.31,0.21,0.25,0.27,0.24,0.23,0.21,0.24,0.2,0.24,0.0,0.24,0.21,0.22,0.21,0.21,0.2,0.23,0.0,0.0,0.0,0.27,0.22,0.23,0.22,0.2,0.19,0.23,0.24,0.2,0.19,0.0,0.19,0.0,0.24,0.0,0.24,0.22,0.23,0.19,0.23,0.24,0.0,0.0,0.2,0.23,0.0,0.22,0.0,0.2,0.0,0.0,0.18,0.0,0.21,0.18,0.0,0.19,0.0,0.25,0.0,0.0,0.0,0.0,0.19,0.0,0.2,0.18,0.0,0.19,0.21,0.0,0.19,0.0,0.0,0.23,0.0,0.23,0.0,0.18,0.22,0.0,0.21,0.0,0.47,0.0,0.0,0.0,0.0,0.19,0.2,0.0,0.0,0.0,0.0,0.19,0.19,0.18,0.18,0.2,0.19,0.0,0.18,0.24,0.21,0.18,0.0,0.19,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.56
10/15/2021,0.95,1.37,0.7,0.73,0.88,0.88,0.75,0.68,1.05,0.69,0.73,0.71,0.82,0.6,0.33,0.56,1.5,0.44,0.5,0.0,0.65,0.63,0.52,0.53,0.31,0.48,0.36,0.44,0.48,0.41,0.45,0.46,0.42,0.44,0.46,0.5,0.3,0.38,0.43,0.37,0.39,0.3,0.38,0.2,0.25,0.42,0.48,0.39,0.38,0.35,0.31,0.32,0.73,0.0,0.32,0.42,0.32,0.26,0.33,0.52,0.28,0.3,0.34,0.36,0.3,0.0,0.33,0.32,0.27,0.27,0.24,0.32,0.3,0.26,0.3,0.34,0.3,0.32,0.18,0.3,0.26,0.24,0.22,0.26,0.28,0.26,0.25,0.21,0.22,0.3,0.21,0.3,0.32,0.25,0.34,0.38,0.21,0.28,0.22,0.19,0.29,0.26,0.3,0.23,0.25,0.23,0.28,0.0,0.22,0.28,0.26,0.22,0.21,0.25,0.24,0.22,0.19,0.25,0.22,0.19,0.0,0.25,0.0,0.25,0.22,0.24,0.2,0.22,0.21,0.0,0.21,0.25,0.2,0.22,0.23,0.22,0.28,0.22,0.31,0.21,0.25,0.27,0.24,0.24,0.19,0.24,0.2,0.25,0.0,0.24,0.2,0.21,0.22,0.21,0.19,0.23,0.19,0.0,0.0,0.27,0.22,0.24,0.22,0.2,0.19,0.22,0.23,0.2,0.18,0.0,0.19,0.0,0.24,0.0,0.24,0.23,0.23,0.19,0.22,0.26,0.0,0.0,0.19,0.22,0.0,0.21,0.0,0.19,0.0,0.0,0.0,0.0,0.21,0.19,0.0,0.19,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.19,0.2,0.0,0.18,0.0,0.0,0.23,0.0,0.23,0.0,0.19,0.22,0.0,0.22,0.0,0.46,0.0,0.0,0.0,0.0,0.19,0.2,0.0,0.0,0.0,0.0,0.19,0.19,0.18,0.18,0.2,0.19,0.0,0.19,0.24,0.2,0.18,0.0,0.19,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.74
10/18/2021,0.96,1.46,0.71,0.75,0.87,0.89,0.76,0.69,1.1,0.68,0.72,0.71,0.85,0.6,0.33,0.56,1.54,0.43,0.5,0.0,0.65,0.64,0.51,0.51,0.31,0.49,0.38,0.44,0.47,0.41,0.45,0.46,0.43,0.44,0.48,0.51,0.3,0.38,0.42,0.36,0.4,0.3,0.38,0.2,0.25,0.41,0.48,0.39,0.38,0.35,0.31,0.32,0.75,0.0,0.32,0.42,0.32,0.26,0.32,0.54,0.28,0.3,0.33,0.36,0.29,0.0,0.32,0.32,0.27,0.27,0.24,0.33,0.29,0.27,0.3,0.34,0.3,0.33,0.0,0.3,0.25,0.23,0.23,0.26,0.28,0.26,0.25,0.2,0.22,0.3,0.2,0.3,0.32,0.25,0.33,0.38,0.21,0.28,0.23,0.19,0.29,0.26,0.3,0.23,0.25,0.23,0.28,0.0,0.22,0.28,0.26,0.21,0.21,0.25,0.23,0.22,0.2,0.25,0.22,0.19,0.0,0.25,0.0,0.24,0.22,0.25,0.2,0.22,0.21,0.18,0.21,0.25,0.2,0.22,0.23,0.22,0.28,0.22,0.31,0.2,0.25,0.27,0.23,0.24,0.2,0.24,0.2,0.24,0.0,0.24,0.21,0.21,0.22,0.21,0.19,0.23,0.21,0.0,0.0,0.27,0.22,0.23,0.22,0.19,0.19,0.22,0.23,0.2,0.18,0.0,0.19,0.0,0.24,0.0,0.23,0.24,0.22,0.19,0.22,0.26,0.0,0.0,0.2,0.22,0.0,0.21,0.0,0.19,0.0,0.0,0.0,0.0,0.21,0.19,0.0,0.19,0.0,0.24,0.0,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.0,0.2,0.2,0.0,0.18,0.0,0.0,0.24,0.0,0.23,0.0,0.19,0.22,0.0,0.22,0.18,0.47,0.0,0.0,0.0,0.0,0.18,0.21,0.0,0.0,0.0,0.0,0.19,0.19,0.18,0.18,0.2,0.0,0.0,0.19,0.23,0.0,0.18,0.0,0.19,0.0,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.97
10/19/2021,0.96,1.41,0.68,0.75,0.86,0.86,0.75,0.68,1.12,0.67,0.71,0.7,0.83,0.61,0.33,0.56,1.67,0.43,0.49,0.0,0.66,0.64,0.5,0.51,0.32,0.47,0.39,0.43,0.46,0.41,0.45,0.45,0.43,0.45,0.48,0.5,0.3,0.38,0.43,0.37,0.4,0.3,0.38,0.21,0.27,0.41,0.5,0.4,0.39,0.35,0.31,0.32,0.75,0.0,0.31,0.43,0.33,0.26,0.32,0.54,0.28,0.31,0.33,0.36,0.3,0.0,0.32,0.32,0.26,0.28,0.24,0.33,0.29,0.27,0.29,0.34,0.31,0.32,0.18,0.31,0.25,0.24,0.24,0.26,0.28,0.27,0.25,0.2,0.22,0.3,0.2,0.29,0.31,0.26,0.33,0.38,0.21,0.28,0.23,0.19,0.29,0.25,0.3,0.23,0.25,0.23,0.28,0.0,0.22,0.28,0.26,0.21,0.21,0.25,0.23,0.22,0.2,0.25,0.22,0.19,0.0,0.25,0.0,0.25,0.22,0.25,0.2,0.22,0.21,0.19,0.21,0.25,0.21,0.22,0.23,0.22,0.28,0.22,0.31,0.21,0.25,0.27,0.24,0.23,0.2,0.24,0.21,0.24,0.0,0.23,0.21,0.21,0.22,0.21,0.19,0.23,0.2,0.0,0.0,0.27,0.22,0.23,0.22,0.2,0.19,0.22,0.23,0.2,0.0,0.0,0.19,0.18,0.24,0.0,0.23,0.24,0.22,0.19,0.22,0.26,0.0,0.0,0.19,0.22,0.0,0.22,0.0,0.19,0.0,0.0,0.0,0.0,0.21,0.18,0.0,0.19,0.0,0.23,0.0,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.0,0.19,0.2,0.0,0.18,0.0,0.0,0.24,0.0,0.23,0.0,0.19,0.22,0.0,0.22,0.18,0.47,0.0,0.0,0.0,0.0,0.19,0.21,0.0,0.0,0.0,0.0,0.19,0.19,0.18,0.0,0.19,0.18,0.0,0.19,0.23,0.0,0.18,0.0,0.19,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.02000000000001
10/20/2021,0.96,1.41,0.68,0.75,0.86,0.86,0.75,0.68,1.12,0.67,0.71,0.7,0.83,0.61,0.33,0.56,1.67,0.43,0.49,0.0,0.66,0.64,0.5,0.51,0.32,0.47,0.39,0.43,0.46,0.41,0.45,0.45,0.43,0.45,0.48,0.5,0.3,0.38,0.43,0.37,0.4,0.3,0.38,0.21,0.27,0.41,0.5,0.4,0.39,0.35,0.31,0.32,0.75,0.0,0.31,0.43,0.33,0.26,0.32,0.54,0.28,0.31,0.33,0.36,0.3,0.0,0.32,0.32,0.26,0.28,0.24,0.33,0.29,0.27,0.29,0.34,0.31,0.32,0.18,0.31,0.25,0.24,0.24,0.26,0.28,0.27,0.25,0.2,0.22,0.3,0.2,0.29,0.31,0.26,0.33,0.38,0.21,0.28,0.23,0.19,0.29,0.25,0.3,0.23,0.25,0.23,0.28,0.0,0.22,0.28,0.26,0.21,0.21,0.25,0.23,0.22,0.2,0.25,0.22,0.19,0.0,0.25,0.0,0.25,0.22,0.25,0.2,0.22,0.21,0.19,0.21,0.25,0.21,0.22,0.23,0.22,0.28,0.22,0.31,0.21,0.25,0.27,0.24,0.23,0.2,0.24,0.21,0.24,0.0,0.23,0.21,0.21,0.22,0.21,0.19,0.23,0.2,0.0,0.0,0.27,0.22,0.23,0.22,0.2,0.19,0.22,0.23,0.2,0.0,0.0,0.19,0.18,0.24,0.0,0.23,0.24,0.22,0.19,0.22,0.26,0.0,0.0,0.19,0.22,0.0,0.22,0.0,0.19,0.0,0.0,0.0,0.0,0.21,0.18,0.0,0.19,0.0,0.23,0.0,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.0,0.19,0.2,0.0,0.18,0.0,0.0,0.24,0.0,0.23,0.0,0.19,0.22,0.0,0.22,0.18,0.47,0.0,0.0,0.0,0.0,0.19,0.21,0.0,0.0,0.0,0.0,0.19,0.19,0.18,0.0,0.19,0.18,0.0,0.19,0.23,0.0,0.18,0.0,0.19,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.02000000000001
10/21/2021,0.94,1.44,0.68,0.76,0.85,0.86,0.75,0.7,1.22,0.66,0.72,0.72,0.85,0.65,0.32,0.55,1.67,0.43,0.5,0.0,0.67,0.63,0.5,0.51,0.31,0.44,0.38,0.43,0.46,0.42,0.44,0.47,0.43,0.45,0.47,0.5,0.3,0.39,0.44,0.37,0.41,0.3,0.38,0.21,0.26,0.41,0.49,0.4,0.39,0.34,0.31,0.31,0.79,0.0,0.3,0.42,0.34,0.27,0.32,0.53,0.28,0.31,0.34,0.35,0.31,0.0,0.32,0.31,0.25,0.27,0.23,0.33,0.29,0.27,0.29,0.33,0.31,0.32,0.0,0.32,0.25,0.24,0.24,0.26,0.28,0.26,0.25,0.21,0.22,0.3,0.2,0.29,0.32,0.26,0.34,0.38,0.2,0.28,0.23,0.19,0.29,0.24,0.3,0.23,0.25,0.23,0.29,0.0,0.22,0.27,0.26,0.21,0.21,0.25,0.23,0.21,0.2,0.25,0.22,0.2,0.0,0.25,0.0,0.25,0.22,0.24,0.2,0.22,0.21,0.0,0.22,0.25,0.21,0.21,0.23,0.21,0.27,0.22,0.33,0.21,0.25,0.26,0.23,0.24,0.2,0.24,0.2,0.24,0.0,0.24,0.2,0.21,0.22,0.2,0.18,0.23,0.2,0.0,0.0,0.27,0.22,0.23,0.22,0.2,0.2,0.23,0.22,0.2,0.0,0.0,0.19,0.0,0.25,0.0,0.24,0.24,0.22,0.19,0.22,0.26,0.0,0.0,0.19,0.23,0.18,0.22,0.0,0.18,0.0,0.0,0.0,0.0,0.21,0.18,0.0,0.18,0.0,0.23,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.19,0.2,0.0,0.0,0.0,0.0,0.21,0.0,0.22,0.0,0.19,0.22,0.0,0.25,0.18,0.47,0.0,0.0,0.0,0.0,0.19,0.22,0.18,0.0,0.0,0.0,0.19,0.18,0.18,0.18,0.19,0.19,0.18,0.19,0.23,0.0,0.18,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.12
10/22/2021,0.94,1.44,0.68,0.76,0.85,0.86,0.75,0.7,1.22,0.66,0.72,0.72,0.85,0.65,0.32,0.55,1.67,0.43,0.5,0.0,0.67,0.63,0.5,0.51,0.31,0.44,0.38,0.43,0.46,0.42,0.44,0.47,0.43,0.45,0.47,0.5,0.3,0.39,0.44,0.37,0.41,0.3,0.38,0.21,0.26,0.41,0.49,0.4,0.39,0.34,0.31,0.31,0.79,0.0,0.3,0.42,0.34,0.27,0.32,0.53,0.28,0.31,0.34,0.35,0.31,0.0,0.32,0.31,0.25,0.27,0.23,0.33,0.29,0.27,0.29,0.33,0.31,0.32,0.0,0.32,0.25,0.24,0.24,0.26,0.28,0.26,0.25,0.21,0.22,0.3,0.2,0.29,0.32,0.26,0.34,0.38,0.2,0.28,0.23,0.19,0.29,0.24,0.3,0.23,0.25,0.23,0.29,0.0,0.22,0.27,0.26,0.21,0.21,0.25,0.23,0.21,0.2,0.25,0.22,0.2,0.0,0.25,0.0,0.25,0.22,0.24,0.2,0.22,0.21,0.0,0.22,0.25,0.21,0.21,0.23,0.21,0.27,0.22,0.33,0.21,0.25,0.26,0.23,0.24,0.2,0.24,0.2,0.24,0.0,0.24,0.2,0.21,0.22,0.2,0.18,0.23,0.2,0.0,0.0,0.27,0.22,0.23,0.22,0.2,0.2,0.23,0.22,0.2,0.0,0.0,0.19,0.0,0.25,0.0,0.24,0.24,0.22,0.19,0.22,0.26,0.0,0.0,0.19,0.23,0.18,0.22,0.0,0.18,0.0,0.0,0.0,0.0,0.21,0.18,0.0,0.18,0.0,0.23,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.19,0.2,0.0,0.0,0.0,0.0,0.21,0.0,0.22,0.0,0.19,0.22,0.0,0.25,0.18,0.47,0.0,0.0,0.0,0.0,0.19,0.22,0.18,0.0,0.0,0.0,0.19,0.18,0.18,0.18,0.19,0.19,0.18,0.19,0.23,0.0,0.18,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.12
10/25/2021,0.77,1.45,0.67,0.78,0.85,0.86,0.76,0.69,1.17,0.67,0.72,0.71,0.85,0.63,0.32,0.55,1.54,0.43,0.5,0.0,0.68,0.63,0.5,0.51,0.3,0.45,0.39,0.43,0.46,0.41,0.46,0.46,0.43,0.48,0.46,0.5,0.3,0.39,0.45,0.37,0.4,0.29,0.38,0.22,0.28,0.42,0.49,0.4,0.39,0.34,0.31,0.32,0.74,0.0,0.3,0.42,0.33,0.26,0.33,0.53,0.28,0.31,0.35,0.36,0.3,0.0,0.34,0.31,0.24,0.27,0.24,0.33,0.28,0.27,0.3,0.32,0.32,0.33,0.0,0.32,0.23,0.22,0.24,0.26,0.29,0.26,0.25,0.21,0.22,0.31,0.2,0.29,0.32,0.27,0.34,0.38,0.21,0.27,0.22,0.2,0.29,0.25,0.29,0.23,0.25,0.24,0.29,0.0,0.23,0.27,0.26,0.21,0.21,0.25,0.23,0.22,0.21,0.25,0.23,0.2,0.0,0.25,0.0,0.26,0.22,0.24,0.2,0.21,0.21,0.18,0.22,0.25,0.21,0.21,0.22,0.21,0.28,0.22,0.32,0.21,0.25,0.27,0.23,0.24,0.2,0.24,0.2,0.24,0.0,0.24,0.2,0.22,0.23,0.2,0.18,0.25,0.2,0.0,0.0,0.27,0.22,0.22,0.22,0.19,0.2,0.23,0.23,0.2,0.0,0.0,0.19,0.0,0.24,0.0,0.24,0.24,0.22,0.19,0.21,0.26,0.0,0.0,0.19,0.23,0.18,0.22,0.0,0.19,0.0,0.0,0.0,0.0,0.21,0.19,0.0,0.19,0.0,0.23,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.19,0.21,0.0,0.23,0.18,0.48,0.0,0.0,0.0,0.0,0.19,0.22,0.0,0.0,0.0,0.0,0.19,0.18,0.18,0.19,0.19,0.19,0.18,0.19,0.23,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.19,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.93
