,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,HD,PYPL,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,PEP,ABT,CVX,KO,NKE,T,ABBV,TMO,MRK,WMT,ACN,AVGO,LLY,COST,WFC,DHR,TXN,MDT,MCD,QCOM,HON,ORCL,LIN,PM,UPS,UNP,NEE,BMY,LOW,AMGN,C,INTU,BLK,SBUX,BA,MS,GS,RTX,IBM,AMAT,AMT,TGT,CAT,MMM,GE,DE,AMD,AXP,ISRG,NOW,SCHW,CVS,SPGI,CHTR,ANTM,ZTS,BKNG,LMT,MU,SYK,MDLZ,PLD,CCI,GILD,FIS,MO,LRCX,ADP,TMUS,PNC,TJX,CI,COP,DUK,USB,CB,GM,MMC,CASH,ATVI,BDX,EQIX,CME,COF,TFC,EL,ICE,CSX,FDX,NSC,CL,SO,EW,ADSK,SHW,ILMN,ADI,REGN,FISV,ITW,APD,ETN,HUM,TWTR,AON,F,EMR,PGR,D,MCO,BSX,HCA,NEM,ROP,DG,IQV,GPN,IDXX,NXPI,WM,FCX,BIIB,NOC,VRTX,LHX,TEL,KLAC,DOW,PSA,MSCI,TROW,KMB,CMG,DXCM,EOG,JCI,ECL,A,CNC,TT,APTV,APH,AEP,SRE,SLB,ALGN,INFO,EXC,SPG,MET,GD,ROST,STZ,PXD,DD,CARR,MPC,SBAC,CTAS,XEL,PRU,PPG,HPQ,ALL,SNPS,WELL,EBAY,ALXN,AIG,BK,DLR,YUM,BAX,ORLY,PSX,TRV,DFS,ANSS,MCHP,CDNS,SYY,ROK,AZO,IFF,MTD,PAYX,WBA,MRNA,FTNT,GIS,TDG,Cash,MSI,KMI,RMD,GENERAL ELECTRIC CO,AFL,GEN.,MAR,EA,n/a,PH,CTSH,GE.,AWK,XLNX,KR,WST,GNRC,MLM,URI,KEYS,TECH,ADM,MTCH,AJG,SIVB,CBRE,WMB,HLT,CPRT,DHI,SUM
10/01/2021,6.06,5.79,3.94,2.2,2.21,2.07,1.39,1.4,1.71,1.36,1.17,1.04,1.02,0.96,0.84,0.93,0.83,0.86,0.88,0.76,0.68,0.69,0.7,0.6,0.71,0.6,0.64,0.65,0.56,0.58,0.54,0.55,0.5,0.53,0.53,0.61,0.51,0.54,0.56,0.54,0.48,0.54,0.51,0.52,0.49,0.46,0.48,0.39,0.42,0.4,0.42,0.42,0.37,0.36,0.41,0.36,0.4,0.33,0.4,0.4,0.33,0.37,0.33,0.41,0.36,0.37,0.33,0.33,0.33,0.31,0.3,0.29,0.31,0.27,0.33,0.29,0.33,0.33,0.3,0.31,0.28,0.25,0.25,0.25,0.26,0.23,0.22,0.26,0.23,0.25,0.2,0.23,0.2,0.24,0.22,0.22,0.2,0.23,0.23,0.2,0.24,0.2,0.22,0.21,0.21,0.2,0.0,0.15,0.19,0.2,0.19,0.2,0.22,0.2,0.19,0.19,0.15,0.16,0.17,0.18,0.19,0.19,0.18,0.16,0.24,0.17,0.18,0.16,0.17,0.15,0.13,0.14,0.19,0.15,0.16,0.15,0.17,0.15,0.17,0.17,0.13,0.14,0.14,0.12,0.13,0.14,0.14,0.15,0.13,0.11,0.14,0.12,0.12,0.13,0.14,0.12,0.12,0.13,0.13,0.13,0.13,0.14,0.13,0.14,0.14,0.13,0.0,0.11,0.0,0.12,0.11,0.12,0.12,0.14,0.12,0.13,0.13,0.13,0.13,0.11,0.0,0.11,0.0,0.12,0.0,0.11,0.0,0.0,0.11,0.1,0.1,0.0,0.12,0.0,0.12,0.0,0.13,0.12,0.0,0.1,0.11,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.36,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0,83.88000000000001
10/04/2021,6.1,5.81,4.0,2.22,2.12,2.0,1.38,1.42,1.74,1.36,1.17,1.03,1.01,0.96,0.84,0.93,0.82,0.84,0.87,0.76,0.7,0.68,0.75,0.61,0.71,0.59,0.63,0.66,0.56,0.59,0.54,0.56,0.51,0.53,0.53,0.6,0.52,0.55,0.55,0.53,0.51,0.55,0.52,0.52,0.49,0.46,0.48,0.39,0.42,0.39,0.41,0.41,0.36,0.35,0.42,0.36,0.4,0.33,0.4,0.39,0.32,0.36,0.34,0.39,0.35,0.36,0.34,0.32,0.33,0.31,0.29,0.29,0.31,0.25,0.34,0.28,0.33,0.35,0.29,0.31,0.28,0.25,0.25,0.26,0.22,0.23,0.21,0.26,0.23,0.25,0.21,0.23,0.2,0.23,0.21,0.22,0.21,0.23,0.22,0.2,0.25,0.2,0.22,0.21,0.21,0.2,0.0,0.16,0.19,0.21,0.19,0.2,0.22,0.2,0.19,0.19,0.14,0.16,0.17,0.18,0.19,0.19,0.19,0.16,0.23,0.18,0.18,0.16,0.17,0.15,0.13,0.14,0.19,0.15,0.16,0.15,0.17,0.15,0.17,0.16,0.13,0.14,0.14,0.13,0.12,0.15,0.13,0.15,0.13,0.11,0.14,0.12,0.12,0.13,0.13,0.12,0.12,0.15,0.13,0.13,0.11,0.15,0.13,0.14,0.14,0.13,0.0,0.11,0.0,0.12,0.11,0.12,0.12,0.15,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.11,0.0,0.12,0.0,0.11,0.1,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.13,0.12,0.1,0.0,0.11,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.37,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
10/05/2021,6.1,5.81,4.0,2.22,2.12,2.0,1.38,1.42,1.74,1.36,1.17,1.03,1.01,0.96,0.84,0.93,0.82,0.84,0.87,0.76,0.7,0.68,0.75,0.61,0.71,0.59,0.63,0.66,0.56,0.59,0.54,0.56,0.51,0.53,0.53,0.6,0.52,0.55,0.55,0.53,0.51,0.55,0.52,0.52,0.49,0.46,0.48,0.39,0.42,0.39,0.41,0.41,0.36,0.35,0.42,0.36,0.4,0.33,0.4,0.39,0.32,0.36,0.34,0.39,0.35,0.36,0.34,0.32,0.33,0.31,0.29,0.29,0.31,0.25,0.34,0.28,0.33,0.35,0.29,0.31,0.28,0.25,0.25,0.26,0.22,0.23,0.21,0.26,0.23,0.25,0.21,0.23,0.2,0.23,0.21,0.22,0.21,0.23,0.22,0.2,0.25,0.2,0.22,0.21,0.21,0.2,0.0,0.16,0.19,0.21,0.19,0.2,0.22,0.2,0.19,0.19,0.14,0.16,0.17,0.18,0.19,0.19,0.19,0.16,0.23,0.18,0.18,0.16,0.17,0.15,0.13,0.14,0.19,0.15,0.16,0.15,0.17,0.15,0.17,0.16,0.13,0.14,0.14,0.13,0.12,0.15,0.13,0.15,0.13,0.11,0.14,0.12,0.12,0.13,0.13,0.12,0.12,0.15,0.13,0.13,0.11,0.15,0.13,0.14,0.14,0.13,0.0,0.11,0.0,0.12,0.11,0.12,0.12,0.15,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.11,0.0,0.12,0.0,0.11,0.1,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.13,0.12,0.1,0.0,0.11,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.37,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
10/06/2021,6.08,5.89,3.95,2.22,2.15,2.03,1.38,1.4,1.72,1.37,1.15,1.06,1.01,0.95,0.85,0.92,0.84,0.86,0.88,0.76,0.71,0.7,0.75,0.6,0.72,0.59,0.63,0.65,0.56,0.57,0.55,0.56,0.51,0.53,0.53,0.6,0.56,0.53,0.55,0.53,0.5,0.55,0.53,0.51,0.49,0.46,0.48,0.38,0.42,0.4,0.41,0.41,0.36,0.36,0.42,0.36,0.4,0.33,0.4,0.39,0.32,0.37,0.34,0.39,0.35,0.37,0.34,0.32,0.33,0.3,0.29,0.29,0.31,0.25,0.34,0.29,0.33,0.35,0.29,0.3,0.28,0.25,0.25,0.26,0.22,0.23,0.21,0.26,0.23,0.25,0.21,0.22,0.2,0.23,0.21,0.22,0.21,0.23,0.22,0.2,0.25,0.2,0.22,0.21,0.21,0.2,0.0,0.16,0.18,0.2,0.19,0.2,0.22,0.2,0.19,0.19,0.15,0.16,0.17,0.18,0.19,0.18,0.19,0.15,0.23,0.17,0.18,0.15,0.17,0.15,0.13,0.14,0.19,0.15,0.16,0.15,0.16,0.15,0.17,0.16,0.12,0.14,0.14,0.13,0.12,0.15,0.13,0.15,0.13,0.11,0.14,0.12,0.12,0.14,0.13,0.12,0.12,0.15,0.13,0.13,0.11,0.15,0.14,0.14,0.14,0.13,0.0,0.11,0.0,0.12,0.11,0.12,0.12,0.15,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.11,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.13,0.12,0.1,0.0,0.11,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.48,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,84.03
10/07/2021,6.0,5.84,3.89,2.14,2.13,2.01,1.38,1.35,1.75,1.38,1.16,1.04,1.0,0.95,0.82,0.92,0.82,0.86,0.89,0.74,0.71,0.72,0.74,0.61,0.71,0.6,0.63,0.65,0.56,0.57,0.55,0.56,0.52,0.53,0.54,0.6,0.58,0.53,0.55,0.52,0.49,0.54,0.53,0.51,0.48,0.46,0.49,0.38,0.42,0.4,0.41,0.42,0.36,0.37,0.42,0.36,0.4,0.33,0.4,0.38,0.31,0.37,0.34,0.39,0.35,0.37,0.35,0.32,0.33,0.3,0.29,0.29,0.31,0.25,0.33,0.29,0.32,0.35,0.29,0.3,0.28,0.25,0.25,0.26,0.23,0.23,0.21,0.25,0.23,0.25,0.21,0.22,0.2,0.23,0.21,0.22,0.21,0.23,0.22,0.2,0.26,0.2,0.22,0.21,0.21,0.2,0.0,0.16,0.18,0.21,0.19,0.2,0.22,0.2,0.19,0.19,0.14,0.17,0.17,0.19,0.18,0.18,0.19,0.15,0.23,0.16,0.18,0.16,0.17,0.15,0.13,0.13,0.19,0.15,0.16,0.15,0.17,0.15,0.17,0.16,0.13,0.14,0.14,0.13,0.12,0.15,0.13,0.15,0.13,0.11,0.14,0.12,0.12,0.14,0.13,0.12,0.12,0.14,0.13,0.13,0.11,0.14,0.14,0.14,0.14,0.13,0.0,0.11,0.11,0.12,0.11,0.12,0.12,0.14,0.12,0.13,0.13,0.13,0.13,0.11,0.0,0.12,0.0,0.12,0.11,0.11,0.1,0.0,0.11,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.13,0.12,0.0,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,83.68
10/08/2021,6.03,5.89,3.89,2.16,2.14,2.03,1.39,1.39,1.73,1.38,1.15,1.03,1.01,0.95,0.83,0.92,0.81,0.86,0.9,0.74,0.71,0.71,0.77,0.61,0.71,0.6,0.63,0.64,0.56,0.57,0.55,0.56,0.52,0.53,0.54,0.6,0.56,0.53,0.55,0.53,0.5,0.54,0.54,0.51,0.49,0.46,0.49,0.38,0.42,0.41,0.41,0.41,0.35,0.37,0.42,0.36,0.4,0.33,0.41,0.39,0.32,0.36,0.34,0.39,0.36,0.37,0.34,0.32,0.33,0.3,0.29,0.29,0.31,0.25,0.33,0.29,0.33,0.35,0.3,0.3,0.28,0.25,0.25,0.26,0.22,0.23,0.21,0.25,0.23,0.25,0.21,0.22,0.2,0.23,0.21,0.23,0.2,0.24,0.21,0.2,0.26,0.2,0.22,0.21,0.21,0.2,0.0,0.15,0.18,0.2,0.19,0.21,0.22,0.2,0.19,0.19,0.15,0.17,0.17,0.18,0.18,0.18,0.19,0.15,0.23,0.16,0.18,0.16,0.17,0.15,0.13,0.14,0.19,0.15,0.16,0.15,0.17,0.15,0.17,0.16,0.12,0.14,0.14,0.13,0.12,0.15,0.13,0.15,0.13,0.11,0.14,0.12,0.12,0.14,0.13,0.12,0.12,0.14,0.13,0.13,0.11,0.15,0.14,0.14,0.14,0.13,0.0,0.12,0.11,0.12,0.11,0.12,0.12,0.14,0.12,0.13,0.13,0.13,0.13,0.11,0.0,0.12,0.0,0.12,0.11,0.11,0.1,0.0,0.11,0.1,0.0,0.0,0.12,0.0,0.11,0.0,0.13,0.12,0.1,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.49,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.91000000000001
10/11/2021,6.05,5.95,3.88,2.11,2.27,2.13,1.4,1.41,1.74,1.38,1.15,1.05,1.03,0.97,0.83,0.93,0.82,0.86,0.89,0.75,0.71,0.69,0.76,0.59,0.71,0.59,0.63,0.64,0.57,0.57,0.55,0.56,0.52,0.52,0.54,0.6,0.56,0.53,0.55,0.53,0.5,0.55,0.53,0.51,0.49,0.45,0.49,0.37,0.42,0.41,0.41,0.4,0.35,0.37,0.42,0.35,0.4,0.32,0.4,0.38,0.31,0.36,0.34,0.39,0.36,0.37,0.34,0.32,0.33,0.3,0.29,0.29,0.31,0.25,0.35,0.29,0.33,0.35,0.3,0.3,0.28,0.25,0.25,0.26,0.29,0.23,0.21,0.25,0.23,0.25,0.2,0.22,0.2,0.23,0.2,0.23,0.2,0.23,0.21,0.2,0.25,0.2,0.22,0.21,0.22,0.21,0.0,0.15,0.18,0.2,0.2,0.2,0.22,0.2,0.2,0.2,0.14,0.17,0.17,0.18,0.18,0.18,0.19,0.15,0.23,0.16,0.18,0.16,0.17,0.15,0.13,0.14,0.19,0.16,0.16,0.15,0.17,0.15,0.17,0.16,0.12,0.14,0.14,0.13,0.12,0.15,0.13,0.15,0.13,0.11,0.15,0.12,0.13,0.14,0.13,0.11,0.12,0.15,0.13,0.13,0.16,0.14,0.14,0.14,0.14,0.13,0.0,0.11,0.11,0.12,0.11,0.12,0.12,0.15,0.12,0.13,0.13,0.13,0.13,0.0,0.0,0.12,0.0,0.12,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.0,0.12,0.0,0.12,0.0,0.13,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.29,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.98
10/12/2021,6.05,5.95,3.88,2.11,2.27,2.13,1.4,1.41,1.74,1.38,1.15,1.05,1.03,0.97,0.83,0.93,0.82,0.86,0.89,0.75,0.71,0.69,0.76,0.59,0.71,0.59,0.63,0.64,0.57,0.57,0.55,0.56,0.52,0.52,0.54,0.6,0.56,0.53,0.55,0.53,0.5,0.55,0.53,0.51,0.49,0.45,0.49,0.37,0.42,0.41,0.41,0.4,0.35,0.37,0.42,0.35,0.4,0.32,0.4,0.38,0.31,0.36,0.34,0.39,0.36,0.37,0.34,0.32,0.33,0.3,0.29,0.29,0.31,0.25,0.35,0.29,0.33,0.35,0.3,0.3,0.28,0.25,0.25,0.26,0.29,0.23,0.21,0.25,0.23,0.25,0.2,0.22,0.2,0.23,0.2,0.23,0.2,0.23,0.21,0.2,0.25,0.2,0.22,0.21,0.22,0.21,0.0,0.15,0.18,0.2,0.2,0.2,0.22,0.2,0.2,0.2,0.14,0.17,0.17,0.18,0.18,0.18,0.19,0.15,0.23,0.16,0.18,0.16,0.17,0.15,0.13,0.14,0.19,0.16,0.16,0.15,0.17,0.15,0.17,0.16,0.12,0.14,0.14,0.13,0.12,0.15,0.13,0.15,0.13,0.11,0.15,0.12,0.13,0.14,0.13,0.11,0.12,0.15,0.13,0.13,0.16,0.14,0.14,0.14,0.14,0.13,0.0,0.11,0.11,0.12,0.11,0.12,0.12,0.15,0.12,0.13,0.13,0.13,0.13,0.0,0.0,0.12,0.0,0.12,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.0,0.12,0.0,0.12,0.0,0.13,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.29,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.98
10/13/2021,6.04,5.95,3.86,2.12,2.28,2.14,1.41,1.4,1.73,1.38,1.15,1.05,1.04,0.96,0.82,0.92,0.82,0.86,0.89,0.75,0.68,0.71,0.76,0.59,0.7,0.59,0.63,0.64,0.57,0.58,0.56,0.56,0.53,0.51,0.54,0.61,0.55,0.54,0.55,0.53,0.5,0.55,0.53,0.51,0.49,0.45,0.49,0.37,0.42,0.42,0.4,0.4,0.36,0.38,0.42,0.34,0.4,0.32,0.4,0.38,0.31,0.36,0.34,0.39,0.36,0.38,0.34,0.31,0.32,0.3,0.29,0.28,0.3,0.25,0.34,0.29,0.32,0.34,0.3,0.3,0.28,0.24,0.25,0.26,0.29,0.23,0.21,0.25,0.23,0.25,0.2,0.22,0.19,0.23,0.2,0.23,0.19,0.24,0.21,0.2,0.27,0.2,0.22,0.22,0.23,0.21,0.0,0.15,0.18,0.19,0.2,0.2,0.22,0.2,0.2,0.2,0.14,0.17,0.17,0.18,0.18,0.18,0.19,0.15,0.23,0.16,0.17,0.16,0.17,0.15,0.14,0.14,0.19,0.16,0.16,0.15,0.16,0.15,0.17,0.16,0.12,0.14,0.14,0.13,0.12,0.15,0.13,0.15,0.13,0.11,0.15,0.12,0.13,0.14,0.13,0.12,0.12,0.14,0.13,0.13,0.16,0.14,0.15,0.13,0.14,0.13,0.0,0.11,0.11,0.12,0.11,0.12,0.12,0.14,0.12,0.13,0.13,0.13,0.13,0.0,0.0,0.13,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.0,0.12,0.0,0.13,0.13,0.0,0.0,0.0,0.13,0.11,0.0,0.1,0.0,0.1,0.1,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.29,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.93000000000002
10/14/2021,6.07,5.98,3.84,2.1,2.28,2.14,1.4,1.4,1.75,1.36,1.15,1.03,1.04,0.97,0.81,0.93,0.81,0.85,0.89,0.75,0.65,0.71,0.76,0.58,0.71,0.59,0.63,0.64,0.58,0.57,0.56,0.57,0.52,0.5,0.54,0.6,0.55,0.54,0.55,0.53,0.51,0.55,0.53,0.51,0.49,0.45,0.49,0.37,0.42,0.42,0.4,0.4,0.36,0.38,0.41,0.35,0.41,0.32,0.4,0.38,0.31,0.36,0.34,0.38,0.35,0.38,0.34,0.32,0.32,0.3,0.29,0.28,0.3,0.25,0.34,0.29,0.32,0.34,0.3,0.3,0.28,0.23,0.25,0.26,0.29,0.23,0.21,0.25,0.23,0.25,0.2,0.22,0.19,0.23,0.21,0.22,0.19,0.24,0.21,0.2,0.27,0.2,0.22,0.22,0.23,0.21,0.0,0.15,0.18,0.19,0.2,0.2,0.22,0.2,0.2,0.2,0.14,0.17,0.17,0.18,0.18,0.18,0.19,0.15,0.23,0.16,0.17,0.16,0.17,0.15,0.14,0.14,0.19,0.16,0.15,0.15,0.16,0.15,0.16,0.16,0.12,0.14,0.14,0.13,0.11,0.15,0.12,0.15,0.14,0.11,0.15,0.12,0.13,0.14,0.13,0.11,0.12,0.14,0.13,0.13,0.15,0.14,0.15,0.13,0.14,0.13,0.0,0.11,0.11,0.12,0.11,0.12,0.13,0.14,0.12,0.12,0.13,0.13,0.13,0.0,0.0,0.13,0.0,0.12,0.11,0.11,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.13,0.13,0.0,0.0,0.0,0.13,0.11,0.0,0.1,0.0,0.0,0.1,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.29,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,83.81000000000002
10/15/2021,6.03,5.97,3.85,2.1,2.24,2.11,1.39,1.4,1.79,1.35,1.13,1.03,1.03,0.98,0.82,0.93,0.81,0.85,0.89,0.76,0.65,0.7,0.76,0.57,0.73,0.58,0.62,0.63,0.58,0.58,0.56,0.57,0.53,0.49,0.53,0.6,0.55,0.54,0.55,0.53,0.51,0.54,0.52,0.5,0.47,0.45,0.48,0.36,0.42,0.43,0.41,0.41,0.36,0.38,0.42,0.34,0.41,0.31,0.39,0.38,0.31,0.36,0.34,0.39,0.36,0.38,0.34,0.32,0.33,0.3,0.29,0.28,0.3,0.25,0.34,0.29,0.32,0.35,0.3,0.3,0.28,0.23,0.25,0.26,0.29,0.24,0.2,0.25,0.23,0.26,0.2,0.22,0.19,0.23,0.2,0.23,0.19,0.24,0.21,0.2,0.26,0.2,0.22,0.22,0.23,0.21,0.0,0.15,0.18,0.2,0.2,0.2,0.22,0.2,0.2,0.2,0.14,0.17,0.17,0.18,0.18,0.18,0.19,0.15,0.22,0.16,0.17,0.16,0.18,0.15,0.14,0.14,0.2,0.17,0.15,0.15,0.16,0.15,0.16,0.16,0.13,0.14,0.14,0.13,0.11,0.15,0.12,0.15,0.14,0.11,0.15,0.12,0.13,0.14,0.13,0.11,0.12,0.14,0.12,0.13,0.16,0.15,0.15,0.13,0.14,0.13,0.0,0.11,0.11,0.12,0.11,0.12,0.13,0.14,0.12,0.13,0.13,0.13,0.13,0.0,0.0,0.13,0.0,0.11,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.13,0.13,0.0,0.0,0.0,0.13,0.11,0.0,0.1,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.1,0.0,0.0,83.73
10/18/2021,6.01,6.05,3.84,2.09,2.28,2.14,1.38,1.44,1.78,1.31,1.13,1.01,1.06,0.97,0.84,0.93,0.79,0.84,0.9,0.78,0.66,0.7,0.76,0.57,0.74,0.58,0.63,0.62,0.58,0.57,0.56,0.56,0.54,0.49,0.52,0.59,0.53,0.53,0.56,0.53,0.5,0.54,0.5,0.5,0.48,0.44,0.47,0.37,0.42,0.42,0.42,0.41,0.37,0.39,0.42,0.34,0.41,0.31,0.39,0.38,0.33,0.36,0.32,0.39,0.35,0.37,0.34,0.32,0.33,0.31,0.29,0.29,0.3,0.24,0.36,0.28,0.32,0.36,0.3,0.3,0.29,0.23,0.25,0.26,0.29,0.23,0.2,0.25,0.23,0.26,0.2,0.22,0.2,0.24,0.21,0.23,0.19,0.23,0.21,0.19,0.26,0.2,0.21,0.22,0.22,0.21,0.0,0.15,0.18,0.2,0.2,0.2,0.22,0.2,0.2,0.2,0.15,0.17,0.17,0.18,0.18,0.18,0.19,0.15,0.22,0.16,0.17,0.16,0.18,0.16,0.14,0.14,0.2,0.16,0.15,0.15,0.16,0.15,0.17,0.16,0.13,0.14,0.14,0.13,0.11,0.15,0.12,0.16,0.14,0.11,0.15,0.12,0.13,0.14,0.13,0.11,0.12,0.14,0.13,0.13,0.16,0.15,0.14,0.14,0.14,0.13,0.0,0.11,0.11,0.12,0.11,0.12,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.0,0.0,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.13,0.13,0.1,0.0,0.0,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.0,0.11,0.1,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.1,0.0,0.0,0.0,83.86
