,AMZN,FB,GOOGL,GOOG,BRK.B,TSLA,JPM,JNJ,UNH,HD,PG,DIS,BAC,XOM,CMCSA,NFLX,VZ,PFE,KO,ABT,T,PEP,CVX,ABBV,TMO,NKE,MRK,WMT,WFC,LLY,COST,MCD,DHR,MDT,PM,HON,UPS,LIN,BMY,UNP,C,NEE,AMGN,LOW,MS,SBUX,BA,RTX,GS,BLK,AMT,TGT,CAT,GE,MMM,DE,CVS,SCHW,ISRG,AXP,CHTR,SPGI,ANTM,BKNG,LMT,ZTS,PLD,MO,MDLZ,GILD,SYK,TMUS,CCI,COP,CI,TJX,PNC,USB,CME,DUK,GM,TFC,ATVI,EL,CSX,FDX,MMC,EQIX,CB,BDX,COF,ILMN,CL,ICE,NSC,SHW,ITW,EW,SO,APD,Cash,BSX,ETN,D,MCO,F,REGN,EMR,PGR,HUM,TWTR,HCA,WM,NOC,FCX,IDXX,AON,VRTX,BIIB,ECL,DG,NEM,ROP,JCI,EOG,DOW,IQV,PSA,KMB,EBAY,TROW,A,LHX,SLB,MET,CMG,ROST,TT,MSCI,ALGN,EXC,GD,SPG,APTV,DLR,INFO,CNC,AEP,SRE,DXCM,BK,EA,DD,AIG,ALXN,PPG,PRU,ORLY,BAX,SYY,CARR,PH,STZ,ALL,MPC,TRV,PXD,WBA,PSX,IFF,GIS,MAR,DFS,RMD,CMI,KMI,XEL,SBAC,TDG,MTD,YUM,WELL,CTAS,MNST,ADM,AFL,ROK,HLT,ZBH,SWK,FRC,OTIS,CTVA,WMB,AZO,VLO,LUV,AME,PCAR,PEG,MRNA,CBRE,AVB,MCK,FAST,DHI,VRSK,n/a,SIVB,KR,AMP,STT,EFX,AWK,WST,NUE,AJG,MTCH,WEC,ES,ETSY,WLTW,CPRT,O,ODFL,SUM
10/29/2021,5.25,2.68,3.01,2.82,1.92,2.93,1.82,1.55,1.52,1.4,1.23,1.11,1.26,0.99,0.88,1.05,0.78,0.87,0.75,0.81,0.64,0.79,0.78,0.69,0.85,0.74,0.74,0.76,0.74,0.7,0.77,0.63,0.69,0.59,0.53,0.53,0.56,0.58,0.46,0.56,0.51,0.6,0.42,0.58,0.54,0.48,0.41,0.48,0.5,0.48,0.47,0.46,0.39,0.42,0.38,0.34,0.41,0.44,0.45,0.42,0.33,0.4,0.38,0.37,0.29,0.36,0.38,0.32,0.3,0.3,0.33,0.24,0.28,0.37,0.26,0.28,0.33,0.3,0.28,0.28,0.3,0.31,0.22,0.27,0.29,0.21,0.31,0.27,0.29,0.25,0.26,0.22,0.23,0.27,0.25,0.27,0.23,0.26,0.24,0.23,0.0,0.22,0.23,0.22,0.23,0.22,0.22,0.21,0.2,0.21,0.17,0.21,0.22,0.21,0.2,0.2,0.26,0.17,0.14,0.2,0.19,0.16,0.18,0.18,0.2,0.16,0.18,0.18,0.16,0.18,0.17,0.17,0.17,0.17,0.17,0.18,0.15,0.15,0.19,0.16,0.18,0.17,0.17,0.16,0.16,0.18,0.15,0.15,0.15,0.2,0.17,0.14,0.13,0.18,0.0,0.14,0.16,0.16,0.15,0.14,0.17,0.14,0.13,0.14,0.15,0.14,0.16,0.0,0.13,0.13,0.13,0.15,0.13,0.14,0.0,0.12,0.0,0.14,0.12,0.12,0.13,0.12,0.13,0.0,0.13,0.13,0.13,0.14,0.0,0.0,0.14,0.12,0.0,0.0,0.15,0.12,0.0,0.0,0.0,0.12,0.43,0.0,0.12,0.12,0.0,0.0,0.12,0.2,0.16,0.0,0.12,0.13,0.12,0.0,0.0,0.12,0.12,0.16,0.0,0.0,0.0,0.0,0.12,0.0,0.0,85.07000000000001
11/01/2021,5.34,2.68,3.14,2.94,1.91,3.09,1.81,1.52,1.52,1.4,1.23,1.09,1.25,0.96,0.84,1.06,0.77,0.86,0.77,0.8,0.65,0.79,0.77,0.69,0.87,0.75,0.78,0.75,0.75,0.71,0.77,0.65,0.69,0.58,0.53,0.53,0.55,0.58,0.45,0.56,0.51,0.6,0.42,0.58,0.53,0.47,0.41,0.48,0.5,0.48,0.46,0.45,0.4,0.41,0.37,0.35,0.41,0.44,0.46,0.4,0.32,0.4,0.38,0.37,0.29,0.36,0.38,0.29,0.3,0.3,0.32,0.24,0.28,0.36,0.26,0.28,0.32,0.29,0.28,0.28,0.28,0.3,0.22,0.27,0.29,0.21,0.3,0.27,0.31,0.24,0.24,0.22,0.23,0.27,0.26,0.28,0.23,0.26,0.24,0.24,0.0,0.22,0.23,0.22,0.24,0.23,0.23,0.21,0.2,0.21,0.15,0.22,0.22,0.19,0.2,0.2,0.26,0.17,0.14,0.19,0.19,0.16,0.18,0.19,0.19,0.15,0.18,0.18,0.16,0.17,0.17,0.17,0.16,0.16,0.17,0.18,0.14,0.15,0.19,0.17,0.18,0.17,0.17,0.17,0.16,0.18,0.15,0.15,0.15,0.2,0.17,0.14,0.13,0.18,0.0,0.14,0.15,0.15,0.14,0.14,0.17,0.14,0.13,0.13,0.15,0.14,0.15,0.12,0.12,0.13,0.13,0.16,0.12,0.14,0.12,0.12,0.12,0.14,0.12,0.12,0.13,0.12,0.13,0.0,0.13,0.12,0.13,0.15,0.0,0.0,0.14,0.12,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.43,0.12,0.12,0.0,0.0,0.0,0.12,0.22,0.15,0.0,0.12,0.13,0.12,0.0,0.0,0.0,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.23
11/02/2021,5.22,2.73,3.18,2.98,1.89,3.19,1.8,1.52,1.54,1.4,1.23,1.09,1.25,0.97,0.83,1.08,0.78,0.87,0.77,0.81,0.64,0.79,0.78,0.72,0.88,0.76,0.79,0.76,0.74,0.72,0.77,0.65,0.7,0.57,0.52,0.53,0.55,0.59,0.46,0.56,0.5,0.59,0.42,0.58,0.53,0.44,0.4,0.47,0.5,0.48,0.46,0.46,0.4,0.41,0.37,0.34,0.42,0.43,0.46,0.4,0.3,0.41,0.38,0.36,0.29,0.36,0.38,0.29,0.3,0.29,0.32,0.24,0.28,0.35,0.26,0.28,0.32,0.29,0.28,0.28,0.28,0.3,0.21,0.27,0.29,0.21,0.3,0.27,0.3,0.24,0.24,0.22,0.23,0.28,0.26,0.27,0.23,0.26,0.23,0.24,0.0,0.22,0.23,0.22,0.23,0.24,0.24,0.21,0.2,0.21,0.15,0.22,0.22,0.19,0.2,0.2,0.25,0.17,0.14,0.2,0.19,0.15,0.18,0.18,0.19,0.15,0.18,0.18,0.16,0.18,0.18,0.17,0.17,0.16,0.16,0.18,0.14,0.15,0.19,0.17,0.18,0.17,0.17,0.17,0.16,0.19,0.15,0.15,0.14,0.22,0.17,0.14,0.13,0.18,0.0,0.14,0.15,0.15,0.14,0.14,0.16,0.14,0.13,0.13,0.15,0.14,0.15,0.12,0.12,0.13,0.13,0.16,0.12,0.14,0.0,0.12,0.0,0.14,0.12,0.12,0.13,0.12,0.14,0.0,0.13,0.12,0.13,0.14,0.0,0.0,0.13,0.12,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.12,0.12,0.12,0.0,0.12,0.18,0.15,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.0,0.15,0.0,0.0,0.0,0.0,0.12,0.14,0.0,85.31
11/03/2021,5.22,2.73,3.18,2.98,1.89,3.19,1.8,1.52,1.54,1.4,1.23,1.09,1.25,0.97,0.83,1.08,0.78,0.87,0.77,0.81,0.64,0.79,0.78,0.72,0.88,0.76,0.79,0.76,0.74,0.72,0.77,0.65,0.7,0.57,0.52,0.53,0.55,0.59,0.46,0.56,0.5,0.59,0.42,0.58,0.53,0.44,0.4,0.47,0.5,0.48,0.46,0.46,0.4,0.41,0.37,0.34,0.42,0.43,0.46,0.4,0.3,0.41,0.38,0.36,0.29,0.36,0.38,0.29,0.3,0.29,0.32,0.24,0.28,0.35,0.26,0.28,0.32,0.29,0.28,0.28,0.28,0.3,0.21,0.27,0.29,0.21,0.3,0.27,0.3,0.24,0.24,0.22,0.23,0.28,0.26,0.27,0.23,0.26,0.23,0.24,0.0,0.22,0.23,0.22,0.23,0.24,0.24,0.21,0.2,0.21,0.15,0.22,0.22,0.19,0.2,0.2,0.25,0.17,0.14,0.2,0.19,0.15,0.18,0.18,0.19,0.15,0.18,0.18,0.16,0.18,0.18,0.17,0.17,0.16,0.16,0.18,0.14,0.15,0.19,0.17,0.18,0.17,0.17,0.17,0.16,0.19,0.15,0.15,0.14,0.22,0.17,0.14,0.13,0.18,0.0,0.14,0.15,0.15,0.14,0.14,0.16,0.14,0.13,0.13,0.15,0.14,0.15,0.12,0.12,0.13,0.13,0.16,0.12,0.14,0.0,0.12,0.0,0.14,0.12,0.12,0.13,0.12,0.14,0.0,0.13,0.12,0.13,0.14,0.0,0.0,0.13,0.12,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.12,0.12,0.12,0.0,0.12,0.18,0.15,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.0,0.15,0.0,0.0,0.0,0.0,0.12,0.14,0.0,85.31
11/04/2021,5.12,2.78,3.07,2.88,1.88,3.45,1.79,1.52,1.51,1.38,1.22,1.09,1.25,0.98,0.85,1.07,0.77,0.86,0.77,0.81,0.64,0.79,0.78,0.72,0.89,0.75,0.79,0.76,0.75,0.7,0.77,0.66,0.7,0.57,0.51,0.53,0.54,0.59,0.46,0.55,0.5,0.59,0.42,0.58,0.54,0.46,0.42,0.47,0.5,0.47,0.45,0.45,0.4,0.41,0.37,0.36,0.42,0.43,0.45,0.4,0.3,0.39,0.37,0.37,0.29,0.36,0.38,0.29,0.3,0.29,0.32,0.24,0.28,0.35,0.26,0.28,0.32,0.29,0.28,0.28,0.28,0.3,0.22,0.27,0.28,0.21,0.29,0.27,0.3,0.25,0.24,0.22,0.23,0.27,0.25,0.26,0.23,0.25,0.23,0.23,0.0,0.21,0.23,0.21,0.23,0.25,0.24,0.21,0.2,0.21,0.15,0.22,0.22,0.19,0.2,0.2,0.24,0.17,0.14,0.19,0.19,0.15,0.18,0.18,0.19,0.15,0.18,0.18,0.16,0.17,0.17,0.17,0.16,0.16,0.16,0.19,0.14,0.15,0.19,0.18,0.19,0.17,0.17,0.17,0.16,0.18,0.15,0.15,0.15,0.22,0.17,0.14,0.13,0.18,0.0,0.13,0.15,0.15,0.14,0.14,0.16,0.14,0.13,0.13,0.15,0.14,0.15,0.12,0.0,0.13,0.13,0.16,0.0,0.14,0.12,0.12,0.0,0.14,0.12,0.12,0.13,0.12,0.13,0.0,0.13,0.12,0.13,0.14,0.0,0.0,0.13,0.12,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.42,0.12,0.12,0.12,0.12,0.0,0.0,0.18,0.15,0.0,0.12,0.13,0.12,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.12,0.14,0.12,85.1
11/05/2021,5.12,2.78,3.07,2.88,1.88,3.45,1.79,1.52,1.51,1.38,1.22,1.09,1.25,0.98,0.85,1.07,0.77,0.86,0.77,0.81,0.64,0.79,0.78,0.72,0.89,0.75,0.79,0.76,0.75,0.7,0.77,0.66,0.7,0.57,0.51,0.53,0.54,0.59,0.46,0.55,0.5,0.59,0.42,0.58,0.54,0.46,0.42,0.47,0.5,0.47,0.45,0.45,0.4,0.41,0.37,0.36,0.42,0.43,0.45,0.4,0.3,0.39,0.37,0.37,0.29,0.36,0.38,0.29,0.3,0.29,0.32,0.24,0.28,0.35,0.26,0.28,0.32,0.29,0.28,0.28,0.28,0.3,0.22,0.27,0.28,0.21,0.29,0.27,0.3,0.25,0.24,0.22,0.23,0.27,0.25,0.26,0.23,0.25,0.23,0.23,0.0,0.21,0.23,0.21,0.23,0.25,0.24,0.21,0.2,0.21,0.15,0.22,0.22,0.19,0.2,0.2,0.24,0.17,0.14,0.19,0.19,0.15,0.18,0.18,0.19,0.15,0.18,0.18,0.16,0.17,0.17,0.17,0.16,0.16,0.16,0.19,0.14,0.15,0.19,0.18,0.19,0.17,0.17,0.17,0.16,0.18,0.15,0.15,0.15,0.22,0.17,0.14,0.13,0.18,0.0,0.13,0.15,0.15,0.14,0.14,0.16,0.14,0.13,0.13,0.15,0.14,0.15,0.12,0.0,0.13,0.13,0.16,0.0,0.14,0.12,0.12,0.0,0.14,0.12,0.12,0.13,0.12,0.13,0.0,0.13,0.12,0.13,0.14,0.0,0.0,0.13,0.12,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.42,0.12,0.12,0.12,0.12,0.0,0.0,0.18,0.15,0.0,0.12,0.13,0.12,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.12,0.14,0.12,85.1
11/08/2021,5.32,2.8,3.15,2.95,1.87,3.48,1.76,1.52,1.51,1.39,1.23,1.09,1.23,0.95,0.85,1.04,0.75,0.86,0.77,0.8,0.62,0.8,0.77,0.72,0.88,0.79,0.8,0.76,0.73,0.75,0.8,0.66,0.68,0.57,0.51,0.54,0.54,0.6,0.46,0.54,0.48,0.58,0.43,0.59,0.51,0.46,0.41,0.46,0.48,0.48,0.45,0.45,0.39,0.4,0.37,0.35,0.44,0.43,0.46,0.39,0.31,0.39,0.36,0.36,0.29,0.36,0.38,0.29,0.3,0.29,0.32,0.25,0.28,0.34,0.26,0.29,0.31,0.28,0.28,0.27,0.3,0.3,0.19,0.28,0.28,0.21,0.29,0.26,0.29,0.25,0.24,0.22,0.23,0.27,0.25,0.27,0.23,0.26,0.23,0.23,0.0,0.21,0.24,0.21,0.22,0.27,0.24,0.2,0.19,0.2,0.15,0.21,0.22,0.19,0.19,0.19,0.23,0.18,0.15,0.2,0.19,0.15,0.18,0.18,0.18,0.15,0.17,0.18,0.16,0.17,0.18,0.17,0.16,0.16,0.16,0.19,0.15,0.15,0.19,0.18,0.18,0.16,0.19,0.17,0.16,0.18,0.15,0.15,0.14,0.22,0.16,0.14,0.15,0.18,0.0,0.14,0.15,0.15,0.14,0.14,0.16,0.15,0.13,0.0,0.14,0.14,0.15,0.12,0.12,0.12,0.13,0.16,0.12,0.13,0.12,0.0,0.12,0.13,0.0,0.12,0.13,0.12,0.14,0.0,0.13,0.12,0.14,0.14,0.0,0.0,0.14,0.0,0.12,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.35,0.12,0.0,0.0,0.12,0.0,0.12,0.19,0.15,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.12,0.15,0.0,0.0,0.0,0.0,0.12,0.14,0.12,85.24000000000001
11/09/2021,5.37,2.84,3.15,2.96,1.86,3.45,1.75,1.5,1.5,1.37,1.24,1.12,1.21,0.96,0.86,1.0,0.75,0.95,0.77,0.77,0.63,0.8,0.77,0.72,0.85,0.79,0.72,0.75,0.72,0.73,0.79,0.66,0.65,0.58,0.51,0.54,0.53,0.6,0.46,0.54,0.47,0.59,0.43,0.58,0.51,0.48,0.43,0.48,0.48,0.48,0.44,0.44,0.39,0.42,0.37,0.35,0.43,0.42,0.46,0.4,0.31,0.39,0.36,0.39,0.29,0.36,0.38,0.29,0.3,0.29,0.32,0.25,0.27,0.35,0.26,0.3,0.31,0.29,0.28,0.27,0.3,0.3,0.18,0.28,0.28,0.21,0.29,0.25,0.3,0.24,0.24,0.21,0.23,0.27,0.25,0.27,0.23,0.26,0.23,0.24,0.0,0.21,0.24,0.22,0.22,0.26,0.22,0.2,0.2,0.2,0.15,0.21,0.22,0.19,0.19,0.19,0.23,0.18,0.15,0.2,0.19,0.16,0.18,0.19,0.19,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.16,0.16,0.16,0.18,0.15,0.15,0.19,0.18,0.18,0.16,0.2,0.17,0.15,0.18,0.15,0.15,0.14,0.22,0.16,0.14,0.15,0.18,0.0,0.14,0.15,0.15,0.14,0.14,0.16,0.15,0.13,0.12,0.15,0.14,0.15,0.13,0.12,0.13,0.13,0.16,0.12,0.13,0.12,0.0,0.12,0.13,0.0,0.12,0.13,0.12,0.14,0.12,0.13,0.0,0.14,0.15,0.0,0.0,0.13,0.12,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.29,0.12,0.12,0.0,0.12,0.0,0.12,0.19,0.15,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.12,0.0,0.0,0.14,0.12,85.16999999999999
11/10/2021,5.37,2.84,3.15,2.96,1.86,3.45,1.75,1.5,1.5,1.37,1.24,1.12,1.21,0.96,0.86,1.0,0.75,0.95,0.77,0.77,0.63,0.8,0.77,0.72,0.85,0.79,0.72,0.75,0.72,0.73,0.79,0.66,0.65,0.58,0.51,0.54,0.53,0.6,0.46,0.54,0.47,0.59,0.43,0.58,0.51,0.48,0.43,0.48,0.48,0.48,0.44,0.44,0.39,0.42,0.37,0.35,0.43,0.42,0.46,0.4,0.31,0.39,0.36,0.39,0.29,0.36,0.38,0.29,0.3,0.29,0.32,0.25,0.27,0.35,0.26,0.3,0.31,0.29,0.28,0.27,0.3,0.3,0.18,0.28,0.28,0.21,0.29,0.25,0.3,0.24,0.24,0.21,0.23,0.27,0.25,0.27,0.23,0.26,0.23,0.24,0.0,0.21,0.24,0.22,0.22,0.26,0.22,0.2,0.2,0.2,0.15,0.21,0.22,0.19,0.19,0.19,0.23,0.18,0.15,0.2,0.19,0.16,0.18,0.19,0.19,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.16,0.16,0.16,0.18,0.15,0.15,0.19,0.18,0.18,0.16,0.2,0.17,0.15,0.18,0.15,0.15,0.14,0.22,0.16,0.14,0.15,0.18,0.0,0.14,0.15,0.15,0.14,0.14,0.16,0.15,0.13,0.12,0.15,0.14,0.15,0.13,0.12,0.13,0.13,0.16,0.12,0.13,0.12,0.0,0.12,0.13,0.0,0.12,0.13,0.12,0.14,0.12,0.13,0.0,0.14,0.15,0.0,0.0,0.13,0.12,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.29,0.12,0.12,0.0,0.12,0.0,0.12,0.19,0.15,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.12,0.0,0.0,0.14,0.12,85.16999999999999
11/11/2021,5.32,2.82,3.14,2.96,1.87,3.29,1.77,1.5,1.52,1.37,1.23,1.12,1.22,0.97,0.86,1.01,0.76,0.95,0.76,0.79,0.62,0.79,0.78,0.72,0.86,0.77,0.73,0.75,0.73,0.72,0.78,0.66,0.67,0.58,0.51,0.54,0.53,0.61,0.46,0.55,0.48,0.58,0.42,0.58,0.51,0.47,0.43,0.48,0.48,0.48,0.45,0.44,0.41,0.42,0.37,0.36,0.43,0.43,0.46,0.41,0.31,0.39,0.37,0.39,0.3,0.36,0.38,0.29,0.3,0.29,0.32,0.25,0.27,0.36,0.26,0.29,0.31,0.29,0.28,0.27,0.3,0.3,0.18,0.28,0.28,0.22,0.29,0.25,0.29,0.25,0.24,0.21,0.23,0.27,0.25,0.27,0.23,0.26,0.23,0.24,0.0,0.22,0.24,0.21,0.22,0.28,0.22,0.2,0.2,0.2,0.15,0.21,0.22,0.19,0.2,0.19,0.23,0.17,0.14,0.2,0.18,0.16,0.17,0.19,0.2,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.16,0.17,0.16,0.17,0.15,0.16,0.18,0.19,0.18,0.16,0.19,0.16,0.15,0.18,0.15,0.15,0.14,0.21,0.16,0.14,0.15,0.18,0.0,0.14,0.15,0.15,0.14,0.14,0.16,0.15,0.13,0.0,0.15,0.14,0.15,0.12,0.12,0.13,0.13,0.16,0.0,0.13,0.12,0.0,0.12,0.13,0.12,0.0,0.13,0.12,0.13,0.12,0.12,0.0,0.14,0.15,0.0,0.0,0.13,0.0,0.12,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.3,0.12,0.12,0.12,0.12,0.0,0.12,0.31,0.15,0.0,0.0,0.12,0.12,0.0,0.0,0.12,0.12,0.15,0.0,0.0,0.12,0.0,0.0,0.14,0.0,85.16999999999999
11/12/2021,5.47,2.8,3.15,2.97,1.86,2.9,1.76,1.5,1.53,1.38,1.24,1.12,1.22,0.98,0.86,1.02,0.76,0.93,0.77,0.79,0.62,0.79,0.78,0.72,0.86,0.78,0.73,0.75,0.72,0.73,0.79,0.66,0.67,0.58,0.51,0.55,0.53,0.61,0.46,0.55,0.48,0.58,0.42,0.58,0.51,0.47,0.43,0.48,0.48,0.49,0.45,0.44,0.4,0.43,0.37,0.35,0.43,0.42,0.46,0.41,0.31,0.39,0.37,0.39,0.29,0.37,0.38,0.29,0.3,0.29,0.32,0.24,0.27,0.36,0.26,0.29,0.31,0.28,0.28,0.27,0.3,0.3,0.18,0.28,0.28,0.22,0.29,0.25,0.3,0.24,0.24,0.2,0.23,0.27,0.25,0.27,0.24,0.26,0.23,0.24,0.0,0.21,0.25,0.21,0.23,0.28,0.22,0.2,0.19,0.2,0.15,0.21,0.22,0.19,0.2,0.18,0.23,0.17,0.14,0.2,0.18,0.16,0.17,0.19,0.2,0.15,0.17,0.17,0.16,0.17,0.17,0.17,0.16,0.17,0.16,0.17,0.15,0.16,0.18,0.19,0.18,0.16,0.19,0.16,0.16,0.18,0.15,0.15,0.14,0.21,0.16,0.14,0.15,0.18,0.0,0.14,0.15,0.15,0.14,0.14,0.17,0.15,0.13,0.12,0.15,0.14,0.15,0.12,0.12,0.13,0.13,0.16,0.0,0.13,0.12,0.0,0.12,0.14,0.0,0.0,0.13,0.13,0.13,0.12,0.13,0.0,0.14,0.15,0.0,0.0,0.14,0.12,0.12,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.29,0.12,0.12,0.12,0.12,0.0,0.12,0.34,0.15,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.12,0.15,0.0,0.0,0.12,0.0,0.0,0.14,0.0,85.02
11/15/2021,5.34,2.76,3.1,2.94,1.86,3.04,1.77,1.51,1.52,1.38,1.25,1.04,1.24,0.96,0.87,1.03,0.76,0.99,0.78,0.8,0.63,0.79,0.78,0.73,0.88,0.75,0.75,0.75,0.73,0.73,0.8,0.66,0.68,0.57,0.52,0.54,0.55,0.61,0.46,0.55,0.49,0.59,0.43,0.58,0.51,0.46,0.43,0.47,0.48,0.49,0.44,0.45,0.4,0.41,0.37,0.36,0.44,0.43,0.45,0.41,0.31,0.39,0.37,0.37,0.29,0.36,0.39,0.29,0.31,0.3,0.31,0.24,0.28,0.34,0.26,0.29,0.31,0.29,0.28,0.27,0.32,0.3,0.18,0.28,0.28,0.22,0.3,0.24,0.3,0.25,0.25,0.2,0.23,0.27,0.24,0.28,0.24,0.25,0.24,0.24,0.0,0.21,0.24,0.21,0.22,0.27,0.22,0.21,0.2,0.2,0.15,0.21,0.22,0.19,0.21,0.18,0.24,0.17,0.14,0.2,0.19,0.17,0.17,0.19,0.19,0.16,0.17,0.18,0.16,0.17,0.17,0.17,0.16,0.16,0.16,0.17,0.15,0.16,0.18,0.18,0.19,0.16,0.19,0.16,0.15,0.17,0.15,0.15,0.14,0.21,0.17,0.14,0.15,0.18,0.0,0.13,0.15,0.15,0.14,0.14,0.17,0.15,0.13,0.12,0.15,0.14,0.15,0.13,0.12,0.13,0.13,0.15,0.12,0.13,0.12,0.0,0.12,0.13,0.12,0.0,0.13,0.13,0.13,0.12,0.13,0.0,0.14,0.14,0.0,0.0,0.14,0.12,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.28,0.12,0.12,0.0,0.12,0.0,0.12,0.36,0.15,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.14,0.0,85.07000000000001
11/16/2021,5.39,2.85,3.15,2.98,1.86,2.93,1.75,1.52,1.52,1.39,1.25,1.02,1.22,0.95,0.86,1.06,0.76,0.98,0.77,0.8,0.62,0.79,0.77,0.72,0.88,0.76,0.75,0.74,0.73,0.72,0.8,0.65,0.68,0.56,0.52,0.54,0.54,0.61,0.46,0.55,0.49,0.59,0.42,0.58,0.51,0.46,0.43,0.47,0.48,0.49,0.44,0.45,0.4,0.41,0.37,0.36,0.44,0.43,0.45,0.41,0.31,0.38,0.38,0.36,0.29,0.36,0.39,0.29,0.31,0.3,0.31,0.24,0.27,0.34,0.26,0.29,0.31,0.29,0.28,0.27,0.32,0.29,0.19,0.28,0.28,0.22,0.3,0.24,0.3,0.25,0.24,0.2,0.23,0.27,0.24,0.28,0.24,0.25,0.23,0.24,0.0,0.21,0.24,0.21,0.22,0.27,0.22,0.2,0.2,0.2,0.15,0.21,0.22,0.19,0.21,0.18,0.24,0.17,0.14,0.2,0.19,0.16,0.17,0.2,0.19,0.16,0.17,0.18,0.16,0.17,0.17,0.17,0.16,0.16,0.16,0.18,0.15,0.16,0.18,0.18,0.19,0.16,0.19,0.16,0.16,0.18,0.15,0.14,0.14,0.22,0.17,0.14,0.15,0.17,0.0,0.14,0.15,0.15,0.14,0.14,0.17,0.15,0.14,0.0,0.15,0.14,0.15,0.12,0.12,0.13,0.13,0.15,0.13,0.13,0.12,0.0,0.12,0.13,0.0,0.0,0.13,0.13,0.13,0.12,0.13,0.12,0.14,0.14,0.0,0.0,0.14,0.13,0.13,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.12,0.12,0.0,0.0,0.12,0.36,0.15,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.0,0.14,0.0,0.0,0.12,0.0,0.12,0.14,0.12,85.07
