,PAGS,EXAS,JAZZ,NVCR,CINF,WAL,HBAN,FITB,RGA,GIL,EME,AYI,HEI,TS,ESNT,ROLL,PACW,LOPE,GKOS,AMBA,HP,SHOO,PRG,YELP,JJSF,RVLV,BLUE,CORE,MOMO,NMIH,KALU,STRA,MCY,HOPE,IPAR,INGN,EIG,DRQ,SAFT,PI,VNDA,AAN,BANF,DNOW,TBI,MNRL,MGPI,PRDO,PUMP,ANIK,EGRX,DREYFUS GOVT CASH MGMT,n/a,LVS,GDS,COUP,NVTA,SPLK,SRPT,CTXS,MKC,IONS,FSLY,AYX,IQ,TPTX,HAE,PTCT,FOLD,VNET,SAGE,BAND,GO,YPF,SILK,TREE,RLAY,INO,GBT,ALLO,NG,MPLN,TVTX,CHRS,KURA,GBIO,WKHS,ADCT,MODN,CERS,QURE,HYLN,FMTX,KDMN,ITOS,TRHC,ARKO,GOEV,SLP,ORIC,XL,GOSS,OTRK,SUM
11/18/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,5.28,5.63,5.17,3.98,4.81,5.61,4.32,4.84,4.04,4.57,3.66,2.9,1.7,2.58,2.34,2.65,1.97,1.89,1.57,2.08,1.48,1.51,1.45,1.75,1.34,1.82,1.19,1.61,0.96,1.56,1.19,0.94,0.81,0.72,0.89,0.95,1.05,0.96,0.74,0.61,0.0,0.8,0.28,0.64,0.74,0.76,0.46,0.44,0.56,0.06,100.01000000000002
11/19/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,5.15,5.69,5.21,4.02,4.91,5.5,4.35,4.85,3.99,4.54,3.76,2.85,1.68,2.63,2.41,2.75,1.93,1.89,1.57,2.09,1.39,1.46,1.41,1.74,1.33,1.79,1.21,1.57,0.97,1.55,1.18,0.94,0.8,0.71,0.87,0.91,1.06,0.95,0.72,0.6,0.0,0.84,0.26,0.63,0.91,0.79,0.45,0.44,0.57,0.06,100.04
11/22/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,5.11,5.79,5.1,3.99,4.97,5.42,4.39,5.0,4.07,4.45,3.74,2.42,1.64,2.64,2.46,2.72,1.88,1.91,1.52,2.1,1.4,1.45,1.38,1.81,1.38,1.8,1.22,1.61,0.99,1.58,1.18,0.95,0.79,0.69,0.86,0.92,1.09,0.94,0.72,0.63,0.0,0.91,0.28,0.63,0.97,0.8,0.46,0.44,0.57,0.06,99.99
11/23/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,5.11,5.79,5.1,3.99,4.97,5.42,4.39,5.0,4.07,4.45,3.74,2.42,1.64,2.64,2.46,2.72,1.88,1.91,1.52,2.1,1.4,1.45,1.38,1.81,1.38,1.8,1.22,1.61,0.99,1.58,1.18,0.95,0.79,0.69,0.86,0.92,1.09,0.94,0.72,0.63,0.0,0.91,0.28,0.63,0.97,0.8,0.46,0.44,0.57,0.06,99.99
11/24/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,5.18,5.57,5.09,3.7,4.91,5.66,4.47,5.21,4.17,4.28,3.63,2.44,1.62,2.66,2.56,2.77,1.55,1.97,1.46,2.2,1.42,1.46,1.37,1.81,1.42,1.79,1.26,1.62,0.85,1.64,1.23,0.97,0.82,0.67,0.82,0.9,1.12,0.97,0.71,0.62,0.0,1.07,0.27,0.64,0.93,0.83,0.46,0.43,0.59,0.06,100.02
11/25/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,5.56,5.74,4.97,3.64,4.8,5.6,4.54,5.31,4.04,4.07,3.45,2.38,1.65,2.63,2.57,2.77,1.65,1.95,1.38,2.27,1.4,1.44,1.32,1.81,1.4,1.74,1.24,1.61,1.14,1.67,1.23,0.95,0.8,0.66,0.79,0.89,1.12,0.95,0.71,0.63,0.0,1.04,0.25,0.67,1.08,0.82,0.44,0.42,0.58,0.05,99.99
11/26/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,5.51,5.8,4.92,3.53,4.73,5.74,4.51,5.41,4.04,3.94,3.45,2.4,1.65,2.68,2.6,2.83,1.47,1.96,1.47,2.35,1.42,1.44,1.34,1.69,1.36,1.75,1.26,1.58,1.06,1.68,1.28,0.97,0.82,0.66,0.81,0.89,1.13,0.94,0.71,0.62,0.0,1.04,0.28,0.69,1.1,0.78,0.44,0.45,0.6,0.05,100.0
11/29/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,5.5,5.79,4.93,3.62,4.71,5.82,4.52,5.38,3.94,3.97,3.54,2.44,1.71,2.66,2.56,2.81,1.42,1.96,1.54,2.33,1.36,1.46,1.32,1.67,1.36,1.75,1.27,1.59,1.08,1.73,1.28,0.81,0.8,0.65,0.82,0.89,1.14,0.97,0.71,0.63,0.0,1.05,0.28,0.68,1.17,0.76,0.42,0.43,0.59,0.06,100.05
11/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,5.33,5.84,5.0,3.67,4.81,5.86,4.53,5.51,3.94,4.11,3.63,2.41,1.65,2.55,2.53,2.74,1.38,1.97,1.63,2.35,1.31,1.42,1.33,1.62,1.46,1.73,1.25,1.55,1.1,1.69,1.27,0.83,0.76,0.64,0.82,0.87,1.13,0.98,0.72,0.6,0.0,1.02,0.27,0.67,1.18,0.74,0.42,0.43,0.57,0.06,100.05
12/01/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,5.33,5.84,5.0,3.67,4.81,5.86,4.53,5.51,3.94,4.11,3.63,2.41,1.65,2.55,2.53,2.74,1.38,1.97,1.63,2.35,1.31,1.42,1.33,1.62,1.46,1.73,1.25,1.55,1.1,1.69,1.27,0.83,0.76,0.64,0.82,0.87,1.13,0.98,0.72,0.6,0.0,1.02,0.27,0.67,1.18,0.74,0.42,0.43,0.57,0.06,100.05
12/02/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,5.29,5.91,5.08,3.52,4.86,5.93,4.54,5.66,3.76,4.22,3.75,2.37,1.62,2.6,2.47,2.76,1.31,1.95,1.58,2.4,1.31,1.37,1.3,1.59,1.48,1.67,1.25,1.55,1.09,1.67,1.27,0.84,0.76,0.66,0.82,0.89,1.13,0.98,0.72,0.58,0.0,1.01,0.27,0.67,1.26,0.73,0.39,0.41,0.58,0.06,100.06000000000002
12/06/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.94,4.94,4.43,3.57,4.76,5.41,5.14,5.82,3.93,4.07,3.89,1.9,1.64,2.85,2.59,3.03,1.09,2.04,1.63,2.53,1.6,1.48,1.32,2.17,1.36,1.84,1.25,1.6,1.12,1.71,1.36,0.82,0.72,0.7,0.87,0.91,1.19,1.11,0.72,0.58,0.0,0.98,0.27,0.69,1.07,0.73,0.45,0.4,0.6,0.06,100.0
12/07/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.94,4.94,4.43,3.57,4.76,5.41,5.14,5.82,3.93,4.07,3.89,1.9,1.64,2.85,2.59,3.03,1.09,2.04,1.63,2.53,1.6,1.48,1.32,2.17,1.36,1.84,1.25,1.6,1.12,1.71,1.36,0.82,0.72,0.7,0.87,0.91,1.19,1.11,0.72,0.58,0.0,0.98,0.27,0.69,1.07,0.73,0.45,0.4,0.6,0.06,100.0
12/08/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.94,4.94,4.43,3.57,4.76,5.41,5.14,5.82,3.93,4.07,3.89,1.9,1.64,2.85,2.59,3.03,1.09,2.04,1.63,2.53,1.6,1.48,1.32,2.17,1.36,1.84,1.25,1.6,1.12,1.71,1.36,0.82,0.72,0.7,0.87,0.91,1.19,1.11,0.72,0.58,0.0,0.98,0.27,0.69,1.07,0.73,0.45,0.4,0.6,0.06,100.0
12/09/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.94,4.94,4.43,3.57,4.76,5.41,5.14,5.82,3.93,4.07,3.89,1.9,1.64,2.85,2.59,3.03,1.09,2.04,1.63,2.53,1.6,1.48,1.32,2.17,1.36,1.84,1.25,1.6,1.12,1.71,1.36,0.82,0.72,0.7,0.87,0.91,1.19,1.11,0.72,0.58,0.0,0.98,0.27,0.69,1.07,0.73,0.45,0.4,0.6,0.06,100.0
12/10/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.94,4.94,4.43,3.57,4.76,5.41,5.14,5.82,3.93,4.07,3.89,1.9,1.64,2.85,2.59,3.03,1.09,2.04,1.63,2.53,1.6,1.48,1.32,2.17,1.36,1.84,1.25,1.6,1.12,1.71,1.36,0.82,0.72,0.7,0.87,0.91,1.19,1.11,0.72,0.58,0.0,0.98,0.27,0.69,1.07,0.73,0.45,0.4,0.6,0.06,100.0
12/13/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.94,4.94,4.43,3.57,4.76,5.41,5.14,5.82,3.93,4.07,3.89,1.9,1.64,2.85,2.59,3.03,1.09,2.04,1.63,2.53,1.6,1.48,1.32,2.17,1.36,1.84,1.25,1.6,1.12,1.71,1.36,0.82,0.72,0.7,0.87,0.91,1.19,1.11,0.72,0.58,0.0,0.98,0.27,0.69,1.07,0.73,0.45,0.4,0.6,0.06,100.0
12/14/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.94,4.94,4.43,3.57,4.76,5.41,5.14,5.82,3.93,4.07,3.89,1.9,1.64,2.85,2.59,3.03,1.09,2.04,1.63,2.53,1.6,1.48,1.32,2.17,1.36,1.84,1.25,1.6,1.12,1.71,1.36,0.82,0.72,0.7,0.87,0.91,1.19,1.11,0.72,0.58,0.0,0.98,0.27,0.69,1.07,0.73,0.45,0.4,0.6,0.06,100.0
12/15/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.94,4.94,4.43,3.57,4.76,5.41,5.14,5.82,3.93,4.07,3.89,1.9,1.64,2.85,2.59,3.03,1.09,2.04,1.63,2.53,1.6,1.48,1.32,2.17,1.36,1.84,1.25,1.6,1.12,1.71,1.36,0.82,0.72,0.7,0.87,0.91,1.19,1.11,0.72,0.58,0.0,0.98,0.27,0.69,1.07,0.73,0.45,0.4,0.6,0.06,100.0
12/16/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.94,4.94,4.43,3.57,4.76,5.41,5.14,5.82,3.93,4.07,3.89,1.9,1.64,2.85,2.59,3.03,1.09,2.04,1.63,2.53,1.6,1.48,1.32,2.17,1.36,1.84,1.25,1.6,1.12,1.71,1.36,0.82,0.72,0.7,0.87,0.91,1.19,1.11,0.72,0.58,0.0,0.98,0.27,0.69,1.07,0.73,0.45,0.4,0.6,0.06,100.0
12/17/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.94,4.94,4.43,3.57,4.76,5.41,5.14,5.82,3.93,4.07,3.89,1.9,1.64,2.85,2.59,3.03,1.09,2.04,1.63,2.53,1.6,1.48,1.32,2.17,1.36,1.84,1.25,1.6,1.12,1.71,1.36,0.82,0.72,0.7,0.87,0.91,1.19,1.11,0.72,0.58,0.0,0.98,0.27,0.69,1.07,0.73,0.45,0.4,0.6,0.06,100.0
12/20/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.94,4.94,4.43,3.57,4.76,5.41,5.14,5.82,3.93,4.07,3.89,1.9,1.64,2.85,2.59,3.03,1.09,2.04,1.63,2.53,1.6,1.48,1.32,2.17,1.36,1.84,1.25,1.6,1.12,1.71,1.36,0.82,0.72,0.7,0.87,0.91,1.19,1.11,0.72,0.58,0.0,0.98,0.27,0.69,1.07,0.73,0.45,0.4,0.6,0.06,100.0
12/21/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,4.87,4.51,3.91,4.17,4.42,5.78,5.17,5.9,4.61,4.39,3.69,1.84,1.96,2.74,2.74,3.0,1.16,2.18,1.68,2.56,1.53,1.36,1.42,2.14,1.37,1.95,1.07,1.58,1.05,1.76,1.21,0.89,0.33,0.7,0.77,0.95,1.14,0.82,0.7,0.56,0.0,1.16,0.4,0.59,0.89,0.77,0.46,0.37,0.6,0.06,100.01
12/22/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,4.87,4.51,3.91,4.17,4.42,5.78,5.17,5.9,4.61,4.39,3.69,1.84,1.96,2.74,2.74,3.0,1.16,2.18,1.68,2.56,1.53,1.36,1.42,2.14,1.37,1.95,1.07,1.58,1.05,1.76,1.21,0.89,0.33,0.7,0.77,0.95,1.14,0.82,0.7,0.56,0.0,1.16,0.4,0.59,0.89,0.77,0.46,0.37,0.6,0.06,100.01
12/23/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,4.77,4.29,3.85,3.87,4.42,5.94,5.25,5.98,4.65,4.19,3.65,1.77,2.04,2.62,2.86,3.16,1.08,2.2,1.69,2.6,1.53,1.39,1.36,2.24,1.34,2.03,1.07,1.57,1.08,1.78,1.28,0.94,0.35,0.65,0.82,0.95,1.15,0.86,0.69,0.57,0.0,1.18,0.4,0.59,0.86,0.77,0.5,0.36,0.6,0.07,99.99
12/24/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,4.98,4.59,3.89,3.84,4.43,5.86,5.75,5.71,4.54,4.29,3.61,1.94,2.06,2.58,2.74,3.16,1.18,2.11,1.68,2.48,1.5,1.44,1.42,2.23,1.26,1.95,1.04,1.55,1.03,1.73,1.25,0.95,0.35,0.65,0.77,0.94,1.14,0.82,0.69,0.55,0.0,1.18,0.37,0.59,0.83,0.77,0.5,0.3,0.59,0.07,100.01
12/27/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,5.12,4.35,3.81,3.64,4.44,5.81,5.84,5.63,4.49,4.1,3.64,1.82,2.1,2.69,2.83,3.25,1.14,2.18,1.63,2.41,1.51,1.46,1.42,2.36,1.24,2.0,1.02,1.54,1.08,1.77,1.26,0.97,0.37,0.66,0.79,0.94,1.14,0.83,0.73,0.55,0.0,1.22,0.35,0.59,0.82,0.77,0.49,0.36,0.63,0.07,100.01
12/28/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,5.12,4.35,3.81,3.64,4.44,5.81,5.84,5.63,4.49,4.1,3.64,1.82,2.1,2.69,2.83,3.25,1.14,2.18,1.63,2.41,1.51,1.46,1.42,2.36,1.24,2.0,1.02,1.54,1.08,1.77,1.26,0.97,0.37,0.66,0.79,0.94,1.14,0.83,0.73,0.55,0.0,1.22,0.35,0.59,0.82,0.77,0.49,0.36,0.63,0.07,100.01
12/29/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,5.12,4.35,3.81,3.64,4.44,5.81,5.84,5.63,4.49,4.1,3.64,1.82,2.1,2.69,2.83,3.25,1.14,2.18,1.63,2.41,1.51,1.46,1.42,2.36,1.24,2.0,1.02,1.54,1.08,1.77,1.26,0.97,0.37,0.66,0.79,0.94,1.14,0.83,0.73,0.55,0.0,1.22,0.35,0.59,0.82,0.77,0.49,0.36,0.63,0.07,100.01
12/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,5.12,4.27,3.93,3.4,4.5,5.93,5.79,5.81,4.36,4.01,3.72,1.74,2.07,2.69,2.83,3.29,1.12,2.22,1.6,2.49,1.6,1.51,1.43,2.32,1.19,1.94,1.03,1.57,1.1,1.81,1.27,0.95,0.36,0.64,0.78,0.98,1.17,0.82,0.71,0.56,0.0,1.23,0.34,0.6,0.82,0.79,0.47,0.33,0.62,0.07,100.05
12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,5.16,4.29,3.94,3.34,4.46,5.9,5.92,5.93,4.27,3.9,3.66,1.65,2.12,2.75,2.82,3.27,1.12,2.28,1.63,2.54,1.62,1.52,1.42,2.28,1.12,1.96,1.04,1.57,1.11,1.8,1.26,0.94,0.36,0.63,0.78,0.99,1.15,0.81,0.71,0.55,0.0,1.28,0.35,0.62,0.8,0.79,0.47,0.33,0.6,0.06,100.02
