,CROX,TXRH,JCOM,SAIA,STAA,AEO,LSCC,LHCG,HELE,TTEK,MSTR,EXPO,AMN,NOVT,MMS,QTS,SSD,ALRM,M,WING,KFY,ESNT,POWI,NEOG,WDFC,SIG,CBRL,WTS,MED,SFIX,PNM,QLYS,BKH,SPSC,UFPI,LANC,SWX,ABG,RCII,CNMD,HLI,SXT,TGNA,AIT,WERN,EYE,SHOO,FELE,CVLT,LXP,SONO,STMP,JBT,ATRC,HR,BPMC,ANF,CCOI,KTB,NSP,NSIT,MUSA,FHI,BIG,AWR,LGIH,BRC,PSB,AVA,WK,MMSI,BMI,KNSL,RLI,YELP,LCII,UNF,CWT,SNBR,ALTR,PZZA,MLHR,BJ,NWE,HI,ABM,MGEE,MIME,SBH,CAKE,KWR,GPI,DORM,CWST,BLMN,PDCO,SSTK,FWRD,VSH,WWW,IRBT,PBH,CORT,ODP,HCSG,OMI,EVTC,MANT,TRTN,BXS,IBP,CARG,APPF,EBS,BNL,DLX,PSMT,PRGS,HNI,CELH,SCL,CALX,BCPC,PDM,VGR,TRNO,GNW,COKE,RPAI,VICR,CENTA,CORE,DOC,MNRO,FIX,ENV,KAI,GOLF,BXMT,SYKE,LILAK,MD,BGS,OXM,STRA,MGRC,KLIC,CWEN,CYH,MNR,XPER,SKT,UMBF,CMPR,GMS,BLKB,CSII,IRWD,VSTO,NSA,AMCX,BKE,TTGT,MDP,MEI,LZB,NUS,HIBB,CMC,SJW,ETRN,GEF,AAT,NWBI,CSGS,NARI,ICFI,PCH,BCC,KFRC,CSWI,SUPN,RGR,SFM,PD,UVV,OFC,PFS,AVID,OSIS,WOR,ASB,TNC,XPEL,KRG,DDS,MFA,CMP,BIGC,TUP,JYNT,IPAR,KNL,AAWW,STC,ALG,LRN,VCRA,MATX,JW.A,SAH,MBUU,NBTB,NNI,CRVL,PLUS,WABC,SCS,FIZZ,n/a,TMP,ZD,RVLV,HEES,ENTA,MLKN,VRTV,CADE,IMKTA,SXI,ASO,CXW,UNFI,SUM
10/25/2021,1.26,0.88,0.0,1.15,0.75,0.53,0.96,0.55,0.75,0.96,0.85,0.87,0.67,0.82,0.67,0.0,0.7,0.58,0.91,0.67,0.68,0.7,0.72,0.54,0.48,0.64,0.51,0.71,0.39,0.29,0.57,0.59,0.54,0.86,0.56,0.46,0.53,0.64,0.55,0.53,0.63,0.54,0.55,0.55,0.49,0.56,0.48,0.52,0.45,0.56,0.43,0.0,0.52,0.43,0.5,0.55,0.39,0.43,0.39,0.58,0.44,0.59,0.45,0.31,0.49,0.4,0.39,0.49,0.39,0.52,0.47,0.43,0.39,0.41,0.41,0.44,0.38,0.43,0.34,0.43,0.46,0.41,0.49,0.36,0.4,0.39,0.38,0.47,0.26,0.29,0.36,0.46,0.35,0.45,0.29,0.36,0.43,0.35,0.3,0.33,0.32,0.39,0.29,0.31,0.2,0.27,0.35,0.31,0.34,0.35,0.29,0.4,0.29,0.25,0.32,0.25,0.27,0.31,0.27,0.36,0.3,0.34,0.32,0.28,0.28,0.3,0.32,0.27,0.31,0.37,0.26,0.0,0.27,0.24,0.28,0.29,0.32,0.25,0.27,0.0,0.24,0.22,0.24,0.24,0.23,0.24,0.23,0.3,0.0,0.24,0.2,0.23,0.28,0.19,0.23,0.23,0.19,0.25,0.25,0.27,0.18,0.22,0.26,0.32,0.21,0.22,0.0,0.19,0.23,0.24,0.29,0.24,0.23,0.23,0.24,0.2,0.24,0.22,0.23,0.23,0.23,0.21,0.2,0.18,0.2,0.0,0.2,0.22,0.0,0.18,0.0,0.22,0.19,0.0,0.19,0.24,0.19,0.21,0.0,0.19,0.0,0.2,0.0,0.21,0.22,0.0,0.0,0.21,0.22,0.0,0.18,0.0,0.19,0.19,0.2,0.0,0.0,0.0,0.2,0.0,0.18,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.14
10/26/2021,1.37,0.87,0.0,1.14,0.75,0.52,0.98,0.55,0.74,0.97,0.82,0.87,0.7,0.82,0.67,0.0,0.71,0.58,0.9,0.67,0.67,0.69,0.74,0.54,0.48,0.65,0.5,0.72,0.39,0.3,0.56,0.59,0.54,0.86,0.59,0.45,0.54,0.68,0.55,0.52,0.62,0.55,0.54,0.55,0.49,0.58,0.49,0.53,0.45,0.56,0.42,0.0,0.53,0.42,0.5,0.54,0.39,0.43,0.4,0.58,0.43,0.59,0.44,0.31,0.48,0.39,0.39,0.5,0.39,0.53,0.47,0.43,0.4,0.41,0.41,0.44,0.37,0.42,0.35,0.43,0.46,0.41,0.5,0.36,0.4,0.39,0.38,0.47,0.27,0.29,0.36,0.48,0.36,0.45,0.29,0.36,0.43,0.35,0.3,0.34,0.31,0.39,0.27,0.32,0.2,0.26,0.34,0.31,0.34,0.34,0.3,0.4,0.29,0.25,0.32,0.25,0.27,0.31,0.27,0.36,0.29,0.34,0.32,0.28,0.27,0.3,0.32,0.26,0.3,0.35,0.26,0.0,0.27,0.25,0.28,0.29,0.32,0.26,0.27,0.0,0.23,0.22,0.23,0.24,0.23,0.24,0.25,0.3,0.18,0.24,0.2,0.22,0.28,0.19,0.23,0.23,0.19,0.24,0.26,0.27,0.0,0.22,0.26,0.32,0.21,0.22,0.0,0.2,0.23,0.24,0.28,0.24,0.23,0.22,0.24,0.19,0.24,0.22,0.23,0.23,0.24,0.2,0.2,0.18,0.2,0.0,0.2,0.22,0.0,0.18,0.0,0.21,0.19,0.0,0.18,0.24,0.19,0.21,0.0,0.19,0.0,0.2,0.0,0.22,0.23,0.0,0.0,0.21,0.22,0.0,0.19,0.0,0.18,0.19,0.19,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.25
10/27/2021,1.37,0.87,0.0,1.14,0.75,0.52,0.98,0.55,0.74,0.97,0.82,0.87,0.7,0.82,0.67,0.0,0.71,0.58,0.9,0.67,0.67,0.69,0.74,0.54,0.48,0.65,0.5,0.72,0.39,0.3,0.56,0.59,0.54,0.86,0.59,0.45,0.54,0.68,0.55,0.52,0.62,0.55,0.54,0.55,0.49,0.58,0.49,0.53,0.45,0.56,0.42,0.0,0.53,0.42,0.5,0.54,0.39,0.43,0.4,0.58,0.43,0.59,0.44,0.31,0.48,0.39,0.39,0.5,0.39,0.53,0.47,0.43,0.4,0.41,0.41,0.44,0.37,0.42,0.35,0.43,0.46,0.41,0.5,0.36,0.4,0.39,0.38,0.47,0.27,0.29,0.36,0.48,0.36,0.45,0.29,0.36,0.43,0.35,0.3,0.34,0.31,0.39,0.27,0.32,0.2,0.26,0.34,0.31,0.34,0.34,0.3,0.4,0.29,0.25,0.32,0.25,0.27,0.31,0.27,0.36,0.29,0.34,0.32,0.28,0.27,0.3,0.32,0.26,0.3,0.35,0.26,0.0,0.27,0.25,0.28,0.29,0.32,0.26,0.27,0.0,0.23,0.22,0.23,0.24,0.23,0.24,0.25,0.3,0.18,0.24,0.2,0.22,0.28,0.19,0.23,0.23,0.19,0.24,0.26,0.27,0.0,0.22,0.26,0.32,0.21,0.22,0.0,0.2,0.23,0.24,0.28,0.24,0.23,0.22,0.24,0.19,0.24,0.22,0.23,0.23,0.24,0.2,0.2,0.18,0.2,0.0,0.2,0.22,0.0,0.18,0.0,0.21,0.19,0.0,0.18,0.24,0.19,0.21,0.0,0.19,0.0,0.2,0.0,0.22,0.23,0.0,0.0,0.21,0.22,0.0,0.19,0.0,0.18,0.19,0.19,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.25
10/28/2021,1.42,0.88,0.0,1.17,0.73,0.52,0.96,0.52,0.74,0.98,0.83,0.88,0.68,0.82,0.66,0.0,0.71,0.58,0.91,0.68,0.69,0.69,0.74,0.54,0.51,0.65,0.49,0.72,0.39,0.3,0.56,0.6,0.54,0.88,0.6,0.46,0.54,0.66,0.57,0.52,0.63,0.54,0.53,0.56,0.49,0.57,0.51,0.52,0.44,0.55,0.42,0.0,0.51,0.43,0.49,0.54,0.4,0.43,0.4,0.6,0.43,0.59,0.44,0.31,0.48,0.39,0.39,0.49,0.39,0.52,0.45,0.42,0.39,0.41,0.4,0.44,0.37,0.43,0.35,0.43,0.46,0.41,0.5,0.36,0.39,0.39,0.38,0.48,0.27,0.29,0.37,0.48,0.34,0.45,0.28,0.35,0.41,0.36,0.3,0.34,0.3,0.39,0.26,0.31,0.2,0.27,0.34,0.32,0.35,0.33,0.31,0.4,0.29,0.25,0.32,0.25,0.25,0.3,0.24,0.38,0.29,0.32,0.32,0.27,0.28,0.3,0.31,0.27,0.0,0.36,0.26,0.0,0.26,0.24,0.29,0.29,0.32,0.26,0.27,0.0,0.23,0.22,0.23,0.24,0.23,0.24,0.24,0.32,0.0,0.23,0.2,0.22,0.28,0.19,0.23,0.22,0.19,0.24,0.25,0.28,0.0,0.22,0.26,0.32,0.21,0.22,0.0,0.2,0.23,0.24,0.28,0.24,0.23,0.23,0.24,0.19,0.24,0.23,0.23,0.22,0.23,0.21,0.2,0.18,0.21,0.0,0.19,0.22,0.0,0.18,0.18,0.21,0.19,0.0,0.48,0.25,0.19,0.21,0.0,0.19,0.0,0.2,0.0,0.22,0.23,0.0,0.0,0.21,0.23,0.0,0.19,0.0,0.19,0.19,0.19,0.18,0.0,0.0,0.2,0.0,0.0,0.81,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.44
10/29/2021,1.42,0.88,0.0,1.17,0.73,0.52,0.96,0.52,0.74,0.98,0.83,0.88,0.68,0.82,0.66,0.0,0.71,0.58,0.91,0.68,0.69,0.69,0.74,0.54,0.51,0.65,0.49,0.72,0.39,0.3,0.56,0.6,0.54,0.88,0.6,0.46,0.54,0.66,0.57,0.52,0.63,0.54,0.53,0.56,0.49,0.57,0.51,0.52,0.44,0.55,0.42,0.0,0.51,0.43,0.49,0.54,0.4,0.43,0.4,0.6,0.43,0.59,0.44,0.31,0.48,0.39,0.39,0.49,0.39,0.52,0.45,0.42,0.39,0.41,0.4,0.44,0.37,0.43,0.35,0.43,0.46,0.41,0.5,0.36,0.39,0.39,0.38,0.48,0.27,0.29,0.37,0.48,0.34,0.45,0.28,0.35,0.41,0.36,0.3,0.34,0.3,0.39,0.26,0.31,0.2,0.27,0.34,0.32,0.35,0.33,0.31,0.4,0.29,0.25,0.32,0.25,0.25,0.3,0.24,0.38,0.29,0.32,0.32,0.27,0.28,0.3,0.31,0.27,0.0,0.36,0.26,0.0,0.26,0.24,0.29,0.29,0.32,0.26,0.27,0.0,0.23,0.22,0.23,0.24,0.23,0.24,0.24,0.32,0.0,0.23,0.2,0.22,0.28,0.19,0.23,0.22,0.19,0.24,0.25,0.28,0.0,0.22,0.26,0.32,0.21,0.22,0.0,0.2,0.23,0.24,0.28,0.24,0.23,0.23,0.24,0.19,0.24,0.23,0.23,0.22,0.23,0.21,0.2,0.18,0.21,0.0,0.19,0.22,0.0,0.18,0.18,0.21,0.19,0.0,0.48,0.25,0.19,0.21,0.0,0.19,0.0,0.2,0.0,0.22,0.23,0.0,0.0,0.21,0.23,0.0,0.19,0.0,0.19,0.19,0.19,0.18,0.0,0.0,0.2,0.0,0.0,0.81,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.44
11/01/2021,1.44,0.88,0.0,1.33,0.7,0.51,0.97,0.49,0.73,1.03,0.8,0.9,0.7,0.86,0.66,0.0,0.65,0.6,0.9,0.67,0.7,0.67,0.77,0.54,0.53,0.64,0.5,0.72,0.38,0.29,0.57,0.61,0.55,0.91,0.6,0.45,0.54,0.58,0.52,0.53,0.62,0.53,0.53,0.54,0.5,0.57,0.51,0.51,0.36,0.56,0.42,0.0,0.52,0.44,0.5,0.6,0.4,0.44,0.41,0.61,0.43,0.55,0.43,0.3,0.49,0.4,0.4,0.5,0.4,0.52,0.45,0.42,0.39,0.41,0.41,0.44,0.37,0.44,0.35,0.44,0.46,0.41,0.49,0.36,0.39,0.38,0.38,0.52,0.26,0.29,0.38,0.43,0.35,0.46,0.27,0.35,0.41,0.38,0.3,0.34,0.32,0.39,0.26,0.3,0.19,0.27,0.32,0.32,0.38,0.32,0.32,0.39,0.29,0.24,0.33,0.24,0.24,0.3,0.25,0.37,0.29,0.36,0.32,0.27,0.27,0.31,0.31,0.27,0.0,0.37,0.27,0.0,0.27,0.25,0.3,0.29,0.33,0.26,0.27,0.0,0.23,0.22,0.24,0.24,0.22,0.24,0.25,0.33,0.19,0.23,0.2,0.22,0.27,0.2,0.24,0.22,0.2,0.24,0.24,0.29,0.0,0.21,0.27,0.32,0.21,0.21,0.0,0.18,0.23,0.24,0.27,0.24,0.22,0.22,0.24,0.2,0.25,0.22,0.22,0.22,0.24,0.2,0.19,0.18,0.2,0.0,0.19,0.22,0.0,0.18,0.18,0.22,0.19,0.0,0.46,0.24,0.18,0.2,0.0,0.0,0.0,0.23,0.0,0.22,0.22,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.18,0.19,0.2,0.18,0.0,0.0,0.2,0.0,0.0,0.82,0.0,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.60000000000001
11/02/2021,1.48,0.87,0.0,1.33,0.7,0.5,0.97,0.49,0.73,1.03,0.8,0.89,0.7,0.86,0.67,0.0,0.65,0.6,0.9,0.68,0.71,0.67,0.74,0.55,0.52,0.64,0.51,0.73,0.38,0.3,0.56,0.63,0.54,0.8,0.59,0.45,0.54,0.58,0.52,0.53,0.68,0.54,0.52,0.53,0.48,0.58,0.5,0.51,0.36,0.55,0.42,0.0,0.51,0.44,0.49,0.59,0.4,0.45,0.41,0.6,0.43,0.55,0.44,0.3,0.48,0.4,0.4,0.5,0.39,0.52,0.45,0.41,0.45,0.41,0.4,0.44,0.36,0.44,0.33,0.44,0.47,0.0,0.49,0.35,0.4,0.38,0.38,0.52,0.25,0.28,0.37,0.43,0.36,0.47,0.28,0.35,0.41,0.39,0.29,0.34,0.31,0.39,0.26,0.3,0.19,0.27,0.33,0.32,0.38,0.32,0.32,0.39,0.29,0.24,0.32,0.24,0.24,0.31,0.25,0.37,0.29,0.37,0.32,0.26,0.27,0.31,0.29,0.27,0.0,0.37,0.27,0.0,0.27,0.25,0.31,0.28,0.33,0.26,0.27,0.0,0.22,0.22,0.23,0.24,0.22,0.23,0.25,0.33,0.21,0.23,0.2,0.21,0.27,0.19,0.24,0.22,0.2,0.24,0.24,0.28,0.0,0.21,0.28,0.32,0.2,0.21,0.0,0.18,0.23,0.23,0.26,0.24,0.22,0.22,0.24,0.2,0.25,0.21,0.22,0.22,0.24,0.2,0.2,0.18,0.2,0.0,0.19,0.22,0.0,0.18,0.18,0.21,0.19,0.0,0.46,0.25,0.18,0.2,0.0,0.0,0.0,0.24,0.0,0.22,0.22,0.0,0.0,0.24,0.22,0.0,0.0,0.0,0.18,0.19,0.21,0.18,0.0,0.0,0.2,0.0,0.0,0.82,0.0,0.18,0.2,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.48
11/03/2021,1.48,0.87,0.0,1.33,0.7,0.5,0.97,0.49,0.73,1.03,0.8,0.89,0.7,0.86,0.67,0.0,0.65,0.6,0.9,0.68,0.71,0.67,0.74,0.55,0.52,0.64,0.51,0.73,0.38,0.3,0.56,0.63,0.54,0.8,0.59,0.45,0.54,0.58,0.52,0.53,0.68,0.54,0.52,0.53,0.48,0.58,0.5,0.51,0.36,0.55,0.42,0.0,0.51,0.44,0.49,0.59,0.4,0.45,0.41,0.6,0.43,0.55,0.44,0.3,0.48,0.4,0.4,0.5,0.39,0.52,0.45,0.41,0.45,0.41,0.4,0.44,0.36,0.44,0.33,0.44,0.47,0.0,0.49,0.35,0.4,0.38,0.38,0.52,0.25,0.28,0.37,0.43,0.36,0.47,0.28,0.35,0.41,0.39,0.29,0.34,0.31,0.39,0.26,0.3,0.19,0.27,0.33,0.32,0.38,0.32,0.32,0.39,0.29,0.24,0.32,0.24,0.24,0.31,0.25,0.37,0.29,0.37,0.32,0.26,0.27,0.31,0.29,0.27,0.0,0.37,0.27,0.0,0.27,0.25,0.31,0.28,0.33,0.26,0.27,0.0,0.22,0.22,0.23,0.24,0.22,0.23,0.25,0.33,0.21,0.23,0.2,0.21,0.27,0.19,0.24,0.22,0.2,0.24,0.24,0.28,0.0,0.21,0.28,0.32,0.2,0.21,0.0,0.18,0.23,0.23,0.26,0.24,0.22,0.22,0.24,0.2,0.25,0.21,0.22,0.22,0.24,0.2,0.2,0.18,0.2,0.0,0.19,0.22,0.0,0.18,0.18,0.21,0.19,0.0,0.46,0.25,0.18,0.2,0.0,0.0,0.0,0.24,0.0,0.22,0.22,0.0,0.0,0.24,0.22,0.0,0.0,0.0,0.18,0.19,0.21,0.18,0.0,0.0,0.2,0.0,0.0,0.82,0.0,0.18,0.2,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.48
11/04/2021,1.48,0.87,0.0,1.33,0.7,0.5,0.97,0.49,0.73,1.03,0.8,0.89,0.7,0.86,0.67,0.0,0.65,0.6,0.9,0.68,0.71,0.67,0.74,0.55,0.52,0.64,0.51,0.73,0.38,0.3,0.56,0.63,0.54,0.8,0.59,0.45,0.54,0.58,0.52,0.53,0.68,0.54,0.52,0.53,0.48,0.58,0.5,0.51,0.36,0.55,0.42,0.0,0.51,0.44,0.49,0.59,0.4,0.45,0.41,0.6,0.43,0.55,0.44,0.3,0.48,0.4,0.4,0.5,0.39,0.52,0.45,0.41,0.45,0.41,0.4,0.44,0.36,0.44,0.33,0.44,0.47,0.0,0.49,0.35,0.4,0.38,0.38,0.52,0.25,0.28,0.37,0.43,0.36,0.47,0.28,0.35,0.41,0.39,0.29,0.34,0.31,0.39,0.26,0.3,0.19,0.27,0.33,0.32,0.38,0.32,0.32,0.39,0.29,0.24,0.32,0.24,0.24,0.31,0.25,0.37,0.29,0.37,0.32,0.26,0.27,0.31,0.29,0.27,0.0,0.37,0.27,0.0,0.27,0.25,0.31,0.28,0.33,0.26,0.27,0.0,0.22,0.22,0.23,0.24,0.22,0.23,0.25,0.33,0.21,0.23,0.2,0.21,0.27,0.19,0.24,0.22,0.2,0.24,0.24,0.28,0.0,0.21,0.28,0.32,0.2,0.21,0.0,0.18,0.23,0.23,0.26,0.24,0.22,0.22,0.24,0.2,0.25,0.21,0.22,0.22,0.24,0.2,0.2,0.18,0.2,0.0,0.19,0.22,0.0,0.18,0.18,0.21,0.19,0.0,0.46,0.25,0.18,0.2,0.0,0.0,0.0,0.24,0.0,0.22,0.22,0.0,0.0,0.24,0.22,0.0,0.0,0.0,0.18,0.19,0.21,0.18,0.0,0.0,0.2,0.0,0.0,0.82,0.0,0.18,0.2,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.48
11/05/2021,1.51,0.89,0.0,1.37,0.7,0.52,0.99,0.5,0.71,1.01,0.8,0.87,0.71,0.85,0.67,0.0,0.66,0.6,0.95,0.67,0.71,0.67,0.74,0.55,0.5,0.68,0.51,0.73,0.4,0.29,0.55,0.62,0.54,0.75,0.58,0.43,0.53,0.58,0.52,0.52,0.69,0.53,0.52,0.52,0.47,0.57,0.5,0.51,0.36,0.55,0.44,0.0,0.52,0.44,0.49,0.58,0.41,0.44,0.41,0.61,0.43,0.54,0.45,0.31,0.47,0.41,0.4,0.49,0.39,0.52,0.42,0.41,0.45,0.41,0.4,0.44,0.36,0.43,0.33,0.43,0.47,0.0,0.49,0.35,0.4,0.38,0.37,0.5,0.26,0.29,0.38,0.44,0.36,0.46,0.28,0.36,0.4,0.4,0.3,0.34,0.33,0.39,0.26,0.3,0.19,0.27,0.33,0.32,0.37,0.32,0.33,0.38,0.29,0.24,0.32,0.24,0.24,0.31,0.25,0.38,0.28,0.38,0.31,0.27,0.27,0.31,0.31,0.27,0.0,0.36,0.27,0.0,0.27,0.25,0.31,0.28,0.32,0.27,0.27,0.0,0.24,0.21,0.24,0.24,0.22,0.23,0.25,0.34,0.2,0.23,0.2,0.22,0.27,0.2,0.25,0.21,0.19,0.23,0.24,0.28,0.0,0.21,0.28,0.31,0.21,0.22,0.0,0.19,0.22,0.23,0.25,0.24,0.22,0.22,0.24,0.19,0.25,0.22,0.23,0.22,0.24,0.2,0.19,0.0,0.2,0.0,0.19,0.22,0.0,0.0,0.18,0.21,0.19,0.0,0.47,0.25,0.18,0.21,0.0,0.19,0.0,0.23,0.0,0.22,0.22,0.0,0.18,0.24,0.22,0.0,0.0,0.0,0.18,0.19,0.2,0.18,0.0,0.0,0.2,0.0,0.0,0.81,0.0,0.18,0.19,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.52000000000001
11/08/2021,1.56,0.85,0.0,1.44,0.66,0.53,1.1,0.47,0.73,1.01,0.85,0.88,0.76,0.87,0.64,0.0,0.68,0.59,1.0,0.62,0.72,0.63,0.71,0.55,0.51,0.72,0.52,0.74,0.4,0.29,0.52,0.67,0.51,0.75,0.59,0.4,0.53,0.52,0.42,0.53,0.68,0.52,0.51,0.52,0.46,0.58,0.53,0.51,0.37,0.52,0.43,0.0,0.53,0.48,0.45,0.57,0.45,0.43,0.43,0.56,0.44,0.55,0.44,0.33,0.47,0.35,0.4,0.47,0.37,0.53,0.43,0.41,0.46,0.4,0.4,0.45,0.35,0.43,0.33,0.44,0.51,0.0,0.49,0.34,0.4,0.38,0.37,0.52,0.27,0.29,0.38,0.45,0.36,0.46,0.25,0.35,0.4,0.39,0.29,0.36,0.34,0.38,0.28,0.29,0.19,0.33,0.29,0.3,0.36,0.33,0.32,0.4,0.29,0.25,0.31,0.22,0.25,0.3,0.25,0.38,0.28,0.41,0.31,0.26,0.27,0.31,0.29,0.27,0.0,0.36,0.27,0.0,0.26,0.24,0.31,0.27,0.32,0.27,0.26,0.0,0.23,0.21,0.25,0.24,0.2,0.23,0.24,0.33,0.21,0.22,0.19,0.26,0.26,0.19,0.26,0.24,0.19,0.22,0.26,0.27,0.0,0.23,0.28,0.31,0.21,0.21,0.0,0.21,0.22,0.23,0.24,0.24,0.21,0.21,0.24,0.2,0.25,0.22,0.25,0.24,0.22,0.21,0.18,0.18,0.2,0.0,0.19,0.21,0.0,0.0,0.18,0.2,0.19,0.0,0.46,0.29,0.0,0.2,0.0,0.0,0.18,0.23,0.0,0.23,0.22,0.0,0.0,0.24,0.23,0.0,0.0,0.0,0.18,0.18,0.2,0.18,0.0,0.0,0.21,0.0,0.0,0.78,0.0,0.18,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,78.58000000000001
11/09/2021,1.56,0.89,0.0,1.38,0.64,0.53,1.09,0.5,0.72,0.98,0.84,0.87,0.65,0.85,0.64,0.0,0.69,0.6,1.01,0.62,0.72,0.63,0.69,0.56,0.5,0.72,0.53,0.75,0.4,0.28,0.52,0.65,0.51,0.73,0.6,0.4,0.53,0.51,0.4,0.53,0.66,0.52,0.53,0.53,0.45,0.57,0.53,0.52,0.37,0.53,0.42,0.0,0.54,0.48,0.46,0.57,0.44,0.42,0.42,0.56,0.46,0.55,0.44,0.32,0.48,0.35,0.4,0.47,0.37,0.53,0.44,0.42,0.46,0.41,0.37,0.45,0.36,0.43,0.31,0.43,0.48,0.0,0.49,0.35,0.4,0.39,0.37,0.51,0.29,0.31,0.39,0.44,0.37,0.45,0.27,0.36,0.39,0.39,0.3,0.37,0.33,0.39,0.28,0.3,0.19,0.31,0.3,0.29,0.36,0.0,0.32,0.4,0.28,0.0,0.3,0.24,0.24,0.3,0.26,0.39,0.29,0.4,0.32,0.27,0.27,0.3,0.29,0.27,0.0,0.36,0.27,0.0,0.25,0.24,0.32,0.27,0.32,0.28,0.26,0.0,0.24,0.22,0.25,0.24,0.19,0.24,0.24,0.33,0.21,0.24,0.2,0.26,0.27,0.19,0.27,0.24,0.19,0.23,0.25,0.27,0.18,0.23,0.28,0.3,0.22,0.22,0.0,0.2,0.23,0.24,0.24,0.24,0.22,0.21,0.24,0.19,0.25,0.22,0.26,0.25,0.23,0.21,0.0,0.19,0.2,0.0,0.19,0.21,0.0,0.0,0.18,0.2,0.19,0.0,0.47,0.31,0.0,0.21,0.0,0.0,0.18,0.23,0.0,0.22,0.22,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.18,0.19,0.2,0.19,0.0,0.0,0.21,0.0,0.0,0.77,0.18,0.19,0.21,0.41,0.21,0.33,0.0,0.0,0.0,0.0,0.0,78.52000000000001
11/10/2021,1.56,0.89,0.0,1.38,0.64,0.53,1.09,0.5,0.72,0.98,0.84,0.87,0.65,0.85,0.64,0.0,0.69,0.6,1.01,0.62,0.72,0.63,0.69,0.56,0.5,0.72,0.53,0.75,0.4,0.28,0.52,0.65,0.51,0.73,0.6,0.4,0.53,0.51,0.4,0.53,0.66,0.52,0.53,0.53,0.45,0.57,0.53,0.52,0.37,0.53,0.42,0.0,0.54,0.48,0.46,0.57,0.44,0.42,0.42,0.56,0.46,0.55,0.44,0.32,0.48,0.35,0.4,0.47,0.37,0.53,0.44,0.42,0.46,0.41,0.37,0.45,0.36,0.43,0.31,0.43,0.48,0.0,0.49,0.35,0.4,0.39,0.37,0.51,0.29,0.31,0.39,0.44,0.37,0.45,0.27,0.36,0.39,0.39,0.3,0.37,0.33,0.39,0.28,0.3,0.19,0.31,0.3,0.29,0.36,0.0,0.32,0.4,0.28,0.0,0.3,0.24,0.24,0.3,0.26,0.39,0.29,0.4,0.32,0.27,0.27,0.3,0.29,0.27,0.0,0.36,0.27,0.0,0.25,0.24,0.32,0.27,0.32,0.28,0.26,0.0,0.24,0.22,0.25,0.24,0.19,0.24,0.24,0.33,0.21,0.24,0.2,0.26,0.27,0.19,0.27,0.24,0.19,0.23,0.25,0.27,0.18,0.23,0.28,0.3,0.22,0.22,0.0,0.2,0.23,0.24,0.24,0.24,0.22,0.21,0.24,0.19,0.25,0.22,0.26,0.25,0.23,0.21,0.0,0.19,0.2,0.0,0.19,0.21,0.0,0.0,0.18,0.2,0.19,0.0,0.47,0.31,0.0,0.21,0.0,0.0,0.18,0.23,0.0,0.22,0.22,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.18,0.19,0.2,0.19,0.0,0.0,0.21,0.0,0.0,0.77,0.18,0.19,0.21,0.41,0.21,0.33,0.0,0.0,0.0,0.0,0.0,78.52000000000001
