,JNJ,LLY,PFE,ABBV,MRK,MRNA,BMY,GILD,AMGN,REGN,VRTX,BIIB,ZTS,ALXN,ALNY,SGEN,HZNP,BMRN,XTSLA,NVAX,JAZZ,NVCR,NBIX,IQV,NTLA,VTRS,UTHR,XLRN,INCY,MRTX,CTLT,CRL,DNLI,BAX,FATE,HALO,EXAS,ELAN,BBIO,DXCM,ARWR,BHC.TO,EXEL,IONS,SRPT,RARE,BPMC,RGEN,APLS,ARNA,GH,AGIO,TXG,ALKS,IOVA,RETA,TGTX,OGN,NKTR,RMD,BCRX,INSM,PRGO,BHVN,COO,SAGE,ACAD,ITCI,TPTX,EDIT,ALEC,KOD,BLUE,OLED,FOLD,BEAM,ALLK,PTCT,VIR,SYNH,LGND,DRNA,AXSM,ICLR,KRTX,GBT,RVNC,ABT,EBS,ADPT,PRTA,SRNE,CORT,NTRA,ABC,FGEN,PODD,PCRX,NVRO,ALLO,IDXX,GKOS,INSP,PTGX,XNCR,INO,DCPH,IRWD,MGNX,ISRG,ARVN,RCUS,MEDP,SGMO,USD,CDNA,TBIO,SUPN,LNTH,KURA,ATRA,PEN,BIO,IART,RCKT,HRTX,MCRB,IMGN,RGNX,ZGNX,VCEL,MRSN,VNDA,RUBY,CDXS,ICUI,REPL,CHRS,CYTK,OCUL,MYGN,NSTG,RDUS,INVA,CERS,PBH,HAE,KDMN,RYTM,RIGL,OPK,CNST,SRRK,MDGL,SNDX,CRTX,KPTI,YMAB,KRYS,ESPR,COLL,EGRX,IDCC,ICPT,ENDP,STOK,AMPH,ATRS,TBPH,AMRX,OMER,CLDX,ARCT,ENTA,AERI,ALBO,CCXI,EPZM,AKBA,CRNX,TVTX,ARDX,MEIP,BTAI,AGLE,GTHX,CUE,AGEN,GOSS,RLMD,ACRS,VXRT,DVAX,CARA,PBYI,PGEN,FIXX,KALA,AXGN,FREQ,ANAB,CLVS,SYRS,FLXN,ATNX,PRVB,MTEM,127.HK,CPRX,ANIK,SPPI,VKTX,KNSA,ZIOP,XENT,CBAY,ATHX,AZN,APLT,n/a,PIRS,URGN,LXRX,BISXX,ANIP,TSVTV,CTMX,SUM
11/01/2021,9.2,6.28,6.39,5.49,6.34,7.68,3.93,4.28,3.47,3.89,2.69,2.2,2.74,0.0,1.26,1.48,1.54,0.88,1.63,0.52,0.51,0.35,0.66,0.6,0.48,0.49,0.51,0.65,0.37,0.53,0.55,0.52,0.28,0.42,0.27,0.34,0.32,0.39,0.32,0.52,0.41,0.35,0.44,0.29,0.39,0.32,0.46,0.48,0.15,0.26,0.27,0.22,0.22,0.28,0.24,0.17,0.19,0.27,0.22,0.24,0.2,0.23,0.2,0.29,0.21,0.15,0.14,0.2,0.11,0.14,0.1,0.23,0.13,0.14,0.19,0.14,0.2,0.13,0.15,0.14,0.17,0.08,0.09,0.19,0.17,0.15,0.06,0.15,0.11,0.12,0.14,0.1,0.11,0.13,0.13,0.06,0.14,0.11,0.09,0.08,0.12,0.07,0.16,0.08,0.13,0.1,0.11,0.11,0.08,0.13,0.13,0.14,0.12,0.07,0.11,0.07,0.0,0.09,0.07,0.07,0.09,0.08,0.09,0.06,0.04,0.05,0.02,0.06,0.07,0.06,0.07,0.04,0.06,0.03,0.09,0.07,0.05,0.07,0.11,0.03,0.06,0.05,0.06,0.06,0.06,0.05,0.05,0.12,0.03,0.03,0.05,0.0,0.05,0.04,0.05,0.0,0.03,0.04,0.04,0.0,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.04,0.02,0.05,0.06,0.08,0.03,0.03,0.1,0.02,0.03,0.05,0.07,0.0,0.03,0.03,0.03,0.02,0.03,0.02,0.05,0.02,0.03,0.03,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.0,0.03,0.02,0.0,1.32,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,99.53
11/02/2021,9.16,6.28,6.44,5.72,6.42,7.58,4.0,4.1,3.45,3.97,2.72,2.21,2.77,0.0,1.24,1.46,1.55,0.89,1.62,0.51,0.5,0.35,0.68,0.61,0.47,0.49,0.51,0.65,0.38,0.54,0.56,0.53,0.28,0.42,0.26,0.34,0.32,0.38,0.31,0.57,0.4,0.35,0.43,0.3,0.38,0.32,0.45,0.48,0.15,0.26,0.26,0.21,0.21,0.29,0.23,0.17,0.19,0.27,0.2,0.24,0.2,0.23,0.2,0.29,0.21,0.15,0.14,0.19,0.1,0.14,0.1,0.22,0.13,0.14,0.19,0.13,0.19,0.14,0.14,0.15,0.17,0.08,0.08,0.19,0.17,0.15,0.06,0.15,0.11,0.12,0.14,0.1,0.11,0.12,0.14,0.06,0.14,0.11,0.09,0.08,0.12,0.07,0.17,0.08,0.13,0.09,0.11,0.11,0.07,0.13,0.13,0.13,0.13,0.07,0.11,0.05,0.0,0.09,0.07,0.07,0.08,0.08,0.09,0.06,0.04,0.05,0.02,0.06,0.07,0.06,0.06,0.04,0.05,0.03,0.09,0.07,0.05,0.07,0.11,0.03,0.06,0.05,0.06,0.06,0.06,0.05,0.05,0.12,0.03,0.03,0.05,0.0,0.05,0.04,0.05,0.0,0.03,0.04,0.04,0.0,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.04,0.02,0.05,0.06,0.08,0.03,0.03,0.1,0.02,0.03,0.05,0.08,0.0,0.03,0.03,0.03,0.02,0.03,0.02,0.04,0.02,0.03,0.03,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.03,0.02,0.02,1.31,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,99.59
11/03/2021,9.16,6.28,6.44,5.72,6.42,7.58,4.0,4.1,3.45,3.97,2.72,2.21,2.77,0.0,1.24,1.46,1.55,0.89,1.62,0.51,0.5,0.35,0.68,0.61,0.47,0.49,0.51,0.65,0.38,0.54,0.56,0.53,0.28,0.42,0.26,0.34,0.32,0.38,0.31,0.57,0.4,0.35,0.43,0.3,0.38,0.32,0.45,0.48,0.15,0.26,0.26,0.21,0.21,0.29,0.23,0.17,0.19,0.27,0.2,0.24,0.2,0.23,0.2,0.29,0.21,0.15,0.14,0.19,0.1,0.14,0.1,0.22,0.13,0.14,0.19,0.13,0.19,0.14,0.14,0.15,0.17,0.08,0.08,0.19,0.17,0.15,0.06,0.15,0.11,0.12,0.14,0.1,0.11,0.12,0.14,0.06,0.14,0.11,0.09,0.08,0.12,0.07,0.17,0.08,0.13,0.09,0.11,0.11,0.07,0.13,0.13,0.13,0.13,0.07,0.11,0.05,0.0,0.09,0.07,0.07,0.08,0.08,0.09,0.06,0.04,0.05,0.02,0.06,0.07,0.06,0.06,0.04,0.05,0.03,0.09,0.07,0.05,0.07,0.11,0.03,0.06,0.05,0.06,0.06,0.06,0.05,0.05,0.12,0.03,0.03,0.05,0.0,0.05,0.04,0.05,0.0,0.03,0.04,0.04,0.0,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.04,0.02,0.05,0.06,0.08,0.03,0.03,0.1,0.02,0.03,0.05,0.08,0.0,0.03,0.03,0.03,0.02,0.03,0.02,0.04,0.02,0.03,0.03,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.03,0.02,0.02,1.31,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,99.59
11/04/2021,9.12,6.11,6.39,5.69,6.37,7.36,3.99,4.13,3.48,3.94,2.71,2.24,2.72,0.0,1.28,1.47,1.53,0.91,1.62,0.59,0.51,0.37,0.68,0.6,0.48,0.5,0.51,0.64,0.39,0.46,0.56,0.52,0.29,0.42,0.28,0.35,0.32,0.38,0.32,0.57,0.44,0.35,0.43,0.31,0.39,0.32,0.45,0.5,0.15,0.26,0.27,0.22,0.21,0.28,0.23,0.17,0.2,0.27,0.22,0.24,0.2,0.23,0.2,0.3,0.21,0.15,0.16,0.2,0.11,0.14,0.1,0.24,0.14,0.15,0.21,0.14,0.19,0.14,0.14,0.15,0.18,0.08,0.09,0.19,0.17,0.16,0.06,0.15,0.11,0.12,0.14,0.1,0.11,0.13,0.14,0.06,0.14,0.11,0.09,0.09,0.12,0.07,0.17,0.08,0.14,0.09,0.11,0.11,0.08,0.12,0.13,0.14,0.13,0.08,0.1,0.05,0.0,0.09,0.07,0.07,0.09,0.08,0.09,0.06,0.05,0.05,0.02,0.07,0.07,0.06,0.06,0.04,0.06,0.03,0.08,0.07,0.05,0.07,0.1,0.03,0.06,0.05,0.06,0.06,0.06,0.05,0.05,0.12,0.03,0.04,0.05,0.0,0.05,0.05,0.05,0.0,0.03,0.04,0.04,0.02,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.04,0.02,0.05,0.06,0.08,0.03,0.04,0.11,0.02,0.04,0.05,0.08,0.0,0.03,0.03,0.03,0.02,0.03,0.02,0.05,0.02,0.04,0.03,0.07,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.0,0.03,0.02,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,99.57
11/05/2021,9.16,6.23,6.58,5.71,6.38,7.53,3.95,4.1,3.52,3.89,2.63,2.22,2.67,0.0,1.28,1.47,1.5,0.92,1.64,0.66,0.5,0.36,0.6,0.59,0.47,0.5,0.5,0.63,0.35,0.47,0.54,0.5,0.29,0.42,0.27,0.35,0.31,0.36,0.31,0.57,0.47,0.32,0.43,0.3,0.39,0.32,0.44,0.49,0.15,0.28,0.26,0.22,0.21,0.28,0.23,0.17,0.2,0.26,0.22,0.23,0.2,0.24,0.2,0.29,0.2,0.16,0.15,0.21,0.11,0.14,0.1,0.24,0.14,0.14,0.21,0.14,0.18,0.14,0.14,0.15,0.18,0.08,0.09,0.19,0.17,0.16,0.06,0.15,0.11,0.12,0.14,0.1,0.11,0.12,0.14,0.06,0.14,0.11,0.09,0.09,0.11,0.06,0.17,0.08,0.14,0.09,0.11,0.11,0.08,0.12,0.13,0.14,0.13,0.08,0.06,0.05,0.0,0.09,0.07,0.07,0.09,0.08,0.09,0.07,0.05,0.05,0.02,0.07,0.07,0.06,0.06,0.04,0.06,0.04,0.08,0.07,0.05,0.07,0.1,0.03,0.06,0.05,0.06,0.06,0.06,0.05,0.05,0.12,0.03,0.04,0.05,0.0,0.05,0.05,0.05,0.0,0.03,0.04,0.04,0.0,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.02,0.04,0.02,0.05,0.06,0.08,0.03,0.03,0.11,0.02,0.04,0.05,0.08,0.0,0.03,0.03,0.03,0.02,0.03,0.02,0.05,0.02,0.03,0.03,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.0,0.03,0.02,0.02,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,99.58
11/08/2021,9.14,6.6,6.38,5.76,6.52,6.16,4.0,4.15,3.54,3.96,2.82,2.29,2.75,0.0,1.42,1.55,1.42,0.92,1.65,0.61,0.5,0.36,0.59,0.58,0.46,0.5,0.53,0.64,0.38,0.47,0.52,0.44,0.3,0.41,0.28,0.36,0.32,0.38,0.32,0.56,0.51,0.33,0.37,0.32,0.42,0.32,0.44,0.45,0.16,0.28,0.25,0.21,0.24,0.28,0.23,0.18,0.21,0.26,0.22,0.23,0.15,0.25,0.2,0.3,0.21,0.17,0.15,0.2,0.11,0.14,0.11,0.24,0.14,0.14,0.22,0.13,0.18,0.15,0.14,0.16,0.18,0.09,0.09,0.19,0.19,0.16,0.06,0.15,0.12,0.13,0.14,0.1,0.12,0.12,0.14,0.07,0.13,0.12,0.09,0.09,0.12,0.08,0.17,0.09,0.14,0.09,0.11,0.1,0.08,0.13,0.14,0.14,0.13,0.1,0.11,0.05,0.0,0.1,0.08,0.07,0.11,0.08,0.09,0.07,0.05,0.05,0.02,0.07,0.07,0.06,0.06,0.04,0.06,0.04,0.09,0.07,0.05,0.08,0.12,0.03,0.06,0.05,0.06,0.06,0.07,0.05,0.05,0.12,0.03,0.03,0.05,0.0,0.05,0.05,0.05,0.0,0.04,0.04,0.04,0.0,0.03,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.02,0.04,0.02,0.06,0.05,0.08,0.03,0.03,0.11,0.03,0.03,0.05,0.08,0.0,0.03,0.03,0.03,0.02,0.03,0.02,0.05,0.02,0.03,0.03,0.07,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.0,0.03,0.02,0.02,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,99.56000000000002
11/09/2021,9.24,6.57,7.2,5.87,5.98,5.23,4.09,4.21,3.59,3.81,2.85,2.32,2.79,0.0,1.46,1.59,1.44,0.95,1.63,0.55,0.51,0.37,0.6,0.58,0.48,0.51,0.54,0.65,0.38,0.47,0.5,0.45,0.32,0.42,0.3,0.37,0.34,0.4,0.34,0.58,0.51,0.35,0.39,0.32,0.43,0.32,0.46,0.44,0.16,0.27,0.25,0.21,0.23,0.29,0.24,0.19,0.22,0.27,0.18,0.23,0.16,0.26,0.21,0.3,0.21,0.17,0.16,0.2,0.11,0.14,0.11,0.24,0.07,0.14,0.22,0.13,0.18,0.15,0.12,0.16,0.18,0.09,0.09,0.18,0.18,0.15,0.06,0.15,0.08,0.13,0.15,0.1,0.13,0.12,0.14,0.07,0.14,0.13,0.09,0.1,0.12,0.08,0.17,0.09,0.14,0.09,0.03,0.11,0.08,0.13,0.13,0.14,0.13,0.1,0.16,0.05,0.0,0.1,0.09,0.08,0.1,0.08,0.08,0.07,0.05,0.06,0.02,0.07,0.08,0.07,0.06,0.04,0.06,0.03,0.1,0.07,0.06,0.08,0.13,0.03,0.06,0.05,0.06,0.06,0.07,0.06,0.05,0.12,0.03,0.03,0.05,0.0,0.05,0.05,0.05,0.0,0.04,0.04,0.04,0.0,0.03,0.04,0.04,0.04,0.05,0.03,0.04,0.03,0.03,0.04,0.02,0.06,0.05,0.09,0.03,0.04,0.12,0.03,0.03,0.05,0.08,0.0,0.03,0.03,0.03,0.02,0.03,0.02,0.05,0.02,0.03,0.03,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.03,0.03,0.0,0.02,0.02,0.0,0.03,0.02,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.0,99.61
11/10/2021,9.24,6.57,7.2,5.87,5.98,5.23,4.09,4.21,3.59,3.81,2.85,2.32,2.79,0.0,1.46,1.59,1.44,0.95,1.63,0.55,0.51,0.37,0.6,0.58,0.48,0.51,0.54,0.65,0.38,0.47,0.5,0.45,0.32,0.42,0.3,0.37,0.34,0.4,0.34,0.58,0.51,0.35,0.39,0.32,0.43,0.32,0.46,0.44,0.16,0.27,0.25,0.21,0.23,0.29,0.24,0.19,0.22,0.27,0.18,0.23,0.16,0.26,0.21,0.3,0.21,0.17,0.16,0.2,0.11,0.14,0.11,0.24,0.07,0.14,0.22,0.13,0.18,0.15,0.12,0.16,0.18,0.09,0.09,0.18,0.18,0.15,0.06,0.15,0.08,0.13,0.15,0.1,0.13,0.12,0.14,0.07,0.14,0.13,0.09,0.1,0.12,0.08,0.17,0.09,0.14,0.09,0.03,0.11,0.08,0.13,0.13,0.14,0.13,0.1,0.16,0.05,0.0,0.1,0.09,0.08,0.1,0.08,0.08,0.07,0.05,0.06,0.02,0.07,0.08,0.07,0.06,0.04,0.06,0.03,0.1,0.07,0.06,0.08,0.13,0.03,0.06,0.05,0.06,0.06,0.07,0.06,0.05,0.12,0.03,0.03,0.05,0.0,0.05,0.05,0.05,0.0,0.04,0.04,0.04,0.0,0.03,0.04,0.04,0.04,0.05,0.03,0.04,0.03,0.03,0.04,0.02,0.06,0.05,0.09,0.03,0.04,0.12,0.03,0.03,0.05,0.08,0.0,0.03,0.03,0.03,0.02,0.03,0.02,0.05,0.02,0.03,0.03,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.03,0.03,0.0,0.02,0.02,0.0,0.03,0.02,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.0,99.61
11/11/2021,9.21,6.46,7.15,5.81,6.06,5.4,4.09,4.19,3.55,3.88,2.84,2.27,2.8,0.0,1.47,1.59,1.41,0.94,1.63,0.6,0.51,0.37,0.6,0.59,0.48,0.54,0.54,0.65,0.38,0.46,0.5,0.45,0.31,0.42,0.29,0.36,0.33,0.39,0.33,0.58,0.52,0.36,0.38,0.33,0.44,0.31,0.46,0.45,0.16,0.28,0.25,0.21,0.23,0.28,0.24,0.19,0.21,0.27,0.2,0.24,0.16,0.25,0.21,0.28,0.21,0.16,0.15,0.2,0.11,0.15,0.11,0.23,0.06,0.14,0.22,0.15,0.18,0.15,0.12,0.16,0.18,0.09,0.1,0.18,0.18,0.15,0.06,0.15,0.08,0.13,0.15,0.1,0.14,0.13,0.14,0.06,0.14,0.13,0.09,0.1,0.12,0.08,0.18,0.09,0.14,0.09,0.03,0.11,0.08,0.13,0.14,0.14,0.13,0.09,0.16,0.05,0.0,0.1,0.09,0.08,0.1,0.08,0.08,0.07,0.05,0.06,0.02,0.07,0.07,0.07,0.06,0.04,0.06,0.03,0.11,0.07,0.06,0.08,0.13,0.03,0.06,0.05,0.06,0.06,0.07,0.06,0.05,0.12,0.03,0.03,0.05,0.0,0.05,0.05,0.05,0.0,0.04,0.04,0.04,0.0,0.03,0.04,0.04,0.04,0.05,0.03,0.04,0.03,0.02,0.04,0.02,0.06,0.05,0.09,0.03,0.03,0.12,0.03,0.03,0.05,0.08,0.0,0.03,0.03,0.03,0.02,0.03,0.02,0.05,0.02,0.03,0.03,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.0,0.03,0.02,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.0,99.59
11/12/2021,9.25,6.54,7.05,5.83,6.11,5.27,4.12,4.23,3.58,3.87,2.85,2.26,2.85,0.0,1.45,1.56,1.41,0.94,1.67,0.59,0.51,0.37,0.6,0.59,0.49,0.54,0.53,0.65,0.38,0.48,0.51,0.46,0.31,0.42,0.3,0.35,0.33,0.39,0.32,0.59,0.51,0.35,0.37,0.32,0.43,0.31,0.47,0.45,0.18,0.27,0.25,0.2,0.22,0.24,0.24,0.2,0.21,0.27,0.19,0.24,0.17,0.25,0.21,0.25,0.22,0.16,0.17,0.2,0.11,0.15,0.12,0.23,0.06,0.14,0.21,0.14,0.17,0.15,0.12,0.16,0.18,0.09,0.09,0.19,0.18,0.14,0.06,0.15,0.08,0.12,0.14,0.09,0.14,0.12,0.14,0.06,0.14,0.13,0.08,0.09,0.12,0.08,0.18,0.09,0.13,0.09,0.03,0.11,0.08,0.13,0.14,0.16,0.13,0.09,0.14,0.05,0.0,0.11,0.09,0.08,0.1,0.08,0.08,0.07,0.05,0.06,0.02,0.06,0.07,0.07,0.06,0.04,0.06,0.04,0.1,0.07,0.06,0.08,0.13,0.04,0.06,0.05,0.05,0.06,0.06,0.06,0.04,0.12,0.03,0.03,0.05,0.0,0.06,0.05,0.05,0.0,0.04,0.04,0.04,0.0,0.03,0.04,0.04,0.04,0.06,0.03,0.04,0.03,0.02,0.04,0.02,0.06,0.04,0.09,0.03,0.03,0.11,0.03,0.03,0.05,0.08,0.0,0.03,0.03,0.03,0.02,0.03,0.02,0.05,0.02,0.03,0.03,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.0,0.03,0.02,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.0,99.51000000000002
11/15/2021,9.31,6.58,7.51,5.9,6.22,5.04,4.11,4.33,3.59,3.94,2.78,2.24,2.8,0.0,1.36,1.49,1.42,0.93,1.67,0.59,0.52,0.39,0.58,0.59,0.46,0.54,0.54,0.65,0.37,0.41,0.52,0.47,0.3,0.43,0.28,0.35,0.3,0.39,0.3,0.59,0.48,0.34,0.36,0.32,0.42,0.31,0.47,0.44,0.19,0.27,0.24,0.2,0.22,0.24,0.22,0.18,0.2,0.26,0.18,0.23,0.17,0.25,0.2,0.25,0.21,0.16,0.16,0.19,0.11,0.14,0.1,0.22,0.07,0.13,0.22,0.14,0.16,0.15,0.13,0.16,0.19,0.09,0.09,0.19,0.17,0.14,0.07,0.15,0.08,0.12,0.14,0.09,0.14,0.12,0.14,0.06,0.14,0.12,0.08,0.1,0.11,0.08,0.18,0.1,0.14,0.1,0.03,0.11,0.08,0.13,0.13,0.15,0.13,0.09,0.26,0.05,0.0,0.1,0.09,0.07,0.1,0.08,0.09,0.07,0.05,0.05,0.03,0.06,0.07,0.06,0.06,0.04,0.06,0.03,0.1,0.07,0.06,0.08,0.12,0.03,0.06,0.05,0.05,0.06,0.06,0.06,0.04,0.0,0.03,0.03,0.05,0.0,0.07,0.05,0.05,0.0,0.04,0.04,0.04,0.0,0.03,0.04,0.04,0.04,0.06,0.03,0.04,0.03,0.02,0.04,0.02,0.05,0.05,0.09,0.03,0.03,0.11,0.03,0.03,0.05,0.08,0.0,0.03,0.03,0.03,0.02,0.04,0.02,0.05,0.02,0.03,0.03,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.0,0.03,0.02,0.02,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.0,99.52
11/16/2021,9.31,6.58,7.51,5.9,6.22,5.04,4.11,4.33,3.59,3.94,2.78,2.24,2.8,0.0,1.36,1.49,1.42,0.93,1.67,0.59,0.52,0.39,0.58,0.59,0.46,0.54,0.54,0.65,0.37,0.41,0.52,0.47,0.3,0.43,0.28,0.35,0.3,0.39,0.3,0.59,0.48,0.34,0.36,0.32,0.42,0.31,0.47,0.44,0.19,0.27,0.24,0.2,0.22,0.24,0.22,0.18,0.2,0.26,0.18,0.23,0.17,0.25,0.2,0.25,0.21,0.16,0.16,0.19,0.11,0.14,0.1,0.22,0.07,0.13,0.22,0.14,0.16,0.15,0.13,0.16,0.19,0.09,0.09,0.19,0.17,0.14,0.07,0.15,0.08,0.12,0.14,0.09,0.14,0.12,0.14,0.06,0.14,0.12,0.08,0.1,0.11,0.08,0.18,0.1,0.14,0.1,0.03,0.11,0.08,0.13,0.13,0.15,0.13,0.09,0.26,0.05,0.0,0.1,0.09,0.07,0.1,0.08,0.09,0.07,0.05,0.05,0.03,0.06,0.07,0.06,0.06,0.04,0.06,0.03,0.1,0.07,0.06,0.08,0.12,0.03,0.06,0.05,0.05,0.06,0.06,0.06,0.04,0.0,0.03,0.03,0.05,0.0,0.07,0.05,0.05,0.0,0.04,0.04,0.04,0.0,0.03,0.04,0.04,0.04,0.06,0.03,0.04,0.03,0.02,0.04,0.02,0.05,0.05,0.09,0.03,0.03,0.11,0.03,0.03,0.05,0.08,0.0,0.03,0.03,0.03,0.02,0.04,0.02,0.05,0.02,0.03,0.03,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.0,0.03,0.02,0.02,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.0,99.52
11/17/2021,9.41,6.49,7.43,5.91,6.21,5.15,4.13,4.33,3.58,3.97,2.8,2.27,2.82,0.0,1.35,1.5,1.45,0.93,1.79,0.59,0.54,0.4,0.57,0.6,0.47,0.53,0.55,0.65,0.37,0.41,0.53,0.46,0.3,0.43,0.27,0.35,0.31,0.39,0.3,0.6,0.47,0.34,0.37,0.31,0.42,0.31,0.46,0.43,0.21,0.27,0.24,0.19,0.22,0.23,0.2,0.18,0.2,0.25,0.18,0.23,0.16,0.25,0.2,0.25,0.21,0.16,0.16,0.19,0.11,0.14,0.11,0.22,0.07,0.14,0.21,0.14,0.16,0.15,0.13,0.15,0.19,0.09,0.09,0.2,0.17,0.14,0.07,0.15,0.08,0.12,0.14,0.09,0.14,0.12,0.14,0.06,0.14,0.12,0.08,0.1,0.12,0.08,0.18,0.1,0.13,0.1,0.03,0.11,0.08,0.13,0.12,0.15,0.13,0.09,0.16,0.05,0.0,0.1,0.09,0.07,0.1,0.08,0.09,0.07,0.05,0.05,0.03,0.06,0.07,0.06,0.06,0.04,0.06,0.03,0.1,0.07,0.06,0.08,0.12,0.03,0.06,0.05,0.05,0.06,0.06,0.06,0.04,0.0,0.03,0.03,0.05,0.0,0.07,0.05,0.05,0.0,0.05,0.04,0.04,0.0,0.03,0.04,0.04,0.04,0.06,0.03,0.04,0.03,0.02,0.04,0.02,0.05,0.05,0.09,0.03,0.03,0.12,0.02,0.03,0.05,0.08,0.0,0.03,0.03,0.03,0.02,0.04,0.02,0.04,0.02,0.03,0.03,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.0,0.03,0.02,0.0,1.26,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.07,0.0,99.61
11/18/2021,9.36,6.49,7.44,5.93,6.21,5.26,4.15,4.32,3.52,4.09,2.8,2.29,2.81,0.0,1.37,1.54,1.45,0.94,1.87,0.6,0.54,0.39,0.57,0.59,0.48,0.52,0.55,0.66,0.37,0.41,0.53,0.46,0.29,0.43,0.26,0.35,0.3,0.38,0.31,0.59,0.42,0.34,0.37,0.31,0.41,0.31,0.47,0.44,0.2,0.27,0.24,0.19,0.21,0.22,0.19,0.17,0.17,0.25,0.18,0.24,0.16,0.24,0.19,0.24,0.21,0.16,0.16,0.18,0.11,0.14,0.1,0.2,0.07,0.13,0.21,0.13,0.16,0.14,0.13,0.16,0.2,0.08,0.09,0.19,0.16,0.15,0.06,0.16,0.09,0.12,0.14,0.09,0.14,0.13,0.14,0.06,0.14,0.12,0.08,0.09,0.12,0.07,0.18,0.09,0.13,0.1,0.03,0.1,0.08,0.13,0.12,0.16,0.12,0.09,0.12,0.05,0.0,0.1,0.09,0.07,0.1,0.07,0.09,0.07,0.04,0.05,0.03,0.06,0.06,0.06,0.06,0.04,0.06,0.03,0.09,0.07,0.06,0.08,0.12,0.03,0.06,0.05,0.05,0.06,0.06,0.06,0.04,0.0,0.03,0.03,0.05,0.0,0.07,0.05,0.05,0.0,0.04,0.04,0.04,0.0,0.03,0.04,0.04,0.03,0.06,0.03,0.04,0.03,0.02,0.04,0.02,0.05,0.04,0.09,0.03,0.03,0.12,0.02,0.03,0.05,0.08,0.0,0.03,0.03,0.03,0.02,0.04,0.02,0.04,0.02,0.03,0.03,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.03,0.02,0.0,0.02,0.02,0.0,0.03,0.02,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.02,99.57
