,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,PG,MDT,JPM,V,HD,PYPL,MA,ISRG,KO,DIS,CVS,BAC,ADBE,ANTM,COST,XOM,ZTS,CMCSA,SYK,GILD,NFLX,CI,VZ,CRM,INTC,CSCO,UPS,NKE,CVX,T,AVGO,UNP,ACN,EW,TXN,WFC,MCD,BSX,QCOM,CAT,IDXX,MMM,NEE,DE,ORCL,LIN,MS,LOW,IQV,INTU,C,SBUX,MO,TGT,BLK,AMAT,AMT,ALGN,GS,AMD,IBM,DXCM,NOW,ALXN,BAX,AXP,EL,SCHW,CSX,CHTR,RMD,NSC,PLD,SPGI,MU,ZBH,CCI,MTD,LRCX,FDX,TMUS,BKNG,TJX,ITW,COP,FIS,MCK,PNC,ADP,CB,ETN,ATVI,DUK,TFC,GM,USB,CME,LH,ROP,EMR,WST,EQIX,MMC,WM,SHW,ICE,ADSK,APD,MCO,D,SO,CERN,ADI,COF,KMB,F,GPN,FISV,PGR,TT,JCI,WAT,AON,STE,NEM,PH,SYY,STZ,DG,ECL,CARR,TWTR,INFO,FCX,NXPI,CMI,TFX,GIS,EOG,KLAC,TDG,DGX,HOLX,TROW,EBAY,MNST,ADM,MET,PSA,OTIS,WBA,MSCI,DOW,ROST,TEL,CAH,PRU,AIG,CASH,DLR,ROK,KR,DD,APH,PCAR,FAST,SWK,SLB,EA,EXC,ABC,CTAS,AEP,SNPS,ALL,APTV,BK,MSI,CMG,SRE,XLNX,FTNT,DFS,SBAC,AME,HPQ,CPRT,PSX,MPC,TRV,SPG,YUM,VRSK,CDNS,PPG,INCY,MAR,WELL,CTSH,LUV,PAYX,EFX,HLT,RSG,n/a,ABMD,IFF,NUE,ODFL,MCHP,MRNA,CL,ORLY,KHC,XRAY,DAL,GNRC,TSN,PXD,SIVB,FRC,AZO,O,STT,ETSY,HUM,XEL,MKC,AVB,CBRE,CLX,AFL,DOV,AJG,CTVA,ANET,ANSS,AMP,AWK,DLTR,ARE,ALB,ED,BLL,DVN,CDW,CAG,AEE,BF.B,DVA,CMS,KMX,DRI,BBY,BKR,BR,CFG,AKAM,AMCR,BXP,CHRW,FANG,AVY,BBWI WI,CINF,CE,DPZ,AES,CF,CCL,CPB,LNT,ALLE,CNP,AAL,CBOE,CTXS,BRO,CTRA,ATO,AAP,BWA,ALK,CDAY,CMA,APA,AIZ,DISH,DISCK,DISCA,SUM
12/21/2021,6.9,6.23,3.79,2.02,2.21,2.08,1.41,1.8,1.95,1.69,1.0,1.22,0.92,1.09,0.56,0.78,0.86,0.99,0.68,0.97,0.84,0.68,0.79,0.0,0.66,0.8,0.57,0.61,0.66,0.67,0.54,0.56,0.62,0.52,0.65,0.51,0.53,0.57,0.43,0.65,0.55,0.65,0.54,0.44,0.52,0.51,0.42,0.51,0.38,0.38,0.35,0.46,0.34,0.43,0.45,0.37,0.46,0.37,0.44,0.31,0.34,0.38,0.28,0.34,0.34,0.33,0.32,0.34,0.43,0.29,0.38,0.31,0.0,0.3,0.26,0.36,0.32,0.28,0.2,0.27,0.24,0.32,0.29,0.24,0.18,0.23,0.26,0.24,0.2,0.18,0.24,0.23,0.24,0.24,0.17,0.26,0.22,0.25,0.22,0.23,0.12,0.21,0.2,0.22,0.2,0.21,0.22,0.17,0.19,0.24,0.19,0.22,0.22,0.21,0.19,0.15,0.17,0.16,0.16,0.18,0.17,0.23,0.17,0.2,0.2,0.0,0.16,0.15,0.16,0.19,0.16,0.17,0.17,0.12,0.14,0.16,0.17,0.14,0.14,0.16,0.0,0.18,0.14,0.15,0.11,0.11,0.18,0.13,0.15,0.11,0.15,0.14,0.11,0.11,0.15,0.16,0.11,0.15,0.13,0.15,0.12,0.0,0.1,0.13,0.0,0.0,0.12,0.0,0.13,0.14,0.14,0.0,0.13,0.0,0.12,0.0,0.11,0.0,0.13,0.13,0.14,0.11,0.13,0.0,0.12,0.12,0.11,0.11,0.0,0.12,0.11,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.13,0.1,0.12,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.1,0.0,0.34,0.0,0.0,0.0,0.11,0.12,0.72,0.31,0.12,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.42
12/22/2021,6.84,6.23,3.84,2.02,2.18,2.04,1.37,1.78,1.96,1.7,1.12,1.18,0.9,1.06,0.55,0.77,0.99,1.0,0.69,1.1,0.8,0.67,0.0,0.0,0.64,0.92,0.56,0.69,0.75,0.66,0.6,0.56,0.63,0.52,0.66,0.52,0.54,0.57,0.43,0.68,0.55,0.65,0.63,0.44,0.48,0.51,0.48,0.52,0.37,0.43,0.34,0.46,0.34,0.41,0.45,0.36,0.46,0.42,0.44,0.3,0.33,0.39,0.28,0.34,0.34,0.34,0.36,0.33,0.42,0.29,0.44,0.31,0.0,0.34,0.26,0.35,0.32,0.28,0.2,0.3,0.24,0.32,0.29,0.24,0.2,0.23,0.3,0.24,0.21,0.18,0.23,0.23,0.24,0.22,0.17,0.29,0.21,0.25,0.21,0.23,0.12,0.21,0.2,0.21,0.19,0.21,0.24,0.17,0.19,0.27,0.19,0.22,0.22,0.21,0.19,0.16,0.17,0.16,0.16,0.18,0.21,0.24,0.15,0.2,0.2,0.0,0.16,0.15,0.16,0.19,0.17,0.17,0.19,0.12,0.14,0.16,0.18,0.14,0.14,0.16,0.0,0.18,0.14,0.15,0.0,0.12,0.18,0.13,0.15,0.1,0.17,0.16,0.11,0.11,0.15,0.16,0.11,0.15,0.13,0.15,0.12,0.0,0.1,0.13,0.0,0.0,0.12,0.0,0.13,0.13,0.13,0.0,0.13,0.1,0.12,0.0,0.1,0.0,0.13,0.15,0.14,0.11,0.13,0.0,0.12,0.12,0.11,0.11,0.0,0.13,0.12,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.13,0.0,0.1,0.11,0.0,0.11,0.0,0.0,0.12,0.0,0.1,0.24,0.0,0.1,0.0,0.11,0.12,0.0,0.31,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.11,0.0,0.1,0.0,0.48,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.4
12/23/2021,6.86,6.23,3.82,1.99,2.21,2.06,1.37,1.79,1.91,1.72,1.11,1.17,0.9,1.07,0.55,0.75,0.99,1.0,0.68,1.11,0.8,0.67,0.0,0.0,0.64,0.93,0.57,0.69,0.76,0.68,0.6,0.56,0.63,0.52,0.67,0.52,0.53,0.58,0.44,0.69,0.55,0.64,0.62,0.45,0.48,0.52,0.47,0.52,0.36,0.42,0.34,0.46,0.34,0.39,0.45,0.36,0.46,0.42,0.43,0.29,0.34,0.39,0.27,0.34,0.34,0.34,0.36,0.33,0.42,0.3,0.44,0.31,0.0,0.34,0.26,0.36,0.31,0.28,0.2,0.3,0.24,0.32,0.29,0.24,0.2,0.24,0.29,0.24,0.21,0.18,0.23,0.23,0.24,0.23,0.17,0.29,0.21,0.25,0.21,0.23,0.12,0.21,0.19,0.21,0.19,0.21,0.24,0.17,0.19,0.27,0.2,0.22,0.22,0.21,0.19,0.16,0.17,0.16,0.16,0.18,0.22,0.24,0.15,0.21,0.2,0.0,0.16,0.15,0.16,0.19,0.17,0.17,0.18,0.12,0.13,0.16,0.18,0.14,0.15,0.16,0.0,0.18,0.14,0.15,0.0,0.12,0.18,0.13,0.15,0.0,0.17,0.16,0.11,0.11,0.15,0.16,0.11,0.15,0.13,0.15,0.12,0.0,0.1,0.13,0.11,0.0,0.12,0.0,0.13,0.13,0.14,0.0,0.13,0.1,0.12,0.0,0.0,0.0,0.13,0.15,0.14,0.11,0.14,0.0,0.11,0.12,0.11,0.12,0.11,0.13,0.12,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.13,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.12,0.0,0.1,0.26,0.11,0.1,0.0,0.11,0.12,0.0,0.31,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.11,0.1,0.0,0.0,0.48,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.47999999999999
12/24/2021,6.86,6.25,3.82,2.01,2.19,2.05,1.36,1.84,1.96,1.69,1.12,1.16,0.91,1.05,0.56,0.77,1.02,0.99,0.69,1.09,0.8,0.67,0.0,0.0,0.64,0.92,0.56,0.7,0.74,0.68,0.6,0.55,0.63,0.52,0.66,0.52,0.55,0.57,0.44,0.68,0.54,0.64,0.63,0.44,0.48,0.51,0.48,0.52,0.36,0.43,0.33,0.45,0.34,0.39,0.44,0.36,0.45,0.42,0.43,0.29,0.34,0.38,0.27,0.34,0.35,0.34,0.37,0.33,0.44,0.3,0.45,0.32,0.0,0.34,0.26,0.36,0.32,0.28,0.2,0.3,0.24,0.31,0.29,0.26,0.2,0.23,0.29,0.25,0.21,0.18,0.24,0.23,0.23,0.23,0.17,0.29,0.21,0.25,0.21,0.23,0.13,0.2,0.19,0.21,0.19,0.2,0.23,0.17,0.19,0.27,0.19,0.22,0.21,0.21,0.19,0.16,0.17,0.16,0.16,0.18,0.21,0.24,0.15,0.2,0.2,0.1,0.16,0.15,0.16,0.19,0.17,0.17,0.18,0.12,0.14,0.17,0.18,0.14,0.14,0.16,0.0,0.18,0.15,0.15,0.0,0.12,0.17,0.13,0.16,0.0,0.16,0.15,0.11,0.11,0.15,0.16,0.11,0.15,0.13,0.16,0.12,0.0,0.1,0.13,0.0,0.0,0.12,0.0,0.13,0.13,0.13,0.0,0.13,0.1,0.12,0.1,0.1,0.0,0.13,0.15,0.14,0.11,0.14,0.0,0.12,0.12,0.11,0.12,0.0,0.13,0.12,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.1,0.13,0.0,0.12,0.13,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.12,0.11,0.0,0.26,0.11,0.1,0.0,0.11,0.12,0.0,0.3,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.48000000000002
12/27/2021,6.87,6.28,3.77,1.98,2.2,2.05,1.34,1.85,2.19,1.68,1.12,1.15,0.9,1.05,0.56,0.78,1.05,0.98,0.69,1.08,0.79,0.67,0.0,0.0,0.64,0.92,0.56,0.72,0.73,0.67,0.6,0.54,0.62,0.52,0.66,0.52,0.54,0.57,0.44,0.69,0.54,0.65,0.64,0.44,0.47,0.51,0.49,0.52,0.37,0.44,0.33,0.45,0.34,0.37,0.44,0.36,0.45,0.42,0.44,0.29,0.34,0.37,0.27,0.33,0.36,0.33,0.38,0.33,0.43,0.29,0.44,0.32,0.0,0.34,0.26,0.36,0.32,0.28,0.19,0.3,0.24,0.31,0.29,0.27,0.21,0.23,0.3,0.25,0.21,0.18,0.24,0.23,0.23,0.23,0.17,0.29,0.21,0.26,0.21,0.23,0.13,0.2,0.19,0.21,0.19,0.2,0.23,0.17,0.18,0.27,0.19,0.22,0.21,0.21,0.19,0.15,0.16,0.16,0.16,0.18,0.21,0.23,0.15,0.2,0.2,0.0,0.16,0.15,0.16,0.19,0.17,0.16,0.19,0.12,0.14,0.17,0.17,0.13,0.14,0.16,0.0,0.18,0.15,0.15,0.0,0.12,0.17,0.13,0.16,0.0,0.16,0.15,0.11,0.11,0.15,0.16,0.11,0.15,0.13,0.15,0.12,0.0,0.0,0.13,0.0,0.0,0.12,0.0,0.12,0.13,0.13,0.0,0.13,0.1,0.12,0.0,0.1,0.0,0.13,0.15,0.13,0.11,0.14,0.0,0.12,0.11,0.11,0.12,0.0,0.13,0.12,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.1,0.13,0.0,0.12,0.13,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.12,0.11,0.0,0.26,0.11,0.0,0.0,0.11,0.12,0.0,0.3,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.11,0.0,0.1,0.0,0.47,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.56
12/28/2021,6.87,6.28,3.77,1.98,2.2,2.05,1.34,1.85,2.19,1.68,1.12,1.15,0.9,1.05,0.56,0.78,1.05,0.98,0.69,1.08,0.79,0.67,0.0,0.0,0.64,0.92,0.56,0.72,0.73,0.67,0.6,0.54,0.62,0.52,0.66,0.52,0.54,0.57,0.44,0.69,0.54,0.65,0.64,0.44,0.47,0.51,0.49,0.52,0.37,0.44,0.33,0.45,0.34,0.37,0.44,0.36,0.45,0.42,0.44,0.29,0.34,0.37,0.27,0.33,0.36,0.33,0.38,0.33,0.43,0.29,0.44,0.32,0.0,0.34,0.26,0.36,0.32,0.28,0.19,0.3,0.24,0.31,0.29,0.27,0.21,0.23,0.3,0.25,0.21,0.18,0.24,0.23,0.23,0.23,0.17,0.29,0.21,0.26,0.21,0.23,0.13,0.2,0.19,0.21,0.19,0.2,0.23,0.17,0.18,0.27,0.19,0.22,0.21,0.21,0.19,0.15,0.16,0.16,0.16,0.18,0.21,0.23,0.15,0.2,0.2,0.0,0.16,0.15,0.16,0.19,0.17,0.16,0.19,0.12,0.14,0.17,0.17,0.13,0.14,0.16,0.0,0.18,0.15,0.15,0.0,0.12,0.17,0.13,0.16,0.0,0.16,0.15,0.11,0.11,0.15,0.16,0.11,0.15,0.13,0.15,0.12,0.0,0.0,0.13,0.0,0.0,0.12,0.0,0.12,0.13,0.13,0.0,0.13,0.1,0.12,0.0,0.1,0.0,0.13,0.15,0.13,0.11,0.14,0.0,0.12,0.11,0.11,0.12,0.0,0.13,0.12,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.1,0.13,0.0,0.12,0.13,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.12,0.11,0.0,0.26,0.11,0.0,0.0,0.11,0.12,0.0,0.3,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.11,0.0,0.1,0.0,0.47,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.56
12/29/2021,6.87,6.28,3.77,1.98,2.2,2.05,1.34,1.85,2.19,1.68,1.12,1.15,0.9,1.05,0.56,0.78,1.05,0.98,0.69,1.08,0.79,0.67,0.0,0.0,0.64,0.92,0.56,0.72,0.73,0.67,0.6,0.54,0.62,0.52,0.66,0.52,0.54,0.57,0.44,0.69,0.54,0.65,0.64,0.44,0.47,0.51,0.49,0.52,0.37,0.44,0.33,0.45,0.34,0.37,0.44,0.36,0.45,0.42,0.44,0.29,0.34,0.37,0.27,0.33,0.36,0.33,0.38,0.33,0.43,0.29,0.44,0.32,0.0,0.34,0.26,0.36,0.32,0.28,0.19,0.3,0.24,0.31,0.29,0.27,0.21,0.23,0.3,0.25,0.21,0.18,0.24,0.23,0.23,0.23,0.17,0.29,0.21,0.26,0.21,0.23,0.13,0.2,0.19,0.21,0.19,0.2,0.23,0.17,0.18,0.27,0.19,0.22,0.21,0.21,0.19,0.15,0.16,0.16,0.16,0.18,0.21,0.23,0.15,0.2,0.2,0.0,0.16,0.15,0.16,0.19,0.17,0.16,0.19,0.12,0.14,0.17,0.17,0.13,0.14,0.16,0.0,0.18,0.15,0.15,0.0,0.12,0.17,0.13,0.16,0.0,0.16,0.15,0.11,0.11,0.15,0.16,0.11,0.15,0.13,0.15,0.12,0.0,0.0,0.13,0.0,0.0,0.12,0.0,0.12,0.13,0.13,0.0,0.13,0.1,0.12,0.0,0.1,0.0,0.13,0.15,0.13,0.11,0.14,0.0,0.12,0.11,0.11,0.12,0.0,0.13,0.12,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.1,0.13,0.0,0.12,0.13,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.12,0.11,0.0,0.26,0.11,0.0,0.0,0.11,0.12,0.0,0.3,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.11,0.0,0.1,0.0,0.47,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.56
12/30/2021,6.93,6.34,3.68,2.02,2.19,2.04,1.33,1.9,2.21,1.68,1.12,1.14,0.89,1.06,0.55,0.76,1.03,0.97,0.68,1.07,0.78,0.67,0.0,0.0,0.64,0.93,0.56,0.72,0.72,0.66,0.6,0.53,0.62,0.51,0.67,0.52,0.54,0.57,0.43,0.69,0.54,0.66,0.65,0.44,0.47,0.5,0.48,0.52,0.36,0.44,0.33,0.44,0.33,0.37,0.44,0.36,0.45,0.42,0.44,0.29,0.34,0.36,0.27,0.33,0.37,0.34,0.38,0.32,0.45,0.29,0.43,0.33,0.0,0.34,0.26,0.36,0.32,0.28,0.19,0.3,0.24,0.31,0.29,0.26,0.21,0.23,0.3,0.25,0.21,0.17,0.24,0.22,0.23,0.23,0.17,0.29,0.21,0.26,0.21,0.23,0.12,0.2,0.19,0.21,0.19,0.2,0.23,0.17,0.18,0.27,0.19,0.22,0.21,0.21,0.19,0.15,0.16,0.16,0.15,0.17,0.21,0.23,0.15,0.2,0.2,0.1,0.15,0.15,0.16,0.19,0.17,0.16,0.19,0.12,0.14,0.17,0.17,0.13,0.14,0.16,0.0,0.18,0.15,0.15,0.0,0.12,0.17,0.13,0.16,0.0,0.16,0.15,0.11,0.11,0.15,0.16,0.11,0.15,0.13,0.15,0.12,0.0,0.0,0.13,0.0,0.0,0.12,0.0,0.12,0.13,0.13,0.0,0.13,0.0,0.12,0.0,0.1,0.0,0.13,0.15,0.13,0.11,0.14,0.0,0.12,0.11,0.11,0.11,0.0,0.14,0.12,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.1,0.13,0.0,0.12,0.13,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.12,0.11,0.0,0.26,0.11,0.0,0.0,0.11,0.12,0.0,0.3,0.12,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.1,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.46
12/31/2021,6.9,6.32,3.71,2.02,2.17,2.02,1.34,1.87,2.2,1.69,1.12,1.15,0.9,1.06,0.55,0.77,1.03,0.98,0.69,1.08,0.79,0.66,0.0,0.0,0.64,0.92,0.56,0.72,0.73,0.66,0.6,0.53,0.62,0.51,0.67,0.52,0.53,0.57,0.43,0.69,0.54,0.66,0.64,0.44,0.47,0.5,0.49,0.52,0.36,0.44,0.33,0.45,0.33,0.36,0.44,0.36,0.45,0.42,0.44,0.29,0.34,0.37,0.27,0.33,0.36,0.34,0.38,0.32,0.45,0.29,0.4,0.32,0.0,0.34,0.26,0.36,0.32,0.28,0.19,0.3,0.24,0.31,0.29,0.26,0.21,0.23,0.3,0.25,0.21,0.17,0.24,0.23,0.23,0.23,0.17,0.29,0.21,0.26,0.21,0.23,0.13,0.2,0.19,0.21,0.19,0.2,0.23,0.17,0.18,0.27,0.19,0.22,0.21,0.21,0.19,0.15,0.16,0.16,0.16,0.18,0.21,0.23,0.15,0.2,0.2,0.0,0.16,0.15,0.16,0.19,0.17,0.16,0.19,0.12,0.14,0.17,0.18,0.14,0.14,0.16,0.0,0.18,0.15,0.15,0.0,0.12,0.17,0.13,0.16,0.0,0.16,0.15,0.11,0.11,0.15,0.16,0.11,0.15,0.13,0.16,0.12,0.0,0.1,0.13,0.11,0.0,0.12,0.0,0.13,0.13,0.13,0.0,0.13,0.0,0.12,0.0,0.0,0.0,0.13,0.15,0.13,0.11,0.14,0.0,0.12,0.11,0.11,0.11,0.0,0.13,0.12,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.13,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.12,0.11,0.1,0.26,0.11,0.1,0.0,0.11,0.12,0.0,0.3,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.1,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.48
01/03/2022,6.91,6.34,3.7,2.02,2.18,2.03,1.36,1.84,2.18,1.7,1.13,1.16,0.9,1.08,0.55,0.77,1.04,0.98,0.7,1.1,0.79,0.67,0.0,0.0,0.63,0.93,0.57,0.73,0.74,0.67,0.61,0.53,0.62,0.52,0.68,0.52,0.54,0.57,0.43,0.69,0.55,0.66,0.65,0.44,0.47,0.51,0.49,0.52,0.37,0.45,0.34,0.45,0.33,0.36,0.45,0.36,0.46,0.43,0.44,0.29,0.35,0.37,0.28,0.33,0.36,0.34,0.38,0.32,0.43,0.3,0.42,0.33,0.0,0.34,0.26,0.36,0.32,0.28,0.2,0.3,0.24,0.32,0.29,0.26,0.21,0.23,0.31,0.25,0.21,0.17,0.24,0.23,0.24,0.23,0.17,0.3,0.21,0.26,0.21,0.23,0.13,0.2,0.19,0.21,0.19,0.2,0.24,0.17,0.19,0.28,0.19,0.22,0.22,0.21,0.19,0.15,0.17,0.16,0.16,0.18,0.21,0.23,0.15,0.2,0.2,0.1,0.16,0.15,0.16,0.19,0.18,0.17,0.19,0.12,0.14,0.17,0.18,0.14,0.15,0.16,0.0,0.18,0.15,0.15,0.0,0.12,0.17,0.13,0.16,0.0,0.16,0.15,0.11,0.11,0.15,0.16,0.11,0.15,0.13,0.16,0.12,0.0,0.0,0.13,0.11,0.0,0.12,0.0,0.13,0.13,0.13,0.0,0.13,0.0,0.12,0.0,0.1,0.0,0.14,0.15,0.13,0.11,0.14,0.0,0.12,0.11,0.11,0.11,0.0,0.13,0.12,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.1,0.14,0.0,0.12,0.13,0.0,0.1,0.11,0.0,0.12,0.0,0.11,0.12,0.11,0.0,0.0,0.12,0.1,0.0,0.11,0.12,0.0,0.3,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.48,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.82000000000001
