,MSFT,AMZN,AAPL,FB,GOOGL,GOOG,NVDA,TSLA,V,PYPL,MA,ADBE,BRK.B,NFLX,CRM,DHR,DIS,NKE,INTU,UNH,ABT,AMD,HD,ISRG,NOW,QCOM,CHTR,SQ,ACN,ZTS,BKNG,AMAT,CCI,ZM,LLY,AMT,COST,UBER,EQIX,TMO,MELI,MRNA,DE,ILMN,SBUX,TXN,LOW,EW,TWLO,SPGI,SNAP,ADSK,AVGO,AXP,LRCX,MCO,IDXX,DOCU,LIN,ORCL,CRWD,TMUS,VRTX,ROKU,CAT,EL,MRVL,MSCI,TJX,WDAY,VEEV,CMG,LULU,PINS,MTCH,ALGN,UPS,SNPS,DXCM,PLD,CDNS,ATVI,SCHW,PANW,MAR,XTSLA,RMD,SBAC,KKR,TTD,CSGP,MTD,ADP,BX,PTON,FTNT,FIS,FRC,PNC,MNST,GPN,OKTA,TGT,SYK,A,FCX,SHW,ANSS,COF,CPRT,VRSK,EPAM,ZBRA,KLAC,EFX,FAST,LBRDK,MXIM,WST,IQV,GNRC,ROST,VFC,HUBS,FISV,ODFL,RNG,ECL,ROP,ENPH,TWTR,ETSY,VMC,YUM,NXPI,BURL,ALXN,WORK,SPLK,AON,DDOG,TDG,VRSN,SIVB,ANET,STE,ALNY,CVNA,COUP,COO,LNG,KEYS,TTWO,ROK,BSX,EXAS,TRMB,TER,NET,HZNP,INVH,IT,XLNX,ABNB,XYL,ICE,QRVO,TRU,TDOC,FLT,SWKS,NEM,OTIS,POOL,CRL,APD,AVTR,INFO,AJG,GLW,EA,PAYC,MKTX,PODD,DPZ,BR,SGEN,Z,TDY,MDB,EBAY,SUI,BLL,TFX,ULTA,CTLT,TYL,TROW,DLR,NVCR,TECH,ENTG,DKNG,HUM,ADI,AME,MGM,SNOW,ZEN,ZS,MPWR,AVB,CTAS,PAYX,IEX,ARE,APH,DHI,USD,4282.T,AWK,ALB,KSU,APTV,WAT,BIO,WM,CDW,DG,BILL,ABMD,PLTR,DASH,RGEN,CZR,PLUG,VMW,SEDG,SUM
10/25/2021,10.47,6.71,6.62,3.65,3.83,3.61,2.54,3.25,1.74,1.28,1.39,1.36,1.19,1.3,1.26,0.89,0.79,0.64,0.71,0.63,0.58,0.65,0.58,0.54,0.61,0.46,0.42,0.47,0.48,0.44,0.44,0.37,0.34,0.27,0.39,0.36,0.42,0.34,0.33,0.38,0.32,0.53,0.28,0.27,0.3,0.32,0.35,0.32,0.28,0.31,0.35,0.3,0.31,0.28,0.24,0.27,0.25,0.24,0.25,0.25,0.25,0.19,0.22,0.17,0.21,0.22,0.25,0.24,0.19,0.24,0.2,0.23,0.23,0.15,0.22,0.2,0.18,0.22,0.25,0.21,0.21,0.14,0.2,0.22,0.19,0.12,0.17,0.17,0.19,0.16,0.17,0.15,0.16,0.2,0.11,0.2,0.13,0.17,0.17,0.14,0.12,0.15,0.14,0.15,0.14,0.15,0.15,0.15,0.14,0.15,0.15,0.16,0.13,0.14,0.14,0.14,0.11,0.0,0.14,0.12,0.13,0.11,0.11,0.16,0.11,0.13,0.09,0.12,0.11,0.11,0.11,0.13,0.11,0.11,0.1,0.08,0.0,0.0,0.12,0.14,0.17,0.1,0.09,0.13,0.1,0.1,0.11,0.11,0.08,0.09,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.09,0.22,0.12,0.1,0.12,0.11,0.26,0.1,0.11,0.09,0.1,0.1,0.1,0.0,0.08,0.11,0.09,0.09,0.09,0.1,0.1,0.1,0.0,0.0,0.12,0.0,0.09,0.0,0.1,0.1,0.0,0.09,0.15,0.1,0.1,0.1,0.0,0.09,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.12,0.0,0.09,0.35,0.0,0.11,0.1,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0,88.15
10/26/2021,10.48,6.56,6.63,3.49,3.74,3.53,2.56,3.33,1.76,1.27,1.41,1.38,1.21,1.33,1.28,0.9,0.78,0.64,0.73,0.64,0.6,0.66,0.59,0.55,0.61,0.45,0.42,0.45,0.49,0.45,0.44,0.38,0.35,0.27,0.4,0.37,0.42,0.33,0.33,0.38,0.31,0.52,0.28,0.27,0.3,0.32,0.35,0.33,0.27,0.32,0.26,0.31,0.31,0.3,0.24,0.28,0.25,0.24,0.26,0.26,0.26,0.19,0.22,0.17,0.21,0.22,0.25,0.24,0.19,0.24,0.2,0.23,0.23,0.15,0.21,0.2,0.19,0.22,0.25,0.21,0.21,0.15,0.2,0.22,0.19,0.12,0.18,0.17,0.19,0.14,0.18,0.15,0.16,0.21,0.11,0.21,0.13,0.17,0.18,0.14,0.12,0.15,0.15,0.15,0.15,0.14,0.16,0.15,0.14,0.15,0.16,0.17,0.13,0.15,0.15,0.15,0.12,0.0,0.14,0.13,0.13,0.11,0.1,0.16,0.11,0.14,0.09,0.12,0.12,0.11,0.1,0.14,0.11,0.11,0.1,0.08,0.0,0.0,0.12,0.14,0.18,0.1,0.1,0.14,0.1,0.11,0.11,0.11,0.0,0.09,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.09,0.22,0.12,0.11,0.12,0.11,0.25,0.1,0.11,0.08,0.1,0.1,0.1,0.0,0.09,0.11,0.09,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.12,0.0,0.09,0.0,0.1,0.1,0.0,0.09,0.15,0.1,0.11,0.1,0.0,0.09,0.1,0.1,0.0,0.0,0.0,0.09,0.08,0.0,0.0,0.12,0.0,0.09,0.35,0.0,0.11,0.1,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0,88.20000000000002
10/27/2021,10.48,6.56,6.63,3.49,3.74,3.53,2.56,3.33,1.76,1.27,1.41,1.38,1.21,1.33,1.28,0.9,0.78,0.64,0.73,0.64,0.6,0.66,0.59,0.55,0.61,0.45,0.42,0.45,0.49,0.45,0.44,0.38,0.35,0.27,0.4,0.37,0.42,0.33,0.33,0.38,0.31,0.52,0.28,0.27,0.3,0.32,0.35,0.33,0.27,0.32,0.26,0.31,0.31,0.3,0.24,0.28,0.25,0.24,0.26,0.26,0.26,0.19,0.22,0.17,0.21,0.22,0.25,0.24,0.19,0.24,0.2,0.23,0.23,0.15,0.21,0.2,0.19,0.22,0.25,0.21,0.21,0.15,0.2,0.22,0.19,0.12,0.18,0.17,0.19,0.14,0.18,0.15,0.16,0.21,0.11,0.21,0.13,0.17,0.18,0.14,0.12,0.15,0.15,0.15,0.15,0.14,0.16,0.15,0.14,0.15,0.16,0.17,0.13,0.15,0.15,0.15,0.12,0.0,0.14,0.13,0.13,0.11,0.1,0.16,0.11,0.14,0.09,0.12,0.12,0.11,0.1,0.14,0.11,0.11,0.1,0.08,0.0,0.0,0.12,0.14,0.18,0.1,0.1,0.14,0.1,0.11,0.11,0.11,0.0,0.09,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.09,0.22,0.12,0.11,0.12,0.11,0.25,0.1,0.11,0.08,0.1,0.1,0.1,0.0,0.09,0.11,0.09,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.12,0.0,0.09,0.0,0.1,0.1,0.0,0.09,0.15,0.1,0.11,0.1,0.0,0.09,0.1,0.1,0.0,0.0,0.0,0.09,0.08,0.0,0.0,0.12,0.0,0.09,0.35,0.0,0.11,0.1,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0,88.20000000000002
10/28/2021,10.37,6.48,6.57,3.51,3.71,3.5,2.58,3.72,1.77,1.3,1.41,1.38,1.2,1.33,1.28,0.87,0.79,0.64,0.74,0.64,0.59,0.66,0.59,0.55,0.61,0.45,0.41,0.47,0.49,0.45,0.44,0.37,0.34,0.27,0.4,0.37,0.43,0.33,0.33,0.38,0.31,0.55,0.29,0.28,0.3,0.32,0.35,0.33,0.27,0.32,0.26,0.31,0.31,0.29,0.24,0.28,0.25,0.24,0.26,0.25,0.25,0.19,0.22,0.17,0.21,0.22,0.25,0.24,0.19,0.24,0.2,0.22,0.23,0.13,0.21,0.19,0.19,0.22,0.25,0.21,0.21,0.15,0.2,0.22,0.19,0.12,0.17,0.17,0.2,0.15,0.18,0.15,0.16,0.21,0.12,0.2,0.13,0.17,0.17,0.14,0.11,0.15,0.15,0.15,0.15,0.15,0.16,0.15,0.14,0.15,0.15,0.17,0.13,0.15,0.15,0.14,0.11,0.0,0.14,0.12,0.13,0.11,0.1,0.16,0.11,0.14,0.09,0.11,0.11,0.11,0.1,0.14,0.11,0.11,0.09,0.0,0.0,0.0,0.12,0.14,0.17,0.1,0.1,0.13,0.1,0.1,0.11,0.11,0.0,0.09,0.11,0.1,0.1,0.1,0.09,0.0,0.1,0.09,0.22,0.12,0.11,0.12,0.11,0.26,0.1,0.11,0.08,0.1,0.1,0.1,0.0,0.09,0.1,0.09,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.12,0.0,0.09,0.0,0.1,0.1,0.0,0.09,0.15,0.1,0.11,0.09,0.0,0.09,0.1,0.1,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.12,0.0,0.09,0.35,0.0,0.11,0.1,0.0,0.08,0.09,0.0,0.08,0.09,0.0,0.0,0.0,0.0,0.09,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,88.21000000000001
10/29/2021,10.42,6.57,6.59,3.36,3.75,3.52,2.75,3.69,1.75,1.28,1.39,1.37,1.2,1.32,1.28,0.87,0.79,0.64,0.74,0.64,0.6,0.67,0.59,0.56,0.6,0.45,0.41,0.47,0.49,0.45,0.45,0.36,0.35,0.27,0.4,0.37,0.42,0.33,0.33,0.38,0.32,0.54,0.28,0.27,0.3,0.31,0.35,0.33,0.26,0.33,0.26,0.31,0.32,0.29,0.24,0.28,0.25,0.24,0.26,0.25,0.26,0.19,0.21,0.17,0.21,0.22,0.25,0.24,0.19,0.24,0.2,0.22,0.23,0.12,0.2,0.2,0.2,0.22,0.25,0.21,0.21,0.15,0.2,0.21,0.19,0.12,0.17,0.17,0.2,0.15,0.18,0.15,0.16,0.22,0.11,0.2,0.13,0.17,0.17,0.14,0.11,0.14,0.15,0.15,0.15,0.15,0.16,0.15,0.14,0.15,0.15,0.17,0.13,0.14,0.15,0.14,0.11,0.0,0.14,0.12,0.13,0.11,0.11,0.16,0.11,0.14,0.09,0.12,0.11,0.1,0.1,0.14,0.11,0.11,0.09,0.08,0.0,0.0,0.12,0.14,0.18,0.1,0.09,0.13,0.1,0.1,0.1,0.11,0.0,0.09,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.09,0.22,0.12,0.11,0.12,0.11,0.26,0.1,0.11,0.0,0.1,0.1,0.1,0.0,0.09,0.1,0.09,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.12,0.0,0.09,0.0,0.1,0.11,0.0,0.09,0.15,0.1,0.1,0.09,0.0,0.09,0.1,0.1,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.12,0.0,0.08,0.35,0.0,0.11,0.1,0.0,0.08,0.09,0.0,0.08,0.09,0.0,0.0,0.0,0.0,0.09,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,88.28
11/01/2021,10.78,6.64,6.67,3.34,3.89,3.64,2.75,3.87,1.57,1.23,1.28,1.35,1.19,1.32,1.28,0.86,0.77,0.64,0.74,0.64,0.59,0.65,0.58,0.56,0.6,0.45,0.4,0.46,0.48,0.45,0.44,0.37,0.35,0.26,0.41,0.37,0.42,0.32,0.34,0.38,0.31,0.54,0.28,0.27,0.29,0.29,0.35,0.32,0.21,0.33,0.25,0.31,0.31,0.27,0.24,0.29,0.25,0.24,0.26,0.25,0.25,0.18,0.21,0.17,0.21,0.22,0.25,0.24,0.19,0.24,0.19,0.22,0.23,0.11,0.19,0.21,0.19,0.22,0.24,0.21,0.21,0.14,0.2,0.22,0.19,0.12,0.17,0.17,0.2,0.14,0.15,0.15,0.16,0.21,0.11,0.2,0.12,0.17,0.17,0.14,0.1,0.14,0.14,0.14,0.14,0.14,0.16,0.14,0.12,0.14,0.15,0.17,0.13,0.15,0.15,0.14,0.11,0.0,0.14,0.12,0.14,0.11,0.11,0.16,0.1,0.14,0.09,0.11,0.11,0.13,0.09,0.14,0.11,0.11,0.09,0.0,0.0,0.0,0.12,0.14,0.17,0.1,0.09,0.13,0.1,0.1,0.08,0.11,0.0,0.09,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.1,0.21,0.12,0.11,0.12,0.12,0.26,0.1,0.11,0.08,0.1,0.11,0.09,0.08,0.0,0.1,0.09,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.11,0.0,0.09,0.0,0.09,0.1,0.0,0.09,0.14,0.09,0.1,0.1,0.0,0.09,0.1,0.1,0.0,0.0,0.0,0.09,0.08,0.0,0.0,0.11,0.0,0.08,0.35,0.0,0.11,0.11,0.0,0.0,0.09,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.09,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.13,0.0,0.0,0.08,0.0,0.0,88.32999999999998
11/02/2021,10.97,6.46,6.51,3.39,3.92,3.68,2.8,3.98,1.57,1.2,1.29,1.36,1.17,1.34,1.28,0.87,0.76,0.64,0.75,0.64,0.59,0.64,0.58,0.57,0.61,0.45,0.38,0.45,0.48,0.45,0.44,0.37,0.34,0.26,0.41,0.36,0.42,0.31,0.33,0.39,0.3,0.53,0.28,0.27,0.27,0.29,0.35,0.33,0.21,0.33,0.24,0.31,0.31,0.27,0.24,0.29,0.25,0.24,0.26,0.24,0.25,0.18,0.21,0.16,0.21,0.22,0.25,0.24,0.19,0.24,0.19,0.22,0.24,0.11,0.18,0.2,0.19,0.22,0.27,0.21,0.21,0.14,0.2,0.22,0.19,0.12,0.17,0.17,0.2,0.14,0.15,0.15,0.16,0.21,0.11,0.2,0.11,0.17,0.17,0.14,0.1,0.14,0.14,0.14,0.14,0.14,0.16,0.15,0.12,0.15,0.15,0.17,0.13,0.15,0.15,0.14,0.1,0.0,0.14,0.12,0.14,0.11,0.1,0.16,0.1,0.14,0.09,0.11,0.11,0.14,0.09,0.14,0.11,0.1,0.09,0.0,0.0,0.0,0.12,0.14,0.18,0.1,0.1,0.13,0.1,0.1,0.08,0.11,0.0,0.09,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.1,0.23,0.12,0.1,0.12,0.12,0.25,0.1,0.11,0.08,0.1,0.11,0.09,0.0,0.0,0.1,0.09,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.12,0.0,0.09,0.0,0.09,0.1,0.0,0.09,0.15,0.1,0.1,0.09,0.0,0.09,0.1,0.1,0.0,0.0,0.0,0.09,0.08,0.0,0.0,0.11,0.0,0.08,0.35,0.0,0.11,0.1,0.0,0.08,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.09,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.13,0.0,0.0,0.09,0.0,0.0,88.39000000000001
11/03/2021,10.97,6.46,6.51,3.39,3.92,3.68,2.8,3.98,1.57,1.2,1.29,1.36,1.17,1.34,1.28,0.87,0.76,0.64,0.75,0.64,0.59,0.64,0.58,0.57,0.61,0.45,0.38,0.45,0.48,0.45,0.44,0.37,0.34,0.26,0.41,0.36,0.42,0.31,0.33,0.39,0.3,0.53,0.28,0.27,0.27,0.29,0.35,0.33,0.21,0.33,0.24,0.31,0.31,0.27,0.24,0.29,0.25,0.24,0.26,0.24,0.25,0.18,0.21,0.16,0.21,0.22,0.25,0.24,0.19,0.24,0.19,0.22,0.24,0.11,0.18,0.2,0.19,0.22,0.27,0.21,0.21,0.14,0.2,0.22,0.19,0.12,0.17,0.17,0.2,0.14,0.15,0.15,0.16,0.21,0.11,0.2,0.11,0.17,0.17,0.14,0.1,0.14,0.14,0.14,0.14,0.14,0.16,0.15,0.12,0.15,0.15,0.17,0.13,0.15,0.15,0.14,0.1,0.0,0.14,0.12,0.14,0.11,0.1,0.16,0.1,0.14,0.09,0.11,0.11,0.14,0.09,0.14,0.11,0.1,0.09,0.0,0.0,0.0,0.12,0.14,0.18,0.1,0.1,0.13,0.1,0.1,0.08,0.11,0.0,0.09,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.1,0.23,0.12,0.1,0.12,0.12,0.25,0.1,0.11,0.08,0.1,0.11,0.09,0.0,0.0,0.1,0.09,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.12,0.0,0.09,0.0,0.09,0.1,0.0,0.09,0.15,0.1,0.1,0.09,0.0,0.09,0.1,0.1,0.0,0.0,0.0,0.09,0.08,0.0,0.0,0.11,0.0,0.08,0.35,0.0,0.11,0.1,0.0,0.08,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.09,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.13,0.0,0.0,0.09,0.0,0.0,88.39000000000001
11/04/2021,10.88,6.35,6.47,3.46,3.8,3.56,2.83,4.31,1.58,1.19,1.28,1.34,1.17,1.33,1.29,0.87,0.76,0.64,0.73,0.63,0.59,0.67,0.57,0.56,0.59,0.45,0.37,0.45,0.48,0.44,0.45,0.38,0.34,0.26,0.4,0.36,0.42,0.32,0.33,0.39,0.3,0.52,0.29,0.27,0.28,0.29,0.35,0.32,0.22,0.32,0.25,0.3,0.31,0.27,0.24,0.28,0.25,0.24,0.26,0.24,0.24,0.18,0.21,0.16,0.21,0.22,0.25,0.24,0.19,0.24,0.19,0.22,0.24,0.11,0.19,0.21,0.19,0.22,0.27,0.21,0.21,0.14,0.2,0.22,0.19,0.12,0.17,0.17,0.2,0.15,0.15,0.15,0.16,0.21,0.11,0.19,0.12,0.17,0.17,0.14,0.1,0.14,0.14,0.14,0.14,0.14,0.15,0.14,0.12,0.14,0.15,0.16,0.13,0.16,0.15,0.14,0.1,0.0,0.14,0.12,0.14,0.11,0.1,0.16,0.1,0.14,0.09,0.11,0.11,0.14,0.09,0.14,0.11,0.11,0.1,0.08,0.0,0.0,0.12,0.13,0.17,0.1,0.1,0.13,0.1,0.1,0.09,0.11,0.0,0.09,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.1,0.23,0.12,0.1,0.12,0.12,0.26,0.1,0.11,0.08,0.1,0.11,0.09,0.08,0.0,0.1,0.09,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.12,0.0,0.09,0.0,0.09,0.1,0.0,0.09,0.14,0.1,0.1,0.1,0.0,0.09,0.1,0.1,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.11,0.0,0.09,0.36,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.09,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.18,0.13,0.0,0.0,0.09,0.0,0.0,88.31
11/05/2021,10.98,6.33,6.5,3.43,3.84,3.6,2.88,4.17,1.55,1.18,1.25,1.34,1.17,1.32,1.29,0.87,0.76,0.64,0.74,0.63,0.58,0.68,0.57,0.56,0.6,0.45,0.38,0.43,0.49,0.44,0.44,0.38,0.35,0.27,0.41,0.36,0.43,0.3,0.33,0.39,0.3,0.54,0.29,0.27,0.29,0.29,0.35,0.32,0.22,0.32,0.24,0.3,0.31,0.27,0.24,0.28,0.23,0.24,0.26,0.24,0.23,0.18,0.21,0.16,0.21,0.23,0.25,0.24,0.2,0.24,0.19,0.22,0.24,0.11,0.18,0.22,0.19,0.22,0.27,0.21,0.21,0.14,0.19,0.22,0.19,0.12,0.17,0.17,0.21,0.14,0.15,0.15,0.16,0.22,0.11,0.2,0.11,0.17,0.17,0.14,0.09,0.14,0.14,0.14,0.14,0.14,0.15,0.15,0.12,0.14,0.15,0.17,0.14,0.16,0.15,0.14,0.1,0.0,0.14,0.12,0.13,0.11,0.1,0.15,0.1,0.14,0.09,0.12,0.11,0.14,0.09,0.13,0.11,0.1,0.1,0.0,0.0,0.0,0.12,0.13,0.17,0.1,0.1,0.13,0.12,0.1,0.09,0.11,0.0,0.09,0.11,0.11,0.09,0.11,0.09,0.0,0.1,0.1,0.22,0.12,0.11,0.12,0.12,0.26,0.1,0.11,0.08,0.1,0.1,0.09,0.0,0.0,0.1,0.09,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.12,0.0,0.09,0.0,0.09,0.11,0.0,0.09,0.15,0.09,0.1,0.1,0.0,0.09,0.1,0.1,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.11,0.0,0.08,0.36,0.0,0.11,0.1,0.0,0.0,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.13,0.0,0.0,0.09,0.12,0.0,88.4
11/08/2021,10.9,6.53,6.43,3.45,3.85,3.61,3.2,4.3,1.52,1.16,1.26,1.38,1.15,1.28,1.29,0.84,0.75,0.66,0.74,0.62,0.58,0.72,0.57,0.56,0.6,0.51,0.37,0.42,0.48,0.44,0.43,0.4,0.34,0.26,0.42,0.35,0.43,0.32,0.31,0.38,0.31,0.43,0.28,0.27,0.28,0.29,0.35,0.31,0.23,0.31,0.24,0.3,0.31,0.26,0.25,0.27,0.23,0.24,0.26,0.24,0.24,0.19,0.22,0.15,0.2,0.22,0.25,0.24,0.2,0.24,0.19,0.22,0.24,0.1,0.19,0.22,0.19,0.23,0.26,0.21,0.21,0.12,0.19,0.21,0.19,0.0,0.16,0.16,0.2,0.14,0.14,0.15,0.16,0.21,0.1,0.2,0.11,0.17,0.16,0.14,0.1,0.14,0.14,0.14,0.14,0.13,0.15,0.15,0.12,0.14,0.15,0.18,0.14,0.17,0.15,0.15,0.1,0.0,0.14,0.12,0.12,0.11,0.1,0.16,0.1,0.14,0.08,0.11,0.11,0.14,0.09,0.15,0.11,0.1,0.1,0.08,0.0,0.0,0.12,0.12,0.17,0.09,0.1,0.13,0.13,0.1,0.09,0.11,0.0,0.09,0.11,0.11,0.1,0.1,0.08,0.0,0.09,0.1,0.23,0.11,0.1,0.12,0.13,0.26,0.1,0.11,0.0,0.09,0.1,0.09,0.08,0.0,0.1,0.09,0.08,0.09,0.1,0.09,0.09,0.0,0.0,0.11,0.0,0.09,0.0,0.09,0.11,0.0,0.09,0.15,0.09,0.1,0.09,0.0,0.09,0.09,0.1,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.11,0.0,0.0,0.35,0.0,0.11,0.1,0.0,0.08,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.14,0.0,0.0,0.09,0.11,0.0,88.52
11/09/2021,10.87,6.6,6.43,3.5,3.86,3.62,3.19,4.27,1.57,1.14,1.31,1.36,1.15,1.23,1.29,0.8,0.77,0.67,0.72,0.62,0.56,0.71,0.56,0.56,0.59,0.54,0.38,0.41,0.49,0.44,0.46,0.41,0.33,0.25,0.42,0.35,0.43,0.33,0.3,0.37,0.32,0.36,0.28,0.26,0.3,0.29,0.34,0.32,0.22,0.31,0.24,0.31,0.32,0.27,0.25,0.27,0.23,0.22,0.26,0.24,0.23,0.19,0.22,0.14,0.2,0.23,0.25,0.23,0.2,0.24,0.19,0.22,0.24,0.11,0.19,0.22,0.18,0.22,0.27,0.21,0.21,0.12,0.19,0.21,0.2,0.0,0.16,0.16,0.2,0.13,0.14,0.15,0.16,0.21,0.0,0.2,0.11,0.17,0.16,0.15,0.1,0.14,0.14,0.14,0.14,0.13,0.15,0.15,0.12,0.14,0.15,0.17,0.14,0.17,0.15,0.14,0.11,0.0,0.13,0.12,0.12,0.11,0.1,0.15,0.1,0.14,0.08,0.11,0.11,0.14,0.08,0.14,0.11,0.1,0.1,0.09,0.0,0.0,0.12,0.12,0.19,0.1,0.1,0.13,0.13,0.1,0.1,0.11,0.0,0.09,0.11,0.1,0.09,0.1,0.09,0.0,0.09,0.1,0.22,0.11,0.1,0.12,0.13,0.29,0.1,0.11,0.0,0.09,0.1,0.09,0.0,0.08,0.1,0.09,0.08,0.09,0.1,0.09,0.09,0.0,0.0,0.1,0.0,0.09,0.0,0.09,0.11,0.0,0.09,0.15,0.09,0.1,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.11,0.0,0.09,0.36,0.0,0.11,0.1,0.0,0.08,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.18,0.13,0.0,0.0,0.09,0.11,0.0,88.51000000000002
11/10/2021,10.87,6.6,6.43,3.5,3.86,3.62,3.19,4.27,1.57,1.14,1.31,1.36,1.15,1.23,1.29,0.8,0.77,0.67,0.72,0.62,0.56,0.71,0.56,0.56,0.59,0.54,0.38,0.41,0.49,0.44,0.46,0.41,0.33,0.25,0.42,0.35,0.43,0.33,0.3,0.37,0.32,0.36,0.28,0.26,0.3,0.29,0.34,0.32,0.22,0.31,0.24,0.31,0.32,0.27,0.25,0.27,0.23,0.22,0.26,0.24,0.23,0.19,0.22,0.14,0.2,0.23,0.25,0.23,0.2,0.24,0.19,0.22,0.24,0.11,0.19,0.22,0.18,0.22,0.27,0.21,0.21,0.12,0.19,0.21,0.2,0.0,0.16,0.16,0.2,0.13,0.14,0.15,0.16,0.21,0.0,0.2,0.11,0.17,0.16,0.15,0.1,0.14,0.14,0.14,0.14,0.13,0.15,0.15,0.12,0.14,0.15,0.17,0.14,0.17,0.15,0.14,0.11,0.0,0.13,0.12,0.12,0.11,0.1,0.15,0.1,0.14,0.08,0.11,0.11,0.14,0.08,0.14,0.11,0.1,0.1,0.09,0.0,0.0,0.12,0.12,0.19,0.1,0.1,0.13,0.13,0.1,0.1,0.11,0.0,0.09,0.11,0.1,0.09,0.1,0.09,0.0,0.09,0.1,0.22,0.11,0.1,0.12,0.13,0.29,0.1,0.11,0.0,0.09,0.1,0.09,0.0,0.08,0.1,0.09,0.08,0.09,0.1,0.09,0.09,0.0,0.0,0.1,0.0,0.09,0.0,0.09,0.11,0.0,0.09,0.15,0.09,0.1,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.11,0.0,0.09,0.36,0.0,0.11,0.1,0.0,0.08,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.18,0.13,0.0,0.0,0.09,0.11,0.0,88.51000000000002
