,T,VZ,CVX,ABBV,PFE,PM,MRK,KO,AVGO,MO,IBM,GILD,DUK,SO,COP,BX,KMI,PRU,KMB,NEM,AEP,EXC,SRE,PPL,GIS,WBA,PEG,ED,EIX,LYB,FE,IP,ETR,DTE,DVN,KEY,CFG,OMC,HBAN,K,HPE,CAH,PFG,APO,EVRG,IPG,US Dollar,FNF,NRG,PNW,WU,CMA,NWL,NI,OGE,CPB,FHN,NYCB,BEN,PBCT,JNPR,ORI,ARES,SCCO,APAM,UNM,HBI,HRB,UMPQ,UBSI,FLO,NFG,VLY,FNB,HE,MSM,POR,SR,SWX,ALE,MC,BKH,Axis Capital Holdings Limited,DTM WI,AVA,ISBC,NAVI,NJR,NWE,OGS,SJI,FHI,ASB,BOH,AGR,CVBF,FFBC,FULT,WSBC,MCY,PDCO,VIRT,AXS,018000.KQ,688101.SS,688001.SS,n/a,SLVM WI,KD WI,CHV.,4I1.,PEO.,PG4.,NRA.,SUM
12/15/2021,8.5,6.69,8.63,6.78,6.94,4.42,4.5,4.28,4.58,3.77,3.44,2.41,1.96,1.79,2.09,1.47,1.43,1.25,1.01,1.14,0.92,1.1,0.88,0.83,0.92,0.83,0.71,0.76,0.78,0.75,0.59,0.44,0.47,0.53,0.27,0.58,0.52,0.4,0.62,0.4,0.45,0.35,0.48,0.35,0.32,0.27,0.0,0.31,0.18,0.22,0.21,0.31,0.21,0.24,0.22,0.2,0.25,0.22,0.22,0.23,0.2,0.17,0.15,0.21,0.15,0.15,0.13,0.12,0.13,0.14,0.12,0.13,0.14,0.11,0.09,0.1,0.1,0.09,0.09,0.08,0.1,0.09,0.0,0.0,0.07,0.1,0.07,0.09,0.07,0.08,0.09,0.08,0.1,0.08,0.08,0.07,0.07,0.07,0.07,0.04,0.06,0.06,0.1,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12/16/2021,8.5,6.69,8.63,6.78,6.94,4.42,4.5,4.28,4.58,3.77,3.44,2.41,1.96,1.79,2.09,1.47,1.43,1.25,1.01,1.14,0.92,1.1,0.88,0.83,0.92,0.83,0.71,0.76,0.78,0.75,0.59,0.44,0.47,0.53,0.27,0.58,0.52,0.4,0.62,0.4,0.45,0.35,0.48,0.35,0.32,0.27,0.0,0.31,0.18,0.22,0.21,0.31,0.21,0.24,0.22,0.2,0.25,0.22,0.22,0.23,0.2,0.17,0.15,0.21,0.15,0.15,0.13,0.12,0.13,0.14,0.12,0.13,0.14,0.11,0.09,0.1,0.1,0.09,0.09,0.08,0.1,0.09,0.0,0.0,0.07,0.1,0.07,0.09,0.07,0.08,0.09,0.08,0.1,0.08,0.08,0.07,0.07,0.07,0.07,0.04,0.06,0.06,0.1,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12/17/2021,8.5,6.69,8.63,6.78,6.94,4.42,4.5,4.28,4.58,3.77,3.44,2.41,1.96,1.79,2.09,1.47,1.43,1.25,1.01,1.14,0.92,1.1,0.88,0.83,0.92,0.83,0.71,0.76,0.78,0.75,0.59,0.44,0.47,0.53,0.27,0.58,0.52,0.4,0.62,0.4,0.45,0.35,0.48,0.35,0.32,0.27,0.0,0.31,0.18,0.22,0.21,0.31,0.21,0.24,0.22,0.2,0.25,0.22,0.22,0.23,0.2,0.17,0.15,0.21,0.15,0.15,0.13,0.12,0.13,0.14,0.12,0.13,0.14,0.11,0.09,0.1,0.1,0.09,0.09,0.08,0.1,0.09,0.0,0.0,0.07,0.1,0.07,0.09,0.07,0.08,0.09,0.08,0.1,0.08,0.08,0.07,0.07,0.07,0.07,0.04,0.06,0.06,0.1,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12/20/2021,8.5,6.69,8.63,6.78,6.94,4.42,4.5,4.28,4.58,3.77,3.44,2.41,1.96,1.79,2.09,1.47,1.43,1.25,1.01,1.14,0.92,1.1,0.88,0.83,0.92,0.83,0.71,0.76,0.78,0.75,0.59,0.44,0.47,0.53,0.27,0.58,0.52,0.4,0.62,0.4,0.45,0.35,0.48,0.35,0.32,0.27,0.0,0.31,0.18,0.22,0.21,0.31,0.21,0.24,0.22,0.2,0.25,0.22,0.22,0.23,0.2,0.17,0.15,0.21,0.15,0.15,0.13,0.12,0.13,0.14,0.12,0.13,0.14,0.11,0.09,0.1,0.1,0.09,0.09,0.08,0.1,0.09,0.0,0.0,0.07,0.1,0.07,0.09,0.07,0.08,0.09,0.08,0.1,0.08,0.08,0.07,0.07,0.07,0.07,0.04,0.06,0.06,0.1,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12/21/2021,9.92,7.27,6.47,6.36,6.59,5.27,4.43,4.46,4.15,4.68,3.96,2.4,2.02,1.88,1.48,1.77,1.32,1.15,1.02,1.2,1.05,0.98,0.92,0.84,0.85,0.9,0.67,0.73,0.65,0.75,0.56,0.46,0.55,0.42,0.16,0.47,0.41,0.41,0.56,0.4,0.39,0.38,0.42,0.27,0.34,0.28,0.0,0.29,0.22,0.25,0.24,0.23,0.22,0.23,0.22,0.2,0.2,0.2,0.2,0.19,0.18,0.16,0.19,0.21,0.18,0.16,0.13,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.0,0.0,0.08,0.08,0.07,0.08,0.08,0.09,0.09,0.07,0.08,0.07,0.08,0.06,0.06,0.06,0.06,0.04,0.05,0.06,0.08,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
12/22/2021,9.93,7.27,6.48,6.36,6.6,5.28,4.43,4.46,4.15,4.69,3.97,2.4,2.02,1.88,1.49,1.78,1.32,1.16,1.02,1.2,1.05,0.98,0.92,0.84,0.85,0.9,0.67,0.73,0.65,0.75,0.56,0.47,0.55,0.42,0.16,0.47,0.41,0.41,0.56,0.4,0.4,0.38,0.42,0.27,0.34,0.28,0.0,0.29,0.22,0.25,0.24,0.24,0.22,0.23,0.22,0.2,0.2,0.2,0.2,0.19,0.18,0.16,0.19,0.21,0.18,0.16,0.13,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.09,0.09,0.1,0.1,0.0,0.0,0.08,0.08,0.07,0.08,0.08,0.09,0.09,0.07,0.08,0.07,0.08,0.06,0.06,0.06,0.06,0.04,0.05,0.06,0.08,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
12/23/2021,9.93,7.27,6.48,6.36,6.6,5.28,4.43,4.46,4.15,4.69,3.97,2.4,2.02,1.88,1.49,1.78,1.32,1.16,1.02,1.2,1.05,0.98,0.92,0.84,0.85,0.9,0.67,0.73,0.65,0.75,0.56,0.47,0.55,0.42,0.16,0.47,0.41,0.41,0.56,0.4,0.4,0.38,0.42,0.27,0.34,0.28,0.0,0.29,0.22,0.25,0.24,0.24,0.22,0.23,0.22,0.2,0.2,0.2,0.2,0.19,0.18,0.16,0.19,0.21,0.18,0.16,0.13,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.09,0.09,0.1,0.1,0.0,0.0,0.08,0.08,0.07,0.08,0.08,0.09,0.09,0.07,0.08,0.07,0.08,0.06,0.06,0.06,0.06,0.04,0.05,0.06,0.08,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
12/24/2021,10.18,7.19,6.56,6.36,6.51,5.24,4.41,4.45,4.21,4.62,4.0,2.38,2.01,1.86,1.53,1.77,1.32,1.16,1.01,1.18,1.05,0.98,0.93,0.84,0.81,0.92,0.67,0.73,0.66,0.76,0.56,0.46,0.55,0.42,0.17,0.48,0.42,0.4,0.56,0.39,0.4,0.38,0.41,0.28,0.34,0.28,0.0,0.29,0.22,0.25,0.25,0.24,0.21,0.23,0.22,0.2,0.2,0.2,0.2,0.2,0.17,0.16,0.19,0.22,0.18,0.16,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.0,0.0,0.08,0.08,0.07,0.08,0.08,0.09,0.09,0.07,0.08,0.07,0.07,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.08,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
12/27/2021,10.25,7.11,0.0,6.45,6.42,0.0,4.38,4.44,4.29,4.48,4.01,2.38,1.99,1.85,1.52,1.92,1.3,1.17,1.0,1.19,1.03,0.0,0.93,0.83,0.82,0.92,0.67,0.72,0.65,0.77,0.56,0.46,0.54,0.42,0.17,0.47,0.42,0.4,0.56,0.39,0.41,0.39,0.0,0.28,0.34,0.28,0.0,0.29,0.0,0.25,0.25,0.24,0.21,0.23,0.22,0.19,0.2,0.2,0.2,0.2,0.18,0.16,0.2,0.22,0.18,0.16,0.12,0.12,0.11,0.12,0.11,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.09,0.09,0.1,0.1,0.0,0.0,0.08,0.08,0.07,0.08,0.08,0.09,0.09,0.07,0.08,0.07,0.08,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.08,0.0,0.0,0.0,0.32,0.0,0.0,6.55,5.18,0.98,0.41,0.22,100.03000000000002
12/28/2021,10.26,7.11,6.55,6.46,6.43,5.18,4.38,4.44,4.29,4.48,4.02,2.38,1.99,1.85,1.52,1.92,1.3,1.17,1.0,1.19,1.03,0.98,0.93,0.83,0.82,0.92,0.67,0.72,0.66,0.77,0.56,0.46,0.55,0.42,0.17,0.47,0.42,0.4,0.56,0.39,0.41,0.39,0.41,0.28,0.34,0.28,0.0,0.29,0.22,0.26,0.25,0.24,0.21,0.23,0.22,0.19,0.2,0.2,0.2,0.2,0.18,0.16,0.2,0.22,0.18,0.16,0.12,0.12,0.11,0.12,0.11,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.09,0.09,0.1,0.1,0.0,0.0,0.08,0.08,0.07,0.08,0.08,0.09,0.09,0.07,0.08,0.07,0.08,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.08,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
12/29/2021,10.26,7.11,6.55,6.46,6.43,5.18,4.38,4.44,4.29,4.48,4.02,2.38,1.99,1.85,1.52,1.92,1.3,1.17,1.0,1.19,1.03,0.98,0.93,0.83,0.82,0.92,0.67,0.72,0.66,0.77,0.56,0.46,0.55,0.42,0.17,0.47,0.42,0.4,0.56,0.39,0.41,0.39,0.41,0.28,0.34,0.28,0.0,0.29,0.22,0.26,0.25,0.24,0.21,0.23,0.22,0.19,0.2,0.2,0.2,0.2,0.18,0.16,0.2,0.22,0.18,0.16,0.12,0.12,0.11,0.12,0.11,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.09,0.09,0.1,0.1,0.0,0.0,0.08,0.08,0.07,0.08,0.08,0.09,0.09,0.07,0.08,0.07,0.08,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.08,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
12/30/2021,10.05,6.99,6.58,6.41,6.37,5.13,4.35,4.4,4.28,4.41,3.98,2.35,1.96,1.83,1.54,1.89,1.3,1.16,0.99,1.19,1.02,0.97,0.92,0.82,0.8,0.91,0.66,0.71,0.64,0.77,0.55,0.46,0.54,0.42,0.17,0.47,0.42,0.4,0.56,0.38,0.41,0.38,0.41,0.28,0.33,0.28,0.0,0.29,0.22,0.25,0.24,0.24,0.21,0.23,0.22,0.19,0.2,0.2,0.2,0.2,0.18,0.16,0.2,0.22,0.18,0.16,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.09,0.09,0.1,0.09,0.09,0.09,0.1,0.1,0.0,0.0,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.07,0.08,0.07,0.07,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.08,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12/31/2021,10.05,6.99,6.55,6.4,6.24,5.14,4.36,4.41,4.24,4.46,4.0,2.35,1.99,1.85,1.54,1.83,1.3,1.16,0.99,1.19,1.04,0.98,0.92,0.82,0.81,0.92,0.67,0.72,0.65,0.77,0.56,0.46,0.54,0.42,0.17,0.47,0.42,0.4,0.56,0.39,0.41,0.39,0.41,0.27,0.34,0.28,0.0,0.29,0.22,0.25,0.24,0.24,0.21,0.23,0.22,0.2,0.2,0.2,0.2,0.2,0.18,0.16,0.2,0.22,0.18,0.16,0.12,0.12,0.11,0.12,0.11,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.0,0.0,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.07,0.08,0.07,0.08,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.08,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
01/03/2022,10.02,6.92,6.48,6.47,6.27,5.16,4.38,4.4,4.21,4.45,4.04,2.36,1.99,1.86,1.52,1.79,1.29,1.15,1.0,1.21,1.04,1.01,0.93,0.83,0.81,0.93,0.68,0.72,0.64,0.77,0.56,0.46,0.54,0.42,0.17,0.47,0.42,0.4,0.56,0.39,0.4,0.39,0.41,0.27,0.34,0.28,0.0,0.29,0.22,0.26,0.25,0.24,0.21,0.23,0.22,0.2,0.2,0.2,0.2,0.2,0.18,0.16,0.2,0.22,0.18,0.16,0.13,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.0,0.0,0.08,0.08,0.07,0.08,0.08,0.09,0.09,0.07,0.08,0.07,0.08,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.08,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.06000000000002
01/03/2022,10.03,6.94,0.0,6.5,6.39,0.0,4.38,4.47,4.25,4.5,4.07,2.36,2.01,1.88,1.53,1.82,1.31,1.16,1.02,1.23,1.05,0.0,0.94,0.84,0.83,0.94,0.69,0.73,0.65,0.77,0.57,0.47,0.55,0.42,0.17,0.48,0.42,0.4,0.56,0.39,0.4,0.39,0.0,0.27,0.34,0.28,0.0,0.3,0.0,0.26,0.24,0.24,0.21,0.24,0.22,0.2,0.2,0.2,0.2,0.2,0.18,0.16,0.2,0.22,0.18,0.16,0.13,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.0,0.0,0.08,0.08,0.07,0.08,0.08,0.09,0.09,0.07,0.08,0.07,0.08,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.09,0.0,0.0,0.0,0.33,0.0,0.0,6.54,5.24,1.03,0.41,0.22,99.99000000000002
01/03/2022,10.03,6.94,0.0,6.5,6.39,0.0,4.38,4.47,4.25,4.5,4.07,2.36,2.01,1.88,1.53,1.82,1.31,1.16,1.02,1.23,1.05,0.0,0.94,0.84,0.83,0.94,0.69,0.73,0.65,0.77,0.57,0.47,0.55,0.42,0.17,0.48,0.42,0.4,0.56,0.39,0.4,0.39,0.0,0.27,0.34,0.28,0.0,0.3,0.0,0.26,0.24,0.24,0.21,0.24,0.22,0.2,0.2,0.2,0.2,0.2,0.18,0.16,0.2,0.22,0.18,0.16,0.13,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.0,0.0,0.08,0.08,0.07,0.08,0.08,0.09,0.09,0.07,0.08,0.07,0.08,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.09,0.0,0.0,0.0,0.33,0.0,0.0,6.54,5.24,1.03,0.41,0.22,99.99000000000002
01/04/2022,10.03,6.94,0.0,6.5,6.39,0.0,4.38,4.47,4.25,4.5,4.07,2.36,2.01,1.88,1.53,1.82,1.31,1.16,1.02,1.23,1.05,0.0,0.94,0.84,0.83,0.94,0.69,0.73,0.65,0.77,0.57,0.47,0.55,0.42,0.17,0.48,0.42,0.4,0.56,0.39,0.4,0.39,0.0,0.27,0.34,0.28,0.0,0.3,0.0,0.26,0.24,0.24,0.21,0.24,0.22,0.2,0.2,0.2,0.2,0.2,0.18,0.16,0.2,0.22,0.18,0.16,0.13,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.0,0.0,0.08,0.08,0.07,0.08,0.08,0.09,0.09,0.07,0.08,0.07,0.08,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.09,0.0,0.0,0.0,0.33,0.0,0.0,6.54,5.24,1.03,0.41,0.22,99.99000000000002
01/05/2022,10.03,6.94,0.0,6.5,6.39,0.0,4.38,4.47,4.25,4.5,4.07,2.36,2.01,1.88,1.53,1.82,1.31,1.16,1.02,1.23,1.05,0.0,0.94,0.84,0.83,0.94,0.69,0.73,0.65,0.77,0.57,0.47,0.55,0.42,0.17,0.48,0.42,0.4,0.56,0.39,0.4,0.39,0.0,0.27,0.34,0.28,0.0,0.3,0.0,0.26,0.24,0.24,0.21,0.24,0.22,0.2,0.2,0.2,0.2,0.2,0.18,0.16,0.2,0.22,0.18,0.16,0.13,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.0,0.0,0.08,0.08,0.07,0.08,0.08,0.09,0.09,0.07,0.08,0.07,0.08,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.09,0.0,0.0,0.0,0.33,0.0,0.0,6.54,5.24,1.03,0.41,0.22,99.99000000000002
01/06/2022,10.32,6.97,0.0,6.47,6.1,0.0,4.38,4.46,4.22,4.53,4.12,2.35,1.97,1.86,1.55,1.77,1.34,1.17,1.01,1.2,1.04,0.0,0.93,0.84,0.82,0.95,0.68,0.72,0.64,0.78,0.56,0.46,0.54,0.42,0.18,0.48,0.43,0.4,0.57,0.39,0.41,0.39,0.0,0.27,0.34,0.28,0.0,0.29,0.0,0.25,0.25,0.24,0.21,0.23,0.22,0.2,0.21,0.2,0.2,0.2,0.18,0.16,0.19,0.22,0.18,0.16,0.13,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.0,0.0,0.08,0.08,0.07,0.08,0.08,0.09,0.09,0.07,0.08,0.07,0.08,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.08,0.0,0.0,0.0,0.33,0.0,0.0,6.61,5.26,1.01,0.41,0.22,99.96
01/07/2022,10.35,7.07,6.69,6.42,5.84,5.26,4.36,4.5,4.24,4.6,4.15,2.32,1.96,1.85,1.61,1.74,1.35,1.21,1.01,1.19,1.04,1.01,0.94,0.83,0.82,0.95,0.67,0.72,0.63,0.81,0.56,0.48,0.54,0.42,0.19,0.5,0.45,0.41,0.59,0.39,0.43,0.39,0.42,0.27,0.34,0.28,0.0,0.29,0.22,0.25,0.25,0.25,0.22,0.23,0.22,0.2,0.22,0.2,0.2,0.21,0.18,0.16,0.19,0.22,0.18,0.17,0.13,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.0,0.0,0.08,0.09,0.07,0.08,0.08,0.09,0.09,0.07,0.08,0.07,0.08,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.09,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
01/10/2022,10.51,7.09,6.77,6.4,5.86,5.3,4.45,4.51,4.02,4.61,4.06,2.3,1.95,1.85,1.64,1.65,1.39,1.2,1.01,1.15,1.04,1.0,0.95,0.83,0.83,0.93,0.67,0.72,0.61,0.8,0.55,0.47,0.53,0.42,0.19,0.53,0.47,0.42,0.61,0.4,0.43,0.39,0.42,0.26,0.33,0.28,0.0,0.3,0.21,0.25,0.25,0.26,0.22,0.23,0.22,0.2,0.22,0.21,0.2,0.22,0.17,0.16,0.18,0.22,0.18,0.17,0.13,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.0,0.0,0.08,0.09,0.07,0.08,0.08,0.09,0.09,0.07,0.09,0.08,0.08,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
01/11/2022,10.5,7.1,6.82,6.34,5.91,5.36,4.5,4.46,3.87,4.63,4.02,2.27,1.96,1.85,1.67,1.61,1.4,1.2,1.01,1.16,1.05,0.99,0.96,0.83,0.82,0.95,0.67,0.72,0.61,0.8,0.56,0.47,0.54,0.42,0.19,0.53,0.47,0.42,0.62,0.4,0.43,0.4,0.42,0.25,0.33,0.27,0.0,0.3,0.21,0.25,0.26,0.26,0.22,0.23,0.21,0.21,0.23,0.21,0.21,0.22,0.17,0.16,0.18,0.23,0.18,0.18,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.0,0.0,0.08,0.09,0.07,0.08,0.08,0.09,0.09,0.07,0.09,0.08,0.08,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.09,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.08
01/12/2022,10.5,7.1,6.82,6.34,5.91,5.36,4.5,4.46,3.87,4.63,4.02,2.27,1.96,1.85,1.67,1.61,1.4,1.2,1.01,1.16,1.05,0.99,0.96,0.83,0.82,0.95,0.67,0.72,0.61,0.8,0.56,0.47,0.54,0.42,0.19,0.53,0.47,0.42,0.62,0.4,0.43,0.4,0.42,0.25,0.33,0.27,0.0,0.3,0.21,0.25,0.26,0.26,0.22,0.23,0.21,0.21,0.23,0.21,0.21,0.22,0.17,0.16,0.18,0.23,0.18,0.18,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.0,0.0,0.08,0.09,0.07,0.08,0.08,0.09,0.09,0.07,0.09,0.08,0.08,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.09,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.08
01/13/2022,10.52,7.01,6.79,6.38,5.93,5.39,4.59,4.45,3.87,4.67,4.0,2.28,1.95,1.83,1.67,1.57,1.4,1.19,1.01,1.17,1.04,0.99,0.95,0.82,0.82,0.94,0.66,0.71,0.61,0.8,0.55,0.47,0.53,0.42,0.19,0.53,0.47,0.41,0.61,0.4,0.42,0.37,0.42,0.25,0.33,0.27,0.0,0.3,0.21,0.25,0.25,0.26,0.22,0.23,0.21,0.2,0.22,0.21,0.2,0.22,0.17,0.16,0.18,0.22,0.17,0.17,0.12,0.11,0.12,0.12,0.11,0.1,0.12,0.11,0.1,0.09,0.1,0.09,0.08,0.09,0.09,0.1,0.0,0.0,0.08,0.09,0.07,0.08,0.08,0.09,0.09,0.07,0.09,0.08,0.07,0.06,0.06,0.06,0.06,0.04,0.05,0.06,0.09,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
01/14/2022,10.46,6.97,6.94,6.4,5.98,5.42,4.55,4.44,3.87,4.57,3.93,2.29,1.92,1.81,1.72,1.66,1.41,1.2,0.99,1.18,1.03,0.96,0.94,0.81,0.82,0.95,0.66,0.69,0.6,0.81,0.55,0.47,0.52,0.41,0.19,0.53,0.47,0.41,0.61,0.39,0.42,0.39,0.42,0.26,0.32,0.27,0.0,0.3,0.21,0.25,0.25,0.26,0.22,0.23,0.21,0.2,0.22,0.21,0.21,0.22,0.18,0.16,0.19,0.23,0.18,0.17,0.12,0.11,0.12,0.12,0.11,0.1,0.11,0.11,0.1,0.09,0.1,0.09,0.08,0.09,0.09,0.09,0.0,0.0,0.08,0.09,0.07,0.08,0.08,0.09,0.09,0.07,0.09,0.08,0.07,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.09,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99000000000002
01/17/2022,10.64,6.96,6.87,6.23,5.85,5.48,4.53,4.47,3.71,4.64,3.99,2.27,1.94,1.83,1.72,1.63,1.41,1.21,0.99,1.18,1.04,0.98,0.94,0.81,0.82,0.95,0.66,0.7,0.6,0.83,0.55,0.48,0.53,0.41,0.19,0.53,0.48,0.42,0.62,0.4,0.44,0.38,0.42,0.25,0.32,0.28,0.0,0.31,0.21,0.25,0.25,0.26,0.22,0.23,0.21,0.2,0.22,0.21,0.2,0.23,0.17,0.16,0.18,0.24,0.17,0.18,0.13,0.11,0.12,0.12,0.11,0.1,0.12,0.11,0.1,0.09,0.1,0.09,0.08,0.09,0.09,0.1,0.0,0.0,0.08,0.09,0.07,0.08,0.08,0.09,0.09,0.07,0.09,0.08,0.07,0.06,0.06,0.06,0.06,0.04,0.05,0.06,0.09,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
01/18/2022,10.68,6.86,0.0,6.28,5.73,5.5,4.49,4.47,3.67,4.65,3.93,2.25,1.92,1.82,1.77,1.57,1.42,1.21,0.99,1.17,1.04,0.97,0.94,0.8,0.83,0.94,0.65,0.69,0.59,0.83,0.55,0.47,0.52,0.41,0.19,0.53,0.48,0.42,0.62,0.4,0.43,0.38,0.42,0.25,0.32,0.27,0.0,0.31,0.0,0.25,0.24,0.27,0.22,0.23,0.21,0.2,0.22,0.21,0.2,0.23,0.17,0.16,0.18,0.23,0.17,0.18,0.12,0.11,0.12,0.12,0.11,0.1,0.12,0.11,0.09,0.09,0.1,0.09,0.08,0.08,0.09,0.09,0.0,0.0,0.08,0.09,0.07,0.08,0.08,0.09,0.09,0.07,0.09,0.08,0.07,0.06,0.06,0.07,0.06,0.04,0.05,0.05,0.09,0.0,0.0,0.0,0.66,0.0,0.0,6.92,0.0,0.0,0.0,0.21,99.98
01/19/2022,10.68,6.86,0.0,6.28,5.73,5.5,4.49,4.47,3.67,4.65,3.93,2.25,1.92,1.82,1.77,1.57,1.42,1.21,0.99,1.17,1.04,0.97,0.94,0.8,0.83,0.94,0.65,0.69,0.59,0.83,0.55,0.47,0.52,0.41,0.19,0.53,0.48,0.42,0.62,0.4,0.43,0.38,0.42,0.25,0.32,0.27,0.0,0.31,0.0,0.25,0.24,0.27,0.22,0.23,0.21,0.2,0.22,0.21,0.2,0.23,0.17,0.16,0.18,0.23,0.17,0.18,0.12,0.11,0.12,0.12,0.11,0.1,0.12,0.11,0.09,0.09,0.1,0.09,0.08,0.08,0.09,0.09,0.0,0.0,0.08,0.09,0.07,0.08,0.08,0.09,0.09,0.07,0.09,0.08,0.07,0.06,0.06,0.07,0.06,0.04,0.05,0.05,0.09,0.0,0.0,0.0,0.66,0.0,0.0,6.92,0.0,0.0,0.0,0.21,99.98
