,INFY.NS,RELIANCE.NS,HDFC.NS,ICICIBANK.NS,HINDUNILVR.NS,KOTAKBANK.NS,BAJFINANCE.NS,AXISBANK.NS,ASIANPAINT.NS,BHARTIARTL.NS,HCLTECH.NS,MARUTI.NS,TATASTEEL.NS,ULTRACEMCO.NS,SUNPHARMA.NS,M&M.NS,TITAN.NS,JSWSTEEL.NS,DRREDDY.NS,WIPRO.NS,TATAMOTORS.NS,NESTLEIND.NS,TECHM.NS,DIVISLAB.NS,GRASIM.NS,DMART.NS,HDFCLIFE.NS,VEDL.NS,CIPLA.NS,TATACONSUM.NS,BJFIN.NS,UPL.NS,BRITANNIA.NS,HEROMOTOCO.NS,NAUKRI.NS,APOLLOHOSP.NS,EICHERMOT.NS,ICICIGI.NS,GODREJCP.NS,BAJAJ-AUTO.NS,DABUR.NS,ADANIGREEN.NS,PIDILITIND.NS,MOTHERSUMI.NS,LUPIN.NS,AUROPHARMA.NS,MARICO.NS,SHREECEM.NS,ICICIPRULI.NS,PEL.NS,JUBLFOOD.NS,CHOLAFIN.NS,MFSL.NS,VOLTAS.NS,SRTRANSFIN.NS,ZEEL.NS,PIIND.NS,HAVELLS.NS,COLPAL.NS,LAURUSLABS.NS,CROMPTON.NS,AMBUJACEM.NS,BALKRISIND.NS,INDUSTOWER.NS,SUNDARMFIN.NS,SRF.NS,MPHASIS.NS,BANDHANBNK.NS,SIEMENS.NS,JINDALSTEL.NS,MCDOWELL-N.NS,BERGEPAINT.NS,BIOCON.NS,ASTRAL.NS,BHARATFORG.NS,PAGEIND.NS,TRENT.NS,DLF.NS,BOSCHLTD.NS,ASHOKLEY.NS,AARTIIND.NS,GODREJPROP.NS,INDIGO.NS,CADILAHC.NS,MUTHOOTFIN.NS,TORNTPHARM.NS,ATUL.NS,AUBANK.NS,HDFCAMC.NS,ACC.NS,EMBASSY.NS,SUPREMEIND.NS,NAVINFLUOR.NS,IPCALAB.NS,RAMCOCEM.NS,TVSMOTOR.NS,ALKEM.NS,EMAMILTD.NS,COROMANDEL.NS,ESCORTS.NS,NATCOPHARM.NS,EXIDEIND.NS,BATAINDIA.NS,IDEA.NS,PFIZER.NS,SANOFI.NS,MANAPPURAM.NS,BAYERCROP.NS,YESBANK.NS,BRITIN 5.5 06/03/24,Britannia Industries Ltd 5.5%,n/a,BAJAJFINSV.NS,BRITIN 5.5 06/03/24 N3,BRITIN 5.5 06.03.24 N3,INDUSINDBK.NS,ADANITRANS.NS,ATGL.NS,TATAELXSI.NS,PERSISTENT.NS,GLAND.NS,DALBHARAT.NS,FORTIS.NS,IDFCFIRSTB.NS,VBL.NS,FEDERALBNK.NS,TIINDIA.NS,BAJAJHLDNG.NS,COFORGE.NS,LALPATHLAB.NS,CUMMINSIND.NS,TATACHEM.NS,DEEPAKNTR.NS,GUJGASLTD.NS,DIXON.NS,ABB.NS,APLAPOLLO.NS,M&MFIN.NS,UBL.NS,OFSS.NS,MAXHEALTH.NS,AAVAS.NS,RBLBANK.NS,JKCEMENT.NS,IEX.NS,INDIAMART.NS,OBEROIRLTY.NS,CGPOWER.NS,INDHOTEL.NS,TORNTPOWER.NS,KANSAINER.NS,PHOENIXLTD.NS,KAJARIACER.NS,CYIENT.NS,POLYCAB.NS,CARBORUNIV.NS,HAPPSTMNDS.NS,IBULHSGFIN.NS,GMRINFRA.NS,GLENMARK.NS,HATSUN.NS,PVR.NS,RAJESHEXPO.NS,SUNDRMFAST.NS,RELAXO.NS,TTMT.A.NS,SUM
10/08/2021,8.87,8.04,7.02,5.06,3.74,3.3,3.21,2.58,2.25,2.71,2.11,1.47,1.53,1.35,1.46,1.25,1.43,1.12,1.01,1.32,1.03,1.14,1.29,1.05,1.0,1.14,0.98,0.94,0.79,0.81,0.0,0.61,0.76,0.58,0.71,0.7,0.59,0.58,0.65,0.51,0.58,0.74,0.58,0.44,0.38,0.3,0.46,0.45,0.45,0.5,0.52,0.44,0.37,0.45,0.39,0.49,0.39,0.53,0.35,0.33,0.43,0.4,0.37,0.4,0.31,0.51,0.47,0.24,0.35,0.31,0.4,0.31,0.27,0.34,0.29,0.3,0.32,0.4,0.27,0.28,0.27,0.42,0.29,0.22,0.26,0.26,0.26,0.27,0.24,0.26,0.23,0.24,0.22,0.26,0.22,0.18,0.24,0.19,0.16,0.21,0.13,0.16,0.18,0.18,0.13,0.13,0.13,0.1,0.01,0.0,0.0,0.04,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
10/11/2021,8.89,8.09,7.12,5.01,3.76,3.26,3.25,2.59,2.27,2.77,2.12,1.48,1.49,1.33,1.41,1.25,1.43,1.09,1.0,1.32,1.02,1.13,1.29,1.04,0.98,1.13,0.98,0.93,0.76,0.82,0.0,0.63,0.77,0.57,0.72,0.68,0.59,0.57,0.64,0.5,0.57,0.77,0.58,0.44,0.37,0.3,0.47,0.44,0.46,0.51,0.5,0.44,0.37,0.46,0.38,0.48,0.39,0.53,0.35,0.34,0.42,0.39,0.37,0.41,0.3,0.5,0.47,0.25,0.35,0.31,0.41,0.31,0.26,0.33,0.28,0.31,0.32,0.38,0.3,0.28,0.28,0.42,0.28,0.22,0.25,0.26,0.26,0.28,0.24,0.26,0.23,0.26,0.23,0.25,0.22,0.18,0.24,0.18,0.17,0.21,0.13,0.16,0.18,0.18,0.13,0.13,0.13,0.1,0.01,0.0,0.0,0.06,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
10/12/2021,9.01,8.31,6.93,5.03,3.64,3.18,3.19,2.56,2.29,2.74,2.16,1.51,1.49,1.31,1.43,1.29,1.55,1.08,0.96,1.35,1.15,1.1,1.32,1.01,0.96,1.17,0.96,0.92,0.75,0.81,0.0,0.63,0.75,0.57,0.72,0.67,0.6,0.55,0.64,0.5,0.55,0.73,0.57,0.46,0.37,0.29,0.46,0.42,0.44,0.49,0.5,0.44,0.36,0.47,0.38,0.48,0.4,0.52,0.35,0.34,0.42,0.4,0.37,0.39,0.3,0.52,0.48,0.28,0.34,0.31,0.42,0.31,0.26,0.32,0.29,0.33,0.33,0.38,0.3,0.29,0.29,0.42,0.28,0.21,0.25,0.25,0.27,0.28,0.24,0.26,0.23,0.26,0.23,0.25,0.21,0.18,0.23,0.18,0.17,0.21,0.13,0.16,0.19,0.17,0.12,0.13,0.14,0.1,0.01,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
10/13/2021,9.01,8.31,6.93,5.03,3.64,3.18,3.19,2.56,2.29,2.74,2.16,1.51,1.49,1.31,1.43,1.29,1.55,1.08,0.96,1.35,1.15,1.1,1.32,1.01,0.96,1.17,0.96,0.92,0.75,0.81,0.0,0.63,0.75,0.57,0.72,0.67,0.6,0.55,0.64,0.5,0.55,0.73,0.57,0.46,0.37,0.29,0.46,0.42,0.44,0.49,0.5,0.44,0.36,0.47,0.38,0.48,0.4,0.52,0.35,0.34,0.42,0.4,0.37,0.39,0.3,0.52,0.48,0.28,0.34,0.31,0.42,0.31,0.26,0.32,0.29,0.33,0.33,0.38,0.3,0.29,0.29,0.42,0.28,0.21,0.25,0.25,0.27,0.28,0.24,0.26,0.23,0.26,0.23,0.25,0.21,0.18,0.23,0.18,0.17,0.21,0.13,0.16,0.19,0.17,0.12,0.13,0.14,0.1,0.01,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
10/14/2021,9.01,8.31,6.93,5.03,3.64,3.18,3.19,2.56,2.29,2.74,2.16,1.51,1.49,1.31,1.43,1.29,1.55,1.08,0.96,1.35,1.15,1.1,1.32,1.01,0.96,1.17,0.96,0.92,0.75,0.81,0.0,0.63,0.75,0.57,0.72,0.67,0.6,0.55,0.64,0.5,0.55,0.73,0.57,0.46,0.37,0.29,0.46,0.42,0.44,0.49,0.5,0.44,0.36,0.47,0.38,0.48,0.4,0.52,0.35,0.34,0.42,0.4,0.37,0.39,0.3,0.52,0.48,0.28,0.34,0.31,0.42,0.31,0.26,0.32,0.29,0.33,0.33,0.38,0.3,0.29,0.29,0.42,0.28,0.21,0.25,0.25,0.27,0.28,0.24,0.26,0.23,0.26,0.23,0.25,0.21,0.18,0.23,0.18,0.17,0.21,0.13,0.16,0.19,0.17,0.12,0.13,0.14,0.1,0.01,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
10/15/2021,8.81,8.22,6.98,5.08,3.63,3.23,3.22,2.57,2.29,2.71,2.12,1.56,1.5,1.3,1.44,1.31,1.54,1.09,0.97,1.33,1.24,1.1,1.28,1.02,0.99,1.24,0.95,0.93,0.74,0.8,0.0,0.63,0.74,0.57,0.71,0.67,0.61,0.55,0.64,0.5,0.55,0.72,0.58,0.46,0.37,0.29,0.46,0.43,0.44,0.49,0.5,0.43,0.36,0.48,0.38,0.49,0.4,0.52,0.35,0.34,0.42,0.39,0.37,0.39,0.3,0.52,0.46,0.26,0.35,0.31,0.41,0.3,0.26,0.33,0.3,0.34,0.33,0.39,0.3,0.29,0.29,0.42,0.29,0.21,0.25,0.26,0.28,0.27,0.24,0.26,0.22,0.26,0.22,0.25,0.21,0.18,0.23,0.18,0.17,0.21,0.13,0.16,0.19,0.17,0.12,0.13,0.14,0.1,0.01,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
10/18/2021,8.75,8.2,6.98,5.07,3.56,3.23,3.17,2.56,2.23,2.63,2.0,1.48,1.53,1.28,1.43,1.34,1.64,1.1,0.96,1.41,1.45,1.09,1.28,1.04,1.03,1.37,0.9,1.01,0.72,0.82,0.0,0.62,0.73,0.58,0.74,0.64,0.59,0.54,0.63,0.51,0.55,0.73,0.57,0.46,0.36,0.29,0.46,0.42,0.42,0.49,0.53,0.44,0.35,0.47,0.39,0.51,0.39,0.54,0.34,0.34,0.41,0.39,0.36,0.38,0.29,0.1,0.47,0.25,0.34,0.32,0.4,0.3,0.25,0.33,0.3,0.33,0.34,0.39,0.3,0.3,0.28,0.44,0.29,0.21,0.25,0.25,0.27,0.27,0.24,0.26,0.22,0.25,0.22,0.25,0.21,0.18,0.23,0.18,0.16,0.21,0.12,0.16,0.2,0.16,0.12,0.13,0.13,0.1,0.01,0.0,0.0,0.41,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99000000000002
10/19/2021,8.75,8.2,6.98,5.07,3.56,3.23,3.17,2.56,2.23,2.63,2.0,1.48,1.53,1.28,1.43,1.34,1.64,1.1,0.96,1.41,1.45,1.09,1.28,1.04,1.03,1.37,0.9,1.01,0.72,0.82,0.0,0.62,0.73,0.58,0.74,0.64,0.59,0.54,0.63,0.51,0.55,0.73,0.57,0.46,0.36,0.29,0.46,0.42,0.42,0.49,0.53,0.44,0.35,0.47,0.39,0.51,0.39,0.54,0.34,0.34,0.41,0.39,0.36,0.38,0.29,0.1,0.47,0.25,0.34,0.32,0.4,0.3,0.25,0.33,0.3,0.33,0.34,0.39,0.3,0.3,0.28,0.44,0.29,0.21,0.25,0.25,0.27,0.27,0.24,0.26,0.22,0.25,0.22,0.25,0.21,0.18,0.23,0.18,0.16,0.21,0.12,0.16,0.2,0.16,0.12,0.13,0.13,0.1,0.01,0.0,0.0,0.41,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99000000000002
10/20/2021,8.75,8.2,6.98,5.07,3.56,3.23,3.17,2.56,2.23,2.63,2.0,1.48,1.53,1.28,1.43,1.34,1.64,1.1,0.96,1.41,1.45,1.09,1.28,1.04,1.03,1.37,0.9,1.01,0.72,0.82,0.0,0.62,0.73,0.58,0.74,0.64,0.59,0.54,0.63,0.51,0.55,0.73,0.57,0.46,0.36,0.29,0.46,0.42,0.42,0.49,0.53,0.44,0.35,0.47,0.39,0.51,0.39,0.54,0.34,0.34,0.41,0.39,0.36,0.38,0.29,0.1,0.47,0.25,0.34,0.32,0.4,0.3,0.25,0.33,0.3,0.33,0.34,0.39,0.3,0.3,0.28,0.44,0.29,0.21,0.25,0.25,0.27,0.27,0.24,0.26,0.22,0.25,0.22,0.25,0.21,0.18,0.23,0.18,0.16,0.21,0.12,0.16,0.2,0.16,0.12,0.13,0.13,0.1,0.01,0.0,0.0,0.41,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99000000000002
10/21/2021,9.08,8.17,6.94,5.16,3.54,3.2,3.15,2.58,2.18,2.6,1.94,1.51,1.56,1.28,1.41,1.3,1.64,1.13,0.94,1.4,1.48,1.09,1.31,1.03,1.02,1.26,0.91,1.14,0.71,0.8,0.0,0.62,0.72,0.57,0.74,0.64,0.59,0.53,0.61,0.5,0.54,0.73,0.57,0.45,0.35,0.28,0.46,0.42,0.43,0.49,0.53,0.44,0.35,0.47,0.39,0.49,0.39,0.53,0.34,0.33,0.4,0.39,0.36,0.38,0.29,0.1,0.48,0.26,0.34,0.33,0.39,0.3,0.24,0.33,0.3,0.33,0.33,0.4,0.29,0.3,0.29,0.44,0.29,0.2,0.25,0.25,0.27,0.27,0.23,0.26,0.22,0.25,0.21,0.25,0.21,0.18,0.22,0.17,0.16,0.21,0.12,0.16,0.2,0.16,0.12,0.13,0.13,0.1,0.01,0.0,0.0,0.39,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
10/22/2021,9.3,8.3,7.02,5.21,3.42,3.26,3.12,2.56,2.16,2.62,1.97,1.52,1.53,1.25,1.4,1.32,1.59,1.09,0.93,1.42,1.41,1.1,1.37,1.01,1.01,1.23,0.91,1.13,0.72,0.81,0.0,0.61,0.71,0.57,0.73,0.64,0.56,0.54,0.61,0.5,0.54,0.72,0.57,0.44,0.36,0.28,0.46,0.41,0.43,0.48,0.52,0.45,0.34,0.47,0.4,0.49,0.39,0.53,0.33,0.32,0.4,0.37,0.36,0.37,0.3,0.1,0.52,0.25,0.35,0.32,0.38,0.3,0.24,0.32,0.3,0.34,0.33,0.37,0.29,0.29,0.28,0.42,0.28,0.2,0.25,0.25,0.26,0.26,0.23,0.25,0.22,0.25,0.22,0.24,0.2,0.18,0.22,0.17,0.16,0.2,0.12,0.15,0.2,0.15,0.11,0.13,0.14,0.1,0.01,0.0,0.0,0.39,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
10/25/2021,9.36,8.37,7.08,5.3,3.36,3.27,3.16,2.61,2.16,2.73,1.99,1.51,1.52,1.24,1.4,1.3,1.56,1.09,0.93,1.43,1.42,1.09,1.39,1.0,1.01,1.19,0.92,1.08,0.73,0.8,0.0,0.6,0.71,0.55,0.74,0.62,0.55,0.53,0.6,0.49,0.53,0.72,0.57,0.44,0.35,0.28,0.45,0.4,0.41,0.47,0.48,0.44,0.34,0.45,0.4,0.52,0.37,0.52,0.33,0.32,0.39,0.38,0.35,0.39,0.3,0.1,0.51,0.25,0.34,0.33,0.38,0.29,0.23,0.31,0.29,0.34,0.33,0.38,0.29,0.29,0.26,0.41,0.28,0.2,0.25,0.24,0.25,0.26,0.23,0.26,0.21,0.24,0.2,0.24,0.2,0.18,0.23,0.17,0.16,0.2,0.12,0.15,0.2,0.16,0.12,0.12,0.14,0.09,0.01,0.0,0.0,0.38,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
10/26/2021,9.16,8.18,7.25,5.4,3.34,3.5,3.17,2.63,2.06,2.7,1.97,1.51,1.49,1.25,1.42,1.31,1.56,1.08,0.92,1.42,1.49,1.09,1.38,1.02,1.05,1.18,0.92,1.07,0.74,0.79,0.0,0.61,0.7,0.54,0.73,0.62,0.56,0.53,0.6,0.49,0.53,0.74,0.54,0.44,0.35,0.28,0.46,0.41,0.41,0.48,0.47,0.46,0.35,0.44,0.42,0.52,0.38,0.48,0.33,0.3,0.4,0.37,0.35,0.38,0.3,0.1,0.5,0.25,0.34,0.32,0.38,0.28,0.23,0.31,0.3,0.34,0.32,0.38,0.29,0.3,0.27,0.41,0.29,0.2,0.26,0.25,0.25,0.27,0.23,0.25,0.21,0.23,0.19,0.24,0.2,0.18,0.23,0.17,0.16,0.2,0.12,0.15,0.2,0.15,0.11,0.12,0.14,0.09,0.01,0.0,0.0,0.39,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
10/27/2021,9.16,8.18,7.25,5.4,3.34,3.5,3.17,2.63,2.06,2.7,1.97,1.51,1.49,1.25,1.42,1.31,1.56,1.08,0.92,1.42,1.49,1.09,1.38,1.02,1.05,1.18,0.92,1.07,0.74,0.79,0.0,0.61,0.7,0.54,0.73,0.62,0.56,0.53,0.6,0.49,0.53,0.74,0.54,0.44,0.35,0.28,0.46,0.41,0.41,0.48,0.47,0.46,0.35,0.44,0.42,0.52,0.38,0.48,0.33,0.3,0.4,0.37,0.35,0.38,0.3,0.1,0.5,0.25,0.34,0.32,0.38,0.28,0.23,0.31,0.3,0.34,0.32,0.38,0.29,0.3,0.27,0.41,0.29,0.2,0.26,0.25,0.25,0.27,0.23,0.25,0.21,0.23,0.19,0.24,0.2,0.18,0.23,0.17,0.16,0.2,0.12,0.15,0.2,0.15,0.11,0.12,0.14,0.09,0.01,0.0,0.0,0.39,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
10/28/2021,9.16,8.18,7.25,5.4,3.34,3.5,3.17,2.63,2.06,2.7,1.97,1.51,1.49,1.25,1.42,1.31,1.56,1.08,0.92,1.42,1.49,1.09,1.38,1.02,1.05,1.18,0.92,1.07,0.74,0.79,0.0,0.61,0.7,0.54,0.73,0.62,0.56,0.53,0.6,0.49,0.53,0.74,0.54,0.44,0.35,0.28,0.46,0.41,0.41,0.48,0.47,0.46,0.35,0.44,0.42,0.52,0.38,0.48,0.33,0.3,0.4,0.37,0.35,0.38,0.3,0.1,0.5,0.25,0.34,0.32,0.38,0.28,0.23,0.31,0.3,0.34,0.32,0.38,0.29,0.3,0.27,0.41,0.29,0.2,0.26,0.25,0.25,0.27,0.23,0.25,0.21,0.23,0.19,0.24,0.2,0.18,0.23,0.17,0.16,0.2,0.12,0.15,0.2,0.15,0.11,0.12,0.14,0.09,0.01,0.0,0.0,0.39,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
10/29/2021,9.16,8.18,7.25,5.4,3.34,3.5,3.17,2.63,2.06,2.7,1.97,1.51,1.49,1.25,1.42,1.31,1.56,1.08,0.92,1.42,1.49,1.09,1.38,1.02,1.05,1.18,0.92,1.07,0.74,0.79,0.0,0.61,0.7,0.54,0.73,0.62,0.56,0.53,0.6,0.49,0.53,0.74,0.54,0.44,0.35,0.28,0.46,0.41,0.41,0.48,0.47,0.46,0.35,0.44,0.42,0.52,0.38,0.48,0.33,0.3,0.4,0.37,0.35,0.38,0.3,0.1,0.5,0.25,0.34,0.32,0.38,0.28,0.23,0.31,0.3,0.34,0.32,0.38,0.29,0.3,0.27,0.41,0.29,0.2,0.26,0.25,0.25,0.27,0.23,0.25,0.21,0.23,0.19,0.24,0.2,0.18,0.23,0.17,0.16,0.2,0.12,0.15,0.2,0.15,0.11,0.12,0.14,0.09,0.01,0.0,0.0,0.39,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/01/2021,9.16,8.18,7.25,5.4,3.34,3.5,3.17,2.63,2.06,2.7,1.97,1.51,1.49,1.25,1.42,1.31,1.56,1.08,0.92,1.42,1.49,1.09,1.38,1.02,1.05,1.18,0.92,1.07,0.74,0.79,0.0,0.61,0.7,0.54,0.73,0.62,0.56,0.53,0.6,0.49,0.53,0.74,0.54,0.44,0.35,0.28,0.46,0.41,0.41,0.48,0.47,0.46,0.35,0.44,0.42,0.52,0.38,0.48,0.33,0.3,0.4,0.37,0.35,0.38,0.3,0.1,0.5,0.25,0.34,0.32,0.38,0.28,0.23,0.31,0.3,0.34,0.32,0.38,0.29,0.3,0.27,0.41,0.29,0.2,0.26,0.25,0.25,0.27,0.23,0.25,0.21,0.23,0.19,0.24,0.2,0.18,0.23,0.17,0.16,0.2,0.12,0.15,0.2,0.15,0.11,0.12,0.14,0.09,0.01,0.0,0.0,0.39,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/02/2021,9.16,8.18,7.25,5.4,3.34,3.5,3.17,2.63,2.06,2.7,1.97,1.51,1.49,1.25,1.42,1.31,1.56,1.08,0.92,1.42,1.49,1.09,1.38,1.02,1.05,1.18,0.92,1.07,0.74,0.79,0.0,0.61,0.7,0.54,0.73,0.62,0.56,0.53,0.6,0.49,0.53,0.74,0.54,0.44,0.35,0.28,0.46,0.41,0.41,0.48,0.47,0.46,0.35,0.44,0.42,0.52,0.38,0.48,0.33,0.3,0.4,0.37,0.35,0.38,0.3,0.1,0.5,0.25,0.34,0.32,0.38,0.28,0.23,0.31,0.3,0.34,0.32,0.38,0.29,0.3,0.27,0.41,0.29,0.2,0.26,0.25,0.25,0.27,0.23,0.25,0.21,0.23,0.19,0.24,0.2,0.18,0.23,0.17,0.16,0.2,0.12,0.15,0.2,0.15,0.11,0.12,0.14,0.09,0.01,0.0,0.0,0.39,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
