,SNPS,MSCI,VEEV,PYPL,ZS,GIL.TO,CRL,MPWR,MXL,MIME,TECH,UPS,DBX,CSOD,MEDP,IDXX,PKI,ENTG,CNXC,KRNT,GNRC,VSTO,TGH,LULU,Focus Financial Partners Inc Class A,KLIC,SUBC.OL,SUBC.OL.1,FOCS,Kulicke & Soffa Industries Inc,U.S. Bank Money Market Deposit Account,SWIM,DRI,KMX,TRMB,TWTR,FND,LH,AXON,RILY,FOXF,AMD,VZIO,ABBV,LKQ,GOLF,ODFL,TREX,CDW,LAD,PTC,FIVN,STEP,AVY,ALGN,IIPR,LGIH,Fox Factory Holding Corp,TMO,MIDD,LECO,IBN,UNH,ANTM,Align Technology Inc,Concentrix Corp Ordinary Shares,VICI,StepStone Group Inc Ordinary Shares - Class A,CFLT,RCII,SCHW,IR,ALLY,MOS,SAIA,DHI,ITT,PAG,BEN,GFL.TO,NTR.TO,X,CNHI.MI,DE,TLYS,CMRE,EXP,CR,CCS,MBUU,DAC,DIOD,SF,MHK,CE,BC,AGCO,DAR,ZIM,IMXI,MATX,SAH,MLI,TRTN,ESI,CAMT,BLDR,n/a,ATKR,603087.SS,NUE,F,UNVR,OLN,WTFC,HBAN,USB,TFC,UMBF,BPOP,COF,BYD,APA,FBNC,WLK,OVV,HES,HUN,TEL,CFG,ANET,WMB,CNQ.TO,KKR,WHD,SIG,SCI,UCBI,LPX,TGLS,CASH,SIVB,CHDN,TSLA,WLL,KEY,RF,PXD,DEN,EOG,LOB,CF,MTDR,BRKS,CARG,CUBI,CTRA,INFY,BG,VOYA,LIN,PSA,GLPI,REXR,DRE,OMF,LSI,KMI,FNF,OPY,NSA,MSFT,STE,FTNT,ENPH,MNDY,BLK,IAC,VLO,AMG,MMP,PCOR,TENB,TGT,CUBE,IQV,ADBE,CDNS,DHR,UFPI,UPWK,AMRC,TW,EXR,SKY,TRU,TTGT,CACC,GS,AMAT,INVH,S,IAS,TER,XPO,LLY,SYNH,TROW,WK,DOCU,GLOB,TNYA,SNDR,TWKS,ONON,STX,PYCR,DECK,RMBS,PRGS,ASML,DKS,CMC,PFE,UCTT,IBP,FBHS,A,SUI,MU,EQNR,COP,BRO,NSC,SBLK,MCO,SPGI,AMH,WY,AA,ABJA.,JNJ,ABC,TPX,BBL,IPG,CCI,ICLR,KNSL,AMT,RJF,LAMR,AER,SMPL,ISRG,NRG,FCX,AVTR,AZEK,FN,TECK,AMN,WST,AIG,TROX,TYL,IT,MT,SM,PDCE,PECO,SPG,NLOK,TSM,SLM,HGV,CCEP,BOOT,STLA.MI,RACE.MI,RS,TITN,WAL,STM,R6C2.,CRC,ARCH,COOP,PSX,OXY,CAT,ESNT,WDC,RDS.A.MX,CLR,EMN,RHI,CC,CIVI,NMIH,OKE,TBBK,FMX,EPD,BIL1.,R6C2,SUM
10/21/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,2.02,0.0,0.0,0.0,0.0,0.35,0.33,0.0,0.0,0.34,0.0,0.37,0.26,0.0,0.0,0.0,3.53,3.5,3.56,3.44,3.47,3.32,3.46,3.35,3.35,3.44,3.05,3.24,2.86,3.0,3.02,2.94,2.96,2.96,2.89,2.02,2.02,2.08,2.01,2.05,2.02,1.96,1.95,1.06,1.05,1.05,1.04,1.03,1.06,1.06,0.98,1.0,0.96,0.38,0.35,0.37,0.35,0.36,0.37,0.35,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
10/22/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,1.98,0.0,0.0,0.0,0.0,0.35,0.33,0.0,0.0,0.34,0.0,0.37,0.26,0.0,0.0,0.0,3.49,3.48,3.51,3.46,3.5,3.35,3.5,3.35,3.37,3.44,3.01,3.22,2.86,3.0,3.0,2.96,2.99,2.95,2.92,2.05,1.99,2.09,2.05,2.07,2.03,1.94,1.96,1.02,1.04,1.04,1.05,1.01,1.05,1.06,0.99,1.01,0.96,0.37,0.35,0.37,0.35,0.36,0.37,0.34,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10/25/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.84,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,2.39,0.0,0.0,0.0,0.0,0.41,0.4,0.0,0.42,0.41,0.0,0.42,0.33,0.0,0.0,0.0,2.93,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,2.98,0.0,0.0,2.91,2.85,0.0,0.0,2.6,1.66,2.42,2.48,1.74,1.75,2.51,0.0,1.69,1.61,0.84,1.65,0.82,0.82,0.81,1.7,1.69,0.86,0.83,0.43,0.42,0.0,0.42,0.44,0.84,0.8,0.42,0.0,2.96,2.93,2.89,2.88,2.88,2.86,2.57,2.53,2.5,2.49,2.48,1.66,1.63,0.83,0.81,0.81,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10/26/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.83,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,2.38,0.0,0.0,0.0,0.0,0.41,0.42,0.0,0.42,0.41,0.0,0.42,0.97,0.0,0.0,0.0,3.03,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,2.94,0.0,0.0,2.81,2.79,0.0,0.0,2.53,1.66,2.37,2.46,1.81,1.75,2.55,0.0,1.72,1.6,0.84,1.66,0.82,0.82,0.84,1.64,1.69,0.85,0.81,0.44,0.41,0.0,0.41,0.43,0.85,0.81,0.43,0.0,2.87,2.94,2.88,2.89,2.89,2.87,2.63,2.55,2.3,2.49,2.34,1.66,1.64,0.83,0.82,0.83,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02999999999996
10/27/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.83,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,2.38,0.0,0.0,0.0,0.0,0.41,0.42,0.0,0.42,0.41,0.0,0.42,0.97,0.0,0.0,0.0,3.03,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,2.94,0.0,0.0,2.81,2.79,0.0,0.0,2.53,1.66,2.37,2.46,1.81,1.75,2.55,0.0,1.72,1.6,0.84,1.66,0.82,0.82,0.84,1.64,1.69,0.85,0.81,0.44,0.41,0.0,0.41,0.43,0.85,0.81,0.43,0.0,2.87,2.94,2.88,2.89,2.89,2.87,2.63,2.55,2.3,2.49,2.34,1.66,1.64,0.83,0.82,0.83,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02999999999996
10/28/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.83,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,2.38,0.0,0.0,0.0,0.0,0.41,0.42,0.0,0.42,0.41,0.0,0.42,0.97,0.0,0.0,0.0,3.03,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,2.94,0.0,0.0,2.81,2.79,0.0,0.0,2.53,1.66,2.37,2.46,1.81,1.75,2.55,0.0,1.72,1.6,0.84,1.66,0.82,0.82,0.84,1.64,1.69,0.85,0.81,0.44,0.41,0.0,0.41,0.43,0.85,0.81,0.43,0.0,2.87,2.94,2.88,2.89,2.89,2.87,2.63,2.55,2.3,2.49,2.34,1.66,1.64,0.83,0.82,0.83,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02999999999996
10/29/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.83,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,2.3,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.44,0.4,0.0,0.43,0.96,0.0,0.0,0.0,2.89,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,3.03,0.0,0.0,2.83,2.78,0.0,0.0,2.54,1.6,2.37,2.45,1.83,1.77,2.56,0.0,1.71,1.61,0.86,1.67,0.86,0.8,0.95,1.68,1.69,0.87,0.82,0.46,0.42,0.0,0.4,0.44,0.86,0.81,0.43,0.0,2.78,2.92,2.84,2.9,2.91,2.83,2.64,2.54,2.23,2.53,2.35,1.64,1.67,0.85,0.81,0.84,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
11/01/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.32,0.0,0.32,1.09,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,2.26,0.0,0.0,2.26,2.22,0.0,0.0,0.0,1.38,1.97,1.95,1.38,1.29,1.28,2.32,0.0,1.25,0.69,1.27,0.63,0.65,0.75,1.27,1.29,0.64,0.66,0.33,0.33,0.0,0.32,0.33,0.34,0.65,0.32,0.0,0.0,2.39,2.29,2.03,0.0,0.0,2.03,1.99,0.0,1.33,0.0,1.26,1.32,0.67,0.7,1.31,0.32,2.44,2.41,2.33,2.32,2.26,2.25,2.24,2.1,2.01,2.0,1.98,1.98,1.98,1.97,1.96,1.32,1.25,0.7,0.68,0.65,0.64,0.62,0.34,0.33,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97999999999998
11/02/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.33,0.0,0.33,0.2,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,2.26,0.0,0.0,2.27,2.18,0.0,0.0,0.0,1.39,1.97,2.0,1.43,1.31,1.31,2.48,0.0,1.27,0.7,1.18,0.62,0.62,0.77,1.29,1.29,0.65,0.66,0.33,0.34,0.0,0.32,0.32,0.35,0.65,0.35,0.0,0.0,2.44,2.32,2.01,0.0,0.0,2.06,2.03,0.0,1.38,0.0,1.27,1.33,0.69,0.69,1.31,0.32,2.52,2.27,2.36,2.34,2.24,2.34,2.22,2.14,2.05,2.0,2.05,1.99,1.97,2.0,1.94,1.34,1.11,0.73,0.68,0.68,0.66,0.65,0.35,0.33,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
11/03/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.33,0.0,0.33,0.2,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,2.26,0.0,0.0,2.27,2.18,0.0,0.0,0.0,1.39,1.97,2.0,1.43,1.31,1.31,2.48,0.0,1.27,0.7,1.18,0.62,0.62,0.77,1.29,1.29,0.65,0.66,0.33,0.34,0.0,0.32,0.32,0.35,0.65,0.35,0.0,0.0,2.44,2.32,2.01,0.0,0.0,2.06,2.03,0.0,1.38,0.0,1.27,1.33,0.69,0.69,1.31,0.32,2.52,2.27,2.36,2.34,2.24,2.34,2.22,2.14,2.05,2.0,2.05,1.99,1.97,2.0,1.94,1.34,1.11,0.73,0.68,0.68,0.66,0.65,0.35,0.33,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
