,WMT,AMZN,AAPL,UNH,CVS,BRK.B,MCK,COST,ABC,XOM,MSFT,T,CI,CAH,HD,JPM,KR,VZ,ANTM,F,CNC,WBA,GM,CMCSA,TGT,GOOGL,GOOG,FB,LOW,CVX,UPS,BAC,JNJ,HUM,WFC,FDX,TMUS,PG,INTC,C,PEP,GE,MPC,IBM,LMT,ADM,HPQ,GS,PSX,MET,VLO,RTX,PRU,DIS,MS,BA,HCA,CHTR,ABBV,PFE,ACN,BBY,CSCO,ALL,PGR,NKE,MRK,BMY,CAT,SYY,TSN,DE,ABT,TMO,ORCL,AIG,TJX,TSLA,AXP,GD,DOW,CB,NOC,DG,EXC,KO,MMM,HON,TRV,MDT,QCOM,COF,NFLX,PM,DHR,LIN,VIAC,LLY,LYB,MDLZ,AVGO,GILD,DLTR,AMGN,LEN,HPE,DHI,PYPL,SBUX,KHC,MU,DUK,CRM,COP,CBRE,TFC,JCI,NVDA,USB,V,AFL,KMX,SO,AMAT,WHR,CDW,CMI,HIG,KMB,IP,UNP,MO,BDX,MCD,CARR,SLB,NUE,SHW,NEE,BLK,OXY,LUMN,PCAR,ETN,MMC,DD,GIS,LHX,DISH,BKR,PNC,EMR,DXC,GPC,LH,NRG,CL,CTSH,LNC,ROST,CHRW,WM,MA,SWK,AZO,WRK,GPS,EL,TXN,BK,AEP,SYK,ADBE,WDC,ADP,FISV,LB,CTVA,D,APTV,KMI,PPG,FCX,PH,K,EIX,SCHW,OTIS,ORLY,AMD,TEL,LRCX,TT,J,PFG,FIS,L,OMC,IQV,VTRS,ITW,BLL,DFS,LDOS,ED,EBAY,GE.,AMP,TXT,DVA,AON,BBWI WI,AMCR,PWR,BBWI,DGX,TSCO,AAL,DAL,EOG,UAL,BWA,HAL,AGPXX,OKE,PXD,LKQ,GWW,EXPD,DTE,CHV.,TRVC.,PEP.,ALS.,PEO.,4I1.,NRA.,PG4.,A4S.,NEM,GLW,MAR,PEG,PAYC,STT,FE,PHM,SRE,XEL,LUV,MOS,DVN,PARA,MOH,MRNA,CEG,REGN,SUM
11/23/2021,3.98,3.24,2.52,2.17,2.21,1.91,1.91,1.51,1.48,1.87,1.38,1.14,1.27,1.1,1.22,0.97,0.93,0.91,1.12,1.53,1.06,0.97,1.27,0.7,0.78,0.83,0.83,0.68,0.81,1.02,0.73,0.79,0.62,0.64,0.71,0.59,0.51,0.56,0.52,0.56,0.56,0.55,0.71,0.46,0.47,0.6,0.5,0.45,0.67,0.52,0.71,0.48,0.49,0.39,0.4,0.47,0.38,0.31,0.42,0.45,0.37,0.45,0.35,0.3,0.33,0.33,0.4,0.3,0.33,0.37,0.37,0.3,0.29,0.31,0.31,0.34,0.31,0.43,0.32,0.27,0.32,0.3,0.27,0.25,0.28,0.26,0.25,0.24,0.24,0.2,0.3,0.22,0.23,0.19,0.18,0.22,0.17,0.21,0.25,0.21,0.22,0.18,0.27,0.17,0.19,0.2,0.21,0.13,0.18,0.19,0.19,0.17,0.2,0.28,0.19,0.19,0.18,0.21,0.18,0.15,0.17,0.18,0.15,0.18,0.17,0.14,0.17,0.16,0.13,0.13,0.17,0.13,0.13,0.16,0.14,0.19,0.18,0.16,0.14,0.14,0.18,0.17,0.17,0.15,0.14,0.15,0.14,0.12,0.11,0.15,0.14,0.12,0.12,0.15,0.11,0.11,0.12,0.13,0.15,0.13,0.15,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.13,0.1,0.11,0.11,0.12,0.13,0.0,0.0,0.12,0.0,0.13,0.11,0.12,0.15,0.12,0.0,0.11,0.13,0.0,0.0,0.14,0.12,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.14,0.12,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.74000000000001
11/24/2021,4.01,3.41,2.72,2.15,2.25,1.91,1.94,1.56,1.46,1.77,1.42,1.14,1.25,1.08,1.29,0.95,0.92,0.91,1.09,1.52,1.05,0.95,1.27,0.69,0.75,0.85,0.85,0.69,0.84,0.99,0.72,0.77,0.63,0.63,0.7,0.57,0.51,0.56,0.52,0.56,0.57,0.54,0.67,0.46,0.48,0.6,0.51,0.44,0.62,0.51,0.64,0.47,0.48,0.39,0.39,0.46,0.38,0.32,0.43,0.47,0.38,0.47,0.33,0.3,0.32,0.35,0.39,0.3,0.33,0.36,0.36,0.29,0.29,0.31,0.31,0.33,0.32,0.47,0.31,0.27,0.32,0.3,0.27,0.25,0.29,0.26,0.24,0.24,0.24,0.21,0.31,0.22,0.23,0.19,0.19,0.23,0.17,0.21,0.25,0.2,0.22,0.19,0.28,0.18,0.2,0.2,0.22,0.12,0.18,0.19,0.21,0.17,0.2,0.27,0.19,0.19,0.18,0.23,0.18,0.15,0.17,0.19,0.15,0.17,0.17,0.14,0.16,0.16,0.14,0.13,0.17,0.13,0.14,0.17,0.15,0.18,0.19,0.16,0.14,0.14,0.17,0.16,0.17,0.15,0.14,0.15,0.14,0.13,0.0,0.14,0.14,0.12,0.12,0.15,0.11,0.11,0.12,0.14,0.15,0.13,0.15,0.13,0.12,0.12,0.13,0.12,0.12,0.12,0.12,0.13,0.11,0.11,0.11,0.12,0.13,0.0,0.0,0.12,0.0,0.14,0.11,0.12,0.14,0.12,0.0,0.11,0.13,0.0,0.0,0.14,0.12,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.13,0.11,0.11,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.95000000000002
11/25/2021,4.06,3.3,2.71,2.13,2.23,1.94,1.94,1.56,1.46,1.78,1.4,1.16,1.25,1.07,1.29,0.97,0.96,0.91,1.1,1.59,1.06,0.95,1.31,0.68,0.73,0.83,0.83,0.68,0.84,1.0,0.73,0.78,0.62,0.63,0.71,0.58,0.5,0.56,0.52,0.56,0.57,0.54,0.69,0.46,0.48,0.6,0.52,0.45,0.64,0.52,0.65,0.47,0.48,0.38,0.4,0.45,0.38,0.31,0.42,0.47,0.37,0.47,0.34,0.3,0.33,0.34,0.39,0.29,0.33,0.37,0.37,0.3,0.28,0.31,0.31,0.34,0.32,0.48,0.3,0.28,0.33,0.3,0.28,0.25,0.29,0.26,0.24,0.24,0.24,0.2,0.3,0.22,0.22,0.19,0.18,0.22,0.16,0.21,0.25,0.2,0.21,0.19,0.27,0.17,0.2,0.21,0.21,0.12,0.18,0.19,0.21,0.17,0.2,0.28,0.18,0.19,0.18,0.22,0.18,0.14,0.17,0.18,0.15,0.17,0.17,0.14,0.16,0.16,0.14,0.13,0.17,0.13,0.14,0.17,0.14,0.18,0.2,0.16,0.14,0.14,0.17,0.17,0.17,0.15,0.14,0.15,0.14,0.13,0.0,0.14,0.14,0.12,0.11,0.15,0.11,0.11,0.12,0.13,0.15,0.12,0.15,0.13,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.11,0.11,0.11,0.12,0.13,0.0,0.0,0.12,0.0,0.14,0.11,0.12,0.14,0.12,0.0,0.11,0.14,0.0,0.0,0.14,0.12,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.13,0.11,0.11,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.97
11/26/2021,4.06,3.28,2.7,2.16,2.23,1.95,1.96,1.57,1.48,1.82,1.38,1.15,1.25,1.08,1.27,0.98,0.96,0.91,1.1,1.56,1.08,0.95,1.28,0.69,0.73,0.82,0.82,0.67,0.84,1.01,0.73,0.8,0.62,0.63,0.72,0.58,0.5,0.57,0.51,0.57,0.57,0.55,0.7,0.46,0.48,0.6,0.52,0.46,0.65,0.52,0.67,0.47,0.49,0.37,0.41,0.44,0.38,0.31,0.43,0.46,0.36,0.41,0.34,0.3,0.33,0.34,0.39,0.29,0.33,0.37,0.37,0.29,0.28,0.3,0.3,0.35,0.32,0.45,0.3,0.27,0.33,0.3,0.28,0.25,0.29,0.26,0.24,0.24,0.25,0.2,0.3,0.22,0.22,0.19,0.18,0.22,0.16,0.21,0.25,0.2,0.21,0.19,0.3,0.17,0.19,0.21,0.21,0.11,0.18,0.19,0.21,0.17,0.19,0.28,0.19,0.19,0.18,0.22,0.18,0.14,0.17,0.18,0.15,0.17,0.17,0.14,0.16,0.16,0.13,0.13,0.18,0.13,0.14,0.17,0.14,0.18,0.2,0.15,0.14,0.14,0.18,0.17,0.17,0.15,0.14,0.15,0.14,0.13,0.0,0.15,0.14,0.12,0.11,0.15,0.11,0.11,0.12,0.13,0.15,0.13,0.15,0.13,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.11,0.11,0.11,0.13,0.13,0.0,0.0,0.12,0.0,0.13,0.11,0.12,0.14,0.12,0.0,0.11,0.14,0.0,0.0,0.14,0.11,0.12,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.14,0.11,0.11,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.01
11/29/2021,4.08,3.28,2.71,2.18,2.21,1.94,1.96,1.58,1.47,1.83,1.38,1.14,1.23,1.08,1.29,0.98,0.95,0.91,1.1,1.56,1.08,0.93,1.26,0.68,0.73,0.82,0.82,0.68,0.84,1.02,0.72,0.8,0.61,0.63,0.72,0.57,0.5,0.56,0.52,0.56,0.56,0.55,0.71,0.46,0.48,0.6,0.57,0.45,0.65,0.51,0.67,0.47,0.49,0.37,0.4,0.44,0.38,0.31,0.43,0.46,0.36,0.39,0.34,0.3,0.34,0.34,0.39,0.29,0.33,0.37,0.37,0.31,0.28,0.3,0.3,0.34,0.32,0.46,0.3,0.27,0.32,0.3,0.27,0.25,0.29,0.26,0.24,0.23,0.24,0.2,0.3,0.22,0.22,0.19,0.18,0.22,0.16,0.21,0.25,0.2,0.21,0.19,0.3,0.17,0.19,0.21,0.21,0.11,0.19,0.18,0.21,0.17,0.19,0.28,0.19,0.19,0.17,0.23,0.18,0.15,0.17,0.18,0.15,0.17,0.17,0.14,0.16,0.16,0.13,0.12,0.17,0.13,0.13,0.17,0.14,0.18,0.19,0.15,0.14,0.14,0.18,0.17,0.17,0.15,0.14,0.15,0.14,0.12,0.0,0.15,0.14,0.12,0.11,0.15,0.11,0.11,0.12,0.13,0.15,0.13,0.15,0.13,0.12,0.12,0.12,0.12,0.0,0.12,0.12,0.13,0.11,0.11,0.11,0.13,0.13,0.0,0.0,0.12,0.0,0.13,0.11,0.12,0.14,0.12,0.0,0.11,0.14,0.0,0.0,0.14,0.11,0.12,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.14,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.89
11/30/2021,4.08,3.28,2.71,2.18,2.21,1.94,1.96,1.58,1.47,1.83,1.38,1.14,1.23,1.08,1.29,0.98,0.95,0.91,1.1,1.56,1.08,0.93,1.26,0.68,0.73,0.82,0.82,0.68,0.84,1.02,0.72,0.8,0.61,0.63,0.72,0.57,0.5,0.56,0.52,0.56,0.56,0.55,0.71,0.46,0.48,0.6,0.57,0.45,0.65,0.51,0.67,0.47,0.49,0.37,0.4,0.44,0.38,0.31,0.43,0.46,0.36,0.39,0.34,0.3,0.34,0.34,0.39,0.29,0.33,0.37,0.37,0.31,0.28,0.3,0.3,0.34,0.32,0.46,0.3,0.27,0.32,0.3,0.27,0.25,0.29,0.26,0.24,0.23,0.24,0.2,0.3,0.22,0.22,0.19,0.18,0.22,0.16,0.21,0.25,0.2,0.21,0.19,0.3,0.17,0.19,0.21,0.21,0.11,0.19,0.18,0.21,0.17,0.19,0.28,0.19,0.19,0.17,0.23,0.18,0.15,0.17,0.18,0.15,0.17,0.17,0.14,0.16,0.16,0.13,0.12,0.17,0.13,0.13,0.17,0.14,0.18,0.19,0.15,0.14,0.14,0.18,0.17,0.17,0.15,0.14,0.15,0.14,0.12,0.0,0.15,0.14,0.12,0.11,0.15,0.11,0.11,0.12,0.13,0.15,0.13,0.15,0.13,0.12,0.12,0.12,0.12,0.0,0.12,0.12,0.13,0.11,0.11,0.11,0.13,0.13,0.0,0.0,0.12,0.0,0.13,0.11,0.12,0.14,0.12,0.0,0.11,0.14,0.0,0.0,0.14,0.11,0.12,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.14,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.89
12/01/2021,4.13,3.29,2.69,2.18,2.23,1.96,1.97,1.61,1.47,1.81,1.38,1.15,1.21,1.08,1.29,0.97,0.98,0.93,1.1,1.56,1.08,0.94,1.25,0.69,0.74,0.82,0.82,0.68,0.84,1.02,0.72,0.78,0.62,0.63,0.7,0.57,0.51,0.57,0.52,0.56,0.57,0.54,0.69,0.46,0.49,0.59,0.57,0.45,0.62,0.51,0.64,0.46,0.48,0.37,0.4,0.43,0.37,0.31,0.43,0.5,0.36,0.4,0.35,0.31,0.34,0.34,0.38,0.29,0.33,0.36,0.37,0.31,0.29,0.31,0.31,0.34,0.32,0.45,0.28,0.27,0.32,0.29,0.28,0.25,0.29,0.26,0.24,0.23,0.24,0.2,0.3,0.22,0.23,0.19,0.19,0.22,0.16,0.21,0.25,0.2,0.21,0.19,0.3,0.18,0.19,0.21,0.21,0.12,0.18,0.19,0.21,0.17,0.19,0.28,0.19,0.19,0.18,0.23,0.18,0.15,0.17,0.19,0.15,0.17,0.17,0.14,0.16,0.16,0.14,0.13,0.17,0.13,0.14,0.17,0.14,0.18,0.19,0.15,0.14,0.14,0.17,0.16,0.17,0.15,0.14,0.15,0.14,0.12,0.1,0.14,0.14,0.12,0.11,0.15,0.12,0.11,0.13,0.13,0.14,0.12,0.15,0.13,0.11,0.12,0.12,0.12,0.0,0.12,0.12,0.13,0.11,0.11,0.11,0.12,0.13,0.0,0.0,0.12,0.0,0.13,0.11,0.12,0.14,0.11,0.1,0.12,0.13,0.0,0.0,0.14,0.11,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.93
12/02/2021,4.05,3.33,2.74,2.23,2.24,1.94,1.98,1.63,1.46,1.81,1.4,1.13,1.19,1.07,1.3,0.96,0.96,0.93,1.1,1.55,1.07,0.94,1.24,0.69,0.75,0.83,0.83,0.68,0.84,1.02,0.72,0.78,0.62,0.63,0.71,0.57,0.5,0.58,0.53,0.55,0.58,0.54,0.69,0.47,0.48,0.59,0.59,0.44,0.63,0.5,0.64,0.46,0.48,0.37,0.4,0.43,0.37,0.31,0.43,0.48,0.38,0.38,0.35,0.31,0.34,0.34,0.36,0.28,0.32,0.36,0.37,0.3,0.29,0.32,0.31,0.33,0.33,0.47,0.28,0.27,0.32,0.29,0.28,0.25,0.29,0.26,0.24,0.23,0.24,0.19,0.31,0.22,0.23,0.19,0.19,0.22,0.16,0.21,0.25,0.2,0.22,0.19,0.3,0.18,0.19,0.21,0.21,0.12,0.18,0.18,0.22,0.17,0.2,0.28,0.18,0.19,0.18,0.24,0.18,0.14,0.17,0.19,0.15,0.17,0.16,0.14,0.16,0.16,0.14,0.13,0.17,0.13,0.14,0.17,0.14,0.18,0.19,0.16,0.15,0.14,0.17,0.16,0.17,0.15,0.14,0.15,0.14,0.12,0.1,0.15,0.14,0.12,0.11,0.15,0.12,0.11,0.13,0.13,0.14,0.13,0.15,0.13,0.11,0.12,0.12,0.12,0.0,0.12,0.13,0.13,0.11,0.11,0.11,0.13,0.13,0.0,0.0,0.12,0.0,0.13,0.11,0.12,0.14,0.11,0.1,0.12,0.13,0.0,0.0,0.15,0.12,0.12,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.03
12/06/2021,3.91,3.26,2.84,2.23,2.22,1.95,1.98,1.57,1.43,1.83,1.39,1.11,1.2,1.07,1.32,0.98,1.03,0.92,1.07,1.59,1.05,0.92,1.28,0.7,0.75,0.83,0.83,0.64,0.86,1.04,0.71,0.78,0.62,0.63,0.71,0.57,0.5,0.58,0.53,0.55,0.57,0.53,0.72,0.47,0.47,0.58,0.62,0.45,0.65,0.5,0.68,0.46,0.48,0.38,0.41,0.44,0.38,0.32,0.44,0.5,0.38,0.36,0.36,0.3,0.35,0.34,0.36,0.29,0.33,0.35,0.37,0.3,0.3,0.31,0.3,0.33,0.33,0.46,0.29,0.28,0.3,0.29,0.28,0.25,0.29,0.26,0.24,0.23,0.24,0.19,0.3,0.21,0.21,0.19,0.19,0.22,0.15,0.21,0.24,0.2,0.22,0.19,0.29,0.18,0.21,0.22,0.22,0.12,0.19,0.18,0.21,0.17,0.18,0.28,0.19,0.19,0.18,0.23,0.18,0.15,0.17,0.19,0.15,0.17,0.17,0.14,0.16,0.15,0.14,0.12,0.18,0.13,0.14,0.17,0.14,0.18,0.18,0.16,0.15,0.14,0.17,0.15,0.17,0.15,0.14,0.15,0.14,0.12,0.0,0.15,0.14,0.12,0.11,0.15,0.12,0.11,0.12,0.13,0.14,0.13,0.15,0.13,0.11,0.12,0.13,0.12,0.0,0.12,0.13,0.13,0.11,0.11,0.11,0.12,0.13,0.1,0.0,0.12,0.0,0.13,0.11,0.12,0.14,0.11,0.1,0.12,0.14,0.0,0.1,0.14,0.12,0.12,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.0,0.11,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.02
12/07/2021,3.91,3.26,2.84,2.23,2.22,1.95,1.98,1.57,1.43,1.83,1.39,1.11,1.2,1.07,1.32,0.98,1.03,0.92,1.07,1.59,1.05,0.92,1.28,0.7,0.75,0.83,0.83,0.64,0.86,1.04,0.71,0.78,0.62,0.63,0.71,0.57,0.5,0.58,0.53,0.55,0.57,0.53,0.72,0.47,0.47,0.58,0.62,0.45,0.65,0.5,0.68,0.46,0.48,0.38,0.41,0.44,0.38,0.32,0.44,0.5,0.38,0.36,0.36,0.3,0.35,0.34,0.36,0.29,0.33,0.35,0.37,0.3,0.3,0.31,0.3,0.33,0.33,0.46,0.29,0.28,0.3,0.29,0.28,0.25,0.29,0.26,0.24,0.23,0.24,0.19,0.3,0.21,0.21,0.19,0.19,0.22,0.15,0.21,0.24,0.2,0.22,0.19,0.29,0.18,0.21,0.22,0.22,0.12,0.19,0.18,0.21,0.17,0.18,0.28,0.19,0.19,0.18,0.23,0.18,0.15,0.17,0.19,0.15,0.17,0.17,0.14,0.16,0.15,0.14,0.12,0.18,0.13,0.14,0.17,0.14,0.18,0.18,0.16,0.15,0.14,0.17,0.15,0.17,0.15,0.14,0.15,0.14,0.12,0.0,0.15,0.14,0.12,0.11,0.15,0.12,0.11,0.12,0.13,0.14,0.13,0.15,0.13,0.11,0.12,0.13,0.12,0.0,0.12,0.13,0.13,0.11,0.11,0.11,0.12,0.13,0.1,0.0,0.12,0.0,0.13,0.11,0.12,0.14,0.11,0.1,0.12,0.14,0.0,0.1,0.14,0.12,0.12,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.0,0.11,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.02
12/08/2021,3.91,3.26,2.84,2.23,2.22,1.95,1.98,1.57,1.43,1.83,1.39,1.11,1.2,1.07,1.32,0.98,1.03,0.92,1.07,1.59,1.05,0.92,1.28,0.7,0.75,0.83,0.83,0.64,0.86,1.04,0.71,0.78,0.62,0.63,0.71,0.57,0.5,0.58,0.53,0.55,0.57,0.53,0.72,0.47,0.47,0.58,0.62,0.45,0.65,0.5,0.68,0.46,0.48,0.38,0.41,0.44,0.38,0.32,0.44,0.5,0.38,0.36,0.36,0.3,0.35,0.34,0.36,0.29,0.33,0.35,0.37,0.3,0.3,0.31,0.3,0.33,0.33,0.46,0.29,0.28,0.3,0.29,0.28,0.25,0.29,0.26,0.24,0.23,0.24,0.19,0.3,0.21,0.21,0.19,0.19,0.22,0.15,0.21,0.24,0.2,0.22,0.19,0.29,0.18,0.21,0.22,0.22,0.12,0.19,0.18,0.21,0.17,0.18,0.28,0.19,0.19,0.18,0.23,0.18,0.15,0.17,0.19,0.15,0.17,0.17,0.14,0.16,0.15,0.14,0.12,0.18,0.13,0.14,0.17,0.14,0.18,0.18,0.16,0.15,0.14,0.17,0.15,0.17,0.15,0.14,0.15,0.14,0.12,0.0,0.15,0.14,0.12,0.11,0.15,0.12,0.11,0.12,0.13,0.14,0.13,0.15,0.13,0.11,0.12,0.13,0.12,0.0,0.12,0.13,0.13,0.11,0.11,0.11,0.12,0.13,0.1,0.0,0.12,0.0,0.13,0.11,0.12,0.14,0.11,0.1,0.12,0.14,0.0,0.1,0.14,0.12,0.12,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.0,0.11,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.02
12/09/2021,3.91,3.26,2.84,2.23,2.22,1.95,1.98,1.57,1.43,1.83,1.39,1.11,1.2,1.07,1.32,0.98,1.03,0.92,1.07,1.59,1.05,0.92,1.28,0.7,0.75,0.83,0.83,0.64,0.86,1.04,0.71,0.78,0.62,0.63,0.71,0.57,0.5,0.58,0.53,0.55,0.57,0.53,0.72,0.47,0.47,0.58,0.62,0.45,0.65,0.5,0.68,0.46,0.48,0.38,0.41,0.44,0.38,0.32,0.44,0.5,0.38,0.36,0.36,0.3,0.35,0.34,0.36,0.29,0.33,0.35,0.37,0.3,0.3,0.31,0.3,0.33,0.33,0.46,0.29,0.28,0.3,0.29,0.28,0.25,0.29,0.26,0.24,0.23,0.24,0.19,0.3,0.21,0.21,0.19,0.19,0.22,0.15,0.21,0.24,0.2,0.22,0.19,0.29,0.18,0.21,0.22,0.22,0.12,0.19,0.18,0.21,0.17,0.18,0.28,0.19,0.19,0.18,0.23,0.18,0.15,0.17,0.19,0.15,0.17,0.17,0.14,0.16,0.15,0.14,0.12,0.18,0.13,0.14,0.17,0.14,0.18,0.18,0.16,0.15,0.14,0.17,0.15,0.17,0.15,0.14,0.15,0.14,0.12,0.0,0.15,0.14,0.12,0.11,0.15,0.12,0.11,0.12,0.13,0.14,0.13,0.15,0.13,0.11,0.12,0.13,0.12,0.0,0.12,0.13,0.13,0.11,0.11,0.11,0.12,0.13,0.1,0.0,0.12,0.0,0.13,0.11,0.12,0.14,0.11,0.1,0.12,0.14,0.0,0.1,0.14,0.12,0.12,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.0,0.11,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.02
