,OXY,FANG,RMD,LB,PAYC,LEN,AZO,CTAS,CPRT,LH,COO,MRO,STE,URI,COP,TRMB,AAP,DHI,AOS,ABMD,WAT,ROL,UPS,OKE,COG,TFX,DPZ,ZBH,MSI,ODFL,PHM,PXD,VRSK,ETN,DVN,MHK,TSCO,XOM,PSA,PH,SWK,LKQ,BLL,ALB,TXT,JBHT,NEE,RSG,WM,UNP,FDX,SEE,EOG,AEP,TT,WAB,MAS,WRB,LIN,EMR,HBAN,MLM,VMC,CSX,NVR,GPN,FAST,HAL,HES,WMT,TDG,DLTR,PWR,TRV,CAT,HON,HWM,CMA,MCD,BRK.B,CF,ZION,WHR,ABC,FE,TFC,MPC,APA,CINF,HST,IP,KSU,ITW,WMB,PPL,KMI,SO,HBI,SYY,MO,PCAR,LNT,APD,HII,EXC,D,PPG,LEG,PSX,VLO,EVRG,LVS,FITB,CE,NI,SJM,ATO,KEY,REG,RF,PNW,CNP,ARE,LYB,LUV,EMN,ETR,WRK,BEN,ADM,MOS,NCLH,AAL,PENN,FMC,FCX,NUE,TAP,NEM,FGXXX,First American Government Obligs X,VSCO WI,n/a,BBWI WI,VSCO,LBEUR,SLVM WI,CTRA,SLVM,CEGVV,CEG,SUM
01/03/2022,0.68,0.7,0.73,0.0,0.72,0.7,0.75,0.68,0.74,0.79,0.77,0.71,0.76,0.69,0.72,0.74,0.7,0.69,0.74,0.86,0.79,0.77,0.74,0.67,0.0,0.75,0.76,0.75,0.74,0.73,0.73,0.7,0.71,0.73,0.73,0.72,0.72,0.68,0.76,0.7,0.7,0.74,0.74,0.65,0.74,0.75,0.75,0.73,0.73,0.71,0.76,0.73,0.72,0.77,0.72,0.73,0.74,0.73,0.75,0.73,0.73,0.71,0.72,0.74,0.73,0.79,0.72,0.69,0.68,0.74,0.76,0.71,0.72,0.74,0.74,0.72,0.75,0.73,0.72,0.76,0.84,0.73,0.73,0.79,0.76,0.72,0.71,0.74,0.71,0.77,0.74,0.0,0.72,0.71,0.76,0.71,0.76,0.0,0.77,0.76,0.7,0.76,0.73,0.72,0.75,0.75,0.76,0.0,0.71,0.74,0.74,0.73,0.71,0.75,0.77,0.72,0.79,0.73,0.72,0.72,0.77,0.73,0.77,0.75,0.74,0.74,0.76,0.74,0.71,0.77,0.76,0.69,0.73,0.76,0.72,0.79,0.73,0.72,0.8,0.1,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.68,0.0,0.0,0.0,100.02
01/03/2022,0.68,0.7,0.73,0.0,0.72,0.7,0.75,0.68,0.74,0.79,0.77,0.71,0.76,0.69,0.72,0.74,0.7,0.69,0.74,0.86,0.79,0.77,0.74,0.67,0.0,0.75,0.76,0.75,0.74,0.73,0.73,0.7,0.71,0.73,0.73,0.72,0.72,0.68,0.76,0.7,0.7,0.74,0.74,0.65,0.74,0.75,0.75,0.73,0.73,0.71,0.76,0.73,0.72,0.77,0.72,0.73,0.74,0.73,0.75,0.73,0.73,0.71,0.72,0.74,0.73,0.79,0.72,0.69,0.68,0.74,0.76,0.71,0.72,0.74,0.74,0.72,0.75,0.73,0.72,0.76,0.84,0.73,0.73,0.79,0.76,0.72,0.71,0.74,0.71,0.77,0.74,0.0,0.72,0.71,0.76,0.71,0.76,0.0,0.77,0.76,0.7,0.76,0.73,0.72,0.75,0.75,0.76,0.0,0.71,0.74,0.74,0.73,0.71,0.75,0.77,0.72,0.79,0.73,0.72,0.72,0.77,0.73,0.77,0.75,0.74,0.74,0.76,0.74,0.71,0.77,0.76,0.69,0.73,0.76,0.72,0.79,0.73,0.72,0.8,0.1,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.68,0.0,0.0,0.0,100.02
01/04/2022,0.68,0.7,0.73,0.0,0.72,0.7,0.75,0.68,0.74,0.79,0.77,0.71,0.76,0.69,0.72,0.74,0.7,0.69,0.74,0.86,0.79,0.77,0.74,0.67,0.0,0.75,0.76,0.75,0.74,0.73,0.73,0.7,0.71,0.73,0.73,0.72,0.72,0.68,0.76,0.7,0.7,0.74,0.74,0.65,0.74,0.75,0.75,0.73,0.73,0.71,0.76,0.73,0.72,0.77,0.72,0.73,0.74,0.73,0.75,0.73,0.73,0.71,0.72,0.74,0.73,0.79,0.72,0.69,0.68,0.74,0.76,0.71,0.72,0.74,0.74,0.72,0.75,0.73,0.72,0.76,0.84,0.73,0.73,0.79,0.76,0.72,0.71,0.74,0.71,0.77,0.74,0.0,0.72,0.71,0.76,0.71,0.76,0.0,0.77,0.76,0.7,0.76,0.73,0.72,0.75,0.75,0.76,0.0,0.71,0.74,0.74,0.73,0.71,0.75,0.77,0.72,0.79,0.73,0.72,0.72,0.77,0.73,0.77,0.75,0.74,0.74,0.76,0.74,0.71,0.77,0.76,0.69,0.73,0.76,0.72,0.79,0.73,0.72,0.8,0.1,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.68,0.0,0.0,0.0,100.02
01/05/2022,0.68,0.7,0.73,0.0,0.72,0.7,0.75,0.68,0.74,0.79,0.77,0.71,0.76,0.69,0.72,0.74,0.7,0.69,0.74,0.86,0.79,0.77,0.74,0.67,0.0,0.75,0.76,0.75,0.74,0.73,0.73,0.7,0.71,0.73,0.73,0.72,0.72,0.68,0.76,0.7,0.7,0.74,0.74,0.65,0.74,0.75,0.75,0.73,0.73,0.71,0.76,0.73,0.72,0.77,0.72,0.73,0.74,0.73,0.75,0.73,0.73,0.71,0.72,0.74,0.73,0.79,0.72,0.69,0.68,0.74,0.76,0.71,0.72,0.74,0.74,0.72,0.75,0.73,0.72,0.76,0.84,0.73,0.73,0.79,0.76,0.72,0.71,0.74,0.71,0.77,0.74,0.0,0.72,0.71,0.76,0.71,0.76,0.0,0.77,0.76,0.7,0.76,0.73,0.72,0.75,0.75,0.76,0.0,0.71,0.74,0.74,0.73,0.71,0.75,0.77,0.72,0.79,0.73,0.72,0.72,0.77,0.73,0.77,0.75,0.74,0.74,0.76,0.74,0.71,0.77,0.76,0.69,0.73,0.76,0.72,0.79,0.73,0.72,0.8,0.1,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.68,0.0,0.0,0.0,100.02
01/06/2022,0.68,0.7,0.73,0.0,0.72,0.7,0.75,0.68,0.74,0.79,0.77,0.71,0.76,0.69,0.72,0.74,0.7,0.69,0.74,0.86,0.79,0.77,0.74,0.67,0.0,0.75,0.76,0.75,0.74,0.73,0.73,0.7,0.71,0.73,0.73,0.72,0.72,0.68,0.76,0.7,0.7,0.74,0.74,0.65,0.74,0.75,0.75,0.73,0.73,0.71,0.76,0.73,0.72,0.77,0.72,0.73,0.74,0.73,0.75,0.73,0.73,0.71,0.72,0.74,0.73,0.79,0.72,0.69,0.68,0.74,0.76,0.71,0.72,0.74,0.74,0.72,0.75,0.73,0.72,0.76,0.84,0.73,0.73,0.79,0.76,0.72,0.71,0.74,0.71,0.77,0.74,0.0,0.72,0.71,0.76,0.71,0.76,0.0,0.77,0.76,0.7,0.76,0.73,0.72,0.75,0.75,0.76,0.0,0.71,0.74,0.74,0.73,0.71,0.75,0.77,0.72,0.79,0.73,0.72,0.72,0.77,0.73,0.77,0.75,0.74,0.74,0.76,0.74,0.71,0.77,0.76,0.69,0.73,0.76,0.72,0.79,0.73,0.72,0.8,0.1,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.68,0.0,0.0,0.0,100.02
01/07/2022,0.77,0.76,0.69,0.0,0.66,0.67,0.73,0.64,0.7,0.72,0.74,0.75,0.74,0.71,0.75,0.7,0.69,0.67,0.72,0.84,0.74,0.76,0.74,0.69,0.0,0.74,0.71,0.75,0.71,0.71,0.72,0.72,0.68,0.72,0.78,0.75,0.7,0.73,0.73,0.71,0.7,0.73,0.69,0.66,0.73,0.75,0.72,0.7,0.71,0.71,0.77,0.72,0.76,0.75,0.68,0.77,0.73,0.73,0.74,0.74,0.77,0.7,0.71,0.73,0.71,0.82,0.69,0.76,0.73,0.72,0.76,0.69,0.72,0.73,0.76,0.71,0.77,0.76,0.71,0.76,0.81,0.75,0.74,0.76,0.74,0.75,0.74,0.79,0.71,0.77,0.75,0.0,0.71,0.72,0.74,0.73,0.75,0.0,0.78,0.78,0.72,0.74,0.71,0.73,0.74,0.73,0.75,0.0,0.75,0.77,0.72,0.73,0.74,0.76,0.76,0.73,0.79,0.77,0.74,0.76,0.75,0.7,0.74,0.77,0.76,0.74,0.74,0.75,0.72,0.78,0.77,0.73,0.75,0.72,0.72,0.78,0.74,0.75,0.77,0.15,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.71,0.0,0.0,0.0,100.0
01/10/2022,0.75,0.77,0.67,0.0,0.62,0.67,0.72,0.62,0.68,0.72,0.74,0.75,0.73,0.69,0.74,0.68,0.69,0.66,0.72,0.8,0.74,0.74,0.74,0.69,0.0,0.74,0.7,0.75,0.71,0.69,0.72,0.74,0.67,0.72,0.77,0.74,0.69,0.74,0.73,0.7,0.71,0.73,0.71,0.65,0.73,0.74,0.72,0.7,0.71,0.72,0.77,0.72,0.75,0.77,0.68,0.77,0.72,0.73,0.75,0.75,0.78,0.7,0.72,0.74,0.7,0.84,0.69,0.76,0.74,0.74,0.77,0.7,0.69,0.75,0.78,0.73,0.78,0.77,0.71,0.77,0.8,0.76,0.74,0.78,0.74,0.75,0.75,0.77,0.71,0.75,0.77,0.0,0.72,0.73,0.75,0.74,0.76,0.0,0.78,0.78,0.73,0.75,0.73,0.73,0.74,0.75,0.76,0.0,0.76,0.78,0.73,0.71,0.75,0.78,0.77,0.75,0.8,0.77,0.73,0.76,0.76,0.71,0.7,0.77,0.76,0.75,0.75,0.76,0.72,0.78,0.75,0.71,0.75,0.69,0.71,0.78,0.78,0.77,0.78,0.17,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.71,0.0,0.0,0.0,100.08
01/11/2022,0.76,0.8,0.66,0.0,0.61,0.65,0.73,0.61,0.68,0.72,0.74,0.78,0.73,0.69,0.77,0.68,0.7,0.65,0.72,0.79,0.74,0.75,0.74,0.69,0.0,0.73,0.7,0.74,0.7,0.69,0.7,0.75,0.66,0.71,0.8,0.72,0.69,0.76,0.74,0.71,0.71,0.73,0.7,0.64,0.73,0.73,0.68,0.69,0.71,0.72,0.77,0.72,0.76,0.76,0.69,0.76,0.72,0.74,0.72,0.75,0.8,0.7,0.72,0.74,0.7,0.86,0.69,0.77,0.77,0.73,0.76,0.71,0.69,0.75,0.78,0.72,0.78,0.8,0.71,0.78,0.79,0.78,0.73,0.76,0.74,0.77,0.77,0.8,0.72,0.75,0.76,0.0,0.71,0.74,0.75,0.76,0.75,0.0,0.78,0.78,0.74,0.74,0.71,0.74,0.74,0.75,0.75,0.0,0.78,0.79,0.72,0.72,0.77,0.76,0.76,0.74,0.79,0.81,0.73,0.79,0.76,0.71,0.71,0.77,0.75,0.75,0.73,0.76,0.72,0.78,0.75,0.69,0.74,0.69,0.7,0.76,0.74,0.77,0.75,0.17,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.7,0.0,0.0,0.0,100.03
01/12/2022,0.77,0.78,0.65,0.0,0.61,0.62,0.71,0.61,0.65,0.71,0.73,0.79,0.72,0.67,0.79,0.66,0.69,0.61,0.71,0.75,0.73,0.76,0.75,0.7,0.0,0.71,0.68,0.74,0.68,0.67,0.67,0.76,0.64,0.71,0.81,0.71,0.68,0.76,0.72,0.71,0.7,0.72,0.69,0.64,0.74,0.72,0.69,0.69,0.7,0.72,0.77,0.71,0.79,0.78,0.67,0.75,0.7,0.75,0.72,0.74,0.81,0.69,0.71,0.73,0.67,0.86,0.68,0.78,0.79,0.74,0.77,0.7,0.67,0.77,0.79,0.74,0.79,0.8,0.71,0.79,0.79,0.8,0.71,0.78,0.75,0.78,0.78,0.8,0.73,0.79,0.76,0.0,0.71,0.75,0.76,0.77,0.76,0.0,0.78,0.79,0.73,0.74,0.71,0.74,0.74,0.76,0.74,0.0,0.79,0.8,0.72,0.72,0.78,0.77,0.77,0.76,0.79,0.82,0.72,0.81,0.77,0.71,0.71,0.78,0.78,0.75,0.75,0.77,0.74,0.79,0.77,0.72,0.77,0.69,0.7,0.78,0.72,0.79,0.76,0.11,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.74,0.0,0.0,0.0,100.06
01/13/2022,0.76,0.79,0.66,0.0,0.63,0.63,0.71,0.61,0.66,0.73,0.75,0.77,0.71,0.67,0.8,0.66,0.69,0.61,0.72,0.72,0.73,0.76,0.73,0.69,0.0,0.73,0.68,0.74,0.7,0.67,0.68,0.76,0.64,0.71,0.81,0.7,0.68,0.77,0.73,0.7,0.7,0.72,0.69,0.62,0.73,0.72,0.67,0.69,0.7,0.71,0.75,0.71,0.79,0.78,0.68,0.75,0.7,0.75,0.72,0.74,0.81,0.67,0.69,0.72,0.68,0.84,0.68,0.78,0.78,0.74,0.77,0.68,0.68,0.77,0.79,0.73,0.8,0.81,0.7,0.8,0.78,0.8,0.7,0.79,0.76,0.79,0.78,0.8,0.73,0.77,0.76,0.0,0.71,0.76,0.76,0.78,0.76,0.0,0.78,0.81,0.73,0.74,0.71,0.76,0.74,0.76,0.73,0.0,0.82,0.81,0.72,0.7,0.79,0.76,0.77,0.76,0.79,0.83,0.73,0.81,0.77,0.72,0.71,0.79,0.78,0.74,0.75,0.75,0.74,0.8,0.77,0.71,0.75,0.69,0.7,0.78,0.71,0.77,0.78,0.11,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.74,0.0,0.0,0.0,100.02
01/14/2022,0.81,0.8,0.65,0.0,0.62,0.64,0.7,0.62,0.66,0.72,0.75,0.8,0.71,0.69,0.81,0.66,0.67,0.63,0.72,0.74,0.72,0.75,0.72,0.7,0.0,0.73,0.65,0.74,0.69,0.65,0.7,0.77,0.64,0.7,0.82,0.71,0.67,0.79,0.73,0.7,0.7,0.71,0.69,0.65,0.73,0.72,0.67,0.68,0.69,0.69,0.74,0.71,0.82,0.76,0.68,0.73,0.7,0.75,0.72,0.74,0.8,0.67,0.68,0.71,0.68,0.85,0.67,0.81,0.81,0.73,0.77,0.68,0.69,0.76,0.77,0.74,0.79,0.8,0.69,0.79,0.79,0.79,0.71,0.79,0.75,0.79,0.8,0.86,0.73,0.78,0.76,0.0,0.7,0.78,0.75,0.78,0.74,0.0,0.76,0.78,0.72,0.73,0.7,0.76,0.72,0.74,0.74,0.0,0.83,0.83,0.71,0.74,0.78,0.76,0.77,0.75,0.78,0.82,0.73,0.79,0.76,0.7,0.7,0.79,0.78,0.74,0.72,0.75,0.76,0.79,0.77,0.71,0.76,0.7,0.71,0.8,0.7,0.76,0.78,0.13,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.73,0.0,0.0,0.0,99.98000000000002
01/17/2022,0.8,0.8,0.66,0.0,0.61,0.64,0.72,0.62,0.67,0.7,0.75,0.8,0.73,0.68,0.82,0.65,0.69,0.63,0.72,0.73,0.72,0.76,0.72,0.7,0.0,0.74,0.65,0.72,0.69,0.65,0.7,0.77,0.64,0.72,0.82,0.7,0.68,0.78,0.74,0.71,0.71,0.71,0.69,0.65,0.73,0.73,0.67,0.68,0.69,0.69,0.74,0.71,0.82,0.77,0.69,0.72,0.71,0.75,0.73,0.75,0.8,0.67,0.69,0.71,0.68,0.84,0.67,0.82,0.82,0.72,0.77,0.67,0.69,0.75,0.78,0.74,0.78,0.81,0.68,0.79,0.77,0.79,0.7,0.78,0.74,0.79,0.8,0.87,0.73,0.77,0.75,0.0,0.71,0.78,0.74,0.78,0.74,0.0,0.76,0.78,0.72,0.73,0.71,0.76,0.72,0.74,0.73,0.0,0.83,0.83,0.71,0.74,0.78,0.76,0.77,0.74,0.78,0.82,0.72,0.79,0.75,0.7,0.71,0.79,0.77,0.75,0.72,0.75,0.73,0.79,0.79,0.72,0.73,0.69,0.71,0.84,0.72,0.75,0.78,0.12,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.77,0.0,0.0,0.0,100.04
01/18/2022,0.79,0.8,0.69,0.0,0.58,0.64,0.72,0.61,0.66,0.68,0.74,0.79,0.71,0.69,0.81,0.63,0.7,0.63,0.71,0.71,0.71,0.75,0.72,0.69,0.0,0.73,0.64,0.73,0.67,0.64,0.72,0.78,0.62,0.72,0.81,0.7,0.68,0.78,0.73,0.71,0.71,0.71,0.69,0.64,0.73,0.73,0.67,0.67,0.68,0.69,0.74,0.72,0.81,0.77,0.66,0.73,0.71,0.76,0.71,0.75,0.81,0.65,0.67,0.71,0.69,0.84,0.68,0.83,0.82,0.73,0.76,0.66,0.67,0.75,0.79,0.74,0.79,0.81,0.69,0.79,0.75,0.79,0.7,0.78,0.75,0.8,0.8,0.86,0.74,0.77,0.76,0.0,0.71,0.77,0.74,0.77,0.75,0.0,0.78,0.79,0.74,0.73,0.69,0.75,0.73,0.75,0.74,0.0,0.83,0.82,0.71,0.71,0.79,0.77,0.78,0.75,0.79,0.83,0.73,0.8,0.77,0.7,0.7,0.8,0.78,0.77,0.73,0.77,0.73,0.8,0.79,0.75,0.76,0.66,0.73,0.82,0.71,0.77,0.78,0.12,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.74,0.0,0.0,0.0,99.94
01/19/2022,0.79,0.8,0.69,0.0,0.58,0.64,0.72,0.61,0.66,0.68,0.74,0.79,0.71,0.69,0.81,0.63,0.7,0.63,0.71,0.71,0.71,0.75,0.72,0.69,0.0,0.73,0.64,0.73,0.67,0.64,0.72,0.78,0.62,0.72,0.81,0.7,0.68,0.78,0.73,0.71,0.71,0.71,0.69,0.64,0.73,0.73,0.67,0.67,0.68,0.69,0.74,0.72,0.81,0.77,0.66,0.73,0.71,0.76,0.71,0.75,0.81,0.65,0.67,0.71,0.69,0.84,0.68,0.83,0.82,0.73,0.76,0.66,0.67,0.75,0.79,0.74,0.79,0.81,0.69,0.79,0.75,0.79,0.7,0.78,0.75,0.8,0.8,0.86,0.74,0.77,0.76,0.0,0.71,0.77,0.74,0.77,0.75,0.0,0.78,0.79,0.74,0.73,0.69,0.75,0.73,0.75,0.74,0.0,0.83,0.82,0.71,0.71,0.79,0.77,0.78,0.75,0.79,0.83,0.73,0.8,0.77,0.7,0.7,0.8,0.78,0.77,0.73,0.77,0.73,0.8,0.79,0.75,0.76,0.66,0.73,0.82,0.71,0.77,0.78,0.12,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.74,0.0,0.0,0.0,99.94
01/20/2022,0.79,0.8,0.69,0.0,0.58,0.64,0.72,0.61,0.66,0.68,0.74,0.79,0.71,0.69,0.81,0.63,0.7,0.63,0.71,0.71,0.71,0.75,0.72,0.69,0.0,0.73,0.64,0.73,0.67,0.64,0.72,0.78,0.62,0.72,0.81,0.7,0.68,0.78,0.73,0.71,0.71,0.71,0.69,0.64,0.73,0.73,0.67,0.67,0.68,0.69,0.74,0.72,0.81,0.77,0.66,0.73,0.71,0.76,0.71,0.75,0.81,0.65,0.67,0.71,0.69,0.84,0.68,0.83,0.82,0.73,0.76,0.66,0.67,0.75,0.79,0.74,0.79,0.81,0.69,0.79,0.75,0.79,0.7,0.78,0.75,0.8,0.8,0.86,0.74,0.77,0.76,0.0,0.71,0.77,0.74,0.77,0.75,0.0,0.78,0.79,0.74,0.73,0.69,0.75,0.73,0.75,0.74,0.0,0.83,0.82,0.71,0.71,0.79,0.77,0.78,0.75,0.79,0.83,0.73,0.8,0.77,0.7,0.7,0.8,0.78,0.77,0.73,0.77,0.73,0.8,0.79,0.75,0.76,0.66,0.73,0.82,0.71,0.77,0.78,0.12,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.74,0.0,0.0,0.0,99.94
01/21/2022,0.82,0.83,0.69,0.0,0.56,0.64,0.71,0.6,0.65,0.68,0.73,0.83,0.71,0.67,0.84,0.63,0.69,0.62,0.69,0.7,0.7,0.73,0.7,0.7,0.0,0.72,0.63,0.73,0.67,0.63,0.72,0.81,0.61,0.71,0.83,0.68,0.66,0.79,0.72,0.71,0.7,0.7,0.69,0.63,0.72,0.72,0.66,0.67,0.68,0.69,0.74,0.72,0.84,0.77,0.63,0.75,0.7,0.75,0.7,0.75,0.82,0.64,0.65,0.71,0.69,0.85,0.66,0.85,0.83,0.73,0.76,0.64,0.66,0.75,0.8,0.74,0.81,0.83,0.67,0.8,0.76,0.8,0.67,0.79,0.75,0.81,0.81,0.89,0.73,0.77,0.77,0.0,0.7,0.78,0.74,0.79,0.75,0.0,0.77,0.8,0.75,0.73,0.69,0.76,0.72,0.74,0.72,0.0,0.85,0.83,0.7,0.81,0.8,0.77,0.78,0.76,0.79,0.84,0.72,0.81,0.78,0.7,0.71,0.81,0.78,0.77,0.73,0.76,0.74,0.8,0.82,0.74,0.73,0.65,0.73,0.82,0.7,0.8,0.78,0.16,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.76,0.0,0.0,0.0,100.08
01/24/2022,0.85,0.82,0.67,0.0,0.57,0.59,0.7,0.6,0.64,0.68,0.72,0.83,0.72,0.64,0.86,0.62,0.69,0.58,0.69,0.72,0.69,0.73,0.71,0.69,0.0,0.75,0.64,0.72,0.67,0.64,0.69,0.84,0.63,0.7,0.82,0.66,0.67,0.82,0.73,0.72,0.68,0.69,0.71,0.61,0.72,0.74,0.67,0.68,0.68,0.69,0.74,0.75,0.85,0.78,0.63,0.73,0.69,0.74,0.7,0.75,0.81,0.63,0.65,0.7,0.66,0.84,0.66,0.86,0.84,0.74,0.75,0.66,0.65,0.75,0.79,0.73,0.8,0.81,0.68,0.79,0.78,0.76,0.65,0.78,0.76,0.79,0.82,0.88,0.72,0.76,0.78,0.0,0.71,0.79,0.75,0.78,0.76,0.0,0.77,0.81,0.75,0.73,0.69,0.76,0.74,0.76,0.72,0.0,0.85,0.84,0.71,0.85,0.78,0.76,0.78,0.77,0.8,0.81,0.71,0.77,0.78,0.71,0.71,0.82,0.77,0.79,0.75,0.77,0.72,0.81,0.81,0.7,0.7,0.64,0.73,0.84,0.67,0.79,0.84,0.17,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.73,0.0,0.0,0.0,99.95
01/25/2022,0.84,0.81,0.67,0.0,0.58,0.59,0.7,0.6,0.63,0.69,0.73,0.83,0.71,0.65,0.86,0.62,0.69,0.58,0.69,0.73,0.68,0.73,0.71,0.69,0.0,0.75,0.62,0.73,0.67,0.64,0.69,0.84,0.63,0.7,0.83,0.67,0.65,0.84,0.73,0.71,0.68,0.68,0.71,0.61,0.72,0.75,0.68,0.68,0.69,0.7,0.75,0.75,0.85,0.79,0.63,0.75,0.7,0.76,0.71,0.75,0.81,0.64,0.66,0.71,0.65,0.85,0.65,0.87,0.83,0.74,0.76,0.65,0.65,0.79,0.78,0.74,0.8,0.8,0.69,0.79,0.76,0.75,0.65,0.8,0.77,0.78,0.81,0.87,0.73,0.77,0.77,0.0,0.71,0.8,0.76,0.8,0.77,0.0,0.78,0.82,0.75,0.75,0.7,0.76,0.76,0.77,0.72,0.0,0.85,0.83,0.71,0.86,0.77,0.76,0.79,0.77,0.81,0.81,0.69,0.74,0.79,0.72,0.69,0.79,0.78,0.77,0.76,0.77,0.71,0.8,0.79,0.7,0.69,0.63,0.73,0.83,0.65,0.79,0.84,0.17,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,100.03
01/26/2022,0.82,0.8,0.67,0.0,0.55,0.6,0.72,0.61,0.64,0.7,0.73,0.82,0.73,0.64,0.84,0.61,0.69,0.59,0.69,0.74,0.7,0.74,0.72,0.69,0.0,0.75,0.61,0.74,0.67,0.63,0.69,0.82,0.63,0.71,0.8,0.66,0.65,0.84,0.74,0.72,0.68,0.7,0.71,0.61,0.71,0.75,0.69,0.69,0.69,0.73,0.74,0.75,0.84,0.8,0.65,0.74,0.7,0.76,0.71,0.75,0.75,0.64,0.66,0.7,0.66,0.84,0.66,0.86,0.83,0.74,0.76,0.65,0.64,0.79,0.79,0.73,0.79,0.78,0.7,0.79,0.79,0.73,0.66,0.8,0.78,0.78,0.81,0.85,0.74,0.77,0.77,0.0,0.72,0.81,0.77,0.81,0.78,0.0,0.79,0.84,0.75,0.76,0.7,0.77,0.77,0.78,0.71,0.0,0.84,0.82,0.72,0.87,0.75,0.75,0.8,0.79,0.82,0.81,0.7,0.75,0.8,0.74,0.69,0.79,0.77,0.77,0.76,0.75,0.7,0.81,0.78,0.68,0.68,0.63,0.74,0.8,0.62,0.79,0.84,0.17,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,100.04
01/27/2022,0.82,0.8,0.67,0.0,0.55,0.6,0.72,0.61,0.64,0.7,0.73,0.82,0.73,0.64,0.84,0.61,0.69,0.59,0.69,0.74,0.7,0.74,0.72,0.69,0.0,0.75,0.61,0.74,0.67,0.63,0.69,0.82,0.63,0.71,0.8,0.66,0.65,0.84,0.74,0.72,0.68,0.7,0.71,0.61,0.71,0.75,0.69,0.69,0.69,0.73,0.74,0.75,0.84,0.8,0.65,0.74,0.7,0.76,0.71,0.75,0.75,0.64,0.66,0.7,0.66,0.84,0.66,0.86,0.83,0.74,0.76,0.65,0.64,0.79,0.79,0.73,0.79,0.78,0.7,0.79,0.79,0.73,0.66,0.8,0.78,0.78,0.81,0.85,0.74,0.77,0.77,0.0,0.72,0.81,0.77,0.81,0.78,0.0,0.79,0.84,0.75,0.76,0.7,0.77,0.77,0.78,0.71,0.0,0.84,0.82,0.72,0.87,0.75,0.75,0.8,0.79,0.82,0.81,0.7,0.75,0.8,0.74,0.69,0.79,0.77,0.77,0.76,0.75,0.7,0.81,0.78,0.68,0.68,0.63,0.74,0.8,0.62,0.79,0.84,0.17,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,100.04
01/28/2022,0.82,0.8,0.67,0.0,0.55,0.6,0.72,0.61,0.64,0.7,0.73,0.82,0.73,0.64,0.84,0.61,0.69,0.59,0.69,0.74,0.7,0.74,0.72,0.69,0.0,0.75,0.61,0.74,0.67,0.63,0.69,0.82,0.63,0.71,0.8,0.66,0.65,0.84,0.74,0.72,0.68,0.7,0.71,0.61,0.71,0.75,0.69,0.69,0.69,0.73,0.74,0.75,0.84,0.8,0.65,0.74,0.7,0.76,0.71,0.75,0.75,0.64,0.66,0.7,0.66,0.84,0.66,0.86,0.83,0.74,0.76,0.65,0.64,0.79,0.79,0.73,0.79,0.78,0.7,0.79,0.79,0.73,0.66,0.8,0.78,0.78,0.81,0.85,0.74,0.77,0.77,0.0,0.72,0.81,0.77,0.81,0.78,0.0,0.79,0.84,0.75,0.76,0.7,0.77,0.77,0.78,0.71,0.0,0.84,0.82,0.72,0.87,0.75,0.75,0.8,0.79,0.82,0.81,0.7,0.75,0.8,0.74,0.69,0.79,0.77,0.77,0.76,0.75,0.7,0.81,0.78,0.68,0.68,0.63,0.74,0.8,0.62,0.79,0.84,0.17,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,100.04
