,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,T,PEP,NKE,ABBV,TMO,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,UPS,HON,ORCL,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,RTX,BA,BLK,GS,AMT,AMAT,IBM,TGT,CAT,AMD,MMM,GE,ISRG,AXP,NOW,DE,CVS,SCHW,CHTR,SPGI,ANTM,LMT,ZTS,MU,BKNG,PLD,FIS,LRCX,MDLZ,MO,SYK,TMUS,CCI,ADP,GILD,TJX,COP,CI,PNC,DUK,USB,CME,CSX,EL,EQIX,GM,TFC,ATVI,CB,BDX,MMC,FDX,COF,CL,ILMN,NSC,EW,ICE,SHW,SO,ADSK,FISV,ITW,APD,ADI,BSX,REGN,D,ETN,MCO,HUM,EMR,PGR,HCA,GPN,F,IDXX,TWTR,NXPI,WM,NOC,AON,FCX,ECL,VRTX,BIIB,DG,NEM,ROP,JCI,EOG,IQV,KLAC,PSA,TROW,DOW,KMB,MSCI,A,LHX,ROST,TEL,EBAY,MET,TT,CMG,EXC,SLB,ALGN,GD,CNC,DLR,SNPS,APTV,INFO,DXCM,AEP,SRE,SPG,APH,DD,EA,BAX,ORLY,ALXN,AIG,PPG,MCHP,BK,ALL,PRU,CARR,PH,STZ,CDNS,SYY,MPC,TRV,MSI,DFS,4970.T,WELL,XEL,GIS,RMD,MRNA,MAR,CTSH,YUM,GEN.,FTNT,IFF,GE.,SBAC,XLNX,MTCH,n/a,SIVB,PXD,HLT,AZO,PAYX,ROK,HPQ,O,ADM,MCK,AFL,PSX,OTIS,WBA,STT,WMB,AMP,CTVA,OXY,NUE,KR,DVN,VLO,WBD,KMI,DLTR,META,MNST,ED,ELV,AJG,CTAS,ENPH,SUM
10/27/2021,6.06,6.03,3.77,2.01,2.15,2.03,1.39,1.47,1.91,1.33,1.12,1.01,1.1,0.73,1.01,0.89,0.81,0.8,0.91,0.8,0.64,0.69,0.76,0.57,0.74,0.52,0.6,0.63,0.58,0.55,0.47,0.57,0.54,0.5,0.62,0.57,0.53,0.58,0.55,0.55,0.5,0.54,0.52,0.48,0.55,0.46,0.43,0.39,0.39,0.39,0.39,0.42,0.42,0.33,0.4,0.43,0.38,0.31,0.42,0.42,0.35,0.39,0.36,0.3,0.34,0.36,0.34,0.32,0.3,0.33,0.28,0.38,0.27,0.3,0.32,0.31,0.35,0.25,0.3,0.33,0.24,0.28,0.27,0.24,0.26,0.2,0.26,0.28,0.2,0.21,0.22,0.23,0.24,0.18,0.2,0.24,0.22,0.2,0.26,0.19,0.24,0.21,0.22,0.2,0.21,0.2,0.19,0.22,0.22,0.16,0.21,0.18,0.22,0.15,0.19,0.17,0.16,0.18,0.19,0.19,0.19,0.17,0.18,0.17,0.17,0.17,0.25,0.17,0.16,0.16,0.17,0.16,0.15,0.15,0.15,0.16,0.12,0.17,0.14,0.13,0.14,0.17,0.16,0.19,0.14,0.14,0.12,0.0,0.13,0.12,0.13,0.14,0.14,0.13,0.14,0.13,0.12,0.11,0.12,0.14,0.12,0.13,0.0,0.13,0.13,0.12,0.11,0.13,0.13,0.12,0.11,0.13,0.1,0.12,0.13,0.12,0.13,0.14,0.11,0.11,0.12,0.12,0.0,0.0,0.11,0.12,0.0,0.13,0.0,0.11,0.12,0.0,0.11,0.12,0.0,0.0,0.12,0.1,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.59
10/28/2021,6.03,5.98,3.73,2.02,2.14,2.02,1.39,1.49,2.15,1.32,1.12,1.02,1.09,0.75,1.02,0.88,0.81,0.81,0.91,0.8,0.64,0.7,0.77,0.56,0.74,0.52,0.6,0.62,0.58,0.54,0.47,0.57,0.54,0.5,0.62,0.57,0.53,0.58,0.55,0.55,0.5,0.54,0.5,0.48,0.56,0.46,0.43,0.38,0.39,0.38,0.39,0.42,0.42,0.33,0.4,0.43,0.37,0.3,0.42,0.43,0.35,0.38,0.36,0.3,0.34,0.36,0.33,0.32,0.3,0.33,0.29,0.38,0.27,0.3,0.32,0.3,0.35,0.26,0.3,0.32,0.24,0.28,0.27,0.24,0.26,0.2,0.26,0.28,0.2,0.2,0.22,0.23,0.24,0.18,0.2,0.24,0.22,0.2,0.26,0.19,0.24,0.2,0.22,0.2,0.21,0.2,0.19,0.22,0.22,0.16,0.21,0.18,0.22,0.15,0.19,0.16,0.16,0.18,0.19,0.19,0.19,0.17,0.18,0.17,0.17,0.17,0.25,0.16,0.16,0.16,0.17,0.16,0.15,0.15,0.15,0.15,0.12,0.16,0.14,0.13,0.14,0.16,0.16,0.19,0.15,0.14,0.12,0.0,0.14,0.12,0.13,0.14,0.14,0.13,0.14,0.13,0.12,0.11,0.11,0.14,0.12,0.13,0.1,0.13,0.13,0.12,0.11,0.13,0.13,0.12,0.11,0.12,0.0,0.11,0.13,0.12,0.13,0.14,0.11,0.11,0.12,0.12,0.0,0.1,0.11,0.12,0.0,0.13,0.0,0.11,0.12,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.60000000000001
10/29/2021,6.04,6.0,3.79,1.94,2.16,2.03,1.39,1.59,2.13,1.32,1.12,1.01,1.1,0.74,1.01,0.89,0.8,0.81,0.92,0.79,0.63,0.72,0.76,0.57,0.74,0.5,0.61,0.63,0.59,0.55,0.47,0.57,0.54,0.5,0.62,0.57,0.54,0.58,0.56,0.55,0.51,0.54,0.5,0.47,0.55,0.45,0.43,0.38,0.39,0.41,0.39,0.41,0.42,0.33,0.4,0.43,0.37,0.31,0.42,0.43,0.35,0.39,0.35,0.3,0.34,0.36,0.34,0.31,0.29,0.33,0.28,0.38,0.27,0.3,0.32,0.3,0.35,0.25,0.3,0.32,0.24,0.29,0.27,0.21,0.26,0.2,0.26,0.28,0.19,0.2,0.22,0.23,0.24,0.18,0.2,0.24,0.22,0.2,0.27,0.19,0.24,0.2,0.22,0.2,0.21,0.2,0.19,0.21,0.22,0.16,0.21,0.18,0.22,0.15,0.19,0.17,0.16,0.18,0.19,0.19,0.2,0.17,0.18,0.17,0.17,0.17,0.25,0.16,0.16,0.16,0.17,0.16,0.15,0.15,0.15,0.15,0.12,0.16,0.14,0.13,0.13,0.16,0.15,0.19,0.15,0.15,0.12,0.0,0.13,0.12,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.11,0.12,0.14,0.12,0.12,0.1,0.12,0.13,0.12,0.11,0.13,0.13,0.12,0.11,0.12,0.11,0.11,0.13,0.12,0.13,0.14,0.11,0.11,0.12,0.12,0.0,0.1,0.11,0.12,0.0,0.13,0.0,0.1,0.12,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.12,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.65
11/01/2021,6.03,6.27,3.81,1.92,2.27,2.13,1.38,1.57,2.17,1.29,1.11,0.94,1.1,0.71,1.02,0.89,0.75,0.8,0.9,0.79,0.62,0.7,0.76,0.56,0.74,0.5,0.61,0.62,0.58,0.56,0.46,0.57,0.54,0.49,0.62,0.56,0.53,0.58,0.55,0.54,0.51,0.53,0.5,0.45,0.56,0.47,0.42,0.38,0.38,0.4,0.38,0.41,0.43,0.32,0.4,0.43,0.37,0.3,0.42,0.43,0.35,0.38,0.35,0.29,0.34,0.36,0.34,0.31,0.29,0.33,0.28,0.38,0.27,0.29,0.32,0.3,0.34,0.25,0.3,0.31,0.23,0.29,0.27,0.21,0.26,0.2,0.26,0.27,0.18,0.2,0.22,0.23,0.23,0.18,0.2,0.24,0.22,0.2,0.26,0.19,0.23,0.2,0.21,0.2,0.21,0.19,0.19,0.2,0.22,0.16,0.22,0.18,0.22,0.15,0.18,0.17,0.16,0.18,0.19,0.19,0.2,0.17,0.18,0.15,0.16,0.17,0.24,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.14,0.16,0.11,0.16,0.14,0.11,0.13,0.16,0.15,0.18,0.14,0.14,0.12,0.0,0.13,0.12,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.11,0.11,0.14,0.12,0.12,0.0,0.12,0.13,0.12,0.11,0.13,0.13,0.12,0.11,0.12,0.11,0.11,0.13,0.12,0.13,0.14,0.11,0.11,0.12,0.12,0.0,0.1,0.11,0.12,0.0,0.13,0.0,0.0,0.12,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.11,0.34,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.75000000000001
11/02/2021,6.02,6.38,3.76,1.97,2.28,2.14,1.36,1.63,2.31,1.3,1.1,0.91,1.11,0.7,1.01,0.89,0.75,0.79,0.91,0.79,0.6,0.7,0.78,0.56,0.75,0.51,0.6,0.63,0.58,0.56,0.46,0.57,0.55,0.52,0.64,0.57,0.57,0.58,0.56,0.55,0.52,0.54,0.51,0.44,0.56,0.47,0.41,0.38,0.38,0.4,0.39,0.4,0.42,0.33,0.4,0.43,0.36,0.3,0.42,0.44,0.32,0.38,0.34,0.29,0.34,0.36,0.33,0.32,0.29,0.33,0.29,0.37,0.26,0.29,0.33,0.29,0.35,0.25,0.3,0.32,0.22,0.29,0.27,0.21,0.26,0.2,0.25,0.27,0.18,0.21,0.22,0.21,0.23,0.17,0.2,0.24,0.21,0.2,0.26,0.19,0.23,0.2,0.21,0.2,0.21,0.19,0.19,0.2,0.22,0.16,0.22,0.18,0.22,0.15,0.17,0.16,0.16,0.19,0.19,0.2,0.2,0.17,0.18,0.15,0.17,0.17,0.24,0.16,0.17,0.16,0.17,0.17,0.15,0.15,0.14,0.16,0.11,0.17,0.15,0.11,0.14,0.16,0.14,0.18,0.14,0.14,0.12,0.0,0.13,0.11,0.13,0.13,0.14,0.13,0.15,0.13,0.13,0.11,0.11,0.14,0.12,0.12,0.1,0.12,0.13,0.12,0.11,0.13,0.13,0.12,0.12,0.12,0.11,0.11,0.13,0.12,0.13,0.15,0.11,0.1,0.12,0.12,0.0,0.0,0.0,0.11,0.0,0.13,0.0,0.1,0.12,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.91
11/03/2021,6.02,6.38,3.76,1.97,2.28,2.14,1.36,1.63,2.31,1.3,1.1,0.91,1.11,0.7,1.01,0.89,0.75,0.79,0.91,0.79,0.6,0.7,0.78,0.56,0.75,0.51,0.6,0.63,0.58,0.56,0.46,0.57,0.55,0.52,0.64,0.57,0.57,0.58,0.56,0.55,0.52,0.54,0.51,0.44,0.56,0.47,0.41,0.38,0.38,0.4,0.39,0.4,0.42,0.33,0.4,0.43,0.36,0.3,0.42,0.44,0.32,0.38,0.34,0.29,0.34,0.36,0.33,0.32,0.29,0.33,0.29,0.37,0.26,0.29,0.33,0.29,0.35,0.25,0.3,0.32,0.22,0.29,0.27,0.21,0.26,0.2,0.25,0.27,0.18,0.21,0.22,0.21,0.23,0.17,0.2,0.24,0.21,0.2,0.26,0.19,0.23,0.2,0.21,0.2,0.21,0.19,0.19,0.2,0.22,0.16,0.22,0.18,0.22,0.15,0.17,0.16,0.16,0.19,0.19,0.2,0.2,0.17,0.18,0.15,0.17,0.17,0.24,0.16,0.17,0.16,0.17,0.17,0.15,0.15,0.14,0.16,0.11,0.17,0.15,0.11,0.14,0.16,0.14,0.18,0.14,0.14,0.12,0.0,0.13,0.11,0.13,0.13,0.14,0.13,0.15,0.13,0.13,0.11,0.11,0.14,0.12,0.12,0.1,0.12,0.13,0.12,0.11,0.13,0.13,0.12,0.12,0.12,0.11,0.11,0.13,0.12,0.13,0.15,0.11,0.1,0.12,0.12,0.0,0.0,0.0,0.11,0.0,0.13,0.0,0.1,0.12,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.91
11/04/2021,5.98,6.32,3.69,2.01,2.21,2.07,1.36,1.64,2.51,1.3,1.1,0.92,1.09,0.69,1.0,0.88,0.74,0.79,0.91,0.78,0.61,0.71,0.77,0.56,0.75,0.51,0.6,0.63,0.58,0.56,0.46,0.57,0.54,0.52,0.64,0.57,0.57,0.58,0.55,0.55,0.51,0.54,0.5,0.44,0.56,0.48,0.41,0.39,0.37,0.39,0.39,0.4,0.43,0.33,0.4,0.43,0.36,0.3,0.42,0.43,0.33,0.39,0.34,0.3,0.34,0.36,0.33,0.33,0.29,0.33,0.29,0.39,0.27,0.3,0.32,0.29,0.35,0.26,0.31,0.31,0.22,0.29,0.27,0.21,0.26,0.2,0.26,0.27,0.18,0.21,0.22,0.21,0.23,0.17,0.2,0.24,0.21,0.21,0.26,0.19,0.23,0.2,0.21,0.2,0.21,0.19,0.19,0.21,0.22,0.16,0.22,0.18,0.21,0.15,0.17,0.16,0.16,0.18,0.18,0.2,0.19,0.17,0.18,0.16,0.17,0.17,0.24,0.16,0.17,0.16,0.17,0.16,0.15,0.15,0.14,0.16,0.11,0.18,0.14,0.11,0.14,0.16,0.14,0.18,0.14,0.14,0.12,0.1,0.13,0.11,0.13,0.13,0.14,0.13,0.15,0.13,0.13,0.11,0.11,0.14,0.12,0.11,0.1,0.13,0.12,0.12,0.11,0.13,0.13,0.12,0.12,0.12,0.11,0.11,0.13,0.12,0.13,0.16,0.11,0.1,0.13,0.12,0.0,0.0,0.0,0.11,0.0,0.13,0.0,0.11,0.12,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.11,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.11,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.83000000000001
11/05/2021,5.99,6.37,3.67,1.99,2.23,2.09,1.36,1.67,2.42,1.3,1.11,0.9,1.08,0.69,0.99,0.89,0.73,0.79,0.9,0.78,0.61,0.7,0.76,0.55,0.75,0.51,0.62,0.65,0.58,0.55,0.46,0.57,0.55,0.52,0.64,0.56,0.57,0.58,0.56,0.54,0.52,0.54,0.51,0.44,0.56,0.47,0.41,0.39,0.37,0.39,0.39,0.4,0.43,0.33,0.4,0.43,0.35,0.31,0.42,0.43,0.33,0.39,0.34,0.3,0.34,0.36,0.33,0.33,0.29,0.33,0.29,0.39,0.27,0.3,0.33,0.28,0.35,0.26,0.31,0.31,0.22,0.28,0.26,0.2,0.26,0.2,0.26,0.28,0.17,0.21,0.22,0.21,0.23,0.17,0.2,0.24,0.21,0.21,0.25,0.19,0.23,0.2,0.21,0.2,0.2,0.2,0.19,0.21,0.22,0.15,0.21,0.18,0.21,0.15,0.17,0.16,0.16,0.18,0.19,0.2,0.19,0.17,0.18,0.15,0.17,0.17,0.24,0.16,0.17,0.16,0.17,0.16,0.15,0.15,0.14,0.16,0.0,0.18,0.14,0.11,0.14,0.16,0.14,0.18,0.14,0.14,0.12,0.1,0.13,0.11,0.13,0.13,0.14,0.13,0.15,0.13,0.13,0.11,0.11,0.14,0.12,0.11,0.1,0.13,0.12,0.12,0.11,0.13,0.13,0.12,0.12,0.12,0.1,0.11,0.13,0.12,0.13,0.16,0.11,0.1,0.13,0.12,0.1,0.0,0.1,0.11,0.0,0.13,0.0,0.11,0.12,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.1,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.72
11/08/2021,5.97,6.36,3.81,2.02,2.25,2.11,1.34,1.87,2.51,1.27,1.09,0.89,1.08,0.67,1.0,0.89,0.74,0.78,0.88,0.81,0.61,0.69,0.74,0.54,0.75,0.51,0.61,0.62,0.58,0.55,0.45,0.57,0.56,0.52,0.63,0.55,0.58,0.59,0.57,0.54,0.54,0.52,0.49,0.44,0.57,0.48,0.41,0.44,0.37,0.39,0.39,0.4,0.43,0.33,0.39,0.42,0.34,0.31,0.42,0.43,0.33,0.37,0.33,0.3,0.34,0.35,0.32,0.35,0.27,0.32,0.28,0.42,0.26,0.29,0.33,0.28,0.35,0.25,0.31,0.31,0.22,0.28,0.26,0.21,0.26,0.2,0.25,0.28,0.17,0.21,0.22,0.21,0.23,0.18,0.2,0.24,0.21,0.21,0.25,0.18,0.22,0.2,0.2,0.2,0.2,0.2,0.18,0.21,0.21,0.13,0.21,0.18,0.21,0.15,0.17,0.16,0.16,0.18,0.18,0.19,0.19,0.17,0.18,0.15,0.17,0.17,0.24,0.15,0.17,0.15,0.17,0.16,0.15,0.15,0.14,0.15,0.0,0.19,0.14,0.11,0.15,0.16,0.14,0.16,0.14,0.14,0.13,0.11,0.13,0.11,0.13,0.13,0.13,0.12,0.16,0.13,0.13,0.11,0.11,0.14,0.12,0.11,0.11,0.13,0.12,0.12,0.11,0.13,0.13,0.12,0.12,0.12,0.11,0.11,0.13,0.12,0.13,0.15,0.11,0.0,0.14,0.12,0.1,0.0,0.0,0.11,0.0,0.13,0.0,0.11,0.12,0.0,0.11,0.12,0.11,0.0,0.13,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.11,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.89000000000001
11/09/2021,5.96,6.33,3.84,2.04,2.25,2.11,1.34,1.86,2.49,1.26,1.08,0.92,1.08,0.67,0.98,0.89,0.76,0.8,0.87,0.79,0.62,0.69,0.72,0.54,0.75,0.52,0.6,0.68,0.55,0.55,0.45,0.58,0.57,0.52,0.61,0.56,0.52,0.59,0.58,0.54,0.53,0.52,0.47,0.45,0.57,0.48,0.41,0.46,0.37,0.38,0.39,0.39,0.43,0.33,0.39,0.42,0.34,0.3,0.42,0.42,0.35,0.37,0.34,0.31,0.34,0.34,0.32,0.35,0.28,0.32,0.28,0.41,0.26,0.3,0.33,0.29,0.34,0.25,0.31,0.31,0.22,0.28,0.26,0.21,0.26,0.21,0.27,0.27,0.18,0.22,0.22,0.21,0.23,0.18,0.2,0.24,0.21,0.22,0.25,0.18,0.22,0.2,0.21,0.2,0.2,0.2,0.18,0.21,0.22,0.13,0.21,0.18,0.21,0.15,0.17,0.16,0.15,0.18,0.19,0.19,0.19,0.17,0.18,0.15,0.17,0.17,0.25,0.15,0.16,0.16,0.17,0.16,0.15,0.15,0.14,0.15,0.0,0.19,0.14,0.11,0.15,0.16,0.14,0.16,0.14,0.14,0.13,0.0,0.13,0.11,0.13,0.13,0.14,0.12,0.16,0.12,0.13,0.11,0.11,0.14,0.12,0.11,0.11,0.13,0.12,0.12,0.11,0.13,0.13,0.12,0.13,0.12,0.11,0.11,0.13,0.12,0.13,0.15,0.11,0.0,0.14,0.12,0.11,0.0,0.0,0.11,0.0,0.13,0.0,0.12,0.12,0.0,0.11,0.11,0.11,0.0,0.12,0.1,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.92
11/10/2021,5.96,6.33,3.84,2.04,2.25,2.11,1.34,1.86,2.49,1.26,1.08,0.92,1.08,0.67,0.98,0.89,0.76,0.8,0.87,0.79,0.62,0.69,0.72,0.54,0.75,0.52,0.6,0.68,0.55,0.55,0.45,0.58,0.57,0.52,0.61,0.56,0.52,0.59,0.58,0.54,0.53,0.52,0.47,0.45,0.57,0.48,0.41,0.46,0.37,0.38,0.39,0.39,0.43,0.33,0.39,0.42,0.34,0.3,0.42,0.42,0.35,0.37,0.34,0.31,0.34,0.34,0.32,0.35,0.28,0.32,0.28,0.41,0.26,0.3,0.33,0.29,0.34,0.25,0.31,0.31,0.22,0.28,0.26,0.21,0.26,0.21,0.27,0.27,0.18,0.22,0.22,0.21,0.23,0.18,0.2,0.24,0.21,0.22,0.25,0.18,0.22,0.2,0.21,0.2,0.2,0.2,0.18,0.21,0.22,0.13,0.21,0.18,0.21,0.15,0.17,0.16,0.15,0.18,0.19,0.19,0.19,0.17,0.18,0.15,0.17,0.17,0.25,0.15,0.16,0.16,0.17,0.16,0.15,0.15,0.14,0.15,0.0,0.19,0.14,0.11,0.15,0.16,0.14,0.16,0.14,0.14,0.13,0.0,0.13,0.11,0.13,0.13,0.14,0.12,0.16,0.12,0.13,0.11,0.11,0.14,0.12,0.11,0.11,0.13,0.12,0.12,0.11,0.13,0.13,0.12,0.13,0.12,0.11,0.11,0.13,0.12,0.13,0.15,0.11,0.0,0.14,0.12,0.11,0.0,0.0,0.11,0.0,0.13,0.0,0.12,0.12,0.0,0.11,0.11,0.11,0.0,0.12,0.1,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.92
11/11/2021,5.92,6.35,3.81,2.02,2.25,2.11,1.34,1.92,2.37,1.27,1.07,0.93,1.09,0.68,0.98,0.88,0.76,0.81,0.88,0.8,0.61,0.7,0.72,0.54,0.75,0.52,0.6,0.68,0.56,0.55,0.45,0.56,0.55,0.51,0.62,0.56,0.52,0.58,0.57,0.53,0.52,0.52,0.48,0.45,0.56,0.47,0.41,0.47,0.36,0.38,0.39,0.39,0.44,0.33,0.39,0.42,0.35,0.3,0.42,0.42,0.34,0.37,0.34,0.31,0.35,0.35,0.32,0.35,0.28,0.31,0.29,0.46,0.26,0.3,0.33,0.29,0.34,0.26,0.31,0.31,0.22,0.28,0.26,0.21,0.26,0.21,0.27,0.27,0.18,0.22,0.22,0.21,0.23,0.18,0.2,0.24,0.21,0.21,0.25,0.19,0.22,0.2,0.21,0.2,0.2,0.2,0.18,0.22,0.22,0.13,0.21,0.18,0.21,0.15,0.17,0.16,0.15,0.18,0.19,0.19,0.19,0.17,0.18,0.15,0.17,0.17,0.25,0.15,0.16,0.15,0.17,0.16,0.15,0.15,0.14,0.15,0.0,0.2,0.14,0.11,0.15,0.16,0.14,0.17,0.15,0.14,0.13,0.0,0.13,0.11,0.13,0.13,0.14,0.12,0.16,0.12,0.13,0.11,0.11,0.14,0.12,0.11,0.11,0.13,0.12,0.12,0.11,0.13,0.13,0.12,0.13,0.12,0.11,0.11,0.13,0.12,0.13,0.15,0.11,0.0,0.14,0.12,0.1,0.0,0.0,0.11,0.0,0.13,0.0,0.12,0.12,0.0,0.11,0.12,0.11,0.0,0.12,0.1,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9
