,KO,PEP,PG,PM,MDLZ,SBUX,MCD,MO,GIS,MNST,CL,HSY,ADM,KDP,EQIX,SYY,KHC,CMG,STZ,BF.B,ZTS,K,TSN,CAG,BLL,MKC,SJM,YUM,XTSLA,HRL,CPB,CLX,IFF,CHD,LW,CCK,YUMC,TAP,POST,BG,KMB,SAM,BYND,DAR,ELAN,INGR,FRPT,HAIN,BERY,USFD,GPK,CHG.BK,LANC,COLD,AGCO,ECL,MIDD,PFGC,THS,FLO,SON,SMPL,SMG,BF.A,DRI,NEOG,PRMW.TO,HLF,BGS,CELH,JJSF,SAFM,CASY,BCPC,SXT,COKE,COTY,DPZ,ENR,AMCR,MED,JBT,WEN,SLGN,SEE,PKG,WING,MAT,FIZZ,OI,HELE,PBH,SFM,MOS,TWNK,EXLS,SHAK,CNNE,CORE,JACK,BRBR,TXRH,JBSS,UNFI,CBRL,CAKE,MGPI,EPC,NWL,CALM,UVV,CVGW,WW,PPC,PRGO,WDFC,FDP,ATR,VGR,TR,SEB,BJRI,JEF,ACCO,USD,127.HK,n/a,BISXX,DOUG WI,DOUG,SUM
11/26/2021,11.47,11.05,8.2,4.48,4.42,4.37,4.75,3.6,3.18,2.63,2.05,1.92,1.94,1.71,1.53,1.47,1.3,1.54,1.4,1.26,1.44,1.2,1.37,1.03,1.35,1.1,1.0,0.89,0.87,0.64,0.56,0.57,0.58,0.65,0.41,0.61,0.43,0.43,0.43,0.52,0.44,0.19,0.17,0.39,0.28,0.3,0.17,0.26,0.24,0.22,0.25,0.0,0.17,0.16,0.17,0.2,0.19,0.19,0.15,0.19,0.16,0.17,0.14,0.16,0.16,0.15,0.16,0.11,0.14,0.14,0.12,0.14,0.13,0.17,0.15,0.18,0.13,0.12,0.1,0.11,0.08,0.12,0.09,0.09,0.1,0.09,0.09,0.09,0.1,0.06,0.08,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.05,0.04,0.05,0.05,0.07,0.04,0.04,0.05,0.05,0.04,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,100.02
11/29/2021,11.41,10.98,8.18,4.52,4.43,4.4,4.79,3.6,3.18,2.65,2.06,1.92,1.93,1.7,1.57,1.47,1.28,1.55,1.38,1.26,1.45,1.2,1.37,1.04,1.35,1.11,1.0,0.89,0.87,0.63,0.56,0.57,0.58,0.65,0.41,0.61,0.43,0.43,0.43,0.51,0.44,0.2,0.18,0.39,0.27,0.3,0.17,0.26,0.24,0.22,0.24,0.0,0.17,0.16,0.17,0.2,0.19,0.19,0.15,0.19,0.16,0.17,0.14,0.16,0.16,0.14,0.16,0.11,0.14,0.14,0.12,0.14,0.13,0.17,0.15,0.18,0.13,0.12,0.1,0.11,0.08,0.12,0.09,0.09,0.1,0.08,0.09,0.09,0.1,0.06,0.08,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.05,0.04,0.05,0.05,0.07,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,100.01
11/30/2021,11.25,11.0,8.26,4.53,4.42,4.34,4.74,3.63,3.21,2.64,2.07,1.92,1.91,1.7,1.59,1.42,1.29,1.56,1.38,1.28,1.45,1.23,1.36,1.05,1.39,1.13,1.0,0.89,0.96,0.64,0.57,0.6,0.58,0.66,0.39,0.63,0.42,0.42,0.43,0.51,0.44,0.2,0.18,0.38,0.27,0.3,0.17,0.27,0.25,0.21,0.25,0.0,0.16,0.16,0.17,0.2,0.19,0.19,0.15,0.19,0.16,0.17,0.14,0.16,0.15,0.14,0.16,0.11,0.14,0.14,0.11,0.14,0.13,0.16,0.15,0.19,0.12,0.12,0.1,0.11,0.08,0.12,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.06,0.08,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.05,0.04,0.04,0.05,0.07,0.04,0.03,0.05,0.04,0.04,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,100.0
12/01/2021,11.25,11.0,8.26,4.53,4.42,4.34,4.74,3.63,3.21,2.64,2.07,1.92,1.91,1.7,1.59,1.42,1.29,1.56,1.38,1.28,1.45,1.23,1.36,1.05,1.39,1.13,1.0,0.89,0.96,0.64,0.57,0.6,0.58,0.66,0.39,0.63,0.42,0.42,0.43,0.51,0.44,0.2,0.18,0.38,0.27,0.3,0.17,0.27,0.25,0.21,0.25,0.0,0.16,0.16,0.17,0.2,0.19,0.19,0.15,0.19,0.16,0.17,0.14,0.16,0.15,0.14,0.16,0.11,0.14,0.14,0.11,0.14,0.13,0.16,0.15,0.19,0.12,0.12,0.1,0.11,0.08,0.12,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.06,0.08,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.05,0.04,0.04,0.05,0.07,0.04,0.03,0.05,0.04,0.04,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,100.0
12/02/2021,11.37,11.14,8.3,4.44,4.43,4.32,4.72,3.59,3.23,2.62,2.08,1.92,1.91,1.7,1.64,1.43,1.29,1.54,1.36,1.27,1.47,1.23,1.37,1.05,1.38,1.14,0.99,0.89,0.95,0.63,0.56,0.58,0.59,0.66,0.39,0.6,0.41,0.42,0.42,0.51,0.44,0.19,0.18,0.38,0.27,0.3,0.17,0.26,0.27,0.21,0.24,0.0,0.16,0.17,0.16,0.2,0.19,0.18,0.15,0.19,0.16,0.17,0.14,0.16,0.15,0.14,0.16,0.11,0.14,0.14,0.11,0.14,0.13,0.16,0.15,0.18,0.12,0.12,0.1,0.11,0.08,0.12,0.09,0.1,0.1,0.09,0.09,0.09,0.1,0.06,0.08,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.05,0.04,0.04,0.05,0.07,0.04,0.03,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,100.06
12/06/2021,11.23,11.2,8.4,4.55,4.41,4.37,4.74,3.66,3.22,2.52,2.08,1.94,1.88,1.67,1.65,1.37,1.25,1.51,1.38,1.25,1.48,1.21,1.35,1.04,1.36,1.17,1.0,0.9,0.98,0.65,0.56,0.59,0.58,0.66,0.38,0.61,0.42,0.42,0.41,0.49,0.44,0.19,0.16,0.36,0.26,0.3,0.17,0.25,0.27,0.2,0.23,0.0,0.16,0.17,0.16,0.2,0.18,0.17,0.15,0.19,0.15,0.16,0.12,0.16,0.15,0.13,0.15,0.11,0.15,0.13,0.11,0.14,0.13,0.16,0.15,0.18,0.12,0.12,0.1,0.11,0.07,0.12,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.05,0.07,0.08,0.07,0.08,0.07,0.08,0.04,0.05,0.0,0.05,0.04,0.04,0.05,0.07,0.04,0.03,0.06,0.04,0.03,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0
12/07/2021,11.23,11.2,8.4,4.55,4.41,4.37,4.74,3.66,3.22,2.52,2.08,1.94,1.88,1.67,1.65,1.37,1.25,1.51,1.38,1.25,1.48,1.21,1.35,1.04,1.36,1.17,1.0,0.9,0.98,0.65,0.56,0.59,0.58,0.66,0.38,0.61,0.42,0.42,0.41,0.49,0.44,0.19,0.16,0.36,0.26,0.3,0.17,0.25,0.27,0.2,0.23,0.0,0.16,0.17,0.16,0.2,0.18,0.17,0.15,0.19,0.15,0.16,0.12,0.16,0.15,0.13,0.15,0.11,0.15,0.13,0.11,0.14,0.13,0.16,0.15,0.18,0.12,0.12,0.1,0.11,0.07,0.12,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.05,0.07,0.08,0.07,0.08,0.07,0.08,0.04,0.05,0.0,0.05,0.04,0.04,0.05,0.07,0.04,0.03,0.06,0.04,0.03,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0
12/08/2021,11.23,11.2,8.4,4.55,4.41,4.37,4.74,3.66,3.22,2.52,2.08,1.94,1.88,1.67,1.65,1.37,1.25,1.51,1.38,1.25,1.48,1.21,1.35,1.04,1.36,1.17,1.0,0.9,0.98,0.65,0.56,0.59,0.58,0.66,0.38,0.61,0.42,0.42,0.41,0.49,0.44,0.19,0.16,0.36,0.26,0.3,0.17,0.25,0.27,0.2,0.23,0.0,0.16,0.17,0.16,0.2,0.18,0.17,0.15,0.19,0.15,0.16,0.12,0.16,0.15,0.13,0.15,0.11,0.15,0.13,0.11,0.14,0.13,0.16,0.15,0.18,0.12,0.12,0.1,0.11,0.07,0.12,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.05,0.07,0.08,0.07,0.08,0.07,0.08,0.04,0.05,0.0,0.05,0.04,0.04,0.05,0.07,0.04,0.03,0.06,0.04,0.03,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0
12/09/2021,11.23,11.2,8.4,4.55,4.41,4.37,4.74,3.66,3.22,2.52,2.08,1.94,1.88,1.67,1.65,1.37,1.25,1.51,1.38,1.25,1.48,1.21,1.35,1.04,1.36,1.17,1.0,0.9,0.98,0.65,0.56,0.59,0.58,0.66,0.38,0.61,0.42,0.42,0.41,0.49,0.44,0.19,0.16,0.36,0.26,0.3,0.17,0.25,0.27,0.2,0.23,0.0,0.16,0.17,0.16,0.2,0.18,0.17,0.15,0.19,0.15,0.16,0.12,0.16,0.15,0.13,0.15,0.11,0.15,0.13,0.11,0.14,0.13,0.16,0.15,0.18,0.12,0.12,0.1,0.11,0.07,0.12,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.05,0.07,0.08,0.07,0.08,0.07,0.08,0.04,0.05,0.0,0.05,0.04,0.04,0.05,0.07,0.04,0.03,0.06,0.04,0.03,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0
12/10/2021,11.23,11.2,8.4,4.55,4.41,4.37,4.74,3.66,3.22,2.52,2.08,1.94,1.88,1.67,1.65,1.37,1.25,1.51,1.38,1.25,1.48,1.21,1.35,1.04,1.36,1.17,1.0,0.9,0.98,0.65,0.56,0.59,0.58,0.66,0.38,0.61,0.42,0.42,0.41,0.49,0.44,0.19,0.16,0.36,0.26,0.3,0.17,0.25,0.27,0.2,0.23,0.0,0.16,0.17,0.16,0.2,0.18,0.17,0.15,0.19,0.15,0.16,0.12,0.16,0.15,0.13,0.15,0.11,0.15,0.13,0.11,0.14,0.13,0.16,0.15,0.18,0.12,0.12,0.1,0.11,0.07,0.12,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.05,0.07,0.08,0.07,0.08,0.07,0.08,0.04,0.05,0.0,0.05,0.04,0.04,0.05,0.07,0.04,0.03,0.06,0.04,0.03,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0
12/13/2021,11.23,11.2,8.4,4.55,4.41,4.37,4.74,3.66,3.22,2.52,2.08,1.94,1.88,1.67,1.65,1.37,1.25,1.51,1.38,1.25,1.48,1.21,1.35,1.04,1.36,1.17,1.0,0.9,0.98,0.65,0.56,0.59,0.58,0.66,0.38,0.61,0.42,0.42,0.41,0.49,0.44,0.19,0.16,0.36,0.26,0.3,0.17,0.25,0.27,0.2,0.23,0.0,0.16,0.17,0.16,0.2,0.18,0.17,0.15,0.19,0.15,0.16,0.12,0.16,0.15,0.13,0.15,0.11,0.15,0.13,0.11,0.14,0.13,0.16,0.15,0.18,0.12,0.12,0.1,0.11,0.07,0.12,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.05,0.07,0.08,0.07,0.08,0.07,0.08,0.04,0.05,0.0,0.05,0.04,0.04,0.05,0.07,0.04,0.03,0.06,0.04,0.03,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0
12/14/2021,11.23,11.2,8.4,4.55,4.41,4.37,4.74,3.66,3.22,2.52,2.08,1.94,1.88,1.67,1.65,1.37,1.25,1.51,1.38,1.25,1.48,1.21,1.35,1.04,1.36,1.17,1.0,0.9,0.98,0.65,0.56,0.59,0.58,0.66,0.38,0.61,0.42,0.42,0.41,0.49,0.44,0.19,0.16,0.36,0.26,0.3,0.17,0.25,0.27,0.2,0.23,0.0,0.16,0.17,0.16,0.2,0.18,0.17,0.15,0.19,0.15,0.16,0.12,0.16,0.15,0.13,0.15,0.11,0.15,0.13,0.11,0.14,0.13,0.16,0.15,0.18,0.12,0.12,0.1,0.11,0.07,0.12,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.05,0.07,0.08,0.07,0.08,0.07,0.08,0.04,0.05,0.0,0.05,0.04,0.04,0.05,0.07,0.04,0.03,0.06,0.04,0.03,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0
12/15/2021,11.23,11.2,8.4,4.55,4.41,4.37,4.74,3.66,3.22,2.52,2.08,1.94,1.88,1.67,1.65,1.37,1.25,1.51,1.38,1.25,1.48,1.21,1.35,1.04,1.36,1.17,1.0,0.9,0.98,0.65,0.56,0.59,0.58,0.66,0.38,0.61,0.42,0.42,0.41,0.49,0.44,0.19,0.16,0.36,0.26,0.3,0.17,0.25,0.27,0.2,0.23,0.0,0.16,0.17,0.16,0.2,0.18,0.17,0.15,0.19,0.15,0.16,0.12,0.16,0.15,0.13,0.15,0.11,0.15,0.13,0.11,0.14,0.13,0.16,0.15,0.18,0.12,0.12,0.1,0.11,0.07,0.12,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.05,0.07,0.08,0.07,0.08,0.07,0.08,0.04,0.05,0.0,0.05,0.04,0.04,0.05,0.07,0.04,0.03,0.06,0.04,0.03,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0
12/16/2021,11.23,11.2,8.4,4.55,4.41,4.37,4.74,3.66,3.22,2.52,2.08,1.94,1.88,1.67,1.65,1.37,1.25,1.51,1.38,1.25,1.48,1.21,1.35,1.04,1.36,1.17,1.0,0.9,0.98,0.65,0.56,0.59,0.58,0.66,0.38,0.61,0.42,0.42,0.41,0.49,0.44,0.19,0.16,0.36,0.26,0.3,0.17,0.25,0.27,0.2,0.23,0.0,0.16,0.17,0.16,0.2,0.18,0.17,0.15,0.19,0.15,0.16,0.12,0.16,0.15,0.13,0.15,0.11,0.15,0.13,0.11,0.14,0.13,0.16,0.15,0.18,0.12,0.12,0.1,0.11,0.07,0.12,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.05,0.07,0.08,0.07,0.08,0.07,0.08,0.04,0.05,0.0,0.05,0.04,0.04,0.05,0.07,0.04,0.03,0.06,0.04,0.03,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0
12/17/2021,11.23,11.2,8.4,4.55,4.41,4.37,4.74,3.66,3.22,2.52,2.08,1.94,1.88,1.67,1.65,1.37,1.25,1.51,1.38,1.25,1.48,1.21,1.35,1.04,1.36,1.17,1.0,0.9,0.98,0.65,0.56,0.59,0.58,0.66,0.38,0.61,0.42,0.42,0.41,0.49,0.44,0.19,0.16,0.36,0.26,0.3,0.17,0.25,0.27,0.2,0.23,0.0,0.16,0.17,0.16,0.2,0.18,0.17,0.15,0.19,0.15,0.16,0.12,0.16,0.15,0.13,0.15,0.11,0.15,0.13,0.11,0.14,0.13,0.16,0.15,0.18,0.12,0.12,0.1,0.11,0.07,0.12,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.05,0.07,0.08,0.07,0.08,0.07,0.08,0.04,0.05,0.0,0.05,0.04,0.04,0.05,0.07,0.04,0.03,0.06,0.04,0.03,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0
12/20/2021,11.23,11.2,8.4,4.55,4.41,4.37,4.74,3.66,3.22,2.52,2.08,1.94,1.88,1.67,1.65,1.37,1.25,1.51,1.38,1.25,1.48,1.21,1.35,1.04,1.36,1.17,1.0,0.9,0.98,0.65,0.56,0.59,0.58,0.66,0.38,0.61,0.42,0.42,0.41,0.49,0.44,0.19,0.16,0.36,0.26,0.3,0.17,0.25,0.27,0.2,0.23,0.0,0.16,0.17,0.16,0.2,0.18,0.17,0.15,0.19,0.15,0.16,0.12,0.16,0.15,0.13,0.15,0.11,0.15,0.13,0.11,0.14,0.13,0.16,0.15,0.18,0.12,0.12,0.1,0.11,0.07,0.12,0.09,0.1,0.09,0.09,0.09,0.09,0.1,0.05,0.07,0.08,0.07,0.08,0.07,0.08,0.04,0.05,0.0,0.05,0.04,0.04,0.05,0.07,0.04,0.03,0.06,0.04,0.03,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0
12/21/2021,11.65,11.06,8.49,4.6,4.59,4.11,4.78,3.86,3.33,2.67,2.14,1.95,1.86,1.67,1.59,1.36,1.27,1.5,1.41,1.19,1.49,1.2,1.38,1.11,1.31,1.19,1.01,0.91,0.39,0.7,0.57,0.58,0.56,0.67,0.41,0.58,0.39,0.4,0.43,0.48,0.44,0.22,0.16,0.33,0.25,0.28,0.14,0.26,0.25,0.2,0.23,0.0,0.16,0.16,0.15,0.19,0.19,0.18,0.16,0.19,0.15,0.17,0.13,0.15,0.15,0.14,0.15,0.11,0.14,0.13,0.12,0.14,0.13,0.16,0.14,0.16,0.12,0.12,0.09,0.11,0.07,0.11,0.09,0.09,0.09,0.08,0.09,0.08,0.08,0.05,0.07,0.08,0.08,0.08,0.07,0.08,0.04,0.06,0.0,0.04,0.04,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.03,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.03
12/22/2021,11.65,11.06,8.49,4.6,4.59,4.11,4.78,3.86,3.33,2.67,2.14,1.95,1.86,1.67,1.59,1.36,1.27,1.5,1.41,1.19,1.49,1.2,1.38,1.11,1.31,1.19,1.01,0.91,0.39,0.7,0.57,0.58,0.56,0.67,0.41,0.58,0.39,0.4,0.43,0.48,0.44,0.22,0.16,0.33,0.25,0.28,0.14,0.26,0.25,0.2,0.23,0.0,0.16,0.16,0.15,0.19,0.19,0.18,0.16,0.19,0.15,0.17,0.13,0.15,0.15,0.14,0.15,0.11,0.14,0.13,0.12,0.14,0.13,0.16,0.14,0.16,0.12,0.12,0.09,0.11,0.07,0.11,0.09,0.09,0.09,0.08,0.09,0.08,0.08,0.05,0.07,0.08,0.08,0.08,0.07,0.08,0.04,0.06,0.0,0.04,0.04,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.03,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.03
12/23/2021,11.64,11.17,8.54,4.58,4.59,4.1,4.79,3.86,3.35,2.68,2.14,1.96,1.84,1.66,1.6,1.35,1.27,1.5,1.4,1.2,1.49,1.21,1.37,1.11,1.27,1.19,1.0,0.91,0.4,0.7,0.57,0.59,0.55,0.67,0.42,0.56,0.38,0.39,0.43,0.47,0.45,0.22,0.15,0.32,0.25,0.28,0.14,0.26,0.25,0.2,0.21,0.0,0.16,0.16,0.15,0.19,0.19,0.18,0.15,0.19,0.14,0.16,0.13,0.15,0.14,0.14,0.15,0.11,0.14,0.12,0.12,0.14,0.13,0.16,0.14,0.18,0.12,0.12,0.09,0.11,0.08,0.11,0.1,0.09,0.09,0.08,0.09,0.08,0.08,0.05,0.07,0.08,0.08,0.08,0.07,0.08,0.04,0.06,0.0,0.04,0.04,0.04,0.05,0.06,0.04,0.03,0.05,0.04,0.03,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.05
12/24/2021,11.67,11.12,8.52,4.58,4.55,4.18,4.83,3.82,3.21,2.71,2.13,1.95,1.85,1.65,1.56,1.41,1.25,1.53,1.41,1.19,1.51,1.17,1.38,1.09,1.27,1.18,0.98,0.92,0.4,0.69,0.56,0.57,0.55,0.67,0.43,0.57,0.39,0.4,0.43,0.48,0.44,0.22,0.16,0.33,0.25,0.29,0.15,0.26,0.26,0.21,0.22,0.0,0.16,0.16,0.16,0.19,0.19,0.18,0.15,0.19,0.14,0.17,0.13,0.15,0.15,0.14,0.15,0.11,0.14,0.13,0.12,0.13,0.13,0.16,0.14,0.18,0.12,0.12,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.08,0.09,0.08,0.08,0.05,0.07,0.08,0.07,0.08,0.08,0.08,0.04,0.06,0.0,0.04,0.04,0.04,0.05,0.06,0.04,0.03,0.06,0.04,0.03,0.04,0.04,0.03,0.02,0.05,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.02
12/27/2021,11.66,11.08,8.57,4.54,4.56,4.22,4.82,3.71,3.23,2.72,2.13,1.94,1.85,1.67,1.57,1.44,1.25,1.54,1.41,1.18,1.53,1.17,1.37,1.06,1.26,1.17,0.98,0.93,0.39,0.68,0.55,0.56,0.55,0.67,0.43,0.57,0.38,0.4,0.43,0.48,0.44,0.22,0.16,0.33,0.25,0.28,0.14,0.25,0.26,0.21,0.21,0.0,0.16,0.16,0.16,0.19,0.19,0.19,0.15,0.19,0.14,0.17,0.13,0.15,0.15,0.14,0.15,0.11,0.14,0.14,0.12,0.13,0.13,0.16,0.14,0.18,0.13,0.12,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.08,0.09,0.08,0.08,0.05,0.07,0.08,0.07,0.08,0.08,0.08,0.04,0.06,0.0,0.04,0.04,0.04,0.05,0.06,0.04,0.03,0.06,0.04,0.03,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.02
12/28/2021,11.66,11.08,8.57,4.54,4.56,4.22,4.82,3.71,3.23,2.72,2.13,1.94,1.85,1.67,1.57,1.44,1.25,1.54,1.41,1.18,1.53,1.17,1.37,1.06,1.26,1.17,0.98,0.93,0.39,0.68,0.55,0.56,0.55,0.67,0.43,0.57,0.38,0.4,0.43,0.48,0.44,0.22,0.16,0.33,0.25,0.28,0.14,0.25,0.26,0.21,0.21,0.0,0.16,0.16,0.16,0.19,0.19,0.19,0.15,0.19,0.14,0.17,0.13,0.15,0.15,0.14,0.15,0.11,0.14,0.14,0.12,0.13,0.13,0.16,0.14,0.18,0.13,0.12,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.08,0.09,0.08,0.08,0.05,0.07,0.08,0.07,0.08,0.08,0.08,0.04,0.06,0.0,0.04,0.04,0.04,0.05,0.06,0.04,0.03,0.06,0.04,0.03,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.02
12/29/2021,11.66,11.08,8.57,4.54,4.56,4.22,4.82,3.71,3.23,2.72,2.13,1.94,1.85,1.67,1.57,1.44,1.25,1.54,1.41,1.18,1.53,1.17,1.37,1.06,1.26,1.17,0.98,0.93,0.39,0.68,0.55,0.56,0.55,0.67,0.43,0.57,0.38,0.4,0.43,0.48,0.44,0.22,0.16,0.33,0.25,0.28,0.14,0.25,0.26,0.21,0.21,0.0,0.16,0.16,0.16,0.19,0.19,0.19,0.15,0.19,0.14,0.17,0.13,0.15,0.15,0.14,0.15,0.11,0.14,0.14,0.12,0.13,0.13,0.16,0.14,0.18,0.13,0.12,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.08,0.09,0.08,0.08,0.05,0.07,0.08,0.07,0.08,0.08,0.08,0.04,0.06,0.0,0.04,0.04,0.04,0.05,0.06,0.04,0.03,0.06,0.04,0.03,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.02
12/30/2021,11.64,11.08,8.59,4.52,4.56,4.25,4.81,3.68,3.2,2.72,2.14,1.94,1.85,1.66,1.59,1.44,1.25,1.54,1.41,1.17,1.54,1.16,1.37,1.06,1.27,1.17,0.97,0.94,0.39,0.68,0.55,0.56,0.55,0.67,0.43,0.57,0.38,0.4,0.43,0.48,0.44,0.21,0.15,0.34,0.25,0.28,0.15,0.25,0.26,0.21,0.21,0.0,0.16,0.16,0.16,0.19,0.19,0.19,0.15,0.19,0.14,0.17,0.13,0.15,0.15,0.15,0.15,0.11,0.14,0.14,0.12,0.13,0.12,0.16,0.14,0.18,0.12,0.12,0.1,0.11,0.07,0.11,0.1,0.09,0.1,0.08,0.09,0.08,0.08,0.05,0.07,0.08,0.07,0.08,0.08,0.08,0.04,0.06,0.0,0.04,0.04,0.04,0.05,0.06,0.04,0.03,0.06,0.04,0.03,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,99.98
12/31/2021,11.61,11.08,8.59,4.51,4.56,4.27,4.78,3.7,3.22,2.7,2.14,1.94,1.87,1.66,1.59,1.44,1.25,1.52,1.42,1.17,1.52,1.17,1.37,1.07,1.3,1.18,0.98,0.93,0.39,0.68,0.56,0.56,0.56,0.67,0.43,0.57,0.37,0.4,0.44,0.48,0.43,0.2,0.15,0.34,0.25,0.28,0.14,0.25,0.26,0.21,0.22,0.0,0.16,0.16,0.15,0.19,0.19,0.19,0.15,0.19,0.14,0.17,0.13,0.14,0.15,0.15,0.15,0.11,0.14,0.13,0.12,0.13,0.13,0.16,0.14,0.18,0.12,0.12,0.1,0.11,0.07,0.11,0.1,0.09,0.1,0.08,0.09,0.08,0.08,0.05,0.07,0.08,0.08,0.08,0.08,0.08,0.04,0.06,0.0,0.04,0.04,0.04,0.05,0.06,0.04,0.03,0.06,0.04,0.03,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,99.99
