,AAPL,MSFT,JPM,INTC,BAC,T,PG,JNJ,XOM,GOOGL,GOOG,BRK.B,ORCL,WFC,HD,C,CSCO,V,VZ,ABBV,CVX,BMY,MRK,AMGN,PFE,CHTR,PEP,UNH,LOW,PM,FB,AVGO,MO,UNP,MA,MCD,HON,KO,GS,IBM,TXN,QCOM,MS,BIIB,EBAY,USB,JCI,WMT,GILD,LIN,ACN,CMCSA,COP,NKE,CI,PNC,SBUX,MMM,CAT,HPQ,ABT,LMT,MDT,ADBE,BLK,MDLZ,UPS,BKNG,ANTM,LLY,AXP,PGR,RTX,PRU,TGT,LRCX,BK,TMO,DG,MET,CL,CSX,LHX,NSC,ALL,ATUS,ADP,REGN,TFC,CVS,ETN,BX,CB,NOC,KMB,SO,NEE,AMT,CCI,AMP,PSX,WBA,AFL,SYF,AON,CTSH,LYB,ITW,ORLY,KMI,SHW,XTSLA,DOW,ICE,DE,D,TROW,HUM,SCHW,WMB,STT,PYPL,AMAT,MPC,TRV,VLO,EMR,PLD,AZO,CMI,SPGI,GD,COST,DELL,STX,NXPI,MCK,NEM,KR,DVA,AIG,KLAC,EXC,DUK,COF,ADI,CERN,SYY,DFS,WM,PSA,AEP,EL,GIS,YUM,DD,BAX,NTRS,APD,CME,BA,CLX,OKE,INTU,TEL,FIS,HCA,NTAP,CFG,NLOK,HPE,GLW,A,GPN,NLY,MTB,TJX,PANW,INFO,WAT,MMC,FITB,FISV,SBAC,CTXS,PEG,VFC,IP,RF,SWKS,BBY,XLNX,APH,KEY,CE,MAS,ROK,EQH,WEC,EOG,TT,PAYX,MCO,ZTS,MTD,AVB,USD,ANSGR.IS,EA,DGX,LSXMK,HSY,CDW,MSCI,SPG,CMA,VOYA,MSI,NRG,CTAS,ALLY,DPZ,HIG,KHC,HBAN,LBRDK,LUMN,AGNC,PFG,NUE,ADM,n/a,PXD,STZ,SRE,VMW,VRTX,FLT,SLM,CAH,JEF,CAG,NVR,FE,XRX,PCAR,CINF,BXP,AGO,GDDY,GPC,LEN,HOLX,CSL,PPL,EXPE,ABC,CHD,SLG,AMG,DHI,MAA,DISCK,WPC,CF,EVRG,L,IQV,ED,BEN,RJF,HLT,SJM,DAL,IVZ,OVV,OMF,FNF,WU,IRM,K,WHR,OMC,SUM
09/13/2021,5.78,4.79,2.67,1.89,2.0,1.83,1.85,1.63,1.36,1.71,1.63,1.45,1.47,1.33,1.29,1.25,1.24,1.03,1.03,0.95,0.94,0.97,0.93,0.79,1.04,0.92,0.86,0.82,0.83,0.83,0.83,0.75,0.73,0.63,0.62,0.68,0.64,0.64,0.67,0.61,0.57,0.58,0.66,0.48,0.54,0.5,0.55,0.52,0.5,0.52,0.53,0.48,0.42,0.45,0.39,0.43,0.43,0.39,0.38,0.37,0.43,0.36,0.38,0.39,0.36,0.34,0.31,0.36,0.33,0.35,0.31,0.31,0.32,0.33,0.31,0.3,0.33,0.33,0.29,0.3,0.28,0.28,0.3,0.26,0.28,0.22,0.28,0.3,0.27,0.28,0.28,0.34,0.29,0.24,0.25,0.26,0.26,0.25,0.23,0.24,0.18,0.24,0.23,0.22,0.28,0.24,0.2,0.21,0.22,0.18,0.23,0.19,0.21,0.21,0.22,0.22,0.21,0.18,0.21,0.17,0.21,0.19,0.2,0.19,0.21,0.17,0.2,0.2,0.19,0.18,0.19,0.18,0.19,0.17,0.17,0.18,0.17,0.14,0.19,0.15,0.17,0.16,0.17,0.15,0.14,0.15,0.14,0.15,0.14,0.14,0.14,0.14,0.14,0.12,0.14,0.11,0.13,0.12,0.12,0.12,0.11,0.12,0.12,0.14,0.14,0.11,0.15,0.15,0.13,0.12,0.12,0.11,0.14,0.0,0.11,0.11,0.12,0.14,0.13,0.14,0.14,0.13,0.13,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.23
09/14/2021,5.63,4.8,2.66,1.92,1.98,1.83,1.87,1.63,1.36,1.69,1.61,1.45,1.48,1.33,1.3,1.24,1.23,1.03,1.04,0.95,0.95,0.97,0.93,0.79,1.04,0.93,0.87,0.81,0.84,0.84,0.83,0.76,0.73,0.63,0.62,0.68,0.64,0.64,0.67,0.61,0.58,0.59,0.66,0.48,0.54,0.5,0.55,0.52,0.5,0.52,0.53,0.48,0.43,0.45,0.37,0.43,0.43,0.39,0.39,0.37,0.43,0.36,0.38,0.39,0.36,0.34,0.32,0.36,0.32,0.35,0.31,0.31,0.32,0.33,0.31,0.3,0.33,0.34,0.29,0.31,0.28,0.28,0.3,0.26,0.28,0.22,0.28,0.31,0.27,0.27,0.28,0.34,0.29,0.24,0.25,0.26,0.26,0.25,0.23,0.24,0.18,0.24,0.23,0.23,0.28,0.24,0.2,0.22,0.22,0.19,0.24,0.13,0.21,0.21,0.22,0.22,0.22,0.18,0.21,0.18,0.21,0.19,0.2,0.19,0.21,0.17,0.2,0.2,0.19,0.18,0.2,0.18,0.19,0.16,0.16,0.18,0.17,0.14,0.18,0.15,0.17,0.16,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.14,0.14,0.14,0.12,0.14,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.12,0.14,0.14,0.11,0.15,0.15,0.13,0.12,0.12,0.11,0.14,0.1,0.11,0.11,0.12,0.14,0.13,0.14,0.14,0.13,0.13,0.12,0.1,0.11,0.0,0.0,0.11,0.0,0.11,0.12,0.12,0.11,0.11,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.17999999999998
09/15/2021,5.63,4.8,2.66,1.92,1.98,1.83,1.87,1.63,1.36,1.69,1.61,1.45,1.48,1.33,1.3,1.24,1.23,1.03,1.04,0.95,0.95,0.97,0.93,0.79,1.04,0.93,0.87,0.81,0.84,0.84,0.83,0.76,0.73,0.63,0.62,0.68,0.64,0.64,0.67,0.61,0.58,0.59,0.66,0.48,0.54,0.5,0.55,0.52,0.5,0.52,0.53,0.48,0.43,0.45,0.37,0.43,0.43,0.39,0.39,0.37,0.43,0.36,0.38,0.39,0.36,0.34,0.32,0.36,0.32,0.35,0.31,0.31,0.32,0.33,0.31,0.3,0.33,0.34,0.29,0.31,0.28,0.28,0.3,0.26,0.28,0.22,0.28,0.31,0.27,0.27,0.28,0.34,0.29,0.24,0.25,0.26,0.26,0.25,0.23,0.24,0.18,0.24,0.23,0.23,0.28,0.24,0.2,0.22,0.22,0.19,0.24,0.13,0.21,0.21,0.22,0.22,0.22,0.18,0.21,0.18,0.21,0.19,0.2,0.19,0.21,0.17,0.2,0.2,0.19,0.18,0.2,0.18,0.19,0.16,0.16,0.18,0.17,0.14,0.18,0.15,0.17,0.16,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.14,0.14,0.14,0.12,0.14,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.12,0.14,0.14,0.11,0.15,0.15,0.13,0.12,0.12,0.11,0.14,0.1,0.11,0.11,0.12,0.14,0.13,0.14,0.14,0.13,0.13,0.12,0.1,0.11,0.0,0.0,0.11,0.0,0.11,0.12,0.12,0.11,0.11,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.17999999999998
09/16/2021,5.61,4.79,2.68,1.95,2.0,1.84,1.88,1.61,1.39,1.7,1.62,1.46,1.46,1.37,1.31,1.25,1.23,1.02,1.04,0.95,0.96,0.96,0.92,0.8,1.01,0.93,0.86,0.82,0.85,0.83,0.82,0.76,0.72,0.62,0.62,0.69,0.64,0.64,0.68,0.61,0.58,0.58,0.66,0.49,0.53,0.51,0.55,0.51,0.5,0.52,0.52,0.48,0.44,0.44,0.38,0.44,0.43,0.39,0.39,0.37,0.42,0.36,0.37,0.38,0.36,0.34,0.32,0.36,0.33,0.34,0.31,0.31,0.32,0.34,0.31,0.31,0.33,0.33,0.29,0.31,0.28,0.28,0.29,0.26,0.28,0.23,0.28,0.3,0.27,0.27,0.28,0.34,0.29,0.24,0.25,0.26,0.26,0.25,0.23,0.24,0.18,0.23,0.23,0.23,0.28,0.24,0.21,0.21,0.22,0.19,0.24,0.13,0.21,0.21,0.22,0.21,0.21,0.18,0.21,0.18,0.21,0.19,0.2,0.2,0.21,0.17,0.2,0.2,0.19,0.18,0.19,0.18,0.19,0.17,0.16,0.18,0.17,0.14,0.18,0.15,0.17,0.16,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.12,0.14,0.11,0.12,0.12,0.12,0.11,0.11,0.12,0.12,0.14,0.14,0.11,0.15,0.14,0.13,0.12,0.12,0.11,0.13,0.0,0.11,0.11,0.12,0.15,0.13,0.14,0.14,0.13,0.12,0.12,0.1,0.11,0.0,0.0,0.11,0.0,0.11,0.12,0.12,0.11,0.11,0.12,0.11,0.1,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.15
09/17/2021,5.61,4.88,2.66,1.95,1.96,1.84,1.89,1.62,1.38,1.71,1.63,1.46,1.43,1.39,1.31,1.23,1.23,1.02,1.04,0.95,0.95,0.96,0.91,0.8,1.02,0.9,0.87,0.83,0.85,0.83,0.83,0.77,0.7,0.62,0.62,0.69,0.64,0.64,0.68,0.6,0.59,0.58,0.65,0.48,0.53,0.51,0.55,0.52,0.5,0.53,0.53,0.45,0.44,0.44,0.37,0.43,0.43,0.39,0.38,0.36,0.43,0.36,0.38,0.39,0.36,0.34,0.32,0.37,0.33,0.34,0.31,0.31,0.32,0.33,0.31,0.31,0.32,0.33,0.29,0.31,0.28,0.28,0.29,0.26,0.28,0.22,0.28,0.31,0.26,0.27,0.28,0.35,0.29,0.24,0.25,0.26,0.26,0.25,0.23,0.24,0.17,0.23,0.23,0.23,0.28,0.24,0.21,0.21,0.22,0.19,0.24,0.13,0.21,0.22,0.22,0.21,0.21,0.18,0.2,0.18,0.21,0.19,0.21,0.19,0.21,0.17,0.19,0.2,0.19,0.18,0.2,0.18,0.19,0.17,0.16,0.18,0.17,0.14,0.18,0.15,0.17,0.17,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.14,0.14,0.14,0.12,0.14,0.11,0.13,0.12,0.12,0.12,0.11,0.12,0.12,0.14,0.14,0.11,0.15,0.15,0.13,0.12,0.11,0.11,0.13,0.0,0.11,0.11,0.12,0.15,0.13,0.14,0.14,0.13,0.12,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.13,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19
09/20/2021,5.6,4.93,2.66,1.95,1.98,1.85,1.86,1.61,1.41,1.71,1.63,1.45,1.44,1.39,1.31,1.24,1.21,1.02,1.04,0.96,0.95,0.94,0.9,0.8,1.01,0.9,0.86,0.83,0.86,0.83,0.82,0.77,0.71,0.61,0.62,0.69,0.63,0.64,0.66,0.6,0.59,0.57,0.65,0.48,0.55,0.51,0.55,0.52,0.51,0.52,0.53,0.46,0.45,0.43,0.37,0.43,0.42,0.39,0.38,0.37,0.42,0.36,0.38,0.4,0.35,0.34,0.32,0.36,0.33,0.33,0.32,0.31,0.32,0.33,0.31,0.31,0.32,0.33,0.29,0.31,0.27,0.28,0.28,0.26,0.28,0.21,0.28,0.31,0.27,0.28,0.28,0.36,0.29,0.24,0.25,0.26,0.26,0.25,0.23,0.24,0.18,0.24,0.23,0.23,0.28,0.24,0.2,0.21,0.23,0.19,0.23,0.14,0.2,0.21,0.21,0.21,0.21,0.18,0.2,0.18,0.21,0.19,0.21,0.2,0.21,0.17,0.2,0.2,0.19,0.17,0.2,0.17,0.19,0.17,0.17,0.18,0.17,0.14,0.17,0.15,0.17,0.17,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.14,0.14,0.13,0.14,0.12,0.14,0.11,0.13,0.12,0.12,0.11,0.11,0.12,0.12,0.14,0.13,0.11,0.16,0.15,0.13,0.12,0.11,0.11,0.13,0.0,0.11,0.11,0.12,0.15,0.13,0.13,0.14,0.13,0.12,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.1,0.14,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.13
09/21/2021,4.68,4.35,2.83,1.95,1.99,2.0,1.86,1.5,1.65,1.7,1.61,1.77,1.45,1.35,1.35,1.39,0.89,1.07,1.1,1.04,1.1,1.04,0.87,0.86,0.88,0.88,0.78,0.83,0.9,0.79,1.02,0.73,0.71,0.77,0.64,0.63,0.62,0.63,0.64,0.65,0.58,0.56,0.72,0.53,0.49,0.56,0.3,0.51,0.47,0.54,0.47,0.45,0.46,0.29,0.49,0.4,0.39,0.43,0.38,0.49,0.41,0.42,0.37,0.3,0.36,0.38,0.32,0.22,0.36,0.33,0.35,0.32,0.38,0.36,0.4,0.31,0.31,0.28,0.3,0.35,0.3,0.28,0.24,0.31,0.32,0.25,0.29,0.25,0.32,0.28,0.24,0.29,0.35,0.25,0.23,0.26,0.23,0.11,0.24,0.24,0.23,0.22,0.25,0.24,0.2,0.19,0.25,0.22,0.19,0.22,0.26,0.16,0.22,0.18,0.23,0.27,0.19,0.19,0.16,0.22,0.21,0.18,0.27,0.25,0.21,0.22,0.19,0.18,0.18,0.23,0.17,0.19,0.17,0.17,0.19,0.21,0.18,0.2,0.16,0.15,0.17,0.16,0.16,0.15,0.27,0.22,0.14,0.14,0.16,0.14,0.12,0.13,0.13,0.15,0.13,0.16,0.14,0.11,0.13,0.13,0.0,0.12,0.13,0.12,0.13,0.15,0.23,0.12,0.14,0.1,0.0,0.11,0.0,0.11,0.13,0.11,0.15,0.11,0.1,0.0,0.13,0.15,0.15,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.17,0.0,0.11,0.14,0.12,0.13,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.32
09/22/2021,4.68,4.35,2.83,1.95,1.99,2.0,1.86,1.5,1.65,1.7,1.61,1.77,1.45,1.35,1.35,1.39,0.89,1.07,1.1,1.04,1.1,1.04,0.87,0.86,0.88,0.88,0.78,0.83,0.9,0.79,1.02,0.73,0.71,0.77,0.64,0.63,0.62,0.63,0.64,0.65,0.58,0.56,0.72,0.53,0.49,0.56,0.3,0.51,0.47,0.54,0.47,0.45,0.46,0.29,0.49,0.4,0.39,0.43,0.38,0.49,0.41,0.42,0.37,0.3,0.36,0.38,0.32,0.22,0.36,0.33,0.35,0.32,0.38,0.36,0.4,0.31,0.31,0.28,0.3,0.35,0.3,0.28,0.24,0.31,0.32,0.25,0.29,0.25,0.32,0.28,0.24,0.29,0.35,0.25,0.23,0.26,0.23,0.11,0.24,0.24,0.23,0.22,0.25,0.24,0.2,0.19,0.25,0.22,0.19,0.22,0.26,0.16,0.22,0.18,0.23,0.27,0.19,0.19,0.16,0.22,0.21,0.18,0.27,0.25,0.21,0.22,0.19,0.18,0.18,0.23,0.17,0.19,0.17,0.17,0.19,0.21,0.18,0.2,0.16,0.15,0.17,0.16,0.16,0.15,0.27,0.22,0.14,0.14,0.16,0.14,0.12,0.13,0.13,0.15,0.13,0.16,0.14,0.11,0.13,0.13,0.0,0.12,0.13,0.12,0.13,0.15,0.23,0.12,0.14,0.1,0.0,0.11,0.0,0.11,0.13,0.11,0.15,0.11,0.1,0.0,0.13,0.15,0.15,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.17,0.0,0.11,0.14,0.12,0.13,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.32
09/23/2021,4.65,4.34,2.8,1.93,1.96,2.01,1.87,1.52,1.63,1.7,1.61,1.78,1.47,1.35,1.35,1.35,0.89,1.08,1.12,1.04,1.09,1.04,0.88,0.86,0.9,0.88,0.79,0.82,0.9,0.8,1.02,0.72,0.72,0.77,0.64,0.63,0.62,0.64,0.63,0.66,0.58,0.56,0.71,0.53,0.49,0.56,0.3,0.51,0.48,0.53,0.47,0.45,0.45,0.29,0.49,0.39,0.4,0.43,0.37,0.49,0.41,0.42,0.37,0.3,0.36,0.38,0.32,0.23,0.37,0.34,0.35,0.32,0.39,0.35,0.4,0.31,0.31,0.28,0.31,0.34,0.31,0.28,0.25,0.31,0.32,0.25,0.29,0.25,0.32,0.28,0.24,0.27,0.35,0.25,0.23,0.26,0.23,0.11,0.24,0.23,0.22,0.22,0.25,0.24,0.2,0.19,0.25,0.23,0.19,0.22,0.26,0.16,0.22,0.19,0.22,0.27,0.19,0.19,0.16,0.22,0.2,0.18,0.26,0.24,0.21,0.21,0.19,0.18,0.18,0.23,0.17,0.19,0.17,0.18,0.19,0.21,0.18,0.2,0.16,0.15,0.17,0.16,0.16,0.15,0.27,0.22,0.14,0.15,0.16,0.14,0.12,0.13,0.13,0.15,0.13,0.16,0.14,0.11,0.13,0.13,0.0,0.12,0.13,0.12,0.13,0.15,0.23,0.12,0.14,0.1,0.0,0.11,0.0,0.12,0.13,0.11,0.15,0.11,0.1,0.0,0.13,0.15,0.15,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.16,0.0,0.11,0.14,0.12,0.13,0.0,0.11,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.25
09/24/2021,4.67,4.35,2.8,1.93,1.96,1.99,1.88,1.53,1.63,1.71,1.62,1.78,1.48,1.36,1.37,1.35,0.88,1.08,1.12,1.05,1.1,1.04,0.89,0.86,0.9,0.87,0.79,0.82,0.91,0.79,1.02,0.72,0.72,0.76,0.64,0.64,0.62,0.64,0.63,0.65,0.58,0.56,0.71,0.53,0.49,0.57,0.3,0.51,0.48,0.54,0.47,0.45,0.47,0.29,0.49,0.39,0.4,0.43,0.37,0.49,0.41,0.42,0.37,0.3,0.35,0.38,0.33,0.23,0.37,0.34,0.35,0.32,0.39,0.35,0.4,0.3,0.31,0.28,0.31,0.34,0.31,0.28,0.24,0.31,0.32,0.25,0.29,0.25,0.32,0.28,0.24,0.28,0.35,0.25,0.23,0.26,0.23,0.11,0.24,0.23,0.22,0.22,0.24,0.24,0.21,0.19,0.25,0.22,0.2,0.23,0.26,0.17,0.22,0.19,0.22,0.27,0.19,0.19,0.16,0.21,0.2,0.18,0.26,0.25,0.21,0.21,0.19,0.18,0.18,0.23,0.17,0.19,0.17,0.17,0.19,0.21,0.18,0.2,0.16,0.15,0.17,0.16,0.16,0.15,0.27,0.22,0.14,0.15,0.17,0.14,0.12,0.13,0.13,0.15,0.13,0.16,0.14,0.11,0.13,0.13,0.0,0.12,0.13,0.12,0.13,0.15,0.23,0.12,0.14,0.0,0.0,0.11,0.0,0.11,0.14,0.11,0.15,0.11,0.1,0.0,0.14,0.15,0.15,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.16,0.0,0.11,0.14,0.12,0.13,0.0,0.11,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.11,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.41
09/27/2021,4.68,4.32,2.88,1.93,2.04,1.96,1.85,1.49,1.7,1.7,1.61,1.77,1.49,1.38,1.34,1.4,0.88,1.1,1.1,1.03,1.13,1.02,0.88,0.84,0.88,0.85,0.78,0.8,0.89,0.78,0.97,0.72,0.71,0.77,0.66,0.63,0.62,0.63,0.64,0.66,0.58,0.55,0.73,0.51,0.49,0.58,0.3,0.5,0.47,0.54,0.47,0.44,0.5,0.29,0.48,0.41,0.4,0.43,0.37,0.5,0.4,0.42,0.37,0.29,0.36,0.37,0.31,0.24,0.36,0.33,0.37,0.31,0.4,0.36,0.39,0.31,0.31,0.28,0.3,0.35,0.3,0.28,0.24,0.31,0.31,0.21,0.29,0.25,0.33,0.28,0.24,0.28,0.34,0.25,0.23,0.25,0.23,0.11,0.23,0.24,0.23,0.22,0.24,0.25,0.21,0.19,0.26,0.22,0.2,0.23,0.25,0.0,0.22,0.19,0.23,0.26,0.19,0.19,0.17,0.22,0.21,0.18,0.27,0.26,0.21,0.22,0.2,0.18,0.19,0.23,0.17,0.19,0.17,0.17,0.19,0.21,0.18,0.2,0.15,0.15,0.17,0.16,0.16,0.14,0.28,0.22,0.14,0.15,0.17,0.14,0.12,0.12,0.13,0.15,0.13,0.16,0.14,0.11,0.13,0.13,0.0,0.12,0.14,0.12,0.13,0.15,0.23,0.12,0.15,0.0,0.0,0.11,0.0,0.12,0.14,0.12,0.15,0.11,0.0,0.0,0.13,0.15,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.16,0.0,0.11,0.14,0.12,0.13,0.0,0.11,0.0,0.12,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.16,0.0,0.0,0.1,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.35
