,NVDA,AMZN,FB,MSFT,AAPL,GOOGL,BABA,TSLA,WMT,700.HK,CRM,INTC,ROG.SW,JNJ,PYPL,SQ,V,INTU,MA,TSM,IBM,MELI,LLY,BIDU,PFE,ABT,ADBE,MRNA,MDT,DIS,ABBV,7203.T,CSCO,NIO,AZN.L,QCOM,SHOP,BMY,MRK,ZM,ISRG,GE,ILMN,NKE,GS,GME,BLK,SPGI,SAN.PA,SE,SYK,SAP.DE,DLR,AMGN,ABBN.SW,GM,TMO,BNTX,6758.T,AVGO,F,GILD,TWTR,TER,NOW,REGN,ORCL,NOVN.SW,NTES,DOCU,XPEV,6594.T,DXCM,ICE,BX,CRWD,6861.T,6954.T,NFLX,ADYEN.AS,SNAP,MSCI,APTV,005380.KS,FISV,FTNT,NTLA,ATVI,DSY.PA,NEE,PTON,BSY,ADSK,JD,EA,AMD,NOK,TDOC,2020.HK,IFX.DE,PHIA.AS,UBER,KKR,PANW,MS,EQIX,SWKS,CRSP,SCHW,2318.HK,PDD,COIN,SPCE,MRVL,1024.HK,PODD,A,EW,OKTA,LULU,BILI,FIS,ROK,HZNP,MASI,QRVO,DFS,SPOT,ENR.DE,018260.KS,000270.KS,FDX,TXG,ADS.DE,D,ANET,EBAY,VRSK,CON.DE,CGNX,SSNC,BSX,LYFT,TEAM,VRTX,CERN,6503.T,EXAS,STNE,GH,DDD,ETSY,PAGS,BKNG,TECH,6506.T,7832.T,GPN,BEP.UN.TO,BB.TO,ZS,SN.L,RMD.AX,NOVT,HPQ,AGR,RUN,APO,LYV,HPE,2331.HK,OSTK,ARES,XLNX,FLT,TUYA,KEYS,TNDM,ABMD,NKLA,NXPI,DECK,XP,ZAL.DE,ZG,ZNGA,III.L,WB,EDEN.PA,AMBA,AMP,APH,TME,BYND,T.TO,BIGC,BEPC,NSY.,QGEN,PTC,IDEX,PFPT,USD,DKS,VMW,DSYA.,JNPR,HO.PA,FICO,TXT,956.HK,RMV.L,241.HK,GLW,TTWO,2208.HK,NEM.DE,GE.,HRC,EDIT,VNE,UAA,SLAB,7272.T,CYBR,TEF,CMCSA,STM.PA,TIXT.TO,AMC,MGM,ABNB,4528.T,TW,IAC,TKWY.AS,JD.L,6724.T,LVS,EEFT,AVAV,AFRM,902.HK,YY,WMG,ASGN,BRKS,MORN,EXPE,MOG.A,ATO.PA,BWA,EVD.DE,IBKR,SSYS,MARA,EVR,FSLR,SPWR,IRTC,LAZR,KRW,LI,PATH,HOOD,SPLK,TTE.PA,SYNA,INVZ,EXEL,EXTR,GHC,SRNE,SMTC,IDT,QTWO,GOEV,NDX1.DE,SUM
09/27/2021,2.2,2.03,1.9,2.06,2.0,2.07,1.46,1.91,0.49,1.24,0.83,0.94,0.65,0.69,0.62,0.65,0.62,0.31,0.6,0.59,0.6,0.68,0.49,0.6,0.61,0.58,0.47,0.59,0.54,0.57,0.42,0.57,0.5,0.32,0.49,0.41,0.33,0.4,0.44,0.0,0.44,0.51,0.34,0.36,0.44,0.48,0.41,0.42,0.39,0.44,0.39,0.34,0.2,0.37,0.42,0.42,0.37,0.4,0.39,0.36,0.36,0.35,0.2,0.39,0.33,0.35,0.32,0.0,0.32,0.24,0.27,0.4,0.35,0.35,0.38,0.29,0.38,0.36,0.53,0.37,0.3,0.31,0.33,0.3,0.34,0.29,0.18,0.25,0.32,0.33,0.18,0.28,0.28,0.31,0.27,0.26,0.23,0.19,0.21,0.33,0.32,0.28,0.26,0.3,0.0,0.22,0.22,0.18,0.26,0.0,0.31,0.27,0.0,0.27,0.29,0.23,0.25,0.26,0.24,0.23,0.2,0.2,0.22,0.2,0.22,0.0,0.25,0.2,0.27,0.0,0.19,0.19,0.0,0.21,0.21,0.18,0.21,0.24,0.19,0.23,0.2,0.22,0.21,0.23,0.32,0.16,0.21,0.22,0.0,0.25,0.0,0.23,0.18,0.24,0.22,0.21,0.2,0.22,0.0,0.0,0.2,0.17,0.19,0.0,0.25,0.24,0.0,0.19,0.19,0.0,0.17,0.19,0.0,0.0,0.2,0.0,0.17,0.19,0.16,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.16,0.28,0.18,0.17,0.0,0.0,0.17,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.44,0.19,0.15,0.0,0.0,0.0,0.0,0.17,0.29,0.0,0.21,0.0,0.0,0.21,0.17,0.0,0.16,0.15,0.0,0.15,0.0,0.18,0.15,0.0,0.38,0.28,0.28,0.23,0.21,0.22,0.16,0.15,0.16,0.0,0.18,0.16,0.0,0.0,0.0,0.24,0.16,0.0,0.17,0.0,0.17,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.17
09/28/2021,2.18,2.06,1.95,2.08,2.02,2.11,1.41,1.99,0.49,1.24,0.86,0.95,0.65,0.69,0.63,0.65,0.64,0.31,0.62,0.6,0.61,0.68,0.49,0.6,0.61,0.58,0.47,0.56,0.54,0.58,0.42,0.59,0.51,0.32,0.5,0.41,0.33,0.4,0.45,0.0,0.44,0.52,0.34,0.35,0.44,0.47,0.41,0.42,0.39,0.45,0.4,0.34,0.2,0.37,0.42,0.42,0.37,0.38,0.41,0.37,0.37,0.35,0.21,0.39,0.34,0.34,0.33,0.0,0.32,0.24,0.27,0.41,0.35,0.35,0.37,0.3,0.38,0.37,0.54,0.36,0.32,0.32,0.33,0.3,0.34,0.29,0.17,0.25,0.32,0.33,0.18,0.28,0.29,0.31,0.27,0.27,0.24,0.19,0.21,0.33,0.32,0.29,0.26,0.3,0.0,0.22,0.22,0.18,0.26,0.0,0.3,0.26,0.0,0.27,0.26,0.23,0.25,0.26,0.24,0.24,0.19,0.2,0.22,0.2,0.23,0.0,0.25,0.2,0.26,0.0,0.19,0.19,0.0,0.21,0.22,0.18,0.21,0.24,0.19,0.23,0.2,0.22,0.22,0.23,0.32,0.16,0.22,0.22,0.0,0.25,0.15,0.23,0.18,0.25,0.22,0.21,0.21,0.22,0.0,0.0,0.2,0.17,0.18,0.0,0.25,0.24,0.0,0.19,0.2,0.0,0.16,0.19,0.0,0.0,0.2,0.0,0.17,0.19,0.16,0.16,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.27,0.18,0.17,0.0,0.0,0.17,0.0,0.18,0.19,0.16,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.15,0.0,0.0,0.17,0.3,0.0,0.2,0.0,0.0,0.21,0.17,0.0,0.16,0.0,0.0,0.15,0.0,0.19,0.15,0.0,0.38,0.28,0.29,0.23,0.22,0.22,0.17,0.0,0.17,0.0,0.17,0.16,0.0,0.0,0.0,0.23,0.17,0.0,0.17,0.15,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.36
09/29/2021,2.18,2.06,1.95,2.08,2.02,2.1,1.41,1.98,0.49,1.24,0.86,0.95,0.65,0.69,0.63,0.65,0.64,0.31,0.61,0.6,0.61,0.68,0.49,0.59,0.61,0.58,0.47,0.56,0.54,0.58,0.42,0.58,0.51,0.32,0.5,0.41,0.33,0.4,0.45,0.0,0.44,0.52,0.34,0.34,0.44,0.46,0.41,0.42,0.39,0.44,0.4,0.34,0.2,0.37,0.42,0.42,0.37,0.39,0.41,0.37,0.37,0.35,0.21,0.39,0.34,0.34,0.33,0.0,0.32,0.24,0.27,0.41,0.35,0.35,0.37,0.3,0.38,0.37,0.54,0.36,0.32,0.32,0.32,0.3,0.34,0.29,0.17,0.25,0.32,0.33,0.18,0.28,0.29,0.31,0.27,0.27,0.24,0.19,0.21,0.33,0.32,0.29,0.26,0.3,0.0,0.22,0.22,0.18,0.26,0.0,0.3,0.26,0.0,0.27,0.26,0.23,0.25,0.26,0.24,0.24,0.19,0.2,0.22,0.2,0.23,0.0,0.25,0.2,0.26,0.0,0.19,0.19,0.0,0.21,0.22,0.18,0.21,0.24,0.19,0.23,0.2,0.22,0.22,0.23,0.31,0.16,0.22,0.22,0.0,0.25,0.15,0.23,0.18,0.25,0.22,0.21,0.21,0.22,0.0,0.0,0.2,0.17,0.18,0.0,0.25,0.24,0.0,0.19,0.2,0.0,0.16,0.19,0.0,0.0,0.2,0.0,0.17,0.19,0.16,0.16,0.17,0.0,0.0,0.0,0.0,0.15,0.17,0.0,0.16,0.27,0.18,0.17,0.0,0.0,0.17,0.0,0.18,0.19,0.16,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.15,0.0,0.0,0.17,0.3,0.0,0.2,0.15,0.0,0.21,0.17,0.0,0.16,0.0,0.0,0.15,0.0,0.19,0.0,0.0,0.38,0.28,0.29,0.23,0.22,0.22,0.17,0.0,0.17,0.0,0.17,0.16,0.0,0.0,0.0,0.23,0.17,0.0,0.17,0.0,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.27
09/30/2021,2.15,2.05,1.96,2.05,2.01,2.1,1.47,2.04,0.49,1.26,0.84,0.96,0.65,0.69,0.62,0.64,0.63,0.31,0.61,0.6,0.62,0.65,0.48,0.6,0.61,0.57,0.46,0.54,0.54,0.59,0.43,0.6,0.5,0.33,0.49,0.41,0.33,0.4,0.45,0.0,0.43,0.53,0.34,0.34,0.46,0.48,0.42,0.42,0.39,0.44,0.39,0.34,0.2,0.37,0.41,0.43,0.36,0.37,0.41,0.37,0.38,0.35,0.2,0.39,0.33,0.34,0.33,0.0,0.33,0.23,0.27,0.4,0.34,0.35,0.37,0.29,0.37,0.36,0.54,0.36,0.31,0.31,0.33,0.3,0.34,0.28,0.17,0.25,0.3,0.32,0.18,0.27,0.29,0.32,0.28,0.27,0.24,0.19,0.2,0.33,0.32,0.3,0.26,0.3,0.0,0.22,0.22,0.18,0.27,0.0,0.31,0.27,0.0,0.27,0.25,0.23,0.24,0.25,0.23,0.24,0.19,0.21,0.22,0.2,0.22,0.0,0.26,0.2,0.27,0.0,0.19,0.19,0.0,0.21,0.21,0.18,0.22,0.24,0.2,0.22,0.2,0.22,0.22,0.22,0.32,0.16,0.22,0.22,0.0,0.24,0.16,0.23,0.18,0.24,0.21,0.21,0.21,0.22,0.0,0.0,0.2,0.17,0.18,0.0,0.26,0.23,0.0,0.19,0.2,0.0,0.16,0.2,0.0,0.0,0.2,0.0,0.17,0.18,0.16,0.16,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.27,0.19,0.17,0.0,0.0,0.17,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.15,0.0,0.0,0.18,0.28,0.0,0.19,0.15,0.0,0.21,0.17,0.0,0.16,0.0,0.0,0.15,0.0,0.19,0.15,0.0,0.38,0.28,0.29,0.23,0.22,0.22,0.16,0.0,0.17,0.0,0.17,0.16,0.0,0.0,0.0,0.24,0.0,0.0,0.17,0.16,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.14
10/01/2021,2.1,2.05,1.94,2.03,2.01,2.07,1.53,2.05,0.5,1.31,0.84,0.98,0.65,0.7,0.61,0.62,0.64,0.3,0.62,0.59,0.63,0.63,0.48,0.6,0.61,0.57,0.45,0.52,0.54,0.59,0.44,0.62,0.51,0.33,0.49,0.41,0.32,0.41,0.46,0.0,0.43,0.55,0.34,0.34,0.46,0.46,0.42,0.41,0.39,0.43,0.4,0.34,0.2,0.38,0.41,0.44,0.36,0.32,0.42,0.37,0.39,0.36,0.2,0.38,0.32,0.34,0.34,0.0,0.34,0.23,0.27,0.41,0.34,0.35,0.36,0.28,0.37,0.37,0.55,0.35,0.29,0.29,0.34,0.3,0.35,0.27,0.17,0.27,0.3,0.33,0.17,0.27,0.29,0.32,0.29,0.26,0.24,0.19,0.21,0.32,0.33,0.3,0.26,0.3,0.0,0.22,0.22,0.18,0.27,0.0,0.29,0.27,0.0,0.26,0.27,0.23,0.24,0.25,0.23,0.23,0.18,0.21,0.23,0.2,0.22,0.0,0.26,0.2,0.27,0.0,0.19,0.2,0.0,0.2,0.22,0.18,0.21,0.24,0.2,0.21,0.2,0.22,0.21,0.22,0.32,0.16,0.22,0.22,0.0,0.24,0.0,0.22,0.17,0.25,0.21,0.21,0.2,0.22,0.0,0.0,0.19,0.17,0.18,0.0,0.27,0.23,0.0,0.19,0.2,0.0,0.17,0.2,0.0,0.15,0.21,0.0,0.16,0.18,0.16,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.27,0.19,0.17,0.0,0.0,0.17,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.0,0.19,0.16,0.0,0.16,0.0,0.0,0.18,0.29,0.0,0.19,0.0,0.0,0.23,0.17,0.0,0.16,0.0,0.0,0.15,0.0,0.19,0.0,0.0,0.38,0.27,0.28,0.22,0.22,0.22,0.16,0.15,0.17,0.0,0.17,0.17,0.0,0.0,0.0,0.22,0.17,0.0,0.17,0.16,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.11
10/04/2021,2.12,2.05,1.94,2.03,2.02,2.05,1.49,2.06,0.5,1.29,0.84,0.97,0.67,0.7,0.61,0.62,0.63,0.3,0.62,0.6,0.64,0.64,0.51,0.61,0.62,0.57,0.45,0.52,0.54,0.57,0.44,0.6,0.5,0.33,0.52,0.41,0.32,0.41,0.47,0.0,0.43,0.53,0.33,0.35,0.44,0.46,0.41,0.41,0.4,0.43,0.39,0.33,0.2,0.38,0.42,0.44,0.36,0.33,0.4,0.37,0.39,0.36,0.19,0.37,0.33,0.34,0.33,0.0,0.34,0.23,0.28,0.39,0.35,0.35,0.36,0.29,0.37,0.36,0.57,0.33,0.29,0.3,0.33,0.3,0.35,0.28,0.16,0.27,0.3,0.33,0.17,0.27,0.29,0.31,0.31,0.27,0.24,0.18,0.22,0.32,0.32,0.29,0.26,0.31,0.0,0.22,0.22,0.18,0.26,0.0,0.3,0.27,0.0,0.26,0.26,0.24,0.24,0.25,0.23,0.23,0.18,0.21,0.22,0.2,0.22,0.0,0.25,0.2,0.27,0.0,0.19,0.19,0.0,0.21,0.22,0.18,0.21,0.24,0.2,0.21,0.21,0.22,0.21,0.23,0.32,0.16,0.22,0.23,0.0,0.25,0.0,0.22,0.17,0.24,0.21,0.2,0.2,0.22,0.0,0.0,0.2,0.17,0.18,0.0,0.26,0.24,0.0,0.2,0.2,0.0,0.17,0.19,0.0,0.15,0.2,0.0,0.16,0.19,0.16,0.15,0.16,0.0,0.0,0.0,0.0,0.15,0.17,0.0,0.16,0.27,0.18,0.16,0.0,0.0,0.17,0.0,0.18,0.19,0.16,0.0,0.0,0.0,0.16,0.18,0.16,0.0,0.15,0.0,0.0,0.17,0.31,0.0,0.2,0.0,0.0,0.22,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.39,0.27,0.29,0.23,0.22,0.22,0.16,0.0,0.17,0.0,0.17,0.16,0.0,0.0,0.0,0.23,0.16,0.0,0.17,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.06
10/05/2021,2.12,2.04,1.96,2.08,2.03,2.09,1.45,2.06,0.49,1.29,0.85,0.98,0.68,0.7,0.62,0.61,0.65,0.3,0.64,0.6,0.66,0.63,0.5,0.6,0.62,0.57,0.45,0.46,0.55,0.6,0.45,0.59,0.51,0.33,0.51,0.41,0.32,0.41,0.51,0.0,0.44,0.55,0.32,0.35,0.45,0.46,0.41,0.41,0.4,0.43,0.4,0.33,0.2,0.38,0.41,0.44,0.36,0.3,0.39,0.37,0.39,0.35,0.2,0.37,0.33,0.32,0.34,0.0,0.34,0.23,0.28,0.39,0.35,0.35,0.36,0.29,0.36,0.36,0.58,0.33,0.3,0.3,0.34,0.29,0.35,0.29,0.16,0.27,0.29,0.34,0.17,0.27,0.29,0.3,0.31,0.27,0.24,0.18,0.22,0.32,0.32,0.31,0.27,0.31,0.0,0.22,0.22,0.18,0.27,0.0,0.29,0.27,0.0,0.26,0.26,0.24,0.24,0.25,0.23,0.23,0.18,0.21,0.23,0.21,0.22,0.0,0.26,0.21,0.26,0.0,0.18,0.2,0.0,0.21,0.22,0.19,0.21,0.24,0.2,0.22,0.21,0.23,0.22,0.23,0.32,0.16,0.22,0.23,0.0,0.21,0.0,0.22,0.17,0.25,0.21,0.19,0.19,0.22,0.0,0.0,0.2,0.17,0.18,0.0,0.26,0.24,0.0,0.2,0.22,0.0,0.17,0.19,0.0,0.0,0.21,0.0,0.16,0.19,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.26,0.18,0.17,0.0,0.0,0.17,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.0,0.18,0.16,0.0,0.15,0.0,0.0,0.18,0.31,0.0,0.2,0.0,0.0,0.21,0.17,0.0,0.16,0.0,0.0,0.15,0.0,0.18,0.0,0.0,0.4,0.27,0.29,0.23,0.23,0.22,0.16,0.0,0.17,0.0,0.17,0.16,0.0,0.15,0.0,0.23,0.16,0.0,0.18,0.16,0.17,0.0,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.28999999999999
10/06/2021,2.11,2.04,1.96,2.07,2.03,2.09,1.45,2.05,0.49,1.29,0.85,0.98,0.68,0.69,0.62,0.61,0.65,0.3,0.64,0.59,0.66,0.63,0.5,0.6,0.61,0.57,0.45,0.46,0.55,0.6,0.45,0.59,0.51,0.33,0.51,0.41,0.31,0.41,0.51,0.0,0.44,0.55,0.32,0.35,0.45,0.46,0.41,0.41,0.4,0.43,0.4,0.33,0.2,0.38,0.4,0.44,0.36,0.28,0.39,0.37,0.39,0.35,0.2,0.37,0.33,0.32,0.34,0.0,0.34,0.23,0.28,0.39,0.35,0.35,0.36,0.29,0.36,0.36,0.57,0.33,0.3,0.3,0.34,0.29,0.35,0.28,0.16,0.27,0.29,0.33,0.17,0.27,0.29,0.3,0.31,0.27,0.24,0.18,0.22,0.32,0.32,0.31,0.27,0.31,0.0,0.22,0.22,0.18,0.27,0.0,0.29,0.27,0.0,0.26,0.26,0.24,0.24,0.25,0.23,0.23,0.18,0.21,0.22,0.2,0.22,0.0,0.25,0.21,0.26,0.0,0.18,0.2,0.0,0.21,0.22,0.18,0.21,0.24,0.2,0.22,0.21,0.23,0.22,0.23,0.32,0.16,0.22,0.23,0.0,0.21,0.0,0.22,0.17,0.25,0.21,0.19,0.19,0.22,0.0,0.0,0.2,0.17,0.18,0.0,0.26,0.24,0.15,0.2,0.22,0.0,0.17,0.19,0.0,0.0,0.21,0.0,0.16,0.19,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.26,0.18,0.17,0.0,0.0,0.17,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.16,0.18,0.16,0.0,0.0,0.0,0.0,0.18,0.31,0.0,0.2,0.0,0.0,0.21,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.18,0.15,0.0,0.4,0.27,0.29,0.23,0.22,0.22,0.16,0.0,0.17,0.0,0.17,0.16,0.0,0.0,0.0,0.23,0.16,0.0,0.18,0.16,0.17,0.0,0.16,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.11
10/07/2021,2.05,2.02,1.9,2.07,2.02,2.09,1.43,2.11,0.49,1.3,0.86,0.99,0.7,0.7,0.61,0.59,0.65,0.3,0.62,0.59,0.68,0.61,0.5,0.59,0.62,0.57,0.44,0.45,0.55,0.6,0.45,0.59,0.51,0.32,0.52,0.41,0.31,0.41,0.53,0.0,0.43,0.55,0.32,0.36,0.45,0.45,0.41,0.41,0.41,0.44,0.4,0.34,0.2,0.39,0.41,0.46,0.36,0.3,0.4,0.37,0.4,0.35,0.19,0.37,0.33,0.32,0.34,0.0,0.34,0.23,0.27,0.38,0.34,0.36,0.35,0.29,0.36,0.35,0.58,0.33,0.29,0.3,0.36,0.3,0.35,0.28,0.15,0.27,0.29,0.34,0.17,0.27,0.28,0.3,0.32,0.27,0.24,0.18,0.22,0.32,0.32,0.3,0.27,0.31,0.0,0.22,0.22,0.17,0.27,0.0,0.29,0.28,0.0,0.26,0.26,0.24,0.23,0.24,0.22,0.23,0.18,0.21,0.23,0.21,0.22,0.0,0.26,0.2,0.26,0.0,0.19,0.2,0.0,0.21,0.22,0.19,0.21,0.24,0.2,0.22,0.21,0.22,0.22,0.23,0.32,0.16,0.22,0.22,0.0,0.21,0.0,0.21,0.16,0.26,0.21,0.2,0.2,0.22,0.0,0.0,0.19,0.17,0.18,0.0,0.27,0.25,0.0,0.19,0.22,0.0,0.17,0.19,0.0,0.0,0.21,0.0,0.16,0.19,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.26,0.19,0.17,0.0,0.0,0.17,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.17,0.19,0.16,0.0,0.16,0.0,0.0,0.18,0.29,0.0,0.2,0.0,0.0,0.21,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.4,0.27,0.29,0.22,0.23,0.22,0.16,0.0,0.17,0.0,0.17,0.16,0.0,0.16,0.0,0.21,0.0,0.0,0.18,0.16,0.17,0.0,0.17,0.16,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.12
10/08/2021,2.11,2.02,1.93,2.1,2.03,2.11,1.46,2.09,0.49,1.27,0.85,0.99,0.69,0.7,0.61,0.61,0.64,0.3,0.62,0.59,0.67,0.61,0.51,0.6,0.61,0.57,0.45,0.45,0.55,0.6,0.45,0.57,0.51,0.32,0.52,0.41,0.31,0.41,0.52,0.0,0.44,0.55,0.32,0.36,0.46,0.45,0.42,0.41,0.41,0.44,0.39,0.33,0.2,0.39,0.41,0.46,0.36,0.3,0.39,0.37,0.4,0.35,0.19,0.38,0.33,0.31,0.35,0.0,0.34,0.24,0.28,0.36,0.35,0.36,0.36,0.29,0.35,0.34,0.6,0.34,0.3,0.3,0.36,0.29,0.35,0.29,0.16,0.27,0.29,0.34,0.17,0.26,0.28,0.31,0.32,0.27,0.25,0.18,0.22,0.33,0.32,0.3,0.27,0.31,0.0,0.21,0.22,0.16,0.28,0.0,0.29,0.29,0.0,0.26,0.25,0.24,0.23,0.24,0.23,0.23,0.18,0.21,0.23,0.21,0.22,0.0,0.26,0.2,0.26,0.0,0.18,0.2,0.0,0.2,0.22,0.19,0.21,0.24,0.19,0.22,0.21,0.22,0.21,0.23,0.32,0.16,0.21,0.22,0.0,0.21,0.0,0.22,0.0,0.25,0.21,0.2,0.19,0.22,0.0,0.0,0.2,0.17,0.17,0.0,0.27,0.24,0.0,0.2,0.22,0.0,0.18,0.19,0.0,0.15,0.21,0.0,0.16,0.19,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.16,0.26,0.19,0.17,0.0,0.0,0.17,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.17,0.18,0.16,0.0,0.16,0.0,0.0,0.18,0.29,0.0,0.19,0.0,0.0,0.21,0.17,0.0,0.17,0.0,0.0,0.16,0.0,0.19,0.0,0.0,0.4,0.27,0.29,0.22,0.23,0.22,0.16,0.0,0.17,0.0,0.17,0.16,0.0,0.16,0.0,0.22,0.0,0.0,0.18,0.16,0.17,0.0,0.16,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.24
10/11/2021,2.14,2.04,1.87,2.1,2.02,2.12,1.56,2.09,0.49,1.31,0.84,0.98,0.7,0.69,0.61,0.63,0.65,0.3,0.62,0.59,0.65,0.58,0.51,0.61,0.61,0.57,0.45,0.41,0.54,0.6,0.45,0.55,0.5,0.33,0.51,0.4,0.32,0.4,0.51,0.0,0.44,0.54,0.33,0.36,0.46,0.44,0.41,0.41,0.4,0.44,0.39,0.33,0.19,0.37,0.41,0.47,0.36,0.29,0.38,0.37,0.41,0.35,0.2,0.38,0.33,0.31,0.34,0.0,0.38,0.24,0.3,0.36,0.34,0.38,0.35,0.29,0.34,0.33,0.59,0.34,0.3,0.3,0.36,0.3,0.35,0.29,0.16,0.27,0.29,0.34,0.17,0.26,0.28,0.32,0.3,0.27,0.25,0.19,0.2,0.32,0.31,0.31,0.27,0.31,0.0,0.21,0.22,0.16,0.27,0.0,0.31,0.29,0.0,0.28,0.27,0.24,0.23,0.24,0.23,0.22,0.19,0.21,0.23,0.21,0.23,0.0,0.25,0.21,0.25,0.0,0.19,0.2,0.0,0.2,0.22,0.19,0.22,0.25,0.2,0.21,0.21,0.22,0.22,0.23,0.32,0.16,0.21,0.22,0.0,0.22,0.0,0.23,0.0,0.25,0.21,0.19,0.19,0.22,0.0,0.0,0.2,0.16,0.17,0.0,0.26,0.24,0.0,0.2,0.22,0.0,0.16,0.19,0.0,0.16,0.2,0.0,0.16,0.2,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.27,0.19,0.17,0.0,0.0,0.17,0.0,0.17,0.17,0.16,0.0,0.0,0.0,0.17,0.18,0.16,0.0,0.16,0.0,0.0,0.18,0.31,0.0,0.2,0.0,0.0,0.21,0.16,0.0,0.16,0.0,0.0,0.15,0.0,0.18,0.16,0.0,0.4,0.26,0.29,0.22,0.22,0.22,0.0,0.15,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.26,0.16,0.0,0.18,0.17,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25
