,AMZN,AAPL,MSFT,TSLA,FB,NVDA,GOOG,GOOGL,CRM,PYPL,PG,JNJ,HD,WMT,UNH,ADBE,JPM,MRNA,NFLX,ABBV,V,ZM,MA,TMO,FIS,BRK.B,AMD,TMUS,AVGO,NOW,BAC,DHR,GILD,INTC,ABT,LLY,SQ,DIS,CMCSA,MRK,ORCL,VZ,PEP,BMY,CSCO,T,KO,TJX,ACN,COST,QCOM,LOW,UPS,GE,BKNG,NKE,PFE,TXN,MO,AMAT,SNOW,CHTR,BSX,MDT,AMGN,INTU,STLA.MI,FDX,DASH,TGT,MS,XOM,SBUX,MCD,WFC,BLK,SNAP,NEE,PM,FISV,ADSK,TFC,LRCX,HON,UNP,AMT,GPN,SCHW,TEL,PLD,CRWD,CVX,IBM,MU,GS,C,LMT,ROKU,MMM,TWLO,PTON,ANTM,SPGI,DOCU,LHX,ISRG,PINS,KMI,ATVI,DE,FCX,SGEN,CVS,ROST,VRTX,SYK,AXP,BDX,ZTS,DXCM,RTX,ICE,First American Government Obligs X,CI,LBRDK,IR,ETSY,CAT,UBER,CCI,MDLZ,KHC,ADP,RBLX,EQIX,ALGN,WDAY,REGN,MCO,PRU,DUK,CME,CNC,BX,SHW,GM,CB,CL,IQV,MMC,PLTR,EL,DG,USB,ZBH,ADI,VEEV,EW,HUM,HCA,IDXX,WBA,KLAC,NOC,CSX,SBAC,PGR,ILMN,TWTR,ALXN,NEM,APD,CTVA,PNC,MCHP,DOW,D,ITW,SO,COF,PXD,SNPS,MNST,MRVL,WY,TTD,NSC,WM,WDC,KDP,BA,AES,W,EMR,OKTA,CMG,FTNT,ALNY,AON,COP,PSA,TROW,PANW,DLR,FGXXX,MSCI,KMB,EBAY,A,HOLX,CDNS,RMD,GE.,ETN,U,n/a,ZS,LNG,GD,MET,HUBS,INFO,SUM
11/01/2021,5.55,5.53,5.81,5.29,1.87,2.26,2.08,1.93,1.26,0.8,0.97,0.85,0.94,0.82,0.84,0.81,0.77,1.02,0.84,0.65,0.61,0.46,0.57,0.7,0.46,0.59,0.74,0.44,0.6,0.63,0.58,0.57,0.49,0.43,0.54,0.53,0.5,0.45,0.4,0.44,0.5,0.39,0.45,0.34,0.42,0.35,0.4,0.37,0.45,0.47,0.35,0.44,0.38,0.35,0.4,0.36,0.38,0.34,0.34,0.33,0.48,0.32,0.32,0.3,0.26,0.37,0.3,0.23,0.32,0.3,0.32,0.3,0.29,0.3,0.31,0.3,0.22,0.33,0.27,0.26,0.28,0.3,0.22,0.25,0.27,0.26,0.18,0.27,0.25,0.29,0.26,0.25,0.2,0.19,0.25,0.22,0.19,0.16,0.2,0.2,0.15,0.24,0.24,0.21,0.22,0.24,0.12,0.19,0.17,0.19,0.2,0.22,0.21,0.17,0.17,0.2,0.2,0.19,0.2,0.24,0.18,0.2,0.0,0.15,0.17,0.18,0.2,0.15,0.15,0.15,0.16,0.15,0.18,0.15,0.16,0.15,0.18,0.15,0.16,0.16,0.15,0.15,0.14,0.2,0.16,0.13,0.16,0.13,0.14,0.16,0.14,0.14,0.13,0.14,0.12,0.19,0.13,0.14,0.13,0.15,0.13,0.12,0.13,0.13,0.13,0.13,0.11,0.1,0.0,0.0,0.11,0.12,0.11,0.13,0.11,0.0,0.12,0.11,0.11,0.11,0.12,0.12,0.0,0.13,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.12,0.13,0.11,0.13,0.12,0.1,0.0,0.13,0.0,0.14,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.1,85.04
11/02/2021,5.58,5.62,5.78,5.44,1.88,2.28,2.06,1.91,1.26,0.8,0.97,0.84,0.93,0.82,0.84,0.8,0.77,1.03,0.84,0.65,0.59,0.46,0.56,0.7,0.44,0.58,0.73,0.44,0.6,0.65,0.58,0.57,0.49,0.43,0.54,0.53,0.51,0.44,0.39,0.46,0.5,0.39,0.45,0.35,0.42,0.35,0.4,0.37,0.45,0.47,0.35,0.44,0.38,0.35,0.4,0.36,0.38,0.34,0.32,0.33,0.48,0.31,0.31,0.3,0.25,0.37,0.29,0.23,0.31,0.3,0.32,0.29,0.28,0.3,0.32,0.3,0.23,0.33,0.27,0.25,0.28,0.3,0.22,0.25,0.27,0.26,0.18,0.27,0.25,0.29,0.26,0.25,0.2,0.19,0.25,0.22,0.19,0.16,0.2,0.16,0.16,0.24,0.24,0.21,0.21,0.24,0.12,0.19,0.17,0.2,0.2,0.22,0.21,0.18,0.17,0.2,0.2,0.18,0.2,0.24,0.18,0.2,0.0,0.15,0.17,0.19,0.2,0.16,0.14,0.15,0.16,0.14,0.18,0.15,0.17,0.16,0.18,0.16,0.16,0.16,0.15,0.15,0.14,0.2,0.16,0.13,0.17,0.13,0.14,0.16,0.14,0.14,0.13,0.14,0.12,0.19,0.13,0.14,0.13,0.15,0.13,0.12,0.14,0.12,0.13,0.13,0.11,0.1,0.0,0.0,0.1,0.12,0.11,0.13,0.12,0.1,0.12,0.11,0.11,0.11,0.12,0.13,0.0,0.13,0.11,0.1,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.13,0.0,0.13,0.12,0.11,0.1,0.13,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.1,85.11
11/03/2021,5.45,5.5,5.89,5.61,1.91,2.33,2.09,1.93,1.26,0.78,0.97,0.84,0.93,0.82,0.84,0.81,0.77,1.02,0.86,0.68,0.59,0.46,0.56,0.71,0.44,0.58,0.72,0.43,0.6,0.66,0.58,0.58,0.47,0.44,0.54,0.53,0.5,0.44,0.39,0.47,0.49,0.39,0.45,0.35,0.42,0.35,0.4,0.37,0.45,0.47,0.35,0.44,0.37,0.35,0.4,0.37,0.38,0.34,0.32,0.33,0.48,0.29,0.31,0.29,0.25,0.38,0.29,0.23,0.31,0.3,0.32,0.29,0.27,0.3,0.32,0.3,0.22,0.32,0.27,0.25,0.28,0.3,0.22,0.25,0.26,0.25,0.18,0.26,0.25,0.29,0.26,0.25,0.2,0.19,0.25,0.21,0.19,0.15,0.2,0.16,0.16,0.24,0.24,0.21,0.22,0.24,0.11,0.19,0.17,0.19,0.2,0.22,0.21,0.18,0.18,0.19,0.2,0.18,0.2,0.26,0.18,0.2,0.0,0.15,0.16,0.18,0.21,0.16,0.14,0.15,0.16,0.14,0.18,0.15,0.16,0.15,0.18,0.16,0.16,0.16,0.15,0.15,0.14,0.2,0.16,0.13,0.16,0.13,0.14,0.16,0.14,0.14,0.13,0.14,0.11,0.19,0.13,0.14,0.13,0.15,0.13,0.12,0.14,0.12,0.13,0.13,0.11,0.1,0.0,0.0,0.0,0.12,0.11,0.13,0.11,0.1,0.12,0.11,0.11,0.1,0.12,0.13,0.0,0.13,0.11,0.1,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.11,0.13,0.0,0.13,0.11,0.11,0.1,0.13,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.11,0.0,0.0,0.11,0.1,85.13
11/04/2021,5.45,5.5,5.89,5.61,1.91,2.33,2.09,1.93,1.26,0.78,0.97,0.84,0.93,0.82,0.84,0.81,0.77,1.02,0.86,0.68,0.59,0.46,0.56,0.71,0.44,0.58,0.72,0.43,0.6,0.66,0.58,0.58,0.47,0.44,0.54,0.53,0.5,0.44,0.39,0.47,0.49,0.39,0.45,0.35,0.42,0.35,0.4,0.37,0.45,0.47,0.35,0.44,0.37,0.35,0.4,0.37,0.38,0.34,0.32,0.33,0.48,0.29,0.31,0.29,0.25,0.38,0.29,0.23,0.31,0.3,0.32,0.29,0.27,0.3,0.32,0.3,0.22,0.32,0.27,0.25,0.28,0.3,0.22,0.25,0.26,0.25,0.18,0.26,0.25,0.29,0.26,0.25,0.2,0.19,0.25,0.21,0.19,0.15,0.2,0.16,0.16,0.24,0.24,0.21,0.22,0.24,0.11,0.19,0.17,0.19,0.2,0.22,0.21,0.18,0.18,0.19,0.2,0.18,0.2,0.26,0.18,0.2,0.0,0.15,0.16,0.18,0.21,0.16,0.14,0.15,0.16,0.14,0.18,0.15,0.16,0.15,0.18,0.16,0.16,0.16,0.15,0.15,0.14,0.2,0.16,0.13,0.16,0.13,0.14,0.16,0.14,0.14,0.13,0.14,0.11,0.19,0.13,0.14,0.13,0.15,0.13,0.12,0.14,0.12,0.13,0.13,0.11,0.1,0.0,0.0,0.0,0.12,0.11,0.13,0.11,0.1,0.12,0.11,0.11,0.1,0.12,0.13,0.0,0.13,0.11,0.1,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.11,0.13,0.0,0.13,0.11,0.11,0.1,0.13,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.11,0.0,0.0,0.11,0.1,85.13
11/05/2021,5.33,5.44,5.82,6.06,1.94,2.34,2.01,1.86,1.27,0.78,0.96,0.83,0.91,0.82,0.83,0.8,0.76,0.99,0.84,0.67,0.59,0.46,0.56,0.71,0.45,0.57,0.75,0.43,0.59,0.64,0.58,0.57,0.48,0.44,0.54,0.52,0.5,0.44,0.39,0.46,0.48,0.39,0.44,0.35,0.42,0.35,0.4,0.37,0.45,0.47,0.35,0.44,0.37,0.36,0.4,0.36,0.38,0.34,0.31,0.34,0.49,0.29,0.31,0.29,0.26,0.36,0.29,0.23,0.31,0.3,0.32,0.3,0.27,0.31,0.32,0.3,0.22,0.32,0.26,0.26,0.28,0.3,0.22,0.25,0.26,0.25,0.18,0.26,0.26,0.28,0.25,0.25,0.2,0.2,0.25,0.22,0.19,0.16,0.2,0.17,0.16,0.23,0.23,0.21,0.21,0.24,0.12,0.19,0.17,0.2,0.2,0.22,0.22,0.18,0.18,0.2,0.2,0.18,0.2,0.26,0.18,0.2,0.0,0.15,0.16,0.19,0.2,0.16,0.14,0.15,0.16,0.14,0.17,0.15,0.16,0.16,0.18,0.16,0.16,0.16,0.15,0.15,0.14,0.2,0.16,0.13,0.16,0.13,0.14,0.15,0.14,0.14,0.13,0.14,0.12,0.19,0.13,0.14,0.13,0.15,0.13,0.12,0.15,0.12,0.13,0.13,0.11,0.1,0.0,0.0,0.0,0.12,0.11,0.13,0.12,0.1,0.11,0.11,0.11,0.11,0.12,0.13,0.0,0.13,0.11,0.1,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.13,0.0,0.12,0.11,0.11,0.1,0.13,0.0,0.14,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.11,0.0,0.0,0.1,0.1,85.15
11/08/2021,5.39,5.48,5.84,6.02,1.93,2.39,2.03,1.88,1.25,0.77,0.97,0.84,0.91,0.81,0.82,0.81,0.76,1.01,0.84,0.68,0.57,0.47,0.54,0.71,0.43,0.57,0.77,0.45,0.6,0.64,0.58,0.57,0.48,0.44,0.53,0.55,0.49,0.44,0.39,0.46,0.49,0.38,0.45,0.35,0.42,0.34,0.39,0.38,0.45,0.47,0.36,0.44,0.37,0.35,0.39,0.38,0.39,0.34,0.32,0.34,0.47,0.3,0.3,0.29,0.26,0.37,0.29,0.23,0.32,0.3,0.32,0.29,0.28,0.3,0.32,0.3,0.22,0.32,0.26,0.26,0.27,0.3,0.23,0.25,0.26,0.25,0.16,0.27,0.26,0.29,0.25,0.24,0.2,0.2,0.25,0.21,0.19,0.15,0.2,0.17,0.15,0.23,0.23,0.21,0.21,0.24,0.11,0.19,0.14,0.19,0.2,0.23,0.23,0.18,0.18,0.2,0.19,0.18,0.2,0.26,0.18,0.2,0.0,0.15,0.16,0.19,0.19,0.15,0.15,0.15,0.16,0.15,0.18,0.14,0.16,0.16,0.18,0.16,0.15,0.16,0.15,0.15,0.14,0.21,0.16,0.13,0.16,0.13,0.14,0.15,0.14,0.14,0.13,0.14,0.12,0.19,0.13,0.14,0.13,0.15,0.12,0.12,0.15,0.11,0.13,0.13,0.11,0.1,0.0,0.0,0.1,0.12,0.11,0.13,0.12,0.1,0.11,0.11,0.11,0.1,0.12,0.13,0.0,0.13,0.12,0.1,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.11,0.13,0.0,0.12,0.11,0.11,0.1,0.12,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.11,0.0,0.0,0.1,0.0,85.2
11/09/2021,5.5,5.43,5.85,6.07,1.95,2.66,2.05,1.9,1.27,0.75,0.96,0.83,0.91,0.82,0.82,0.83,0.75,0.83,0.82,0.68,0.57,0.46,0.55,0.7,0.43,0.57,0.81,0.45,0.61,0.65,0.57,0.56,0.47,0.44,0.53,0.55,0.47,0.43,0.39,0.47,0.48,0.37,0.44,0.35,0.42,0.33,0.39,0.38,0.45,0.48,0.4,0.44,0.36,0.35,0.39,0.38,0.38,0.34,0.31,0.36,0.48,0.29,0.3,0.29,0.26,0.37,0.29,0.23,0.32,0.3,0.31,0.29,0.28,0.3,0.31,0.3,0.21,0.31,0.26,0.26,0.28,0.29,0.23,0.25,0.25,0.24,0.16,0.26,0.26,0.29,0.26,0.24,0.19,0.2,0.24,0.21,0.19,0.14,0.19,0.17,0.15,0.23,0.23,0.21,0.21,0.24,0.11,0.18,0.14,0.19,0.19,0.23,0.22,0.18,0.18,0.19,0.19,0.18,0.2,0.26,0.18,0.2,0.0,0.15,0.16,0.19,0.22,0.15,0.14,0.15,0.16,0.14,0.18,0.15,0.15,0.16,0.18,0.16,0.15,0.16,0.14,0.15,0.14,0.21,0.16,0.14,0.16,0.13,0.13,0.15,0.14,0.14,0.13,0.14,0.11,0.19,0.13,0.14,0.13,0.14,0.12,0.12,0.16,0.11,0.13,0.13,0.11,0.1,0.0,0.0,0.0,0.12,0.12,0.12,0.13,0.1,0.11,0.11,0.11,0.1,0.12,0.13,0.0,0.13,0.12,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.11,0.13,0.1,0.12,0.11,0.1,0.1,0.12,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.1,0.12,0.0,0.12,0.11,0.0,0.0,0.1,0.0,85.30000000000001
11/10/2021,5.5,5.43,5.85,6.07,1.95,2.66,2.05,1.9,1.27,0.75,0.96,0.83,0.91,0.82,0.82,0.83,0.75,0.83,0.82,0.68,0.57,0.46,0.55,0.7,0.43,0.57,0.81,0.45,0.61,0.65,0.57,0.56,0.47,0.44,0.53,0.55,0.47,0.43,0.39,0.47,0.48,0.37,0.44,0.35,0.42,0.33,0.39,0.38,0.45,0.48,0.4,0.44,0.36,0.35,0.39,0.38,0.38,0.34,0.31,0.36,0.48,0.29,0.3,0.29,0.26,0.37,0.29,0.23,0.32,0.3,0.31,0.29,0.28,0.3,0.31,0.3,0.21,0.31,0.26,0.26,0.28,0.29,0.23,0.25,0.25,0.24,0.16,0.26,0.26,0.29,0.26,0.24,0.19,0.2,0.24,0.21,0.19,0.14,0.19,0.17,0.15,0.23,0.23,0.21,0.21,0.24,0.11,0.18,0.14,0.19,0.19,0.23,0.22,0.18,0.18,0.19,0.19,0.18,0.2,0.26,0.18,0.2,0.0,0.15,0.16,0.19,0.22,0.15,0.14,0.15,0.16,0.14,0.18,0.15,0.15,0.16,0.18,0.16,0.15,0.16,0.14,0.15,0.14,0.21,0.16,0.14,0.16,0.13,0.13,0.15,0.14,0.14,0.13,0.14,0.11,0.19,0.13,0.14,0.13,0.14,0.12,0.12,0.16,0.11,0.13,0.13,0.11,0.1,0.0,0.0,0.0,0.12,0.12,0.12,0.13,0.1,0.11,0.11,0.11,0.1,0.12,0.13,0.0,0.13,0.12,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.11,0.13,0.1,0.12,0.11,0.1,0.1,0.12,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.1,0.12,0.0,0.12,0.11,0.0,0.0,0.1,0.0,85.30000000000001
11/11/2021,5.57,5.44,5.85,6.03,1.98,2.66,2.06,1.9,1.27,0.75,0.97,0.82,0.9,0.81,0.82,0.81,0.74,0.69,0.79,0.68,0.59,0.43,0.57,0.68,0.44,0.57,0.8,0.45,0.62,0.64,0.56,0.53,0.47,0.45,0.51,0.54,0.45,0.45,0.4,0.42,0.48,0.38,0.45,0.35,0.42,0.34,0.4,0.39,0.45,0.48,0.42,0.44,0.36,0.36,0.42,0.38,0.42,0.34,0.32,0.37,0.49,0.29,0.3,0.29,0.26,0.36,0.29,0.23,0.31,0.29,0.31,0.29,0.29,0.31,0.31,0.3,0.22,0.32,0.26,0.25,0.28,0.3,0.24,0.25,0.26,0.24,0.17,0.26,0.27,0.28,0.25,0.24,0.19,0.2,0.24,0.21,0.19,0.14,0.19,0.17,0.0,0.23,0.23,0.2,0.21,0.24,0.12,0.19,0.14,0.2,0.19,0.23,0.22,0.18,0.18,0.2,0.2,0.18,0.2,0.26,0.18,0.19,0.0,0.15,0.16,0.19,0.21,0.15,0.15,0.15,0.16,0.15,0.18,0.14,0.15,0.17,0.18,0.15,0.15,0.15,0.15,0.15,0.14,0.21,0.16,0.14,0.16,0.13,0.13,0.15,0.14,0.14,0.13,0.14,0.11,0.2,0.13,0.14,0.13,0.15,0.12,0.12,0.16,0.12,0.13,0.12,0.11,0.0,0.0,0.0,0.1,0.12,0.12,0.12,0.13,0.1,0.11,0.11,0.11,0.1,0.12,0.13,0.1,0.13,0.12,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.11,0.13,0.1,0.11,0.11,0.1,0.1,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.12,0.0,0.12,0.11,0.0,0.0,0.1,0.1,85.24
11/12/2021,5.52,5.41,5.86,5.74,1.96,2.75,2.06,1.91,1.28,0.76,0.96,0.82,0.9,0.8,0.83,0.82,0.75,0.71,0.79,0.67,0.6,0.43,0.57,0.69,0.44,0.57,0.88,0.44,0.62,0.64,0.57,0.55,0.47,0.45,0.52,0.53,0.45,0.45,0.4,0.43,0.48,0.38,0.44,0.35,0.42,0.33,0.39,0.38,0.45,0.47,0.43,0.43,0.36,0.36,0.42,0.37,0.41,0.34,0.32,0.36,0.5,0.3,0.31,0.29,0.25,0.36,0.29,0.23,0.3,0.29,0.31,0.29,0.28,0.3,0.31,0.3,0.22,0.31,0.26,0.25,0.29,0.3,0.24,0.25,0.26,0.24,0.16,0.26,0.27,0.29,0.26,0.24,0.19,0.2,0.24,0.21,0.19,0.14,0.19,0.17,0.0,0.23,0.23,0.2,0.21,0.24,0.12,0.19,0.14,0.2,0.21,0.23,0.22,0.18,0.18,0.2,0.2,0.18,0.2,0.26,0.18,0.19,0.0,0.15,0.16,0.19,0.21,0.16,0.14,0.15,0.16,0.14,0.18,0.14,0.15,0.17,0.18,0.16,0.15,0.15,0.14,0.15,0.14,0.2,0.16,0.14,0.16,0.13,0.13,0.15,0.14,0.14,0.13,0.14,0.11,0.2,0.13,0.14,0.13,0.14,0.12,0.12,0.16,0.12,0.13,0.13,0.11,0.0,0.0,0.0,0.1,0.12,0.12,0.12,0.13,0.1,0.11,0.11,0.11,0.11,0.12,0.13,0.1,0.13,0.11,0.12,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.11,0.14,0.1,0.12,0.12,0.1,0.1,0.13,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.13,0.0,0.13,0.11,0.0,0.0,0.1,0.0,85.13
11/15/2021,5.57,5.39,5.87,5.32,1.93,2.75,2.05,1.89,1.27,0.68,0.98,0.83,0.91,0.81,0.83,0.8,0.75,0.67,0.81,0.68,0.58,0.41,0.59,0.7,0.47,0.57,0.87,0.44,0.62,0.63,0.58,0.56,0.49,0.45,0.53,0.54,0.44,0.42,0.4,0.44,0.48,0.38,0.44,0.35,0.42,0.34,0.4,0.38,0.46,0.49,0.43,0.44,0.37,0.36,0.4,0.37,0.44,0.34,0.32,0.37,0.5,0.3,0.3,0.29,0.26,0.36,0.3,0.24,0.36,0.3,0.31,0.29,0.28,0.3,0.31,0.31,0.22,0.32,0.27,0.25,0.29,0.3,0.24,0.25,0.26,0.24,0.16,0.26,0.28,0.29,0.26,0.25,0.19,0.21,0.24,0.21,0.19,0.13,0.2,0.16,0.0,0.23,0.23,0.19,0.21,0.23,0.11,0.19,0.14,0.2,0.22,0.22,0.22,0.18,0.18,0.19,0.2,0.18,0.2,0.26,0.18,0.19,0.0,0.15,0.16,0.2,0.21,0.16,0.14,0.15,0.16,0.15,0.18,0.18,0.15,0.17,0.18,0.16,0.15,0.16,0.15,0.15,0.14,0.21,0.17,0.14,0.16,0.13,0.14,0.15,0.12,0.14,0.13,0.14,0.1,0.2,0.13,0.14,0.13,0.14,0.12,0.13,0.16,0.12,0.13,0.13,0.11,0.0,0.0,0.0,0.11,0.12,0.12,0.12,0.13,0.11,0.11,0.11,0.11,0.11,0.12,0.13,0.11,0.13,0.11,0.12,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.11,0.13,0.0,0.12,0.11,0.1,0.1,0.13,0.0,0.16,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.15,0.0,0.13,0.11,0.0,0.0,0.11,0.0,85.04
11/16/2021,5.57,5.39,5.87,5.32,1.93,2.75,2.05,1.89,1.27,0.68,0.98,0.83,0.91,0.81,0.83,0.8,0.75,0.67,0.81,0.68,0.58,0.41,0.59,0.7,0.47,0.57,0.87,0.44,0.62,0.63,0.58,0.56,0.49,0.45,0.53,0.54,0.44,0.42,0.4,0.44,0.48,0.38,0.44,0.35,0.42,0.34,0.4,0.38,0.46,0.49,0.43,0.44,0.37,0.36,0.4,0.37,0.44,0.34,0.32,0.37,0.5,0.3,0.3,0.29,0.26,0.36,0.3,0.24,0.36,0.3,0.31,0.29,0.28,0.3,0.31,0.31,0.22,0.32,0.27,0.25,0.29,0.3,0.24,0.25,0.26,0.24,0.16,0.26,0.28,0.29,0.26,0.25,0.19,0.21,0.24,0.21,0.19,0.13,0.2,0.16,0.0,0.23,0.23,0.19,0.21,0.23,0.11,0.19,0.14,0.2,0.22,0.22,0.22,0.18,0.18,0.19,0.2,0.18,0.2,0.26,0.18,0.19,0.0,0.15,0.16,0.2,0.21,0.16,0.14,0.15,0.16,0.15,0.18,0.18,0.15,0.17,0.18,0.16,0.15,0.16,0.15,0.15,0.14,0.21,0.17,0.14,0.16,0.13,0.14,0.15,0.12,0.14,0.13,0.14,0.1,0.2,0.13,0.14,0.13,0.14,0.12,0.13,0.16,0.12,0.13,0.13,0.11,0.0,0.0,0.0,0.11,0.12,0.12,0.12,0.13,0.11,0.11,0.11,0.11,0.11,0.12,0.13,0.11,0.13,0.11,0.12,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.11,0.13,0.0,0.12,0.11,0.1,0.1,0.13,0.0,0.16,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.15,0.0,0.13,0.11,0.0,0.0,0.11,0.0,85.04
