,MRNA,WAT,GRMN,KMI,TT,GOOGL,MXIM,TEL,BDX,TECH,FAST,WMB,AME,DD,LRCX,BLK,EQIX,CSCO,TTWO,ITW,HEI,ALXN,PFE,MMC,FTV,EXPD,IQV,EMN,VMW,WORK,GIS,ANET,IEX,LNG,CL,HRL,NUE,UDR,ALLY,LDOS,CVS,WDC,RBLX,HES,EPAM,SUI,COF,MNST,CHRW,FNF,VICI,DFS,PATH,ProShares VIX Short-Term Futures,ZS,CRWD,ABMD,AMZN,SNOW,CSGP,PANW,DOCU,RNG,HUBS,TEAM,W,BIIB,NVCR,PODD,CAG,K,BAX,BSX,PKI,ELAN,MDB,INTC,U,PM,INCY,HPE,FOXA,FMC,GM,EXAS,SGEN,PLTR,MA,RMD,AMAT,CNC,MCK,BRO,KKR,ULTA,WAB,TSLA,F,CTVA,IFF,ZBH,AON,DISH,ILMN,UI,PTON,COP,DVN,MPC,ZTS,MCO,NVDA,CPRT,INTU,BX,ADBE,CRL,DHR,ICE,SPGI,LH,KO,MSFT,UNP,AMT,DASH,NET,V,XLNX,ABC,TXN,AMD,TRMB,DDOG,ZBRA,CRM,FB,IT,NTAP,LBRDA,UPS,SNPS,POOL,EW,ZM,GNRC,TROW,NKE,MYRG,ANSS,TRUP,ISRG,UNH,BOX,ECPG,PLUG,ENPH,ANTM,TMUS,AXP,DOW,VIAC,MU,HAS,SWK,WST,DRNA,CTAS,DLR,TW,VVV,PNC,WHD,JHG,PINS,IDXX,PYPL,ROP,ABBV,TWLO,SWKS,CHD,MDLZ,REGN,ETN,GILD,DIS,VTR,ORLY,TAP,CINF,EBAY,PCAR,FICO,ALGN,ALNY,VRTX,TGT,CCI,MKC,ETSY,ROKU,n/a,BAC,LOW,DKNG,SNAP,AAPL,MCD,MTN,WELL,SQ,BMY,SYK,ROL,UBER,TWTR,CGNX,PEAK,MASI,DXCM,SIRI,MKTX,NOW,EQR,OTIS,VEEV,CARR,STX,HD,CBRE,TER,CME,RTX,OKE,TTD,ON,STT,SPG,AMP,LULU,HIG,TDY,CVNA,PRU,BXP,FTNT,SBUX,MMM,MSCI,ARE,JNJ,SBAC,NVR,MELI,DGX,NEE,ES,SHW,PG,DPZ,WMT,BR,MRK,TSN,PAYX,CHWY,LLY,VIXY,ACGL,EIX,DTE,SSNC,CCL,AFL,TJX,BK,KSS,MPWR,URI,PAYC,DHI,NTRS,HOLX,SUM
08/25/2021,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.37,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,1.39,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,1.29,0.0,1.3,0.0,0.0,1.28,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.35,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.38,1.33,0.0,0.0,0.0,0.0,0.0,0.0,1.31,1.25,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,1.32,1.28,1.38,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,1.4,0.0,0.0,0.0,1.35,1.33,1.3,0.0,0.0,1.28,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.25,1.28,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,1.28,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.26,1.35,0.0,1.33,0.0,1.25,0.0,1.41,0.0,0.0,0.0,0.0,1.28,1.27,1.36,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,1.28,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.27,0.0,0.0,0.0,0.0,1.38,1.22,1.25,1.32,1.32,1.37,1.38,1.37,1.37,1.34,1.34,1.33,1.32,1.32,1.31,1.31,1.29,1.29,1.28,1.28,1.26,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
08/26/2021,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.37,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,1.39,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,1.29,0.0,1.3,0.0,0.0,1.28,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.35,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.38,1.33,0.0,0.0,0.0,0.0,0.0,0.0,1.31,1.25,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,1.32,1.28,1.38,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,1.4,0.0,0.0,0.0,1.35,1.33,1.3,0.0,0.0,1.28,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.25,1.28,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,1.28,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.26,1.35,0.0,1.33,0.0,1.25,0.0,1.41,0.0,0.0,0.0,0.0,1.28,1.27,1.36,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,1.28,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.27,0.0,0.0,0.0,0.0,1.38,1.22,1.25,1.32,1.32,1.37,1.38,1.37,1.37,1.34,1.34,1.33,1.32,1.32,1.31,1.31,1.29,1.29,1.28,1.28,1.26,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
08/27/2021,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.29,1.25,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,1.25,0.0,1.33,0.0,0.0,0.0,1.24,0.0,1.24,1.31,1.25,1.24,1.23,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.28,1.26,1.24,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,1.21,0.0,0.0,0.0,1.26,1.24,1.33,0.0,1.24,1.28,0.0,1.26,0.0,0.0,1.3,0.0,1.22,0.0,0.0,0.0,0.0,0.0,1.24,1.29,0.0,1.24,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,1.28,1.2,0.0,1.22,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,1.23,0.0,1.25,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,1.23,0.0,1.32,0.0,1.25,0.0,0.0,0.0,1.2,1.25,0.0,1.27,0.0,1.21,0.0,0.0,0.0,0.0,1.23,1.25,0.0,0.0,0.0,1.27,1.27,0.0,1.26,0.0,1.29,1.28,1.27,1.26,1.25,1.25,1.24,1.24,1.23,1.23,1.23,1.23,1.23,1.22,1.22,1.21,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
08/30/2021,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.29,1.24,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,1.23,0.0,1.33,0.0,0.0,0.0,1.24,0.0,1.24,1.31,1.25,1.27,1.23,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.3,1.28,1.24,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,1.21,0.0,0.0,0.0,1.25,1.22,1.33,0.0,1.24,1.28,0.0,1.26,0.0,0.0,1.3,0.0,1.24,0.0,0.0,0.0,0.0,0.0,1.23,1.31,0.0,1.23,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,1.3,1.2,0.0,1.21,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,1.24,0.0,1.26,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,1.22,0.0,1.32,0.0,1.24,0.0,0.0,0.0,1.24,1.24,0.0,1.27,0.0,1.21,0.0,0.0,0.0,0.0,1.23,1.26,0.0,0.0,0.0,1.28,1.27,0.0,1.26,0.0,1.27,1.27,1.3,1.25,1.27,1.25,1.24,1.24,1.23,1.24,1.22,1.25,1.22,1.22,1.23,1.2,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
08/31/2021,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.35,1.22,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.21,0.0,1.36,0.0,0.0,0.0,1.22,0.0,1.27,1.3,1.26,1.27,1.22,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1.21,1.31,1.28,1.25,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,1.19,0.0,0.0,0.0,1.24,1.21,1.34,0.0,1.24,1.31,0.0,1.24,0.0,0.0,1.31,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.23,1.33,0.0,1.2,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,1.32,1.18,0.0,1.2,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,1.23,0.0,1.24,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,1.21,0.0,1.34,0.0,1.23,0.0,0.0,0.0,1.2,1.22,0.0,1.27,0.0,1.21,0.0,0.0,0.0,0.0,1.23,1.27,0.0,0.0,0.0,1.29,1.31,0.0,1.25,0.0,1.27,1.32,1.32,1.25,1.27,1.23,1.24,1.23,1.17,1.24,1.21,1.28,1.21,1.21,1.23,1.19,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
09/01/2021,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.35,1.22,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.21,0.0,1.36,0.0,0.0,0.0,1.22,0.0,1.27,1.3,1.26,1.27,1.22,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1.21,1.31,1.28,1.25,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,1.19,0.0,0.0,0.0,1.24,1.21,1.34,0.0,1.24,1.31,0.0,1.24,0.0,0.0,1.31,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.23,1.33,0.0,1.2,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,1.32,1.18,0.0,1.2,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,1.23,0.0,1.24,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,1.21,0.0,1.34,0.0,1.23,0.0,0.0,0.0,1.2,1.22,0.0,1.27,0.0,1.21,0.0,0.0,0.0,0.0,1.23,1.27,0.0,0.0,0.0,1.29,1.31,0.0,1.25,0.0,1.27,1.32,1.32,1.25,1.27,1.23,1.24,1.23,1.17,1.24,1.21,1.28,1.21,1.21,1.23,1.19,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
09/02/2021,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.35,1.22,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.21,0.0,1.36,0.0,0.0,0.0,1.22,0.0,1.27,1.3,1.26,1.27,1.22,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1.21,1.31,1.28,1.25,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,1.19,0.0,0.0,0.0,1.24,1.21,1.34,0.0,1.24,1.31,0.0,1.24,0.0,0.0,1.31,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.23,1.33,0.0,1.2,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,1.32,1.18,0.0,1.2,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,1.23,0.0,1.24,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,1.21,0.0,1.34,0.0,1.23,0.0,0.0,0.0,1.2,1.22,0.0,1.27,0.0,1.21,0.0,0.0,0.0,0.0,1.23,1.27,0.0,0.0,0.0,1.29,1.31,0.0,1.25,0.0,1.27,1.32,1.32,1.25,1.27,1.23,1.24,1.23,1.17,1.24,1.21,1.28,1.21,1.21,1.23,1.19,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
09/03/2021,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.83,1.38,1.23,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.14,0.0,1.36,0.0,0.0,0.0,1.22,0.0,1.27,1.24,1.24,1.26,1.2,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.32,1.28,1.31,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,1.25,0.0,0.0,0.0,1.26,1.21,1.36,0.0,1.25,1.33,0.0,1.24,0.0,0.0,1.38,0.0,1.33,0.0,0.0,0.0,0.0,0.0,1.24,1.36,0.0,1.19,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,1.3,1.26,0.0,1.27,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,1.16,0.0,1.26,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,1.26,0.0,1.38,0.0,1.22,0.0,0.0,0.0,1.18,1.25,0.0,1.29,0.0,1.22,0.0,0.0,0.0,0.0,1.23,1.24,0.0,0.0,0.0,1.3,1.33,0.0,1.24,0.0,1.27,1.32,1.29,1.24,1.25,1.25,1.22,1.15,1.15,1.22,1.18,1.29,1.21,1.21,1.34,1.22,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
09/06/2021,1.27,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,1.35,0.0,1.24,0.0,0.0,1.34,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,1.3,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1.29,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,1.27,1.27,1.31,1.23,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.34,0.0,0.0,0.0,0.0,0.0,1.41,0.0,1.28,1.38,0.0,1.27,0.0,0.0,1.39,1.33,0.0,0.0,0.0,0.0,1.34,0.0,1.26,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.07,0.0,0.0,1.2,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,1.31,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.29,1.37,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,1.23,0.0,0.0,1.34,0.0,0.0,1.28,0.0,1.23,1.4,1.27,1.23,1.42,1.41,1.41,1.4,1.4,1.39,1.38,1.38,1.38,1.38,1.36,1.36,1.36,1.35,1.35,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
09/07/2021,1.35,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,1.37,0.0,1.25,0.0,0.0,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.31,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,1.3,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.27,1.24,1.32,1.22,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.36,0.0,0.0,0.0,0.0,0.0,1.42,0.0,1.28,1.38,0.0,1.26,0.0,0.0,1.4,1.36,0.0,0.0,0.0,0.0,1.34,0.0,1.28,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,1.41,1.41,1.09,0.0,0.0,1.18,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.31,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,1.3,1.37,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.32,0.0,0.0,1.32,0.0,1.23,1.4,1.26,1.23,1.41,1.38,1.44,1.42,1.39,1.39,1.38,1.37,1.37,1.38,1.35,1.38,1.35,1.35,1.18,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/08/2021,1.35,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,1.37,0.0,1.25,0.0,0.0,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.31,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,1.3,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.27,1.24,1.32,1.22,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.36,0.0,0.0,0.0,0.0,0.0,1.42,0.0,1.28,1.38,0.0,1.26,0.0,0.0,1.4,1.36,0.0,0.0,0.0,0.0,1.34,0.0,1.28,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,1.41,1.41,1.09,0.0,0.0,1.18,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.31,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,1.3,1.37,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.32,0.0,0.0,1.32,0.0,1.23,1.4,1.26,1.23,1.41,1.38,1.44,1.42,1.39,1.39,1.38,1.37,1.37,1.38,1.35,1.38,1.35,1.35,1.18,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
