,FGXXX,OXY,FANG,VIAC,EOG,DFS,WFC,CF,COF,KMI,FB,SYF,HCA,GS,ORLY,GDDY,ADBE,INCY,BK,ALL,CBOE,ORCL,GRMN,NOC,VFC,NTAP,XOM,LHX,PM,NVR,EMR,CFG,SLB,IP,ICE,UHS,BMY,GOOGL,EIX,MCD,DOV,BAH,DHI,DRI,PH,CSCO,JNJ,NFLX,FDX,C,LSXMK,LOW,FNF,VMW,CMA,SO,IBM,KEY,GILD,AIG,SWKS,AEE,PFG,MRK,MMM,EMN,ABT,JPM,LDOS,MDT,VTRS,DOW,WDC,USB,CERN,TSN,PFE,VZ,DE,SSNC,CAT,AEP,LYB,MU,AMGN,RF,AFL,LMT,T,BBY,ON,MAS,TFC,CTSH,CSX,HBAN,UNP,CMI,CVS,TRV,MO,FMC,BDX,GIS,DLTR,FOXA,CTXS,FLT,TTWO,DTE,HOLX,INTC,BKNG,QRVO,PSA,HST,CNC,LEN,INVH,O,CUZ,WPC,NNN,LAMR,GD,COR,AVGO,CMS,PSB,FISV,GLPI,MPW,AGR,CPB,HTA,KMB,DTM WI,OGN,CI,STZ,ABBV,GPN,ROKU,CZR,BSX,TXT,SBUX,SYK,BXP,SUI,V,KO,DUK,CG,ATVI,PCAR,n/a,ADSK,MTB,ZBH,FIS,SRC,NSC,MPC,SYY,PRU,PINS,TEL,PPL,SLVM WI,SLVM,WBA,ULTA,WAB,VLO,RTX,NXPI,TRU,HSY,PEAK,MET,SBAC,SUM
11/19/2021,1.45,0.86,1.08,0.0,0.91,0.86,0.98,1.06,0.84,0.79,0.85,0.88,0.82,0.84,0.82,0.0,0.0,0.0,0.79,0.0,0.91,0.8,0.0,0.8,0.75,0.75,0.82,0.82,0.77,0.83,0.8,0.86,0.79,0.64,0.0,0.68,0.71,1.59,0.0,0.86,0.0,0.0,0.82,0.78,0.84,0.73,0.77,0.0,0.65,0.75,0.0,0.0,0.9,0.77,0.96,0.78,0.0,0.88,0.74,0.92,0.0,0.81,0.85,0.81,0.69,0.74,0.83,0.8,0.0,0.7,0.0,0.7,0.82,0.78,0.7,0.84,1.38,0.0,0.75,0.79,0.7,0.71,0.67,0.85,0.61,0.86,0.0,0.81,0.62,0.0,1.09,0.0,0.81,0.0,0.78,0.8,0.0,0.67,0.0,0.72,0.64,0.66,0.0,0.86,0.0,0.0,0.0,0.74,0.74,0.79,0.0,0.48,0.87,0.66,0.48,0.45,0.0,0.43,0.44,0.0,0.42,0.0,0.39,0.45,0.42,0.0,0.47,0.0,0.46,0.72,0.38,0.44,0.34,0.29,0.52,0.0,0.0,0.0,0.79,0.73,0.75,0.78,0.65,0.8,0.76,0.83,0.75,0.0,0.41,0.39,0.71,0.77,0.73,0.94,0.33,0.42,0.0,0.87,0.9,0.68,0.68,0.37,0.43,0.87,0.75,0.84,0.68,0.88,0.75,0.0,0.0,0.79,0.86,0.83,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
11/22/2021,1.42,0.84,1.05,0.0,0.88,0.84,0.95,1.04,0.82,0.77,0.83,0.86,0.81,0.83,0.81,0.0,0.0,0.0,0.77,0.0,0.9,0.8,0.0,0.77,0.75,0.74,0.82,0.8,0.74,0.8,0.78,0.85,0.78,0.63,0.0,0.67,1.16,1.56,0.0,0.85,0.0,0.0,0.83,0.77,0.84,0.72,0.75,0.0,0.65,1.09,0.0,0.0,0.89,0.76,0.95,0.77,0.0,0.87,0.73,0.89,0.0,0.79,0.84,0.8,0.68,0.72,0.83,0.78,0.0,0.69,0.0,0.68,0.8,0.77,0.69,0.82,1.36,0.0,0.74,0.78,0.68,0.7,0.65,0.84,0.77,0.85,0.0,0.8,0.78,0.0,1.13,0.0,0.8,0.0,0.76,0.79,0.0,0.66,0.0,0.71,0.63,0.64,0.0,0.84,0.0,0.0,0.0,0.72,0.74,0.77,0.0,0.47,0.85,0.66,0.46,0.43,0.0,0.42,0.43,0.0,0.41,0.0,0.38,0.43,0.41,0.0,0.46,0.0,0.44,0.71,0.37,0.43,0.34,0.29,0.51,0.0,0.0,0.0,0.78,0.73,0.74,0.76,0.64,0.79,0.75,0.81,0.74,0.0,0.39,0.39,0.71,0.75,0.71,0.93,0.37,0.42,0.0,0.88,0.89,0.68,0.67,0.37,0.42,0.84,0.74,0.83,0.68,0.87,0.73,0.0,0.0,0.77,0.88,0.81,0.77,0.39,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/23/2021,1.42,0.84,1.05,0.0,0.88,0.84,0.95,1.04,0.82,0.77,0.83,0.86,0.81,0.83,0.81,0.0,0.0,0.0,0.77,0.0,0.9,0.8,0.0,0.77,0.75,0.74,0.82,0.8,0.74,0.8,0.78,0.85,0.78,0.63,0.0,0.67,1.16,1.56,0.0,0.85,0.0,0.0,0.83,0.77,0.84,0.72,0.75,0.0,0.65,1.09,0.0,0.0,0.89,0.76,0.95,0.77,0.0,0.87,0.73,0.89,0.0,0.79,0.84,0.8,0.68,0.72,0.83,0.78,0.0,0.69,0.0,0.68,0.8,0.77,0.69,0.82,1.36,0.0,0.74,0.78,0.68,0.7,0.65,0.84,0.77,0.85,0.0,0.8,0.78,0.0,1.13,0.0,0.8,0.0,0.76,0.79,0.0,0.66,0.0,0.71,0.63,0.64,0.0,0.84,0.0,0.0,0.0,0.72,0.74,0.77,0.0,0.47,0.85,0.66,0.46,0.43,0.0,0.42,0.43,0.0,0.41,0.0,0.38,0.43,0.41,0.0,0.46,0.0,0.44,0.71,0.37,0.43,0.34,0.29,0.51,0.0,0.0,0.0,0.78,0.73,0.74,0.76,0.64,0.79,0.75,0.81,0.74,0.0,0.39,0.39,0.71,0.75,0.71,0.93,0.37,0.42,0.0,0.88,0.89,0.68,0.67,0.37,0.42,0.84,0.74,0.83,0.68,0.87,0.73,0.0,0.0,0.77,0.88,0.81,0.77,0.39,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/24/2021,5.52,0.76,0.97,0.0,0.72,0.81,0.92,1.03,0.8,0.75,0.83,0.83,0.79,0.79,0.78,0.0,0.0,0.0,0.0,0.0,0.88,0.78,0.0,0.77,0.73,0.71,0.76,0.8,0.72,0.8,0.76,0.84,0.71,0.61,0.0,0.65,1.13,1.56,0.0,0.84,0.0,0.0,0.85,0.75,0.82,0.67,1.17,0.0,0.62,1.06,0.0,0.0,0.9,0.73,0.92,0.77,0.0,0.84,0.75,0.78,0.0,0.79,0.0,0.76,0.66,0.71,0.8,1.14,0.0,0.68,0.0,0.66,0.76,0.73,0.67,0.8,1.39,0.0,0.71,0.79,0.67,0.71,0.62,0.9,0.77,0.82,0.0,0.8,0.76,0.0,0.91,0.0,0.76,0.0,0.78,0.77,0.0,0.63,0.0,0.68,0.61,0.63,0.0,0.0,0.0,0.0,0.0,0.69,0.7,0.76,0.0,0.47,0.83,0.64,0.0,0.42,0.0,0.44,0.43,0.0,0.4,0.37,0.39,0.42,0.4,0.0,0.46,0.0,0.45,0.7,0.36,0.0,0.34,0.28,0.0,0.0,0.0,0.0,0.75,0.74,0.73,0.73,0.54,0.73,0.74,0.8,0.73,0.0,0.39,0.39,0.66,0.74,0.7,0.91,0.35,0.0,0.0,0.85,0.86,0.66,0.64,0.36,0.78,0.77,0.72,0.79,0.62,0.0,0.72,0.0,0.0,0.74,0.86,0.81,0.68,0.37,0.4,0.4,0.4,0.38,0.37,0.37,99.98
11/25/2021,5.52,0.76,0.97,0.0,0.72,0.81,0.92,1.03,0.8,0.75,0.83,0.83,0.79,0.79,0.78,0.0,0.0,0.0,0.0,0.0,0.88,0.78,0.0,0.77,0.73,0.71,0.76,0.8,0.72,0.8,0.76,0.84,0.71,0.61,0.0,0.65,1.13,1.56,0.0,0.84,0.0,0.0,0.85,0.75,0.82,0.67,1.17,0.0,0.62,1.06,0.0,0.0,0.9,0.73,0.92,0.77,0.0,0.84,0.75,0.78,0.0,0.79,0.0,0.76,0.66,0.71,0.8,1.14,0.0,0.68,0.0,0.66,0.76,0.73,0.67,0.8,1.39,0.0,0.71,0.79,0.67,0.71,0.62,0.9,0.77,0.82,0.0,0.8,0.76,0.0,0.91,0.0,0.76,0.0,0.78,0.77,0.0,0.63,0.0,0.68,0.61,0.63,0.0,0.0,0.0,0.0,0.0,0.69,0.7,0.76,0.0,0.47,0.83,0.64,0.0,0.42,0.0,0.44,0.43,0.0,0.4,0.37,0.39,0.42,0.4,0.0,0.46,0.0,0.45,0.7,0.36,0.0,0.34,0.28,0.0,0.0,0.0,0.0,0.75,0.74,0.73,0.73,0.54,0.73,0.74,0.8,0.73,0.0,0.39,0.39,0.66,0.74,0.7,0.91,0.35,0.0,0.0,0.85,0.86,0.66,0.64,0.36,0.78,0.77,0.72,0.79,0.62,0.0,0.72,0.0,0.0,0.74,0.86,0.81,0.68,0.37,0.4,0.4,0.4,0.38,0.37,0.37,99.98
11/26/2021,1.4,0.86,1.07,0.0,0.79,0.87,0.99,1.06,0.85,0.78,0.83,0.89,0.83,0.85,0.83,0.0,0.0,0.0,0.0,0.0,0.9,0.8,0.0,0.82,0.75,0.74,0.82,0.83,0.73,0.84,0.79,0.88,0.76,0.63,0.0,0.7,1.16,1.58,0.0,0.88,0.0,0.0,0.87,0.8,0.85,0.72,1.19,0.0,0.65,1.12,0.0,0.0,0.93,0.73,0.98,0.8,0.0,0.89,0.79,0.86,0.0,0.82,0.0,0.81,0.69,0.76,0.81,1.23,0.0,0.68,0.0,0.7,0.85,0.78,0.71,0.84,1.44,0.0,0.73,0.81,0.7,0.73,0.67,0.96,0.79,0.88,0.0,0.83,0.81,0.0,0.92,0.0,0.81,0.0,0.81,0.81,0.0,0.66,0.0,0.74,0.64,0.66,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.79,0.0,0.48,0.86,0.65,0.0,0.44,0.0,0.45,0.45,0.0,0.42,0.38,0.4,0.43,0.42,0.0,0.46,0.0,0.46,0.69,0.37,0.0,0.35,0.3,0.0,0.0,0.0,0.0,0.79,0.77,0.77,0.75,0.54,0.74,0.75,0.83,0.77,0.0,0.4,0.4,0.67,0.77,0.74,0.9,0.35,0.0,0.0,0.82,0.91,0.69,0.65,0.36,0.82,0.85,0.76,0.84,0.6,0.0,0.75,0.0,0.0,0.77,0.89,0.84,0.73,0.39,0.41,0.4,0.41,0.39,0.4,0.38,99.97
11/29/2021,1.4,0.87,1.11,0.0,0.8,0.88,0.99,1.06,0.85,0.79,0.84,0.89,0.82,0.84,0.82,0.0,0.0,0.0,0.0,0.0,0.92,0.8,0.0,0.81,0.75,0.77,0.82,0.82,0.73,0.85,0.79,0.89,0.77,0.62,0.0,0.69,1.15,1.58,0.0,0.88,0.0,0.0,0.87,0.8,0.84,0.72,1.19,0.0,0.64,1.11,0.0,0.0,0.94,0.74,0.98,0.8,0.0,0.89,0.79,0.85,0.0,0.82,0.0,0.8,0.68,0.73,0.81,1.22,0.0,0.69,0.0,0.7,0.84,0.78,0.7,0.84,1.43,0.0,0.77,0.81,0.71,0.73,0.66,0.97,0.79,0.88,0.0,0.83,0.8,0.0,0.93,0.0,0.81,0.0,0.81,0.81,0.0,0.65,0.0,0.73,0.64,0.65,0.0,0.0,0.0,0.0,0.0,0.71,0.69,0.79,0.0,0.48,0.85,0.65,0.0,0.44,0.0,0.44,0.46,0.0,0.42,0.39,0.4,0.44,0.42,0.0,0.46,0.0,0.47,0.71,0.37,0.0,0.36,0.3,0.0,0.0,0.0,0.0,0.78,0.75,0.77,0.75,0.56,0.74,0.76,0.82,0.77,0.0,0.41,0.41,0.69,0.76,0.73,0.91,0.35,0.0,0.0,0.7,0.91,0.69,0.66,0.37,0.81,0.86,0.76,0.84,0.61,0.0,0.75,0.0,0.0,0.76,0.89,0.84,0.74,0.39,0.41,0.4,0.41,0.4,0.4,0.39,99.98
11/30/2021,1.4,0.87,1.11,0.0,0.8,0.88,0.99,1.06,0.85,0.79,0.84,0.89,0.82,0.84,0.82,0.0,0.0,0.0,0.0,0.0,0.92,0.8,0.0,0.81,0.75,0.77,0.82,0.82,0.73,0.85,0.79,0.89,0.77,0.62,0.0,0.69,1.15,1.58,0.0,0.88,0.0,0.0,0.87,0.8,0.84,0.72,1.19,0.0,0.64,1.11,0.0,0.0,0.94,0.74,0.98,0.8,0.0,0.89,0.79,0.85,0.0,0.82,0.0,0.8,0.68,0.73,0.81,1.22,0.0,0.69,0.0,0.7,0.84,0.78,0.7,0.84,1.43,0.0,0.77,0.81,0.71,0.73,0.66,0.97,0.79,0.88,0.0,0.83,0.8,0.0,0.93,0.0,0.81,0.0,0.81,0.81,0.0,0.65,0.0,0.73,0.64,0.65,0.0,0.0,0.0,0.0,0.0,0.71,0.69,0.79,0.0,0.48,0.85,0.65,0.0,0.44,0.0,0.44,0.46,0.0,0.42,0.39,0.4,0.44,0.42,0.0,0.46,0.0,0.47,0.71,0.37,0.0,0.36,0.3,0.0,0.0,0.0,0.0,0.78,0.75,0.77,0.75,0.56,0.74,0.76,0.82,0.77,0.0,0.41,0.41,0.69,0.76,0.73,0.91,0.35,0.0,0.0,0.7,0.91,0.69,0.66,0.37,0.81,0.86,0.76,0.84,0.61,0.0,0.75,0.0,0.0,0.76,0.89,0.84,0.74,0.39,0.41,0.4,0.41,0.4,0.4,0.39,99.98
12/01/2021,1.45,0.83,1.08,0.0,0.78,0.86,0.96,1.05,0.83,0.79,0.85,0.87,0.81,0.84,0.83,0.0,0.0,0.0,0.0,0.0,0.93,0.81,0.0,0.82,0.75,0.78,0.81,0.83,0.74,0.86,0.78,0.87,0.74,0.64,0.0,0.69,1.17,1.58,0.0,0.88,0.0,0.0,0.87,0.78,0.82,0.73,1.21,0.0,0.64,1.11,0.0,0.0,0.93,0.78,0.95,0.81,0.0,0.88,0.81,0.84,0.0,0.83,0.0,0.79,0.69,0.74,0.84,1.22,0.0,0.69,0.0,0.7,0.83,0.77,0.71,0.84,1.56,0.0,0.78,0.82,0.7,0.74,0.66,0.96,0.8,0.87,0.0,0.85,0.81,0.0,0.92,0.0,0.8,0.0,0.81,0.78,0.0,0.65,0.0,0.73,0.65,0.66,0.0,0.0,0.0,0.0,0.0,0.69,0.74,0.8,0.0,0.49,0.81,0.65,0.0,0.42,0.0,0.44,0.46,0.0,0.42,0.39,0.4,0.44,0.42,0.0,0.47,0.0,0.46,0.73,0.37,0.0,0.36,0.31,0.0,0.0,0.0,0.0,0.77,0.76,0.78,0.76,0.58,0.74,0.74,0.82,0.77,0.0,0.39,0.42,0.69,0.76,0.75,0.9,0.36,0.0,0.0,0.71,0.89,0.68,0.67,0.37,0.81,0.83,0.74,0.83,0.63,0.0,0.76,0.0,0.0,0.76,0.89,0.83,0.71,0.38,0.41,0.4,0.42,0.4,0.39,0.4,100.04
12/02/2021,1.45,0.83,1.08,0.0,0.78,0.86,0.96,1.05,0.83,0.79,0.85,0.87,0.81,0.84,0.83,0.0,0.0,0.0,0.0,0.0,0.93,0.81,0.0,0.82,0.75,0.78,0.81,0.83,0.74,0.86,0.78,0.87,0.74,0.64,0.0,0.69,1.17,1.58,0.0,0.88,0.0,0.0,0.87,0.78,0.82,0.73,1.21,0.0,0.64,1.11,0.0,0.0,0.93,0.78,0.95,0.81,0.0,0.88,0.81,0.84,0.0,0.83,0.0,0.79,0.69,0.74,0.84,1.22,0.0,0.69,0.0,0.7,0.83,0.77,0.71,0.84,1.56,0.0,0.78,0.82,0.7,0.74,0.66,0.96,0.8,0.87,0.0,0.85,0.81,0.0,0.92,0.0,0.8,0.0,0.81,0.78,0.0,0.65,0.0,0.73,0.65,0.66,0.0,0.0,0.0,0.0,0.0,0.69,0.74,0.8,0.0,0.49,0.81,0.65,0.0,0.42,0.0,0.44,0.46,0.0,0.42,0.39,0.4,0.44,0.42,0.0,0.47,0.0,0.46,0.73,0.37,0.0,0.36,0.31,0.0,0.0,0.0,0.0,0.77,0.76,0.78,0.76,0.58,0.74,0.74,0.82,0.77,0.0,0.39,0.42,0.69,0.76,0.75,0.9,0.36,0.0,0.0,0.71,0.89,0.68,0.67,0.37,0.81,0.83,0.74,0.83,0.63,0.0,0.76,0.0,0.0,0.76,0.89,0.83,0.71,0.38,0.41,0.4,0.42,0.4,0.39,0.4,100.04
12/06/2021,1.45,0.83,1.1,0.0,0.78,0.85,0.98,1.05,0.82,0.78,0.86,0.86,0.81,0.83,0.84,0.0,0.0,0.0,0.0,0.0,0.93,0.82,0.0,0.82,0.75,0.8,0.82,0.82,0.73,0.86,0.78,0.87,0.74,0.64,0.0,0.67,1.13,1.62,0.0,0.88,0.0,0.0,0.87,0.78,0.82,0.74,1.21,0.0,0.65,1.1,0.0,0.0,0.91,0.77,0.95,0.82,0.0,0.87,0.81,0.83,0.0,0.83,0.0,0.75,0.69,0.73,0.85,1.21,0.0,0.68,0.0,0.69,0.85,0.77,0.71,0.85,1.51,0.0,0.75,0.82,0.69,0.75,0.66,0.99,0.81,0.87,0.0,0.84,0.8,0.0,0.96,0.0,0.81,0.0,0.81,0.78,0.0,0.64,0.0,0.72,0.65,0.67,0.0,0.0,0.0,0.0,0.0,0.68,0.73,0.81,0.0,0.5,0.82,0.66,0.0,0.42,0.0,0.44,0.46,0.0,0.42,0.4,0.4,0.44,0.42,0.0,0.48,0.0,0.46,0.72,0.37,0.0,0.37,0.3,0.0,0.0,0.0,0.0,0.76,0.75,0.78,0.74,0.57,0.75,0.74,0.82,0.77,0.0,0.39,0.41,0.68,0.77,0.75,0.93,0.36,0.0,0.0,0.73,0.88,0.67,0.65,0.37,0.81,0.84,0.75,0.82,0.6,0.0,0.77,0.0,0.0,0.77,0.89,0.83,0.71,0.38,0.43,0.41,0.42,0.4,0.39,0.4,99.98
12/07/2021,1.45,0.83,1.1,0.0,0.78,0.85,0.98,1.05,0.82,0.78,0.86,0.86,0.81,0.83,0.84,0.0,0.0,0.0,0.0,0.0,0.93,0.82,0.0,0.82,0.75,0.8,0.82,0.82,0.73,0.86,0.78,0.87,0.74,0.64,0.0,0.67,1.13,1.62,0.0,0.88,0.0,0.0,0.87,0.78,0.82,0.74,1.21,0.0,0.65,1.1,0.0,0.0,0.91,0.77,0.95,0.82,0.0,0.87,0.81,0.83,0.0,0.83,0.0,0.75,0.69,0.73,0.85,1.21,0.0,0.68,0.0,0.69,0.85,0.77,0.71,0.85,1.51,0.0,0.75,0.82,0.69,0.75,0.66,0.99,0.81,0.87,0.0,0.84,0.8,0.0,0.96,0.0,0.81,0.0,0.81,0.78,0.0,0.64,0.0,0.72,0.65,0.67,0.0,0.0,0.0,0.0,0.0,0.68,0.73,0.81,0.0,0.5,0.82,0.66,0.0,0.42,0.0,0.44,0.46,0.0,0.42,0.4,0.4,0.44,0.42,0.0,0.48,0.0,0.46,0.72,0.37,0.0,0.37,0.3,0.0,0.0,0.0,0.0,0.76,0.75,0.78,0.74,0.57,0.75,0.74,0.82,0.77,0.0,0.39,0.41,0.68,0.77,0.75,0.93,0.36,0.0,0.0,0.73,0.88,0.67,0.65,0.37,0.81,0.84,0.75,0.82,0.6,0.0,0.77,0.0,0.0,0.77,0.89,0.83,0.71,0.38,0.43,0.41,0.42,0.4,0.39,0.4,99.98
12/08/2021,1.45,0.83,1.1,0.0,0.78,0.85,0.98,1.05,0.82,0.78,0.86,0.86,0.81,0.83,0.84,0.0,0.0,0.0,0.0,0.0,0.93,0.82,0.0,0.82,0.75,0.8,0.82,0.82,0.73,0.86,0.78,0.87,0.74,0.64,0.0,0.67,1.13,1.62,0.0,0.88,0.0,0.0,0.87,0.78,0.82,0.74,1.21,0.0,0.65,1.1,0.0,0.0,0.91,0.77,0.95,0.82,0.0,0.87,0.81,0.83,0.0,0.83,0.0,0.75,0.69,0.73,0.85,1.21,0.0,0.68,0.0,0.69,0.85,0.77,0.71,0.85,1.51,0.0,0.75,0.82,0.69,0.75,0.66,0.99,0.81,0.87,0.0,0.84,0.8,0.0,0.96,0.0,0.81,0.0,0.81,0.78,0.0,0.64,0.0,0.72,0.65,0.67,0.0,0.0,0.0,0.0,0.0,0.68,0.73,0.81,0.0,0.5,0.82,0.66,0.0,0.42,0.0,0.44,0.46,0.0,0.42,0.4,0.4,0.44,0.42,0.0,0.48,0.0,0.46,0.72,0.37,0.0,0.37,0.3,0.0,0.0,0.0,0.0,0.76,0.75,0.78,0.74,0.57,0.75,0.74,0.82,0.77,0.0,0.39,0.41,0.68,0.77,0.75,0.93,0.36,0.0,0.0,0.73,0.88,0.67,0.65,0.37,0.81,0.84,0.75,0.82,0.6,0.0,0.77,0.0,0.0,0.77,0.89,0.83,0.71,0.38,0.43,0.41,0.42,0.4,0.39,0.4,99.98
12/09/2021,1.45,0.83,1.1,0.0,0.78,0.85,0.98,1.05,0.82,0.78,0.86,0.86,0.81,0.83,0.84,0.0,0.0,0.0,0.0,0.0,0.93,0.82,0.0,0.82,0.75,0.8,0.82,0.82,0.73,0.86,0.78,0.87,0.74,0.64,0.0,0.67,1.13,1.62,0.0,0.88,0.0,0.0,0.87,0.78,0.82,0.74,1.21,0.0,0.65,1.1,0.0,0.0,0.91,0.77,0.95,0.82,0.0,0.87,0.81,0.83,0.0,0.83,0.0,0.75,0.69,0.73,0.85,1.21,0.0,0.68,0.0,0.69,0.85,0.77,0.71,0.85,1.51,0.0,0.75,0.82,0.69,0.75,0.66,0.99,0.81,0.87,0.0,0.84,0.8,0.0,0.96,0.0,0.81,0.0,0.81,0.78,0.0,0.64,0.0,0.72,0.65,0.67,0.0,0.0,0.0,0.0,0.0,0.68,0.73,0.81,0.0,0.5,0.82,0.66,0.0,0.42,0.0,0.44,0.46,0.0,0.42,0.4,0.4,0.44,0.42,0.0,0.48,0.0,0.46,0.72,0.37,0.0,0.37,0.3,0.0,0.0,0.0,0.0,0.76,0.75,0.78,0.74,0.57,0.75,0.74,0.82,0.77,0.0,0.39,0.41,0.68,0.77,0.75,0.93,0.36,0.0,0.0,0.73,0.88,0.67,0.65,0.37,0.81,0.84,0.75,0.82,0.6,0.0,0.77,0.0,0.0,0.77,0.89,0.83,0.71,0.38,0.43,0.41,0.42,0.4,0.39,0.4,99.98
