,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,T,PEP,ABBV,NKE,TMO,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,UPS,HON,ORCL,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,RTX,BA,BLK,GS,AMAT,AMT,IBM,TGT,CAT,AMD,MMM,GE,ISRG,AXP,NOW,DE,CVS,SCHW,CHTR,SPGI,ANTM,LMT,ZTS,BKNG,MU,PLD,FIS,LRCX,MDLZ,SYK,MO,CCI,TMUS,GILD,ADP,TJX,COP,CI,PNC,DUK,USB,CME,EL,CSX,EQIX,ATVI,GM,TFC,CB,MMC,BDX,FDX,COF,CL,ILMN,NSC,ICE,EW,SHW,SO,ADSK,FISV,ITW,APD,BSX,ADI,REGN,D,ETN,MCO,HUM,EMR,PGR,GPN,F,HCA,IDXX,TWTR,NXPI,WM,NOC,AON,FCX,ECL,BIIB,VRTX,DG,NEM,ROP,JCI,EOG,IQV,KLAC,PSA,DOW,TROW,KMB,MSCI,A,ROST,LHX,TEL,EBAY,CMG,TT,EXC,MET,SLB,ALGN,AEP,SNPS,APTV,DXCM,INFO,GD,CNC,DLR,SRE,SPG,APH,DD,EA,ALXN,BAX,ORLY,PPG,AIG,MCHP,BK,PRU,ALL,CARR,PH,STZ,CDNS,SYY,MPC,TRV,DFS,MSI,AGPXX,WELL,XEL,GIS,RMD,MRNA,MAR,CTSH,YUM,GE.,FTNT,IFF,SBAC,n/a,XLNX,MTCH,PXD,HLT,SIVB,O,AZO,ROK,PAYX,HPQ,SUM
10/14/2021,6.06,5.98,3.83,2.1,2.26,2.11,1.41,1.39,1.74,1.35,1.14,1.03,1.03,0.81,0.97,0.94,0.82,0.85,0.88,0.74,0.65,0.71,0.75,0.58,0.72,0.59,0.63,0.64,0.56,0.57,0.5,0.58,0.53,0.52,0.62,0.56,0.55,0.56,0.55,0.54,0.5,0.52,0.51,0.48,0.54,0.5,0.45,0.38,0.4,0.36,0.4,0.43,0.41,0.35,0.38,0.41,0.39,0.32,0.4,0.39,0.35,0.38,0.37,0.34,0.32,0.35,0.32,0.32,0.35,0.31,0.28,0.34,0.28,0.31,0.31,0.3,0.33,0.26,0.3,0.31,0.24,0.28,0.25,0.24,0.25,0.27,0.21,0.26,0.19,0.21,0.23,0.24,0.23,0.2,0.19,0.23,0.23,0.21,0.27,0.19,0.23,0.21,0.23,0.2,0.19,0.2,0.18,0.16,0.23,0.22,0.22,0.21,0.18,0.15,0.2,0.17,0.16,0.18,0.19,0.18,0.19,0.18,0.17,0.17,0.17,0.16,0.16,0.24,0.16,0.16,0.16,0.16,0.14,0.15,0.14,0.12,0.16,0.16,0.14,0.13,0.13,0.16,0.16,0.18,0.14,0.14,0.12,0.12,0.14,0.12,0.13,0.13,0.14,0.12,0.13,0.13,0.12,0.12,0.12,0.13,0.12,0.0,0.13,0.13,0.13,0.14,0.11,0.13,0.13,0.12,0.13,0.11,0.12,0.12,0.14,0.13,0.13,0.0,0.11,0.11,0.12,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.13,0.11,0.12,0.12,0.0,0.12,0.0,0.0,0.11,0.11,0.11,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.29,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,83.64
10/15/2021,6.02,5.96,3.83,2.09,2.22,2.09,1.4,1.39,1.77,1.34,1.12,1.03,1.03,0.82,0.97,0.94,0.82,0.85,0.87,0.75,0.65,0.7,0.75,0.58,0.73,0.57,0.62,0.64,0.56,0.57,0.49,0.59,0.52,0.53,0.62,0.56,0.55,0.56,0.54,0.54,0.5,0.52,0.51,0.47,0.54,0.5,0.45,0.38,0.4,0.36,0.4,0.43,0.42,0.34,0.38,0.42,0.39,0.31,0.4,0.39,0.35,0.39,0.37,0.33,0.32,0.35,0.31,0.32,0.34,0.31,0.28,0.35,0.27,0.31,0.31,0.3,0.34,0.25,0.3,0.31,0.24,0.28,0.25,0.24,0.25,0.28,0.2,0.27,0.19,0.21,0.23,0.24,0.24,0.2,0.18,0.23,0.23,0.21,0.27,0.19,0.24,0.21,0.23,0.2,0.19,0.2,0.19,0.16,0.23,0.22,0.22,0.21,0.19,0.15,0.2,0.17,0.16,0.18,0.19,0.19,0.19,0.18,0.17,0.17,0.17,0.16,0.16,0.24,0.16,0.16,0.16,0.16,0.15,0.15,0.14,0.12,0.17,0.16,0.14,0.13,0.13,0.16,0.16,0.18,0.14,0.14,0.12,0.13,0.14,0.12,0.13,0.13,0.14,0.12,0.13,0.13,0.12,0.12,0.12,0.13,0.12,0.0,0.13,0.13,0.13,0.14,0.11,0.13,0.13,0.13,0.13,0.11,0.12,0.12,0.14,0.13,0.13,0.0,0.11,0.11,0.12,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.13,0.0,0.12,0.11,0.0,0.12,0.0,0.0,0.11,0.12,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.3,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.12,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,83.53999999999999
10/18/2021,6.0,6.05,3.82,2.08,2.26,2.12,1.39,1.44,1.77,1.3,1.12,1.01,1.05,0.83,0.97,0.93,0.8,0.84,0.89,0.77,0.66,0.7,0.75,0.57,0.75,0.58,0.62,0.62,0.55,0.56,0.49,0.59,0.51,0.53,0.61,0.56,0.53,0.57,0.55,0.53,0.5,0.49,0.51,0.47,0.53,0.49,0.45,0.39,0.41,0.37,0.4,0.42,0.43,0.34,0.38,0.42,0.38,0.31,0.41,0.39,0.35,0.39,0.36,0.32,0.34,0.35,0.32,0.32,0.34,0.32,0.28,0.36,0.28,0.3,0.31,0.29,0.34,0.25,0.3,0.31,0.24,0.28,0.25,0.24,0.25,0.27,0.2,0.27,0.2,0.21,0.23,0.24,0.24,0.2,0.19,0.23,0.23,0.21,0.26,0.18,0.23,0.21,0.22,0.2,0.2,0.2,0.19,0.16,0.22,0.22,0.21,0.22,0.19,0.15,0.2,0.17,0.16,0.18,0.19,0.19,0.19,0.18,0.17,0.17,0.17,0.17,0.16,0.24,0.16,0.16,0.17,0.16,0.15,0.15,0.14,0.12,0.16,0.16,0.14,0.13,0.13,0.16,0.15,0.18,0.15,0.14,0.11,0.12,0.14,0.12,0.13,0.13,0.14,0.12,0.13,0.13,0.12,0.12,0.12,0.14,0.12,0.0,0.12,0.13,0.13,0.14,0.11,0.13,0.13,0.13,0.12,0.11,0.12,0.12,0.14,0.13,0.13,0.0,0.11,0.11,0.12,0.12,0.0,0.0,0.0,0.11,0.11,0.0,0.13,0.11,0.12,0.11,0.0,0.12,0.0,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.31,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,83.59
10/19/2021,6.11,6.14,3.99,2.08,2.29,2.14,1.42,1.46,1.84,1.34,1.14,1.05,1.08,0.85,1.0,0.94,0.83,0.86,0.92,0.78,0.66,0.71,0.75,0.58,0.76,0.59,0.62,0.62,0.56,0.57,0.49,0.59,0.52,0.54,0.62,0.57,0.53,0.58,0.56,0.54,0.51,0.53,0.51,0.48,0.54,0.49,0.46,0.39,0.41,0.38,0.41,0.42,0.43,0.35,0.39,0.43,0.39,0.32,0.42,0.4,0.35,0.4,0.37,0.32,0.35,0.37,0.32,0.33,0.35,0.33,0.29,0.36,0.28,0.31,0.32,0.3,0.35,0.25,0.3,0.33,0.24,0.29,0.26,0.24,0.26,0.28,0.21,0.27,0.21,0.22,0.23,0.24,0.24,0.19,0.18,0.23,0.24,0.21,0.27,0.19,0.23,0.21,0.22,0.21,0.2,0.21,0.19,0.16,0.23,0.22,0.21,0.22,0.19,0.15,0.2,0.17,0.16,0.18,0.19,0.19,0.19,0.18,0.17,0.18,0.17,0.18,0.17,0.25,0.16,0.16,0.17,0.16,0.15,0.15,0.14,0.13,0.17,0.16,0.15,0.13,0.13,0.16,0.16,0.18,0.15,0.15,0.11,0.12,0.14,0.12,0.13,0.14,0.14,0.13,0.14,0.13,0.12,0.12,0.12,0.14,0.13,0.0,0.13,0.13,0.13,0.14,0.11,0.13,0.13,0.13,0.12,0.11,0.13,0.12,0.14,0.13,0.13,0.0,0.11,0.11,0.12,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.13,0.11,0.12,0.12,0.0,0.12,0.0,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.31,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,85.15
10/20/2021,6.11,6.14,3.99,2.08,2.29,2.14,1.42,1.46,1.84,1.34,1.14,1.05,1.08,0.85,1.0,0.94,0.83,0.86,0.92,0.78,0.66,0.71,0.75,0.58,0.76,0.59,0.62,0.62,0.56,0.57,0.49,0.59,0.52,0.54,0.62,0.57,0.53,0.58,0.56,0.54,0.51,0.53,0.51,0.48,0.54,0.49,0.46,0.39,0.41,0.38,0.41,0.42,0.43,0.35,0.39,0.43,0.39,0.32,0.42,0.4,0.35,0.4,0.37,0.32,0.35,0.37,0.32,0.33,0.35,0.33,0.29,0.36,0.28,0.31,0.32,0.3,0.35,0.25,0.3,0.33,0.24,0.29,0.26,0.24,0.26,0.28,0.21,0.27,0.21,0.22,0.23,0.24,0.24,0.19,0.18,0.23,0.24,0.21,0.27,0.19,0.23,0.21,0.22,0.21,0.2,0.21,0.19,0.16,0.23,0.22,0.21,0.22,0.19,0.15,0.2,0.17,0.16,0.18,0.19,0.19,0.19,0.18,0.17,0.18,0.17,0.18,0.17,0.25,0.16,0.16,0.17,0.16,0.15,0.15,0.14,0.13,0.17,0.16,0.15,0.13,0.13,0.16,0.16,0.18,0.15,0.15,0.11,0.12,0.14,0.12,0.13,0.14,0.14,0.13,0.14,0.13,0.12,0.12,0.12,0.14,0.13,0.0,0.13,0.13,0.13,0.14,0.11,0.13,0.13,0.13,0.12,0.11,0.13,0.12,0.14,0.13,0.13,0.0,0.11,0.11,0.12,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.13,0.11,0.12,0.12,0.0,0.12,0.0,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.31,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,85.15
10/21/2021,6.08,6.11,3.97,2.11,2.27,2.13,1.39,1.46,1.87,1.32,1.11,1.03,1.06,0.84,1.0,0.91,0.83,0.82,0.91,0.78,0.64,0.7,0.75,0.57,0.75,0.58,0.62,0.61,0.55,0.55,0.48,0.58,0.5,0.54,0.61,0.56,0.52,0.58,0.55,0.54,0.5,0.54,0.51,0.48,0.54,0.48,0.43,0.39,0.4,0.37,0.4,0.42,0.42,0.34,0.39,0.42,0.38,0.31,0.41,0.41,0.35,0.39,0.36,0.32,0.34,0.37,0.32,0.32,0.34,0.33,0.29,0.37,0.28,0.3,0.31,0.3,0.35,0.25,0.3,0.32,0.24,0.29,0.25,0.24,0.25,0.27,0.2,0.27,0.2,0.21,0.22,0.23,0.24,0.19,0.18,0.22,0.24,0.21,0.26,0.18,0.23,0.2,0.22,0.2,0.2,0.2,0.18,0.16,0.22,0.22,0.21,0.22,0.18,0.15,0.2,0.17,0.16,0.18,0.19,0.18,0.19,0.18,0.17,0.17,0.17,0.17,0.16,0.25,0.15,0.15,0.17,0.16,0.15,0.15,0.14,0.12,0.16,0.16,0.14,0.14,0.14,0.16,0.16,0.18,0.15,0.14,0.11,0.12,0.13,0.12,0.13,0.14,0.14,0.13,0.13,0.13,0.12,0.12,0.12,0.14,0.12,0.0,0.13,0.13,0.13,0.14,0.11,0.13,0.13,0.13,0.12,0.11,0.12,0.12,0.14,0.13,0.13,0.0,0.11,0.11,0.13,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.13,0.11,0.12,0.11,0.0,0.12,0.0,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.31,0.12,0.11,0.0,0.0,0.12,0.0,0.0,1.02,0.11,0.12,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,85.14
10/22/2021,6.22,6.17,3.99,2.16,2.3,2.16,1.41,1.48,1.87,1.34,1.15,1.05,1.07,0.85,1.01,0.91,0.84,0.83,0.92,0.81,0.66,0.72,0.75,0.58,0.76,0.6,0.63,0.63,0.56,0.56,0.49,0.59,0.51,0.54,0.62,0.58,0.54,0.59,0.56,0.55,0.51,0.55,0.52,0.49,0.55,0.48,0.44,0.4,0.4,0.38,0.41,0.43,0.43,0.34,0.39,0.43,0.39,0.31,0.42,0.42,0.36,0.4,0.37,0.32,0.34,0.37,0.33,0.33,0.34,0.33,0.29,0.38,0.28,0.31,0.32,0.3,0.36,0.26,0.3,0.33,0.24,0.29,0.26,0.24,0.26,0.27,0.2,0.27,0.2,0.22,0.22,0.24,0.24,0.2,0.19,0.22,0.24,0.21,0.27,0.19,0.23,0.21,0.22,0.21,0.19,0.21,0.19,0.16,0.22,0.22,0.21,0.22,0.19,0.15,0.2,0.17,0.16,0.18,0.2,0.19,0.19,0.18,0.17,0.18,0.17,0.17,0.17,0.25,0.16,0.16,0.17,0.16,0.15,0.15,0.14,0.13,0.16,0.16,0.15,0.14,0.14,0.16,0.16,0.19,0.15,0.15,0.11,0.13,0.13,0.12,0.13,0.14,0.14,0.13,0.14,0.13,0.12,0.12,0.12,0.14,0.13,0.0,0.13,0.13,0.13,0.14,0.11,0.13,0.13,0.13,0.12,0.11,0.13,0.12,0.14,0.13,0.13,0.0,0.11,0.11,0.13,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.13,0.11,0.12,0.12,0.0,0.13,0.0,0.0,0.12,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.31,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.12,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,85.55000000000001
10/25/2021,6.23,6.2,3.97,2.16,2.27,2.14,1.41,1.5,1.93,1.35,1.14,1.03,1.11,0.76,1.03,0.9,0.82,0.83,0.92,0.81,0.66,0.71,0.77,0.59,0.75,0.6,0.62,0.64,0.59,0.56,0.49,0.58,0.51,0.55,0.64,0.57,0.55,0.58,0.56,0.56,0.51,0.55,0.52,0.49,0.56,0.48,0.43,0.4,0.4,0.39,0.41,0.42,0.43,0.34,0.4,0.44,0.38,0.32,0.43,0.42,0.36,0.39,0.37,0.31,0.34,0.37,0.32,0.34,0.31,0.33,0.29,0.38,0.28,0.3,0.32,0.3,0.36,0.26,0.3,0.33,0.25,0.29,0.28,0.24,0.26,0.27,0.21,0.28,0.2,0.21,0.22,0.25,0.24,0.2,0.18,0.22,0.24,0.21,0.27,0.2,0.24,0.21,0.22,0.2,0.2,0.21,0.19,0.16,0.23,0.23,0.22,0.23,0.19,0.15,0.2,0.17,0.16,0.19,0.19,0.19,0.2,0.18,0.18,0.17,0.17,0.17,0.17,0.26,0.16,0.17,0.17,0.16,0.16,0.15,0.15,0.13,0.17,0.17,0.15,0.14,0.14,0.17,0.16,0.19,0.15,0.15,0.11,0.13,0.14,0.12,0.14,0.14,0.14,0.13,0.14,0.13,0.12,0.12,0.12,0.14,0.13,0.0,0.13,0.13,0.13,0.14,0.11,0.13,0.13,0.13,0.12,0.11,0.13,0.12,0.15,0.13,0.13,0.11,0.12,0.11,0.13,0.13,0.0,0.0,0.0,0.11,0.12,0.0,0.14,0.11,0.13,0.12,0.0,0.13,0.0,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.32,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.13,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,85.81000000000002
10/26/2021,6.21,6.17,3.86,2.06,2.2,2.08,1.43,1.51,1.96,1.36,1.15,1.04,1.13,0.75,1.03,0.91,0.83,0.82,0.94,0.82,0.66,0.71,0.78,0.58,0.76,0.53,0.62,0.64,0.6,0.56,0.48,0.59,0.51,0.56,0.64,0.58,0.55,0.6,0.56,0.56,0.51,0.55,0.53,0.49,0.57,0.47,0.44,0.4,0.4,0.39,0.4,0.43,0.43,0.34,0.41,0.44,0.38,0.32,0.43,0.43,0.36,0.4,0.37,0.31,0.35,0.37,0.33,0.34,0.31,0.34,0.29,0.39,0.28,0.3,0.32,0.32,0.36,0.26,0.31,0.33,0.25,0.29,0.28,0.25,0.26,0.26,0.2,0.28,0.21,0.21,0.23,0.25,0.24,0.21,0.18,0.22,0.25,0.21,0.27,0.2,0.24,0.21,0.23,0.21,0.2,0.21,0.2,0.16,0.22,0.23,0.22,0.23,0.19,0.15,0.2,0.17,0.16,0.19,0.2,0.19,0.2,0.18,0.18,0.18,0.17,0.17,0.17,0.26,0.16,0.17,0.17,0.16,0.16,0.15,0.15,0.12,0.17,0.17,0.15,0.13,0.14,0.17,0.16,0.19,0.15,0.15,0.0,0.13,0.14,0.12,0.14,0.14,0.14,0.13,0.14,0.13,0.12,0.13,0.12,0.14,0.13,0.0,0.13,0.13,0.14,0.13,0.11,0.13,0.13,0.13,0.12,0.11,0.13,0.12,0.15,0.13,0.13,0.11,0.12,0.11,0.13,0.13,0.0,0.11,0.0,0.11,0.12,0.0,0.14,0.11,0.13,0.12,0.0,0.13,0.0,0.0,0.12,0.0,0.12,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.31,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.13,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,85.75
10/27/2021,6.21,6.17,3.86,2.06,2.2,2.08,1.42,1.51,1.96,1.36,1.15,1.04,1.13,0.75,1.03,0.91,0.83,0.82,0.94,0.81,0.66,0.71,0.78,0.58,0.76,0.53,0.62,0.64,0.6,0.56,0.48,0.59,0.51,0.56,0.64,0.58,0.55,0.6,0.56,0.56,0.51,0.55,0.53,0.49,0.57,0.47,0.44,0.39,0.4,0.39,0.4,0.43,0.43,0.34,0.41,0.44,0.38,0.32,0.43,0.43,0.36,0.39,0.37,0.31,0.35,0.37,0.33,0.34,0.3,0.34,0.29,0.39,0.28,0.3,0.32,0.32,0.36,0.26,0.31,0.33,0.25,0.29,0.28,0.25,0.26,0.26,0.2,0.28,0.21,0.21,0.22,0.25,0.24,0.21,0.18,0.22,0.24,0.21,0.27,0.2,0.24,0.21,0.22,0.21,0.2,0.21,0.2,0.16,0.22,0.23,0.22,0.23,0.19,0.15,0.2,0.17,0.16,0.19,0.2,0.19,0.2,0.18,0.18,0.17,0.17,0.17,0.17,0.26,0.16,0.17,0.17,0.16,0.16,0.15,0.15,0.12,0.17,0.17,0.15,0.13,0.14,0.17,0.16,0.19,0.15,0.15,0.0,0.13,0.14,0.12,0.14,0.14,0.14,0.13,0.14,0.13,0.12,0.12,0.12,0.14,0.13,0.0,0.13,0.13,0.14,0.13,0.11,0.13,0.13,0.13,0.12,0.11,0.13,0.12,0.15,0.13,0.13,0.11,0.12,0.11,0.13,0.13,0.0,0.11,0.0,0.11,0.12,0.0,0.14,0.11,0.13,0.12,0.0,0.13,0.0,0.0,0.12,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.3,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.12,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,85.62
10/28/2021,6.19,6.14,3.84,2.08,2.2,2.07,1.43,1.53,2.21,1.36,1.15,1.05,1.12,0.77,1.05,0.91,0.83,0.83,0.93,0.82,0.66,0.72,0.79,0.58,0.76,0.53,0.62,0.64,0.6,0.56,0.49,0.58,0.51,0.56,0.63,0.58,0.55,0.6,0.57,0.57,0.52,0.55,0.52,0.49,0.58,0.47,0.44,0.4,0.4,0.39,0.4,0.43,0.43,0.34,0.42,0.44,0.38,0.31,0.44,0.44,0.36,0.4,0.37,0.31,0.35,0.37,0.33,0.34,0.3,0.34,0.29,0.39,0.28,0.31,0.33,0.31,0.36,0.27,0.31,0.33,0.25,0.29,0.28,0.25,0.27,0.27,0.21,0.29,0.2,0.21,0.22,0.24,0.24,0.2,0.18,0.23,0.25,0.21,0.27,0.2,0.24,0.21,0.22,0.21,0.2,0.21,0.2,0.17,0.22,0.23,0.22,0.23,0.19,0.15,0.2,0.17,0.16,0.19,0.2,0.19,0.2,0.18,0.18,0.18,0.17,0.17,0.17,0.26,0.16,0.16,0.17,0.17,0.16,0.15,0.15,0.12,0.17,0.16,0.15,0.13,0.14,0.17,0.16,0.19,0.15,0.15,0.0,0.13,0.14,0.12,0.14,0.14,0.15,0.13,0.14,0.13,0.12,0.12,0.12,0.14,0.13,0.11,0.13,0.13,0.14,0.13,0.11,0.13,0.13,0.13,0.12,0.11,0.13,0.12,0.15,0.13,0.13,0.0,0.12,0.11,0.13,0.13,0.0,0.11,0.0,0.11,0.12,0.0,0.14,0.11,0.13,0.12,0.0,0.13,0.0,0.0,0.12,0.0,0.12,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.33,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,86.09
10/29/2021,6.22,6.18,3.9,2.0,2.22,2.09,1.43,1.63,2.19,1.36,1.16,1.04,1.14,0.76,1.04,0.92,0.83,0.83,0.94,0.81,0.65,0.74,0.78,0.58,0.76,0.52,0.62,0.65,0.6,0.56,0.48,0.59,0.51,0.56,0.63,0.59,0.55,0.6,0.58,0.56,0.52,0.55,0.52,0.48,0.57,0.47,0.44,0.39,0.4,0.42,0.4,0.42,0.43,0.34,0.42,0.44,0.38,0.31,0.43,0.44,0.36,0.4,0.36,0.31,0.35,0.37,0.32,0.35,0.3,0.34,0.29,0.4,0.28,0.31,0.33,0.31,0.36,0.26,0.31,0.33,0.25,0.3,0.28,0.22,0.26,0.27,0.21,0.29,0.2,0.21,0.23,0.24,0.24,0.21,0.18,0.23,0.25,0.21,0.27,0.19,0.24,0.21,0.22,0.21,0.2,0.21,0.2,0.17,0.22,0.23,0.22,0.23,0.19,0.16,0.2,0.17,0.16,0.19,0.2,0.19,0.2,0.18,0.18,0.17,0.17,0.17,0.17,0.26,0.17,0.16,0.17,0.17,0.16,0.15,0.15,0.12,0.17,0.16,0.15,0.13,0.14,0.16,0.16,0.19,0.15,0.15,0.0,0.13,0.14,0.12,0.14,0.14,0.15,0.13,0.14,0.13,0.12,0.13,0.12,0.14,0.13,0.11,0.12,0.13,0.14,0.13,0.11,0.14,0.13,0.13,0.12,0.11,0.13,0.12,0.15,0.14,0.13,0.11,0.12,0.11,0.13,0.13,0.0,0.11,0.0,0.11,0.12,0.0,0.13,0.11,0.12,0.12,0.0,0.12,0.0,0.0,0.13,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.32,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.12,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,86.21000000000001
11/01/2021,6.34,6.45,3.97,2.0,2.32,2.18,1.42,1.65,2.31,1.35,1.14,0.94,1.14,0.74,1.05,0.92,0.77,0.82,0.94,0.81,0.63,0.72,0.79,0.58,0.77,0.52,0.63,0.64,0.6,0.58,0.48,0.59,0.51,0.56,0.65,0.58,0.58,0.6,0.58,0.56,0.53,0.56,0.51,0.46,0.57,0.49,0.43,0.4,0.4,0.41,0.4,0.42,0.44,0.34,0.42,0.45,0.38,0.31,0.43,0.45,0.35,0.4,0.36,0.3,0.36,0.37,0.33,0.35,0.3,0.34,0.3,0.39,0.28,0.31,0.34,0.3,0.36,0.26,0.31,0.33,0.24,0.3,0.28,0.22,0.27,0.27,0.21,0.29,0.18,0.21,0.23,0.24,0.22,0.21,0.18,0.22,0.25,0.21,0.27,0.19,0.24,0.21,0.22,0.21,0.2,0.22,0.2,0.16,0.21,0.23,0.23,0.23,0.18,0.15,0.18,0.17,0.16,0.19,0.2,0.19,0.21,0.18,0.19,0.16,0.17,0.18,0.16,0.25,0.17,0.16,0.17,0.17,0.16,0.15,0.15,0.11,0.18,0.16,0.15,0.12,0.14,0.16,0.14,0.19,0.15,0.15,0.0,0.13,0.14,0.12,0.14,0.14,0.15,0.13,0.14,0.13,0.11,0.13,0.12,0.14,0.13,0.11,0.12,0.13,0.13,0.13,0.11,0.14,0.13,0.12,0.12,0.11,0.13,0.12,0.15,0.14,0.12,0.11,0.12,0.11,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.14,0.11,0.13,0.12,0.0,0.13,0.0,0.0,0.12,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.32,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.12,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,86.68
11/02/2021,6.22,6.59,3.88,2.04,2.35,2.21,1.41,1.69,2.39,1.34,1.14,0.95,1.15,0.72,1.05,0.92,0.77,0.81,0.94,0.82,0.62,0.72,0.81,0.58,0.77,0.53,0.62,0.65,0.61,0.58,0.48,0.59,0.54,0.57,0.66,0.59,0.59,0.6,0.58,0.57,0.54,0.56,0.52,0.46,0.58,0.49,0.43,0.4,0.39,0.41,0.4,0.42,0.44,0.34,0.42,0.44,0.37,0.31,0.44,0.45,0.33,0.4,0.35,0.3,0.36,0.37,0.33,0.34,0.3,0.34,0.3,0.39,0.27,0.31,0.34,0.3,0.37,0.26,0.31,0.33,0.23,0.3,0.28,0.22,0.27,0.27,0.21,0.28,0.18,0.21,0.23,0.24,0.22,0.21,0.18,0.22,0.25,0.21,0.26,0.19,0.24,0.21,0.22,0.21,0.2,0.22,0.2,0.16,0.21,0.22,0.23,0.22,0.18,0.15,0.18,0.17,0.16,0.19,0.21,0.2,0.2,0.18,0.19,0.16,0.17,0.18,0.16,0.25,0.18,0.16,0.17,0.17,0.16,0.15,0.15,0.11,0.18,0.16,0.15,0.11,0.14,0.16,0.14,0.19,0.15,0.15,0.0,0.13,0.14,0.11,0.14,0.14,0.14,0.13,0.15,0.13,0.11,0.13,0.12,0.15,0.13,0.11,0.12,0.13,0.13,0.13,0.11,0.14,0.12,0.12,0.12,0.11,0.13,0.12,0.16,0.14,0.13,0.11,0.12,0.11,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.13,0.11,0.12,0.11,0.0,0.12,0.0,0.0,0.13,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.32,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,86.82000000000001
