,AAPL,MSFT,AMZN,FB,GOOGL,TSLA,NVDA,JPM,JNJ,V,UNH,BRK.B,HD,PYPL,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,VZ,PFE,NFLX,INTC,CSCO,KO,CRM,ABT,T,PEP,WMT,CVX,NKE,ABBV,ACN,TMO,MRK,WFC,LLY,COST,DHR,MCD,TXN,MDT,HON,UPS,QCOM,BMY,UNP,PM,C,ORCL,AVGO,BA,LOW,NEE,MS,SBUX,RTX,BLK,GS,AMGN,IBM,INTU,SCHW,AMAT,CAT,AMT,TGT,MMM,AMD,AXP,CVS,TMUS,ISRG,GE,CHTR,DE,LMT,NOW,SPGI,SQ,ZTS,BKNG,FIS,MU,ANTM,MDLZ,SYK,UBER,ADP,PLD,TJX,PNC,LRCX,CCI,COP,MRNA,USB,ZM,MO,TFC,CI,GM,EL,GILD,CB,DUK,BDX,SNAP,CME,FDX,CL,EQIX,MMC,SHW,COF,ICE,BX,ATVI,ADSK,SO,NSC,TWLO,EW,CSX,ITW,APD,D,MCO,FISV,BSX,ADI,EMR,ETN,WM,F,TWTR,PGR,ILMN,FCX,NOC,DOCU,ECL,IDXX,HCA,AON,NXPI,CRWD,JCI,HUM,GPN,EBAY,NEM,IQV,REGN,TEL,ROKU,VRTX,MET,ALGN,GD,ROP,DOW,MSCI,BIIB,PSA,SLB,PINS,TROW,TT,LHX,WDAY,KMB,DG,DD,PLTR,BK,MAR,PXD,VEEV,CNC,APTV,KLAC,SPG,A,PH,EXC,CMG,BAX,ROST,STZ,SYY,MRVL,MTCH,EOG,EA,PSX,PPG,US Dollar,SNPS,ALL,ORLY,PANW,AEP,DLR,AIG,DXCM,OTIS,CDNS,CTSH,CARR,CQE.AX,APH,KKR,PRU,GE.,DFS,FTNT,n/a,MSI,688101.SS,688001.SS,RMD,MCHP,SNOW,ABNB,DASH,MPC,COIN,SIVB,GIS,AZO,TTD,VRSK,HPQ,O,PAYX,ROK,SBAC,PEP.,CHV.,4I1.,TRVC.,8CW.,DUT.,PEO.,WBA,SUM
09/29/2021,6.22,6.06,3.99,2.16,2.3,1.74,1.38,1.31,1.17,1.05,0.99,0.93,0.96,0.88,0.94,0.84,0.86,0.84,0.8,0.69,0.66,0.61,0.66,0.66,0.56,0.64,0.57,0.7,0.59,0.52,0.57,0.56,0.52,0.51,0.51,0.58,0.64,0.5,0.53,0.5,0.56,0.59,0.5,0.5,0.47,0.41,0.37,0.41,0.36,0.36,0.41,0.39,0.4,0.42,0.35,0.39,0.43,0.4,0.36,0.35,0.32,0.35,0.29,0.33,0.39,0.34,0.33,0.29,0.35,0.3,0.28,0.35,0.3,0.3,0.21,0.31,0.26,0.24,0.26,0.26,0.33,0.29,0.28,0.26,0.27,0.2,0.22,0.24,0.23,0.25,0.22,0.23,0.24,0.23,0.22,0.23,0.2,0.22,0.39,0.22,0.15,0.22,0.21,0.17,0.18,0.2,0.2,0.2,0.19,0.2,0.25,0.17,0.14,0.17,0.19,0.2,0.19,0.19,0.18,0.23,0.16,0.17,0.17,0.15,0.15,0.2,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.24,0.16,0.16,0.18,0.15,0.14,0.14,0.16,0.13,0.14,0.14,0.15,0.14,0.16,0.17,0.14,0.14,0.14,0.12,0.11,0.12,0.11,0.13,0.14,0.12,0.0,0.12,0.12,0.14,0.12,0.12,0.11,0.14,0.0,0.12,0.11,0.0,0.12,0.11,0.12,0.13,0.12,0.12,0.0,0.13,0.11,0.12,0.11,0.0,0.0,0.0,0.13,0.11,0.12,0.0,0.11,0.14,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.12,0.13,0.11,0.0,0.12,0.13,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.11,0.23,0.16,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.11
09/30/2021,6.18,5.98,3.98,2.17,2.28,1.78,1.36,1.35,1.16,1.05,0.98,0.94,0.97,0.87,0.93,0.84,0.88,0.87,0.78,0.7,0.68,0.61,0.66,0.66,0.57,0.64,0.57,0.69,0.58,0.53,0.57,0.56,0.54,0.51,0.51,0.57,0.63,0.5,0.53,0.49,0.55,0.58,0.5,0.5,0.47,0.41,0.37,0.41,0.36,0.36,0.41,0.4,0.41,0.42,0.36,0.4,0.42,0.41,0.36,0.36,0.32,0.36,0.29,0.34,0.39,0.35,0.33,0.3,0.34,0.3,0.29,0.35,0.31,0.31,0.21,0.3,0.27,0.23,0.27,0.26,0.32,0.29,0.28,0.26,0.27,0.21,0.23,0.24,0.22,0.25,0.22,0.23,0.24,0.23,0.23,0.23,0.2,0.23,0.38,0.22,0.15,0.23,0.22,0.18,0.18,0.2,0.2,0.2,0.19,0.2,0.24,0.17,0.14,0.17,0.19,0.2,0.19,0.19,0.18,0.23,0.16,0.17,0.17,0.15,0.16,0.2,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.24,0.16,0.16,0.17,0.15,0.14,0.14,0.15,0.13,0.14,0.13,0.15,0.14,0.16,0.17,0.14,0.14,0.14,0.12,0.11,0.12,0.11,0.12,0.14,0.12,0.0,0.12,0.13,0.14,0.12,0.12,0.11,0.14,0.0,0.12,0.11,0.0,0.12,0.11,0.12,0.13,0.12,0.12,0.0,0.12,0.11,0.12,0.11,0.0,0.0,0.11,0.13,0.11,0.12,0.0,0.11,0.13,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.13,0.0,0.0,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.11,0.22,0.16,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.13000000000001
10/01/2021,6.18,5.98,3.98,2.17,2.28,1.78,1.36,1.35,1.16,1.05,0.98,0.94,0.97,0.87,0.93,0.84,0.88,0.87,0.78,0.7,0.68,0.61,0.66,0.66,0.57,0.64,0.57,0.69,0.58,0.53,0.57,0.56,0.54,0.51,0.51,0.57,0.63,0.5,0.53,0.49,0.55,0.58,0.5,0.5,0.47,0.41,0.37,0.41,0.36,0.36,0.41,0.4,0.41,0.42,0.36,0.4,0.42,0.41,0.36,0.36,0.32,0.36,0.29,0.34,0.39,0.35,0.33,0.3,0.34,0.3,0.29,0.35,0.31,0.31,0.21,0.3,0.27,0.23,0.27,0.26,0.32,0.29,0.28,0.26,0.27,0.21,0.23,0.24,0.22,0.25,0.22,0.23,0.24,0.23,0.23,0.23,0.2,0.23,0.38,0.22,0.15,0.23,0.22,0.18,0.18,0.2,0.2,0.2,0.19,0.2,0.24,0.17,0.14,0.17,0.19,0.2,0.19,0.19,0.18,0.23,0.16,0.17,0.17,0.15,0.16,0.2,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.24,0.16,0.16,0.17,0.15,0.14,0.14,0.15,0.13,0.14,0.13,0.15,0.14,0.16,0.17,0.14,0.14,0.14,0.12,0.11,0.12,0.11,0.12,0.14,0.12,0.0,0.12,0.13,0.14,0.12,0.12,0.11,0.14,0.0,0.12,0.11,0.0,0.12,0.11,0.12,0.13,0.12,0.12,0.0,0.12,0.11,0.12,0.11,0.0,0.0,0.11,0.13,0.11,0.12,0.0,0.11,0.13,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.13,0.0,0.0,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.11,0.22,0.16,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.13000000000001
10/04/2021,6.2,5.91,3.97,2.15,2.23,1.8,1.34,1.36,1.19,1.05,0.98,0.95,0.97,0.85,0.95,0.85,0.86,0.88,0.77,0.72,0.7,0.62,0.67,0.7,0.57,0.64,0.58,0.69,0.59,0.54,0.58,0.57,0.55,0.52,0.53,0.56,0.62,0.53,0.53,0.51,0.56,0.57,0.5,0.49,0.47,0.41,0.37,0.41,0.37,0.36,0.39,0.4,0.4,0.42,0.36,0.39,0.43,0.39,0.36,0.36,0.32,0.36,0.3,0.35,0.38,0.34,0.31,0.29,0.34,0.29,0.28,0.35,0.3,0.31,0.21,0.31,0.27,0.24,0.26,0.27,0.32,0.29,0.26,0.26,0.27,0.21,0.22,0.24,0.23,0.24,0.22,0.24,0.24,0.22,0.23,0.22,0.2,0.24,0.37,0.22,0.15,0.22,0.22,0.18,0.19,0.2,0.21,0.2,0.2,0.2,0.23,0.18,0.14,0.18,0.19,0.2,0.19,0.19,0.18,0.22,0.17,0.17,0.17,0.16,0.15,0.2,0.16,0.16,0.15,0.17,0.16,0.17,0.16,0.23,0.16,0.16,0.18,0.16,0.13,0.14,0.15,0.13,0.14,0.13,0.15,0.13,0.16,0.17,0.13,0.14,0.14,0.12,0.11,0.12,0.11,0.12,0.14,0.12,0.0,0.12,0.13,0.14,0.13,0.12,0.0,0.14,0.0,0.12,0.12,0.0,0.12,0.11,0.12,0.13,0.12,0.12,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.11,0.12,0.11,0.12,0.0,0.12,0.13,0.11,0.0,0.0,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.12,0.11,0.12,0.13,0.11,0.0,0.12,0.13,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.22,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.08999999999999
10/05/2021,6.19,6.0,3.92,2.15,2.26,1.78,1.33,1.38,1.17,1.08,0.97,0.95,0.96,0.86,0.94,0.87,0.88,0.88,0.76,0.72,0.71,0.62,0.67,0.7,0.57,0.64,0.58,0.69,0.57,0.54,0.58,0.55,0.56,0.52,0.53,0.57,0.62,0.57,0.53,0.5,0.55,0.56,0.5,0.49,0.47,0.41,0.37,0.4,0.37,0.36,0.39,0.4,0.41,0.42,0.37,0.39,0.43,0.39,0.37,0.36,0.32,0.35,0.3,0.36,0.38,0.35,0.31,0.29,0.33,0.29,0.28,0.34,0.31,0.31,0.21,0.31,0.28,0.24,0.27,0.27,0.32,0.28,0.26,0.26,0.28,0.21,0.22,0.24,0.22,0.25,0.23,0.24,0.24,0.22,0.23,0.22,0.2,0.25,0.32,0.23,0.15,0.22,0.22,0.18,0.19,0.2,0.2,0.2,0.2,0.19,0.23,0.18,0.14,0.18,0.19,0.2,0.19,0.19,0.18,0.22,0.17,0.17,0.17,0.16,0.15,0.19,0.16,0.15,0.15,0.16,0.16,0.17,0.16,0.23,0.16,0.16,0.17,0.15,0.14,0.14,0.15,0.13,0.14,0.13,0.15,0.13,0.16,0.17,0.12,0.14,0.14,0.12,0.11,0.12,0.11,0.12,0.13,0.12,0.0,0.12,0.13,0.14,0.13,0.11,0.11,0.14,0.0,0.12,0.12,0.0,0.12,0.11,0.12,0.13,0.12,0.12,0.0,0.11,0.12,0.12,0.12,0.0,0.0,0.11,0.12,0.11,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.13,0.11,0.0,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.22,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.03
10/06/2021,6.19,6.0,3.92,2.15,2.26,1.78,1.33,1.38,1.17,1.08,0.97,0.95,0.96,0.86,0.94,0.87,0.88,0.88,0.76,0.72,0.71,0.62,0.67,0.7,0.57,0.64,0.58,0.69,0.57,0.54,0.58,0.55,0.56,0.52,0.53,0.57,0.62,0.57,0.53,0.5,0.55,0.56,0.5,0.49,0.47,0.41,0.37,0.4,0.37,0.36,0.39,0.4,0.41,0.42,0.37,0.39,0.43,0.39,0.37,0.36,0.32,0.35,0.3,0.36,0.38,0.35,0.31,0.29,0.33,0.29,0.28,0.34,0.31,0.31,0.21,0.31,0.28,0.24,0.27,0.27,0.32,0.28,0.26,0.26,0.28,0.21,0.22,0.24,0.22,0.25,0.23,0.24,0.24,0.22,0.23,0.22,0.2,0.25,0.32,0.23,0.15,0.22,0.22,0.18,0.19,0.2,0.2,0.2,0.2,0.19,0.23,0.18,0.14,0.18,0.19,0.2,0.19,0.19,0.18,0.22,0.17,0.17,0.17,0.16,0.15,0.19,0.16,0.15,0.15,0.16,0.16,0.17,0.16,0.23,0.16,0.16,0.17,0.15,0.14,0.14,0.15,0.13,0.14,0.13,0.15,0.13,0.16,0.17,0.12,0.14,0.14,0.12,0.11,0.12,0.11,0.12,0.13,0.12,0.0,0.12,0.13,0.14,0.13,0.11,0.11,0.14,0.0,0.12,0.12,0.0,0.12,0.11,0.12,0.13,0.12,0.12,0.0,0.11,0.12,0.12,0.12,0.0,0.0,0.11,0.12,0.11,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.13,0.11,0.0,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.22,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.03
10/07/2021,6.12,5.96,3.87,2.07,2.24,1.82,1.29,1.4,1.17,1.06,0.97,0.96,0.96,0.84,0.94,0.84,0.88,0.9,0.75,0.73,0.73,0.63,0.67,0.69,0.58,0.64,0.58,0.69,0.57,0.55,0.58,0.55,0.57,0.53,0.54,0.57,0.62,0.59,0.54,0.5,0.55,0.56,0.51,0.49,0.47,0.41,0.36,0.4,0.37,0.38,0.4,0.41,0.41,0.41,0.37,0.4,0.44,0.39,0.37,0.37,0.32,0.35,0.3,0.36,0.37,0.35,0.3,0.3,0.34,0.29,0.29,0.34,0.31,0.31,0.21,0.3,0.28,0.25,0.27,0.27,0.32,0.28,0.25,0.26,0.28,0.21,0.22,0.24,0.23,0.24,0.22,0.24,0.25,0.22,0.24,0.21,0.2,0.26,0.31,0.23,0.15,0.22,0.22,0.18,0.19,0.2,0.2,0.2,0.21,0.19,0.22,0.18,0.14,0.18,0.19,0.2,0.19,0.19,0.18,0.21,0.17,0.17,0.18,0.16,0.15,0.19,0.17,0.16,0.15,0.17,0.16,0.17,0.16,0.23,0.16,0.16,0.18,0.16,0.13,0.14,0.14,0.13,0.15,0.13,0.15,0.13,0.16,0.17,0.12,0.13,0.14,0.12,0.11,0.12,0.11,0.12,0.13,0.12,0.0,0.12,0.13,0.13,0.13,0.12,0.11,0.13,0.0,0.12,0.12,0.0,0.11,0.11,0.12,0.13,0.12,0.12,0.0,0.0,0.12,0.13,0.12,0.0,0.0,0.11,0.12,0.11,0.11,0.0,0.12,0.13,0.11,0.0,0.0,0.12,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.13,0.11,0.0,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.22,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.95000000000002
10/08/2021,6.12,5.96,3.87,2.07,2.24,1.82,1.29,1.4,1.17,1.06,0.97,0.96,0.96,0.84,0.94,0.84,0.88,0.9,0.75,0.73,0.73,0.63,0.67,0.69,0.58,0.64,0.58,0.69,0.57,0.55,0.58,0.55,0.57,0.53,0.54,0.57,0.62,0.59,0.54,0.5,0.55,0.56,0.51,0.49,0.47,0.41,0.36,0.4,0.37,0.38,0.4,0.41,0.41,0.41,0.37,0.4,0.44,0.39,0.37,0.37,0.32,0.35,0.3,0.36,0.37,0.35,0.3,0.3,0.34,0.29,0.29,0.34,0.31,0.31,0.21,0.3,0.28,0.25,0.27,0.27,0.32,0.28,0.25,0.26,0.28,0.21,0.22,0.24,0.23,0.24,0.22,0.24,0.25,0.22,0.24,0.21,0.2,0.26,0.31,0.23,0.15,0.22,0.22,0.18,0.19,0.2,0.2,0.2,0.21,0.19,0.22,0.18,0.14,0.18,0.19,0.2,0.19,0.19,0.18,0.21,0.17,0.17,0.18,0.16,0.15,0.19,0.17,0.16,0.15,0.17,0.16,0.17,0.16,0.23,0.16,0.16,0.18,0.16,0.13,0.14,0.14,0.13,0.15,0.13,0.15,0.13,0.16,0.17,0.12,0.13,0.14,0.12,0.11,0.12,0.11,0.12,0.13,0.12,0.0,0.12,0.13,0.13,0.13,0.12,0.11,0.13,0.0,0.12,0.12,0.0,0.11,0.11,0.12,0.13,0.12,0.12,0.0,0.0,0.12,0.13,0.12,0.0,0.0,0.11,0.12,0.11,0.11,0.0,0.12,0.13,0.11,0.0,0.0,0.12,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.13,0.11,0.0,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.22,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.95000000000002
10/11/2021,6.16,6.08,3.9,2.09,2.27,1.8,1.33,1.39,1.16,1.06,0.98,0.96,0.96,0.86,0.95,0.84,0.88,0.9,0.75,0.72,0.71,0.62,0.65,0.72,0.57,0.63,0.58,0.69,0.57,0.54,0.59,0.55,0.56,0.52,0.53,0.57,0.62,0.56,0.54,0.5,0.55,0.56,0.51,0.49,0.47,0.41,0.36,0.4,0.36,0.38,0.39,0.41,0.42,0.42,0.37,0.39,0.44,0.39,0.36,0.37,0.32,0.36,0.29,0.35,0.37,0.35,0.3,0.29,0.34,0.29,0.29,0.35,0.31,0.3,0.21,0.31,0.27,0.24,0.26,0.27,0.32,0.28,0.26,0.26,0.27,0.21,0.22,0.24,0.23,0.24,0.23,0.24,0.25,0.21,0.24,0.21,0.2,0.25,0.28,0.23,0.14,0.22,0.22,0.18,0.19,0.2,0.2,0.2,0.21,0.2,0.22,0.18,0.14,0.17,0.18,0.2,0.19,0.19,0.19,0.22,0.17,0.17,0.17,0.17,0.15,0.19,0.17,0.16,0.15,0.17,0.16,0.16,0.16,0.23,0.16,0.16,0.18,0.15,0.14,0.14,0.14,0.13,0.15,0.14,0.15,0.13,0.15,0.17,0.12,0.14,0.14,0.12,0.11,0.12,0.11,0.12,0.12,0.12,0.0,0.12,0.13,0.13,0.13,0.12,0.11,0.13,0.0,0.12,0.12,0.0,0.11,0.11,0.13,0.13,0.12,0.12,0.0,0.11,0.12,0.12,0.12,0.0,0.0,0.11,0.12,0.11,0.11,0.0,0.12,0.13,0.0,0.0,0.0,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.13,0.11,0.0,0.12,0.13,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.23,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.97999999999999
10/12/2021,6.16,6.08,3.9,2.05,2.3,1.79,1.33,1.39,1.16,1.07,1.01,0.97,0.97,0.84,0.94,0.85,0.88,0.9,0.75,0.69,0.72,0.6,0.65,0.71,0.57,0.64,0.58,0.68,0.58,0.52,0.59,0.56,0.57,0.53,0.54,0.56,0.63,0.56,0.54,0.51,0.55,0.55,0.51,0.49,0.46,0.41,0.37,0.39,0.35,0.39,0.39,0.4,0.43,0.42,0.37,0.39,0.43,0.4,0.36,0.37,0.32,0.36,0.29,0.35,0.37,0.36,0.3,0.29,0.33,0.29,0.28,0.35,0.31,0.31,0.2,0.3,0.27,0.23,0.26,0.27,0.31,0.28,0.26,0.26,0.28,0.2,0.22,0.25,0.23,0.24,0.23,0.24,0.25,0.21,0.24,0.21,0.19,0.26,0.28,0.23,0.14,0.22,0.22,0.18,0.2,0.2,0.2,0.21,0.2,0.19,0.23,0.18,0.14,0.17,0.18,0.2,0.19,0.19,0.2,0.22,0.17,0.17,0.17,0.17,0.15,0.19,0.17,0.16,0.15,0.16,0.16,0.16,0.16,0.23,0.16,0.16,0.18,0.16,0.14,0.14,0.15,0.14,0.15,0.13,0.15,0.13,0.15,0.17,0.12,0.13,0.14,0.12,0.11,0.13,0.11,0.12,0.12,0.12,0.0,0.11,0.13,0.13,0.13,0.11,0.11,0.13,0.0,0.12,0.12,0.0,0.11,0.11,0.13,0.13,0.12,0.12,0.0,0.0,0.12,0.12,0.13,0.0,0.0,0.12,0.12,0.11,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.12,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.13,0.11,0.0,0.12,0.12,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.23,0.16,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.97
10/13/2021,6.16,6.08,3.9,2.05,2.3,1.79,1.33,1.39,1.16,1.07,1.01,0.97,0.97,0.84,0.94,0.85,0.88,0.9,0.75,0.69,0.72,0.6,0.65,0.71,0.57,0.64,0.58,0.68,0.58,0.52,0.59,0.56,0.57,0.53,0.54,0.56,0.63,0.56,0.54,0.51,0.55,0.55,0.51,0.49,0.46,0.41,0.37,0.39,0.35,0.39,0.39,0.4,0.43,0.42,0.37,0.39,0.43,0.4,0.36,0.37,0.32,0.36,0.29,0.35,0.37,0.36,0.3,0.29,0.33,0.29,0.28,0.35,0.31,0.31,0.2,0.3,0.27,0.23,0.26,0.27,0.31,0.28,0.26,0.26,0.28,0.2,0.22,0.25,0.23,0.24,0.23,0.24,0.25,0.21,0.24,0.21,0.19,0.26,0.28,0.23,0.14,0.22,0.22,0.18,0.2,0.2,0.2,0.21,0.2,0.19,0.23,0.18,0.14,0.17,0.18,0.2,0.19,0.19,0.2,0.22,0.17,0.17,0.17,0.17,0.15,0.19,0.17,0.16,0.15,0.16,0.16,0.16,0.16,0.23,0.16,0.16,0.18,0.16,0.14,0.14,0.15,0.14,0.15,0.13,0.15,0.13,0.15,0.17,0.12,0.13,0.14,0.12,0.11,0.13,0.11,0.12,0.12,0.12,0.0,0.11,0.13,0.13,0.13,0.11,0.11,0.13,0.0,0.12,0.12,0.0,0.11,0.11,0.13,0.13,0.12,0.12,0.0,0.0,0.12,0.12,0.13,0.0,0.0,0.12,0.12,0.11,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.12,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.13,0.11,0.0,0.12,0.12,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.23,0.16,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.97
10/14/2021,6.2,6.11,3.88,2.04,2.3,1.82,1.33,1.38,1.17,1.05,1.01,0.97,0.98,0.83,0.95,0.84,0.87,0.9,0.75,0.66,0.72,0.6,0.65,0.71,0.57,0.64,0.59,0.69,0.57,0.51,0.6,0.56,0.57,0.53,0.54,0.57,0.63,0.56,0.54,0.51,0.55,0.56,0.51,0.49,0.46,0.41,0.37,0.39,0.35,0.39,0.39,0.4,0.43,0.42,0.37,0.4,0.42,0.39,0.36,0.37,0.32,0.36,0.29,0.35,0.36,0.36,0.3,0.29,0.33,0.29,0.28,0.35,0.31,0.31,0.19,0.3,0.27,0.23,0.26,0.27,0.31,0.28,0.25,0.26,0.28,0.2,0.21,0.25,0.23,0.24,0.22,0.24,0.25,0.21,0.24,0.21,0.19,0.26,0.29,0.23,0.14,0.22,0.22,0.18,0.2,0.2,0.2,0.21,0.2,0.19,0.22,0.18,0.14,0.18,0.18,0.2,0.19,0.19,0.2,0.22,0.16,0.17,0.17,0.17,0.15,0.19,0.17,0.16,0.16,0.16,0.16,0.16,0.15,0.23,0.16,0.16,0.18,0.16,0.14,0.14,0.15,0.14,0.16,0.13,0.15,0.13,0.15,0.17,0.12,0.13,0.14,0.12,0.0,0.13,0.11,0.12,0.12,0.12,0.0,0.12,0.13,0.13,0.13,0.12,0.11,0.13,0.0,0.12,0.13,0.0,0.11,0.0,0.13,0.13,0.12,0.12,0.0,0.11,0.12,0.12,0.13,0.0,0.0,0.11,0.12,0.11,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.12,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.14,0.11,0.0,0.13,0.12,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.23,0.15,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.99
