,NARI,AMKR,MRVI,SWI,UI,PGNY,TTEC,EBS,ALRM,SAGE,QLYS,INNV,SPSC,NSIT,PCRX,CORT,FLGT,CRSR,SLGN,FORM,TNET,APPF,AQUA,UCTT,AJRD,TROX,NGVT,SUPN,NSP,ATKR,ADUS,ONTF,INVA,ACMR,FIX,LMAT,NRC,PNTG,JYNT,SLP,BCC,EXPI,PLUS,GMS,AAWW,MGRC,ARRY,IIPR,HYLN,LESL,ATRS,SAFE,PRIM,NSA,MYRG,MITK,NVEE,WWE,LGIH,ACI,PGTI,MRTN,CARG,ASO,CPRX,ZYXI,EPRT,OLO,SSTK,ERII,STMP,MDC,MTH,IBP,NSSC,LCII,ROAD,IESC,SKY,UPST,SSTI,REYN,SNBR,CTRE,RVLV,IRBT,USLM,HEAR,CACC,BOOT,MAX,CELH,XPEL,BIG,HWKN,CCS,CVCO,DEA,FIZZ,PATK,MHO,DSP,MBUU,MED,UMBF,GO,HASI,ESGR,INS,HLI,SFM,LORL,PFSI,KNSL,COKE,FLWS,MCY,SFBS,GRBK,ABCB,FHI,LOVE,HLNE,VIRT,WD,HZO,JOUT,SLQT,AEL,HTH,VGR,CRMT,FOCS,AX,SI,RKT,LOB,SPWH,TTCF,FBC,RILY,POSH,SCPL,PLMR,NMIH,WMK,JOAN,PJT,CRCT,BRBR,CASH,EHTH,STC,ONEW,TBBK,ENVA,SAFT,FBNC,NBHC,MBIN,SGC,COWN,VITL,STEP,FFWM,PUBM,KRNY,PFBC,BY,Invesco Liquid Assets Portfoilio Shares-Fund 1913,ALTA,FBMS,QCRH,NCBS,CAC,ATLC,WTRH,HIFS,LAKE,BFC,VCTR,ALRS,MCB,WSBF,MVBF,AMAL,BFST,IBCP,BWB,RBNC,FMNB,CCBG,GNTY,EBTC,SMBC,STXB,RRBI,SMBK,FCBP,CCB,ITIC,NABL WI,ANSGR.IS,IPO-ROF.L,NABL,603613.SS,n/a,IS,FIGS,DV,DOCS,SQSP,LZ,TSP,PRVA,DOMO,AOSL,PCH,KE,ZIP,PAY,QNST,AOUT,HBNC,BRMK,SWIEUR,DNLI,TWKS,ENSG,CMC,PLXS,HI,MRCY,SGH,SCHN,CLFD,OLPX,VIVO,FTDR,SMLR,WGO,MC,LAND,KMPR,ACT,HLLY,TRNS,THRY,RLGT,CENTA,MCFT,AGFY,HONE,IMKTA,DX,BRDG,DOUG,SUM
09/21/2021,2.05,3.01,2.44,1.19,2.87,2.77,1.94,1.56,1.75,1.35,1.97,0.95,2.26,1.36,1.24,1.21,1.29,1.17,1.88,1.28,1.53,1.0,1.11,0.91,0.82,1.57,1.21,0.73,1.02,1.03,0.69,0.4,0.54,0.76,0.63,0.64,0.62,0.43,0.78,0.45,0.53,0.56,0.61,0.0,0.57,0.42,0.58,0.48,0.36,0.46,0.31,0.36,0.35,0.43,0.44,0.36,0.39,0.2,0.4,0.59,0.3,0.32,0.26,0.44,0.26,0.22,0.31,0.4,0.45,0.28,0.63,0.38,0.41,0.37,0.32,0.35,0.31,0.23,0.38,0.93,0.17,0.24,0.23,0.18,0.27,0.24,0.31,0.21,0.38,0.28,0.0,0.3,0.24,0.17,0.31,0.23,0.24,0.16,0.2,0.2,0.19,0.07,0.15,0.11,0.18,0.1,0.18,0.16,0.14,0.19,0.11,0.07,0.16,0.15,0.11,0.12,0.13,0.16,0.12,0.13,0.12,0.11,0.13,0.12,0.15,0.11,0.1,0.09,0.11,0.1,0.08,0.08,0.13,0.11,0.12,0.09,0.0,0.08,0.07,0.11,0.07,0.11,0.04,0.09,0.08,0.06,0.05,0.08,0.08,0.05,0.07,0.04,0.07,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.08,0.04,0.06,0.0,0.0,0.04,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,3.3,3.13,2.41,2.36,1.78,1.77,1.74,1.45,0.94,0.33,0.3,0.27,0.19,0.15,0.08,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
09/22/2021,2.05,3.01,2.44,1.19,2.87,2.77,1.94,1.56,1.75,1.35,1.97,0.95,2.26,1.36,1.24,1.21,1.29,1.17,1.88,1.28,1.53,1.0,1.11,0.91,0.82,1.57,1.21,0.73,1.02,1.03,0.69,0.4,0.54,0.76,0.63,0.64,0.62,0.43,0.78,0.45,0.53,0.56,0.61,0.0,0.57,0.42,0.58,0.48,0.36,0.46,0.31,0.36,0.35,0.43,0.44,0.36,0.39,0.2,0.4,0.59,0.3,0.32,0.26,0.44,0.26,0.22,0.31,0.4,0.45,0.28,0.63,0.38,0.41,0.37,0.32,0.35,0.31,0.23,0.38,0.93,0.17,0.24,0.23,0.18,0.27,0.24,0.31,0.21,0.38,0.28,0.0,0.3,0.24,0.17,0.31,0.23,0.24,0.16,0.2,0.2,0.19,0.07,0.15,0.11,0.18,0.1,0.18,0.16,0.14,0.19,0.11,0.07,0.16,0.15,0.11,0.12,0.13,0.16,0.12,0.13,0.12,0.11,0.13,0.12,0.15,0.11,0.1,0.09,0.11,0.1,0.08,0.08,0.13,0.11,0.12,0.09,0.0,0.08,0.07,0.11,0.07,0.11,0.04,0.09,0.08,0.06,0.05,0.08,0.08,0.05,0.07,0.04,0.07,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.08,0.04,0.06,0.0,0.0,0.04,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,3.3,3.13,2.41,2.36,1.78,1.77,1.74,1.45,0.94,0.33,0.3,0.27,0.19,0.15,0.08,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
09/23/2021,2.05,3.01,2.44,1.19,2.87,2.77,1.94,1.56,1.75,1.35,1.97,0.95,2.26,1.36,1.24,1.21,1.29,1.17,1.88,1.28,1.53,1.0,1.11,0.91,0.82,1.57,1.21,0.73,1.02,1.03,0.69,0.4,0.54,0.76,0.63,0.64,0.62,0.43,0.78,0.45,0.53,0.56,0.61,0.0,0.57,0.42,0.58,0.48,0.36,0.46,0.31,0.36,0.35,0.43,0.44,0.36,0.39,0.2,0.4,0.59,0.3,0.32,0.26,0.44,0.26,0.22,0.31,0.4,0.45,0.28,0.63,0.38,0.41,0.37,0.32,0.35,0.31,0.23,0.38,0.93,0.17,0.24,0.23,0.18,0.27,0.24,0.31,0.21,0.38,0.28,0.0,0.3,0.24,0.17,0.31,0.23,0.24,0.16,0.2,0.2,0.19,0.07,0.15,0.11,0.18,0.1,0.18,0.16,0.14,0.19,0.11,0.07,0.16,0.15,0.11,0.12,0.13,0.16,0.12,0.13,0.12,0.11,0.13,0.12,0.15,0.11,0.1,0.09,0.11,0.1,0.08,0.08,0.13,0.11,0.12,0.09,0.0,0.08,0.07,0.11,0.07,0.11,0.04,0.09,0.08,0.06,0.05,0.08,0.08,0.05,0.07,0.04,0.07,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.08,0.04,0.06,0.0,0.0,0.04,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,3.3,3.13,2.41,2.36,1.78,1.77,1.74,1.45,0.94,0.33,0.3,0.27,0.19,0.15,0.08,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
09/24/2021,2.01,2.73,2.47,1.16,2.9,2.85,1.86,1.53,1.73,1.39,1.97,0.83,2.45,1.36,1.33,1.23,1.39,1.11,1.89,1.29,1.6,1.0,1.19,0.87,0.87,1.54,1.19,0.76,1.05,1.02,0.7,0.42,0.59,0.77,0.64,0.61,0.62,0.47,0.75,0.43,0.53,0.57,0.59,0.0,0.54,0.44,0.59,0.49,0.37,0.45,0.33,0.37,0.34,0.44,0.42,0.36,0.39,0.21,0.4,0.61,0.29,0.33,0.26,0.42,0.26,0.23,0.3,0.4,0.46,0.28,0.66,0.37,0.41,0.37,0.34,0.34,0.31,0.23,0.38,1.05,0.19,0.25,0.24,0.18,0.28,0.24,0.3,0.21,0.39,0.29,0.0,0.29,0.25,0.17,0.3,0.23,0.24,0.17,0.22,0.2,0.19,0.07,0.15,0.11,0.18,0.1,0.18,0.16,0.14,0.19,0.11,0.07,0.17,0.15,0.12,0.13,0.13,0.16,0.12,0.14,0.12,0.11,0.13,0.12,0.15,0.11,0.1,0.1,0.11,0.11,0.08,0.08,0.12,0.11,0.11,0.1,0.0,0.08,0.07,0.11,0.07,0.1,0.04,0.09,0.08,0.06,0.05,0.08,0.08,0.05,0.07,0.04,0.07,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.03,0.08,0.05,0.06,0.0,0.0,0.04,0.0,0.03,0.03,0.03,0.03,0.03,0.04,0.0,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.0,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,3.18,2.87,2.43,2.23,1.68,1.56,1.88,1.44,0.97,0.32,0.31,0.27,0.2,0.15,0.08,0.04,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.93
09/27/2021,2.1,2.81,2.56,1.16,2.87,2.9,1.93,1.48,1.76,1.39,1.99,0.47,2.52,1.36,1.32,1.21,1.32,1.12,1.83,1.34,1.58,0.99,1.2,0.9,0.83,1.58,1.19,0.73,1.05,1.1,0.69,0.4,0.59,0.79,0.66,0.62,0.6,0.46,0.78,0.41,0.54,0.62,0.6,0.0,0.56,0.44,0.57,0.5,0.38,0.43,0.33,0.36,0.33,0.43,0.42,0.36,0.39,0.21,0.39,0.62,0.29,0.32,0.26,0.41,0.27,0.22,0.29,0.4,0.46,0.29,0.64,0.37,0.4,0.36,0.35,0.34,0.31,0.23,0.38,1.08,0.19,0.25,0.25,0.18,0.27,0.24,0.29,0.21,0.37,0.3,0.0,0.3,0.24,0.17,0.31,0.23,0.24,0.16,0.2,0.2,0.19,0.07,0.15,0.1,0.19,0.09,0.19,0.16,0.15,0.2,0.11,0.07,0.16,0.16,0.12,0.13,0.13,0.17,0.12,0.14,0.12,0.12,0.13,0.12,0.15,0.12,0.1,0.09,0.11,0.11,0.08,0.08,0.13,0.11,0.11,0.1,0.0,0.08,0.07,0.11,0.07,0.1,0.04,0.09,0.08,0.06,0.05,0.08,0.08,0.05,0.07,0.04,0.07,0.05,0.06,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.03,0.08,0.05,0.06,0.0,0.0,0.04,0.0,0.03,0.03,0.03,0.03,0.03,0.04,0.0,0.03,0.0,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.93,2.45,2.2,1.66,1.4,1.83,1.45,1.02,0.35,0.31,0.28,0.19,0.14,0.08,0.04,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.82
09/28/2021,2.14,2.84,2.56,1.16,2.88,2.92,1.92,1.45,1.76,1.37,1.99,0.5,2.58,1.36,1.32,1.21,1.29,1.13,1.82,1.35,1.6,1.01,1.2,0.9,0.86,1.59,1.21,0.76,1.08,1.13,0.68,0.39,0.58,0.75,0.66,0.62,0.59,0.44,0.75,0.4,0.54,0.63,0.6,0.0,0.57,0.44,0.55,0.5,0.38,0.44,0.33,0.35,0.34,0.42,0.43,0.36,0.4,0.21,0.39,0.62,0.3,0.33,0.27,0.41,0.27,0.21,0.29,0.39,0.46,0.29,0.64,0.37,0.4,0.35,0.35,0.34,0.31,0.24,0.38,1.05,0.18,0.24,0.25,0.18,0.28,0.24,0.29,0.21,0.38,0.3,0.0,0.31,0.24,0.17,0.31,0.23,0.24,0.16,0.2,0.2,0.19,0.07,0.15,0.1,0.19,0.09,0.19,0.16,0.15,0.2,0.11,0.08,0.16,0.16,0.12,0.13,0.13,0.17,0.11,0.15,0.13,0.12,0.13,0.12,0.15,0.12,0.1,0.09,0.11,0.11,0.08,0.08,0.13,0.11,0.11,0.1,0.0,0.08,0.07,0.11,0.07,0.1,0.04,0.09,0.08,0.06,0.05,0.08,0.09,0.05,0.07,0.04,0.07,0.05,0.06,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.03,0.08,0.05,0.06,0.0,0.0,0.04,0.0,0.03,0.03,0.03,0.03,0.03,0.04,0.0,0.03,0.0,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,2.87,2.42,2.16,1.6,1.3,1.79,1.4,1.03,0.36,0.31,0.28,0.19,0.15,0.08,0.04,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.75
09/29/2021,2.14,2.84,2.56,1.16,2.88,2.92,1.92,1.45,1.76,1.37,1.99,0.5,2.58,1.36,1.32,1.21,1.29,1.13,1.82,1.35,1.6,1.01,1.2,0.9,0.86,1.59,1.21,0.76,1.08,1.13,0.68,0.39,0.58,0.75,0.66,0.62,0.59,0.44,0.75,0.4,0.54,0.63,0.6,0.0,0.57,0.44,0.55,0.5,0.38,0.44,0.33,0.35,0.34,0.42,0.43,0.36,0.4,0.21,0.39,0.62,0.3,0.33,0.27,0.41,0.27,0.21,0.29,0.39,0.46,0.29,0.64,0.37,0.4,0.35,0.35,0.34,0.31,0.24,0.38,1.05,0.18,0.24,0.25,0.18,0.28,0.24,0.29,0.21,0.38,0.3,0.0,0.31,0.24,0.17,0.31,0.23,0.24,0.16,0.2,0.2,0.19,0.07,0.15,0.1,0.19,0.09,0.19,0.16,0.15,0.2,0.11,0.08,0.16,0.16,0.12,0.13,0.13,0.17,0.11,0.15,0.13,0.12,0.13,0.12,0.15,0.12,0.1,0.09,0.11,0.11,0.08,0.08,0.13,0.11,0.11,0.1,0.0,0.08,0.07,0.11,0.07,0.1,0.04,0.09,0.08,0.06,0.05,0.08,0.09,0.05,0.07,0.04,0.07,0.05,0.06,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.03,0.08,0.05,0.06,0.0,0.0,0.04,0.0,0.03,0.03,0.03,0.03,0.03,0.04,0.0,0.03,0.0,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,2.87,2.42,2.16,1.6,1.3,1.79,1.4,1.03,0.36,0.31,0.28,0.19,0.15,0.08,0.04,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.75
09/30/2021,3.08,3.41,3.49,0.0,3.1,2.59,2.77,2.52,2.34,1.83,2.25,1.63,2.21,2.01,1.85,1.73,1.91,1.52,1.57,1.64,1.76,1.52,1.27,1.34,1.21,0.99,1.2,1.0,1.23,1.13,0.99,0.96,1.03,0.91,0.87,0.8,0.96,0.69,0.8,0.68,0.65,0.66,0.71,0.68,0.63,0.61,0.54,0.65,0.54,0.5,0.53,0.61,0.52,0.53,0.52,0.54,0.46,0.39,0.47,0.49,0.43,0.42,0.49,0.38,0.43,0.35,0.44,0.41,0.44,0.39,0.66,0.41,0.45,0.39,0.37,0.4,0.39,0.37,0.35,0.34,0.3,0.29,0.27,0.3,0.27,0.27,0.28,0.28,0.29,0.28,0.22,0.24,0.28,0.22,0.27,0.26,0.24,0.24,0.21,0.22,0.21,0.11,0.19,0.16,0.16,0.15,0.16,0.17,0.17,0.17,0.14,0.13,0.15,0.15,0.14,0.12,0.12,0.14,0.14,0.12,0.12,0.1,0.12,0.11,0.12,0.13,0.12,0.11,0.11,0.09,0.1,0.12,0.1,0.1,0.09,0.09,0.09,0.08,0.08,0.09,0.07,0.07,0.07,0.08,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.05,0.06,0.06,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.05,0.04,0.03,0.04,0.03,0.03,0.0,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,1.23,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93999999999998
10/01/2021,2.1,2.77,2.51,1.16,2.87,2.62,1.93,1.5,1.75,1.39,1.91,0.48,2.55,1.38,1.33,1.22,1.35,1.1,1.85,1.3,1.6,0.99,1.17,0.88,0.89,1.66,1.24,0.76,1.09,1.12,0.69,0.39,0.63,0.81,0.68,0.62,0.58,0.46,0.76,0.41,0.56,0.56,0.61,0.0,0.63,0.45,0.58,0.49,0.39,0.42,0.33,0.34,0.35,0.42,0.44,0.35,0.39,0.21,0.4,0.63,0.3,0.34,0.26,0.42,0.27,0.22,0.3,0.38,0.46,0.29,0.66,0.37,0.4,0.36,0.36,0.37,0.32,0.24,0.38,1.03,0.19,0.25,0.27,0.18,0.27,0.25,0.29,0.2,0.39,0.31,0.0,0.29,0.23,0.18,0.32,0.23,0.24,0.17,0.21,0.21,0.19,0.07,0.16,0.1,0.2,0.09,0.18,0.17,0.15,0.2,0.11,0.08,0.16,0.16,0.12,0.13,0.13,0.18,0.12,0.15,0.13,0.11,0.14,0.12,0.15,0.12,0.1,0.09,0.11,0.11,0.08,0.09,0.13,0.12,0.12,0.1,0.0,0.08,0.07,0.11,0.07,0.11,0.04,0.08,0.08,0.06,0.05,0.08,0.09,0.05,0.07,0.05,0.07,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.03,0.07,0.05,0.06,0.0,0.0,0.04,0.0,0.04,0.03,0.03,0.03,0.03,0.04,0.0,0.03,0.0,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.97,2.43,2.07,1.61,1.33,1.77,1.36,1.01,0.38,0.31,0.29,0.19,0.16,0.08,0.04,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.73
10/04/2021,2.06,2.71,2.58,1.17,2.88,2.61,1.95,1.47,1.75,1.37,1.91,0.46,2.59,1.39,1.33,1.22,1.4,1.09,1.86,1.29,1.62,1.01,1.21,0.83,0.9,1.63,1.25,0.75,1.12,1.1,0.69,0.39,0.63,0.81,0.69,0.62,0.58,0.44,0.72,0.42,0.57,0.51,0.61,0.0,0.64,0.46,0.58,0.49,0.37,0.41,0.33,0.34,0.35,0.43,0.44,0.35,0.4,0.21,0.4,0.65,0.3,0.34,0.26,0.41,0.27,0.21,0.29,0.37,0.45,0.28,0.66,0.37,0.41,0.36,0.35,0.37,0.32,0.24,0.39,1.06,0.19,0.25,0.27,0.18,0.27,0.24,0.3,0.2,0.39,0.31,0.0,0.29,0.23,0.18,0.32,0.23,0.24,0.17,0.21,0.22,0.19,0.07,0.16,0.1,0.2,0.09,0.18,0.17,0.15,0.2,0.12,0.08,0.16,0.16,0.12,0.13,0.13,0.18,0.12,0.16,0.13,0.11,0.13,0.12,0.15,0.12,0.1,0.09,0.12,0.11,0.09,0.09,0.13,0.13,0.13,0.1,0.0,0.08,0.07,0.11,0.07,0.11,0.04,0.09,0.08,0.06,0.05,0.08,0.08,0.05,0.07,0.05,0.07,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.03,0.07,0.05,0.06,0.0,0.0,0.04,0.0,0.04,0.04,0.04,0.03,0.03,0.04,0.0,0.03,0.0,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,2.99,2.46,2.11,1.57,1.36,1.68,1.34,1.05,0.36,0.32,0.29,0.19,0.15,0.08,0.04,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.68
10/05/2021,2.08,2.72,2.32,1.17,2.94,2.71,1.97,1.57,1.76,1.41,1.92,0.49,2.6,1.42,1.34,1.22,1.32,1.1,1.82,1.31,1.65,1.06,1.19,0.85,0.89,1.67,1.28,0.77,1.16,1.07,0.67,0.41,0.63,0.84,0.7,0.62,0.57,0.42,0.73,0.43,0.56,0.54,0.63,0.0,0.63,0.46,0.6,0.5,0.36,0.43,0.33,0.34,0.35,0.42,0.45,0.38,0.4,0.22,0.38,0.6,0.31,0.34,0.28,0.4,0.28,0.2,0.3,0.36,0.46,0.29,0.66,0.36,0.4,0.35,0.35,0.38,0.32,0.25,0.38,0.99,0.19,0.25,0.24,0.18,0.26,0.24,0.3,0.2,0.39,0.29,0.0,0.31,0.22,0.16,0.34,0.23,0.24,0.17,0.22,0.23,0.19,0.07,0.17,0.1,0.2,0.09,0.18,0.17,0.16,0.2,0.11,0.08,0.16,0.16,0.12,0.12,0.13,0.18,0.12,0.16,0.14,0.11,0.13,0.12,0.16,0.12,0.11,0.09,0.12,0.11,0.09,0.08,0.13,0.13,0.14,0.09,0.0,0.08,0.07,0.12,0.07,0.11,0.04,0.09,0.09,0.06,0.05,0.08,0.07,0.05,0.07,0.05,0.07,0.05,0.07,0.06,0.05,0.05,0.05,0.05,0.04,0.04,0.03,0.07,0.05,0.06,0.0,0.0,0.04,0.0,0.0,0.04,0.03,0.03,0.03,0.04,0.0,0.03,0.0,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.95,2.93,2.38,2.06,1.56,1.32,1.69,1.29,1.07,0.37,0.31,0.29,0.2,0.15,0.08,0.04,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7
10/06/2021,2.08,2.72,2.32,1.17,2.94,2.71,1.97,1.57,1.76,1.41,1.92,0.49,2.6,1.42,1.34,1.22,1.32,1.1,1.82,1.31,1.65,1.06,1.19,0.85,0.89,1.67,1.28,0.77,1.16,1.07,0.67,0.41,0.63,0.84,0.7,0.62,0.57,0.42,0.73,0.43,0.56,0.54,0.63,0.0,0.63,0.46,0.6,0.5,0.36,0.43,0.33,0.34,0.35,0.42,0.45,0.38,0.4,0.22,0.38,0.6,0.31,0.34,0.28,0.4,0.28,0.2,0.3,0.36,0.46,0.29,0.66,0.36,0.4,0.35,0.35,0.38,0.32,0.25,0.38,0.99,0.19,0.25,0.24,0.18,0.26,0.24,0.3,0.2,0.39,0.29,0.0,0.31,0.22,0.16,0.34,0.23,0.24,0.17,0.22,0.23,0.19,0.07,0.17,0.1,0.2,0.09,0.18,0.17,0.16,0.2,0.11,0.08,0.16,0.16,0.12,0.12,0.13,0.18,0.12,0.16,0.14,0.11,0.13,0.12,0.16,0.12,0.11,0.09,0.12,0.11,0.09,0.08,0.13,0.13,0.14,0.09,0.0,0.08,0.07,0.12,0.07,0.11,0.04,0.09,0.09,0.06,0.05,0.08,0.07,0.05,0.07,0.05,0.07,0.05,0.07,0.06,0.05,0.05,0.05,0.05,0.04,0.04,0.03,0.07,0.05,0.06,0.0,0.0,0.04,0.0,0.0,0.04,0.03,0.03,0.03,0.04,0.0,0.03,0.0,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.95,2.93,2.38,2.06,1.56,1.32,1.69,1.29,1.07,0.37,0.31,0.29,0.2,0.15,0.08,0.04,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7
