,MAC,ANAT,GTN,PBH,GHC,SUPN,INVA,FDP,MEI,AGO,AAWW,LXP,PDM,STC,RIG,SBRA,BDN,MCY,CCS,ETRN,NAVI,TPH,PRAA,WTM,HTH,NIJ.,ALE,MTH,USM,EBIX,TDS,TGNA,CMC,ATGE,AEL,COS.,MHO,MRTN,SWX,EQC,GPI,COOP,AMCX,ASB,FL2P.,TRTN,UE,NMIH,BIG,TWNK,WMK,WOR,HTLD,INT,WIRE,UFS,CNNE,FHI,EGBN,GIII,MDC,GNL,OTTR,STRA,MTX,COKE,HUBG,PGRE,WAFD,BANR,MGRC,NWN,PDCE,TOWN,FFBC,SFNC,SFM,WTFC,WERN,LTC,FNB,GATX,CATY,ABCB,EAF,HTLF,MUSA,NWE,SANM,VIRT,VSH,AVA,SYKE,TRMK,WRI,GBX,BKE,HMN,ONB,AKR,ACA,KAR,PRIM,SNDR,BXS,RUSHA,TMHC,ARCB,OI,SWM,GBDC,AMWD,EPC,MTOR,SVC,SKYW,FHB,GEF,USNA,NJR,VSAT,STL,FIX,NTCT,MLI,FUL,UNF,SR,R,SPB,PQ3.,KW,IBTX,MANT,UMBF,HCC,WSBC,UFPI,SCL,CNXN,AUB,AVT,GCP,ISBC,HOPE,WSFS,KRO,IBOC,GFF,CALM,FIBK,CENTA,FULT,FRME,SMCI,WGO,PATK,SAFM,AAT,CIM,FCFS,C6M.,GMS,RPAI,UNVR,SITC,HCSG,ROIC,ESRT,MMI,AIN,CSGS,HNI,MGEE,PMT,S7V.,FBP,ITGR,NSIT,ICFI,HPP,FSS,BRC,BECN,B,CPK,PLXS,SASR,CBZ,AVNT,ACLS,BKU,CMP,NWBI,WABC,UCBI,JELD,RNST,CVBF,HOMB,MFA,RLGY,NYMT,CXP,GNW,ABG,SAH,HRB,DDS,CNX,ARI,ABM,URBN,PRG,THS,KEX,NBTB,PACW,CBRL,LZB,MLHR,AROC,ANF,SIG,AZZ,TCBI,CLI,KN,ADS,FBK,HWC,HI,TSE,PIPR,PRK,JW.A,DY,Golub Capital BDC Inc Class B,CNO,NNI,PFS,AIT,SBH,DLX,COLB,n/a,GES,688001.SS,PTEN,SWI,WLL,OAS,EBS,TWO,BCC,ECPG,SAGE,SPNT,PCH,NUS,KBH,CRC,DAN,REGI,IRWD,SJI,TTMI,BSIG,CDE,SHEN,LILAK,ATSG,OGS,NGVT,ILPT,LCII,KMT,NHI,UNFI,ODP,NEU,BV,CWH,IRBT,ALG,MBUU,IOSP,OPK,GO,AIMC,EAT,MAXR,FW2N.,CADE,DHR.,BGS,SUM
10/18/2021,0.0,0.0,0.63,0.26,0.61,0.0,0.0,0.65,0.5,0.55,0.6,0.56,0.39,0.67,0.63,0.0,0.65,0.61,0.64,0.54,0.0,0.69,0.5,0.64,0.64,0.0,0.52,0.66,0.61,0.0,0.61,0.62,0.5,0.35,0.67,0.0,0.65,0.0,0.51,0.0,0.6,0.65,0.5,0.37,0.0,0.52,0.0,0.68,0.66,0.26,0.0,0.49,0.0,0.36,0.7,0.0,0.62,0.37,0.25,0.0,0.65,0.25,0.26,0.49,0.51,0.0,0.26,0.37,0.25,0.38,0.38,0.51,0.0,0.37,0.37,0.37,0.48,0.38,0.49,0.39,0.37,0.38,0.0,0.0,0.38,0.52,0.36,0.5,0.63,0.0,0.48,0.51,0.0,0.51,0.0,0.0,0.0,0.49,0.5,0.0,0.38,0.34,0.67,0.5,0.51,0.54,0.66,0.5,0.26,0.0,0.62,0.0,0.35,0.44,0.0,0.5,0.0,0.5,0.26,0.0,0.25,0.0,0.28,0.25,0.52,0.25,0.25,0.53,0.5,0.0,0.0,0.0,0.26,0.26,0.0,0.0,0.54,0.0,0.39,0.0,0.37,0.63,0.37,0.0,0.37,0.52,0.27,0.36,0.0,0.0,0.25,0.51,0.39,0.25,0.36,0.48,0.5,0.0,0.0,0.64,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.26,0.0,0.38,0.0,0.63,0.0,0.25,0.0,0.26,0.0,0.0,0.0,0.25,0.39,0.25,0.0,0.26,0.37,0.0,0.0,0.0,0.37,0.0,0.38,0.0,0.26,0.38,0.39,0.0,0.25,0.63,0.72,0.63,0.0,0.73,0.39,0.49,0.0,0.0,0.26,0.51,0.25,0.63,0.52,0.37,0.41,0.37,0.0,0.36,0.51,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.37,0.27,0.0,0.0,0.0,0.25,0.0,0.0,0.68,0.65,0.38,0.26,0.35,0.38,0.0,0.0,0.0,0.0,0.0,0.74,0.68,0.66,0.63,0.65,0.67,0.64,0.64,0.63,0.65,0.63,0.64,0.64,0.55,0.53,0.51,0.52,0.53,0.5,0.52,0.49,0.48,0.47,0.39,0.4,0.39,0.38,0.39,0.38,0.33,0.27,0.27,0.26,0.0,0.26,0.26,0.25,0.25,0.25,0.27,0.0,0.0,0.26,0.0,0.0,0.0,0.0,91.15
10/19/2021,0.0,0.0,0.62,0.26,0.6,0.0,0.0,0.64,0.5,0.56,0.6,0.56,0.39,0.67,0.65,0.0,0.65,0.61,0.62,0.55,0.0,0.69,0.5,0.64,0.64,0.0,0.53,0.65,0.61,0.0,0.62,0.62,0.51,0.35,0.67,0.0,0.63,0.0,0.51,0.0,0.6,0.64,0.48,0.37,0.0,0.52,0.0,0.67,0.66,0.26,0.0,0.5,0.0,0.36,0.72,0.0,0.63,0.37,0.25,0.0,0.64,0.25,0.26,0.5,0.51,0.0,0.26,0.38,0.26,0.38,0.38,0.51,0.0,0.37,0.37,0.37,0.47,0.38,0.49,0.39,0.38,0.39,0.0,0.0,0.39,0.52,0.36,0.49,0.63,0.0,0.48,0.52,0.0,0.51,0.0,0.0,0.0,0.49,0.5,0.0,0.38,0.35,0.68,0.52,0.5,0.52,0.65,0.52,0.26,0.0,0.62,0.0,0.35,0.44,0.0,0.5,0.0,0.49,0.27,0.0,0.25,0.0,0.28,0.26,0.52,0.26,0.25,0.52,0.5,0.0,0.0,0.0,0.25,0.27,0.0,0.0,0.54,0.0,0.39,0.0,0.37,0.63,0.37,0.0,0.37,0.53,0.26,0.36,0.0,0.0,0.25,0.52,0.38,0.25,0.35,0.48,0.48,0.0,0.0,0.64,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.26,0.0,0.38,0.0,0.63,0.0,0.25,0.0,0.26,0.0,0.0,0.0,0.25,0.4,0.25,0.0,0.26,0.38,0.0,0.0,0.0,0.37,0.0,0.38,0.0,0.26,0.38,0.39,0.0,0.25,0.63,0.7,0.63,0.0,0.72,0.39,0.49,0.0,0.0,0.26,0.51,0.25,0.63,0.52,0.36,0.41,0.37,0.0,0.35,0.51,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.38,0.0,0.0,0.37,0.26,0.0,0.0,0.0,0.25,0.0,0.0,0.68,0.65,0.38,0.26,0.35,0.38,0.0,0.0,0.0,0.0,0.25,0.71,0.7,0.66,0.63,0.65,0.67,0.64,0.63,0.63,0.66,0.63,0.63,0.64,0.56,0.52,0.52,0.51,0.53,0.51,0.51,0.49,0.48,0.46,0.39,0.4,0.4,0.38,0.39,0.38,0.33,0.27,0.27,0.26,0.0,0.26,0.26,0.0,0.25,0.25,0.27,0.0,0.0,0.26,0.0,0.0,0.0,0.0,91.12
10/20/2021,0.0,0.0,0.62,0.26,0.6,0.0,0.0,0.64,0.5,0.56,0.6,0.56,0.39,0.67,0.65,0.0,0.65,0.61,0.62,0.55,0.0,0.69,0.5,0.64,0.64,0.0,0.53,0.65,0.61,0.0,0.62,0.62,0.51,0.35,0.67,0.0,0.63,0.0,0.51,0.0,0.6,0.64,0.48,0.37,0.0,0.52,0.0,0.67,0.66,0.26,0.0,0.5,0.0,0.36,0.72,0.0,0.63,0.37,0.25,0.0,0.64,0.25,0.26,0.5,0.51,0.0,0.26,0.38,0.26,0.38,0.38,0.51,0.0,0.37,0.37,0.37,0.47,0.38,0.49,0.39,0.38,0.39,0.0,0.0,0.39,0.52,0.36,0.49,0.63,0.0,0.48,0.52,0.0,0.51,0.0,0.0,0.0,0.49,0.5,0.0,0.38,0.35,0.68,0.52,0.5,0.52,0.65,0.52,0.26,0.0,0.62,0.0,0.35,0.44,0.0,0.5,0.0,0.49,0.27,0.0,0.25,0.0,0.28,0.26,0.52,0.26,0.25,0.52,0.5,0.0,0.0,0.0,0.25,0.27,0.0,0.0,0.54,0.0,0.39,0.0,0.37,0.63,0.37,0.0,0.37,0.53,0.26,0.36,0.0,0.0,0.25,0.52,0.38,0.25,0.35,0.48,0.48,0.0,0.0,0.64,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.26,0.0,0.38,0.0,0.63,0.0,0.25,0.0,0.26,0.0,0.0,0.0,0.25,0.4,0.25,0.0,0.26,0.38,0.0,0.0,0.0,0.37,0.0,0.38,0.0,0.26,0.38,0.39,0.0,0.25,0.63,0.7,0.63,0.0,0.72,0.39,0.49,0.0,0.0,0.26,0.51,0.25,0.63,0.52,0.36,0.41,0.37,0.0,0.35,0.51,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.38,0.0,0.0,0.37,0.26,0.0,0.0,0.0,0.25,0.0,0.0,0.68,0.65,0.38,0.26,0.35,0.38,0.0,0.0,0.0,0.0,0.25,0.71,0.7,0.66,0.63,0.65,0.67,0.64,0.63,0.63,0.66,0.63,0.63,0.64,0.56,0.52,0.52,0.51,0.53,0.51,0.51,0.49,0.48,0.46,0.39,0.4,0.4,0.38,0.39,0.38,0.33,0.27,0.27,0.26,0.0,0.26,0.26,0.0,0.25,0.25,0.27,0.0,0.0,0.26,0.0,0.0,0.0,0.0,91.12
10/21/2021,0.0,0.0,0.62,0.26,0.6,0.0,0.0,0.64,0.48,0.56,0.6,0.57,0.39,0.68,0.64,0.0,0.64,0.61,0.64,0.55,0.0,0.71,0.5,0.64,0.64,0.0,0.52,0.66,0.6,0.0,0.6,0.62,0.52,0.35,0.68,0.0,0.65,0.0,0.51,0.0,0.59,0.64,0.47,0.37,0.0,0.52,0.0,0.67,0.66,0.26,0.0,0.5,0.0,0.35,0.73,0.0,0.63,0.37,0.25,0.0,0.65,0.25,0.26,0.49,0.5,0.0,0.26,0.38,0.26,0.38,0.38,0.5,0.0,0.37,0.37,0.37,0.48,0.38,0.5,0.4,0.38,0.39,0.0,0.0,0.39,0.52,0.37,0.49,0.63,0.0,0.48,0.5,0.0,0.51,0.0,0.0,0.0,0.5,0.5,0.0,0.38,0.34,0.67,0.52,0.5,0.52,0.65,0.52,0.26,0.0,0.62,0.0,0.35,0.43,0.0,0.49,0.0,0.49,0.27,0.0,0.25,0.0,0.28,0.25,0.52,0.26,0.25,0.51,0.51,0.0,0.0,0.0,0.25,0.27,0.0,0.0,0.53,0.0,0.38,0.0,0.36,0.63,0.37,0.0,0.37,0.52,0.26,0.36,0.0,0.0,0.25,0.51,0.38,0.25,0.35,0.49,0.49,0.0,0.0,0.64,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.26,0.0,0.38,0.0,0.63,0.0,0.25,0.0,0.26,0.0,0.0,0.0,0.0,0.41,0.25,0.0,0.26,0.38,0.0,0.0,0.0,0.37,0.0,0.38,0.0,0.26,0.38,0.38,0.0,0.25,0.63,0.71,0.63,0.0,0.72,0.39,0.48,0.0,0.0,0.26,0.51,0.0,0.64,0.52,0.36,0.42,0.37,0.0,0.35,0.51,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.38,0.0,0.0,0.37,0.26,0.0,0.0,0.0,0.25,0.0,0.0,0.67,0.65,0.38,0.27,0.35,0.39,0.0,0.0,0.0,0.0,0.26,0.71,0.71,0.67,0.62,0.65,0.68,0.65,0.62,0.62,0.65,0.63,0.64,0.64,0.54,0.53,0.51,0.51,0.53,0.5,0.49,0.49,0.47,0.46,0.38,0.4,0.4,0.38,0.4,0.39,0.34,0.28,0.27,0.26,0.0,0.26,0.26,0.25,0.26,0.25,0.27,0.25,0.0,0.25,0.0,0.0,0.0,0.0,91.1
10/22/2021,0.0,0.0,0.62,0.26,0.6,0.0,0.0,0.64,0.49,0.57,0.59,0.57,0.38,0.68,0.66,0.0,0.64,0.61,0.63,0.55,0.0,0.7,0.49,0.63,0.64,0.0,0.51,0.66,0.61,0.0,0.62,0.62,0.51,0.35,0.69,0.0,0.64,0.0,0.51,0.0,0.6,0.65,0.48,0.38,0.0,0.52,0.0,0.66,0.66,0.26,0.0,0.5,0.0,0.35,0.72,0.0,0.64,0.37,0.25,0.0,0.64,0.25,0.26,0.5,0.5,0.0,0.26,0.37,0.26,0.37,0.38,0.5,0.0,0.37,0.37,0.37,0.47,0.38,0.51,0.4,0.39,0.39,0.0,0.0,0.38,0.51,0.37,0.5,0.62,0.0,0.47,0.5,0.0,0.51,0.0,0.0,0.0,0.5,0.51,0.0,0.38,0.33,0.68,0.52,0.5,0.52,0.65,0.51,0.26,0.0,0.62,0.0,0.34,0.43,0.0,0.48,0.0,0.49,0.27,0.0,0.0,0.0,0.28,0.25,0.55,0.26,0.25,0.51,0.51,0.0,0.0,0.0,0.25,0.27,0.0,0.0,0.53,0.0,0.38,0.0,0.36,0.64,0.37,0.0,0.37,0.52,0.26,0.36,0.0,0.0,0.25,0.5,0.38,0.25,0.35,0.49,0.49,0.0,0.0,0.65,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.26,0.0,0.38,0.0,0.63,0.0,0.25,0.0,0.26,0.0,0.0,0.0,0.25,0.4,0.25,0.0,0.26,0.38,0.0,0.0,0.0,0.37,0.0,0.38,0.0,0.26,0.38,0.38,0.0,0.25,0.63,0.71,0.63,0.0,0.73,0.39,0.48,0.0,0.0,0.27,0.51,0.25,0.64,0.52,0.35,0.42,0.37,0.0,0.35,0.52,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.38,0.0,0.0,0.37,0.26,0.0,0.0,0.0,0.25,0.0,0.0,0.67,0.66,0.38,0.27,0.34,0.38,0.0,0.0,0.0,0.0,0.25,0.72,0.72,0.67,0.63,0.65,0.65,0.64,0.56,0.61,0.65,0.62,0.64,0.64,0.54,0.54,0.51,0.52,0.53,0.5,0.5,0.49,0.47,0.46,0.38,0.39,0.4,0.38,0.4,0.39,0.33,0.28,0.27,0.26,0.0,0.26,0.26,0.0,0.25,0.25,0.27,0.25,0.0,0.26,0.0,0.0,0.0,0.0,91.01
10/25/2021,0.0,0.0,0.62,0.26,0.6,0.0,0.0,0.64,0.5,0.57,0.6,0.56,0.38,0.69,0.63,0.0,0.63,0.61,0.65,0.53,0.0,0.7,0.48,0.62,0.64,0.0,0.5,0.65,0.61,0.0,0.61,0.63,0.51,0.35,0.7,0.0,0.65,0.0,0.5,0.0,0.65,0.66,0.47,0.38,0.0,0.52,0.0,0.67,0.65,0.26,0.0,0.5,0.0,0.34,0.7,0.0,0.65,0.37,0.0,0.0,0.66,0.25,0.26,0.5,0.5,0.0,0.27,0.37,0.26,0.39,0.38,0.5,0.0,0.37,0.37,0.38,0.47,0.41,0.52,0.39,0.37,0.38,0.25,0.0,0.39,0.52,0.38,0.49,0.62,0.0,0.48,0.49,0.0,0.51,0.0,0.0,0.0,0.5,0.51,0.0,0.38,0.33,0.68,0.53,0.51,0.55,0.66,0.53,0.25,0.0,0.61,0.0,0.35,0.43,0.0,0.47,0.0,0.49,0.27,0.0,0.25,0.0,0.28,0.25,0.57,0.26,0.0,0.51,0.52,0.0,0.0,0.0,0.26,0.27,0.0,0.0,0.53,0.0,0.39,0.0,0.36,0.63,0.37,0.0,0.37,0.53,0.26,0.36,0.0,0.0,0.25,0.5,0.39,0.25,0.35,0.46,0.48,0.0,0.0,0.64,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.26,0.0,0.38,0.0,0.63,0.0,0.26,0.0,0.26,0.0,0.0,0.0,0.25,0.39,0.25,0.0,0.26,0.38,0.0,0.0,0.0,0.36,0.0,0.38,0.0,0.26,0.39,0.38,0.0,0.25,0.63,0.68,0.64,0.0,0.73,0.42,0.5,0.0,0.0,0.28,0.51,0.24,0.62,0.53,0.35,0.42,0.37,0.0,0.34,0.51,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.38,0.0,0.0,0.39,0.26,0.0,0.0,0.0,0.26,0.0,0.0,0.67,0.65,0.38,0.27,0.35,0.38,0.0,0.0,0.0,0.0,0.25,0.68,0.69,0.68,0.62,0.65,0.66,0.65,0.57,0.62,0.64,0.63,0.64,0.65,0.56,0.53,0.49,0.53,0.53,0.5,0.52,0.48,0.46,0.46,0.38,0.4,0.4,0.37,0.41,0.38,0.33,0.28,0.27,0.26,0.0,0.25,0.26,0.0,0.25,0.25,0.27,0.25,0.0,0.26,0.0,0.0,0.0,0.0,91.12
10/26/2021,0.0,0.0,0.62,0.26,0.6,0.0,0.0,0.64,0.49,0.57,0.61,0.56,0.38,0.69,0.63,0.0,0.63,0.62,0.64,0.53,0.0,0.71,0.48,0.63,0.65,0.0,0.51,0.66,0.6,0.0,0.61,0.64,0.51,0.35,0.7,0.0,0.65,0.0,0.51,0.0,0.65,0.66,0.45,0.38,0.0,0.53,0.0,0.67,0.63,0.26,0.0,0.5,0.0,0.34,0.73,0.0,0.65,0.37,0.24,0.0,0.65,0.25,0.26,0.49,0.5,0.0,0.28,0.37,0.26,0.4,0.38,0.5,0.0,0.36,0.38,0.38,0.47,0.41,0.52,0.38,0.38,0.38,0.25,0.0,0.39,0.52,0.38,0.49,0.6,0.0,0.47,0.49,0.0,0.51,0.0,0.0,0.0,0.5,0.51,0.0,0.38,0.33,0.68,0.53,0.5,0.57,0.66,0.53,0.24,0.0,0.62,0.0,0.35,0.42,0.0,0.46,0.25,0.49,0.26,0.0,0.25,0.0,0.29,0.24,0.58,0.26,0.0,0.51,0.53,0.0,0.0,0.0,0.26,0.27,0.0,0.0,0.53,0.0,0.38,0.0,0.36,0.63,0.37,0.0,0.37,0.53,0.26,0.37,0.0,0.0,0.26,0.51,0.4,0.25,0.35,0.45,0.47,0.0,0.0,0.64,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.26,0.0,0.39,0.0,0.63,0.0,0.26,0.0,0.26,0.0,0.0,0.0,0.25,0.39,0.25,0.0,0.26,0.38,0.0,0.0,0.0,0.36,0.0,0.38,0.0,0.27,0.39,0.38,0.0,0.25,0.62,0.67,0.64,0.0,0.73,0.42,0.48,0.0,0.0,0.28,0.51,0.0,0.63,0.55,0.35,0.43,0.37,0.0,0.33,0.51,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.38,0.0,0.0,0.39,0.26,0.0,0.0,0.0,0.26,0.0,0.0,0.67,0.65,0.38,0.27,0.34,0.38,0.0,0.0,0.0,0.0,0.25,0.68,0.7,0.68,0.61,0.65,0.66,0.64,0.57,0.62,0.66,0.62,0.64,0.65,0.54,0.56,0.49,0.53,0.52,0.5,0.53,0.48,0.46,0.46,0.39,0.4,0.39,0.37,0.4,0.38,0.33,0.27,0.27,0.26,0.0,0.25,0.26,0.0,0.26,0.25,0.26,0.0,0.0,0.25,0.0,0.0,0.0,0.0,91.15
10/27/2021,0.0,0.0,0.62,0.26,0.6,0.0,0.0,0.64,0.49,0.57,0.61,0.56,0.38,0.69,0.63,0.0,0.63,0.62,0.64,0.53,0.0,0.71,0.48,0.63,0.65,0.0,0.51,0.66,0.6,0.0,0.61,0.64,0.51,0.35,0.7,0.0,0.65,0.0,0.51,0.0,0.65,0.66,0.45,0.38,0.0,0.53,0.0,0.67,0.63,0.26,0.0,0.5,0.0,0.34,0.73,0.0,0.65,0.37,0.24,0.0,0.65,0.25,0.26,0.49,0.5,0.0,0.28,0.37,0.26,0.4,0.38,0.5,0.0,0.36,0.38,0.38,0.47,0.41,0.52,0.38,0.38,0.38,0.25,0.0,0.39,0.52,0.38,0.49,0.6,0.0,0.47,0.49,0.0,0.51,0.0,0.0,0.0,0.5,0.51,0.0,0.38,0.33,0.68,0.53,0.5,0.57,0.66,0.53,0.24,0.0,0.62,0.0,0.35,0.42,0.0,0.46,0.25,0.49,0.26,0.0,0.25,0.0,0.29,0.24,0.58,0.26,0.0,0.51,0.53,0.0,0.0,0.0,0.26,0.27,0.0,0.0,0.53,0.0,0.38,0.0,0.36,0.63,0.37,0.0,0.37,0.53,0.26,0.37,0.0,0.0,0.26,0.51,0.4,0.25,0.35,0.45,0.47,0.0,0.0,0.64,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.26,0.0,0.39,0.0,0.63,0.0,0.26,0.0,0.26,0.0,0.0,0.0,0.25,0.39,0.25,0.0,0.26,0.38,0.0,0.0,0.0,0.36,0.0,0.38,0.0,0.27,0.39,0.38,0.0,0.25,0.62,0.67,0.64,0.0,0.73,0.42,0.48,0.0,0.0,0.28,0.51,0.0,0.63,0.55,0.35,0.43,0.37,0.0,0.33,0.51,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.38,0.0,0.0,0.39,0.26,0.0,0.0,0.0,0.26,0.0,0.0,0.67,0.65,0.38,0.27,0.34,0.38,0.0,0.0,0.0,0.0,0.25,0.68,0.7,0.68,0.61,0.65,0.66,0.64,0.57,0.62,0.66,0.62,0.64,0.65,0.54,0.56,0.49,0.53,0.52,0.5,0.53,0.48,0.46,0.46,0.39,0.4,0.39,0.37,0.4,0.38,0.33,0.27,0.27,0.26,0.0,0.25,0.26,0.0,0.26,0.25,0.26,0.0,0.0,0.25,0.0,0.0,0.0,0.0,91.15
10/28/2021,0.0,0.0,0.63,0.26,0.61,0.0,0.0,0.64,0.49,0.57,0.61,0.56,0.37,0.69,0.64,0.0,0.63,0.62,0.65,0.54,0.0,0.71,0.48,0.63,0.65,0.0,0.5,0.67,0.61,0.0,0.61,0.62,0.52,0.35,0.7,0.67,0.65,0.0,0.5,0.0,0.65,0.66,0.44,0.38,0.0,0.55,0.0,0.66,0.64,0.26,0.0,0.51,0.0,0.35,0.75,0.0,0.66,0.36,0.0,0.0,0.66,0.25,0.26,0.49,0.5,0.0,0.28,0.36,0.25,0.0,0.38,0.5,0.0,0.36,0.38,0.38,0.46,0.41,0.51,0.38,0.37,0.38,0.26,0.0,0.39,0.52,0.38,0.48,0.61,0.0,0.47,0.49,0.0,0.51,0.0,0.0,0.0,0.49,0.52,0.0,0.38,0.33,0.68,0.54,0.5,0.58,0.66,0.53,0.24,0.0,0.61,0.0,0.35,0.42,0.0,0.46,0.24,0.48,0.26,0.0,0.25,0.0,0.29,0.24,0.61,0.26,0.0,0.52,0.53,0.0,0.0,0.0,0.26,0.27,0.0,0.0,0.54,0.0,0.38,0.0,0.36,0.62,0.38,0.0,0.37,0.5,0.26,0.37,0.0,0.0,0.26,0.52,0.39,0.25,0.34,0.44,0.46,0.0,0.0,0.64,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.26,0.0,0.35,0.0,0.63,0.0,0.27,0.0,0.26,0.0,0.0,0.0,0.25,0.39,0.0,0.0,0.26,0.38,0.0,0.0,0.0,0.36,0.0,0.38,0.0,0.26,0.39,0.38,0.0,0.25,0.61,0.68,0.64,0.0,0.72,0.4,0.49,0.0,0.0,0.3,0.51,0.24,0.64,0.54,0.34,0.42,0.37,0.0,0.33,0.52,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.38,0.0,0.0,0.39,0.26,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.64,0.38,0.27,0.35,0.37,0.0,0.45,0.0,0.0,0.25,0.66,0.71,0.7,0.61,0.64,0.67,0.65,0.57,0.62,0.66,0.62,0.64,0.66,0.55,0.57,0.48,0.52,0.52,0.5,0.54,0.47,0.0,0.46,0.39,0.39,0.39,0.37,0.41,0.37,0.32,0.27,0.27,0.25,0.0,0.25,0.26,0.24,0.25,0.24,0.26,0.0,0.0,0.25,0.39,0.0,0.0,0.0,91.06
10/29/2021,0.0,0.0,0.63,0.26,0.61,0.0,0.0,0.64,0.49,0.57,0.61,0.56,0.37,0.69,0.64,0.0,0.63,0.62,0.65,0.54,0.0,0.71,0.48,0.63,0.65,0.0,0.5,0.67,0.61,0.0,0.61,0.62,0.52,0.35,0.7,0.67,0.65,0.0,0.5,0.0,0.65,0.66,0.44,0.38,0.0,0.55,0.0,0.66,0.64,0.26,0.0,0.51,0.0,0.35,0.75,0.0,0.66,0.36,0.0,0.0,0.66,0.25,0.26,0.49,0.5,0.0,0.28,0.36,0.25,0.0,0.38,0.5,0.0,0.36,0.38,0.38,0.46,0.41,0.51,0.38,0.37,0.38,0.26,0.0,0.39,0.52,0.38,0.48,0.61,0.0,0.47,0.49,0.0,0.51,0.0,0.0,0.0,0.49,0.52,0.0,0.38,0.33,0.68,0.54,0.5,0.58,0.66,0.53,0.24,0.0,0.61,0.0,0.35,0.42,0.0,0.46,0.24,0.48,0.26,0.0,0.25,0.0,0.29,0.24,0.61,0.26,0.0,0.52,0.53,0.0,0.0,0.0,0.26,0.27,0.0,0.0,0.54,0.0,0.38,0.0,0.36,0.62,0.38,0.0,0.37,0.5,0.26,0.37,0.0,0.0,0.26,0.52,0.39,0.25,0.34,0.44,0.46,0.0,0.0,0.64,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.26,0.0,0.35,0.0,0.63,0.0,0.27,0.0,0.26,0.0,0.0,0.0,0.25,0.39,0.0,0.0,0.26,0.38,0.0,0.0,0.0,0.36,0.0,0.38,0.0,0.26,0.39,0.38,0.0,0.25,0.61,0.68,0.64,0.0,0.72,0.4,0.49,0.0,0.0,0.3,0.51,0.24,0.64,0.54,0.34,0.42,0.37,0.0,0.33,0.52,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.38,0.0,0.0,0.39,0.26,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.64,0.38,0.27,0.35,0.37,0.0,0.45,0.0,0.0,0.25,0.66,0.71,0.7,0.61,0.64,0.67,0.65,0.57,0.62,0.66,0.62,0.64,0.66,0.55,0.57,0.48,0.52,0.52,0.5,0.54,0.47,0.0,0.46,0.39,0.39,0.39,0.37,0.41,0.37,0.32,0.27,0.27,0.25,0.0,0.25,0.26,0.24,0.25,0.24,0.26,0.0,0.0,0.25,0.39,0.0,0.0,0.0,91.06
