,AAPL,MSFT,GOOGL,AMZN,TGT,BRK.B,PWR,ORCL,JNJ,LOW,WMT,STX,TXN,HPQ,PM,INTC,ALL,CSCO,DHR,TSCO,EBAY,VZ,ACN,AMAT,T,FFIV,XOM,DE,PSA,CMCSA,WST,IBM,CMI,JCI,PYPL,AOS,A,MO,CAT,NTAP,MMM,AZO,NUE,NWSA,ANTM,EXPD,EL,GNRC,IDXX,ZBRA,LLY,KR,CVS,UPS,IP,JNPR,BLK,BWA,CBRE,TT,TROW,BK,JPM,HII,CERN,EVRG,LKQ,FOXA,ADBE,CTVA,CINF,AFL,ATVI,IRM,MAS,NEM,SJM,PGR,AVY,CTSH,WU,WFC,ED,BAH,SSNC,NKE,NVR,CVX,DISCA,EXR,GPC,LUMN,PHM,SNPS,RHI,SCCO,DLTR,BBY,ABT,WAT,ORLY,XRX,ALXN,INTU,LRCX,SNAP,COST,GRMN,NWL,UNM,MRK,HUBS,PKI,EOG,CAH,NOC,BEN,GD,LHX,PNR,PINS,ODFL,BIIB,QCOM,TRV,MHK,UNH,DGX,GILD,LEN,CB,EXC,ARNC,CDNS,CDW,IT,DG,JKHY,KSS,NRG,TEL,BX,WMB,UI,HOLX,KMI,AON,CMG,CNA,FE,HUM,POOL,SYF,IPG,HD,SQ,PPL,MAA,LH,KLAC,EPAM,CL,LNG,LNT,GIS,PNW,WY,DELL,COG,CFG,ETSY,SWKS,TSN,QRVO,Z,TER,CTXS,PEG,LB,AAP,EA,LDOS,MNST,TMO,MTCH,MTD,SMG,UHS,VST,PANW,GGG,DISH,CNC,ABMD,DHI,EMN,EQH,KEYS,MDB,ROL,SNA,US Dollar,AZN,Morgan Stanley Instl Lqudty Trs Instl,SHW,TSLA,BBWI WI,n/a,PFE,HCA,ETN,XYL,FB,MSI,YUM,RMD,SEE,STLD,MSCI,FTNT,CPT,MRNA,DOV,DPZ,PAYX,OMC,FTV,GWW,DVN,VIAC,MISXX,CTRA,NDAQ,VMW,RL,WHR,LII,NVDA,COF,MMC,ACI,PRU,L,LMT,DOW,TPR,ZTS,REGN,EMR,ROK,SWK,NLOK,REG,HSIC,TW,VICI,LYB,BMY,MASI,TXT,CARR,FDS,SUM
10/04/2021,4.09,3.89,4.23,2.08,1.27,1.53,1.05,1.51,1.03,0.99,0.68,0.75,0.86,0.75,0.78,0.76,0.82,0.98,0.87,0.8,0.69,0.71,0.93,0.76,0.66,0.69,0.97,0.56,0.63,0.62,0.74,0.63,0.49,0.63,0.0,0.53,0.65,0.6,0.0,0.67,0.54,0.81,0.87,0.29,0.57,0.53,0.45,0.3,0.44,0.49,0.51,0.8,0.53,0.39,0.52,0.51,0.4,0.45,0.79,0.41,0.42,0.51,0.0,0.46,0.43,0.53,0.49,0.52,0.45,0.39,0.47,0.46,0.14,0.48,0.44,0.39,0.43,0.24,0.47,0.49,0.4,0.48,0.44,0.41,0.41,0.29,0.38,0.4,0.2,0.56,0.37,0.37,0.33,0.35,0.44,0.16,0.37,0.32,0.0,0.51,0.48,0.31,0.0,0.38,0.0,0.18,0.53,0.54,0.27,0.3,0.32,0.37,0.37,0.32,0.28,0.31,0.29,0.33,0.31,0.58,0.0,0.34,0.25,0.34,0.0,0.27,0.28,0.32,0.3,0.27,0.23,0.31,0.0,0.29,0.53,0.6,0.32,0.27,0.23,0.27,0.27,0.58,0.25,0.24,0.29,0.23,0.25,0.29,0.23,0.24,0.22,0.24,0.19,0.53,0.25,0.0,0.24,0.53,0.24,0.26,0.5,0.0,0.27,0.24,0.25,0.2,0.24,0.25,0.3,0.24,0.2,0.2,0.24,0.18,0.0,0.18,0.2,0.21,0.0,0.21,0.0,0.19,0.0,0.0,0.0,0.22,0.0,0.17,0.18,0.0,0.0,0.19,0.16,0.0,0.16,0.0,0.17,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.22,0.0,0.24,0.21,0.38,0.36,0.32,0.31,0.3,0.28,0.25,0.25,0.24,0.21,0.24,0.23,0.24,0.21,0.18,0.19,0.19,0.15,0.14,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.70000000000002
10/05/2021,4.09,3.96,4.28,2.06,1.26,1.53,1.07,1.54,1.01,0.99,0.66,0.77,0.86,0.76,0.79,0.77,0.82,0.98,0.85,0.79,0.69,0.71,0.93,0.76,0.66,0.69,1.0,0.56,0.63,0.63,0.72,0.65,0.49,0.63,0.0,0.53,0.64,0.6,0.0,0.67,0.54,0.79,0.85,0.29,0.57,0.52,0.46,0.3,0.44,0.48,0.5,0.77,0.52,0.38,0.49,0.51,0.4,0.45,0.81,0.41,0.42,0.51,0.0,0.46,0.42,0.52,0.49,0.53,0.45,0.4,0.47,0.46,0.14,0.48,0.44,0.39,0.43,0.24,0.48,0.49,0.4,0.48,0.43,0.41,0.41,0.29,0.38,0.41,0.21,0.56,0.37,0.37,0.33,0.36,0.45,0.16,0.37,0.32,0.0,0.5,0.47,0.32,0.0,0.38,0.0,0.18,0.53,0.53,0.28,0.31,0.34,0.38,0.37,0.33,0.28,0.31,0.29,0.33,0.31,0.57,0.0,0.34,0.25,0.33,0.0,0.27,0.28,0.31,0.29,0.27,0.23,0.31,0.0,0.29,0.54,0.6,0.31,0.27,0.24,0.27,0.28,0.57,0.26,0.24,0.28,0.23,0.25,0.29,0.23,0.24,0.21,0.24,0.2,0.54,0.25,0.0,0.24,0.53,0.24,0.26,0.5,0.0,0.27,0.24,0.25,0.2,0.24,0.25,0.3,0.25,0.19,0.19,0.24,0.19,0.0,0.18,0.2,0.21,0.0,0.21,0.0,0.19,0.0,0.0,0.0,0.22,0.0,0.17,0.18,0.0,0.0,0.2,0.16,0.0,0.16,0.0,0.17,0.14,0.0,0.0,0.16,0.0,0.0,0.0,0.22,0.0,0.24,0.0,0.38,0.37,0.32,0.3,0.3,0.28,0.25,0.25,0.24,0.21,0.24,0.23,0.25,0.19,0.18,0.19,0.19,0.15,0.14,0.0,0.16,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.70000000000002
10/06/2021,4.09,3.96,4.28,2.06,1.26,1.53,1.07,1.54,1.01,0.99,0.66,0.77,0.86,0.76,0.79,0.77,0.82,0.98,0.85,0.79,0.69,0.71,0.93,0.76,0.66,0.69,1.0,0.56,0.63,0.63,0.72,0.65,0.49,0.63,0.0,0.53,0.64,0.6,0.0,0.67,0.54,0.79,0.85,0.29,0.57,0.52,0.46,0.3,0.44,0.48,0.5,0.77,0.52,0.38,0.49,0.51,0.4,0.45,0.81,0.41,0.42,0.51,0.0,0.46,0.42,0.52,0.49,0.53,0.45,0.4,0.47,0.46,0.14,0.48,0.44,0.39,0.43,0.24,0.48,0.49,0.4,0.48,0.43,0.41,0.41,0.29,0.38,0.41,0.21,0.56,0.37,0.37,0.33,0.36,0.45,0.16,0.37,0.32,0.0,0.5,0.47,0.32,0.0,0.38,0.0,0.18,0.53,0.53,0.28,0.31,0.34,0.38,0.37,0.33,0.28,0.31,0.29,0.33,0.31,0.57,0.0,0.34,0.25,0.33,0.0,0.27,0.28,0.31,0.29,0.27,0.23,0.31,0.0,0.29,0.54,0.6,0.31,0.27,0.24,0.27,0.28,0.57,0.26,0.24,0.28,0.23,0.25,0.29,0.23,0.24,0.21,0.24,0.2,0.54,0.25,0.0,0.24,0.53,0.24,0.26,0.5,0.0,0.27,0.24,0.25,0.2,0.24,0.25,0.3,0.25,0.19,0.19,0.24,0.19,0.0,0.18,0.2,0.21,0.0,0.21,0.0,0.19,0.0,0.0,0.0,0.22,0.0,0.17,0.18,0.0,0.0,0.2,0.16,0.0,0.16,0.0,0.17,0.14,0.0,0.0,0.16,0.0,0.0,0.0,0.22,0.0,0.24,0.0,0.38,0.37,0.32,0.3,0.3,0.28,0.25,0.25,0.24,0.21,0.24,0.23,0.25,0.19,0.18,0.19,0.19,0.15,0.14,0.0,0.16,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.70000000000002
10/07/2021,4.03,3.91,4.23,2.02,1.26,1.54,1.04,1.55,1.01,1.0,0.66,0.77,0.85,0.77,0.8,0.77,0.82,0.98,0.85,0.78,0.68,0.72,0.93,0.74,0.67,0.69,1.02,0.56,0.64,0.63,0.71,0.66,0.5,0.63,0.0,0.53,0.63,0.62,0.0,0.67,0.54,0.78,0.85,0.29,0.57,0.51,0.46,0.3,0.44,0.48,0.5,0.79,0.53,0.38,0.5,0.51,0.39,0.47,0.8,0.42,0.41,0.52,0.0,0.46,0.42,0.53,0.49,0.54,0.44,0.4,0.47,0.47,0.14,0.48,0.44,0.4,0.44,0.24,0.48,0.49,0.4,0.49,0.44,0.42,0.41,0.29,0.38,0.41,0.21,0.56,0.38,0.38,0.33,0.34,0.45,0.16,0.38,0.32,0.0,0.5,0.47,0.32,0.0,0.37,0.0,0.17,0.52,0.54,0.27,0.31,0.35,0.35,0.37,0.34,0.28,0.32,0.29,0.33,0.31,0.57,0.0,0.34,0.25,0.33,0.0,0.27,0.28,0.31,0.29,0.27,0.23,0.32,0.0,0.28,0.54,0.6,0.31,0.27,0.24,0.27,0.28,0.55,0.27,0.24,0.27,0.24,0.25,0.29,0.23,0.24,0.21,0.24,0.2,0.54,0.25,0.0,0.24,0.54,0.24,0.26,0.49,0.0,0.28,0.24,0.25,0.2,0.25,0.25,0.31,0.25,0.19,0.19,0.24,0.18,0.0,0.18,0.19,0.22,0.0,0.21,0.0,0.19,0.0,0.0,0.0,0.22,0.0,0.17,0.18,0.0,0.0,0.2,0.16,0.0,0.16,0.0,0.17,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.24,0.0,0.38,0.37,0.32,0.3,0.28,0.27,0.25,0.24,0.24,0.21,0.23,0.23,0.25,0.18,0.19,0.19,0.19,0.15,0.14,0.0,0.17,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.61
10/08/2021,4.05,3.95,4.27,2.02,1.25,1.55,1.03,1.57,1.01,0.99,0.66,0.77,0.86,0.77,0.79,0.77,0.82,0.98,0.85,0.77,0.69,0.71,0.93,0.75,0.67,0.69,1.01,0.56,0.63,0.63,0.71,0.65,0.51,0.63,0.0,0.55,0.62,0.61,0.0,0.67,0.54,0.78,0.86,0.29,0.57,0.51,0.47,0.29,0.43,0.48,0.51,0.79,0.52,0.38,0.5,0.51,0.39,0.47,0.8,0.42,0.41,0.53,0.0,0.46,0.42,0.53,0.49,0.54,0.44,0.4,0.47,0.47,0.14,0.48,0.44,0.39,0.43,0.24,0.48,0.49,0.4,0.49,0.44,0.4,0.41,0.29,0.37,0.41,0.21,0.55,0.38,0.38,0.33,0.35,0.45,0.16,0.37,0.32,0.0,0.49,0.48,0.32,0.0,0.38,0.0,0.18,0.52,0.54,0.27,0.32,0.34,0.36,0.36,0.34,0.27,0.32,0.29,0.33,0.31,0.57,0.0,0.34,0.25,0.33,0.0,0.27,0.28,0.31,0.28,0.27,0.23,0.31,0.0,0.28,0.53,0.61,0.31,0.26,0.24,0.27,0.28,0.57,0.27,0.24,0.27,0.23,0.25,0.29,0.24,0.24,0.21,0.24,0.2,0.55,0.25,0.0,0.24,0.54,0.24,0.26,0.5,0.0,0.28,0.24,0.25,0.2,0.24,0.25,0.31,0.25,0.19,0.19,0.24,0.18,0.0,0.18,0.19,0.21,0.0,0.21,0.0,0.19,0.0,0.0,0.0,0.22,0.0,0.17,0.18,0.0,0.0,0.2,0.16,0.0,0.16,0.0,0.17,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.24,0.0,0.37,0.36,0.32,0.31,0.29,0.27,0.25,0.24,0.24,0.21,0.24,0.23,0.25,0.18,0.19,0.19,0.19,0.15,0.14,0.0,0.18,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.66
10/11/2021,4.07,4.0,4.33,2.05,1.26,1.56,1.03,1.57,1.01,1.0,0.66,0.73,0.86,0.76,0.78,0.76,0.81,0.97,0.85,0.77,0.72,0.7,0.93,0.74,0.65,0.69,0.99,0.56,0.63,0.63,0.71,0.64,0.5,0.64,0.0,0.55,0.63,0.6,0.0,0.67,0.53,0.78,0.86,0.29,0.57,0.51,0.46,0.3,0.44,0.47,0.51,0.77,0.52,0.38,0.49,0.52,0.39,0.47,0.78,0.41,0.41,0.52,0.0,0.47,0.42,0.52,0.49,0.54,0.45,0.39,0.48,0.47,0.14,0.47,0.45,0.39,0.43,0.24,0.48,0.49,0.4,0.48,0.44,0.41,0.41,0.29,0.38,0.41,0.21,0.56,0.38,0.37,0.34,0.35,0.46,0.16,0.37,0.32,0.0,0.48,0.48,0.32,0.0,0.38,0.0,0.18,0.53,0.54,0.27,0.32,0.34,0.37,0.36,0.33,0.27,0.33,0.29,0.33,0.32,0.57,0.0,0.34,0.25,0.33,0.0,0.27,0.28,0.31,0.28,0.27,0.24,0.31,0.0,0.28,0.51,0.59,0.31,0.26,0.23,0.27,0.28,0.56,0.27,0.25,0.27,0.23,0.25,0.29,0.24,0.24,0.22,0.25,0.19,0.54,0.25,0.0,0.24,0.54,0.24,0.26,0.51,0.0,0.27,0.24,0.25,0.19,0.24,0.25,0.29,0.25,0.2,0.19,0.24,0.18,0.0,0.18,0.19,0.21,0.0,0.22,0.0,0.19,0.0,0.0,0.0,0.22,0.0,0.17,0.19,0.0,0.0,0.2,0.16,0.0,0.16,0.0,0.17,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.24,0.0,0.37,0.36,0.32,0.3,0.28,0.28,0.25,0.24,0.25,0.21,0.24,0.24,0.25,0.17,0.19,0.19,0.19,0.15,0.14,0.13,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.66
10/12/2021,4.07,4.01,4.36,2.05,1.25,1.57,1.02,1.61,1.01,1.0,0.67,0.72,0.86,0.75,0.78,0.76,0.81,0.98,0.84,0.76,0.73,0.69,0.93,0.73,0.65,0.69,1.01,0.56,0.63,0.6,0.7,0.64,0.51,0.63,0.0,0.55,0.62,0.61,0.0,0.67,0.53,0.79,0.85,0.29,0.58,0.5,0.46,0.3,0.43,0.47,0.51,0.77,0.52,0.39,0.5,0.52,0.39,0.48,0.77,0.4,0.41,0.54,0.0,0.48,0.42,0.52,0.5,0.54,0.45,0.39,0.49,0.48,0.14,0.46,0.44,0.39,0.43,0.24,0.47,0.49,0.4,0.49,0.44,0.41,0.42,0.3,0.38,0.42,0.21,0.56,0.38,0.36,0.34,0.34,0.47,0.16,0.37,0.32,0.0,0.48,0.48,0.32,0.0,0.37,0.0,0.18,0.53,0.53,0.27,0.33,0.34,0.37,0.36,0.35,0.27,0.33,0.29,0.33,0.33,0.56,0.0,0.34,0.25,0.33,0.0,0.26,0.29,0.31,0.28,0.27,0.24,0.31,0.0,0.28,0.51,0.59,0.31,0.27,0.23,0.27,0.28,0.57,0.27,0.24,0.27,0.24,0.25,0.28,0.24,0.24,0.23,0.24,0.19,0.53,0.25,0.0,0.24,0.54,0.24,0.25,0.5,0.0,0.27,0.24,0.25,0.18,0.25,0.25,0.3,0.25,0.2,0.19,0.24,0.18,0.0,0.18,0.18,0.21,0.0,0.22,0.0,0.19,0.0,0.0,0.0,0.22,0.0,0.16,0.19,0.0,0.0,0.19,0.16,0.0,0.16,0.0,0.18,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.24,0.0,0.37,0.36,0.32,0.3,0.28,0.28,0.25,0.24,0.25,0.21,0.23,0.24,0.25,0.17,0.18,0.19,0.19,0.15,0.14,0.13,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.71
10/13/2021,4.07,4.01,4.36,2.05,1.25,1.57,1.02,1.61,1.01,1.0,0.67,0.72,0.86,0.75,0.78,0.76,0.81,0.98,0.84,0.76,0.73,0.69,0.93,0.73,0.65,0.69,1.01,0.56,0.63,0.6,0.7,0.64,0.51,0.63,0.0,0.55,0.62,0.61,0.0,0.67,0.53,0.79,0.85,0.29,0.58,0.5,0.46,0.3,0.43,0.47,0.51,0.77,0.52,0.39,0.5,0.52,0.39,0.48,0.77,0.4,0.41,0.54,0.0,0.48,0.42,0.52,0.5,0.54,0.45,0.39,0.49,0.48,0.14,0.46,0.44,0.39,0.43,0.24,0.47,0.49,0.4,0.49,0.44,0.41,0.42,0.3,0.38,0.42,0.21,0.56,0.38,0.36,0.34,0.34,0.47,0.16,0.37,0.32,0.0,0.48,0.48,0.32,0.0,0.37,0.0,0.18,0.53,0.53,0.27,0.33,0.34,0.37,0.36,0.35,0.27,0.33,0.29,0.33,0.33,0.56,0.0,0.34,0.25,0.33,0.0,0.26,0.29,0.31,0.28,0.27,0.24,0.31,0.0,0.28,0.51,0.59,0.31,0.27,0.23,0.27,0.28,0.57,0.27,0.24,0.27,0.24,0.25,0.28,0.24,0.24,0.23,0.24,0.19,0.53,0.25,0.0,0.24,0.54,0.24,0.25,0.5,0.0,0.27,0.24,0.25,0.18,0.25,0.25,0.3,0.25,0.2,0.19,0.24,0.18,0.0,0.18,0.18,0.21,0.0,0.22,0.0,0.19,0.0,0.0,0.0,0.22,0.0,0.16,0.19,0.0,0.0,0.19,0.16,0.0,0.16,0.0,0.18,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.24,0.0,0.37,0.36,0.32,0.3,0.28,0.28,0.25,0.24,0.25,0.21,0.23,0.24,0.25,0.17,0.18,0.19,0.19,0.15,0.14,0.13,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.71
10/14/2021,4.09,4.02,4.35,2.03,1.26,1.56,1.01,1.63,1.01,1.01,0.67,0.74,0.86,0.75,0.78,0.76,0.82,0.98,0.84,0.76,0.73,0.68,0.94,0.75,0.63,0.7,1.01,0.55,0.64,0.58,0.69,0.64,0.5,0.63,0.0,0.55,0.61,0.61,0.0,0.68,0.53,0.79,0.86,0.29,0.58,0.51,0.46,0.3,0.43,0.46,0.51,0.78,0.53,0.38,0.51,0.52,0.39,0.48,0.78,0.4,0.41,0.54,0.0,0.49,0.42,0.52,0.5,0.54,0.45,0.39,0.48,0.48,0.14,0.46,0.45,0.39,0.43,0.24,0.47,0.49,0.4,0.48,0.44,0.41,0.41,0.29,0.38,0.42,0.2,0.57,0.39,0.36,0.34,0.34,0.47,0.16,0.37,0.33,0.0,0.48,0.47,0.32,0.0,0.37,0.0,0.18,0.53,0.53,0.27,0.33,0.34,0.37,0.36,0.35,0.27,0.34,0.29,0.33,0.33,0.55,0.0,0.34,0.25,0.32,0.0,0.27,0.29,0.31,0.29,0.27,0.24,0.31,0.0,0.28,0.51,0.59,0.31,0.27,0.22,0.27,0.28,0.56,0.28,0.24,0.27,0.25,0.25,0.28,0.24,0.24,0.23,0.24,0.19,0.54,0.25,0.0,0.24,0.54,0.24,0.25,0.5,0.0,0.28,0.23,0.25,0.18,0.25,0.25,0.29,0.25,0.19,0.19,0.24,0.18,0.0,0.18,0.17,0.21,0.0,0.22,0.0,0.19,0.0,0.0,0.0,0.21,0.0,0.16,0.18,0.0,0.0,0.19,0.16,0.0,0.16,0.0,0.18,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.23,0.0,0.37,0.35,0.32,0.3,0.28,0.28,0.25,0.24,0.25,0.22,0.23,0.24,0.25,0.17,0.18,0.19,0.19,0.15,0.14,0.13,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.72
10/15/2021,4.09,4.02,4.35,2.03,1.26,1.56,1.01,1.63,1.01,1.01,0.67,0.74,0.86,0.75,0.78,0.76,0.82,0.98,0.84,0.76,0.73,0.68,0.94,0.75,0.63,0.7,1.01,0.55,0.64,0.58,0.69,0.64,0.5,0.63,0.0,0.55,0.61,0.61,0.0,0.68,0.53,0.79,0.86,0.29,0.58,0.51,0.46,0.3,0.43,0.46,0.51,0.78,0.53,0.38,0.51,0.52,0.39,0.48,0.78,0.4,0.41,0.54,0.0,0.49,0.42,0.52,0.5,0.54,0.45,0.39,0.48,0.48,0.14,0.46,0.45,0.39,0.43,0.24,0.47,0.49,0.4,0.48,0.44,0.41,0.41,0.29,0.38,0.42,0.2,0.57,0.39,0.36,0.34,0.34,0.47,0.16,0.37,0.33,0.0,0.48,0.47,0.32,0.0,0.37,0.0,0.18,0.53,0.53,0.27,0.33,0.34,0.37,0.36,0.35,0.27,0.34,0.29,0.33,0.33,0.55,0.0,0.34,0.25,0.32,0.0,0.27,0.29,0.31,0.29,0.27,0.24,0.31,0.0,0.28,0.51,0.59,0.31,0.27,0.22,0.27,0.28,0.56,0.28,0.24,0.27,0.25,0.25,0.28,0.24,0.24,0.23,0.24,0.19,0.54,0.25,0.0,0.24,0.54,0.24,0.25,0.5,0.0,0.28,0.23,0.25,0.18,0.25,0.25,0.0,0.25,0.19,0.19,0.24,0.18,0.0,0.18,0.17,0.21,0.0,0.22,0.0,0.19,0.0,0.0,0.0,0.21,0.0,0.16,0.18,0.0,0.0,0.19,0.16,0.0,0.16,0.0,0.18,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.23,0.0,0.37,0.35,0.32,0.3,0.28,0.28,0.25,0.24,0.25,0.22,0.23,0.24,0.25,0.17,0.18,0.19,0.19,0.15,0.14,0.13,0.18,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.72
10/18/2021,4.04,4.06,4.33,2.03,1.31,1.53,1.01,1.6,0.99,1.03,0.66,0.73,0.84,0.73,0.79,0.75,0.79,0.97,0.83,0.76,0.72,0.66,0.95,0.76,0.61,0.69,0.99,0.53,0.68,0.58,0.69,0.63,0.51,0.64,0.0,0.55,0.61,0.62,0.0,0.67,0.53,0.79,0.86,0.29,0.58,0.51,0.47,0.31,0.43,0.47,0.51,0.75,0.52,0.4,0.5,0.52,0.41,0.49,0.79,0.4,0.41,0.54,0.0,0.48,0.42,0.53,0.51,0.54,0.47,0.39,0.47,0.48,0.13,0.48,0.45,0.41,0.43,0.23,0.46,0.5,0.4,0.45,0.44,0.4,0.41,0.3,0.38,0.41,0.2,0.59,0.38,0.35,0.35,0.35,0.46,0.17,0.37,0.33,0.0,0.48,0.48,0.31,0.0,0.38,0.0,0.18,0.52,0.53,0.27,0.32,0.32,0.42,0.35,0.35,0.26,0.33,0.29,0.33,0.33,0.56,0.0,0.34,0.25,0.33,0.0,0.27,0.29,0.31,0.28,0.28,0.24,0.32,0.0,0.29,0.5,0.6,0.31,0.27,0.22,0.27,0.28,0.59,0.28,0.25,0.26,0.25,0.26,0.28,0.24,0.24,0.23,0.24,0.19,0.54,0.26,0.0,0.24,0.55,0.23,0.25,0.52,0.0,0.28,0.23,0.25,0.18,0.25,0.24,0.0,0.24,0.2,0.18,0.24,0.18,0.0,0.18,0.17,0.21,0.0,0.21,0.0,0.19,0.0,0.0,0.0,0.21,0.0,0.16,0.2,0.0,0.0,0.19,0.16,0.0,0.16,0.0,0.18,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.22,0.0,0.24,0.0,0.36,0.35,0.33,0.3,0.28,0.28,0.25,0.23,0.24,0.22,0.24,0.24,0.26,0.18,0.19,0.18,0.19,0.15,0.14,0.13,0.17,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.67000000000002
10/19/2021,4.05,4.06,4.32,2.08,1.32,1.54,1.0,1.6,0.99,1.04,0.66,0.72,0.84,0.75,0.79,0.76,0.79,0.96,0.83,0.75,0.72,0.66,0.96,0.75,0.61,0.69,1.0,0.53,0.66,0.58,0.68,0.64,0.5,0.63,0.0,0.55,0.61,0.62,0.0,0.68,0.54,0.8,0.87,0.29,0.58,0.5,0.47,0.32,0.44,0.47,0.51,0.74,0.52,0.4,0.48,0.51,0.42,0.47,0.79,0.4,0.41,0.54,0.0,0.48,0.42,0.52,0.52,0.52,0.47,0.39,0.47,0.48,0.13,0.48,0.45,0.4,0.43,0.23,0.46,0.5,0.4,0.48,0.43,0.4,0.41,0.3,0.38,0.42,0.19,0.59,0.38,0.35,0.34,0.35,0.46,0.18,0.37,0.33,0.0,0.47,0.48,0.31,0.0,0.38,0.0,0.18,0.52,0.52,0.27,0.32,0.32,0.42,0.35,0.34,0.26,0.33,0.29,0.33,0.33,0.55,0.0,0.35,0.24,0.33,0.0,0.27,0.29,0.3,0.28,0.27,0.24,0.31,0.0,0.29,0.5,0.59,0.31,0.27,0.22,0.26,0.28,0.59,0.28,0.24,0.26,0.25,0.26,0.28,0.24,0.24,0.24,0.24,0.19,0.54,0.26,0.0,0.24,0.54,0.23,0.25,0.52,0.0,0.3,0.23,0.25,0.18,0.25,0.25,0.0,0.24,0.2,0.18,0.24,0.18,0.0,0.18,0.17,0.21,0.0,0.21,0.0,0.19,0.0,0.0,0.0,0.22,0.0,0.16,0.2,0.0,0.0,0.19,0.16,0.0,0.16,0.0,0.18,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.24,0.0,0.35,0.36,0.33,0.3,0.27,0.27,0.25,0.23,0.24,0.22,0.24,0.24,0.25,0.17,0.19,0.17,0.19,0.15,0.14,0.0,0.17,0.0,0.14,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.61
